,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_90_after,direction_agg_0_90_after
1525,2016-03-25 08:30:00,16,1.19,0,-0.36,0,0,1,0,1,0,0,1,2016,12,4,1,6,-5,4,-1,1,-1,0,-1,1,-2,1,-2,10,-3,4,1
1526,2016-03-29 10:00:00,4,0.47,0,1.49,0,0,1,0,0,1,0,1,2016,13,1,1,7,-1,5,-5,3,-3,4,-2,2,-1,10,6,19,-10,-14,1
1527,2016-03-30 08:15:00,0,0.21,0,-0.75,0,1,0,0,0,0,1,1,2016,13,2,1,17,10,20,-8,8,-10,10,-15,6,-10,6,-9,17,-3,-7,1
1528,2016-03-30 10:30:00,11,-0.2,0,0.0,0,1,0,0,1,0,0,1,2016,13,2,1,12,3,7,2,9,6,8,0,5,-2,7,-2,53,42,-28,0
1529,2016-03-31 08:30:00,32,1.38,0,2.51,0,0,0,1,1,0,0,1,2016,13,3,1,9,1,6,3,6,7,5,3,5,0,4,-1,17,11,15,2
1530,2016-04-01 10:00:00,17,0.89,0,0.0,0,0,1,0,1,0,0,1,2016,13,4,1,20,-18,19,-35,13,-40,9,-36,8,-31,9,-32,48,-25,-24,0
1531,2016-04-05 10:00:00,18,0.22,0,0.0,0,0,1,0,1,0,0,1,2016,14,1,1,18,-13,11,-10,8,-5,5,-5,7,-3,8,2,34,-13,19,2
1532,2016-04-06 10:30:00,11,-1.8,0,0.0,0,1,0,0,1,0,0,1,2016,14,2,1,7,-3,7,-7,6,-6,5,-7,8,-4,10,-10,22,-9,38,2
1533,2016-04-07 08:30:00,32,-0.44,0,2.51,0,1,0,0,1,0,0,1,2016,14,3,1,7,2,5,5,5,9,8,5,8,13,5,13,43,-35,-10,1
1534,2016-04-13 10:30:00,11,1.07,0,0.0,0,1,0,0,1,0,0,1,2016,15,2,1,7,-2,7,2,6,6,4,3,7,5,13,-4,36,-21,-8,1
1535,2016-04-15 10:00:00,28,-1.33,0,0.68,0,0,0,1,0,1,0,1,2016,15,4,1,22,19,10,13,13,22,5,25,8,23,5,20,38,15,1,1
1536,2016-04-19 08:30:00,3,-1.74,0,0.6,0,0,0,1,1,0,0,1,2016,16,1,1,11,5,8,12,7,14,3,14,4,11,3,11,21,12,26,2
1537,2016-04-20 10:30:00,11,-0.02,0,0.0,0,1,0,0,1,0,0,1,2016,16,2,1,9,-3,11,7,7,2,2,3,4,5,9,6,43,-36,6,1
1538,2016-04-26 08:30:00,8,-0.76,0,-2.74,0,0,0,1,0,0,1,1,2016,17,1,1,20,19,13,25,10,32,11,26,6,24,10,23,34,4,35,2
1539,2016-04-26 10:00:00,4,-0.31,0,-0.09,0,0,0,1,1,0,0,1,2016,17,1,1,9,5,8,6,6,5,6,2,7,-2,11,-5,36,21,-16,0
1540,2016-04-27 10:30:00,11,0.1,0,0.0,0,1,0,0,1,0,0,1,2016,17,2,1,10,1,6,-2,7,3,2,3,3,2,19,-16,16,5,-5,1
1541,2016-04-27 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,17,2,1,72,-20,53,-23,17,-22,14,-20,12,-19,12,-21,72,15,-23,0
1542,2016-05-02 10:00:00,17,-0.62,0,0.0,0,0,0,1,1,0,0,1,2016,18,0,1,26,-5,11,-14,7,-14,15,-29,6,-25,6,-23,66,45,-8,1
1543,2016-05-04 08:15:00,0,-2.15,0,-0.51,0,0,0,1,1,0,0,1,2016,18,2,1,22,12,15,19,12,14,25,-9,20,5,15,1,36,13,2,1
1544,2016-05-04 10:00:00,18,0.71,0,0.0,0,0,1,0,1,0,0,1,2016,18,2,1,26,-21,14,-25,12,-29,11,-23,10,-26,30,3,42,8,-10,1
1545,2016-05-04 10:30:00,11,0.45,0,0.0,0,1,0,0,1,0,0,1,2016,18,2,1,11,-10,8,-13,13,-20,11,-26,8,-21,15,-13,52,10,-15,0
1546,2016-05-05 08:30:00,32,1.11,0,0.71,0,0,0,1,1,0,0,1,2016,18,3,1,6,3,9,-1,10,1,10,-5,6,-2,8,3,23,12,-13,1
1547,2016-05-11 10:30:00,11,-0.69,0,0.0,0,1,0,0,1,0,0,1,2016,19,2,1,10,-9,4,-7,7,-1,7,5,12,0,6,-1,22,20,8,1
1548,2016-05-12 08:30:00,32,1.33,0,0.71,0,0,0,1,1,0,0,1,2016,19,3,1,8,6,4,8,7,12,5,12,6,17,4,20,15,-6,28,2
1549,2016-05-13 10:00:00,28,4.81,0,-0.51,0,0,1,0,0,0,1,1,2016,19,4,1,16,-14,12,-12,11,-3,5,2,5,-3,6,-1,45,-14,-17,0
1550,2016-05-18 10:30:00,11,1.31,0,0.0,0,1,0,0,1,0,0,1,2016,20,2,1,5,-3,4,-5,4,-6,9,-9,6,-3,10,-8,29,20,-13,1
1551,2016-05-25 10:30:00,11,-0.85,0,0.0,0,1,0,0,1,0,0,1,2016,21,2,1,4,0,4,0,8,4,4,7,5,7,9,11,24,-15,22,2
1552,2016-05-27 08:30:00,26,-0.25,0,-0.23,0,1,0,0,1,0,0,1,2016,21,4,1,10,1,7,2,5,1,15,-5,8,-8,7,-11,14,-3,-19,0
1553,2016-05-31 10:00:00,4,-1.06,0,0.41,0,0,0,1,0,1,0,1,2016,22,1,1,6,3,7,-2,6,-7,9,2,4,-1,6,1,17,15,-40,0
1554,2016-06-01 10:00:00,17,0.84,0,0.0,0,0,1,0,1,0,0,1,2016,22,2,1,28,-20,10,-27,11,-20,13,-12,13,-5,8,0,31,0,-5,1
1555,2016-06-02 08:15:00,0,-0.02,0,1.17,0,1,0,0,0,1,0,1,2016,22,3,1,11,-3,5,-2,11,-1,13,5,29,-15,49,21,17,-12,-23,0
1556,2016-06-02 08:30:00,32,-0.3,0,0.45,0,1,0,0,1,0,0,1,2016,22,3,1,13,6,29,-14,49,22,17,14,10,15,24,4,18,-6,-25,0
1557,2016-06-02 11:00:00,11,0.4,0,0.0,0,1,0,0,1,0,0,1,2016,22,3,1,5,-2,8,-7,8,-6,6,-2,5,-3,3,-3,23,-8,-5,1
1558,2016-06-03 10:00:00,18,-2.59,0,0.0,0,0,0,1,1,0,0,1,2016,22,4,1,23,18,16,9,5,11,12,23,15,10,7,10,57,34,6,1
1559,2016-06-08 10:30:00,11,-3.3,0,0.0,0,1,0,0,1,0,0,1,2016,23,2,1,7,-2,5,2,4,2,5,1,6,-2,9,-8,16,-4,4,1
1560,2016-06-09 08:30:00,32,-0.49,0,1.0,0,0,1,0,1,0,0,1,2016,23,3,1,4,-4,9,-8,8,-15,8,-20,6,-15,11,-23,17,10,-23,0
1561,2016-06-10 10:00:00,28,0.06,0,-1.02,0,1,0,0,0,0,1,1,2016,23,4,1,12,7,8,12,6,9,9,3,5,3,10,-2,23,-12,9,1
1562,2016-06-15 08:30:00,23,0.4,0,0.0,0,0,1,0,1,0,0,1,2016,24,2,1,9,2,3,4,4,5,4,4,5,0,6,-5,10,1,-4,1
1563,2016-06-15 10:30:00,11,-0.38,0,0.0,0,1,0,0,1,0,0,1,2016,24,2,1,5,1,9,-4,9,-9,6,-5,7,-11,8,-3,34,27,3,1
1564,2016-06-15 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,24,2,1,40,8,20,2,18,7,14,17,13,16,12,14,60,31,-5,1
1565,2016-06-17 08:30:00,3,-0.19,0,0.67,0,1,0,0,1,0,0,1,2016,24,4,1,10,-8,7,-4,4,-2,7,-7,5,-4,8,-12,20,-3,18,2
1566,2016-06-22 10:30:00,11,0.15,0,0.0,0,1,0,0,1,0,0,1,2016,25,2,1,9,-5,5,-6,8,-12,15,-17,8,-22,11,-30,40,7,-27,0
1567,2016-06-23 08:30:00,32,-1.76,0,0.45,0,0,1,0,1,0,0,1,2016,25,3,1,9,4,17,-11,6,-9,7,-9,7,-14,9,-7,23,12,-30,0
1568,2016-06-24 08:30:00,8,-0.36,0,0.42,0,0,0,1,1,0,0,1,2016,25,4,1,25,-11,19,-8,6,-10,28,-24,16,-29,9,-32,54,28,-1,1
1569,2016-06-28 08:30:00,16,0.45,0,-0.21,0,0,1,0,1,0,0,1,2016,26,1,1,9,-3,8,-1,6,3,6,0,9,-7,3,-7,21,-1,-16,0
1570,2016-06-28 10:00:00,4,1.5,0,-0.23,0,0,1,0,1,0,0,1,2016,26,1,1,6,1,5,1,10,1,6,5,10,12,10,3,20,-5,-1,1
1571,2016-06-29 10:30:00,11,-1.22,0,0.0,0,1,0,0,1,0,0,1,2016,26,2,1,10,-1,15,7,14,-4,9,-5,10,-9,15,2,31,-10,15,2
1572,2016-06-30 08:30:00,32,0.12,0,-2.24,0,1,0,0,1,0,0,1,2016,26,3,1,23,-8,6,-6,13,6,7,8,9,14,7,15,55,-35,3,1
1573,2016-07-01 10:00:00,17,2.22,0,0.0,0,0,1,0,1,0,0,1,2016,26,4,1,16,-3,10,-2,17,-15,8,-10,13,-20,6,-17,34,16,-6,1
1574,2016-07-06 10:00:00,18,2.24,0,0.0,0,0,1,0,1,0,0,1,2016,27,2,1,12,-10,8,-13,16,-25,15,-23,11,-15,7,-14,30,-6,5,1
1575,2016-07-07 08:15:00,0,0.48,0,-0.47,0,0,1,0,1,0,0,1,2016,27,3,1,8,2,9,11,6,9,16,3,6,1,5,3,18,-11,18,2
1576,2016-07-07 08:30:00,32,-1.85,0,2.83,0,0,1,0,1,0,0,1,2016,27,3,1,16,-6,6,-8,5,-6,6,-5,16,5,5,5,21,4,16,2
1577,2016-07-07 11:00:00,11,-0.08,0,0.0,0,1,0,0,1,0,0,1,2016,27,3,1,11,-3,6,1,11,-5,9,-9,7,-5,7,-7,22,-13,-10,1
1578,2016-07-13 10:30:00,11,-0.22,0,0.0,0,1,0,0,1,0,0,1,2016,28,2,1,13,9,6,11,7,10,8,5,9,7,13,-3,37,17,5,1
1579,2016-07-15 10:00:00,28,-1.22,0,-0.71,0,0,0,1,0,0,1,1,2016,28,4,1,8,7,7,7,4,5,5,4,8,1,5,-3,44,-31,-13,1
1580,2016-07-19 08:30:00,3,0.04,0,0.02,0,1,0,0,1,0,0,1,2016,29,1,1,8,-2,10,-8,10,-16,6,-14,8,-14,8,-8,23,-15,-9,1
1581,2016-07-20 10:30:00,11,-1.12,0,0.0,0,1,0,0,1,0,0,1,2016,29,2,1,8,-2,5,-5,4,-5,4,-5,6,-11,5,-12,35,22,-13,1
1582,2016-07-26 10:00:00,4,0.41,0,-0.69,0,0,1,0,0,0,1,1,2016,30,1,1,14,-11,8,-6,8,-7,4,-8,3,-10,4,-12,17,8,-19,0
1583,2016-07-27 08:30:00,8,-0.8,0,-0.42,0,0,0,1,1,0,0,1,2016,30,2,1,8,9,6,6,5,3,3,4,3,6,2,6,16,4,2,1
1584,2016-07-27 10:30:00,11,4.39,0,0.0,0,1,0,0,1,0,0,1,2016,30,2,1,3,1,3,0,3,-2,7,-5,4,-8,11,-17,13,7,-15,0
1585,2016-07-27 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,30,2,1,36,-24,21,-18,12,-20,20,-7,24,10,13,4,39,6,51,2
1586,2016-07-28 08:30:00,32,0.68,0,-0.91,0,0,0,1,1,0,0,1,2016,30,3,1,3,-1,8,3,3,1,6,6,5,7,4,5,16,13,7,1
1587,2016-07-29 08:30:00,1,-4.8,0,0.71,0,0,0,1,0,1,0,1,2016,30,4,1,32,17,10,19,15,34,11,39,8,45,6,41,34,-2,53,2
1588,2016-08-01 10:00:00,17,-0.51,0,0.0,0,0,0,1,1,0,0,1,2016,31,0,1,5,1,3,2,3,0,4,2,4,4,4,5,10,2,12,1
1589,2016-08-03 08:15:00,0,0.27,0,0.47,0,0,1,0,1,0,0,1,2016,31,2,1,13,-9,5,-6,3,-4,6,-2,3,-3,4,-5,15,2,-21,0
1590,2016-08-03 10:00:00,18,-0.25,0,0.0,0,0,0,1,1,0,0,1,2016,31,2,1,7,-2,8,-7,8,-14,6,-17,5,-15,4,-15,20,-14,-6,1
1591,2016-08-03 10:30:00,11,1.39,0,0.0,0,1,0,0,1,0,0,1,2016,31,2,1,6,1,3,2,2,2,2,2,3,1,7,6,23,-11,9,1
1592,2016-08-04 08:30:00,32,0.4,0,1.22,0,1,0,0,1,0,0,1,2016,31,3,1,8,8,9,6,3,4,4,4,5,7,2,8,31,16,8,1
1593,2016-08-10 10:30:00,11,1.12,0,0.0,0,1,0,0,1,0,0,1,2016,32,2,1,3,0,5,5,6,0,6,-6,4,-7,6,-4,16,-7,5,1
1594,2016-08-11 08:30:00,32,-0.56,0,-1.83,0,0,1,0,1,0,0,1,2016,32,3,1,4,0,5,0,4,0,3,-2,3,1,2,0,17,8,6,1
1595,2016-08-12 10:00:00,28,-0.28,0,0.48,0,0,0,1,1,0,0,1,2016,32,4,1,9,1,12,-9,16,-18,7,-20,8,-20,5,-22,20,0,-19,0
1596,2016-08-17 10:30:00,11,-1.34,0,0.0,0,1,0,0,1,0,0,1,2016,33,2,1,7,-5,6,-2,3,-1,5,2,2,3,6,5,12,-2,-11,1
1597,2016-08-24 10:30:00,11,1.06,0,0.0,0,1,0,0,1,0,0,1,2016,34,2,1,5,1,6,-3,8,4,7,-3,5,-3,3,-3,21,-12,-2,1
1598,2016-08-26 08:30:00,26,0.27,0,0.19,0,1,0,0,1,0,0,1,2016,34,4,1,8,0,11,10,12,17,5,16,4,14,8,11,12,1,11,1
1599,2016-08-30 10:00:00,4,1.19,0,-0.64,0,0,1,0,0,0,1,1,2016,35,1,1,5,-3,8,-8,7,-3,8,-8,7,-1,5,1,23,-15,-3,1
1600,2016-08-31 08:15:00,0,0.12,0,1.89,0,1,0,0,0,1,0,1,2016,35,2,1,8,0,6,-3,3,-2,3,1,4,-3,5,-1,12,-4,0,1
1601,2016-08-31 10:30:00,11,0.45,0,0.0,0,1,0,0,1,0,0,1,2016,35,2,1,6,-5,8,-7,9,-7,3,-8,5,-9,9,-5,18,9,8,1
1602,2016-09-01 08:30:00,32,-0.35,0,0.89,0,1,0,0,1,0,0,1,2016,35,3,1,7,-5,4,-3,5,-6,3,-6,3,-6,3,-3,16,-5,-12,1
1603,2016-09-01 10:00:00,17,-2.33,0,0.0,0,0,0,1,1,0,0,1,2016,35,3,1,31,27,18,34,12,27,5,29,22,50,14,47,38,-1,55,2
1604,2016-09-06 10:00:00,18,-1.93,0,0.0,0,0,0,1,1,0,0,1,2016,36,1,1,50,49,10,46,8,51,19,63,8,62,10,68,54,0,65,2
1605,2016-09-08 08:30:00,32,-1.15,0,0.89,0,0,1,0,1,0,0,1,2016,36,3,1,22,-10,24,-2,25,8,26,19,17,17,12,11,37,6,11,1
1606,2016-09-08 11:00:00,11,-6.19,2,0.0,0,1,0,0,1,0,0,1,2016,36,3,1,8,-4,5,-4,13,7,7,9,6,5,7,-2,24,-11,-24,0
1607,2016-09-14 10:30:00,11,-0.45,0,0.0,0,1,0,0,1,0,0,1,2016,37,2,1,10,8,10,7,5,3,2,3,4,5,11,1,26,13,20,2
1608,2016-09-16 10:00:00,28,-0.31,0,-0.66,0,0,0,1,0,0,1,1,2016,37,4,1,6,4,14,-6,6,-4,4,-4,3,-5,5,-6,17,-12,-14,1
1609,2016-09-20 08:30:00,3,-0.65,0,-0.01,0,0,0,1,1,0,0,1,2016,38,1,1,8,4,6,-1,4,-1,3,0,3,-1,3,0,13,2,-5,1
1610,2016-09-21 10:30:00,11,-1.33,1,0.0,0,1,0,0,1,0,0,1,2016,38,2,1,2,1,4,3,2,4,4,2,2,0,5,-3,8,-2,21,2
1611,2016-09-21 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,38,2,1,53,-6,41,25,17,26,17,22,18,7,7,8,53,0,28,2
1612,2016-09-22 08:30:00,32,-4.24,0,0.0,0,0,1,0,1,0,0,1,2016,38,3,1,8,6,3,6,8,1,5,6,6,11,4,8,12,2,17,2
1613,2016-09-27 10:00:00,4,1.55,0,1.55,0,0,1,0,0,1,0,1,2016,39,1,1,8,4,7,-2,6,-2,8,-9,5,-11,6,-9,22,12,-15,0
1614,2016-09-28 08:30:00,8,0.13,0,-0.88,0,1,0,0,0,0,1,1,2016,39,2,1,16,1,7,-3,7,2,4,2,10,-1,3,1,31,17,-11,1
1615,2016-09-28 10:30:00,11,-0.57,0,0.0,0,1,0,0,1,0,0,1,2016,39,2,1,4,-1,6,-6,6,-10,6,-12,3,-11,14,-21,14,0,-14,1
1616,2016-10-03 10:00:00,17,0.65,0,0.0,0,0,1,0,1,0,0,1,2016,40,0,1,11,-6,5,-11,4,-12,7,-15,3,-13,3,-12,17,-5,-10,1
1617,2016-10-05 08:15:00,0,-0.48,0,-0.22,0,0,0,1,1,0,0,1,2016,40,2,1,11,-4,7,2,7,-3,6,-5,3,-7,5,-4,18,-12,-2,1
1618,2016-10-05 10:00:00,18,1.42,0,0.0,0,0,1,0,1,0,0,1,2016,40,2,1,22,-20,10,-25,7,-24,5,-27,4,-24,8,-19,24,8,-10,1
1619,2016-10-05 10:30:00,11,-0.66,0,0.0,0,1,0,0,1,0,0,1,2016,40,2,1,6,-3,5,0,4,-2,5,-1,4,-2,6,2,29,-10,-1,1
1620,2016-10-06 08:30:00,32,-2.03,0,0.45,0,0,1,0,1,0,0,1,2016,40,3,1,4,-1,6,2,5,3,6,0,5,-1,3,0,13,-6,-1,1
1621,2016-10-13 08:30:00,32,-2.39,0,-6.71,0,0,1,0,1,0,0,1,2016,41,3,1,9,1,9,-5,6,-5,9,-1,5,-4,7,1,18,6,-4,1
1622,2016-10-13 11:00:00,11,0.9,0,0.0,0,1,0,0,1,0,0,1,2016,41,3,1,3,-1,9,3,8,10,7,12,5,11,5,9,22,1,15,2
1623,2016-10-14 10:00:00,28,-1.13,0,2.29,0,0,0,1,0,1,0,1,2016,41,4,1,18,19,8,16,5,13,9,15,7,10,5,11,28,-1,-13,1
1624,2016-10-19 08:30:00,3,5.48,0,0.01,0,0,1,0,1,0,0,1,2016,42,2,1,6,6,2,4,4,1,5,4,4,3,8,3,20,-10,-1,1
1625,2016-10-19 10:30:00,11,-1.48,0,0.0,0,1,0,0,1,0,0,1,2016,42,2,1,4,2,4,0,2,-1,7,-8,3,-7,12,2,14,4,-2,1
1626,2016-10-25 10:00:00,4,-0.8,0,-0.98,0,0,0,1,0,0,1,1,2016,43,1,1,7,7,5,4,9,-3,3,0,3,0,2,-1,10,0,29,2
1627,2016-10-26 10:30:00,11,-0.24,0,0.0,0,1,0,0,1,0,0,1,2016,43,2,1,7,6,6,2,4,6,5,10,6,7,8,0,31,-23,-3,1
1628,2016-10-28 08:30:00,1,0.72,0,0.28,0,0,1,0,0,1,0,1,2016,43,4,1,23,-2,10,-8,16,3,6,1,8,6,7,2,23,5,4,1
1629,2016-11-01 10:00:00,17,0.06,0,0.0,0,1,0,0,1,0,0,1,2016,44,1,1,11,-2,5,0,7,5,9,10,6,10,9,16,13,1,23,2
1630,2016-11-02 08:15:00,0,-1.94,0,5.81,1,0,0,1,0,1,0,1,2016,44,2,1,15,-3,6,0,7,-5,7,-4,7,-3,8,4,21,14,-14,1
1631,2016-11-02 10:30:00,11,2.86,1,0.0,0,1,0,0,1,0,0,1,2016,44,2,1,7,3,7,8,5,6,4,7,6,6,11,4,28,20,6,1
1632,2016-11-02 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,44,2,1,26,6,12,16,16,2,13,-3,15,-9,12,0,28,-16,-9,1
1633,2016-11-03 08:30:00,32,1.23,0,1.67,0,0,0,1,1,0,0,1,2016,44,3,1,7,-4,5,-5,10,1,7,5,6,3,7,-2,18,-8,4,1
1634,2016-11-03 10:00:00,18,-0.4,0,0.0,0,0,0,1,1,0,0,1,2016,44,3,1,6,5,8,-3,8,-10,9,-5,5,-2,7,2,17,4,17,2
1635,2016-11-09 10:30:00,11,0.14,0,0.0,0,1,0,0,1,0,0,1,2016,45,2,1,10,-2,27,-14,7,-14,13,-24,5,-20,14,-9,39,-18,-12,1
1636,2016-11-10 08:30:00,32,-1.73,0,1.64,0,0,1,0,1,0,0,1,2016,45,3,1,10,-3,6,-3,5,-3,6,-3,8,-8,8,-3,33,23,-30,0
1637,2016-11-11 10:00:00,28,2.11,0,-0.67,0,0,1,0,0,0,1,1,2016,45,4,1,9,-2,9,-5,6,-2,7,1,5,-1,5,0,42,-25,-19,0
1638,2016-11-16 08:30:00,23,-1.07,0,0.0,0,0,0,1,1,0,0,1,2016,46,2,1,11,0,12,8,8,3,7,7,5,4,11,-1,27,12,-12,1
1639,2016-11-16 10:30:00,11,0.66,0,0.0,0,1,0,0,1,0,0,1,2016,46,2,1,10,-6,8,-2,8,-9,15,-19,6,-20,11,-28,26,-9,-4,1
1640,2016-11-23 10:30:00,11,-0.21,0,0.0,0,1,0,0,1,0,0,1,2016,47,2,1,10,-3,7,0,8,-2,7,-6,7,-2,9,-3,34,-8,24,2
1641,2016-11-29 08:30:00,26,0.69,0,0.9,0,0,1,0,1,0,0,1,2016,48,1,1,12,-9,10,0,10,6,7,7,8,11,19,-2,25,-8,33,2
1642,2016-11-29 10:00:00,4,1.71,0,3.9,0,0,1,0,0,1,0,1,2016,48,1,1,10,-3,16,8,9,12,8,17,8,18,10,13,36,16,9,1
1643,2016-11-30 08:15:00,0,3.97,0,-1.3,0,0,1,0,0,0,1,1,2016,48,2,1,21,-15,9,-11,9,-8,12,-3,14,8,11,11,32,1,-38,0
1644,2016-11-30 10:30:00,11,-0.27,0,0.0,0,1,0,0,1,0,0,1,2016,48,2,1,9,1,19,17,6,17,14,7,8,0,19,15,25,-14,-11,1
1645,2016-12-01 08:30:00,32,1.17,0,1.1,0,0,0,1,1,0,0,1,2016,48,3,1,12,10,6,12,4,11,9,14,5,16,7,13,21,-13,-23,0
1646,2016-12-01 10:00:00,17,0.64,0,0.0,0,0,1,0,1,0,0,1,2016,48,3,1,17,5,7,4,11,1,9,0,13,-12,12,0,40,-28,26,2
1647,2016-12-05 10:00:00,18,0.57,0,0.0,0,0,1,0,1,0,0,1,2016,49,0,1,14,6,15,-8,13,3,6,3,11,-4,8,1,42,34,-9,1
1648,2016-12-07 10:30:00,11,-0.17,0,0.0,0,1,0,0,1,0,0,1,2016,49,2,1,6,-3,7,0,6,-4,5,-4,4,-5,9,2,30,25,-8,1
1649,2016-12-08 08:30:00,32,-16.38,0,0.89,0,1,0,0,1,0,0,1,2016,49,3,1,56,-36,42,-60,31,-79,21,-80,31,-99,29,-73,186,-52,-106,0
1650,2016-12-09 10:00:00,28,1.08,0,2.29,0,0,1,0,0,1,0,1,2016,49,4,1,8,-6,8,-10,6,-4,9,-10,5,-7,5,-6,27,-20,-17,0
1651,2016-12-14 10:30:00,11,-0.43,0,0.0,0,1,0,0,1,0,0,1,2016,50,2,1,8,-2,5,-5,5,-2,8,2,7,-3,7,-8,23,18,-1,1
1652,2016-12-14 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,50,2,1,71,-54,22,-70,20,-83,29,-67,12,-68,13,-62,79,-3,-113,0
1653,2016-12-16 08:30:00,3,-1.08,0,0.03,1,0,0,1,0,1,0,1,2016,50,4,1,10,11,7,11,9,18,8,23,10,13,5,14,33,-31,-13,1
1654,2016-12-21 10:30:00,11,1.67,0,0.0,0,1,0,0,1,0,0,1,2016,51,2,1,6,4,7,8,4,9,6,4,2,4,11,-6,15,-5,-8,1
1655,2016-12-27 10:00:00,4,1.34,0,1.85,0,0,1,0,0,1,0,1,2016,52,1,1,3,-1,6,3,2,2,5,1,3,3,4,4,7,2,10,1
1656,2016-12-29 08:30:00,32,-1.28,0,0.89,0,0,1,0,1,0,0,1,2016,52,3,1,7,1,4,2,5,-2,7,5,14,19,11,16,14,-7,4,1
1657,2016-12-29 11:00:00,11,0.7,0,0.0,0,1,0,0,1,0,0,1,2016,52,3,1,11,-4,7,-8,8,-15,11,-6,6,-3,10,1,35,31,-3,1
1658,2017-01-03 10:00:00,17,0.66,0,0.0,0,0,1,0,1,0,0,1,2017,1,1,1,30,-29,13,-27,22,-44,17,-28,12,-34,12,-26,48,0,20,2
1659,2017-01-05 08:15:00,0,-0.62,0,-0.04,0,0,0,1,1,0,0,1,2017,1,3,1,15,9,19,17,7,17,23,28,12,32,11,40,24,-3,35,2
1660,2017-01-05 08:30:00,32,-2.05,0,-2.0,0,0,1,0,1,0,0,1,2017,1,3,1,23,11,12,15,11,23,8,17,9,12,10,13,38,6,29,2
1661,2017-01-05 10:00:00,18,0.2,0,0.0,0,0,1,0,1,0,0,1,2017,1,3,1,19,7,12,9,8,9,8,10,12,4,36,23,27,12,44,2
1662,2017-01-05 11:00:00,11,-1.96,0,0.0,0,1,0,0,1,0,0,1,2017,1,3,1,10,2,13,7,11,6,7,6,20,-14,6,-13,64,51,-5,1
1663,2017-01-11 10:30:00,11,0.85,0,0.0,0,1,0,0,1,0,0,1,2017,2,2,1,7,7,7,8,10,14,5,14,9,17,7,18,43,-37,53,2
1664,2017-01-12 08:30:00,32,-1.1,0,2.24,0,0,1,0,1,0,0,1,2017,2,3,1,16,-10,8,-7,13,-18,6,-16,7,-12,8,-11,35,-11,-16,0
1665,2017-01-13 10:00:00,28,-0.14,0,0.16,0,1,0,0,1,0,0,1,2017,2,4,1,13,-3,10,2,14,9,12,1,12,10,7,14,54,-45,9,1
1666,2017-01-19 11:00:00,11,0.55,0,0.0,0,1,0,0,1,0,0,1,2017,3,3,1,25,19,10,14,10,18,11,13,9,19,8,21,46,5,13,1
1667,2017-01-25 10:30:00,11,0.34,0,0.0,0,1,0,0,1,0,0,1,2017,4,2,1,4,1,5,-2,4,-3,6,-2,6,-6,10,-2,24,22,6,1
1668,2017-01-26 08:30:00,32,0.66,0,1.79,0,0,0,1,1,0,0,1,2017,4,3,1,13,10,8,2,8,4,11,11,9,3,6,3,43,-30,-4,1
1669,2017-01-31 10:00:00,4,-0.22,0,-0.28,0,0,0,1,0,0,1,1,2017,5,1,1,10,6,12,-5,9,-8,7,-9,9,-4,7,-3,52,43,-8,1
1670,2017-02-01 08:15:00,0,2.61,0,-0.07,0,0,1,0,1,0,0,1,2017,5,2,1,19,-14,13,-20,4,-21,6,-19,8,-17,5,-15,37,-18,-29,0
1671,2017-02-01 10:00:00,17,0.63,0,0.0,0,0,1,0,1,0,0,1,2017,5,2,1,20,-18,7,-18,9,-13,6,-16,5,-13,6,-18,23,-1,-7,1
1672,2017-02-01 10:30:00,11,1.15,0,0.0,0,1,0,0,1,0,0,1,2017,5,2,1,7,5,7,7,6,13,5,11,6,11,12,18,23,-15,17,2
1673,2017-02-01 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2017,5,2,1,37,29,23,27,30,4,17,14,17,27,12,32,37,-14,33,2
1674,2017-02-02 08:30:00,32,-0.34,0,0.5,0,0,1,0,1,0,0,1,2017,5,3,1,8,-5,7,-3,9,4,15,7,16,1,10,2,13,8,5,1
1675,2017-02-03 10:00:00,18,-0.16,0,0.0,0,0,0,1,1,0,0,1,2017,5,4,1,11,2,9,0,10,9,9,15,10,20,6,18,25,-4,21,2
1676,2017-02-08 10:30:00,11,3.01,1,0.0,0,1,0,0,1,0,0,1,2017,6,2,1,6,2,8,1,10,-7,8,-1,11,7,7,11,22,7,7,1
