,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
3,reg,rforest,basic,ALL_NO_1_1_1,30_90,included,basic,22.07,"{'max_depth': 5, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,21.99,46.64
4,reg,xgb,basic,ALL_NO_1_1_1,30_90,included,basic,22.13,{'n_estimators': 50},,,,,,,,,22.13,0.29
5,reg,gboosting,basic,ALL_NO_1_1_1,30_90,included,basic,22.13,{'n_estimators': 50},,,,,,,,,22.25,0.59
6,reg,ada,basic,ALL_NO_1_1_1,30_90,included,basic,23.03,{'n_estimators': 10},,,,,,,,,22.55,1.17
0,clf,kn,all,ALL_NO_1_1_1,30_90,included,basic,0.60,{'n_neighbors': 21},0.62,0.62,0.63,0.60,0.66,311.00,649.00,332.00,"{'0': {'precision': 0.6280193236714976, 'recall': 0.4180064308681672, 'f1-score': 0.5019305019305019, 'support': 311}, '1': {'precision': 0.6030701754385965, 'recall': 0.847457627118644, 'f1-score': 0.7046764894298527, 'support': 649}, '2': {'precision': 0.6647398843930635, 'recall': 0.3463855421686747, 'f1-score': 0.4554455445544554, 'support': 332}, 'micro avg': {'precision': 0.6153250773993808, 'recall': 0.6153250773993808, 'f1-score': 0.6153250773993808, 'support': 1292}, 'macro avg': {'precision': 0.6319431278343859, 'recall': 0.5372832000518287, 'f1-score': 0.5540175119716033, 'support': 1292}, 'weighted avg': {'precision': 0.6249227516563328, 'recall': 0.6153250773993808, 'f1-score': 0.5918292171303713, 'support': 1292}}",6.33
1,clf,svc-rbf,all,ALL_NO_1_1_1,30_90,included,basic,0.52,"{'C': 1, 'gamma': 1}",0.50,0.25,0.00,0.50,0.00,311.00,649.00,332.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 311}, '1': {'precision': 0.5023219814241486, 'recall': 1.0, 'f1-score': 0.6687274600721278, 'support': 649}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 332}, 'micro avg': {'precision': 0.5023219814241486, 'recall': 0.5023219814241486, 'f1-score': 0.5023219814241486, 'support': 1292}, 'macro avg': {'precision': 0.1674406604747162, 'recall': 0.3333333333333333, 'f1-score': 0.22290915335737593, 'support': 1292}, 'weighted avg': {'precision': 0.2523273730218827, 'recall': 0.5023219814241486, 'f1-score': 0.33591650277616947, 'support': 1292}}",9.99
2,clf,dtree,all,ALL_NO_1_1_1,30_90,included,basic,0.65,"{'max_depth': 4, 'min_samples_leaf': 150}",0.65,0.66,0.69,0.63,0.70,311.00,649.00,332.00,"{'0': {'precision': 0.6892430278884463, 'recall': 0.5562700964630225, 'f1-score': 0.6156583629893239, 'support': 311}, '1': {'precision': 0.6331360946745562, 'recall': 0.8243451463790447, 'f1-score': 0.7161981258366801, 'support': 649}, '2': {'precision': 0.7040816326530612, 'recall': 0.41566265060240964, 'f1-score': 0.5227272727272727, 'support': 332}, 'micro avg': {'precision': 0.6547987616099071, 'recall': 0.6547987616099071, 'f1-score': 0.6547987616099071, 'support': 1292}, 'macro avg': {'precision': 0.6754869184053547, 'recall': 0.5987592978148256, 'f1-score': 0.6181945871844255, 'support': 1292}, 'weighted avg': {'precision': 0.6648722981098375, 'recall': 0.6547987616099071, 'f1-score': 0.642281570513266, 'support': 1292}}",0.75
3,clf,rforest,all,ALL_NO_1_1_1,30_90,included,basic,0.65,"{'max_depth': 3, 'min_samples_leaf': 30, 'n_estimators': 10}",0.64,0.66,0.72,0.62,0.68,311.00,649.00,332.00,"{'0': {'precision': 0.7210526315789474, 'recall': 0.4405144694533762, 'f1-score': 0.5469061876247504, 'support': 311}, '1': {'precision': 0.6162402669632926, 'recall': 0.8536209553158706, 'f1-score': 0.7157622739018088, 'support': 649}, '2': {'precision': 0.6847290640394089, 'recall': 0.4186746987951807, 'f1-score': 0.5196261682242991, 'support': 332}, 'micro avg': {'precision': 0.6424148606811145, 'recall': 0.6424148606811145, 'f1-score': 0.6424148606811145, 'support': 1292}, 'macro avg': {'precision': 0.6740073208605496, 'recall': 0.5709367078548091, 'f1-score': 0.5940982099169528, 'support': 1292}, 'weighted avg': {'precision': 0.6590691570753199, 'recall': 0.6424148606811145, 'f1-score': 0.6247162755139617, 'support': 1292}}",20.66
4,clf,xgb,all,ALL_NO_1_1_1,30_90,included,basic,0.65,{'n_estimators': 10},0.65,0.66,0.67,0.64,0.68,311.00,649.00,332.00,"{'0': {'precision': 0.6654275092936803, 'recall': 0.5755627009646302, 'f1-score': 0.6172413793103448, 'support': 311}, '1': {'precision': 0.6416978776529338, 'recall': 0.7919876733436055, 'f1-score': 0.7089655172413794, 'support': 649}, '2': {'precision': 0.6756756756756757, 'recall': 0.45180722891566266, 'f1-score': 0.5415162454873645, 'support': 332}, 'micro avg': {'precision': 0.6524767801857585, 'recall': 0.6524767801857585, 'f1-score': 0.6524767801857585, 'support': 1292}, 'macro avg': {'precision': 0.6609336875407633, 'recall': 0.6064525344079662, 'f1-score': 0.6225743806796963, 'support': 1292}, 'weighted avg': {'precision': 0.6561410234608459, 'recall': 0.6524767801857585, 'f1-score': 0.6438576495023045, 'support': 1292}}",0.99
5,clf,gboosting,all,ALL_NO_1_1_1,30_90,included,basic,0.65,{'n_estimators': 50},0.65,0.66,0.67,0.64,0.67,311.00,649.00,332.00,"{'0': {'precision': 0.6718146718146718, 'recall': 0.5594855305466238, 'f1-score': 0.6105263157894737, 'support': 311}, '1': {'precision': 0.6428571428571429, 'recall': 0.8043143297380585, 'f1-score': 0.7145790554414785, 'support': 649}, '2': {'precision': 0.665158371040724, 'recall': 0.4427710843373494, 'f1-score': 0.5316455696202531, 'support': 332}, 'micro avg': {'precision': 0.6524767801857585, 'recall': 0.6524767801857585, 'f1-score': 0.6524767801857585, 'support': 1292}, 'macro avg': {'precision': 0.6599433952375128, 'recall': 0.6021903148740105, 'f1-score': 0.6189169802837351, 'support': 1292}, 'weighted avg': {'precision': 0.6555582258778397, 'recall': 0.6524767801857585, 'f1-score': 0.6425246287197909, 'support': 1292}}",2.95
6,clf,ada,all,ALL_NO_1_1_1,30_90,included,basic,0.64,{'n_estimators': 10},0.64,0.65,0.63,0.63,0.70,311.00,649.00,332.00,"{'0': {'precision': 0.6267123287671232, 'recall': 0.5884244372990354, 'f1-score': 0.6069651741293532, 'support': 311}, '1': {'precision': 0.6298136645962733, 'recall': 0.7812018489984591, 'f1-score': 0.6973865199449794, 'support': 649}, '2': {'precision': 0.7025641025641025, 'recall': 0.4126506024096386, 'f1-score': 0.5199240986717267, 'support': 332}, 'micro avg': {'precision': 0.6400928792569659, 'recall': 0.6400928792569659, 'f1-score': 0.6400928792569659, 'support': 1292}, 'macro avg': {'precision': 0.653030031975833, 'recall': 0.594092296235711, 'f1-score': 0.6080919309153532, 'support': 1292}, 'weighted avg': {'precision': 0.6477615206043644, 'recall': 0.6400928792569659, 'f1-score': 0.6300192115770386, 'support': 1292}}",0.91
0,reg,kn,all,ALL_NO_1_1_1,30_90,included,basic,24.89,{'n_neighbors': 11},,,,,,,,,24.68,5.97
1,reg,svr-rbf,all,ALL_NO_1_1_1,30_90,included,basic,30.60,"{'C': 1, 'gamma': 1}",,,,,,,,,30.31,6.32
2,reg,dtree,all,ALL_NO_1_1_1,30_90,included,basic,22.28,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,22.78,0.55
3,reg,rforest,all,ALL_NO_1_1_1,30_90,included,basic,22.09,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,21.92,53.54
4,reg,xgb,all,ALL_NO_1_1_1,30_90,included,basic,22.24,{'n_estimators': 50},,,,,,,,,22.08,0.31
5,reg,gboosting,all,ALL_NO_1_1_1,30_90,included,basic,22.25,{'n_estimators': 50},,,,,,,,,22.31,0.71
6,reg,ada,all,ALL_NO_1_1_1,30_90,included,basic,23.04,{'n_estimators': 10},,,,,,,,,22.73,1.04
0,clf,kn,basic,ALL_NO_3_2_1,30_90,included,basic,0.60,{'n_neighbors': 31},0.61,0.62,0.61,0.60,0.68,311.00,649.00,332.00,"{'0': {'precision': 0.6067961165048543, 'recall': 0.40192926045016075, 'f1-score': 0.4835589941972921, 'support': 311}, '1': {'precision': 0.6015200868621065, 'recall': 0.8536209553158706, 'f1-score': 0.7057324840764332, 'support': 649}, '2': {'precision': 0.6848484848484848, 'recall': 0.34036144578313254, 'f1-score': 0.45472837022132795, 'support': 332}, 'micro avg': {'precision': 0.6130030959752322, 'recall': 0.6130030959752322, 'f1-score': 0.6130030959752322, 'support': 1292}, 'macro avg': {'precision': 0.6310548960718152, 'recall': 0.5319705538497213, 'f1-score': 0.5480066161650178, 'support': 1292}, 'weighted avg': {'precision': 0.6242026513747785, 'recall': 0.6130030959752322, 'f1-score': 0.5877531333393529, 'support': 1292}}",5.07
1,clf,svc-rbf,basic,ALL_NO_3_2_1,30_90,included,basic,0.52,"{'C': 1, 'gamma': 1}",0.50,0.25,0.00,0.50,0.00,311.00,649.00,332.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 311}, '1': {'precision': 0.5023219814241486, 'recall': 1.0, 'f1-score': 0.6687274600721278, 'support': 649}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 332}, 'micro avg': {'precision': 0.5023219814241486, 'recall': 0.5023219814241486, 'f1-score': 0.5023219814241486, 'support': 1292}, 'macro avg': {'precision': 0.1674406604747162, 'recall': 0.3333333333333333, 'f1-score': 0.22290915335737593, 'support': 1292}, 'weighted avg': {'precision': 0.2523273730218827, 'recall': 0.5023219814241486, 'f1-score': 0.33591650277616947, 'support': 1292}}",7.40
2,clf,dtree,basic,ALL_NO_3_2_1,30_90,included,basic,0.65,"{'max_depth': 4, 'min_samples_leaf': 200}",0.66,0.67,0.71,0.63,0.70,311.00,649.00,332.00,"{'0': {'precision': 0.7142857142857143, 'recall': 0.5305466237942122, 'f1-score': 0.6088560885608857, 'support': 311}, '1': {'precision': 0.6323699421965318, 'recall': 0.8428351309707242, 'f1-score': 0.7225891677675031, 'support': 649}, '2': {'precision': 0.7040816326530612, 'recall': 0.41566265060240964, 'f1-score': 0.5227272727272727, 'support': 332}, 'micro avg': {'precision': 0.6578947368421053, 'recall': 0.6578947368421053, 'f1-score': 0.6578947368421053, 'support': 1292}, 'macro avg': {'precision': 0.6835790963784358, 'recall': 0.5963481351224488, 'f1-score': 0.6180575096852204, 'support': 1292}, 'weighted avg': {'precision': 0.6705155198678193, 'recall': 0.6578947368421053, 'f1-score': 0.6438545417716715, 'support': 1292}}",0.47
3,clf,rforest,basic,ALL_NO_3_2_1,30_90,included,basic,0.65,"{'max_depth': 4, 'min_samples_leaf': 100, 'n_estimators': 10}",0.64,0.66,0.73,0.62,0.68,311.00,649.00,332.00,"{'0': {'precision': 0.729064039408867, 'recall': 0.4758842443729904, 'f1-score': 0.5758754863813229, 'support': 311}, '1': {'precision': 0.6188340807174888, 'recall': 0.8505392912172574, 'f1-score': 0.7164179104477612, 'support': 649}, '2': {'precision': 0.6751269035532995, 'recall': 0.4006024096385542, 'f1-score': 0.502835538752363, 'support': 332}, 'micro avg': {'precision': 0.6447368421052632, 'recall': 0.6447368421052632, 'f1-score': 0.6447368421052632, 'support': 1292}, 'macro avg': {'precision': 0.674341674559885, 'recall': 0.5756753150762673, 'f1-score': 0.5983763118604823, 'support': 1292}, 'weighted avg': {'precision': 0.6598331011002347, 'recall': 0.6447368421052632, 'f1-score': 0.6277042562004435, 'support': 1292}}",18.14
4,clf,xgb,basic,ALL_NO_3_2_1,30_90,included,basic,0.66,{'n_estimators': 10},0.65,0.66,0.67,0.64,0.67,311.00,649.00,332.00,"{'0': {'precision': 0.6654275092936803, 'recall': 0.5755627009646302, 'f1-score': 0.6172413793103448, 'support': 311}, '1': {'precision': 0.6408977556109726, 'recall': 0.7919876733436055, 'f1-score': 0.7084769124741558, 'support': 649}, '2': {'precision': 0.6742081447963801, 'recall': 0.44879518072289154, 'f1-score': 0.538878842676311, 'support': 332}, 'micro avg': {'precision': 0.651702786377709, 'recall': 0.651702786377709, 'f1-score': 0.651702786377709, 'support': 1292}, 'macro avg': {'precision': 0.6601778032336777, 'recall': 0.6054485183437092, 'f1-score': 0.6215323781536038, 'support': 1292}, 'weighted avg': {'precision': 0.6553619991131997, 'recall': 0.651702786377709, 'f1-score': 0.6429344898837304, 'support': 1292}}",0.72
5,clf,gboosting,basic,ALL_NO_3_2_1,30_90,included,basic,0.65,{'n_estimators': 10},0.64,0.65,0.70,0.62,0.68,311.00,649.00,332.00,"{'0': {'precision': 0.6966824644549763, 'recall': 0.47266881028938906, 'f1-score': 0.5632183908045978, 'support': 311}, '1': {'precision': 0.622554660529344, 'recall': 0.8335901386748844, 'f1-score': 0.7127799736495389, 'support': 649}, '2': {'precision': 0.6792452830188679, 'recall': 0.43373493975903615, 'f1-score': 0.5294117647058824, 'support': 332}, 'micro avg': {'precision': 0.6439628482972136, 'recall': 0.6439628482972136, 'f1-score': 0.6439628482972136, 'support': 1292}, 'macro avg': {'precision': 0.6661608026677294, 'recall': 0.57999796290777, 'f1-score': 0.6018033763866729, 'support': 1292}, 'weighted avg': {'precision': 0.6549656773152523, 'recall': 0.6439628482972136, 'f1-score': 0.6296593098460787, 'support': 1292}}",2.15
6,clf,ada,basic,ALL_NO_3_2_1,30_90,included,basic,0.64,{'n_estimators': 10},0.64,0.65,0.63,0.63,0.70,311.00,649.00,332.00,"{'0': {'precision': 0.6267123287671232, 'recall': 0.5884244372990354, 'f1-score': 0.6069651741293532, 'support': 311}, '1': {'precision': 0.6298136645962733, 'recall': 0.7812018489984591, 'f1-score': 0.6973865199449794, 'support': 649}, '2': {'precision': 0.7025641025641025, 'recall': 0.4126506024096386, 'f1-score': 0.5199240986717267, 'support': 332}, 'micro avg': {'precision': 0.6400928792569659, 'recall': 0.6400928792569659, 'f1-score': 0.6400928792569659, 'support': 1292}, 'macro avg': {'precision': 0.653030031975833, 'recall': 0.594092296235711, 'f1-score': 0.6080919309153532, 'support': 1292}, 'weighted avg': {'precision': 0.6477615206043644, 'recall': 0.6400928792569659, 'f1-score': 0.6300192115770386, 'support': 1292}}",0.66
0,reg,kn,basic,ALL_NO_3_2_1,30_90,included,basic,24.93,{'n_neighbors': 11},,,,,,,,,24.49,4.72
1,reg,svr-rbf,basic,ALL_NO_3_2_1,30_90,included,basic,30.60,"{'C': 1, 'gamma': 1}",,,,,,,,,30.31,5.16
2,reg,dtree,basic,ALL_NO_3_2_1,30_90,included,basic,22.29,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,22.78,0.44
3,reg,rforest,basic,ALL_NO_3_2_1,30_90,included,basic,22.06,"{'max_depth': 5, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,21.97,45.62
4,reg,xgb,basic,ALL_NO_3_2_1,30_90,included,basic,22.18,{'n_estimators': 50},,,,,,,,,22.10,0.27
5,reg,gboosting,basic,ALL_NO_3_2_1,30_90,included,basic,22.13,{'n_estimators': 50},,,,,,,,,22.29,0.59
6,reg,ada,basic,ALL_NO_3_2_1,30_90,included,basic,23.11,{'n_estimators': 10},,,,,,,,,22.63,0.81
0,clf,kn,all,ALL_NO_3_2_1,30_90,included,basic,0.60,{'n_neighbors': 21},0.62,0.63,0.64,0.61,0.68,311.00,649.00,332.00,"{'0': {'precision': 0.6407766990291263, 'recall': 0.42443729903536975, 'f1-score': 0.5106382978723405, 'support': 311}, '1': {'precision': 0.6060935799782372, 'recall': 0.8582434514637904, 'f1-score': 0.7104591836734694, 'support': 649}, '2': {'precision': 0.6826347305389222, 'recall': 0.3433734939759036, 'f1-score': 0.4569138276553106, 'support': 332}, 'micro avg': {'precision': 0.621517027863777, 'recall': 0.621517027863777, 'f1-score': 0.621517027863777, 'support': 1292}, 'macro avg': {'precision': 0.6431683365154285, 'recall': 0.542018081491688, 'f1-score': 0.5593371030670401, 'support': 1292}, 'weighted avg': {'precision': 0.6341106945378145, 'recall': 0.621517027863777, 'f1-score': 0.597207361938036, 'support': 1292}}",5.49
1,clf,svc-rbf,all,ALL_NO_3_2_1,30_90,included,basic,0.52,"{'C': 1, 'gamma': 1}",0.50,0.25,0.00,0.50,0.00,311.00,649.00,332.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 311}, '1': {'precision': 0.5023219814241486, 'recall': 1.0, 'f1-score': 0.6687274600721278, 'support': 649}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 332}, 'micro avg': {'precision': 0.5023219814241486, 'recall': 0.5023219814241486, 'f1-score': 0.5023219814241486, 'support': 1292}, 'macro avg': {'precision': 0.1674406604747162, 'recall': 0.3333333333333333, 'f1-score': 0.22290915335737593, 'support': 1292}, 'weighted avg': {'precision': 0.2523273730218827, 'recall': 0.5023219814241486, 'f1-score': 0.33591650277616947, 'support': 1292}}",8.21
2,clf,dtree,all,ALL_NO_3_2_1,30_90,included,basic,0.65,"{'max_depth': 4, 'min_samples_leaf': 200}",0.66,0.67,0.71,0.63,0.70,311.00,649.00,332.00,"{'0': {'precision': 0.7142857142857143, 'recall': 0.5305466237942122, 'f1-score': 0.6088560885608857, 'support': 311}, '1': {'precision': 0.6323699421965318, 'recall': 0.8428351309707242, 'f1-score': 0.7225891677675031, 'support': 649}, '2': {'precision': 0.7040816326530612, 'recall': 0.41566265060240964, 'f1-score': 0.5227272727272727, 'support': 332}, 'micro avg': {'precision': 0.6578947368421053, 'recall': 0.6578947368421053, 'f1-score': 0.6578947368421053, 'support': 1292}, 'macro avg': {'precision': 0.6835790963784358, 'recall': 0.5963481351224488, 'f1-score': 0.6180575096852204, 'support': 1292}, 'weighted avg': {'precision': 0.6705155198678193, 'recall': 0.6578947368421053, 'f1-score': 0.6438545417716715, 'support': 1292}}",0.53
3,clf,rforest,all,ALL_NO_3_2_1,30_90,included,basic,0.65,"{'max_depth': 5, 'min_samples_leaf': 100, 'n_estimators': 10}",0.64,0.65,0.69,0.62,0.67,311.00,649.00,332.00,"{'0': {'precision': 0.6930232558139535, 'recall': 0.4790996784565916, 'f1-score': 0.5665399239543726, 'support': 311}, '1': {'precision': 0.6206496519721578, 'recall': 0.8243451463790447, 'f1-score': 0.7081403044341497, 'support': 649}, '2': {'precision': 0.6744186046511628, 'recall': 0.4367469879518072, 'f1-score': 0.5301645338208409, 'support': 332}, 'micro avg': {'precision': 0.641640866873065, 'recall': 0.641640866873065, 'f1-score': 0.641640866873065, 'support': 1292}, 'macro avg': {'precision': 0.6626971708124247, 'recall': 0.5800639375958144, 'f1-score': 0.6016149207364544, 'support': 1292}, 'weighted avg': {'precision': 0.6518876419754304, 'recall': 0.641640866873065, 'f1-score': 0.6283216711734461, 'support': 1292}}",19.28
4,clf,xgb,all,ALL_NO_3_2_1,30_90,included,basic,0.65,{'n_estimators': 10},0.65,0.66,0.67,0.64,0.67,311.00,649.00,332.00,"{'0': {'precision': 0.6654275092936803, 'recall': 0.5755627009646302, 'f1-score': 0.6172413793103448, 'support': 311}, '1': {'precision': 0.6408977556109726, 'recall': 0.7919876733436055, 'f1-score': 0.7084769124741558, 'support': 649}, '2': {'precision': 0.6742081447963801, 'recall': 0.44879518072289154, 'f1-score': 0.538878842676311, 'support': 332}, 'micro avg': {'precision': 0.651702786377709, 'recall': 0.651702786377709, 'f1-score': 0.651702786377709, 'support': 1292}, 'macro avg': {'precision': 0.6601778032336777, 'recall': 0.6054485183437092, 'f1-score': 0.6215323781536038, 'support': 1292}, 'weighted avg': {'precision': 0.6553619991131997, 'recall': 0.651702786377709, 'f1-score': 0.6429344898837304, 'support': 1292}}",0.86
5,clf,gboosting,all,ALL_NO_3_2_1,30_90,included,basic,0.65,{'n_estimators': 10},0.65,0.66,0.70,0.63,0.69,311.00,649.00,332.00,"{'0': {'precision': 0.6981132075471698, 'recall': 0.4758842443729904, 'f1-score': 0.5659655831739961, 'support': 311}, '1': {'precision': 0.6262975778546713, 'recall': 0.8366718027734977, 'f1-score': 0.7163588390501319, 'support': 649}, '2': {'precision': 0.6901408450704225, 'recall': 0.4427710843373494, 'f1-score': 0.5394495412844037, 'support': 332}, 'micro avg': {'precision': 0.6486068111455109, 'recall': 0.6486068111455109, 'f1-score': 0.6486068111455109, 'support': 1292}, 'macro avg': {'precision': 0.6715172101574213, 'recall': 0.5851090438279458, 'f1-score': 0.6072579878361773, 'support': 1292}, 'weighted avg': {'precision': 0.6599900124908914, 'recall': 0.6486068111455109, 'f1-score': 0.6346977017159987, 'support': 1292}}",2.98
