,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
3,reg,rforest,basic,ALL_NO_1_1_1,0_30,included,basic,19.78,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 100}",,,,,,,,,20.27,25.32
4,reg,xgb,basic,ALL_NO_1_1_1,0_30,included,basic,20.03,{'n_estimators': 10},,,,,,,,,20.27,0.16
5,reg,gboosting,basic,ALL_NO_1_1_1,0_30,included,basic,20.05,{'n_estimators': 10},,,,,,,,,20.21,0.30
6,reg,ada,basic,ALL_NO_1_1_1,0_30,included,basic,20.60,{'n_estimators': 10},,,,,,,,,20.93,0.36
0,clf,kn,all,ALL_NO_1_1_1,0_30,included,basic,0.55,{'n_neighbors': 61},0.54,0.51,0.41,0.56,0.50,303.00,686.00,303.00,"{'0': {'precision': 0.41304347826086957, 'recall': 0.1254125412541254, 'f1-score': 0.1924050632911392, 'support': 303}, '1': {'precision': 0.5558419243986255, 'recall': 0.9431486880466472, 'f1-score': 0.6994594594594594, 'support': 686}, '2': {'precision': 0.5, 'recall': 0.0594059405940594, 'f1-score': 0.10619469026548671, 'support': 303}, 'micro avg': {'precision': 0.5441176470588235, 'recall': 0.5441176470588235, 'f1-score': 0.5441176470588235, 'support': 1292}, 'macro avg': {'precision': 0.489628467553165, 'recall': 0.3759890566316107, 'f1-score': 0.33268640433869506, 'support': 1292}, 'weighted avg': {'precision': 0.5092567601010067, 'recall': 0.5441176470588235, 'f1-score': 0.44141247253625915, 'support': 1292}}",1.70
1,clf,svc-rbf,all,ALL_NO_1_1_1,0_30,included,basic,0.55,"{'C': 1, 'gamma': 1}",0.53,0.28,0.00,0.53,0.00,303.00,686.00,303.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 303}, '1': {'precision': 0.5309597523219814, 'recall': 1.0, 'f1-score': 0.6936299292214358, 'support': 686}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 303}, 'micro avg': {'precision': 0.5309597523219814, 'recall': 0.5309597523219814, 'f1-score': 0.5309597523219814, 'support': 1292}, 'macro avg': {'precision': 0.17698658410732715, 'recall': 0.3333333333333333, 'f1-score': 0.23120997640714527, 'support': 1292}, 'weighted avg': {'precision': 0.28191825858581987, 'recall': 0.5309597523219814, 'f1-score': 0.3682895754225271, 'support': 1292}}",5.92
2,clf,dtree,all,ALL_NO_1_1_1,0_30,included,basic,0.56,"{'max_depth': 4, 'min_samples_leaf': 200}",0.55,0.50,0.41,0.58,0.40,303.00,686.00,303.00,"{'0': {'precision': 0.4129032258064516, 'recall': 0.21122112211221122, 'f1-score': 0.2794759825327511, 'support': 303}, '1': {'precision': 0.5772128060263654, 'recall': 0.8935860058309038, 'f1-score': 0.7013729977116704, 'support': 686}, '2': {'precision': 0.4, 'recall': 0.09900990099009901, 'f1-score': 0.15873015873015875, 'support': 303}, 'micro avg': {'precision': 0.5472136222910217, 'recall': 0.5472136222910217, 'f1-score': 0.5472136222910217, 'support': 1292}, 'macro avg': {'precision': 0.4633720106109391, 'recall': 0.401272342977738, 'f1-score': 0.3798597129915267, 'support': 1292}, 'weighted avg': {'precision': 0.4971189337100941, 'recall': 0.5472136222910217, 'f1-score': 0.47516899166630616, 'support': 1292}}",0.27
3,clf,rforest,all,ALL_NO_1_1_1,0_30,included,basic,0.56,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 50}",0.55,0.51,0.47,0.56,0.43,303.00,686.00,303.00,"{'0': {'precision': 0.47297297297297297, 'recall': 0.11551155115511551, 'f1-score': 0.1856763925729443, 'support': 303}, '1': {'precision': 0.5576430401366353, 'recall': 0.9518950437317785, 'f1-score': 0.7032848680667744, 'support': 686}, '2': {'precision': 0.425531914893617, 'recall': 0.066006600660066, 'f1-score': 0.11428571428571428, 'support': 303}, 'micro avg': {'precision': 0.5479876160990712, 'recall': 0.5479876160990712, 'f1-score': 0.5479876160990712, 'support': 1292}, 'macro avg': {'precision': 0.4853826426677417, 'recall': 0.37780439851565334, 'f1-score': 0.33441565830847764, 'support': 1292}, 'weighted avg': {'precision': 0.5068034880474525, 'recall': 0.5479876160990712, 'f1-score': 0.4437631098080346, 'support': 1292}}",14.24
4,clf,xgb,all,ALL_NO_1_1_1,0_30,included,basic,0.56,{'n_estimators': 10},0.55,0.52,0.45,0.57,0.49,303.00,686.00,303.00,"{'0': {'precision': 0.44565217391304346, 'recall': 0.1353135313531353, 'f1-score': 0.20759493670886076, 'support': 303}, '1': {'precision': 0.5672823218997362, 'recall': 0.9402332361516035, 'f1-score': 0.7076247942951179, 'support': 686}, '2': {'precision': 0.49206349206349204, 'recall': 0.10231023102310231, 'f1-score': 0.16939890710382516, 'support': 303}, 'micro avg': {'precision': 0.554953560371517, 'recall': 0.554953560371517, 'f1-score': 0.554953560371517, 'support': 1292}, 'macro avg': {'precision': 0.5016659959587573, 'recall': 0.39261899950928036, 'f1-score': 0.3615395460359346, 'support': 1292}, 'weighted avg': {'precision': 0.5211172752431186, 'recall': 0.554953560371517, 'f1-score': 0.4641329284533241, 'support': 1292}}",0.52
5,clf,gboosting,all,ALL_NO_1_1_1,0_30,included,basic,0.56,{'n_estimators': 10},0.56,0.54,0.55,0.56,0.48,303.00,686.00,303.00,"{'0': {'precision': 0.5517241379310345, 'recall': 0.10561056105610561, 'f1-score': 0.17728531855955681, 'support': 303}, '1': {'precision': 0.5597643097643098, 'recall': 0.9693877551020408, 'f1-score': 0.7097118463180364, 'support': 686}, '2': {'precision': 0.4782608695652174, 'recall': 0.07260726072607261, 'f1-score': 0.12607449856733527, 'support': 303}, 'micro avg': {'precision': 0.5565015479876161, 'recall': 0.5565015479876161, 'f1-score': 0.5565015479876161, 'support': 1292}, 'macro avg': {'precision': 0.5299164390868539, 'recall': 0.3825351922947397, 'f1-score': 0.3376905544816428, 'support': 1292}, 'weighted avg': {'precision': 0.5387645307814868, 'recall': 0.5565015479876161, 'f1-score': 0.4479724080213787, 'support': 1292}}",1.59
6,clf,ada,all,ALL_NO_1_1_1,0_30,included,basic,0.56,{'n_estimators': 50},0.55,0.49,0.38,0.59,0.38,303.00,686.00,303.00,"{'0': {'precision': 0.3816793893129771, 'recall': 0.16501650165016502, 'f1-score': 0.23041474654377886, 'support': 303}, '1': {'precision': 0.5868089233753637, 'recall': 0.8819241982507289, 'f1-score': 0.704717530576587, 'support': 686}, '2': {'precision': 0.38461538461538464, 'recall': 0.16501650165016502, 'f1-score': 0.2309468822170901, 'support': 303}, 'micro avg': {'precision': 0.5456656346749226, 'recall': 0.5456656346749226, 'f1-score': 0.5456656346749226, 'support': 1292}, 'macro avg': {'precision': 0.45103456576790846, 'recall': 0.40398573385035297, 'f1-score': 0.3886930531124853, 'support': 1292}, 'weighted avg': {'precision': 0.4912834658945767, 'recall': 0.5456656346749226, 'f1-score': 0.48237523180346903, 'support': 1292}}",0.52
0,reg,kn,all,ALL_NO_1_1_1,0_30,included,basic,19.97,{'n_neighbors': 181},,,,,,,,,20.37,1.63
1,reg,svr-rbf,all,ALL_NO_1_1_1,0_30,included,basic,20.00,"{'C': 1, 'gamma': 2}",,,,,,,,,20.34,4.32
2,reg,dtree,all,ALL_NO_1_1_1,0_30,included,basic,19.91,"{'max_depth': 6, 'min_samples_leaf': 200}",,,,,,,,,20.22,0.27
3,reg,rforest,all,ALL_NO_1_1_1,0_30,included,basic,19.78,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 100}",,,,,,,,,20.27,29.02
4,reg,xgb,all,ALL_NO_1_1_1,0_30,included,basic,20.03,{'n_estimators': 10},,,,,,,,,20.27,0.17
5,reg,gboosting,all,ALL_NO_1_1_1,0_30,included,basic,20.05,{'n_estimators': 10},,,,,,,,,20.21,0.38
6,reg,ada,all,ALL_NO_1_1_1,0_30,included,basic,20.60,{'n_estimators': 10},,,,,,,,,20.93,0.44
0,clf,kn,basic,ALL_NO_3_2_1,0_30,included,basic,0.55,{'n_neighbors': 51},0.54,0.49,0.39,0.56,0.44,303.00,686.00,303.00,"{'0': {'precision': 0.39285714285714285, 'recall': 0.14521452145214522, 'f1-score': 0.21204819277108433, 'support': 303}, '1': {'precision': 0.558282208588957, 'recall': 0.9285714285714286, 'f1-score': 0.6973180076628351, 'support': 686}, '2': {'precision': 0.4358974358974359, 'recall': 0.056105610561056105, 'f1-score': 0.09941520467836257, 'support': 303}, 'micro avg': {'precision': 0.5402476780185759, 'recall': 0.5402476780185759, 'f1-score': 0.5402476780185759, 'support': 1292}, 'macro avg': {'precision': 0.4623455957811786, 'recall': 0.3766305201948766, 'f1-score': 0.3362604683707607, 'support': 1292}, 'weighted avg': {'precision': 0.4907850096398312, 'recall': 0.5402476780185759, 'f1-score': 0.4432922311794794, 'support': 1292}}",2.16
1,clf,svc-rbf,basic,ALL_NO_3_2_1,0_30,included,basic,0.55,"{'C': 1, 'gamma': 1}",0.53,0.28,0.00,0.53,0.00,303.00,686.00,303.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 303}, '1': {'precision': 0.5309597523219814, 'recall': 1.0, 'f1-score': 0.6936299292214358, 'support': 686}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 303}, 'micro avg': {'precision': 0.5309597523219814, 'recall': 0.5309597523219814, 'f1-score': 0.5309597523219814, 'support': 1292}, 'macro avg': {'precision': 0.17698658410732715, 'recall': 0.3333333333333333, 'f1-score': 0.23120997640714527, 'support': 1292}, 'weighted avg': {'precision': 0.28191825858581987, 'recall': 0.5309597523219814, 'f1-score': 0.3682895754225271, 'support': 1292}}",6.07
2,clf,dtree,basic,ALL_NO_3_2_1,0_30,included,basic,0.55,"{'max_depth': 4, 'min_samples_leaf': 200}",0.54,0.49,0.38,0.56,0.43,303.00,686.00,303.00,"{'0': {'precision': 0.3821138211382114, 'recall': 0.1551155115511551, 'f1-score': 0.22065727699530518, 'support': 303}, '1': {'precision': 0.5626118067978533, 'recall': 0.9169096209912536, 'f1-score': 0.6973392461197339, 'support': 686}, '2': {'precision': 0.43137254901960786, 'recall': 0.07260726072607261, 'f1-score': 0.12429378531073447, 'support': 303}, 'micro avg': {'precision': 0.5402476780185759, 'recall': 0.5402476780185759, 'f1-score': 0.5402476780185759, 'support': 1292}, 'macro avg': {'precision': 0.45869939231855755, 'recall': 0.38154413108949375, 'f1-score': 0.34743010280859116, 'support': 1292}, 'weighted avg': {'precision': 0.48950314986156857, 'recall': 0.5402476780185759, 'f1-score': 0.4511570392545413, 'support': 1292}}",0.32
3,clf,rforest,basic,ALL_NO_3_2_1,0_30,included,basic,0.57,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.55,0.51,0.44,0.56,0.47,303.00,686.00,303.00,"{'0': {'precision': 0.4358974358974359, 'recall': 0.11221122112211221, 'f1-score': 0.1784776902887139, 'support': 303}, '1': {'precision': 0.5627705627705628, 'recall': 0.9475218658892128, 'f1-score': 0.7061379684953829, 'support': 686}, '2': {'precision': 0.4745762711864407, 'recall': 0.0924092409240924, 'f1-score': 0.15469613259668508, 'support': 303}, 'micro avg': {'precision': 0.5510835913312694, 'recall': 0.5510835913312694, 'f1-score': 0.5510835913312694, 'support': 1292}, 'macro avg': {'precision': 0.49108142328481313, 'recall': 0.3840474426451392, 'f1-score': 0.34643726379359396, 'support': 1292}, 'weighted avg': {'precision': 0.5123329251602327, 'recall': 0.5510835913312694, 'f1-score': 0.4530668070604555, 'support': 1292}}",15.85
4,clf,xgb,basic,ALL_NO_3_2_1,0_30,included,basic,0.56,{'n_estimators': 50},0.55,0.50,0.39,0.57,0.45,303.00,686.00,303.00,"{'0': {'precision': 0.3888888888888889, 'recall': 0.13861386138613863, 'f1-score': 0.20437956204379562, 'support': 303}, '1': {'precision': 0.5716878402903811, 'recall': 0.9183673469387755, 'f1-score': 0.7046979865771813, 'support': 686}, '2': {'precision': 0.45121951219512196, 'recall': 0.12211221122112212, 'f1-score': 0.19220779220779222, 'support': 303}, 'micro avg': {'precision': 0.5487616099071208, 'recall': 0.5487616099071208, 'f1-score': 0.5487616099071208, 'support': 1292}, 'macro avg': {'precision': 0.47059874712479727, 'recall': 0.39303113984867877, 'f1-score': 0.3670951136095897, 'support': 1292}, 'weighted avg': {'precision': 0.5005655603464836, 'recall': 0.5487616099071208, 'f1-score': 0.4671739838468866, 'support': 1292}}",0.52
5,clf,gboosting,basic,ALL_NO_3_2_1,0_30,included,basic,0.56,{'n_estimators': 50},0.55,0.50,0.40,0.57,0.45,303.00,686.00,303.00,"{'0': {'precision': 0.4017094017094017, 'recall': 0.1551155115511551, 'f1-score': 0.2238095238095238, 'support': 303}, '1': {'precision': 0.5685372585096596, 'recall': 0.9008746355685131, 'f1-score': 0.6971235194585448, 'support': 686}, '2': {'precision': 0.45454545454545453, 'recall': 0.132013201320132, 'f1-score': 0.20460358056265984, 'support': 303}, 'micro avg': {'precision': 0.5456656346749226, 'recall': 0.5456656346749226, 'f1-score': 0.5456656346749226, 'support': 1292}, 'macro avg': {'precision': 0.4749307049215053, 'recall': 0.3960011161466001, 'f1-score': 0.37517887461024285, 'support': 1292}, 'weighted avg': {'precision': 0.5026793968907493, 'recall': 0.5456656346749226, 'f1-score': 0.47061602552115583, 'support': 1292}}",1.63
6,clf,ada,basic,ALL_NO_3_2_1,0_30,included,basic,0.56,{'n_estimators': 50},0.55,0.49,0.36,0.59,0.39,303.00,686.00,303.00,"{'0': {'precision': 0.3609022556390977, 'recall': 0.15841584158415842, 'f1-score': 0.2201834862385321, 'support': 303}, '1': {'precision': 0.5884615384615385, 'recall': 0.892128279883382, 'f1-score': 0.709154113557358, 'support': 686}, '2': {'precision': 0.3865546218487395, 'recall': 0.15181518151815182, 'f1-score': 0.21800947867298578, 'support': 303}, 'micro avg': {'precision': 0.5464396284829721, 'recall': 0.5464396284829721, 'f1-score': 0.5464396284829721, 'support': 1292}, 'macro avg': {'precision': 0.4453061386497919, 'recall': 0.4007864343285641, 'f1-score': 0.382449026156292, 'support': 1292}, 'weighted avg': {'precision': 0.48774307218531743, 'recall': 0.5464396284829721, 'f1-score': 0.47929736088896097, 'support': 1292}}",0.54
0,reg,kn,basic,ALL_NO_3_2_1,0_30,included,basic,19.97,{'n_neighbors': 191},,,,,,,,,20.36,2.33
1,reg,svr-rbf,basic,ALL_NO_3_2_1,0_30,included,basic,20.00,"{'C': 1, 'gamma': 4}",,,,,,,,,20.34,4.21
2,reg,dtree,basic,ALL_NO_3_2_1,0_30,included,basic,19.89,"{'max_depth': 6, 'min_samples_leaf': 100}",,,,,,,,,20.36,0.28
3,reg,rforest,basic,ALL_NO_3_2_1,0_30,included,basic,19.70,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",,,,,,,,,20.27,26.75
4,reg,xgb,basic,ALL_NO_3_2_1,0_30,included,basic,19.89,{'n_estimators': 10},,,,,,,,,20.60,0.16
5,reg,gboosting,basic,ALL_NO_3_2_1,0_30,included,basic,19.99,{'n_estimators': 10},,,,,,,,,20.48,0.30
6,reg,ada,basic,ALL_NO_3_2_1,0_30,included,basic,20.39,{'n_estimators': 10},,,,,,,,,20.85,0.41
0,clf,kn,all,ALL_NO_3_2_1,0_30,included,basic,0.55,{'n_neighbors': 51},0.54,0.49,0.39,0.56,0.44,303.00,686.00,303.00,"{'0': {'precision': 0.39285714285714285, 'recall': 0.14521452145214522, 'f1-score': 0.21204819277108433, 'support': 303}, '1': {'precision': 0.558282208588957, 'recall': 0.9285714285714286, 'f1-score': 0.6973180076628351, 'support': 686}, '2': {'precision': 0.4358974358974359, 'recall': 0.056105610561056105, 'f1-score': 0.09941520467836257, 'support': 303}, 'micro avg': {'precision': 0.5402476780185759, 'recall': 0.5402476780185759, 'f1-score': 0.5402476780185759, 'support': 1292}, 'macro avg': {'precision': 0.4623455957811786, 'recall': 0.3766305201948766, 'f1-score': 0.3362604683707607, 'support': 1292}, 'weighted avg': {'precision': 0.4907850096398312, 'recall': 0.5402476780185759, 'f1-score': 0.4432922311794794, 'support': 1292}}",1.84
1,clf,svc-rbf,all,ALL_NO_3_2_1,0_30,included,basic,0.55,"{'C': 1, 'gamma': 1}",0.53,0.28,0.00,0.53,0.00,303.00,686.00,303.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 303}, '1': {'precision': 0.5309597523219814, 'recall': 1.0, 'f1-score': 0.6936299292214358, 'support': 686}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 303}, 'micro avg': {'precision': 0.5309597523219814, 'recall': 0.5309597523219814, 'f1-score': 0.5309597523219814, 'support': 1292}, 'macro avg': {'precision': 0.17698658410732715, 'recall': 0.3333333333333333, 'f1-score': 0.23120997640714527, 'support': 1292}, 'weighted avg': {'precision': 0.28191825858581987, 'recall': 0.5309597523219814, 'f1-score': 0.3682895754225271, 'support': 1292}}",5.71
2,clf,dtree,all,ALL_NO_3_2_1,0_30,included,basic,0.55,"{'max_depth': 4, 'min_samples_leaf': 200}",0.54,0.49,0.38,0.56,0.43,303.00,686.00,303.00,"{'0': {'precision': 0.3821138211382114, 'recall': 0.1551155115511551, 'f1-score': 0.22065727699530518, 'support': 303}, '1': {'precision': 0.5626118067978533, 'recall': 0.9169096209912536, 'f1-score': 0.6973392461197339, 'support': 686}, '2': {'precision': 0.43137254901960786, 'recall': 0.07260726072607261, 'f1-score': 0.12429378531073447, 'support': 303}, 'micro avg': {'precision': 0.5402476780185759, 'recall': 0.5402476780185759, 'f1-score': 0.5402476780185759, 'support': 1292}, 'macro avg': {'precision': 0.45869939231855755, 'recall': 0.38154413108949375, 'f1-score': 0.34743010280859116, 'support': 1292}, 'weighted avg': {'precision': 0.48950314986156857, 'recall': 0.5402476780185759, 'f1-score': 0.4511570392545413, 'support': 1292}}",0.27
3,clf,rforest,all,ALL_NO_3_2_1,0_30,included,basic,0.57,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.55,0.51,0.44,0.56,0.47,303.00,686.00,303.00,"{'0': {'precision': 0.4358974358974359, 'recall': 0.11221122112211221, 'f1-score': 0.1784776902887139, 'support': 303}, '1': {'precision': 0.5627705627705628, 'recall': 0.9475218658892128, 'f1-score': 0.7061379684953829, 'support': 686}, '2': {'precision': 0.4745762711864407, 'recall': 0.0924092409240924, 'f1-score': 0.15469613259668508, 'support': 303}, 'micro avg': {'precision': 0.5510835913312694, 'recall': 0.5510835913312694, 'f1-score': 0.5510835913312694, 'support': 1292}, 'macro avg': {'precision': 0.49108142328481313, 'recall': 0.3840474426451392, 'f1-score': 0.34643726379359396, 'support': 1292}, 'weighted avg': {'precision': 0.5123329251602327, 'recall': 0.5510835913312694, 'f1-score': 0.4530668070604555, 'support': 1292}}",13.91
4,clf,xgb,all,ALL_NO_3_2_1,0_30,included,basic,0.56,{'n_estimators': 50},0.55,0.50,0.39,0.57,0.45,303.00,686.00,303.00,"{'0': {'precision': 0.3888888888888889, 'recall': 0.13861386138613863, 'f1-score': 0.20437956204379562, 'support': 303}, '1': {'precision': 0.5716878402903811, 'recall': 0.9183673469387755, 'f1-score': 0.7046979865771813, 'support': 686}, '2': {'precision': 0.45121951219512196, 'recall': 0.12211221122112212, 'f1-score': 0.19220779220779222, 'support': 303}, 'micro avg': {'precision': 0.5487616099071208, 'recall': 0.5487616099071208, 'f1-score': 0.5487616099071208, 'support': 1292}, 'macro avg': {'precision': 0.47059874712479727, 'recall': 0.39303113984867877, 'f1-score': 0.3670951136095897, 'support': 1292}, 'weighted avg': {'precision': 0.5005655603464836, 'recall': 0.5487616099071208, 'f1-score': 0.4671739838468866, 'support': 1292}}",0.51
5,clf,gboosting,all,ALL_NO_3_2_1,0_30,included,basic,0.56,{'n_estimators': 50},0.55,0.50,0.40,0.57,0.45,303.00,686.00,303.00,"{'0': {'precision': 0.4017094017094017, 'recall': 0.1551155115511551, 'f1-score': 0.2238095238095238, 'support': 303}, '1': {'precision': 0.5685372585096596, 'recall': 0.9008746355685131, 'f1-score': 0.6971235194585448, 'support': 686}, '2': {'precision': 0.45454545454545453, 'recall': 0.132013201320132, 'f1-score': 0.20460358056265984, 'support': 303}, 'micro avg': {'precision': 0.5456656346749226, 'recall': 0.5456656346749226, 'f1-score': 0.5456656346749226, 'support': 1292}, 'macro avg': {'precision': 0.4749307049215053, 'recall': 0.3960011161466001, 'f1-score': 0.37517887461024285, 'support': 1292}, 'weighted avg': {'precision': 0.5026793968907493, 'recall': 0.5456656346749226, 'f1-score': 0.47061602552115583, 'support': 1292}}",1.50
