,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
3,reg,rforest,max,basic,ALL_NO_1_1_1,0_60,included,basic,17.18,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,17.80,45.36
4,reg,xgb,max,basic,ALL_NO_1_1_1,0_60,included,basic,17.24,{'n_estimators': 50},,,,,,,,,17.87,0.29
5,reg,gboosting,max,basic,ALL_NO_1_1_1,0_60,included,basic,17.20,{'n_estimators': 50},,,,,,,,,17.76,0.55
6,reg,ada,max,basic,ALL_NO_1_1_1,0_60,included,basic,19.34,{'n_estimators': 10},,,,,,,,,19.57,0.88
0,clf,kn,min,basic,ALL_NO_1_1_1,0_60,included,basic,0.75,{'n_neighbors': 41},0.75,0.70,0.76,0.97,0.50,0.08,969.00,323.00,"{'0': {'precision': 0.760483870967742, 'recall': 0.9731682146542827, 'f1-score': 0.8537799909461294, 'support': 969}, '1': {'precision': 0.5, 'recall': 0.0804953560371517, 'f1-score': 0.13866666666666666, 'support': 323}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 1292}, 'macro avg': {'precision': 0.630241935483871, 'recall': 0.5268317853457172, 'f1-score': 0.4962233288063981, 'support': 1292}, 'weighted avg': {'precision': 0.6953629032258064, 'recall': 0.75, 'f1-score': 0.6750016598762637, 'support': 1292}}",2.63
1,clf,svc-rbf,min,basic,ALL_NO_1_1_1,0_60,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.75,0.56,0.75,1.00,0.00,0.00,969.00,323.00,"{'0': {'precision': 0.75, 'recall': 1.0, 'f1-score': 0.8571428571428571, 'support': 969}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 323}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 1292}, 'macro avg': {'precision': 0.375, 'recall': 0.5, 'f1-score': 0.42857142857142855, 'support': 1292}, 'weighted avg': {'precision': 0.5625, 'recall': 0.75, 'f1-score': 0.6428571428571428, 'support': 1292}}",7.26
2,clf,dtree,min,basic,ALL_NO_1_1_1,0_60,included,basic,0.75,"{'max_depth': 3, 'min_samples_leaf': 20}",0.75,0.56,0.75,1.00,0.00,0.00,969.00,323.00,"{'0': {'precision': 0.75, 'recall': 1.0, 'f1-score': 0.8571428571428571, 'support': 969}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 323}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 1292}, 'macro avg': {'precision': 0.375, 'recall': 0.5, 'f1-score': 0.42857142857142855, 'support': 1292}, 'weighted avg': {'precision': 0.5625, 'recall': 0.75, 'f1-score': 0.6428571428571428, 'support': 1292}}",0.44
3,clf,rforest,min,basic,ALL_NO_1_1_1,0_60,included,basic,0.75,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 10}",0.75,0.73,0.76,0.99,0.65,0.03,969.00,323.00,"{'0': {'precision': 0.7552941176470588, 'recall': 0.9938080495356038, 'f1-score': 0.8582887700534759, 'support': 969}, '1': {'precision': 0.6470588235294118, 'recall': 0.034055727554179564, 'f1-score': 0.06470588235294118, 'support': 323}, 'micro avg': {'precision': 0.7538699690402477, 'recall': 0.7538699690402477, 'f1-score': 0.7538699690402476, 'support': 1292}, 'macro avg': {'precision': 0.7011764705882353, 'recall': 0.5139318885448917, 'f1-score': 0.46149732620320855, 'support': 1292}, 'weighted avg': {'precision': 0.7282352941176471, 'recall': 0.7538699690402477, 'f1-score': 0.6598930481283422, 'support': 1292}}",22.91
4,clf,xgb,min,basic,ALL_NO_1_1_1,0_60,included,basic,0.75,{'n_estimators': 50},0.75,0.69,0.76,0.98,0.48,0.05,969.00,323.00,"{'0': {'precision': 0.7557494052339413, 'recall': 0.9834881320949432, 'f1-score': 0.8547085201793722, 'support': 969}, '1': {'precision': 0.4838709677419355, 'recall': 0.04643962848297214, 'f1-score': 0.08474576271186442, 'support': 323}, 'micro avg': {'precision': 0.7492260061919505, 'recall': 0.7492260061919505, 'f1-score': 0.7492260061919505, 'support': 1292}, 'macro avg': {'precision': 0.6198101864879384, 'recall': 0.5149638802889577, 'f1-score': 0.4697271414456183, 'support': 1292}, 'weighted avg': {'precision': 0.6877797958609398, 'recall': 0.7492260061919505, 'f1-score': 0.6622178308124952, 'support': 1292}}",0.30
5,clf,gboosting,min,basic,ALL_NO_1_1_1,0_60,included,basic,0.75,{'n_estimators': 10},0.75,0.56,0.75,1.00,0.00,0.00,969.00,323.00,"{'0': {'precision': 0.75, 'recall': 1.0, 'f1-score': 0.8571428571428571, 'support': 969}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 323}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 1292}, 'macro avg': {'precision': 0.375, 'recall': 0.5, 'f1-score': 0.42857142857142855, 'support': 1292}, 'weighted avg': {'precision': 0.5625, 'recall': 0.75, 'f1-score': 0.6428571428571428, 'support': 1292}}",0.68
6,clf,ada,min,basic,ALL_NO_1_1_1,0_60,included,basic,0.74,{'n_estimators': 10},0.74,0.67,0.76,0.96,0.42,0.08,969.00,323.00,"{'0': {'precision': 0.7581168831168831, 'recall': 0.9638802889576883, 'f1-score': 0.8487051340299863, 'support': 969}, '1': {'precision': 0.4166666666666667, 'recall': 0.07739938080495357, 'f1-score': 0.13054830287206268, 'support': 323}, 'micro avg': {'precision': 0.7422600619195047, 'recall': 0.7422600619195047, 'f1-score': 0.7422600619195046, 'support': 1292}, 'macro avg': {'precision': 0.5873917748917749, 'recall': 0.5206398348813209, 'f1-score': 0.48962671845102446, 'support': 1292}, 'weighted avg': {'precision': 0.672754329004329, 'recall': 0.7422600619195047, 'f1-score': 0.6691659262405053, 'support': 1292}}",0.76
0,reg,kn,min,basic,ALL_NO_1_1_1,0_60,included,basic,17.78,{'n_neighbors': 31},,,,,,,,,17.79,2.54
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,0_60,included,basic,19.31,"{'C': 5, 'gamma': 1}",,,,,,,,,19.22,7.09
2,reg,dtree,min,basic,ALL_NO_1_1_1,0_60,included,basic,17.72,"{'max_depth': 6, 'min_samples_leaf': 50}",,,,,,,,,17.57,0.45
3,reg,rforest,min,basic,ALL_NO_1_1_1,0_60,included,basic,17.29,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,,,17.13,41.89
4,reg,xgb,min,basic,ALL_NO_1_1_1,0_60,included,basic,17.31,{'n_estimators': 100},,,,,,,,,17.33,0.32
5,reg,gboosting,min,basic,ALL_NO_1_1_1,0_60,included,basic,17.40,{'n_estimators': 50},,,,,,,,,17.41,0.56
6,reg,ada,min,basic,ALL_NO_1_1_1,0_60,included,basic,19.74,{'n_estimators': 10},,,,,,,,,19.92,0.61
0,clf,kn,max,basic,ALL_NO_3_2_1,0_60,included,basic,0.76,{'n_neighbors': 121},0.74,0.77,0.74,1.00,0.83,0.01,954.00,338.00,"{'0': {'precision': 0.7410575427682737, 'recall': 0.9989517819706499, 'f1-score': 0.8508928571428571, 'support': 954}, '1': {'precision': 0.8333333333333334, 'recall': 0.014792899408284023, 'f1-score': 0.029069767441860465, 'support': 338}, 'micro avg': {'precision': 0.7414860681114551, 'recall': 0.7414860681114551, 'f1-score': 0.7414860681114552, 'support': 1292}, 'macro avg': {'precision': 0.7871954380508035, 'recall': 0.506872340689467, 'f1-score': 0.4399813122923588, 'support': 1292}, 'weighted avg': {'precision': 0.7651978037674921, 'recall': 0.7414860681114551, 'f1-score': 0.6358957949764973, 'support': 1292}}",3.23
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,0_60,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.74,0.55,0.74,1.00,0.00,0.00,954.00,338.00,"{'0': {'precision': 0.7383900928792569, 'recall': 1.0, 'f1-score': 0.8495102404274265, 'support': 954}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 338}, 'micro avg': {'precision': 0.7383900928792569, 'recall': 0.7383900928792569, 'f1-score': 0.7383900928792569, 'support': 1292}, 'macro avg': {'precision': 0.36919504643962847, 'recall': 0.5, 'f1-score': 0.42475512021371326, 'support': 1292}, 'weighted avg': {'precision': 0.5452199292622377, 'recall': 0.7383900928792569, 'f1-score': 0.6272699453310874, 'support': 1292}}",7.80
2,clf,dtree,max,basic,ALL_NO_3_2_1,0_60,included,basic,0.76,"{'max_depth': 2, 'min_samples_leaf': 10}",0.74,0.55,0.74,1.00,0.00,0.00,954.00,338.00,"{'0': {'precision': 0.7383900928792569, 'recall': 1.0, 'f1-score': 0.8495102404274265, 'support': 954}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 338}, 'micro avg': {'precision': 0.7383900928792569, 'recall': 0.7383900928792569, 'f1-score': 0.7383900928792569, 'support': 1292}, 'macro avg': {'precision': 0.36919504643962847, 'recall': 0.5, 'f1-score': 0.42475512021371326, 'support': 1292}, 'weighted avg': {'precision': 0.5452199292622377, 'recall': 0.7383900928792569, 'f1-score': 0.6272699453310874, 'support': 1292}}",0.50
3,clf,rforest,max,basic,ALL_NO_3_2_1,0_60,included,basic,0.76,"{'max_depth': 6, 'min_samples_leaf': 30, 'n_estimators': 10}",0.74,0.67,0.74,0.99,0.47,0.03,954.00,338.00,"{'0': {'precision': 0.7415553809897879, 'recall': 0.989517819706499, 'f1-score': 0.8477772788504714, 'support': 954}, '1': {'precision': 0.47368421052631576, 'recall': 0.026627218934911243, 'f1-score': 0.0504201680672269, 'support': 338}, 'micro avg': {'precision': 0.7376160990712074, 'recall': 0.7376160990712074, 'f1-score': 0.7376160990712074, 'support': 1292}, 'macro avg': {'precision': 0.6076197957580518, 'recall': 0.5080725193207051, 'f1-score': 0.44909872345884916, 'support': 1292}, 'weighted avg': {'precision': 0.6714776289645141, 'recall': 0.7376160990712074, 'f1-score': 0.6391807591564028, 'support': 1292}}",24.75
4,clf,xgb,max,basic,ALL_NO_3_2_1,0_60,included,basic,0.76,{'n_estimators': 50},0.74,0.69,0.74,0.99,0.55,0.04,954.00,338.00,"{'0': {'precision': 0.7433070866141732, 'recall': 0.989517819706499, 'f1-score': 0.8489208633093526, 'support': 954}, '1': {'precision': 0.5454545454545454, 'recall': 0.03550295857988166, 'f1-score': 0.06666666666666667, 'support': 338}, 'micro avg': {'precision': 0.739938080495356, 'recall': 0.739938080495356, 'f1-score': 0.739938080495356, 'support': 1292}, 'macro avg': {'precision': 0.6443808160343594, 'recall': 0.5125103891431904, 'f1-score': 0.4577937649880096, 'support': 1292}, 'weighted avg': {'precision': 0.6915469016978, 'recall': 0.739938080495356, 'f1-score': 0.644275415580848, 'support': 1292}}",0.30
5,clf,gboosting,max,basic,ALL_NO_3_2_1,0_60,included,basic,0.76,{'n_estimators': 50},0.74,0.68,0.74,0.99,0.50,0.04,954.00,338.00,"{'0': {'precision': 0.7436708860759493, 'recall': 0.9853249475890985, 'f1-score': 0.84761045987376, 'support': 954}, '1': {'precision': 0.5, 'recall': 0.04142011834319527, 'f1-score': 0.07650273224043716, 'support': 338}, 'micro avg': {'precision': 0.7383900928792569, 'recall': 0.7383900928792569, 'f1-score': 0.7383900928792569, 'support': 1292}, 'macro avg': {'precision': 0.6218354430379747, 'recall': 0.5133725329661469, 'f1-score': 0.4620565960570986, 'support': 1292}, 'weighted avg': {'precision': 0.6799241682015911, 'recall': 0.7383900928792569, 'f1-score': 0.6458810388675191, 'support': 1292}}",0.73
6,clf,ada,max,basic,ALL_NO_3_2_1,0_60,included,basic,0.75,{'n_estimators': 50},0.74,0.69,0.76,0.95,0.50,0.14,954.00,338.00,"{'0': {'precision': 0.7570951585976627, 'recall': 0.950733752620545, 'f1-score': 0.8429368029739778, 'support': 954}, '1': {'precision': 0.5, 'recall': 0.1390532544378698, 'f1-score': 0.2175925925925926, 'support': 338}, 'micro avg': {'precision': 0.7383900928792569, 'recall': 0.7383900928792569, 'f1-score': 0.7383900928792569, 'support': 1292}, 'macro avg': {'precision': 0.6285475792988313, 'recall': 0.5448935035292074, 'f1-score': 0.5302646977832852, 'support': 1292}, 'weighted avg': {'precision': 0.6898365180357355, 'recall': 0.7383900928792569, 'f1-score': 0.6793405621776092, 'support': 1292}}",0.81
0,reg,kn,max,basic,ALL_NO_3_2_1,0_60,included,basic,17.65,{'n_neighbors': 81},,,,,,,,,18.38,2.89
1,reg,svr-rbf,max,basic,ALL_NO_3_2_1,0_60,included,basic,18.94,"{'C': 5, 'gamma': 4}",,,,,,,,,19.90,6.94
2,reg,dtree,max,basic,ALL_NO_3_2_1,0_60,included,basic,17.48,"{'max_depth': 6, 'min_samples_leaf': 100}",,,,,,,,,18.01,0.45
3,reg,rforest,max,basic,ALL_NO_3_2_1,0_60,included,basic,17.19,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",,,,,,,,,17.78,43.26
4,reg,xgb,max,basic,ALL_NO_3_2_1,0_60,included,basic,17.30,{'n_estimators': 50},,,,,,,,,17.81,0.30
5,reg,gboosting,max,basic,ALL_NO_3_2_1,0_60,included,basic,17.27,{'n_estimators': 50},,,,,,,,,17.70,0.60
6,reg,ada,max,basic,ALL_NO_3_2_1,0_60,included,basic,19.27,{'n_estimators': 10},,,,,,,,,19.87,0.95
0,clf,kn,min,basic,ALL_NO_3_2_1,0_60,included,basic,0.75,{'n_neighbors': 71},0.75,0.70,0.76,0.98,0.51,0.06,969.00,323.00,"{'0': {'precision': 0.7581803671189146, 'recall': 0.9803921568627451, 'f1-score': 0.8550855085508551, 'support': 969}, '1': {'precision': 0.5128205128205128, 'recall': 0.06191950464396285, 'f1-score': 0.11049723756906076, 'support': 323}, 'micro avg': {'precision': 0.7507739938080495, 'recall': 0.7507739938080495, 'f1-score': 0.7507739938080495, 'support': 1292}, 'macro avg': {'precision': 0.6355004399697137, 'recall': 0.5211558307533539, 'f1-score': 0.4827913730599579, 'support': 1292}, 'weighted avg': {'precision': 0.6968404035443141, 'recall': 0.7507739938080495, 'f1-score': 0.6689384408054064, 'support': 1292}}",3.25
1,clf,svc-rbf,min,basic,ALL_NO_3_2_1,0_60,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.75,0.56,0.75,1.00,0.00,0.00,969.00,323.00,"{'0': {'precision': 0.75, 'recall': 1.0, 'f1-score': 0.8571428571428571, 'support': 969}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 323}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 1292}, 'macro avg': {'precision': 0.375, 'recall': 0.5, 'f1-score': 0.42857142857142855, 'support': 1292}, 'weighted avg': {'precision': 0.5625, 'recall': 0.75, 'f1-score': 0.6428571428571428, 'support': 1292}}",7.47
2,clf,dtree,min,basic,ALL_NO_3_2_1,0_60,included,basic,0.75,"{'max_depth': 5, 'min_samples_leaf': 250}",0.74,0.66,0.76,0.95,0.36,0.08,969.00,323.00,"{'0': {'precision': 0.7563368765331153, 'recall': 0.9545923632610939, 'f1-score': 0.8439781021897811, 'support': 969}, '1': {'precision': 0.36231884057971014, 'recall': 0.07739938080495357, 'f1-score': 0.12755102040816327, 'support': 323}, 'micro avg': {'precision': 0.7352941176470589, 'recall': 0.7352941176470589, 'f1-score': 0.735294117647059, 'support': 1292}, 'macro avg': {'precision': 0.5593278585564128, 'recall': 0.5159958720330238, 'f1-score': 0.48576456129897216, 'support': 1292}, 'weighted avg': {'precision': 0.657832367544764, 'recall': 0.7352941176470589, 'f1-score': 0.6648713317443766, 'support': 1292}}",0.48
3,clf,rforest,min,basic,ALL_NO_3_2_1,0_60,included,basic,0.75,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 10}",0.75,0.66,0.75,0.99,0.40,0.01,969.00,323.00,"{'0': {'precision': 0.751170046801872, 'recall': 0.9938080495356038, 'f1-score': 0.8556197245668591, 'support': 969}, '1': {'precision': 0.4, 'recall': 0.01238390092879257, 'f1-score': 0.024024024024024024, 'support': 323}, 'micro avg': {'precision': 0.7484520123839009, 'recall': 0.7484520123839009, 'f1-score': 0.7484520123839009, 'support': 1292}, 'macro avg': {'precision': 0.5755850234009361, 'recall': 0.5030959752321982, 'f1-score': 0.43982187429544156, 'support': 1292}, 'weighted avg': {'precision': 0.6633775351014041, 'recall': 0.7484520123839009, 'f1-score': 0.6477207994311504, 'support': 1292}}",24.43
4,clf,xgb,min,basic,ALL_NO_3_2_1,0_60,included,basic,0.75,{'n_estimators': 100},0.74,0.66,0.76,0.96,0.37,0.07,969.00,323.00,"{'0': {'precision': 0.7558799675587997, 'recall': 0.9618163054695562, 'f1-score': 0.8465031789282471, 'support': 969}, '1': {'precision': 0.3728813559322034, 'recall': 0.06811145510835913, 'f1-score': 0.11518324607329843, 'support': 323}, 'micro avg': {'precision': 0.7383900928792569, 'recall': 0.7383900928792569, 'f1-score': 0.7383900928792569, 'support': 1292}, 'macro avg': {'precision': 0.5643806617455016, 'recall': 0.5149638802889577, 'f1-score': 0.4808432125007728, 'support': 1292}, 'weighted avg': {'precision': 0.6601303146521507, 'recall': 0.7383900928792569, 'f1-score': 0.66367319571451, 'support': 1292}}",0.33
5,clf,gboosting,min,basic,ALL_NO_3_2_1,0_60,included,basic,0.75,{'n_estimators': 50},0.75,0.69,0.76,0.98,0.49,0.06,969.00,323.00,"{'0': {'precision': 0.7569721115537849, 'recall': 0.9803921568627451, 'f1-score': 0.85431654676259, 'support': 969}, '1': {'precision': 0.4864864864864865, 'recall': 0.05572755417956656, 'f1-score': 0.1, 'support': 323}, 'micro avg': {'precision': 0.7492260061919505, 'recall': 0.7492260061919505, 'f1-score': 0.7492260061919505, 'support': 1292}, 'macro avg': {'precision': 0.6217292990201357, 'recall': 0.5180598555211559, 'f1-score': 0.47715827338129496, 'support': 1292}, 'weighted avg': {'precision': 0.6893507052869602, 'recall': 0.7492260061919505, 'f1-score': 0.6657374100719424, 'support': 1292}}",0.74
6,clf,ada,min,basic,ALL_NO_3_2_1,0_60,included,basic,0.74,{'n_estimators': 100},0.74,0.69,0.77,0.93,0.46,0.17,969.00,323.00,"{'0': {'precision': 0.7708688245315162, 'recall': 0.9339525283797729, 'f1-score': 0.8446103593093794, 'support': 969}, '1': {'precision': 0.4576271186440678, 'recall': 0.16718266253869968, 'f1-score': 0.24489795918367344, 'support': 323}, 'micro avg': {'precision': 0.7422600619195047, 'recall': 0.7422600619195047, 'f1-score': 0.7422600619195046, 'support': 1292}, 'macro avg': {'precision': 0.614247971587792, 'recall': 0.5505675954592363, 'f1-score': 0.5447541592465265, 'support': 1292}, 'weighted avg': {'precision': 0.6925583980596541, 'recall': 0.7422600619195047, 'f1-score': 0.6946822592779529, 'support': 1292}}",0.83
0,reg,kn,min,basic,ALL_NO_3_2_1,0_60,included,basic,17.78,{'n_neighbors': 31},,,,,,,,,17.74,3.02
1,reg,svr-rbf,min,basic,ALL_NO_3_2_1,0_60,included,basic,19.31,"{'C': 5, 'gamma': 1}",,,,,,,,,19.22,7.49
2,reg,dtree,min,basic,ALL_NO_3_2_1,0_60,included,basic,17.72,"{'max_depth': 6, 'min_samples_leaf': 200}",,,,,,,,,17.63,0.47
3,reg,rforest,min,basic,ALL_NO_3_2_1,0_60,included,basic,17.28,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,,,17.17,50.02
4,reg,xgb,min,basic,ALL_NO_3_2_1,0_60,included,basic,17.39,{'n_estimators': 50},,,,,,,,,17.35,0.33
5,reg,gboosting,min,basic,ALL_NO_3_2_1,0_60,included,basic,17.41,{'n_estimators': 50},,,,,,,,,17.43,0.69
6,reg,ada,min,basic,ALL_NO_3_2_1,0_60,included,basic,19.34,{'n_estimators': 10},,,,,,,,,19.67,0.70
