,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_candle_min_0_60_after,reaction_min_0_60_after
660,2010-03-23 10:00:00,14,-0.02,0,0.0,0,1,0,0,1,0,0,1,2010,13,1,1,36,-7,-5,0
661,2010-03-24 08:30:00,8,0.22,0,2.48,1,0,1,0,0,1,0,1,2010,13,2,1,30,-15,-18,0
662,2010-03-24 10:00:00,21,-0.26,0,0.34,1,0,0,1,0,1,0,1,2010,13,2,1,34,11,-7,0
663,2010-03-25 08:30:00,32,0.59,1,-1.2,0,0,1,0,1,0,0,1,2010,13,3,1,34,-20,-7,0
664,2010-03-30 10:00:00,4,0.47,1,0.72,0,0,1,0,0,1,0,1,2010,14,1,1,41,-31,-33,1
665,2010-03-31 08:15:00,0,-5.66,1,-0.15,0,0,0,1,1,0,0,1,2010,14,2,1,27,4,-22,0
666,2010-04-01 08:30:00,32,-0.06,0,-4.24,0,1,0,0,1,0,0,1,2010,14,3,1,42,-32,-9,0
667,2010-04-01 10:00:00,17,1.28,1,0.0,0,0,1,0,1,0,0,1,2010,14,3,1,38,23,-16,0
668,2010-04-02 08:30:00,22_33,-0.33,0,0.41,1,1,0,1,1,1,0,2,2010,14,4,2,30,7,-65,1
669,2010-04-05 10:00:00,24_18,1.76,1,-0.89,1,0,2,0,1,0,1,2,2010,15,0,2,42,31,-16,0
670,2010-04-08 08:30:00,32,-4.29,1,-2.63,0,0,0,1,1,0,0,1,2010,15,3,1,22,-1,-3,0
671,2010-04-13 08:30:00,31,-0.29,0,-0.66,0,0,0,1,1,0,0,1,2010,16,1,1,21,-3,-10,0
672,2010-04-14 08:30:00,10_29_7,0.4600000000000001,2,0.9400000000000001,0,0,2,1,1,2,0,3,2010,16,2,3,31,5,-13,0
673,2010-04-15 08:30:00,32,-3.4,1,0.0,1,0,0,1,1,0,0,1,2010,16,3,1,27,15,-6,0
674,2010-04-15 09:00:00,30,0.26,0,-1.48,2,0,1,0,0,0,1,1,2010,16,3,1,29,11,-20,0
675,2010-04-15 10:00:00,25,0.13,0,0.0,0,0,1,0,1,0,0,1,2010,16,3,1,28,2,-9,0
676,2010-04-16 08:30:00,3,1.65,1,1.03,2,0,1,0,0,1,0,1,2010,16,4,1,23,7,-38,1
677,2010-04-16 09:55:00,28,-1.46,1,1.01,0,0,0,1,0,1,0,1,2010,16,4,1,26,-8,-12,0
678,2010-04-22 08:30:00,32_23,0.32,0,-2.64,0,1,1,0,2,0,0,2,2010,17,3,2,27,3,-20,0
679,2010-04-22 10:00:00,14,0.17,0,-0.82,0,0,1,0,1,0,0,1,2010,17,3,1,58,-25,-26,1
680,2010-04-23 08:30:00,8,1.56,1,1.27,1,0,1,0,0,1,0,1,2010,17,4,1,45,-13,-31,1
681,2010-04-23 10:00:00,21,2.1,1,0.92,1,0,1,0,0,1,0,1,2010,17,4,1,54,28,-10,0
682,2010-04-27 10:00:00,4,0.89,1,-0.69,1,0,1,0,1,0,0,1,2010,18,1,1,39,13,-14,0
683,2010-04-28 14:14:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,18,2,1,27,0,-10,0
684,2010-04-29 08:30:00,32,-0.27,0,-1.83,0,0,0,1,1,0,0,1,2010,18,3,1,21,2,-46,1
685,2010-04-30 08:30:00,1,-0.18,0,-0.08,0,0,0,1,0,0,1,1,2010,18,4,1,27,-19,-14,0
686,2010-05-03 10:00:00,17,0.2,0,0.0,0,0,1,0,1,0,0,1,2010,19,0,1,23,-3,-62,1
687,2010-05-04 10:00:00,24,0.15,0,-0.46,0,0,1,0,1,0,0,1,2010,19,1,1,40,-18,-27,1
688,2010-05-05 08:15:00,0,-0.11,0,1.65,1,1,0,0,0,1,0,1,2010,19,2,1,34,-11,-110,1
689,2010-05-05 10:00:00,18,-0.37,0,0.0,0,0,0,1,1,0,0,1,2010,19,2,1,66,0,-18,0
690,2010-05-06 08:30:00,32,-0.16,0,-1.98,0,1,0,0,1,0,0,1,2010,19,3,1,55,-19,-35,1
691,2010-05-07 08:30:00,22_33,-0.45999999999999996,2,1.31,1,0,1,1,1,1,0,2,2010,19,4,2,61,-15,-35,1
692,2010-05-12 08:30:00,31,-0.11,0,-0.63,0,1,0,0,1,0,0,1,2010,20,2,1,26,2,-14,0
693,2010-05-13 08:30:00,32,-0.22,0,-2.64,0,1,0,0,1,0,0,1,2010,20,3,1,41,-26,-33,1
694,2010-05-14 08:30:00,10_29,-0.020000000000000018,0,3.0,2,0,1,1,0,2,0,2,2010,20,4,2,30,16,-10,0
695,2010-05-14 09:55:00,28,-0.06,0,2.51,1,1,0,0,0,1,0,1,2010,20,4,1,83,-63,-24,1
696,2010-05-17 09:00:00,30,1.81,1,0.0,0,0,1,0,1,0,0,1,2010,21,0,1,35,-16,-22,0
697,2010-05-18 08:30:00,23_3,-2.38,1,0.0,0,0,0,2,2,0,0,2,2010,21,1,2,48,-3,-10,0
698,2010-05-19 08:30:00,7_5,-6.300000000000001,1,0.0,0,0,0,2,2,0,0,2,2010,21,2,2,89,47,-11,0
699,2010-05-20 08:30:00,32,-1.75,1,-1.22,0,0,0,1,1,0,0,1,2010,21,3,1,43,-2,-8,0
700,2010-05-20 10:00:00,25,-0.2,0,0.0,0,0,0,1,1,0,0,1,2010,21,3,1,57,-29,-53,1
701,2010-05-24 10:00:00,14,0.45,1,-1.01,0,0,1,0,1,0,0,1,2010,22,0,1,51,-19,-7,0
702,2010-05-25 10:00:00,4,0.8,1,-0.42,1,0,1,0,1,0,0,1,2010,22,1,1,75,41,-36,1
703,2010-05-26 08:30:00,8,-1.09,1,3.18,1,0,0,1,0,1,0,1,2010,22,2,1,32,-9,-51,1
704,2010-05-26 10:00:00,21,1.24,1,1.49,1,0,1,0,0,1,0,1,2010,22,2,1,41,-5,-46,1
705,2010-05-27 08:30:00,32_26,-1.85,3,-5.05,0,0,0,2,2,0,0,2,2010,22,3,2,49,4,-17,0
706,2010-06-01 10:00:00,17,0.24,0,0.0,0,0,1,0,1,0,0,1,2010,23,1,1,64,34,-21,0
707,2010-06-02 10:00:00,24,0.12,0,8.22,2,0,1,0,0,1,0,1,2010,23,2,1,41,12,-18,0
708,2010-06-03 08:15:00,0,-0.46,0,1.06,1,0,0,1,0,1,0,1,2010,23,3,1,43,19,-18,0
709,2010-06-03 08:30:00,32,-0.17,0,-4.24,0,1,0,0,1,0,0,1,2010,23,3,1,31,10,-9,0
710,2010-06-03 10:00:00,18,-0.24,0,0.0,0,1,0,0,1,0,0,1,2010,23,3,1,46,-10,-37,1
711,2010-06-04 08:30:00,22_33,-0.8299999999999998,1,0.0,0,0,1,1,2,0,0,2,2010,23,4,2,94,-50,-6,0
712,2010-06-10 08:30:00,31_32,-0.89,0,-11.47,1,1,0,1,1,0,1,2,2010,24,3,2,34,23,-32,1
713,2010-06-11 08:30:00,10_29,-5.710000000000001,2,1.1,0,0,0,2,0,2,0,2,2010,24,4,2,58,-12,-26,1
714,2010-06-11 09:55:00,28,0.41,0,-0.21,0,0,1,0,1,0,0,1,2010,24,4,1,49,21,-24,1
715,2010-06-15 09:00:00,30,0.1,0,0.0,0,0,1,0,1,0,0,1,2010,25,1,1,46,15,-17,0
716,2010-06-16 08:30:00,23_3,-0.6000000000000001,1,0.0,0,0,1,1,2,0,0,2,2010,25,2,2,32,-15,-12,0
717,2010-06-17 08:30:00,32_7,-1.67,1,-2.64,0,1,0,1,2,0,0,2,2010,25,3,2,31,-14,-5,0
718,2010-06-17 10:00:00,25,-8.15,1,0.0,0,0,0,1,1,0,0,1,2010,25,3,1,39,14,-46,1
719,2010-06-22 10:00:00,14,-1.66,2,-1.02,0,0,0,1,1,0,0,1,2010,26,1,1,28,-1,-15,0
720,2010-06-23 10:00:00,21,-2.01,1,-6.4,2,0,0,1,0,0,1,1,2010,26,2,1,78,-50,-7,0
721,2010-06-23 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,26,2,1,41,29,-16,0
722,2010-06-24 08:30:00,32_8,-0.47000000000000003,0,-2.39,0,1,0,1,1,1,0,2,2010,26,3,2,31,-9,-10,0
723,2010-06-29 10:00:00,4,-1.77,1,-1.38,1,0,0,1,0,0,1,1,2010,27,1,1,53,-18,-11,0
724,2010-06-30 08:15:00,0,-1.64,0,-0.06,0,0,0,1,1,0,0,1,2010,27,2,1,38,-16,-28,1
725,2010-07-01 08:30:00,32,-2.57,1,-1.63,0,0,0,1,1,0,0,1,2010,27,3,1,60,51,-7,0
726,2010-07-01 10:00:00,17_24,-5.17,4,0.0,0,0,0,2,2,0,0,2,2010,27,3,2,67,31,-16,0
727,2010-07-02 08:30:00,22_33,1.3699999999999999,1,-0.04,0,0,1,1,2,0,0,2,2010,27,4,2,72,34,-36,1
728,2010-07-06 10:00:00,18,-1.06,1,0.0,0,0,0,1,1,0,0,1,2010,28,1,1,61,-6,-47,1
729,2010-07-08 08:30:00,32,0.86,0,-2.02,0,0,1,0,1,0,0,1,2010,28,3,1,33,11,-13,0
730,2010-07-13 08:30:00,31,-1.05,1,0.0,0,0,0,1,1,0,0,1,2010,29,1,1,25,-19,-11,0
731,2010-07-14 08:30:00,10_29,-0.39,0,-0.07,0,1,0,1,0,1,1,2,2010,29,2,2,27,-4,-33,1
732,2010-07-15 08:30:00,32_23,0.98,2,-2.7,0,0,1,1,2,0,0,2,2010,29,3,2,41,28,-7,0
733,2010-07-15 10:00:00,25,-0.84,1,0.0,0,0,0,1,1,0,0,1,2010,29,3,1,36,15,-35,1
734,2010-07-16 08:30:00,7,0.82,1,0.0,0,0,1,0,1,0,0,1,2010,29,4,1,28,15,-37,1
735,2010-07-16 09:00:00,30,-0.07,0,-0.83,1,0,0,1,1,0,0,1,2010,29,4,1,39,-17,-18,0
736,2010-07-16 09:55:00,28,-3.38,1,-0.4,0,0,0,1,1,0,0,1,2010,29,4,1,31,-11,-39,1
737,2010-07-20 08:30:00,3,-0.38,0,0.0,0,1,0,0,1,0,0,1,2010,30,1,1,62,-47,-15,0
738,2010-07-22 08:30:00,32,-0.91,1,-2.24,0,0,0,1,1,0,0,1,2010,30,3,1,33,1,-26,1
739,2010-07-22 10:00:00,14,0.61,1,0.0,0,0,1,0,1,0,0,1,2010,30,3,1,62,26,-11,0
740,2010-07-26 10:00:00,21,0.15,0,-0.99,1,0,1,0,0,0,1,1,2010,31,0,1,27,15,-23,0
741,2010-07-27 10:00:00,4,-0.12,0,2.86,1,0,0,1,0,1,0,1,2010,31,1,1,29,1,-44,1
742,2010-07-28 08:30:00,8,-0.78,1,0.43,0,0,0,1,0,1,0,1,2010,31,2,1,28,-14,-25,1
743,2010-07-29 08:30:00,32,0.0,0,-4.0,0,1,0,0,1,0,0,1,2010,31,3,1,23,-9,-6,0
744,2010-07-30 08:30:00,1,-0.11,0,-0.39,1,0,0,1,0,0,1,1,2010,31,4,1,37,16,-46,1
745,2010-08-02 10:00:00,17,0.65,0,0.0,0,0,1,0,1,0,0,1,2010,32,0,1,39,18,-3,0
746,2010-08-03 10:00:00,24,-0.26,1,-0.12,0,0,0,1,1,0,0,1,2010,32,1,1,37,-27,-23,0
747,2010-08-04 08:15:00,0,-0.15,0,-0.19,0,1,0,0,1,0,0,1,2010,32,2,1,29,-14,-20,0
748,2010-08-04 10:00:00,18,0.79,0,0.0,0,0,1,0,1,0,0,1,2010,32,2,1,30,12,-64,1
749,2010-08-05 08:30:00,32,-1.49,1,-3.0,0,0,0,1,1,0,0,1,2010,32,3,1,42,-9,-42,1
750,2010-08-06 08:30:00,22_33,-0.47,1,-3.11,2,0,1,1,1,0,1,2,2010,32,4,2,55,9,-24,1
751,2010-08-10 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,33,1,1,84,3,-57,1
752,2010-08-11 08:30:00,31,-3.27,1,-1.98,0,0,0,1,1,0,0,1,2010,33,2,1,34,19,-81,1
753,2010-08-12 08:30:00,32,-1.13,1,-3.59,0,0,0,1,1,0,0,1,2010,33,3,1,44,4,-37,1
754,2010-08-13 08:30:00,10_29_7,-0.28,0,0.61,0,1,0,2,2,1,0,3,2010,33,4,3,39,15,-26,1
755,2010-08-13 09:55:00,28,-0.06,0,0.97,0,1,0,0,0,1,0,1,2010,33,4,1,30,-1,-68,1
756,2010-08-16 09:00:00,30,0.18,0,-0.06,0,0,1,0,1,0,0,1,2010,34,0,1,51,33,-36,1
757,2010-08-17 08:30:00,23_3,-0.19,0,-0.75,0,2,0,0,2,0,0,2,2010,34,1,2,29,6,-18,0
758,2010-08-19 08:30:00,32,-1.28,1,-4.78,0,0,0,1,1,0,0,1,2010,34,3,1,30,-13,-13,0
759,2010-08-19 10:00:00,25,-2.48,1,0.0,0,0,0,1,1,0,0,1,2010,34,3,1,37,-18,-23,0
760,2010-08-24 10:00:00,14,-3.0,2,-1.11,3,0,0,1,0,0,1,1,2010,35,1,1,68,28,-54,1
761,2010-08-25 08:30:00,8,-3.08,1,1.01,1,0,0,1,0,1,0,1,2010,35,2,1,32,6,-24,1
762,2010-08-25 10:00:00,21,-0.67,1,-0.42,0,0,0,1,0,0,1,1,2010,35,2,1,48,12,-35,1
763,2010-08-26 08:30:00,32,1.6,1,-4.78,0,0,1,0,1,0,0,1,2010,35,3,1,29,2,-24,1
764,2010-08-27 08:30:00,26,0.27,1,-0.32,0,0,1,0,1,0,0,1,2010,35,4,1,26,-1,-4,0
765,2010-08-31 10:00:00,4,0.47,0,0.77,0,0,1,0,0,1,0,1,2010,36,1,1,26,-9,-27,1
766,2010-09-01 08:15:00,0,-1.1,0,-0.22,0,0,0,1,1,0,0,1,2010,36,2,1,29,-5,-5,0
767,2010-09-01 10:00:00,17,1.59,1,0.0,0,0,1,0,1,0,0,1,2010,36,2,1,35,6,-13,0
768,2010-09-02 08:30:00,32,-0.24,0,-9.13,1,1,0,0,0,0,1,1,2010,36,3,1,35,-17,-12,0
769,2010-09-02 10:00:00,24,0.55,1,-0.23,1,0,1,0,0,0,1,1,2010,36,3,1,33,-1,-10,0
770,2010-09-03 08:30:00,22_33,0.67,1,1.29,2,1,1,0,1,1,0,2,2010,36,4,2,61,-10,-37,1
771,2010-09-03 10:00:00,18,-1.85,1,0.0,0,0,0,1,1,0,0,1,2010,36,4,1,52,25,-30,1
772,2010-09-09 08:30:00,31_32,2.63,2,-7.83,1,0,2,0,1,0,1,2,2010,37,3,2,37,9,-10,0
773,2010-09-14 08:30:00,10_29,0.56,1,-1.03,0,1,1,0,0,0,2,2,2010,38,1,2,36,14,-20,0
774,2010-09-16 08:30:00,32_23,1.08,1,-1.75,0,0,2,0,2,0,0,2,2010,38,3,2,38,-9,-17,0
775,2010-09-16 09:00:00,30,0.61,1,0.0,0,0,1,0,1,0,0,1,2010,38,3,1,51,-28,-24,1
776,2010-09-16 10:00:00,25,-0.23,0,0.0,0,0,0,1,1,0,0,1,2010,38,3,1,43,-9,-27,1
777,2010-09-17 08:30:00,7,-1.2,0,0.0,0,0,0,1,1,0,0,1,2010,38,4,1,50,-20,-39,1
778,2010-09-17 09:55:00,28,-0.96,0,-0.54,1,0,0,1,0,0,1,1,2010,38,4,1,59,18,-57,1
779,2010-09-21 08:30:00,3,-0.19,0,-0.66,0,1,0,0,1,0,0,1,2010,39,1,1,35,-19,-12,0
780,2010-09-21 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,39,1,1,81,-1,-71,1
781,2010-09-23 08:30:00,32,-0.82,0,-2.02,0,0,0,1,1,0,0,1,2010,39,3,1,30,7,-12,0
782,2010-09-23 10:00:00,14,-0.04,0,-0.22,0,1,0,0,1,0,0,1,2010,39,3,1,75,-44,-10,0
783,2010-09-24 08:30:00,8,0.47,0,1.4,1,0,1,0,0,1,0,1,2010,39,4,1,30,-3,-28,1
784,2010-09-24 10:00:00,21,-0.04,0,0.34,1,0,0,1,0,1,0,1,2010,39,4,1,35,18,-12,0
785,2010-09-28 10:00:00,4,-0.67,0,-0.38,1,0,0,1,1,0,0,1,2010,40,1,1,68,-19,-34,1
786,2010-09-30 08:30:00,32,0.35,0,-2.53,0,0,1,0,1,0,0,1,2010,40,3,1,53,26,-16,0
787,2010-10-01 10:00:00,17,-0.1,0,0.0,0,1,0,0,1,0,0,1,2010,40,4,1,35,11,-31,1
788,2010-10-04 10:00:00,24,0.13,0,-0.82,1,0,1,0,0,0,1,1,2010,41,0,1,37,12,-19,0
789,2010-10-05 10:00:00,18,0.92,0,0.0,0,0,1,0,1,0,0,1,2010,41,1,1,39,5,-5,0
790,2010-10-06 08:15:00,0,-3.35,1,0.86,1,0,0,1,0,1,0,1,2010,41,2,1,77,50,-42,1
791,2010-10-07 08:30:00,32,0.68,0,-1.9,0,0,1,0,1,0,0,1,2010,41,3,1,35,-10,-6,0
792,2010-10-08 08:30:00,22_33,-0.7,1,-0.04,0,0,1,1,2,0,0,2,2010,41,4,2,82,4,-117,1
793,2010-10-14 08:30:00,31_32_23,-0.7800000000000002,1,-3.8600000000000003,0,0,1,2,3,0,0,3,2010,42,3,3,38,16,-45,1
794,2010-10-15 08:30:00,10_29_7,-1.04,0,2.74,2,1,1,1,1,2,0,3,2010,42,4,3,79,52,-60,1
795,2010-10-15 09:55:00,28,-0.26,0,1.09,1,0,0,1,0,1,0,1,2010,42,4,1,67,-42,-46,1
796,2010-10-18 09:00:00,30,2.15,1,0.0,0,0,1,0,1,0,0,1,2010,43,0,1,48,31,-14,0
797,2010-10-19 08:30:00,3,-1.39,0,0.0,0,0,0,1,1,0,0,1,2010,43,1,1,49,-21,-73,1
798,2010-10-21 08:30:00,32,-0.15,0,-15.54,2,1,0,0,0,0,1,1,2010,43,3,1,29,-8,-49,1
799,2010-10-21 10:00:00,25,-0.2,0,0.0,0,0,0,1,1,0,0,1,2010,43,3,1,50,30,-7,0
800,2010-10-25 10:00:00,14,0.53,1,-0.22,0,0,1,0,1,0,0,1,2010,44,0,1,38,8,-36,1
801,2010-10-26 10:00:00,4,0.16,0,-0.12,0,0,1,0,1,0,0,1,2010,44,1,1,40,-18,-20,0
802,2010-10-27 08:30:00,8,-0.59,0,-0.14,0,0,0,1,1,0,0,1,2010,44,2,1,34,4,-33,1
803,2010-10-27 10:00:00,21,0.08,0,0.0,0,0,1,0,1,0,0,1,2010,44,2,1,53,-13,-22,0
804,2010-10-28 08:30:00,32,1.79,1,-0.7,0,0,1,0,1,0,0,1,2010,44,3,1,54,29,-23,0
805,2010-10-29 08:30:00,1,-0.18,0,-0.94,1,0,0,1,0,0,1,1,2010,44,4,1,48,-2,-24,1
806,2010-11-01 10:00:00,17,1.27,1,0.0,0,0,1,0,1,0,0,1,2010,45,0,1,49,-5,-29,1
807,2010-11-03 08:15:00,0,0.93,1,2.11,1,0,1,0,0,1,0,1,2010,45,2,1,26,-5,-26,1
808,2010-11-03 10:00:00,18,0.56,0,0.0,0,0,1,0,1,0,0,1,2010,45,2,1,24,0,-7,0
809,2010-11-03 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,45,2,1,84,-8,-94,1
810,2010-11-04 08:30:00,32,-1.62,1,-0.7,0,0,0,1,1,0,0,1,2010,45,3,1,46,13,-22,0
811,2010-11-05 08:30:00,22_33,1.47,1,0.88,1,1,1,0,1,1,0,2,2010,45,4,2,91,-9,-24,1
812,2010-11-05 12:30:00,24,-0.44,1,-0.1,0,0,0,1,1,0,0,1,2010,45,4,1,43,-25,-16,0
813,2010-11-10 08:30:00,31_32,1.22,1,-1.72,0,0,2,0,2,0,0,2,2010,46,2,2,34,18,-12,0
814,2010-11-12 09:55:00,28,-0.06,0,-0.18,0,1,0,0,1,0,0,1,2010,46,4,1,43,16,-64,1
815,2010-11-15 08:30:00,10_29,0.82,1,1.12,0,1,1,0,0,2,0,2,2010,47,0,2,36,-7,-27,1
816,2010-11-16 08:30:00,23,-1.45,1,0.0,0,0,0,1,1,0,0,1,2010,47,1,1,31,8,-31,1
817,2010-11-16 09:00:00,30,-0.57,0,0.0,0,0,0,1,1,0,0,1,2010,47,1,1,52,-26,-33,1
818,2010-11-17 08:30:00,7_3,-2.12,0,-1.01,0,1,0,1,2,0,0,2,2010,47,2,2,42,18,-22,0
819,2010-11-18 08:30:00,32,-0.17,0,-0.44,0,1,0,0,1,0,0,1,2010,47,3,1,28,-15,-19,0
820,2010-11-18 10:00:00,25,2.72,2,0.0,0,0,1,0,1,0,0,1,2010,47,3,1,41,-17,-16,0
821,2010-11-23 08:30:00,26,0.56,1,-0.24,0,0,1,0,1,0,0,1,2010,48,1,1,41,-15,-45,1
822,2010-11-23 10:00:00,14,-0.17,0,-0.66,1,0,0,1,1,0,0,1,2010,48,1,1,69,-55,-56,1
823,2010-11-24 08:30:00,32_8,0.030000000000000027,2,4.24,1,0,1,1,1,1,0,2,2010,48,2,2,33,7,-4,0
824,2010-11-24 10:00:00,21,-0.48,0,-0.04,0,0,0,1,1,0,0,1,2010,48,2,1,45,12,-8,0
825,2010-11-30 10:00:00,4,0.28,0,-0.37,1,0,1,0,1,0,0,1,2010,49,1,1,49,22,-18,0
826,2010-12-01 08:15:00,0,0.69,1,2.05,1,0,1,0,0,1,0,1,2010,49,2,1,24,-5,-15,0
827,2010-12-01 10:00:00,17,-0.08,0,0.0,0,1,0,0,1,0,0,1,2010,49,2,1,32,-26,-63,1
828,2010-12-02 08:30:00,32,-0.58,0,-5.48,0,0,0,1,1,0,0,1,2010,49,3,1,36,11,-89,1
829,2010-12-02 10:00:00,24,1.01,1,0.0,0,0,1,0,1,0,0,1,2010,49,3,1,116,88,-20,0
830,2010-12-03 08:30:00,22_33,-2.98,2,0.31,0,0,0,2,1,1,0,2,2010,49,4,2,49,1,-22,0
831,2010-12-03 10:00:00,18,-0.2,0,0.0,0,1,0,0,1,0,0,1,2010,49,4,1,50,13,-20,0
832,2010-12-09 08:30:00,32,0.26,0,-3.65,0,0,1,0,1,0,0,1,2010,50,3,1,39,6,-19,0
833,2010-12-10 08:30:00,31,1.02,1,-5.26,1,0,1,0,1,0,0,1,2010,50,4,1,27,-11,-26,1
834,2010-12-10 09:55:00,28,0.56,1,2.15,1,0,1,0,0,1,0,1,2010,50,4,1,22,-7,-26,1
835,2010-12-14 08:30:00,10_29_23,4.84,1,5.3,2,0,3,0,1,2,0,3,2010,51,1,3,62,-35,-26,1
836,2010-12-14 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,51,1,1,40,10,-36,1
837,2010-12-15 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,51,2,1,44,-9,-18,0
838,2010-12-15 09:00:00,30,-1.42,1,-5.75,2,0,0,1,0,0,1,1,2010,51,2,1,46,-20,-23,0
839,2010-12-16 08:30:00,32_3,-3.34,0,-4.47,0,1,0,1,2,0,0,2,2010,51,3,2,28,-12,-11,0
840,2010-12-16 10:00:00,25,0.81,1,0.0,0,0,1,0,1,0,0,1,2010,51,3,1,34,-5,-39,1
841,2010-12-22 10:00:00,14,-0.09,0,0.0,0,0,0,1,1,0,0,1,2010,52,2,1,42,-29,-8,0
842,2010-12-23 08:30:00,32_8,0.26,0,-5.75,0,1,1,0,1,1,0,2,2010,52,3,2,38,-20,-10,0
843,2010-12-23 10:00:00,21,-0.38,0,-0.46,0,0,0,1,0,0,1,1,2010,52,3,1,23,2,-2,0
844,2010-12-28 10:00:00,4,-1.41,0,-0.27,0,0,0,1,1,0,0,1,2010,52,1,1,80,-70,-19,0
845,2010-12-30 08:30:00,32,1.97,1,-3.65,0,0,1,0,1,0,0,1,2010,52,3,1,33,16,-12,0
846,2010-12-30 10:00:00,24,0.25,0,-1.08,1,0,1,0,0,0,1,1,2010,52,3,1,25,9,-40,1
847,2011-01-03 10:00:00,17,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,1,0,1,36,-28,-5,0
848,2011-01-05 08:15:00,0,5.41,2,-0.05,0,0,1,0,1,0,0,1,2011,1,2,1,64,-25,-28,1
849,2011-01-05 10:00:00,18,1.1,1,0.0,0,0,1,0,1,0,0,1,2011,1,2,1,41,-28,-32,1
850,2011-01-06 08:30:00,32,-0.62,0,-5.48,0,0,0,1,1,0,0,1,2011,1,3,1,36,6,-17,0
851,2011-01-07 08:30:00,22_33,1.81,1,0.48,1,0,1,1,1,1,0,2,2011,1,4,2,61,-17,-35,1
852,2011-01-13 08:30:00,31_32_23,-0.9200000000000002,1,-3.39,1,0,2,1,3,0,0,3,2011,2,3,3,64,51,-7,0
853,2011-01-14 08:30:00,10_29_7,-1.67,0,-0.87,1,1,0,2,2,0,1,3,2011,2,4,3,44,22,-33,1
854,2011-01-14 09:55:00,28,-1.44,0,-0.24,0,0,0,1,1,0,0,1,2011,2,4,1,31,-11,-21,0
855,2011-01-18 09:00:00,30,0.82,1,-0.77,0,0,1,0,1,0,0,1,2011,3,1,1,31,0,-6,0
856,2011-01-19 08:30:00,3,5.28,2,-1.01,0,0,1,0,1,0,0,1,2011,3,2,1,60,33,-35,1
857,2011-01-20 08:30:00,32,0.74,1,-4.78,0,0,1,0,1,0,0,1,2011,3,3,1,74,-60,-18,0
858,2011-01-20 10:00:00,25_14,0.86,1,-0.44,0,0,1,1,2,0,0,2,2011,3,3,2,55,31,-71,1
859,2011-01-25 10:00:00,4,1.99,1,2.12,0,0,1,0,0,1,0,1,2011,4,1,1,45,34,-11,0
860,2011-01-26 10:00:00,21,1.09,1,-0.99,0,0,1,0,0,0,1,1,2011,4,2,1,29,-3,-8,0
861,2011-01-26 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2011,4,2,1,52,-18,-51,1
862,2011-01-27 08:30:00,32_8,-1.94,1,1.79,2,0,0,2,1,1,0,2,2011,4,3,2,33,-11,-20,0
863,2011-01-27 10:00:00,24,0.18,0,-1.48,1,0,1,0,0,0,1,1,2011,4,3,1,39,-17,-6,0
864,2011-01-28 08:30:00,1,-0.52,1,0.99,1,0,0,1,0,1,0,1,2011,4,4,1,28,-12,-27,1
865,2011-02-01 10:00:00,17,1.8,1,0.0,0,0,1,0,1,0,0,1,2011,5,1,1,31,18,-11,0
866,2011-02-02 08:15:00,0,0.39,1,-2.43,2,0,1,0,0,0,1,1,2011,5,2,1,25,-6,-28,1
867,2011-02-03 08:30:00,32,0.15,0,-2.3,0,0,1,0,1,0,0,1,2011,5,3,1,54,-17,-60,1
868,2011-02-03 10:00:00,18,1.52,1,0.0,0,0,1,0,1,0,0,1,2011,5,3,1,53,-15,-19,0
869,2011-02-04 08:30:00,22_33,1.58,3,0.59,0,0,1,1,1,1,0,2,2011,5,4,2,32,16,-53,1
870,2011-02-10 08:30:00,32,0.99,1,-2.98,0,0,1,0,1,0,0,1,2011,6,3,1,54,-13,-8,0
871,2011-02-11 08:30:00,31,-0.06,0,0.0,0,1,0,0,1,0,0,1,2011,6,4,1,26,13,-32,1
872,2011-02-11 09:55:00,28,-0.14,0,1.13,1,1,0,0,0,1,0,1,2011,6,4,1,31,3,-12,0
873,2011-02-15 08:30:00,10_29,-1.85,0,-1.14,1,0,0,2,0,0,2,2,2011,7,1,2,37,-34,-17,0
874,2011-02-15 09:00:00,30,-0.48,0,0.0,0,0,0,1,1,0,0,1,2011,7,1,1,48,16,-26,1
875,2011-02-16 08:30:00,23_3,-0.63,0,-1.01,0,1,0,1,2,0,0,2,2011,7,2,2,39,-4,-21,0
876,2011-02-17 08:30:00,32_7,1.57,1,-1.32,0,0,1,1,2,0,0,2,2011,7,3,2,25,2,-21,0
877,2011-02-17 10:00:00,25,1.75,1,0.0,0,0,1,0,1,0,0,1,2011,7,3,1,41,31,-13,0
