,datetime,new_id,forecast_error_ratio_zscore,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,direction_candle_0_5_after,direction_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,direction_candle_5_10_after,direction_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,direction_candle_10_15_after,direction_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,direction_candle_15_20_after,direction_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,direction_candle_20_25_after,direction_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,direction_candle_25_30_after,direction_agg_25_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_240_after,direction_agg_0_240_after
1558,2010-01-27 14:16:00,26,0.0,0.0,3,0,0,3,0,0,1,0,0,2010,5,2,1,31,-18,-14,-1,-1,30,-31,-18,-1,-2,14,-39,-9,0,-2,15,-41,-1,0,-2,25,-23,19,1,-2,31,-9,13,1,0,37,13,-12,-1
1559,2010-01-28 08:30:00,69_14_20,2.1100000000000003,1.3199999999999998,0,3,5,6,0,2,2,0,1,2010,5,3,3,15,-3,-5,0,0,12,-3,0,0,0,10,3,3,0,0,12,6,2,0,0,8,2,-4,0,0,8,1,-1,0,0,47,-16,-21,-2
1560,2010-01-28 10:30:00,46,-1.13,-1.13,1,0,0,1,0,0,0,1,0,2010,5,3,1,14,8,7,0,0,9,6,-2,0,0,6,8,4,0,0,16,-3,-10,-1,0,11,3,6,0,0,9,4,1,0,0,45,-29,14,1
1561,2010-01-29 08:30:00,2_1_22,3.17,0.96,0,5,2,2,0,5,1,0,2,2010,5,4,3,35,-19,-18,-1,-1,12,-19,-2,0,-1,16,-10,8,0,-1,11,-5,1,0,0,16,-15,-9,0,-1,12,-16,-1,0,-1,37,6,-88,-2
1562,2010-01-29 09:45:00,10,0.72,0.72,0,2,0,2,0,0,0,0,1,2010,5,4,1,11,-5,-3,0,0,9,-9,-2,0,0,13,-14,-4,0,-1,15,-21,-7,0,-2,10,-24,-2,0,-2,12,-22,2,0,-2,43,-31,-48,-2
1563,2010-01-29 09:55:00,63,0.84,0.44,0,2,0,2,0,0,0,0,1,2010,5,4,1,13,-5,-4,0,0,15,-12,-7,0,-1,10,-15,-2,0,-1,12,-13,2,0,-1,13,-6,8,0,0,13,-4,2,0,0,45,-28,-39,-2
1564,2010-02-01 08:30:00,15_52_51,-1.9000000000000001,0.15000000000000002,3,0,2,2,3,0,0,1,2,2010,6,0,3,15,11,10,1,1,12,20,8,0,1,14,16,-4,0,1,18,28,12,1,2,13,18,-9,0,1,16,7,-12,-1,0,21,-7,2,0
1565,2010-02-01 10:00:00,11_38_39,2.75,3.16,0,4,1,4,0,1,1,2,0,2010,6,0,3,26,-20,-19,-1,-1,14,-17,3,0,-1,11,-13,5,0,-1,11,-11,1,0,-1,15,-5,6,0,0,13,-14,-11,-1,-1,37,8,-9,0
1566,2010-02-02 00:00:00,67,-0.62,-0.62,0,0,1,1,0,0,0,1,0,2010,6,1,1,16,-4,-3,0,0,18,4,11,1,0,9,4,-1,0,0,5,3,0,0,0,9,-2,-6,0,0,8,3,3,0,0,47,21,8,0
1567,2010-02-02 10:00:00,50,-1.53,-1.53,0,3,0,0,0,3,1,0,0,2010,6,1,1,15,-7,-10,-1,0,9,-10,-3,0,-1,17,-19,-8,0,-1,10,-11,7,0,-1,10,-5,5,0,0,19,2,7,0,0,23,15,21,2
1568,2010-02-03 08:15:00,0,5.07,5.1,0,3,0,0,3,0,1,0,0,2010,6,2,1,7,-4,-4,0,0,11,-9,-6,0,0,11,-21,-11,-1,-2,4,-19,2,0,-1,5,-19,-1,0,-1,13,-28,-9,0,-2,21,-12,-66,-2
1569,2010-02-03 10:00:00,40,0.42000000000000004,0.42000000000000004,0,0,3,3,0,0,1,0,0,2010,6,2,1,12,-6,-5,0,0,11,-3,3,0,0,11,-7,-3,0,0,17,-14,-7,0,-1,11,-21,-6,0,-2,14,-30,-8,0,-2,20,1,-48,-2
1570,2010-02-03 10:30:00,18,-1.94,-1.94,2,0,0,2,0,0,0,0,1,2010,6,2,1,12,-7,-7,0,0,10,-9,-3,0,0,8,-9,-1,0,0,15,-7,2,0,0,11,-7,0,0,0,9,-8,1,0,0,45,-23,-23,-2
1571,2010-02-04 08:30:00,69_56_57,-0.45000000000000007,-0.2599999999999999,0,0,7,3,4,0,1,0,2,2010,6,3,3,14,-2,-1,0,0,12,-7,-5,0,0,13,-9,-1,0,0,20,-13,-5,0,-1,13,-13,0,0,-1,19,-24,-11,-1,-2,14,-6,-84,-2
1572,2010-02-04 10:00:00,24,0.08,0.0,0,2,0,2,0,0,0,0,1,2010,6,3,1,11,0,-2,0,0,11,-2,0,0,0,21,-22,-18,-1,-2,10,-19,3,0,-1,10,-18,0,0,-1,10,-23,-4,0,-2,28,-10,-48,-2
1573,2010-02-04 10:30:00,46,-0.57,-0.57,1,0,0,1,0,0,0,1,0,2010,6,3,1,11,0,0,0,0,9,-1,-1,0,0,14,5,7,0,0,10,4,-1,0,0,10,11,5,0,1,18,-1,-13,-1,0,52,-40,-26,-2
1574,2010-02-05 08:30:00,48_70_3,3.5200000000000005,2.74,2,3,3,5,0,3,2,0,1,2010,6,4,3,64,43,43,2,2,28,25,-18,-1,2,25,16,-9,0,1,22,36,13,1,2,20,47,9,0,2,14,39,-8,0,2,64,0,-72,-2
1575,2010-02-05 15:00:00,12,0.87,0.6,0,1,0,0,0,1,0,1,0,2010,6,4,1,13,-5,-5,0,0,24,16,19,1,1,15,18,1,0,1,15,21,-1,0,2,11,20,-1,0,1,11,15,-5,0,1,40,27,45,2
1576,2010-02-09 10:00:00,37_31,0.7799999999999999,0.73,0,1,1,1,0,1,0,2,0,2010,7,1,2,12,-1,0,0,0,12,2,3,0,0,18,8,8,0,0,14,11,3,0,1,13,8,-2,0,0,12,0,-8,0,0,34,11,38,2
1577,2010-02-10 08:30:00,68,-2.52,-2.58,0,0,3,3,0,0,1,0,0,2010,7,2,1,16,-6,-7,0,0,10,-4,3,0,0,17,-16,-12,-1,-1,19,-19,-4,0,-1,12,-18,3,0,-1,15,-14,2,0,-1,56,-21,-13,-1
1578,2010-02-11 08:30:00,69,4.38,4.11,0,3,0,3,0,0,1,0,0,2010,7,3,1,18,-9,-7,0,0,16,-19,-7,0,-1,23,-29,-9,0,-2,14,-32,-4,0,-2,19,-17,14,1,-1,11,-21,-4,0,-2,34,2,-56,-2
1579,2010-02-12 08:30:00,17_60,1.5599999999999998,4.83,0,6,0,3,3,0,2,0,0,2010,7,4,2,22,-5,-3,0,0,21,5,10,1,0,18,16,9,0,1,18,8,-9,0,0,8,9,-1,0,0,15,8,-2,0,0,36,8,57,2
1580,2010-02-12 09:55:00,58,0.15000000000000002,0.30000000000000004,0,0,3,0,3,0,1,0,0,2010,7,4,1,45,34,34,2,2,27,16,-18,-1,1,39,50,34,2,2,14,43,-8,0,2,17,48,3,0,2,20,34,-13,-1,2,77,0,24,2
1581,2010-02-12 10:00:00,5,2.32,1.94,0,2,0,0,0,2,0,0,1,2010,7,4,1,27,-18,-18,-1,-1,39,16,34,2,1,14,9,-8,0,0,17,14,3,0,1,20,0,-13,-1,0,14,7,6,0,0,77,36,-8,0
1582,2010-02-12 10:30:00,46,0.62,0.62,1,0,0,1,0,0,0,1,0,2010,7,4,1,15,-6,-7,0,0,16,-15,-11,-1,-1,11,-10,4,0,-1,14,-6,6,0,0,14,-16,-9,0,-1,13,-16,0,0,-1,93,61,-8,0
1583,2010-02-12 11:00:00,18,-0.12,-0.12,2,0,0,2,0,0,0,0,1,2010,7,4,1,13,-7,-7,0,0,10,-2,3,0,0,14,3,7,0,0,10,3,1,0,0,10,5,1,0,0,9,2,-4,0,0,44,9,11,1
1584,2010-02-16 08:30:00,21,0.78,0.78,0,2,0,2,0,0,0,0,1,2010,8,1,1,12,-3,-2,0,0,11,4,5,0,0,12,10,7,0,1,9,7,-5,0,0,9,8,1,0,0,13,12,3,0,1,29,10,110,2
1585,2010-02-16 09:00:00,66,-0.9299999999999999,-1.02,0,3,0,3,0,0,1,0,0,2010,8,1,1,10,-1,-2,0,0,21,-11,-10,-1,-1,14,-14,-3,0,-1,10,-16,-2,0,-1,10,-18,-2,0,-1,11,-15,6,0,-1,37,28,93,2
1586,2010-02-16 13:00:00,44,1.78,1.72,0,1,0,1,0,0,0,1,0,2010,8,1,1,11,-4,-5,0,0,9,0,2,0,0,6,1,0,0,0,10,5,6,0,0,7,2,-1,0,0,10,6,4,0,0,27,-4,12,1
1587,2010-02-17 08:30:00,41_4_36,2.4699999999999998,2.8299999999999996,5,2,0,5,2,0,1,0,2,2010,8,2,3,15,2,2,0,0,14,1,-1,0,0,14,8,8,0,0,19,-1,-9,0,0,10,1,1,0,0,11,7,9,0,0,34,-18,-82,-2
1588,2010-02-17 09:15:00,9_42,-1.3,-1.08,2,2,0,2,2,0,0,0,2,2010,8,2,2,14,-1,-1,0,0,11,-5,-3,0,0,10,1,4,0,0,11,3,2,0,0,15,10,7,0,1,13,5,-5,0,0,34,-23,-82,-2
1589,2010-02-17 14:00:00,25,0.02,0.02,2,0,0,2,0,0,0,0,1,2010,8,2,1,32,-18,-18,-1,-1,15,-15,3,0,-1,7,-13,1,0,-1,8,-14,2,0,-1,9,-18,-4,0,-1,12,-9,10,1,0,44,-1,-17,-1
1590,2010-02-18 08:30:00,69_49_16,0.95,0.8,0,5,3,8,0,0,2,0,1,2010,8,3,3,29,-22,-20,-1,-2,15,-15,5,0,-1,12,-13,3,0,-1,13,-21,-8,0,-2,25,-2,19,1,0,15,4,5,0,0,38,-6,-2,0
1591,2010-02-18 10:00:00,53_7,-1.9100000000000001,-1.6,0,3,1,3,1,0,1,1,0,2010,8,3,2,14,5,7,0,0,16,-3,-8,0,0,18,5,10,1,0,13,-4,-8,0,0,12,-15,-8,0,-1,13,-21,-5,0,-2,89,50,-11,-1
1592,2010-02-18 10:30:00,46,0.17,0.17,1,0,0,1,0,0,0,1,0,2010,8,3,1,11,5,5,0,0,15,14,10,1,1,8,11,-3,0,1,11,14,3,0,1,10,15,1,0,1,10,13,-3,0,1,49,1,2,0
1593,2010-02-18 11:00:00,18,-0.48,-0.48,2,0,0,2,0,0,0,0,1,2010,8,3,1,13,-3,-6,0,0,18,-15,-11,-1,-1,11,-11,4,0,-1,30,-30,-18,-1,-2,13,-30,0,0,-2,15,-40,-10,-1,-2,34,-10,-9,0
1594,2010-02-19 08:30:00,13_8,-5.07,-1.3900000000000001,0,0,5,3,2,0,1,0,1,2010,8,4,2,22,0,0,0,0,26,-14,-14,-1,-1,16,-10,7,0,-1,16,-5,4,0,0,14,0,6,0,0,23,-12,-11,-1,-1,38,12,48,2
1595,2010-02-23 09:00:00,65,1.68,1.72,2,0,0,2,0,0,0,0,1,2010,9,1,1,34,-17,-18,-1,-1,14,-9,6,0,0,12,-16,-8,0,-1,11,-12,2,0,-1,10,-14,-3,0,-1,13,-15,0,0,-1,47,-17,-56,-2
1596,2010-02-23 09:59:00,64,1.63,1.63,0,1,0,1,0,0,0,1,0,2010,9,1,1,23,-17,-16,-1,-1,26,3,20,1,0,20,-12,-15,-1,-1,16,-9,2,0,0,15,-17,-8,0,-1,12,-14,5,0,-1,34,8,-38,-2
1597,2010-02-23 10:00:00,6,-3.99,-3.75,0,0,3,0,3,0,1,0,0,2010,9,1,1,23,-17,-16,-1,-1,26,3,20,1,0,20,-12,-15,-1,-1,16,-9,2,0,0,15,-17,-8,0,-1,12,-14,5,0,-1,34,8,-38,-2
1598,2010-02-24 10:00:00,47,-1.26,-0.36,0,0,3,0,3,0,1,0,0,2010,9,2,1,50,22,23,2,2,23,9,-12,-1,0,22,-2,-8,0,0,17,-10,-9,0,-1,12,-10,-1,0,-1,12,-2,6,0,0,58,23,-21,-2
1599,2010-02-24 10:30:00,18,0.02,0.02,2,0,0,2,0,0,0,0,1,2010,9,2,1,23,8,9,0,0,26,25,16,1,2,23,28,2,0,2,32,52,23,2,2,17,55,3,0,2,17,40,-14,-1,2,50,8,-32,-2
1600,2010-02-25 08:30:00,69_14_20,-1.7099999999999995,1.3699999999999994,0,2,6,3,5,0,2,0,1,2010,9,3,3,26,-1,1,0,0,21,6,5,0,0,26,21,15,1,2,15,14,-9,0,1,12,8,-5,0,0,11,3,-4,0,0,36,-15,22,2
1601,2010-02-25 10:02:00,35,-1.29,-1.46,0,0,1,0,0,1,0,1,0,2010,9,3,1,16,3,2,0,0,10,-1,-5,0,0,12,-4,-3,0,0,13,-1,3,0,0,17,10,12,1,1,21,17,9,0,1,52,33,36,2
1602,2010-02-25 10:30:00,46,0.58,0.58,1,0,0,1,0,0,0,1,0,2010,9,3,1,13,-4,-3,0,0,17,-15,-13,-1,-1,18,-7,11,1,0,26,9,15,1,0,17,11,3,0,1,14,5,-4,0,0,52,42,29,2
1603,2010-02-26 08:30:00,55_54,0.13000000000000006,-1.23,0,3,1,4,0,0,1,1,0,2010,9,4,2,21,-8,-9,0,0,21,2,10,1,0,13,7,5,0,0,13,15,8,0,1,20,16,0,0,1,8,14,-2,0,1,46,-26,46,2
1604,2010-02-26 09:45:00,10,-1.88,-1.88,0,2,0,2,0,0,0,0,1,2010,9,4,1,14,6,5,0,0,8,4,-2,0,0,14,5,1,0,0,28,-17,-22,-2,-1,17,-7,9,0,0,14,-3,5,0,0,33,-1,39,2
1605,2010-02-26 09:55:00,63,1.0,0.26,2,0,0,2,0,0,0,0,1,2010,9,4,1,14,1,1,0,0,28,-21,-22,-2,-2,17,-11,9,0,-1,14,-7,5,0,0,10,-2,4,0,0,16,4,6,0,0,34,5,40,2
1606,2010-02-26 10:00:00,23,-3.24,-3.21,0,0,3,3,0,0,1,0,0,2010,9,4,1,28,-22,-22,-2,-2,17,-12,9,0,-1,14,-8,5,0,0,10,-3,4,0,0,16,3,6,0,0,16,14,13,1,1,35,12,44,2
1607,2010-03-01 08:30:00,15_52_51,-0.12,0.8899999999999999,0,2,3,2,2,1,0,1,2,2010,10,0,3,17,-7,-7,0,0,14,-15,-8,0,-1,14,-14,1,0,-1,11,-9,0,0,0,10,-14,-4,0,-1,20,-1,14,1,0,37,6,-11,-1
1608,2010-03-01 10:00:00,11_38_39,-3.72,-2.9,1,0,4,5,0,0,1,2,0,2010,10,0,3,21,15,14,1,1,12,22,7,0,2,15,22,-1,0,2,13,15,-6,0,1,35,-11,-25,-2,-1,33,-35,-24,-2,-2,43,-35,49,2
1609,2010-03-02 00:00:00,67,-0.88,-0.88,0,0,1,1,0,0,0,1,0,2010,10,1,1,8,-1,0,0,0,8,2,5,0,0,5,0,-2,0,0,6,-1,-1,0,0,6,2,4,0,0,10,2,1,0,0,24,6,-42,-2
1610,2010-03-03 08:15:00,0,3.54,-5.01,3,0,0,0,0,3,1,0,0,2010,10,2,1,19,6,8,0,0,15,10,4,0,1,13,16,8,0,1,14,11,-5,0,1,18,7,-2,0,0,15,15,7,0,1,48,5,83,2
1611,2010-03-03 10:00:00,40,4.4399999999999995,4.4399999999999995,0,3,0,3,0,0,1,0,0,2010,10,2,1,24,-10,-13,-1,-1,18,-11,0,0,-1,12,-14,-4,0,-1,16,-2,10,1,0,17,-1,3,0,0,12,2,3,0,0,32,10,66,2
1612,2010-03-03 10:30:00,18,-0.58,-0.58,2,0,0,2,0,0,0,0,1,2010,10,2,1,14,1,2,0,0,15,7,4,0,0,10,7,1,0,0,15,9,2,0,0,12,12,5,0,1,36,38,26,2,2,37,13,59,2
1613,2010-03-04 08:30:00,69_61_62,-0.1499999999999997,3.2600000000000002,3,0,3,6,0,0,1,1,1,2010,10,3,3,18,-3,-4,0,0,26,6,11,1,0,17,0,-5,0,0,11,4,3,0,0,11,6,3,0,0,20,17,11,1,1,34,-16,-91,-2
1614,2010-03-04 10:00:00,50_24,-3.52,-3.29,0,2,3,0,2,3,1,0,1,2010,10,3,2,14,2,2,0,0,27,-21,-20,-1,-2,11,-20,2,0,-1,20,-32,-12,-1,-2,17,-34,-4,0,-2,13,-34,-2,0,-2,47,-28,-75,-2
1615,2010-03-04 10:30:00,46,-1.3,-1.3,1,0,0,1,0,0,0,1,0,2010,10,3,1,22,-16,-16,-1,-1,12,-10,5,0,-1,16,-2,7,0,0,12,6,8,0,0,14,-2,-9,0,0,9,3,6,0,0,84,-54,-38,-2
1616,2010-03-05 08:30:00,48_70_3,0.47,0.2300000000000002,0,6,2,8,0,0,2,0,1,2010,10,4,3,38,-29,-25,-2,-2,27,-39,-14,-1,-2,28,-18,20,1,-1,18,-16,1,0,-1,18,-4,13,1,0,28,-18,-14,-1,-1,52,-8,29,2
1617,2010-03-05 15:00:00,12,1.17,0.45,0,1,0,0,0,1,0,1,0,2010,10,4,1,7,2,3,0,0,6,-1,-4,0,0,7,-1,1,0,0,6,0,0,0,0,9,1,-2,0,0,6,0,0,0,0,23,12,2,0
1618,2010-03-09 10:00:00,37,-0.94,-0.94,0,0,1,1,0,0,0,1,0,2010,11,1,1,14,5,3,0,0,13,10,3,0,1,15,6,-3,0,0,8,6,1,0,0,11,4,-3,0,0,8,3,-1,0,0,42,23,28,2
1619,2010-03-10 10:00:00,31,0.69,0.72,0,1,0,0,1,0,0,1,0,2010,11,2,1,9,5,3,0,0,7,6,1,0,0,9,5,0,0,0,9,9,4,0,0,13,13,4,0,1,11,21,8,0,2,29,3,25,2
1620,2010-03-10 10:30:00,18,2.44,2.44,2,0,0,2,0,0,0,0,1,2010,11,2,1,10,1,0,0,0,10,1,1,0,0,9,-3,-3,0,0,10,1,3,0,0,20,15,13,1,1,19,30,16,1,2,32,13,27,2
1621,2010-03-10 14:00:00,25,-0.6,-0.6,0,0,2,2,0,0,0,0,1,2010,11,2,1,7,-3,0,0,0,10,5,7,0,0,12,10,4,0,1,13,21,10,1,2,7,19,-2,0,1,6,18,-1,0,1,15,-4,14,1
1622,2010-03-11 08:30:00,68_69,3.3899999999999997,3.3,0,3,3,6,0,0,2,0,0,2010,11,3,2,27,6,4,0,0,19,14,7,0,1,40,-23,-36,-2,-2,16,-20,2,0,-1,14,-25,-3,0,-2,13,-17,5,0,-1,36,10,0,0
1623,2010-03-11 10:30:00,46,0.28,0.28,1,0,0,1,0,0,0,1,0,2010,11,3,1,14,5,5,0,0,12,11,5,0,1,16,13,2,0,1,9,13,1,0,1,11,12,-2,0,1,10,13,-1,0,1,46,23,10,1
1624,2010-03-12 08:30:00,17_60,9.629999999999999,9.69,0,6,0,0,0,6,2,0,0,2010,11,4,2,25,-11,-9,0,-1,16,-21,-11,-1,-2,11,-19,2,0,-1,15,-10,9,0,-1,10,-11,-3,0,-1,11,-10,4,0,-1,32,1,-5,0
1625,2010-03-12 09:55:00,58,-0.6000000000000001,-1.02,0,0,3,3,0,0,1,0,0,2010,11,4,1,8,8,4,0,0,23,-5,-13,-1,0,10,-10,-6,0,-1,9,-7,4,0,0,12,-7,2,0,0,10,-6,1,0,0,28,-13,9,0
1626,2010-03-12 10:00:00,5,1.56,1.82,0,2,0,0,2,0,0,0,1,2010,11,4,1,23,-13,-13,-1,-1,10,-18,-6,0,-1,9,-15,4,0,-1,12,-15,2,0,-1,10,-14,1,0,-1,8,-11,2,0,-1,33,-7,3,0
1627,2010-03-15 08:30:00,21,0.36,0.36,0,2,0,2,0,0,0,0,1,2010,12,0,1,9,2,3,0,0,10,-2,-4,0,0,8,-3,-2,0,0,9,3,3,0,0,10,5,5,0,0,9,6,0,0,0,26,-16,-52,-2
1628,2010-03-15 08:58:00,66,-2.34,-2.4000000000000004,0,0,3,3,0,0,1,0,0,2010,12,0,1,10,-2,-2,0,0,10,-5,-4,0,0,12,-12,-9,0,-1,9,-11,3,0,-1,9,-8,4,0,0,10,-11,-1,0,-1,20,-4,-56,-2
1629,2010-03-15 09:15:00,9_42,0.52,1.34,4,0,0,4,0,0,0,0,2,2010,12,0,2,9,1,3,0,0,9,4,4,0,0,10,1,-1,0,0,11,-2,-3,0,0,8,-1,1,0,0,13,4,6,0,0,22,-8,-41,-2
1630,2010-03-15 13:00:00,44,-0.51,-0.33,0,0,1,1,0,0,0,1,0,2010,12,0,1,9,8,7,0,0,7,7,-1,0,0,6,8,1,0,0,11,15,9,0,1,7,11,-3,0,1,8,8,-3,0,0,26,10,22,2
1631,2010-03-16 08:30:00,41_4_36,-3.3,-2.66,5,0,2,7,0,0,1,0,2,2010,12,1,3,12,6,6,0,0,9,6,1,0,0,9,5,-1,0,0,9,2,-4,0,0,9,0,1,0,0,10,4,3,0,0,25,-1,41,2
1632,2010-03-16 14:13:00,26,0.0,0.0,3,0,0,3,0,0,1,0,0,2010,12,1,1,39,-6,-8,0,0,18,8,12,1,0,14,3,-4,0,0,11,0,-6,0,0,23,-14,-15,-1,-1,13,-16,-5,0,-1,61,7,15,1
1633,2010-03-17 08:30:00,49_16,-3.7900000000000005,-3.7900000000000005,2,0,3,5,0,0,1,0,1,2010,12,2,2,10,5,5,0,0,15,-3,-10,-1,0,17,-13,-12,-1,-1,7,-11,0,0,-1,11,-9,1,0,0,7,-11,0,0,-1,25,-17,-11,-1
1634,2010-03-17 10:30:00,18,0.5,0.5,2,0,0,2,0,0,0,0,1,2010,12,2,1,14,-8,-9,0,0,11,-13,-4,0,-1,13,-5,7,0,0,8,-8,-4,0,0,10,-11,-3,0,-1,7,-8,1,0,0,27,11,5,0
1635,2010-03-18 08:30:00,69_13_8_19,2.0499999999999994,2.4699999999999998,6,2,2,8,2,0,2,0,2,2010,12,3,4,16,8,7,0,0,13,11,5,0,1,10,5,-6,0,0,10,4,-4,0,0,10,4,-2,0,0,13,-7,-10,-1,0,22,0,-55,-2
1636,2010-03-18 10:00:00,53_7,-0.45000000000000007,-0.54,1,3,0,4,0,0,1,1,0,2010,12,3,2,19,6,8,0,0,10,2,-6,0,0,8,1,-2,0,0,9,-1,-3,0,0,10,1,2,0,0,11,-6,-9,0,0,41,20,-52,-2
1637,2010-03-18 10:30:00,46,-1.75,-1.75,1,0,0,1,0,0,0,1,0,2010,12,3,1,12,-4,-4,0,0,11,-10,-5,0,-1,11,-12,-1,0,-1,9,-17,-4,0,-1,7,-15,1,0,-1,10,-14,0,0,-1,27,0,-48,-2
1638,2010-03-23 09:58:00,64,0.44,0.44,0,1,0,1,0,0,0,1,0,2010,13,1,1,16,3,3,0,0,27,24,21,2,2,11,20,-4,0,1,19,35,14,1,2,16,34,2,0,2,16,24,-10,-1,2,36,-7,-7,0
1639,2010-03-23 10:00:00,23_35,0.79,1.4100000000000001,3,1,0,3,0,1,1,1,0,2010,13,1,2,16,3,3,0,0,27,24,21,2,2,11,20,-4,0,1,19,35,14,1,2,16,34,2,0,2,16,24,-10,-1,2,36,-7,-7,0
1640,2010-03-24 08:30:00,14_20,1.97,3.85,0,3,2,0,5,0,1,0,1,2010,13,2,2,17,9,7,0,0,21,-4,-14,-1,0,11,4,7,0,0,12,6,2,0,0,11,6,0,0,0,14,11,6,0,1,30,-15,9,0
1641,2010-03-24 10:00:00,47,1.41,1.47,0,0,3,0,3,0,1,0,0,2010,13,2,1,12,0,-2,0,0,14,7,7,0,0,10,12,3,0,1,11,12,2,0,1,9,13,0,0,1,13,8,-6,0,0,34,11,-26,-2
1642,2010-03-24 10:30:00,18,-3.1,-3.1,2,0,0,2,0,0,0,0,1,2010,13,2,1,8,-2,-1,0,0,10,1,2,0,0,10,-3,-3,0,0,12,-1,1,0,0,9,-4,-1,0,0,11,-10,-7,0,-1,48,18,-19,-1
1643,2010-03-25 08:30:00,69,2.7600000000000002,2.88,0,3,0,3,0,0,1,0,0,2010,13,3,1,16,-6,-4,0,0,12,-1,4,0,0,10,3,3,0,0,11,0,-2,0,0,12,2,4,0,0,8,2,-1,0,0,34,-20,-12,-1
1644,2010-03-25 10:30:00,46,0.21,0.21,1,0,0,1,0,0,0,1,0,2010,13,3,1,9,2,3,0,0,15,9,6,0,0,21,25,13,1,2,23,36,12,1,2,19,23,-13,-1,2,13,32,8,0,2,29,-19,-31,-2
1645,2010-03-26 08:30:00,28_27,-2.34,-1.0,1,0,2,3,0,0,0,1,1,2010,13,4,2,14,1,2,0,0,11,-1,-3,0,0,10,2,4,0,0,7,2,2,0,0,8,1,0,0,0,12,2,2,0,0,45,-32,35,2
1646,2010-03-26 09:55:00,63,-0.72,0.34,2,0,0,2,0,0,0,0,1,2010,13,4,1,13,2,1,0,0,27,25,20,1,2,19,23,-2,0,2,14,23,0,0,2,12,23,-1,0,2,12,30,6,0,2,39,-2,11,1
1647,2010-03-29 08:30:00,15_52_51,-4.05,-2.8899999999999997,0,0,5,2,1,2,0,1,2,2010,14,0,3,15,-5,-4,0,0,15,-10,-5,0,-1,13,-15,-5,0,-1,10,-14,0,0,-1,15,-25,-9,0,-2,17,-30,-4,0,-2,24,-6,-19,-1
1648,2010-03-30 09:00:00,65,3.24,3.24,2,0,0,2,0,0,0,0,1,2010,14,1,1,14,9,8,0,0,9,7,-2,0,0,11,8,0,0,0,15,-1,-8,0,0,9,4,5,0,0,9,0,-1,0,0,28,-17,-44,-2
1649,2010-03-30 10:00:00,6,1.7999999999999998,1.56,0,3,0,0,3,0,1,0,0,2010,14,1,1,16,6,7,0,0,15,-1,-9,0,0,11,-11,-10,-1,-1,10,-12,-2,0,-1,10,-9,3,0,0,15,-15,-6,0,-1,41,-31,-30,-2
1650,2010-03-31 08:15:00,0,-5.13,-3.12,0,0,3,3,0,0,1,0,0,2010,14,2,1,25,21,18,1,2,20,35,14,1,2,13,25,-9,0,2,19,13,-12,-1,1,11,10,-1,0,1,10,12,3,0,1,27,4,53,2
1651,2010-03-31 09:45:00,10,-3.4,-3.4,0,0,2,2,0,0,0,0,1,2010,14,2,1,10,-1,-3,0,0,13,5,6,0,0,13,5,1,0,0,17,12,5,0,1,11,12,0,0,1,11,8,-3,0,0,20,11,22,2
1652,2010-03-31 10:00:00,24,-1.44,-1.3,2,0,0,0,2,0,0,0,1,2010,14,2,1,17,7,5,0,0,11,7,0,0,0,11,3,-3,0,0,13,10,6,0,1,8,12,3,0,1,15,19,8,0,1,26,12,19,1
1653,2010-03-31 10:30:00,18,1.32,1.32,2,0,0,2,0,0,0,0,1,2010,14,2,1,10,3,2,0,0,15,5,2,0,0,17,-1,-7,0,0,11,-6,-5,0,0,10,-9,-1,0,0,15,0,9,0,0,36,25,-6,0
1654,2010-04-01 01:00:00,67,0.57,0.57,0,1,0,1,0,0,0,1,0,2010,14,3,1,7,1,2,0,0,7,-2,-1,0,0,6,-3,0,0,0,7,-2,2,0,0,5,-4,-2,0,0,6,-3,1,0,0,17,-5,-9,0
1655,2010-04-01 08:30:00,69,-0.18,-1.41,3,0,0,3,0,0,1,0,0,2010,14,3,1,15,6,7,0,0,15,12,7,0,1,15,19,6,0,1,11,26,6,0,2,10,22,-2,0,2,11,29,7,0,2,42,-32,104,2
1656,2010-04-01 10:00:00,11_38_39,3.33,3.69,1,4,0,4,0,1,1,2,0,2010,14,3,3,28,-10,-12,-1,-1,16,-14,-5,0,-1,20,-2,12,1,0,12,-6,-4,0,0,10,-13,-6,0,-1,10,-11,1,0,-1,38,23,50,2
1657,2010-04-01 10:30:00,46,1.24,1.24,1,0,0,1,0,0,0,1,0,2010,14,3,1,15,9,11,1,0,11,11,2,0,1,31,36,23,2,2,10,33,-2,0,2,10,33,1,0,2,11,33,0,0,2,34,10,70,2
