,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,volatility_0_30_after,pips_agg_0_30_after,volatility_0_60_after,pips_agg_0_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_120_after,direction_agg_0_120_after
974,2008-12-05 15:00:00,12,-0.63,1,-0.11,0,0,0,1,1,0,0,0,1,0,2008,49,4,1,25,-12,21,0,11,6,16,16,11,10,11,15,37,10,52,22,78,48,44,2
975,2008-12-09 10:00:00,37_50,1.41,3,2.0999999999999996,0,1,3,0,1,3,0,1,1,0,2008,50,1,2,12,11,8,14,16,30,14,37,13,32,11,33,46,32,75,52,40,17,112,2
976,2008-12-10 10:00:00,31,1.88,1,1.83,1,0,1,0,0,1,0,0,1,0,2008,50,2,1,12,7,29,19,21,35,19,49,9,44,12,35,56,44,71,-19,50,27,22,2
977,2008-12-10 10:35:00,18,-0.48,2,0.0,0,2,0,0,2,0,0,0,0,1,2008,50,2,1,12,-10,25,-31,18,-37,29,-63,20,-44,14,-37,64,-44,64,-24,61,39,-16,0
978,2008-12-10 14:00:00,25,4.0,2,0.0,0,0,2,0,2,0,0,0,0,1,2008,50,2,1,23,-7,28,14,12,16,8,13,29,-4,12,-7,41,-2,51,-10,71,-10,2,1
979,2008-12-11 08:30:00,68_69_41,-14.61,8,-15.940000000000001,5,0,0,8,3,0,5,2,0,1,2008,50,3,3,36,19,15,30,30,16,16,24,10,25,15,31,44,24,66,46,44,-17,55,2
980,2008-12-11 10:35:00,46,-2.64,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,50,3,1,17,-15,20,-25,8,-28,14,-34,18,-37,17,-42,50,-37,53,-23,28,16,50,2
981,2008-12-12 08:30:00,17_60_49_16,3.1499999999999995,3,-6.42,6,2,6,3,5,0,6,3,0,1,2008,50,4,4,21,1,19,14,17,27,16,34,12,39,36,24,60,38,62,13,45,5,16,2
982,2008-12-12 09:55:00,58,2.04,3,-5.25,3,0,3,0,0,0,3,1,0,0,2008,50,4,1,12,4,8,5,16,-5,20,-12,21,-9,10,-11,35,-9,35,-10,61,4,-54,0
983,2008-12-12 10:00:00,5,1.6,2,4.78,4,0,2,0,0,2,0,0,0,1,2008,50,4,1,8,1,16,-9,20,-16,21,-13,10,-15,11,-15,35,-15,37,1,61,-12,-52,0
984,2008-12-15 08:30:00,21,0.26,0,0.0,0,0,2,0,2,0,0,0,0,1,2008,51,0,1,17,0,24,15,13,13,18,20,18,22,13,31,39,22,64,37,76,56,147,2
985,2008-12-15 09:00:00,66,-3.33,3,-1.2000000000000002,0,0,0,3,3,0,0,1,0,0,2008,51,0,1,17,3,20,22,29,9,13,17,21,6,12,9,29,6,52,49,81,63,124,2
986,2008-12-15 09:15:00,9_42,0.03999999999999998,0,-6.54,6,2,2,0,0,2,2,0,0,2,2008,51,0,2,13,8,21,-3,12,0,15,13,23,26,20,26,45,26,76,48,75,55,97,2
987,2008-12-15 13:00:00,44,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,51,0,1,7,-2,13,-8,15,2,9,-2,16,13,11,23,39,13,44,18,34,5,14,1
988,2008-12-16 08:30:00,13_4_8_36,-27.79,12,-6.5600000000000005,3,0,0,10,10,0,0,2,0,2,2008,51,1,4,20,17,5,16,9,21,13,24,14,31,11,32,42,33,48,23,57,38,65,2
989,2008-12-16 14:21:00,26,-3.75,9,0.0,0,0,0,3,3,0,0,1,0,0,2008,51,1,1,113,111,39,103,83,170,26,176,25,171,18,164,196,171,204,192,127,-28,306,2
990,2008-12-17 08:30:00,19,2.06,0,-2.7,0,0,2,0,2,0,0,0,0,1,2008,51,2,1,13,6,26,-13,11,-7,34,10,19,12,13,17,42,12,92,63,79,47,246,2
991,2008-12-17 10:35:00,18,-0.16,2,0.0,0,2,0,0,2,0,0,0,0,1,2008,51,2,1,58,-44,29,-23,28,-46,20,-29,23,-8,21,10,69,-7,106,-33,235,128,56,2
992,2008-12-18 08:30:00,69,-0.39,0,-2.73,0,3,0,0,3,0,0,1,0,0,2008,51,3,1,9,4,25,25,28,13,27,-6,23,-12,59,-45,94,-12,184,-147,93,-48,-165,0
993,2008-12-18 10:00:00,53_7,2.75,3,-0.48,0,0,3,0,2,0,1,0,1,1,2008,51,3,2,39,9,24,29,36,42,20,43,22,53,22,47,69,56,86,65,156,-96,-116,0
994,2008-12-18 10:35:00,46,-1.87,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,51,3,1,13,7,22,8,13,20,21,35,22,46,61,-15,71,47,253,-82,97,-55,-229,0
995,2008-12-23 08:30:00,28_27,-3.35,3,-12.42,4,2,0,1,3,0,0,0,1,1,2008,52,1,2,11,5,7,6,10,10,11,8,7,9,5,13,18,8,30,-6,38,-10,-13,1
996,2008-12-23 09:55:00,63,3.32,2,-1.8,0,0,2,0,2,0,0,0,0,1,2008,52,1,1,7,-1,8,-2,8,-5,11,-3,12,3,8,1,18,3,47,-29,47,-24,-17,0
997,2008-12-23 10:00:00,64_23_47,-28.24,10,-5.58,9,0,0,7,1,0,6,2,1,0,2008,52,1,3,8,-1,8,-4,11,-2,12,4,8,2,7,1,18,1,60,-36,47,-35,-17,0
998,2008-12-23 10:02:00,35,0.46,0,0.0,0,0,1,0,1,0,0,0,1,0,2008,52,1,1,8,-1,8,-4,11,-2,12,4,8,2,7,1,18,1,60,-36,47,-35,-17,0
999,2008-12-24 08:30:00,69_14_20_15_52_51,5.1000000000000005,11,-21.699999999999996,13,2,7,4,7,0,6,2,1,3,2008,52,2,6,14,-13,8,-7,6,-5,7,-6,7,0,7,4,20,0,24,5,23,-6,-5,1
1000,2008-12-24 10:35:00,18,-2.64,0,0.0,0,2,0,0,2,0,0,0,0,1,2008,52,2,1,3,1,9,4,4,1,12,-3,14,-10,9,-5,15,-9,19,-4,23,-11,-33,0
1001,2008-12-24 12:00:00,46,-1.38,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,52,2,1,12,-6,10,3,5,1,4,2,4,0,6,1,15,0,19,1,52,-27,25,2
1002,2008-12-30 09:00:00,65,-1.32,0,0.0,0,0,0,1,1,0,0,0,1,0,2008,52,1,1,37,25,20,29,8,33,19,44,9,34,12,26,53,34,55,32,79,12,18,2
1003,2008-12-30 09:45:00,10,0.58,0,0.0,0,0,2,0,2,0,0,0,0,1,2008,52,1,1,10,6,13,13,17,1,23,11,12,19,12,12,29,19,35,13,55,5,-22,0
1004,2008-12-30 10:00:00,6,-7.86,3,-0.8699999999999999,3,0,0,3,3,0,0,1,0,0,2008,52,1,1,23,10,12,18,12,11,15,19,18,5,22,8,35,8,35,1,55,-8,-26,0
1005,2008-12-31 08:30:00,69,8.31,9,0.0,3,0,3,0,3,0,0,1,0,0,2008,52,2,1,30,26,19,42,20,24,8,26,28,44,25,22,54,44,118,109,112,-103,130,2
1006,2008-12-31 10:35:00,18,-1.48,0,0.0,0,2,0,0,2,0,0,0,0,1,2008,52,2,1,15,-2,6,-3,29,-30,26,-50,29,-71,37,-45,92,-69,94,8,42,2,-48,0
1007,2008-12-31 12:00:00,46,-1.68,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,52,2,1,12,-3,28,24,3,25,30,-2,9,4,12,3,32,4,45,32,84,-8,3,1
1008,2009-01-02 10:00:00,38_39,-7.83,4,0.0,0,0,0,4,4,0,0,1,1,0,2009,1,4,2,33,28,14,29,16,44,30,56,18,68,17,57,73,69,73,51,51,16,37,2
1009,2009-01-05 00:00:00,67,2.24,1,0.0,0,0,1,0,1,0,0,0,1,0,2009,2,0,1,7,-5,4,-3,22,13,6,7,4,4,6,-1,25,3,25,10,31,8,31,2
1010,2009-01-05 10:00:00,11,1.82,1,1.4,1,0,1,0,0,1,0,0,1,0,2009,2,0,1,15,-4,32,-28,17,-15,12,-20,13,-11,14,-7,35,-10,42,3,59,32,-33,0
1011,2009-01-06 10:00:00,50_24_40,-1.67,8,-35.370000000000005,13,0,3,5,3,0,5,2,0,1,2009,2,1,3,33,15,24,-9,13,-2,21,-12,32,-39,19,-30,79,-36,83,-38,59,24,24,2
1012,2009-01-07 08:15:00,0,-10.649999999999999,6,-77.16,9,0,0,3,0,0,3,1,0,0,2009,2,2,1,40,29,21,31,62,84,28,107,49,135,22,121,148,135,156,82,49,-24,71,2
1013,2009-01-07 10:30:00,18,-9.08,2,0.0,0,2,0,0,2,0,0,0,0,1,2009,2,2,1,24,11,25,15,21,0,32,-30,12,-22,38,14,60,-21,101,45,70,-37,74,2
1014,2009-01-08 08:30:00,69,7.98,9,-1.32,0,0,3,0,3,0,0,1,0,0,2009,2,3,1,74,63,21,57,17,56,34,77,44,102,20,93,127,102,176,120,101,33,102,2
1015,2009-01-08 10:30:00,46,-7.27,2,0.0,0,1,0,0,1,0,0,0,1,0,2009,2,3,1,16,-2,16,7,19,12,14,4,24,-15,14,-17,49,-15,56,12,72,-16,-17,0
1016,2009-01-08 15:00:00,12,-0.87,1,0.38,0,0,0,1,0,1,0,0,1,0,2009,2,3,1,11,2,9,0,7,-6,15,-19,15,-11,10,-16,29,-12,43,-4,48,33,-21,0
1017,2009-01-09 08:30:00,48_70_3,-1.72,3,-18.21,6,3,2,3,5,0,3,2,0,1,2009,2,4,3,29,4,31,18,58,-32,60,-89,26,-71,24,-78,123,-75,205,-124,43,9,-169,0
1018,2009-01-09 10:00:00,31,-0.28,0,0.53,0,0,0,1,0,1,0,0,1,0,2009,2,4,1,18,5,14,1,20,9,15,0,10,8,16,0,29,7,57,-17,87,-42,-28,0
1019,2009-01-13 08:30:00,68,8.97,6,-6.57,0,0,3,0,3,0,0,1,0,0,2009,3,1,1,30,2,24,12,58,-13,19,-22,41,-45,26,-51,93,-44,95,-46,63,-9,-40,0
1020,2009-01-13 10:00:00,37,0.67,0,0.0,0,0,1,0,1,0,0,0,1,0,2009,3,1,1,17,-3,17,-1,18,6,19,9,15,-5,13,3,27,-6,76,-30,56,-2,-21,0
1021,2009-01-13 14:00:00,25,-0.34,0,0.0,0,2,0,0,2,0,0,0,0,1,2009,3,1,1,26,-19,23,-1,18,-14,21,-6,8,2,14,11,43,3,63,18,83,-39,30,2
1022,2009-01-14 08:30:00,17_60_41,-29.469999999999995,11,-25.81,11,0,2,6,0,0,8,2,0,1,2009,3,2,3,30,9,80,-58,28,-46,23,-54,23,-44,35,-75,107,-44,108,-58,71,-57,-24,0
1023,2009-01-14 10:00:00,5,1.02,0,0.0,0,0,2,0,2,0,0,0,0,1,2009,3,2,1,29,26,18,22,9,13,14,20,21,32,11,26,39,32,61,49,49,-3,61,2
1024,2009-01-14 10:30:00,18,-0.76,2,0.0,0,2,0,0,2,0,0,0,0,1,2009,3,2,1,10,-6,19,9,20,21,10,24,7,23,16,20,42,23,42,10,51,26,26,2
1025,2009-01-15 08:30:00,69_21_49_16,0.30000000000000027,0,-3.96,0,0,7,3,10,0,0,2,0,2,2009,3,3,4,17,-5,17,-6,63,35,24,33,19,31,53,57,100,31,134,42,105,-52,-36,0
1026,2009-01-15 10:00:00,53,3.1,2,0.0,0,0,2,0,2,0,0,0,0,1,2009,3,3,1,29,15,33,37,22,21,26,3,27,9,34,-16,67,10,89,-2,167,-119,19,2
1027,2009-01-15 10:30:00,46,-2.58,1,0.0,0,1,0,0,1,0,0,0,1,0,2009,3,3,1,36,-3,22,2,16,-3,19,3,19,13,19,7,50,13,71,19,106,-58,22,2
1028,2009-01-16 08:30:00,13_8,-4.32,0,0.0,0,0,2,3,5,0,0,1,0,1,2009,3,4,2,24,19,15,8,36,36,22,29,19,21,21,37,46,20,69,29,40,15,-45,0
1029,2009-01-16 09:00:00,66,-2.58,3,-4.5,0,0,0,3,3,0,0,1,0,0,2009,3,4,1,28,3,21,21,25,5,31,-8,16,-6,17,4,46,-7,69,-33,76,36,-68,0
1030,2009-01-16 09:15:00,9_42,-11.0,4,-16.4,4,0,0,4,0,0,4,0,0,2,2009,3,4,2,31,-13,16,-11,17,-1,23,-14,25,-37,28,-23,54,-37,100,-59,79,53,-48,0
1031,2009-01-16 09:55:00,58,1.26,3,1.6800000000000002,0,0,3,0,0,3,0,1,0,0,2009,3,4,1,10,1,16,-7,24,-22,32,-40,27,-61,20,-50,73,-61,73,-34,69,-33,-29,0
1032,2009-01-21 13:00:00,44,-2.24,0,0.0,0,0,0,1,1,0,0,0,1,0,2009,4,2,1,7,-2,8,4,9,4,6,0,4,1,14,-8,20,2,36,24,59,30,74,2
1033,2009-01-22 08:30:00,69_4_36,-20.83,5,-9.93,0,0,0,8,8,0,0,2,0,1,2009,4,3,3,26,-17,21,-30,24,-39,19,-51,17,-41,18,-23,61,-41,79,-46,46,-8,-42,0
1034,2009-01-22 10:00:00,35,-1.46,1,0.0,0,0,0,1,1,0,0,0,1,0,2009,4,3,1,20,-14,29,-26,16,-31,10,-32,24,-27,17,-16,40,-27,40,-16,85,27,-13,1
1035,2009-01-22 11:00:00,18,-4.32,2,0.0,0,2,0,0,2,0,0,0,0,1,2009,4,3,1,32,-30,27,-18,20,-8,16,-21,36,6,22,3,62,5,62,-4,33,5,31,2
1036,2009-01-23 10:30:00,46,-0.72,1,0.0,0,1,0,0,1,0,0,0,1,0,2009,4,4,1,27,-25,8,-26,7,-30,18,-36,11,-34,24,-56,58,-34,58,-12,59,-23,57,2
1037,2009-01-26 09:59:00,23,21.36,6,-3.12,3,0,3,0,0,0,3,1,0,0,2009,5,0,1,40,22,17,13,20,15,12,11,28,24,17,14,40,23,54,-6,112,60,15,1
1038,2009-01-26 10:00:00,7,3.04,1,0.0,0,0,1,0,1,0,0,0,1,0,2009,5,0,1,40,22,17,13,20,15,12,11,28,24,17,14,40,23,54,-6,112,60,15,1
1039,2009-01-27 09:00:00,65,1.35,1,-1.1,0,0,1,0,1,0,0,0,1,0,2009,5,1,1,15,0,25,12,21,22,20,40,27,17,8,14,49,18,49,11,50,31,-41,0
1040,2009-01-27 09:59:00,64,0.23,0,0.0,0,0,1,0,1,0,0,0,1,0,2009,5,1,1,55,-47,34,-77,22,-58,19,-61,24,-52,16,-56,80,-51,85,-37,98,-5,-34,0
1041,2009-01-27 10:00:00,6,-0.54,0,2.0999999999999996,0,0,0,3,0,3,0,1,0,0,2009,5,1,1,55,-47,34,-77,22,-58,19,-61,24,-52,16,-56,80,-51,85,-37,98,-5,-34,0
1042,2009-01-28 10:30:00,18,-3.22,0,0.0,0,2,0,0,2,0,0,0,0,1,2009,5,2,1,20,-5,12,0,26,-20,16,-13,14,-21,12,-19,35,-20,48,13,73,-47,22,2
1043,2009-01-28 14:15:00,26,0.0,0,0.0,0,3,0,0,3,0,0,1,0,0,2009,5,2,1,48,-32,89,-92,49,-125,30,-130,30,-118,10,-121,166,-118,173,-144,54,22,-122,0
1044,2009-01-29 08:30:00,69_14_20,-2.8000000000000003,0,-30.54,13,0,0,8,3,0,5,2,0,1,2009,5,3,3,22,-11,14,-11,19,2,18,18,16,26,13,30,59,26,67,10,50,-20,-65,0
1045,2009-01-29 10:00:00,47,-8.61,3,-4.89,0,0,0,3,0,0,3,1,0,0,2009,5,3,1,27,-10,13,-12,15,-8,36,-35,18,-38,16,-37,52,-36,52,-21,95,-66,-89,0
1046,2009-01-29 10:30:00,46,-1.75,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,5,3,1,14,5,11,2,8,2,11,-1,22,14,9,10,22,14,43,19,91,-51,-103,0
1047,2009-01-30 08:30:00,2_1_22,-0.17000000000000082,5,-5.43,2,0,3,4,2,0,5,1,0,2,2009,5,4,3,34,-6,26,-11,29,11,30,25,24,11,11,10,62,12,89,37,59,16,35,2
1048,2009-01-30 09:45:00,10,-0.52,0,0.0,0,0,0,2,2,0,0,0,0,1,2009,5,4,1,19,16,23,5,24,-6,24,-19,17,-23,18,-16,54,-24,97,-50,67,12,-82,0
1049,2009-01-30 09:55:00,63,-0.94,0,-0.9,0,0,0,2,2,0,0,0,0,1,2009,5,4,1,24,-11,24,-24,17,-28,18,-21,13,-16,17,-5,44,-16,90,-62,67,29,-57,0
1050,2009-02-02 08:30:00,15_52_51,-0.45000000000000007,0,-11.77,7,2,1,2,2,0,3,0,1,2,2009,6,0,3,27,15,14,13,19,-1,14,-2,28,22,12,24,38,22,44,20,39,-8,83,2
1051,2009-02-02 10:00:00,11_38_39,9.520000000000001,4,-0.95,1,1,4,0,4,0,1,1,2,0,2009,6,0,3,20,5,48,37,18,39,20,51,22,42,12,32,67,42,67,10,49,18,30,2
1052,2009-02-03 00:00:00,67,-2.83,1,0.0,0,0,0,1,1,0,0,0,1,0,2009,6,1,1,6,1,4,-2,13,7,11,12,11,3,24,-9,38,3,59,-40,43,-25,-46,0
1053,2009-02-03 10:00:00,50,3.87,3,3.09,0,0,3,0,0,3,0,1,0,0,2009,6,1,1,30,10,57,66,23,77,24,56,22,67,12,60,81,67,81,38,65,23,94,2
1054,2009-02-04 08:15:00,0,-0.42000000000000004,0,11.94,6,3,0,0,0,3,0,1,0,0,2009,6,2,1,26,18,29,36,18,51,16,58,22,39,9,35,65,38,80,60,48,-44,90,2
1055,2009-02-04 10:00:00,40,3.2700000000000005,3,0.0,0,0,3,0,3,0,0,1,0,0,2009,6,2,1,30,25,18,37,21,51,22,44,21,38,13,35,66,37,66,21,57,0,-19,0
1056,2009-02-04 10:30:00,18,-4.18,2,0.0,0,2,0,0,2,0,0,0,0,1,2009,6,2,1,16,-7,17,-15,9,-18,9,-16,8,-12,18,-24,38,-12,76,-43,93,42,-43,0
1057,2009-02-05 08:30:00,69_56_57,-16.32,7,-7.75,0,0,0,7,3,0,4,1,0,2,2009,6,3,3,35,-25,36,-47,20,-30,21,-26,21,-18,22,-15,56,-18,56,-8,85,-49,-17,0
1058,2009-02-05 10:00:00,24,-1.8,0,-8.9,6,0,0,2,0,0,2,0,0,1,2009,6,3,1,16,0,12,-3,12,-2,13,3,17,6,13,14,32,7,64,40,55,13,43,2
1059,2009-02-05 10:30:00,46,-1.49,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,6,3,1,15,1,12,-6,17,6,9,8,25,25,20,33,51,25,78,41,34,1,57,2
1060,2009-02-06 08:30:00,48_70_3,-8.02,3,-17.57,12,0,2,6,3,2,3,2,0,1,2009,6,4,3,42,4,21,-2,32,-22,16,-17,41,9,24,21,66,9,108,41,47,10,63,2
1061,2009-02-06 15:00:00,12,-0.32,0,-1.64,1,0,0,1,0,0,1,0,1,0,2009,6,4,1,14,-11,16,-20,10,-16,5,-18,14,-13,13,-11,29,-13,29,-12,41,-30,-4,1
1062,2009-02-10 10:00:00,37_31,0.75,1,0.8799999999999999,4,1,1,0,1,1,0,0,2,0,2009,7,1,2,33,23,18,35,16,28,25,10,21,7,23,24,46,8,69,54,72,28,-13,1
1063,2009-02-11 08:30:00,68,-4.26,3,-19.23,3,0,0,3,0,0,3,1,0,0,2009,7,2,1,30,25,22,30,14,23,30,46,9,44,36,14,56,44,64,0,57,-9,-34,0
1064,2009-02-11 10:30:00,18,-1.64,0,0.0,0,2,0,0,2,0,0,0,0,1,2009,7,2,1,15,1,10,-3,17,-7,19,5,12,2,17,12,34,2,53,21,102,-53,-23,0
1065,2009-02-11 14:00:00,25,-1.16,0,0.0,0,0,0,2,2,0,0,0,0,1,2009,7,2,1,10,6,15,15,18,20,9,10,12,20,12,27,31,20,64,43,29,-11,39,2
1066,2009-02-12 08:30:00,69_17_60,22.529999999999998,12,-22.2,6,0,6,3,0,0,9,3,0,0,2009,7,3,3,37,23,21,8,22,12,19,8,14,8,13,10,45,9,125,-79,57,-14,-76,0
1067,2009-02-12 10:00:00,5,2.6,2,11.32,6,0,2,0,0,2,0,0,0,1,2009,7,3,1,19,10,12,17,13,19,16,22,15,32,15,26,39,32,55,43,114,-100,103,2
1068,2009-02-12 10:30:00,46,-2.14,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,7,3,1,12,3,15,10,17,16,16,13,9,17,13,16,29,17,88,49,46,22,61,2
1069,2009-02-13 09:55:00,58,-2.04,3,-1.08,0,0,0,3,0,0,3,1,0,0,2009,7,4,1,17,10,11,18,17,31,15,29,13,24,27,50,53,25,77,60,31,-3,54,2
1070,2009-02-17 08:30:00,21,-2.94,2,0.0,0,0,0,2,2,0,0,0,0,1,2009,8,1,1,16,3,10,3,24,-9,16,-3,31,-17,24,-26,48,-17,54,-28,30,10,-15,1
1071,2009-02-17 09:00:00,66,1.1400000000000001,0,-7.23,3,0,3,0,0,0,3,1,0,0,2009,8,1,1,18,14,29,-7,19,4,17,0,14,-1,15,9,31,-1,45,1,53,-41,-17,0
1072,2009-02-17 13:00:00,44,1.41,1,0.0,0,0,1,0,1,0,0,0,1,0,2009,8,1,1,16,-8,13,-16,16,0,7,-1,11,-1,10,2,28,-2,40,2,32,20,18,2
1073,2009-02-18 08:30:00,41_4_36,-3.54,0,-8.56,2,5,0,2,5,0,2,1,0,2,2009,8,2,3,16,-11,22,7,11,4,15,5,18,-9,8,-11,29,-9,31,-6,37,30,-51,0
1074,2009-02-18 09:15:00,9_42,-3.6,2,-14.2,4,0,0,4,0,0,4,0,0,2,2009,8,2,2,7,-1,7,-3,13,-11,19,-30,14,-37,19,-33,53,-37,70,-62,32,14,-85,0
1075,2009-02-19 08:30:00,69_49_16,7.93,5,-13.41,3,0,5,3,8,0,0,2,0,1,2009,8,3,3,20,1,30,25,10,24,15,28,12,21,13,25,50,21,70,43,41,9,10,1
1076,2009-02-19 10:00:00,53_7,-3.3599999999999994,3,-0.6,0,0,1,2,2,0,1,0,1,1,2009,8,3,2,23,-16,21,-33,16,-32,13,-40,15,-39,18,-52,58,-40,74,-64,37,8,-72,0
1077,2009-02-19 10:30:00,46,-7.64,2,0.0,0,1,0,0,1,0,0,0,1,0,2009,8,3,1,14,-3,19,-5,7,-2,12,-10,12,-10,11,-4,26,-11,50,8,76,-43,-6,1
1078,2009-02-19 11:00:00,18,-3.52,0,0.0,0,2,0,0,2,0,0,0,0,1,2009,8,3,1,13,8,17,15,15,25,11,24,20,12,7,15,35,12,55,-15,59,-41,6,1
1079,2009-02-20 08:30:00,13_8,7.25,3,-2.2,6,0,5,0,3,0,2,1,0,1,2009,8,4,2,21,-2,13,0,14,-3,8,1,10,3,9,-1,28,3,55,-24,41,-29,23,2
1080,2009-02-24 09:00:00,65,-0.88,0,0.0,0,0,0,1,1,0,0,0,1,0,2009,9,1,1,17,16,7,13,14,4,8,7,14,8,13,2,21,8,38,20,46,-34,27,2
1081,2009-02-24 10:00:00,64_6,-6.119999999999999,3,-1.2000000000000002,3,0,0,4,4,0,0,1,1,0,2009,9,1,2,40,-24,15,-28,18,-23,19,-24,11,-23,21,-7,49,-22,64,16,46,-5,11,1
1082,2009-02-24 10:07:00,35,5.48,2,-4.0,1,0,1,0,0,0,1,0,1,0,2009,9,1,1,15,-4,18,1,19,0,11,1,21,17,12,14,44,15,64,32,50,-25,20,2
1083,2009-02-25 10:00:00,23,-3.87,6,0.0,0,0,0,3,3,0,0,1,0,0,2009,9,2,1,28,-19,27,-36,18,-48,16,-53,14,-43,14,-44,70,-43,109,-85,61,-24,-47,0
1084,2009-02-25 10:30:00,18,-0.3,2,0.0,0,2,0,0,2,0,0,0,0,1,2009,9,2,1,14,-12,14,-20,15,-28,15,-33,17,-41,18,-53,59,-41,62,-1,74,-42,-12,1
1085,2009-02-26 08:30:00,69_14_20,-8.93,5,-34.050000000000004,8,0,0,8,3,0,5,2,0,1,2009,9,3,3,31,-14,18,-2,14,6,12,2,8,5,9,2,41,5,41,-19,56,28,-38,0
1086,2009-02-26 10:00:00,47,-1.53,0,4.32,3,0,0,3,0,3,0,1,0,0,2009,9,3,1,16,1,32,-15,11,-20,18,-27,19,-10,15,-22,49,-12,49,-15,52,-4,2,1
1087,2009-02-26 10:30:00,46,-1.6,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,9,3,1,10,3,12,-3,9,-3,7,-4,17,9,16,14,24,9,53,42,50,-36,11,1
1088,2009-02-27 08:30:00,55_54,-42.72,12,-10.309999999999999,5,0,1,3,4,0,0,1,1,0,2009,9,4,2,22,11,24,6,15,9,10,18,12,19,29,2,37,20,44,27,71,-46,38,2
1089,2009-02-27 09:45:00,10,1.08,0,0.0,0,0,2,0,2,0,0,0,0,1,2009,9,4,1,12,5,10,12,13,7,12,14,18,3,10,-2,25,2,88,54,41,3,16,2
1090,2009-02-27 09:55:00,63,-0.5,0,-2.64,0,2,0,0,2,0,0,0,0,1,2009,9,4,1,13,-5,12,2,18,-9,10,-14,11,-15,20,2,29,-14,105,77,42,30,27,2
1091,2009-03-02 08:30:00,15_52_51,6.47,3,0.0,0,2,3,0,5,0,0,0,1,2,2009,10,0,3,20,9,24,15,19,24,13,32,13,21,12,15,37,22,39,15,55,30,12,1
1092,2009-03-02 10:00:00,11_38_39,-3.0999999999999996,6,-1.48,1,0,3,2,4,0,1,1,2,0,2009,10,0,3,28,26,14,21,29,1,17,-4,21,11,15,6,46,11,46,-8,33,-12,-30,0
1093,2009-03-03 00:00:00,67,-1.17,0,0.0,0,0,0,1,1,0,0,0,1,0,2009,10,1,1,4,-4,5,-1,8,7,5,8,4,9,5,9,16,10,16,11,25,-13,40,2
1094,2009-03-03 10:00:00,50,-2.82,3,-17.580000000000002,6,0,0,3,0,0,3,1,0,0,2009,10,1,1,20,-3,10,-4,14,-12,14,-5,7,-7,7,0,20,-7,41,-25,77,-45,-44,0
1095,2009-03-04 08:15:00,0,-5.49,3,-29.849999999999998,9,0,0,3,0,0,3,1,0,0,2009,10,2,1,24,-20,14,-7,10,-6,20,3,14,-3,5,-4,34,-3,48,24,30,19,18,2
1096,2009-03-04 10:00:00,40,0.30000000000000004,0,0.0,0,0,3,0,3,0,0,1,0,0,2009,10,2,1,17,2,9,1,21,-15,13,-22,9,-21,11,-17,44,-21,44,-2,28,-1,34,2
1097,2009-03-04 10:30:00,18,-2.06,0,0.0,0,2,0,0,2,0,0,0,0,1,2009,10,2,1,13,4,12,10,9,8,13,17,8,15,14,5,23,15,46,21,51,-31,61,2
1098,2009-03-05 08:30:00,69_61_62,21.21,7,-15.39,0,0,6,0,6,0,0,1,1,1,2009,10,3,3,8,7,41,-30,21,-38,9,-45,16,-39,26,-59,73,-39,81,-53,33,0,-16,0
1099,2009-03-05 10:00:00,24,6.58,2,-6.66,2,0,2,0,0,0,2,0,0,1,2009,10,3,1,20,13,17,22,15,8,10,14,12,13,9,16,32,14,63,30,59,38,31,2
1100,2009-03-05 10:30:00,46,-4.72,0,0.0,0,1,0,0,1,0,0,0,1,0,2009,10,3,1,30,27,7,24,18,26,12,15,12,13,13,7,45,14,61,0,59,30,18,2
1101,2009-03-06 08:30:00,48_70_3,-6.739999999999999,3,-129.67,12,3,0,5,3,0,5,2,0,1,2009,10,4,3,63,45,37,18,30,31,20,31,24,34,14,41,69,34,80,57,87,15,-3,1
1102,2009-03-06 15:00:00,12,0.78,0,-0.5,0,0,1,0,0,0,1,0,1,0,2009,10,4,1,7,1,7,-4,8,-9,6,-6,45,-43,18,-60,65,-44,65,-23,27,-8,-15,1
1103,2009-03-10 10:00:00,37_31,0.7500000000000001,1,0.6,0,0,1,1,1,1,0,0,2,0,2009,11,1,2,8,6,19,18,14,12,8,10,11,4,8,-2,24,5,39,-4,34,4,-34,0
