,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
6,clf,ada,all,ALL_NO_3_2_1,0_30,included,basic,0.56,{'n_estimators': 10},0.53,0.47,0.35,0.57,0.36,303.00,686.00,303.00,"{'0': {'precision': 0.35294117647058826, 'recall': 0.15841584158415842, 'f1-score': 0.21867881548974943, 'support': 303}, '1': {'precision': 0.5712954333643989, 'recall': 0.8935860058309038, 'f1-score': 0.6969869243888572, 'support': 686}, '2': {'precision': 0.3614457831325301, 'recall': 0.09900990099009901, 'f1-score': 0.15544041450777202, 'support': 303}, 'micro avg': {'precision': 0.5348297213622291, 'recall': 0.5348297213622291, 'f1-score': 0.5348297213622291, 'support': 1292}, 'macro avg': {'precision': 0.42856079765583915, 'recall': 0.3836705828017204, 'f1-score': 0.35703538479545954, 'support': 1292}, 'weighted avg': {'precision': 0.4708730000369369, 'recall': 0.5348297213622291, 'f1-score': 0.4578104928947408, 'support': 1292}}",0.71
0,reg,kn,all,ALL_NO_3_2_1,0_30,included,basic,19.98,{'n_neighbors': 191},,,,,,,,,20.34,2.71
1,reg,svr-rbf,all,ALL_NO_3_2_1,0_30,included,basic,20.00,"{'C': 1, 'gamma': 2}",,,,,,,,,20.34,5.99
2,reg,dtree,all,ALL_NO_3_2_1,0_30,included,basic,19.83,"{'max_depth': 2, 'min_samples_leaf': 100}",,,,,,,,,20.31,0.40
3,reg,rforest,all,ALL_NO_3_2_1,0_30,included,basic,19.73,"{'max_depth': 6, 'min_samples_leaf': 30, 'n_estimators': 100}",,,,,,,,,20.56,38.79
4,reg,xgb,all,ALL_NO_3_2_1,0_30,included,basic,19.82,{'n_estimators': 10},,,,,,,,,20.56,0.23
5,reg,gboosting,all,ALL_NO_3_2_1,0_30,included,basic,19.85,{'n_estimators': 10},,,,,,,,,20.55,0.47
6,reg,ada,all,ALL_NO_3_2_1,0_30,included,basic,20.23,{'n_estimators': 10},,,,,,,,,20.76,0.54
0,clf,kn,basic,ALL_YES_1_1_1,0_30,included,basic,0.58,{'n_neighbors': 141},0.60,0.52,0.30,0.61,0.50,194.00,550.00,173.00,"{'0': {'precision': 0.3, 'recall': 0.061855670103092786, 'f1-score': 0.10256410256410256, 'support': 194}, '1': {'precision': 0.6115606936416185, 'recall': 0.9618181818181818, 'f1-score': 0.7477031802120142, 'support': 550}, '2': {'precision': 0.5, 'recall': 0.03468208092485549, 'f1-score': 0.06486486486486485, 'support': 173}, 'micro avg': {'precision': 0.5965103598691385, 'recall': 0.5965103598691385, 'f1-score': 0.5965103598691385, 'support': 917}, 'macro avg': {'precision': 0.4705202312138728, 'recall': 0.35278531094871, 'f1-score': 0.3050440492136605, 'support': 917}, 'weighted avg': {'precision': 0.524600197931178, 'recall': 0.5965103598691385, 'f1-score': 0.48239455467357184, 'support': 917}}",2.56
1,clf,svc-rbf,basic,ALL_YES_1_1_1,0_30,included,basic,0.57,"{'C': 1, 'gamma': 1}",0.60,0.36,0.00,0.60,0.00,194.00,550.00,173.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 194}, '1': {'precision': 0.5997818974918212, 'recall': 1.0, 'f1-score': 0.7498295841854125, 'support': 550}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 173}, 'micro avg': {'precision': 0.5997818974918212, 'recall': 0.5997818974918212, 'f1-score': 0.5997818974918212, 'support': 917}, 'macro avg': {'precision': 0.1999272991639404, 'recall': 0.3333333333333333, 'f1-score': 0.24994319472847082, 'support': 917}, 'weighted avg': {'precision': 0.3597383245588895, 'recall': 0.5997818974918212, 'f1-score': 0.44973421079822995, 'support': 917}}",4.42
2,clf,dtree,basic,ALL_YES_1_1_1,0_30,included,basic,0.58,"{'max_depth': 4, 'min_samples_leaf': 50}",0.60,0.52,0.33,0.62,0.42,194.00,550.00,173.00,"{'0': {'precision': 0.3333333333333333, 'recall': 0.10309278350515463, 'f1-score': 0.1574803149606299, 'support': 194}, '1': {'precision': 0.6217183770883055, 'recall': 0.9472727272727273, 'f1-score': 0.7507204610951008, 'support': 550}, '2': {'precision': 0.42105263157894735, 'recall': 0.046242774566473986, 'f1-score': 0.08333333333333334, 'support': 173}, 'micro avg': {'precision': 0.5986913849509269, 'recall': 0.5986913849509269, 'f1-score': 0.5986913849509269, 'support': 917}, 'macro avg': {'precision': 0.4587014473335287, 'recall': 0.3655360951147853, 'f1-score': 0.3305113697963547, 'support': 917}, 'weighted avg': {'precision': 0.5228504681879962, 'recall': 0.5986913849509269, 'f1-score': 0.49930654457070267, 'support': 917}}",0.28
3,clf,rforest,basic,ALL_YES_1_1_1,0_30,included,basic,0.58,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.61,0.54,0.29,0.62,0.58,194.00,550.00,173.00,"{'0': {'precision': 0.29411764705882354, 'recall': 0.05154639175257732, 'f1-score': 0.08771929824561403, 'support': 194}, '1': {'precision': 0.618828932261768, 'recall': 0.98, 'f1-score': 0.7586206896551725, 'support': 550}, '2': {'precision': 0.5833333333333334, 'recall': 0.04046242774566474, 'f1-score': 0.07567567567567568, 'support': 173}, 'micro avg': {'precision': 0.6063249727371864, 'recall': 0.6063249727371864, 'f1-score': 0.6063249727371864, 'support': 917}, 'macro avg': {'precision': 0.4987599708846416, 'recall': 0.3573362731660807, 'f1-score': 0.30733855452548736, 'support': 917}, 'weighted avg': {'precision': 0.5434366444275365, 'recall': 0.6063249727371864, 'f1-score': 0.4878416740042376, 'support': 917}}",16.62
4,clf,xgb,basic,ALL_YES_1_1_1,0_30,included,basic,0.58,{'n_estimators': 100},0.61,0.55,0.33,0.64,0.52,194.00,550.00,173.00,"{'0': {'precision': 0.325, 'recall': 0.13402061855670103, 'f1-score': 0.1897810218978102, 'support': 194}, '1': {'precision': 0.6440251572327044, 'recall': 0.9309090909090909, 'f1-score': 0.7613382899628253, 'support': 550}, '2': {'precision': 0.5238095238095238, 'recall': 0.12716763005780346, 'f1-score': 0.20465116279069767, 'support': 173}, 'micro avg': {'precision': 0.6106870229007634, 'recall': 0.6106870229007634, 'f1-score': 0.6106870229007634, 'support': 917}, 'macro avg': {'precision': 0.4976115603474094, 'recall': 0.3973657798411985, 'f1-score': 0.3852568248837777, 'support': 917}, 'weighted avg': {'precision': 0.5538526544133424, 'recall': 0.6106870229007634, 'f1-score': 0.5353961056603269, 'support': 917}}",0.56
5,clf,gboosting,basic,ALL_YES_1_1_1,0_30,included,basic,0.58,{'n_estimators': 100},0.61,0.54,0.31,0.65,0.47,194.00,550.00,173.00,"{'0': {'precision': 0.3146067415730337, 'recall': 0.14432989690721648, 'f1-score': 0.1978798586572438, 'support': 194}, '1': {'precision': 0.647887323943662, 'recall': 0.92, 'f1-score': 0.7603305785123967, 'support': 550}, '2': {'precision': 0.46808510638297873, 'recall': 0.12716763005780346, 'f1-score': 0.19999999999999998, 'support': 173}, 'micro avg': {'precision': 0.6063249727371864, 'recall': 0.6063249727371864, 'f1-score': 0.6063249727371864, 'support': 917}, 'macro avg': {'precision': 0.4768597239665581, 'recall': 0.39716584232167335, 'f1-score': 0.38607014572321346, 'support': 917}, 'weighted avg': {'precision': 0.543457425778013, 'recall': 0.6063249727371864, 'f1-score': 0.5356276017026429, 'support': 917}}",1.61
6,clf,ada,basic,ALL_YES_1_1_1,0_30,included,basic,0.58,{'n_estimators': 10},0.59,0.49,0.27,0.62,0.31,194.00,550.00,173.00,"{'0': {'precision': 0.2698412698412698, 'recall': 0.08762886597938144, 'f1-score': 0.13229571984435798, 'support': 194}, '1': {'precision': 0.6239316239316239, 'recall': 0.9290909090909091, 'f1-score': 0.7465303140978815, 'support': 550}, '2': {'precision': 0.3142857142857143, 'recall': 0.06358381502890173, 'f1-score': 0.10576923076923075, 'support': 173}, 'micro avg': {'precision': 0.5877862595419847, 'recall': 0.5877862595419847, 'f1-score': 0.5877862595419847, 'support': 917}, 'macro avg': {'precision': 0.40268620268620264, 'recall': 0.36010119669973073, 'f1-score': 0.32819842157049006, 'support': 917}, 'weighted avg': {'precision': 0.4906030840600088, 'recall': 0.5877862595419847, 'f1-score': 0.4956980581534538, 'support': 917}}",0.54
0,reg,kn,basic,ALL_YES_1_1_1,0_30,included,basic,18.75,{'n_neighbors': 161},,,,,,,,,16.47,2.51
1,reg,svr-rbf,basic,ALL_YES_1_1_1,0_30,included,basic,18.74,"{'C': 1, 'gamma': 1}",,,,,,,,,16.54,3.20
2,reg,dtree,basic,ALL_YES_1_1_1,0_30,included,basic,18.79,"{'max_depth': 2, 'min_samples_leaf': 250}",,,,,,,,,16.56,0.28
3,reg,rforest,basic,ALL_YES_1_1_1,0_30,included,basic,18.70,"{'max_depth': 2, 'min_samples_leaf': 200, 'n_estimators': 50}",,,,,,,,,16.57,24.28
4,reg,xgb,basic,ALL_YES_1_1_1,0_30,included,basic,18.86,{'n_estimators': 10},,,,,,,,,16.41,0.17
5,reg,gboosting,basic,ALL_YES_1_1_1,0_30,included,basic,18.84,{'n_estimators': 10},,,,,,,,,16.47,0.30
6,reg,ada,basic,ALL_YES_1_1_1,0_30,included,basic,19.90,{'n_estimators': 50},,,,,,,,,17.33,0.48
0,clf,kn,all,ALL_YES_1_1_1,0_30,included,basic,0.58,{'n_neighbors': 141},0.60,0.52,0.30,0.61,0.50,194.00,550.00,173.00,"{'0': {'precision': 0.3, 'recall': 0.061855670103092786, 'f1-score': 0.10256410256410256, 'support': 194}, '1': {'precision': 0.6115606936416185, 'recall': 0.9618181818181818, 'f1-score': 0.7477031802120142, 'support': 550}, '2': {'precision': 0.5, 'recall': 0.03468208092485549, 'f1-score': 0.06486486486486485, 'support': 173}, 'micro avg': {'precision': 0.5965103598691385, 'recall': 0.5965103598691385, 'f1-score': 0.5965103598691385, 'support': 917}, 'macro avg': {'precision': 0.4705202312138728, 'recall': 0.35278531094871, 'f1-score': 0.3050440492136605, 'support': 917}, 'weighted avg': {'precision': 0.524600197931178, 'recall': 0.5965103598691385, 'f1-score': 0.48239455467357184, 'support': 917}}",2.46
1,clf,svc-rbf,all,ALL_YES_1_1_1,0_30,included,basic,0.57,"{'C': 1, 'gamma': 1}",0.60,0.36,0.00,0.60,0.00,194.00,550.00,173.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 194}, '1': {'precision': 0.5997818974918212, 'recall': 1.0, 'f1-score': 0.7498295841854125, 'support': 550}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 173}, 'micro avg': {'precision': 0.5997818974918212, 'recall': 0.5997818974918212, 'f1-score': 0.5997818974918212, 'support': 917}, 'macro avg': {'precision': 0.1999272991639404, 'recall': 0.3333333333333333, 'f1-score': 0.24994319472847082, 'support': 917}, 'weighted avg': {'precision': 0.3597383245588895, 'recall': 0.5997818974918212, 'f1-score': 0.44973421079822995, 'support': 917}}",4.34
2,clf,dtree,all,ALL_YES_1_1_1,0_30,included,basic,0.58,"{'max_depth': 4, 'min_samples_leaf': 50}",0.60,0.52,0.33,0.62,0.42,194.00,550.00,173.00,"{'0': {'precision': 0.3333333333333333, 'recall': 0.10309278350515463, 'f1-score': 0.1574803149606299, 'support': 194}, '1': {'precision': 0.6217183770883055, 'recall': 0.9472727272727273, 'f1-score': 0.7507204610951008, 'support': 550}, '2': {'precision': 0.42105263157894735, 'recall': 0.046242774566473986, 'f1-score': 0.08333333333333334, 'support': 173}, 'micro avg': {'precision': 0.5986913849509269, 'recall': 0.5986913849509269, 'f1-score': 0.5986913849509269, 'support': 917}, 'macro avg': {'precision': 0.4587014473335287, 'recall': 0.3655360951147853, 'f1-score': 0.3305113697963547, 'support': 917}, 'weighted avg': {'precision': 0.5228504681879962, 'recall': 0.5986913849509269, 'f1-score': 0.49930654457070267, 'support': 917}}",0.27
3,clf,rforest,all,ALL_YES_1_1_1,0_30,included,basic,0.58,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.61,0.54,0.29,0.62,0.58,194.00,550.00,173.00,"{'0': {'precision': 0.29411764705882354, 'recall': 0.05154639175257732, 'f1-score': 0.08771929824561403, 'support': 194}, '1': {'precision': 0.618828932261768, 'recall': 0.98, 'f1-score': 0.7586206896551725, 'support': 550}, '2': {'precision': 0.5833333333333334, 'recall': 0.04046242774566474, 'f1-score': 0.07567567567567568, 'support': 173}, 'micro avg': {'precision': 0.6063249727371864, 'recall': 0.6063249727371864, 'f1-score': 0.6063249727371864, 'support': 917}, 'macro avg': {'precision': 0.4987599708846416, 'recall': 0.3573362731660807, 'f1-score': 0.30733855452548736, 'support': 917}, 'weighted avg': {'precision': 0.5434366444275365, 'recall': 0.6063249727371864, 'f1-score': 0.4878416740042376, 'support': 917}}",16.06
4,clf,xgb,all,ALL_YES_1_1_1,0_30,included,basic,0.58,{'n_estimators': 100},0.61,0.55,0.33,0.64,0.52,194.00,550.00,173.00,"{'0': {'precision': 0.325, 'recall': 0.13402061855670103, 'f1-score': 0.1897810218978102, 'support': 194}, '1': {'precision': 0.6440251572327044, 'recall': 0.9309090909090909, 'f1-score': 0.7613382899628253, 'support': 550}, '2': {'precision': 0.5238095238095238, 'recall': 0.12716763005780346, 'f1-score': 0.20465116279069767, 'support': 173}, 'micro avg': {'precision': 0.6106870229007634, 'recall': 0.6106870229007634, 'f1-score': 0.6106870229007634, 'support': 917}, 'macro avg': {'precision': 0.4976115603474094, 'recall': 0.3973657798411985, 'f1-score': 0.3852568248837777, 'support': 917}, 'weighted avg': {'precision': 0.5538526544133424, 'recall': 0.6106870229007634, 'f1-score': 0.5353961056603269, 'support': 917}}",0.54
5,clf,gboosting,all,ALL_YES_1_1_1,0_30,included,basic,0.58,{'n_estimators': 100},0.61,0.54,0.31,0.65,0.47,194.00,550.00,173.00,"{'0': {'precision': 0.3146067415730337, 'recall': 0.14432989690721648, 'f1-score': 0.1978798586572438, 'support': 194}, '1': {'precision': 0.647887323943662, 'recall': 0.92, 'f1-score': 0.7603305785123967, 'support': 550}, '2': {'precision': 0.46808510638297873, 'recall': 0.12716763005780346, 'f1-score': 0.19999999999999998, 'support': 173}, 'micro avg': {'precision': 0.6063249727371864, 'recall': 0.6063249727371864, 'f1-score': 0.6063249727371864, 'support': 917}, 'macro avg': {'precision': 0.4768597239665581, 'recall': 0.39716584232167335, 'f1-score': 0.38607014572321346, 'support': 917}, 'weighted avg': {'precision': 0.543457425778013, 'recall': 0.6063249727371864, 'f1-score': 0.5356276017026429, 'support': 917}}",1.57
6,clf,ada,all,ALL_YES_1_1_1,0_30,included,basic,0.58,{'n_estimators': 10},0.59,0.49,0.27,0.62,0.31,194.00,550.00,173.00,"{'0': {'precision': 0.2698412698412698, 'recall': 0.08762886597938144, 'f1-score': 0.13229571984435798, 'support': 194}, '1': {'precision': 0.6239316239316239, 'recall': 0.9290909090909091, 'f1-score': 0.7465303140978815, 'support': 550}, '2': {'precision': 0.3142857142857143, 'recall': 0.06358381502890173, 'f1-score': 0.10576923076923075, 'support': 173}, 'micro avg': {'precision': 0.5877862595419847, 'recall': 0.5877862595419847, 'f1-score': 0.5877862595419847, 'support': 917}, 'macro avg': {'precision': 0.40268620268620264, 'recall': 0.36010119669973073, 'f1-score': 0.32819842157049006, 'support': 917}, 'weighted avg': {'precision': 0.4906030840600088, 'recall': 0.5877862595419847, 'f1-score': 0.4956980581534538, 'support': 917}}",0.53
0,reg,kn,all,ALL_YES_1_1_1,0_30,included,basic,18.75,{'n_neighbors': 161},,,,,,,,,16.47,2.43
1,reg,svr-rbf,all,ALL_YES_1_1_1,0_30,included,basic,18.74,"{'C': 1, 'gamma': 1}",,,,,,,,,16.54,3.16
2,reg,dtree,all,ALL_YES_1_1_1,0_30,included,basic,18.79,"{'max_depth': 2, 'min_samples_leaf': 250}",,,,,,,,,16.56,0.27
3,reg,rforest,all,ALL_YES_1_1_1,0_30,included,basic,18.70,"{'max_depth': 2, 'min_samples_leaf': 200, 'n_estimators': 50}",,,,,,,,,16.57,24.32
4,reg,xgb,all,ALL_YES_1_1_1,0_30,included,basic,18.86,{'n_estimators': 10},,,,,,,,,16.41,0.17
5,reg,gboosting,all,ALL_YES_1_1_1,0_30,included,basic,18.84,{'n_estimators': 10},,,,,,,,,16.47,0.30
6,reg,ada,all,ALL_YES_1_1_1,0_30,included,basic,19.90,{'n_estimators': 50},,,,,,,,,17.33,0.49
0,clf,kn,basic,ALL_YES_3_2_1,0_30,included,basic,0.58,{'n_neighbors': 191},0.61,0.61,0.37,0.61,0.86,194.00,550.00,173.00,"{'0': {'precision': 0.36666666666666664, 'recall': 0.05670103092783505, 'f1-score': 0.09821428571428571, 'support': 194}, '1': {'precision': 0.6113636363636363, 'recall': 0.9781818181818182, 'f1-score': 0.7524475524475525, 'support': 550}, '2': {'precision': 0.8571428571428571, 'recall': 0.03468208092485549, 'f1-score': 0.06666666666666667, 'support': 173}, 'micro avg': {'precision': 0.6052344601962922, 'recall': 0.6052344601962922, 'f1-score': 0.6052344601962922, 'support': 917}, 'macro avg': {'precision': 0.6117243867243868, 'recall': 0.3565216433448362, 'f1-score': 0.30577616827616827, 'support': 917}, 'weighted avg': {'precision': 0.6059640650153192, 'recall': 0.6052344601962922, 'f1-score': 0.48465982400006397, 'support': 917}}",2.90
1,clf,svc-rbf,basic,ALL_YES_3_2_1,0_30,included,basic,0.57,"{'C': 1, 'gamma': 1}",0.60,0.36,0.00,0.60,0.00,194.00,550.00,173.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 194}, '1': {'precision': 0.5997818974918212, 'recall': 1.0, 'f1-score': 0.7498295841854125, 'support': 550}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 173}, 'micro avg': {'precision': 0.5997818974918212, 'recall': 0.5997818974918212, 'f1-score': 0.5997818974918212, 'support': 917}, 'macro avg': {'precision': 0.1999272991639404, 'recall': 0.3333333333333333, 'f1-score': 0.24994319472847082, 'support': 917}, 'weighted avg': {'precision': 0.3597383245588895, 'recall': 0.5997818974918212, 'f1-score': 0.44973421079822995, 'support': 917}}",4.45
2,clf,dtree,basic,ALL_YES_3_2_1,0_30,included,basic,0.58,"{'max_depth': 4, 'min_samples_leaf': 50}",0.59,0.50,0.33,0.62,0.31,194.00,550.00,173.00,"{'0': {'precision': 0.3333333333333333, 'recall': 0.10309278350515463, 'f1-score': 0.1574803149606299, 'support': 194}, '1': {'precision': 0.6172985781990521, 'recall': 0.9472727272727273, 'f1-score': 0.7474892395982783, 'support': 550}, '2': {'precision': 0.3076923076923077, 'recall': 0.023121387283236993, 'f1-score': 0.04301075268817204, 'support': 173}, 'micro avg': {'precision': 0.5943293347873501, 'recall': 0.5943293347873501, 'f1-score': 0.5943293347873501, 'support': 917}, 'macro avg': {'precision': 0.419441406408231, 'recall': 0.357828966020373, 'f1-score': 0.3159934357490267, 'support': 917}, 'weighted avg': {'precision': 0.49881314493665707, 'recall': 0.5943293347873501, 'f1-score': 0.48976131199178735, 'support': 917}}",0.28
3,clf,rforest,basic,ALL_YES_3_2_1,0_30,included,basic,0.58,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 10}",0.59,0.47,0.23,0.62,0.25,194.00,550.00,173.00,"{'0': {'precision': 0.22857142857142856, 'recall': 0.041237113402061855, 'f1-score': 0.06986899563318777, 'support': 194}, '1': {'precision': 0.6182033096926713, 'recall': 0.9509090909090909, 'f1-score': 0.7492836676217765, 'support': 550}, '2': {'precision': 0.25, 'recall': 0.05202312138728324, 'f1-score': 0.08612440191387559, 'support': 173}, 'micro avg': {'precision': 0.5888767720828789, 'recall': 0.5888767720828789, 'f1-score': 0.5888767720828789, 'support': 917}, 'macro avg': {'precision': 0.36559157942136666, 'recall': 0.34805644189947865, 'f1-score': 0.3017590217229466, 'support': 917}, 'weighted avg': {'precision': 0.46630826333023595, 'recall': 0.5888767720828789, 'f1-score': 0.4804363401045976, 'support': 917}}",17.53
4,clf,xgb,basic,ALL_YES_3_2_1,0_30,included,basic,0.58,{'n_estimators': 50},0.60,0.53,0.32,0.63,0.43,194.00,550.00,173.00,"{'0': {'precision': 0.3225806451612903, 'recall': 0.10309278350515463, 'f1-score': 0.15624999999999997, 'support': 194}, '1': {'precision': 0.6315151515151515, 'recall': 0.9472727272727273, 'f1-score': 0.7578181818181818, 'support': 550}, '2': {'precision': 0.43333333333333335, 'recall': 0.07514450867052024, 'f1-score': 0.12807881773399016, 'support': 173}, 'micro avg': {'precision': 0.604143947655398, 'recall': 0.604143947655398, 'f1-score': 0.604143947655398, 'support': 917}, 'macro avg': {'precision': 0.4624763766699251, 'recall': 0.37517000648280074, 'f1-score': 0.3473823331840573, 'support': 917}, 'weighted avg': {'precision': 0.5287684243852675, 'recall': 0.604143947655398, 'f1-score': 0.5117449677949621, 'support': 917}}",0.52
5,clf,gboosting,basic,ALL_YES_3_2_1,0_30,included,basic,0.58,{'n_estimators': 50},0.60,0.51,0.31,0.63,0.33,194.00,550.00,173.00,"{'0': {'precision': 0.3114754098360656, 'recall': 0.0979381443298969, 'f1-score': 0.14901960784313725, 'support': 194}, '1': {'precision': 0.6304878048780488, 'recall': 0.94, 'f1-score': 0.7547445255474453, 'support': 550}, '2': {'precision': 0.3333333333333333, 'recall': 0.06936416184971098, 'f1-score': 0.11483253588516744, 'support': 173}, 'micro avg': {'precision': 0.5976008724100327, 'recall': 0.5976008724100327, 'f1-score': 0.5976008724100327, 'support': 917}, 'macro avg': {'precision': 0.4250988493491492, 'recall': 0.36910076872653597, 'f1-score': 0.33953222309191666, 'support': 917}, 'weighted avg': {'precision': 0.5069369562244168, 'recall': 0.5976008724100327, 'f1-score': 0.5058727608296593, 'support': 917}}",1.59
6,clf,ada,basic,ALL_YES_3_2_1,0_30,included,basic,0.57,{'n_estimators': 10},0.59,0.45,0.17,0.61,0.26,194.00,550.00,173.00,"{'0': {'precision': 0.16666666666666666, 'recall': 0.010309278350515464, 'f1-score': 0.01941747572815534, 'support': 194}, '1': {'precision': 0.6123399301513388, 'recall': 0.9563636363636364, 'f1-score': 0.7466288147622427, 'support': 550}, '2': {'precision': 0.2608695652173913, 'recall': 0.06936416184971098, 'f1-score': 0.10958904109589038, 'support': 173}, 'micro avg': {'precision': 0.5888767720828789, 'recall': 0.5888767720828789, 'f1-score': 0.5888767720828789, 'support': 917}, 'macro avg': {'precision': 0.3466253873451322, 'recall': 0.3453456921879543, 'f1-score': 0.29187844386209616, 'support': 917}, 'weighted avg': {'precision': 0.45174561581153583, 'recall': 0.5888767720828789, 'f1-score': 0.4725973200873333, 'support': 917}}",0.54
0,reg,kn,basic,ALL_YES_3_2_1,0_30,included,basic,18.74,{'n_neighbors': 191},,,,,,,,,16.46,2.80
1,reg,svr-rbf,basic,ALL_YES_3_2_1,0_30,included,basic,18.74,"{'C': 1, 'gamma': 1}",,,,,,,,,16.54,3.14
2,reg,dtree,basic,ALL_YES_3_2_1,0_30,included,basic,18.77,"{'max_depth': 2, 'min_samples_leaf': 250}",,,,,,,,,16.62,0.27
3,reg,rforest,basic,ALL_YES_3_2_1,0_30,included,basic,18.69,"{'max_depth': 2, 'min_samples_leaf': 50, 'n_estimators': 50}",,,,,,,,,16.43,25.35
4,reg,xgb,basic,ALL_YES_3_2_1,0_30,included,basic,18.77,{'n_estimators': 10},,,,,,,,,16.43,0.17
5,reg,gboosting,basic,ALL_YES_3_2_1,0_30,included,basic,18.79,{'n_estimators': 10},,,,,,,,,16.45,0.32
6,reg,ada,basic,ALL_YES_3_2_1,0_30,included,basic,19.84,{'n_estimators': 50},,,,,,,,,17.26,0.42
0,clf,kn,all,ALL_YES_3_2_1,0_30,included,basic,0.58,{'n_neighbors': 191},0.61,0.61,0.37,0.61,0.86,194.00,550.00,173.00,"{'0': {'precision': 0.36666666666666664, 'recall': 0.05670103092783505, 'f1-score': 0.09821428571428571, 'support': 194}, '1': {'precision': 0.6113636363636363, 'recall': 0.9781818181818182, 'f1-score': 0.7524475524475525, 'support': 550}, '2': {'precision': 0.8571428571428571, 'recall': 0.03468208092485549, 'f1-score': 0.06666666666666667, 'support': 173}, 'micro avg': {'precision': 0.6052344601962922, 'recall': 0.6052344601962922, 'f1-score': 0.6052344601962922, 'support': 917}, 'macro avg': {'precision': 0.6117243867243868, 'recall': 0.3565216433448362, 'f1-score': 0.30577616827616827, 'support': 917}, 'weighted avg': {'precision': 0.6059640650153192, 'recall': 0.6052344601962922, 'f1-score': 0.48465982400006397, 'support': 917}}",2.89
1,clf,svc-rbf,all,ALL_YES_3_2_1,0_30,included,basic,0.57,"{'C': 1, 'gamma': 1}",0.60,0.36,0.00,0.60,0.00,194.00,550.00,173.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 194}, '1': {'precision': 0.5997818974918212, 'recall': 1.0, 'f1-score': 0.7498295841854125, 'support': 550}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 173}, 'micro avg': {'precision': 0.5997818974918212, 'recall': 0.5997818974918212, 'f1-score': 0.5997818974918212, 'support': 917}, 'macro avg': {'precision': 0.1999272991639404, 'recall': 0.3333333333333333, 'f1-score': 0.24994319472847082, 'support': 917}, 'weighted avg': {'precision': 0.3597383245588895, 'recall': 0.5997818974918212, 'f1-score': 0.44973421079822995, 'support': 917}}",4.45
2,clf,dtree,all,ALL_YES_3_2_1,0_30,included,basic,0.58,"{'max_depth': 4, 'min_samples_leaf': 50}",0.59,0.50,0.33,0.62,0.31,194.00,550.00,173.00,"{'0': {'precision': 0.3333333333333333, 'recall': 0.10309278350515463, 'f1-score': 0.1574803149606299, 'support': 194}, '1': {'precision': 0.6172985781990521, 'recall': 0.9472727272727273, 'f1-score': 0.7474892395982783, 'support': 550}, '2': {'precision': 0.3076923076923077, 'recall': 0.023121387283236993, 'f1-score': 0.04301075268817204, 'support': 173}, 'micro avg': {'precision': 0.5943293347873501, 'recall': 0.5943293347873501, 'f1-score': 0.5943293347873501, 'support': 917}, 'macro avg': {'precision': 0.419441406408231, 'recall': 0.357828966020373, 'f1-score': 0.3159934357490267, 'support': 917}, 'weighted avg': {'precision': 0.49881314493665707, 'recall': 0.5943293347873501, 'f1-score': 0.48976131199178735, 'support': 917}}",0.29
3,clf,rforest,all,ALL_YES_3_2_1,0_30,included,basic,0.58,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 10}",0.59,0.47,0.23,0.62,0.25,194.00,550.00,173.00,"{'0': {'precision': 0.22857142857142856, 'recall': 0.041237113402061855, 'f1-score': 0.06986899563318777, 'support': 194}, '1': {'precision': 0.6182033096926713, 'recall': 0.9509090909090909, 'f1-score': 0.7492836676217765, 'support': 550}, '2': {'precision': 0.25, 'recall': 0.05202312138728324, 'f1-score': 0.08612440191387559, 'support': 173}, 'micro avg': {'precision': 0.5888767720828789, 'recall': 0.5888767720828789, 'f1-score': 0.5888767720828789, 'support': 917}, 'macro avg': {'precision': 0.36559157942136666, 'recall': 0.34805644189947865, 'f1-score': 0.3017590217229466, 'support': 917}, 'weighted avg': {'precision': 0.46630826333023595, 'recall': 0.5888767720828789, 'f1-score': 0.4804363401045976, 'support': 917}}",17.15
