,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_0_45_after,pips_agg_0_45_after,volatility_0_60_after,pips_agg_0_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_120_after,direction_agg_0_120_after
335,2009-02-17 09:00:00,30,0.38,0,-1.1,0,0,1,0,0,0,1,1,2009,8,1,1,18,14,14,29,-7,-21,19,4,10,17,0,-4,14,-1,-2,15,9,10,45,14,45,1,53,-41,-17,0
336,2009-02-18 08:30:00,3,0.02,0,0.01,0,1,0,0,1,0,0,1,2009,8,2,1,16,-11,-11,22,7,18,11,4,-2,15,5,1,18,-9,-14,8,-11,-2,31,-3,31,-6,37,30,-51,0
337,2009-02-20 08:30:00,7,1.41,0,0.0,0,0,1,0,1,0,0,1,2009,8,4,1,21,-2,-2,13,0,2,14,-3,-3,8,1,4,10,3,2,9,-1,-4,47,-21,55,-24,41,-29,23,2
338,2009-02-24 10:00:00,4,-1.2,0,-0.4,0,0,0,1,1,0,0,1,2009,9,1,1,40,-24,-24,15,-28,-5,18,-23,4,19,-24,-1,11,-23,1,21,-7,15,49,-11,64,16,46,-5,11,1
339,2009-02-25 10:00:00,14,-0.99,1,0.04,0,0,0,1,1,0,0,1,2009,9,2,1,28,-19,-19,27,-36,-17,18,-48,-12,16,-53,-5,14,-43,9,14,-44,-1,81,-64,109,-85,61,-24,-47,0
340,2009-02-26 10:00:00,21,-0.51,0,1.44,0,0,0,1,0,1,0,1,2009,9,3,1,16,1,-1,32,-15,-16,11,-20,-5,18,-27,-7,19,-10,18,15,-22,-12,49,-27,49,-15,52,-4,2,1
341,2009-02-27 08:30:00,26,-2.45,2,-1.39,0,0,0,1,1,0,0,1,2009,9,4,1,22,11,12,24,6,-6,15,9,2,10,18,9,12,19,0,29,2,-17,39,27,44,27,71,-46,38,2
342,2009-03-02 10:00:00,17,0.53,0,0.0,0,0,1,0,1,0,0,1,2009,10,0,1,28,26,26,14,21,-4,29,1,-20,17,-4,-5,21,11,15,15,6,-5,46,8,46,-8,33,-12,-30,0
343,2009-03-03 10:00:00,24,-0.94,0,-0.88,1,0,0,1,0,0,1,1,2009,10,1,1,20,-3,-3,10,-4,0,14,-12,-9,14,-5,7,7,-7,-2,7,0,7,27,-19,41,-25,77,-45,-44,0
344,2009-03-04 08:15:00,0,-0.83,0,-0.9,2,0,0,1,0,0,1,1,2009,10,2,1,24,-20,-20,14,-7,13,10,-6,1,20,3,9,14,-3,-7,5,-4,-1,42,-3,48,24,30,19,18,2
345,2009-03-04 10:00:00,18,0.1,0,0.0,0,0,1,0,1,0,0,1,2009,10,2,1,17,2,2,9,1,-1,21,-15,-16,13,-22,-7,9,-21,2,11,-17,4,44,-7,44,-2,28,-1,34,2
346,2009-03-05 08:30:00,32,-0.47,0,0.82,0,0,1,0,1,0,0,1,2009,10,3,1,8,7,7,41,-30,-35,21,-38,-9,9,-45,-7,16,-39,5,26,-59,-20,81,-63,81,-53,33,0,-16,0
347,2009-03-13 08:30:00,31,0.39,0,0.79,0,0,1,0,1,0,0,1,2009,11,4,1,23,18,19,13,22,4,4,18,-3,13,10,-8,13,0,-10,12,-3,-3,45,-16,45,4,55,29,14,1
348,2009-03-13 09:55:00,28,0.29,0,0.06,0,0,1,0,1,0,0,1,2009,11,4,1,7,-2,-2,18,11,13,14,19,8,11,18,-2,9,19,1,11,13,-6,37,-5,37,7,35,3,-24,0
349,2009-03-16 09:00:00,30,-2.42,0,-0.02,0,0,0,1,1,0,0,1,2009,12,0,1,22,16,18,11,10,-6,10,4,-6,13,7,3,23,-7,-14,13,3,9,36,0,41,-5,40,5,-25,0
350,2009-03-18 08:30:00,7,0.91,0,0.0,0,0,1,0,1,0,0,1,2009,12,2,1,41,27,26,24,32,4,18,30,-2,36,63,33,16,58,-5,15,44,-14,67,38,67,55,89,37,67,2
351,2009-03-18 14:17:00,15,0.11,0,0.22,0,1,0,0,1,0,0,1,2009,12,2,1,105,104,102,122,193,88,52,223,32,95,288,64,29,274,-16,44,294,20,329,297,384,354,111,-7,381,2
352,2009-03-19 08:30:00,32,-0.35,0,3.51,0,0,1,0,1,0,0,1,2009,12,3,1,15,-7,-8,24,-16,-9,16,-8,8,18,-7,1,14,-13,-6,17,-7,6,67,10,69,27,180,141,22,2
353,2009-03-23 10:00:00,14,0.83,1,0.03,0,0,1,0,1,0,0,1,2009,13,0,1,28,25,24,15,34,9,13,30,-4,23,43,14,15,32,-11,11,28,-4,54,48,54,15,104,-87,59,2
354,2009-03-25 08:30:00,8,2.23,1,-4.41,1,0,1,0,0,0,1,1,2009,13,2,1,21,20,20,16,11,-8,15,17,6,13,12,-5,16,13,1,13,8,-5,34,1,73,-38,51,-25,51,2
355,2009-03-25 10:00:00,21,1.25,0,1.07,0,0,1,0,0,1,0,1,2009,13,2,1,58,25,24,43,-4,-29,32,-16,-12,58,-38,-22,32,-52,-15,27,-57,-6,128,-36,128,-33,201,100,-50,0
356,2009-03-26 08:30:00,32,0.16,0,-1.83,0,1,0,0,1,0,0,1,2009,13,3,1,16,-7,-7,7,-7,0,17,7,15,12,14,7,24,33,19,13,27,-6,51,4,51,-4,48,24,-58,0
357,2009-03-31 10:00:00,4,-0.22,0,0.38,0,0,0,1,1,0,0,1,2009,14,1,1,16,-6,-6,15,-4,2,16,-14,-9,21,-2,12,8,-4,-2,10,-1,3,29,1,50,-30,35,-5,-41,0
358,2009-04-01 08:15:00,0,-1.09,0,-0.09,0,0,0,1,0,0,1,1,2009,14,2,1,15,-2,-1,24,20,22,15,5,-15,22,17,12,13,15,-2,12,22,6,37,22,49,33,41,-26,19,2
359,2009-04-02 08:30:00,32,1.05,0,1.67,0,0,0,1,0,0,1,1,2009,14,3,1,29,-24,-23,40,6,30,67,70,64,44,58,-12,53,11,-47,29,35,24,115,18,115,11,99,70,27,2
360,2009-04-03 10:00:00,18,-0.28,0,0.0,0,0,0,1,1,0,0,1,2009,14,4,1,18,-15,-13,20,0,15,15,2,2,23,16,14,13,14,-2,13,23,9,47,6,47,11,55,35,41,2
361,2009-04-15 08:30:00,7,0.75,0,0.0,0,0,1,0,1,0,0,1,2009,16,2,1,31,-15,-16,16,-15,-2,14,-8,8,7,-7,1,7,-7,-1,6,-3,5,34,-10,40,-22,68,-38,9,1
362,2009-04-15 09:00:00,30,0.1,0,1.5,1,0,1,0,0,1,0,1,2009,16,2,1,6,-4,-5,7,-8,-4,9,0,6,14,-9,-9,10,-17,-9,17,-23,-5,36,-13,41,-1,34,-3,3,1
363,2009-04-23 08:30:00,32,0.2,0,0.76,0,0,0,1,1,0,0,1,2009,17,3,1,17,-1,-1,6,-4,-3,16,-15,-11,9,-7,9,7,-7,1,16,-2,6,29,-8,39,-23,46,-36,-6,1
364,2009-04-23 10:00:00,14,-0.33,0,-0.33,0,0,0,1,1,0,0,1,2009,17,3,1,16,6,5,24,20,14,6,16,-4,16,26,11,8,26,1,9,30,4,45,38,58,40,33,-14,48,2
365,2009-04-24 08:30:00,8,0.16,0,-2.22,0,0,1,0,0,0,1,1,2009,17,4,1,21,-9,-8,26,-18,-9,13,-22,-4,25,0,22,14,13,13,13,10,-3,60,27,80,48,33,-3,22,2
366,2009-04-24 10:00:00,21,0.46,0,1.4,0,0,1,0,0,1,0,1,2009,17,4,1,19,-6,-6,11,-9,-4,10,-10,-1,10,-4,6,13,-11,-7,9,-3,8,30,-4,30,-14,49,16,15,1
367,2009-04-28 10:00:00,4,1.44,0,1.86,0,0,1,0,0,1,0,1,2009,18,1,1,28,24,24,9,24,0,13,18,-6,7,22,4,11,24,1,17,12,-12,33,19,34,26,35,-11,8,1
368,2009-04-29 08:30:00,1,-1.53,0,-4.71,2,0,0,1,0,0,1,1,2009,18,2,1,17,-12,-11,14,-9,3,12,-15,-6,15,-31,-15,21,-12,19,15,-17,-4,37,-30,41,-33,30,8,-15,1
369,2009-04-29 14:15:00,15,0.11,0,0.22,0,1,0,0,1,0,0,1,2009,18,2,1,66,-54,-53,40,-64,-10,29,-65,-1,35,-59,6,25,-45,13,13,-46,0,82,-49,82,-47,67,17,-70,0
370,2009-04-30 08:30:00,32,-0.31,0,1.25,0,0,1,0,0,0,1,1,2009,18,3,1,31,-16,-15,15,-19,-3,24,-32,-13,15,-38,-6,18,-51,-13,13,-40,11,63,-55,73,-56,53,-19,-38,0
371,2009-05-01 10:00:00,17,0.69,0,0.0,0,0,1,0,1,0,0,1,2009,18,4,1,19,3,3,14,-8,-11,19,-4,6,27,-23,-20,11,-15,7,9,-13,2,36,-13,36,-6,40,15,-9,1
372,2009-05-04 10:00:00,24,0.7,0,-0.06,0,0,1,0,1,0,0,1,2009,19,0,1,32,28,27,10,23,-6,12,31,8,16,39,9,15,52,13,8,48,-4,56,40,56,42,77,40,64,2
373,2009-05-05 10:00:00,18,0.32,0,0.0,0,0,1,0,1,0,0,1,2009,19,1,1,19,9,8,17,0,-9,25,-20,-20,16,-20,1,17,-35,-15,14,-27,7,68,-32,71,-47,48,-34,-18,0
374,2009-05-06 08:15:00,0,2.05,0,0.33,1,0,1,0,0,1,0,1,2009,19,2,1,36,25,25,24,35,10,13,34,-2,14,38,4,11,36,-2,18,46,10,53,47,55,44,72,34,-32,0
375,2009-05-07 08:30:00,32,-1.53,0,1.83,0,0,1,0,1,0,0,1,2009,19,3,1,20,-14,-13,75,-34,-22,35,-16,18,56,16,34,23,24,8,46,27,3,155,69,155,55,88,46,51,2
376,2009-05-12 08:30:00,31,0.23,0,-0.16,0,0,1,0,1,0,0,1,2009,20,1,1,36,21,22,13,17,-5,24,2,-15,10,-7,-9,25,-23,-17,11,-22,1,62,-26,66,-21,53,23,-39,0
377,2009-05-15 08:30:00,7,1.83,0,0.0,0,0,1,0,1,0,0,1,2009,20,4,1,17,7,4,23,21,14,12,16,-5,19,28,12,10,30,2,13,25,-5,35,13,45,31,49,-23,45,2
378,2009-05-15 09:00:00,30,0.56,0,3.8,0,0,1,0,1,0,0,1,2009,20,4,1,19,-3,-3,12,-10,-7,9,-11,-2,25,8,19,12,9,1,5,11,2,51,26,63,40,52,38,44,2
379,2009-05-19 08:30:00,3,-0.8,0,0.0,0,0,0,1,1,0,0,1,2009,21,1,1,21,-21,-21,15,-29,-8,12,-32,-3,15,-28,3,10,-28,1,7,-29,-1,51,-46,51,-29,32,-11,-34,0
380,2009-05-21 08:30:00,32,0.03,0,2.56,0,1,0,0,0,0,1,1,2009,21,3,1,11,-4,-6,13,-1,4,12,-9,-8,29,-19,-10,16,-32,-14,19,-29,3,46,-28,46,-24,28,0,-13,1
381,2009-05-26 10:00:00,4,1.59,0,3.12,0,0,1,0,0,1,0,1,2009,22,1,1,27,16,16,9,16,1,24,39,23,15,51,12,16,41,-11,11,42,1,54,42,66,62,75,17,55,2
382,2009-05-27 10:00:00,14,0.09,0,-0.66,0,0,1,0,1,0,0,1,2009,22,2,1,32,-23,-23,16,-31,-8,15,-27,3,27,-53,-26,20,-56,-4,11,-51,4,83,-53,83,-43,67,24,-41,0
383,2009-05-28 10:00:00,21,-0.29,0,-0.28,0,0,0,1,0,0,1,1,2009,22,3,1,26,-22,-22,13,-22,1,14,-29,-7,15,-24,4,12,-29,-6,15,-24,4,36,-16,40,-6,94,67,4,1
384,2009-05-29 08:30:00,26,-0.38,0,0.04,0,0,0,1,1,0,0,1,2009,22,4,1,24,13,13,19,4,-9,11,-3,-7,14,12,14,7,7,-5,5,10,3,44,27,44,13,44,-19,50,2
385,2009-06-01 10:00:00,17,0.25,0,0.0,0,0,1,0,1,0,0,1,2009,23,0,1,27,16,17,35,-16,-32,16,-2,13,13,-2,0,14,-11,-9,31,-42,-31,69,-14,70,-19,54,11,-10,1
386,2009-06-02 10:00:00,24,1.39,0,1.58,0,0,1,0,1,0,0,1,2009,23,1,1,17,13,13,18,3,-10,8,-4,-6,14,6,10,9,5,-1,21,6,1,51,34,55,30,67,18,16,2
387,2009-06-03 08:15:00,0,-0.05,0,-0.49,1,0,0,1,0,0,1,1,2009,23,2,1,21,0,1,25,-16,-16,16,-1,15,18,10,10,13,-1,-11,17,-13,-12,68,-47,68,-32,45,-11,-15,1
388,2009-06-03 10:00:00,18,-0.52,0,0.0,0,0,0,1,1,0,0,1,2009,23,2,1,29,4,3,21,17,13,14,10,-7,19,0,-10,19,14,14,20,24,10,52,17,52,7,50,1,7,1
389,2009-06-04 08:30:00,32,0.04,0,2.39,0,1,0,0,1,0,0,1,2009,23,3,1,23,11,12,32,13,3,23,17,5,27,25,8,35,54,29,29,67,12,85,69,85,41,89,-57,69,2
390,2009-06-10 08:30:00,31,-0.07,0,-1.45,0,1,0,0,0,0,1,1,2009,24,2,1,19,3,3,21,-9,-12,7,-8,1,15,-5,3,13,-12,-7,20,-30,-18,47,-1,47,-20,62,-23,-66,0
391,2009-06-15 09:00:00,30,-1.03,0,-0.11,0,0,0,1,1,0,0,1,2009,25,0,1,4,-2,-2,8,-6,-2,5,-9,-1,8,-16,-6,8,-8,8,5,-8,0,35,-29,43,-32,42,32,-35,0
392,2009-06-17 08:30:00,7,-0.11,0,0.0,0,1,0,0,1,0,0,1,2009,25,2,1,9,7,7,7,3,-4,9,12,8,14,26,13,17,43,17,6,47,4,49,38,49,30,44,-25,23,2
393,2009-06-18 08:30:00,32,-15.84,0,2.7,0,1,0,0,1,0,0,1,2009,25,3,1,14,14,14,16,30,16,8,24,-6,8,20,-4,11,26,8,9,27,1,33,27,50,42,26,-12,57,2
394,2009-06-18 09:59:00,25,1.38,0,0.0,0,0,1,0,1,0,0,1,2009,25,3,1,12,13,12,7,12,-2,8,17,5,5,16,-1,7,13,-4,9,7,-6,38,-9,38,-10,39,23,-4,1
395,2009-06-23 10:00:00,14,-0.19,0,-1.2,0,0,0,1,1,0,0,1,2009,26,1,1,22,7,8,16,2,-5,18,-15,-17,12,-10,6,15,-7,3,20,-23,-15,50,-18,50,-24,40,10,11,1
396,2009-06-24 08:30:00,8,0.48,0,-0.59,0,0,1,0,0,0,1,1,2009,26,2,1,29,18,18,16,8,-10,12,13,5,10,15,1,16,27,12,15,35,9,40,26,40,13,65,7,-28,0
397,2009-06-24 10:00:00,21,-0.48,0,-0.49,0,0,0,1,0,0,1,1,2009,26,2,1,15,-8,-8,13,-8,0,9,-5,3,12,0,5,21,-15,-15,8,-15,1,27,-8,36,10,55,-33,-18,0
398,2009-06-24 14:18:00,15,0.11,0,0.22,0,1,0,0,1,0,0,1,2009,26,2,1,45,19,20,44,16,-4,28,-10,-25,39,-29,-19,22,-14,15,25,-34,-20,85,-12,85,-28,75,-52,2,1
399,2009-06-25 08:30:00,32,4.16,0,2.7,0,0,0,1,1,0,0,1,2009,26,3,1,22,-11,-11,12,-13,-2,21,-27,-14,10,-24,3,14,-31,-7,13,-34,-3,41,-27,41,-21,43,-14,16,2
400,2009-06-30 10:00:00,4,-0.66,0,-0.14,0,0,0,1,1,0,0,1,2009,27,1,1,2,-1,-1,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,2,0,2,0,2,0,0,1
401,2009-07-01 08:15:00,0,-0.89,0,0.85,1,0,0,1,0,1,0,1,2009,27,2,1,31,-13,-10,18,-9,1,38,20,27,11,18,-3,18,9,-8,14,13,6,64,18,66,33,57,46,53,2
402,2009-07-06 10:00:00,18,0.54,0,0.0,0,0,1,0,1,0,0,1,2009,28,0,1,16,-4,-7,10,-4,-3,15,-15,-10,13,-22,-7,11,-26,-3,9,-26,0,42,-27,42,-20,42,26,1,1
403,2009-07-10 08:30:00,31,0.79,0,0.75,0,0,1,0,1,0,0,1,2009,28,4,1,21,10,11,14,9,-2,19,25,15,12,23,-3,14,25,2,13,30,5,45,9,45,11,43,-17,45,2
404,2009-07-15 08:30:00,7,0.07,0,0.0,0,1,0,0,1,0,0,1,2009,29,2,1,19,-5,-7,16,5,11,11,2,-2,15,10,7,15,9,0,13,8,-3,26,4,28,-3,35,19,6,1
405,2009-07-16 09:00:00,30,-0.77,0,0.08,0,0,0,1,1,0,0,1,2009,29,3,1,18,2,2,14,-4,-4,10,-4,2,11,-10,-4,16,-22,-13,13,-16,6,37,-13,37,-10,43,4,-23,0
406,2009-07-17 08:30:00,3,1.03,0,0.0,0,0,1,0,1,0,0,1,2009,29,4,1,12,1,4,18,6,5,9,4,-3,11,7,2,14,4,0,23,21,16,54,34,55,42,44,-21,55,2
407,2009-07-23 08:30:00,32,0.11,0,3.65,0,1,0,0,1,0,0,1,2009,30,3,1,16,4,2,11,8,5,12,11,0,10,9,-1,13,4,-5,14,2,-1,52,-23,53,-23,28,4,24,2
408,2009-07-23 10:00:00,14,0.34,0,-0.05,1,0,1,0,0,0,1,1,2009,30,3,1,11,-4,-5,18,4,8,11,4,1,28,24,21,8,26,2,12,23,-2,51,37,51,18,41,15,44,2
409,2009-07-27 10:00:00,21,1.33,0,0.32,0,0,1,0,0,1,0,1,2009,31,0,1,24,11,10,14,3,-6,20,-12,-16,13,-15,-4,13,-19,-6,12,-23,-4,62,-31,62,-26,30,-18,-32,0
410,2009-07-28 10:00:00,4,-0.25,0,-0.78,0,0,0,1,1,0,0,1,2009,31,1,1,26,-17,-16,27,-29,-9,21,-41,-11,13,-39,2,7,-40,-2,11,-38,1,49,-34,49,-28,54,-27,-47,0
411,2009-07-29 08:30:00,8,0.41,0,-0.28,0,0,1,0,0,0,1,1,2009,31,2,1,19,2,2,26,-15,-18,15,-24,-7,17,-12,10,10,-12,-1,7,-14,-3,39,3,39,-5,35,-4,-29,0
412,2009-07-30 08:30:00,32,0.41,0,5.98,0,0,0,1,0,0,1,1,2009,31,3,1,18,-6,-4,16,-14,-7,14,-7,5,15,3,10,10,-1,1,13,0,2,29,8,32,10,25,-4,-8,1
413,2009-07-31 08:30:00,1,0.38,0,0.46,0,0,1,0,0,1,0,1,2009,31,4,1,23,-8,-7,23,-24,-14,16,-15,10,10,-12,2,14,-13,-1,10,-17,-3,43,-18,51,-14,27,-8,38,2
414,2009-08-03 10:00:00,17,3.51,0,0.0,0,0,1,0,1,0,0,1,2009,32,0,1,35,34,33,21,38,3,23,54,16,20,64,7,21,69,6,30,81,12,91,75,102,92,51,8,78,2
415,2009-08-04 10:00:00,24,0.73,0,0.96,0,0,1,0,0,1,0,1,2009,32,1,1,22,9,7,15,4,-3,17,14,9,14,8,-6,16,-1,-11,12,-1,-1,42,-15,42,-4,42,5,-7,1
416,2009-08-05 08:15:00,0,-0.2,0,0.17,0,0,0,1,0,1,0,1,2009,32,2,1,21,-5,-5,19,-12,-5,14,-18,-8,16,-24,-6,13,-21,3,10,-21,-1,30,-18,30,-17,46,0,-37,0
417,2009-08-05 10:00:00,18,-1.49,0,0.0,0,0,0,1,1,0,0,1,2009,32,2,1,25,-12,-11,12,-12,0,23,-20,-8,15,-24,-5,21,-9,14,10,-6,2,31,-12,32,-6,41,-9,6,1
418,2009-08-06 08:30:00,32,-1.59,0,3.51,0,0,1,0,1,0,0,1,2009,32,3,1,13,1,1,19,15,10,22,21,10,15,22,1,16,13,-10,12,9,-5,38,17,38,16,21,1,-16,0
419,2009-08-12 08:30:00,31,0.33,0,0.47,0,0,1,0,1,0,0,1,2009,33,2,1,18,-10,-8,11,-10,0,15,-5,4,15,3,9,13,2,-1,12,-10,-8,28,-1,30,3,42,-1,46,2
420,2009-08-12 14:15:00,15,0.11,0,0.0,0,1,0,0,1,0,0,1,2009,33,2,1,63,-47,-44,32,-58,-8,44,-88,-30,24,-89,-1,14,-88,3,20,-76,14,115,-29,115,-15,63,7,-32,0
421,2009-08-14 08:30:00,7,0.08,0,0.0,0,1,0,0,1,0,0,1,2009,33,4,1,16,3,5,15,-6,-8,10,-7,0,9,-5,2,11,-9,-4,18,-20,-9,35,-12,35,-13,27,-6,-50,0
422,2009-08-17 09:00:00,30,1.68,0,0.14,0,0,1,0,1,0,0,1,2009,34,0,1,18,8,8,13,3,-5,10,6,3,11,9,1,8,7,-2,11,-1,-8,23,-6,25,-3,29,10,-8,1
423,2009-08-20 08:30:00,32,1.2,0,2.74,0,0,0,1,1,0,0,1,2009,34,3,1,16,-7,-6,12,-13,-6,17,-3,9,11,-1,4,14,-6,-3,11,-9,-3,35,-26,38,-25,24,11,-16,0
424,2009-08-21 10:00:00,14,1.45,0,0.02,0,0,1,0,1,0,0,1,2009,34,4,1,51,41,41,20,29,-12,13,36,8,25,12,-22,20,-3,-15,30,-15,-12,80,-16,99,-44,57,-2,-27,0
425,2009-08-25 10:00:00,4,0.74,0,1.13,0,0,1,0,0,1,0,1,2009,35,1,1,21,-7,-5,24,-13,-8,17,-22,-10,17,-31,-10,16,-26,8,12,-31,-5,50,-15,50,-21,28,9,-16,0
426,2009-08-26 08:30:00,8,-0.09,0,1.08,0,0,0,1,0,1,0,1,2009,35,2,1,32,-21,-22,18,-16,4,10,-16,0,16,-8,8,17,-1,11,7,-4,-4,35,-11,45,-20,32,18,-48,0
427,2009-08-26 10:00:00,21,1.66,0,0.91,0,0,1,0,0,1,0,1,2009,35,2,1,20,15,15,12,14,0,13,24,9,18,15,-9,16,20,6,16,8,-12,30,18,34,10,66,-61,20,2
428,2009-09-02 08:15:00,0,-0.5,0,0.28,0,0,0,1,0,1,0,1,2009,36,2,1,23,-7,-9,18,-22,-15,17,-11,12,20,-6,4,15,-3,4,17,-13,-9,30,-12,33,-18,36,-11,-1,1
429,2009-09-03 08:30:00,32,0.29,0,5.66,0,0,0,1,1,0,0,1,2009,36,3,1,23,-15,-15,25,-24,-8,17,-22,2,10,-28,-5,12,-32,-4,13,-35,-2,41,-35,52,-41,45,-10,-68,0
430,2009-09-03 10:00:00,18,0.07,0,0.0,0,1,0,0,1,0,0,1,2009,36,3,1,27,-11,-14,19,-12,-1,15,-17,-3,18,-26,-12,10,-21,4,17,-22,-1,52,-19,52,-17,33,-13,-7,1
431,2009-09-16 08:30:00,7,0.09,0,0.0,0,1,0,0,1,0,0,1,2009,38,2,1,21,-14,-13,17,-8,6,10,-14,-5,21,-5,12,19,9,13,11,7,-3,55,27,55,12,25,-2,-16,0
432,2009-09-16 09:00:00,30,-1.04,0,-0.18,0,0,0,1,1,0,0,1,2009,38,2,1,20,10,8,13,19,8,15,8,-11,17,3,-5,8,3,-1,11,-3,-7,58,-20,58,-29,51,20,-4,1
433,2009-09-23 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2009,39,2,1,65,39,42,32,38,-3,21,48,12,25,58,9,17,42,-14,15,35,-5,75,43,75,15,71,-2,-33,0
434,2009-09-24 08:30:00,32,-1.16,0,3.65,0,0,1,0,0,0,1,1,2009,39,3,1,28,13,12,10,11,-3,11,14,4,13,19,5,13,20,1,11,14,-6,33,8,38,-4,38,8,-62,0
435,2009-09-24 10:00:00,14,-2.12,0,0.02,0,0,0,1,1,0,0,1,2009,39,3,1,30,-25,-27,14,-33,-9,14,-39,-6,19,-48,-8,16,-41,6,13,-39,2,84,-57,84,-45,62,-30,-75,0
436,2009-09-25 08:30:00,8,-1.48,0,0.07,0,0,0,1,1,0,0,1,2009,39,4,1,33,-32,-31,17,-35,-3,14,-30,3,15,-22,9,16,-29,-6,14,-23,7,44,-15,47,1,59,-25,38,2
437,2009-09-25 10:00:00,21,-0.51,0,-0.59,0,0,0,1,0,0,1,1,2009,39,4,1,36,14,15,24,30,16,20,15,-14,19,25,9,16,24,-4,13,20,-3,54,5,54,15,57,32,13,1
438,2009-09-29 10:00:00,4,-0.5,0,0.57,0,0,0,1,0,1,0,1,2009,40,1,1,16,-4,-4,23,9,14,14,10,-1,11,9,-1,17,1,-12,15,9,8,43,18,43,3,53,-17,16,2
439,2009-09-30 08:15:00,0,-0.59,0,0.54,0,0,0,1,0,1,0,1,2009,40,2,1,26,17,18,35,-7,-21,26,-23,-16,20,-15,11,18,-22,-5,19,-37,-13,79,-34,79,-38,41,-24,-51,0
440,2009-10-01 08:30:00,32,1.66,0,2.98,0,0,0,1,1,0,0,1,2009,40,3,1,36,-9,-7,26,8,16,13,9,2,15,19,11,12,20,2,18,27,6,54,22,55,32,36,1,11,1
441,2009-10-05 10:00:00,18,0.69,0,0.0,0,0,1,0,1,0,0,1,2009,41,0,1,13,-3,-4,16,-10,-5,12,-8,1,14,1,7,15,6,6,12,4,-2,25,-2,27,3,32,21,23,2
442,2009-10-08 08:30:00,32,-1.47,0,2.24,0,0,1,0,1,0,0,1,2009,41,3,1,15,3,1,23,17,10,7,15,-1,17,8,-8,31,12,6,35,40,26,57,26,66,1,21,-6,-16,0
443,2009-10-09 08:30:00,31,0.63,0,0.2,0,0,1,0,1,0,0,1,2009,41,4,1,11,-5,-5,12,1,6,13,-8,-11,11,-8,0,9,-10,-1,13,-11,0,42,-24,42,-23,33,-23,6,1
444,2009-10-16 09:00:00,30,-0.03,0,0.4,0,1,0,0,1,0,0,1,2009,42,4,1,19,13,13,15,9,-3,9,6,-1,10,7,0,13,9,3,12,5,-4,23,10,41,24,40,-20,5,1
445,2009-10-22 08:30:00,32,0.93,0,3.3,0,0,0,1,0,0,1,1,2009,43,3,1,15,-9,-8,12,-8,1,14,-11,-2,9,-13,-2,12,-15,-1,11,-15,1,33,-19,43,0,29,15,-10,1
446,2009-10-23 10:00:00,14,1.15,0,-0.49,0,0,1,0,1,0,0,1,2009,43,4,1,15,-4,-6,14,-9,-4,16,-12,-4,13,-5,6,11,-6,-1,15,-3,4,31,-6,31,0,32,-18,4,1
447,2009-10-27 10:00:00,4,-0.78,0,0.43,0,0,0,1,1,0,0,1,2009,44,1,1,39,-33,-31,30,-48,-14,22,-36,10,22,-50,-15,11,-43,6,22,-29,15,59,-32,59,-33,81,-40,-22,0
448,2009-10-28 08:30:00,8,0.31,0,-0.32,0,0,1,0,0,0,1,1,2009,44,2,1,15,0,2,13,0,-1,13,4,4,9,4,0,9,5,1,14,10,5,28,-4,28,3,46,32,9,1
449,2009-10-28 10:00:00,21,-1.5,0,-1.46,0,0,0,1,0,0,1,1,2009,44,2,1,29,-24,-23,11,-17,7,15,-11,6,10,-7,2,13,-2,4,12,-4,-2,32,-10,43,-33,42,10,-24,0
450,2009-11-04 08:15:00,0,-0.49,0,0.73,0,0,0,1,0,1,0,1,2009,45,2,1,19,7,9,15,10,4,25,28,17,9,23,-4,10,19,-5,14,23,2,42,24,48,32,33,2,65,2
451,2009-11-04 10:00:00,18,-0.81,0,0.0,0,0,0,1,1,0,0,1,2009,45,2,1,33,15,17,10,17,1,18,28,14,14,21,-7,7,19,-3,8,17,-2,44,14,47,28,48,17,27,2
452,2009-11-04 14:19:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2009,45,2,1,51,-19,-17,34,-45,-25,38,-21,24,16,-21,-3,54,8,30,16,15,9,81,17,81,-5,58,43,-3,1
453,2009-11-05 08:30:00,32,-0.63,0,0.92,0,0,1,0,1,0,0,1,2009,45,3,1,19,17,16,20,20,4,33,49,29,17,38,-11,19,26,-12,13,32,5,55,12,55,9,25,-3,6,1
454,2009-11-12 08:30:00,32,-0.66,0,0.92,0,0,1,0,1,0,0,1,2009,46,3,1,15,-4,-4,11,-1,5,20,10,11,12,6,-5,8,5,0,9,5,-1,27,10,28,-1,33,11,-47,0
