,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
3,reg,rforest,basic,ALL_NO_1_1_1,60_240,included,basic,33.24,"{'max_depth': 6, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,,,33.33,54.24
4,reg,xgb,basic,ALL_NO_1_1_1,60_240,included,basic,33.24,{'n_estimators': 50},,,,,,,,,33.26,0.32
5,reg,gboosting,basic,ALL_NO_1_1_1,60_240,included,basic,33.28,{'n_estimators': 50},,,,,,,,,33.60,0.82
6,reg,ada,basic,ALL_NO_1_1_1,60_240,included,basic,34.86,{'n_estimators': 10},,,,,,,,,35.25,0.70
0,clf,kn,all,ALL_NO_1_1_1,60_240,included,basic,0.59,{'n_neighbors': 31},0.58,0.59,0.59,0.56,0.66,314.00,619.00,359.00,"{'0': {'precision': 0.5879396984924623, 'recall': 0.37261146496815284, 'f1-score': 0.45614035087719296, 'support': 314}, '1': {'precision': 0.5570032573289903, 'recall': 0.8287560581583199, 'f1-score': 0.6662337662337662, 'support': 619}, '2': {'precision': 0.6627906976744186, 'recall': 0.31754874651810583, 'f1-score': 0.42937853107344626, 'support': 359}, 'micro avg': {'precision': 0.5758513931888545, 'recall': 0.5758513931888545, 'f1-score': 0.5758513931888545, 'support': 1292}, 'macro avg': {'precision': 0.6025778844986237, 'recall': 0.5063054232148595, 'f1-score': 0.5172508827281351, 'support': 1292}, 'weighted avg': {'precision': 0.5939163638377666, 'recall': 0.5758513931888545, 'f1-score': 0.5493604211528692, 'support': 1292}}",7.65
1,clf,svc-rbf,all,ALL_NO_1_1_1,60_240,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.48,0.23,0.00,0.48,0.00,314.00,619.00,359.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 314}, '1': {'precision': 0.4791021671826625, 'recall': 1.0, 'f1-score': 0.6478283621140764, 'support': 619}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 359}, 'micro avg': {'precision': 0.4791021671826625, 'recall': 0.4791021671826625, 'f1-score': 0.4791021671826625, 'support': 1292}, 'macro avg': {'precision': 0.15970072239422084, 'recall': 0.3333333333333333, 'f1-score': 0.21594278737135877, 'support': 1292}, 'weighted avg': {'precision': 0.22953888659912391, 'recall': 0.4791021671826625, 'f1-score': 0.3103759722512487, 'support': 1292}}",10.39
2,clf,dtree,all,ALL_NO_1_1_1,60_240,included,basic,0.63,"{'max_depth': 4, 'min_samples_leaf': 150}",0.62,0.63,0.66,0.59,0.68,314.00,619.00,359.00,"{'0': {'precision': 0.6556603773584906, 'recall': 0.4426751592356688, 'f1-score': 0.5285171102661597, 'support': 314}, '1': {'precision': 0.5882352941176471, 'recall': 0.8077544426494345, 'f1-score': 0.6807351940095302, 'support': 619}, '2': {'precision': 0.6782608695652174, 'recall': 0.43454038997214484, 'f1-score': 0.5297113752122241, 'support': 359}, 'micro avg': {'precision': 0.6153250773993808, 'recall': 0.6153250773993808, 'f1-score': 0.6153250773993808, 'support': 1292}, 'macro avg': {'precision': 0.640718847013785, 'recall': 0.561656663952416, 'f1-score': 0.5796545598293047, 'support': 1292}, 'weighted avg': {'precision': 0.6296367319839804, 'recall': 0.6153250773993808, 'f1-score': 0.6017769670407599, 'support': 1292}}",0.97
3,clf,rforest,all,ALL_NO_1_1_1,60_240,included,basic,0.62,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.61,0.62,0.62,0.59,0.67,314.00,619.00,359.00,"{'0': {'precision': 0.6214953271028038, 'recall': 0.42356687898089174, 'f1-score': 0.5037878787878788, 'support': 314}, '1': {'precision': 0.5853658536585366, 'recall': 0.81421647819063, 'f1-score': 0.6810810810810811, 'support': 619}, '2': {'precision': 0.6728110599078341, 'recall': 0.40668523676880225, 'f1-score': 0.5069444444444444, 'support': 359}, 'micro avg': {'precision': 0.6060371517027864, 'recall': 0.6060371517027864, 'f1-score': 0.6060371517027864, 'support': 1292}, 'macro avg': {'precision': 0.6265574135563915, 'recall': 0.5481561979801081, 'f1-score': 0.5639378014378015, 'support': 1292}, 'weighted avg': {'precision': 0.6184444014178228, 'recall': 0.6060371517027864, 'f1-score': 0.5896065314892714, 'support': 1292}}",30.79
4,clf,xgb,all,ALL_NO_1_1_1,60_240,included,basic,0.63,{'n_estimators': 50},0.61,0.62,0.63,0.60,0.65,314.00,619.00,359.00,"{'0': {'precision': 0.631578947368421, 'recall': 0.4585987261146497, 'f1-score': 0.5313653136531364, 'support': 314}, '1': {'precision': 0.5965559655596556, 'recall': 0.7835218093699515, 'f1-score': 0.6773743016759777, 'support': 619}, '2': {'precision': 0.6454183266932271, 'recall': 0.45125348189415043, 'f1-score': 0.5311475409836065, 'support': 359}, 'micro avg': {'precision': 0.6122291021671826, 'recall': 0.6122291021671826, 'f1-score': 0.6122291021671826, 'support': 1292}, 'macro avg': {'precision': 0.6245177465404345, 'recall': 0.5644580057929173, 'f1-score': 0.5799623854375735, 'support': 1292}, 'weighted avg': {'precision': 0.6186448230944114, 'recall': 0.6122291021671826, 'f1-score': 0.6012580251065246, 'support': 1292}}",1.42
5,clf,gboosting,all,ALL_NO_1_1_1,60_240,included,basic,0.63,{'n_estimators': 10},0.62,0.63,0.66,0.59,0.68,314.00,619.00,359.00,"{'0': {'precision': 0.6553398058252428, 'recall': 0.4299363057324841, 'f1-score': 0.5192307692307692, 'support': 314}, '1': {'precision': 0.5911730545876888, 'recall': 0.8222940226171244, 'f1-score': 0.6878378378378379, 'support': 619}, '2': {'precision': 0.6844444444444444, 'recall': 0.42896935933147634, 'f1-score': 0.5273972602739727, 'support': 359}, 'micro avg': {'precision': 0.6176470588235294, 'recall': 0.6176470588235294, 'f1-score': 0.6176470588235294, 'support': 1292}, 'macro avg': {'precision': 0.6436524349524587, 'recall': 0.5603998958936949, 'f1-score': 0.5781552891141932, 'support': 1292}, 'weighted avg': {'precision': 0.6326845010638243, 'recall': 0.6176470588235294, 'f1-score': 0.6022799532495661, 'support': 1292}}",4.40
6,clf,ada,all,ALL_NO_1_1_1,60_240,included,basic,0.62,{'n_estimators': 10},0.61,0.62,0.66,0.59,0.63,314.00,619.00,359.00,"{'0': {'precision': 0.6587677725118484, 'recall': 0.4426751592356688, 'f1-score': 0.5295238095238096, 'support': 314}, '1': {'precision': 0.5905707196029777, 'recall': 0.7689822294022617, 'f1-score': 0.6680701754385965, 'support': 619}, '2': {'precision': 0.6327272727272727, 'recall': 0.48467966573816157, 'f1-score': 0.5488958990536278, 'support': 359}, 'micro avg': {'precision': 0.6106811145510835, 'recall': 0.6106811145510835, 'f1-score': 0.6106811145510835, 'support': 1292}, 'macro avg': {'precision': 0.6273552549473663, 'recall': 0.5654456847920307, 'f1-score': 0.5821632946720113, 'support': 1292}, 'weighted avg': {'precision': 0.6188587050402898, 'recall': 0.6106811145510835, 'f1-score': 0.601284475655743, 'support': 1292}}",1.28
0,reg,kn,all,ALL_NO_1_1_1,60_240,included,basic,36.30,{'n_neighbors': 11},,,,,,,,,36.83,10.98
1,reg,svr-rbf,all,ALL_NO_1_1_1,60_240,included,basic,42.06,"{'C': 3, 'gamma': 1}",,,,,,,,,42.42,10.13
2,reg,dtree,all,ALL_NO_1_1_1,60_240,included,basic,33.92,"{'max_depth': 4, 'min_samples_leaf': 30}",,,,,,,,,33.49,0.88
3,reg,rforest,all,ALL_NO_1_1_1,60_240,included,basic,33.27,"{'max_depth': 5, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,,,33.28,87.83
4,reg,xgb,all,ALL_NO_1_1_1,60_240,included,basic,33.44,{'n_estimators': 50},,,,,,,,,33.28,0.47
5,reg,gboosting,all,ALL_NO_1_1_1,60_240,included,basic,33.32,{'n_estimators': 50},,,,,,,,,33.70,1.13
6,reg,ada,all,ALL_NO_1_1_1,60_240,included,basic,34.81,{'n_estimators': 10},,,,,,,,,35.47,1.32
0,clf,kn,basic,ALL_NO_3_2_1,60_240,included,basic,0.59,{'n_neighbors': 11},0.58,0.58,0.52,0.58,0.63,314.00,619.00,359.00,"{'0': {'precision': 0.5212355212355212, 'recall': 0.4299363057324841, 'f1-score': 0.4712041884816754, 'support': 314}, '1': {'precision': 0.5808019441069259, 'recall': 0.7722132471728594, 'f1-score': 0.6629680998613037, 'support': 619}, '2': {'precision': 0.6333333333333333, 'recall': 0.37047353760445684, 'f1-score': 0.4674868189806679, 'support': 359}, 'micro avg': {'precision': 0.5773993808049536, 'recall': 0.5773993808049536, 'f1-score': 0.5773993808049536, 'support': 1292}, 'macro avg': {'precision': 0.5784569328919268, 'recall': 0.5242076968366002, 'f1-score': 0.5338863691078823, 'support': 1292}, 'weighted avg': {'precision': 0.580921844997529, 'recall': 0.5773993808049536, 'f1-score': 0.562045771680691, 'support': 1292}}",7.65
1,clf,svc-rbf,basic,ALL_NO_3_2_1,60_240,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.48,0.23,0.00,0.48,0.00,314.00,619.00,359.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 314}, '1': {'precision': 0.4791021671826625, 'recall': 1.0, 'f1-score': 0.6478283621140764, 'support': 619}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 359}, 'micro avg': {'precision': 0.4791021671826625, 'recall': 0.4791021671826625, 'f1-score': 0.4791021671826625, 'support': 1292}, 'macro avg': {'precision': 0.15970072239422084, 'recall': 0.3333333333333333, 'f1-score': 0.21594278737135877, 'support': 1292}, 'weighted avg': {'precision': 0.22953888659912391, 'recall': 0.4791021671826625, 'f1-score': 0.3103759722512487, 'support': 1292}}",11.47
2,clf,dtree,basic,ALL_NO_3_2_1,60_240,included,basic,0.63,"{'max_depth': 4, 'min_samples_leaf': 150}",0.62,0.63,0.66,0.59,0.68,314.00,619.00,359.00,"{'0': {'precision': 0.6556603773584906, 'recall': 0.4426751592356688, 'f1-score': 0.5285171102661597, 'support': 314}, '1': {'precision': 0.5882352941176471, 'recall': 0.8077544426494345, 'f1-score': 0.6807351940095302, 'support': 619}, '2': {'precision': 0.6782608695652174, 'recall': 0.43454038997214484, 'f1-score': 0.5297113752122241, 'support': 359}, 'micro avg': {'precision': 0.6153250773993808, 'recall': 0.6153250773993808, 'f1-score': 0.6153250773993808, 'support': 1292}, 'macro avg': {'precision': 0.640718847013785, 'recall': 0.561656663952416, 'f1-score': 0.5796545598293047, 'support': 1292}, 'weighted avg': {'precision': 0.6296367319839804, 'recall': 0.6153250773993808, 'f1-score': 0.6017769670407599, 'support': 1292}}",0.74
3,clf,rforest,basic,ALL_NO_3_2_1,60_240,included,basic,0.62,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 50}",0.60,0.61,0.61,0.58,0.68,314.00,619.00,359.00,"{'0': {'precision': 0.6069651741293532, 'recall': 0.3885350318471338, 'f1-score': 0.47378640776699027, 'support': 314}, '1': {'precision': 0.5782857142857143, 'recall': 0.8174474959612278, 'f1-score': 0.6773761713520751, 'support': 619}, '2': {'precision': 0.6805555555555556, 'recall': 0.40947075208913647, 'f1-score': 0.5113043478260869, 'support': 359}, 'micro avg': {'precision': 0.5998452012383901, 'recall': 0.5998452012383901, 'f1-score': 0.5998452012383901, 'support': 1292}, 'macro avg': {'precision': 0.621935481323541, 'recall': 0.5384844266324994, 'f1-score': 0.5541556423150508, 'support': 1292}, 'weighted avg': {'precision': 0.6136728841052002, 'recall': 0.5998452012383901, 'f1-score': 0.5817515812502589, 'support': 1292}}",27.80
4,clf,xgb,basic,ALL_NO_3_2_1,60_240,included,basic,0.63,{'n_estimators': 50},0.61,0.62,0.61,0.59,0.67,314.00,619.00,359.00,"{'0': {'precision': 0.6103896103896104, 'recall': 0.44904458598726116, 'f1-score': 0.5174311926605505, 'support': 314}, '1': {'precision': 0.5919610231425091, 'recall': 0.7851373182552503, 'f1-score': 0.6749999999999999, 'support': 619}, '2': {'precision': 0.6666666666666666, 'recall': 0.4456824512534819, 'f1-score': 0.5342237061769616, 'support': 359}, 'micro avg': {'precision': 0.6091331269349846, 'recall': 0.6091331269349846, 'f1-score': 0.6091331269349846, 'support': 1292}, 'macro avg': {'precision': 0.6230057667329287, 'recall': 0.5599547851653311, 'f1-score': 0.5755516329458373, 'support': 1292}, 'weighted avg': {'precision': 0.6171977897220465, 'recall': 0.6091331269349846, 'f1-score': 0.5975887809697694, 'support': 1292}}",1.20
5,clf,gboosting,basic,ALL_NO_3_2_1,60_240,included,basic,0.63,{'n_estimators': 50},0.61,0.62,0.61,0.60,0.66,314.00,619.00,359.00,"{'0': {'precision': 0.6120689655172413, 'recall': 0.45222929936305734, 'f1-score': 0.5201465201465202, 'support': 314}, '1': {'precision': 0.5955882352941176, 'recall': 0.7851373182552503, 'f1-score': 0.6773519163763065, 'support': 619}, '2': {'precision': 0.6639344262295082, 'recall': 0.45125348189415043, 'f1-score': 0.5373134328358209, 'support': 359}, 'micro avg': {'precision': 0.6114551083591331, 'recall': 0.6114551083591331, 'f1-score': 0.6114551083591331, 'support': 1292}, 'macro avg': {'precision': 0.623863875680289, 'recall': 0.5628733665041528, 'f1-score': 0.5782706231195492, 'support': 1292}, 'weighted avg': {'precision': 0.6185845447646022, 'recall': 0.6114551083591331, 'f1-score': 0.6002340293738396, 'support': 1292}}",3.57
6,clf,ada,basic,ALL_NO_3_2_1,60_240,included,basic,0.62,{'n_estimators': 50},0.61,0.61,0.62,0.60,0.62,314.00,619.00,359.00,"{'0': {'precision': 0.6157024793388429, 'recall': 0.4745222929936306, 'f1-score': 0.5359712230215826, 'support': 314}, '1': {'precision': 0.5992217898832685, 'recall': 0.7463651050080775, 'f1-score': 0.6647482014388489, 'support': 619}, '2': {'precision': 0.6164874551971327, 'recall': 0.479108635097493, 'f1-score': 0.5391849529780565, 'support': 359}, 'micro avg': {'precision': 0.6060371517027864, 'recall': 0.6060371517027864, 'f1-score': 0.6060371517027864, 'support': 1292}, 'macro avg': {'precision': 0.6104705748064146, 'recall': 0.5666653443664004, 'f1-score': 0.5799681258128294, 'support': 1292}, 'weighted avg': {'precision': 0.6080246616609214, 'recall': 0.6060371517027864, 'f1-score': 0.5985615316087823, 'support': 1292}}",1.09
0,reg,kn,basic,ALL_NO_3_2_1,60_240,included,basic,36.29,{'n_neighbors': 21},,,,,,,,,36.76,8.07
1,reg,svr-rbf,basic,ALL_NO_3_2_1,60_240,included,basic,42.06,"{'C': 3, 'gamma': 1}",,,,,,,,,42.42,8.19
2,reg,dtree,basic,ALL_NO_3_2_1,60_240,included,basic,33.88,"{'max_depth': 4, 'min_samples_leaf': 20}",,,,,,,,,33.53,0.73
3,reg,rforest,basic,ALL_NO_3_2_1,60_240,included,basic,33.24,"{'max_depth': 6, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,,,33.31,73.15
4,reg,xgb,basic,ALL_NO_3_2_1,60_240,included,basic,33.26,{'n_estimators': 50},,,,,,,,,33.27,0.41
5,reg,gboosting,basic,ALL_NO_3_2_1,60_240,included,basic,33.21,{'n_estimators': 50},,,,,,,,,33.74,0.96
6,reg,ada,basic,ALL_NO_3_2_1,60_240,included,basic,34.91,{'n_estimators': 10},,,,,,,,,35.03,1.21
0,clf,kn,all,ALL_NO_3_2_1,60_240,included,basic,0.59,{'n_neighbors': 11},0.57,0.58,0.52,0.58,0.64,314.00,619.00,359.00,"{'0': {'precision': 0.5175097276264592, 'recall': 0.42356687898089174, 'f1-score': 0.4658493870402803, 'support': 314}, '1': {'precision': 0.5755053507728894, 'recall': 0.7819063004846527, 'f1-score': 0.663013698630137, 'support': 619}, '2': {'precision': 0.6443298969072165, 'recall': 0.34818941504178275, 'f1-score': 0.45207956600361665, 'support': 359}, 'micro avg': {'precision': 0.5743034055727554, 'recall': 0.5743034055727554, 'f1-score': 0.5743034055727554, 'support': 1292}, 'macro avg': {'precision': 0.5791149917688551, 'recall': 0.5178875315024424, 'f1-score': 0.5269808838913447, 'support': 1292}, 'weighted avg': {'precision': 0.5805342876105398, 'recall': 0.5743034055727554, 'f1-score': 0.5564851015309606, 'support': 1292}}",9.96
1,clf,svc-rbf,all,ALL_NO_3_2_1,60_240,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.48,0.23,0.00,0.48,0.00,314.00,619.00,359.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 314}, '1': {'precision': 0.4791021671826625, 'recall': 1.0, 'f1-score': 0.6478283621140764, 'support': 619}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 359}, 'micro avg': {'precision': 0.4791021671826625, 'recall': 0.4791021671826625, 'f1-score': 0.4791021671826625, 'support': 1292}, 'macro avg': {'precision': 0.15970072239422084, 'recall': 0.3333333333333333, 'f1-score': 0.21594278737135877, 'support': 1292}, 'weighted avg': {'precision': 0.22953888659912391, 'recall': 0.4791021671826625, 'f1-score': 0.3103759722512487, 'support': 1292}}",13.02
2,clf,dtree,all,ALL_NO_3_2_1,60_240,included,basic,0.63,"{'max_depth': 4, 'min_samples_leaf': 150}",0.62,0.63,0.66,0.59,0.68,314.00,619.00,359.00,"{'0': {'precision': 0.6556603773584906, 'recall': 0.4426751592356688, 'f1-score': 0.5285171102661597, 'support': 314}, '1': {'precision': 0.5882352941176471, 'recall': 0.8077544426494345, 'f1-score': 0.6807351940095302, 'support': 619}, '2': {'precision': 0.6782608695652174, 'recall': 0.43454038997214484, 'f1-score': 0.5297113752122241, 'support': 359}, 'micro avg': {'precision': 0.6153250773993808, 'recall': 0.6153250773993808, 'f1-score': 0.6153250773993808, 'support': 1292}, 'macro avg': {'precision': 0.640718847013785, 'recall': 0.561656663952416, 'f1-score': 0.5796545598293047, 'support': 1292}, 'weighted avg': {'precision': 0.6296367319839804, 'recall': 0.6153250773993808, 'f1-score': 0.6017769670407599, 'support': 1292}}",0.87
3,clf,rforest,all,ALL_NO_3_2_1,60_240,included,basic,0.62,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 100}",0.60,0.61,0.61,0.58,0.66,314.00,619.00,359.00,"{'0': {'precision': 0.6129032258064516, 'recall': 0.42356687898089174, 'f1-score': 0.5009416195856875, 'support': 314}, '1': {'precision': 0.583625730994152, 'recall': 0.8061389337641357, 'f1-score': 0.6770691994572591, 'support': 619}, '2': {'precision': 0.6590909090909091, 'recall': 0.403899721448468, 'f1-score': 0.5008635578583766, 'support': 359}, 'micro avg': {'precision': 0.6013931888544891, 'recall': 0.6013931888544891, 'f1-score': 0.6013931888544891, 'support': 1292}, 'macro avg': {'precision': 0.6185399552971709, 'recall': 0.5445351780644985, 'f1-score': 0.559624792300441, 'support': 1292}, 'weighted avg': {'precision': 0.6117101987246458, 'recall': 0.6013931888544891, 'f1-score': 0.5853030342763982, 'support': 1292}}",28.54
4,clf,xgb,all,ALL_NO_3_2_1,60_240,included,basic,0.63,{'n_estimators': 100},0.60,0.60,0.61,0.59,0.63,314.00,619.00,359.00,"{'0': {'precision': 0.6106194690265486, 'recall': 0.4394904458598726, 'f1-score': 0.5111111111111111, 'support': 314}, '1': {'precision': 0.5872235872235873, 'recall': 0.7722132471728594, 'f1-score': 0.6671318911374738, 'support': 619}, '2': {'precision': 0.626984126984127, 'recall': 0.4401114206128134, 'f1-score': 0.5171849427168576, 'support': 359}, 'micro avg': {'precision': 0.5990712074303406, 'recall': 0.5990712074303406, 'f1-score': 0.5990712074303406, 'support': 1292}, 'macro avg': {'precision': 0.6082757277447542, 'recall': 0.5506050378818484, 'f1-score': 0.5651426483218142, 'support': 1292}, 'weighted avg': {'precision': 0.6039575970224755, 'recall': 0.5990712074303406, 'f1-score': 0.5875487027386511, 'support': 1292}}",1.45
5,clf,gboosting,all,ALL_NO_3_2_1,60_240,included,basic,0.63,{'n_estimators': 10},0.62,0.64,0.65,0.59,0.71,314.00,619.00,359.00,"{'0': {'precision': 0.6504854368932039, 'recall': 0.4267515923566879, 'f1-score': 0.5153846153846154, 'support': 314}, '1': {'precision': 0.5919075144508671, 'recall': 0.827140549273021, 'f1-score': 0.6900269541778976, 'support': 619}, '2': {'precision': 0.7058823529411765, 'recall': 0.43454038997214484, 'f1-score': 0.5379310344827586, 'support': 359}, 'micro avg': {'precision': 0.6207430340557275, 'recall': 0.6207430340557275, 'f1-score': 0.6207430340557275, 'support': 1292}, 'macro avg': {'precision': 0.6494251014284158, 'recall': 0.5628108438672846, 'f1-score': 0.5811142013484238, 'support': 1292}, 'weighted avg': {'precision': 0.6378134236342378, 'recall': 0.6207430340557275, 'f1-score': 0.605320971552785, 'support': 1292}}",3.95
