,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
5,clf,gboosting,all,ALL_NO_3_2_1,60_120,included,basic,0.67,{'n_estimators': 10},0.69,0.71,0.75,0.65,0.76,332.00,618.00,342.00,"{'0': {'precision': 0.7469879518072289, 'recall': 0.5602409638554217, 'f1-score': 0.6402753872633391, 'support': 332}, '1': {'precision': 0.6545226130653267, 'recall': 0.843042071197411, 'f1-score': 0.7369165487977369, 'support': 618}, '2': {'precision': 0.757085020242915, 'recall': 0.5467836257309941, 'f1-score': 0.634974533106961, 'support': 342}, 'micro avg': {'precision': 0.6919504643962848, 'recall': 0.6919504643962848, 'f1-score': 0.6919504643962848, 'support': 1292}, 'macro avg': {'precision': 0.7195318617051568, 'recall': 0.6500222202612757, 'f1-score': 0.6707221563893456, 'support': 1292}, 'weighted avg': {'precision': 0.7054319286357964, 'recall': 0.6919504643962848, 'f1-score': 0.6850984102562002, 'support': 1292}}",4.00
6,clf,ada,all,ALL_NO_3_2_1,60_120,included,basic,0.67,{'n_estimators': 10},0.69,0.69,0.73,0.68,0.66,332.00,618.00,342.00,"{'0': {'precision': 0.7328519855595668, 'recall': 0.6114457831325302, 'f1-score': 0.6666666666666667, 'support': 332}, '1': {'precision': 0.6837349397590361, 'recall': 0.7346278317152104, 'f1-score': 0.7082683307332295, 'support': 618}, '2': {'precision': 0.6638176638176638, 'recall': 0.6812865497076024, 'f1-score': 0.6724386724386725, 'support': 342}, 'micro avg': {'precision': 0.6888544891640866, 'recall': 0.6888544891640866, 'f1-score': 0.6888544891640866, 'support': 1292}, 'macro avg': {'precision': 0.6934681963787556, 'recall': 0.6757867215184477, 'f1-score': 0.6824578899461895, 'support': 1292}, 'weighted avg': {'precision': 0.6910841277109144, 'recall': 0.6888544891640866, 'f1-score': 0.6880937985297951, 'support': 1292}}",1.24
0,reg,kn,all,ALL_NO_3_2_1,60_120,included,basic,25.90,{'n_neighbors': 11},,,,,,,,,26.24,9.87
1,reg,svr-rbf,all,ALL_NO_3_2_1,60_120,included,basic,34.20,"{'C': 1, 'gamma': 1}",,,,,,,,,34.77,9.13
2,reg,dtree,all,ALL_NO_3_2_1,60_120,included,basic,22.29,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,22.15,0.83
3,reg,rforest,all,ALL_NO_3_2_1,60_120,included,basic,22.11,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,21.68,85.28
4,reg,xgb,all,ALL_NO_3_2_1,60_120,included,basic,22.16,{'n_estimators': 50},,,,,,,,,22.00,0.49
5,reg,gboosting,all,ALL_NO_3_2_1,60_120,included,basic,22.11,{'n_estimators': 50},,,,,,,,,22.57,1.18
6,reg,ada,all,ALL_NO_3_2_1,60_120,included,basic,23.04,{'n_estimators': 10},,,,,,,,,22.74,1.79
0,clf,kn,basic,ALL_YES_1_1_1,60_120,included,basic,0.70,{'n_neighbors': 51},0.67,0.67,0.69,0.66,0.70,205.00,492.00,220.00,"{'0': {'precision': 0.6857142857142857, 'recall': 0.4682926829268293, 'f1-score': 0.5565217391304348, 'support': 205}, '1': {'precision': 0.6577287066246057, 'recall': 0.8475609756097561, 'f1-score': 0.7406749555950266, 'support': 492}, '2': {'precision': 0.6993006993006993, 'recall': 0.45454545454545453, 'f1-score': 0.5509641873278237, 'support': 220}, 'micro avg': {'precision': 0.6684841875681571, 'recall': 0.6684841875681571, 'f1-score': 0.6684841875681571, 'support': 917}, 'macro avg': {'precision': 0.6809145638798636, 'recall': 0.5901330376940134, 'f1-score': 0.616053627351095, 'support': 917}, 'weighted avg': {'precision': 0.6739586762016231, 'recall': 0.6684841875681571, 'f1-score': 0.6539925364085207, 'support': 917}}",6.49
1,clf,svc-rbf,basic,ALL_YES_1_1_1,60_120,included,basic,0.52,"{'C': 1, 'gamma': 1}",0.54,0.29,0.00,0.54,0.00,205.00,492.00,220.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 205}, '1': {'precision': 0.5365321701199564, 'recall': 1.0, 'f1-score': 0.6983676366217175, 'support': 492}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 220}, 'micro avg': {'precision': 0.5365321701199564, 'recall': 0.5365321701199564, 'f1-score': 0.5365321701199564, 'support': 917}, 'macro avg': {'precision': 0.17884405670665213, 'recall': 0.3333333333333333, 'f1-score': 0.23278921220723917, 'support': 917}, 'weighted avg': {'precision': 0.2878667695736298, 'recall': 0.5365321701199564, 'f1-score': 0.37469670361819524, 'support': 917}}",5.21
2,clf,dtree,basic,ALL_YES_1_1_1,60_120,included,basic,0.70,"{'max_depth': 6, 'min_samples_leaf': 100}",0.68,0.68,0.65,0.69,0.66,205.00,492.00,220.00,"{'0': {'precision': 0.6473684210526316, 'recall': 0.6, 'f1-score': 0.6227848101265823, 'support': 205}, '1': {'precision': 0.6949458483754513, 'recall': 0.782520325203252, 'f1-score': 0.7361376673040153, 'support': 492}, '2': {'precision': 0.6589595375722543, 'recall': 0.5181818181818182, 'f1-score': 0.5801526717557252, 'support': 220}, 'micro avg': {'precision': 0.678298800436205, 'recall': 0.678298800436205, 'f1-score': 0.678298800436205, 'support': 917}, 'macro avg': {'precision': 0.6670912690001124, 'recall': 0.6335673811283566, 'f1-score': 0.6463583830621076, 'support': 917}, 'weighted avg': {'precision': 0.6756760981269438, 'recall': 0.678298800436205, 'f1-score': 0.6733742706388053, 'support': 917}}",0.48
3,clf,rforest,basic,ALL_YES_1_1_1,60_120,included,basic,0.70,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",0.66,0.66,0.64,0.66,0.67,205.00,492.00,220.00,"{'0': {'precision': 0.6358024691358025, 'recall': 0.5024390243902439, 'f1-score': 0.5613079019073569, 'support': 205}, '1': {'precision': 0.6627318718381113, 'recall': 0.7987804878048781, 'f1-score': 0.7244239631336405, 'support': 492}, '2': {'precision': 0.6666666666666666, 'recall': 0.4909090909090909, 'f1-score': 0.5654450261780105, 'support': 220}, 'micro avg': {'precision': 0.658669574700109, 'recall': 0.658669574700109, 'f1-score': 0.658669574700109, 'support': 917}, 'macro avg': {'precision': 0.6550670025468602, 'recall': 0.5973762010347377, 'f1-score': 0.6170589637396694, 'support': 917}, 'weighted avg': {'precision': 0.6576556747915562, 'recall': 0.658669574700109, 'f1-score': 0.6498174651165993, 'support': 917}}",20.15
4,clf,xgb,basic,ALL_YES_1_1_1,60_120,included,basic,0.71,{'n_estimators': 50},0.69,0.68,0.65,0.70,0.68,205.00,492.00,220.00,"{'0': {'precision': 0.6536312849162011, 'recall': 0.5707317073170731, 'f1-score': 0.6093749999999999, 'support': 205}, '1': {'precision': 0.699288256227758, 'recall': 0.7987804878048781, 'f1-score': 0.74573055028463, 'support': 492}, '2': {'precision': 0.6818181818181818, 'recall': 0.5454545454545454, 'f1-score': 0.6060606060606061, 'support': 220}, 'micro avg': {'precision': 0.6870229007633588, 'recall': 0.6870229007633588, 'f1-score': 0.6870229007633588, 'support': 917}, 'macro avg': {'precision': 0.678245907654047, 'recall': 0.6383222468588322, 'f1-score': 0.6537220521150786, 'support': 917}, 'weighted avg': {'precision': 0.6848901150184059, 'recall': 0.6870229007633588, 'f1-score': 0.6817389739077113, 'support': 917}}",0.85
5,clf,gboosting,basic,ALL_YES_1_1_1,60_120,included,basic,0.71,{'n_estimators': 50},0.69,0.68,0.65,0.71,0.66,205.00,492.00,220.00,"{'0': {'precision': 0.6507936507936508, 'recall': 0.6, 'f1-score': 0.6243654822335025, 'support': 205}, '1': {'precision': 0.706959706959707, 'recall': 0.7845528455284553, 'f1-score': 0.74373795761079, 'support': 492}, '2': {'precision': 0.6648351648351648, 'recall': 0.55, 'f1-score': 0.6019900497512438, 'support': 220}, 'micro avg': {'precision': 0.6870229007633588, 'recall': 0.6870229007633588, 'f1-score': 0.6870229007633588, 'support': 917}, 'macro avg': {'precision': 0.6741961741961742, 'recall': 0.6448509485094851, 'f1-score': 0.6566978298651788, 'support': 917}, 'weighted avg': {'precision': 0.6842972851696952, 'recall': 0.6870229007633588, 'f1-score': 0.6830445037597058, 'support': 917}}",2.40
6,clf,ada,basic,ALL_YES_1_1_1,60_120,included,basic,0.70,{'n_estimators': 10},0.68,0.69,0.61,0.71,0.71,205.00,492.00,220.00,"{'0': {'precision': 0.6121495327102804, 'recall': 0.6390243902439025, 'f1-score': 0.6252983293556086, 'support': 205}, '1': {'precision': 0.707089552238806, 'recall': 0.7703252032520326, 'f1-score': 0.7373540856031129, 'support': 492}, '2': {'precision': 0.7065868263473054, 'recall': 0.5363636363636364, 'f1-score': 0.6098191214470284, 'support': 220}, 'micro avg': {'precision': 0.6848418756815703, 'recall': 0.6848418756815703, 'f1-score': 0.6848418756815703, 'support': 917}, 'macro avg': {'precision': 0.675275303765464, 'recall': 0.6485710766198571, 'f1-score': 0.6574905121352499, 'support': 917}, 'weighted avg': {'precision': 0.6857446190877942, 'recall': 0.6848418756815703, 'f1-score': 0.6817061879530835, 'support': 917}}",0.78
0,reg,kn,basic,ALL_YES_1_1_1,60_120,included,basic,22.87,{'n_neighbors': 11},,,,,,,,,22.24,6.08
1,reg,svr-rbf,basic,ALL_YES_1_1_1,60_120,included,basic,33.13,"{'C': 1, 'gamma': 1}",,,,,,,,,31.55,3.97
2,reg,dtree,basic,ALL_YES_1_1_1,60_120,included,basic,21.72,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,21.56,0.48
3,reg,rforest,basic,ALL_YES_1_1_1,60_120,included,basic,21.31,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,20.90,42.15
4,reg,xgb,basic,ALL_YES_1_1_1,60_120,included,basic,21.04,{'n_estimators': 50},,,,,,,,,20.70,0.24
5,reg,gboosting,basic,ALL_YES_1_1_1,60_120,included,basic,20.91,{'n_estimators': 50},,,,,,,,,20.66,0.50
6,reg,ada,basic,ALL_YES_1_1_1,60_120,included,basic,21.89,{'n_estimators': 10},,,,,,,,,21.04,0.84
0,clf,kn,all,ALL_YES_1_1_1,60_120,included,basic,0.70,{'n_neighbors': 51},0.67,0.68,0.68,0.66,0.71,205.00,492.00,220.00,"{'0': {'precision': 0.6834532374100719, 'recall': 0.4634146341463415, 'f1-score': 0.5523255813953488, 'support': 205}, '1': {'precision': 0.65625, 'recall': 0.8536585365853658, 'f1-score': 0.7420494699646644, 'support': 492}, '2': {'precision': 0.7101449275362319, 'recall': 0.44545454545454544, 'f1-score': 0.5474860335195532, 'support': 220}, 'micro avg': {'precision': 0.6684841875681571, 'recall': 0.6684841875681571, 'f1-score': 0.6684841875681571, 'support': 917}, 'macro avg': {'precision': 0.6832827216487679, 'recall': 0.5875092387287509, 'f1-score': 0.6139536949598554, 'support': 917}, 'weighted avg': {'precision': 0.6752615024286104, 'recall': 0.6684841875681571, 'f1-score': 0.6529574817698616, 'support': 917}}",6.17
1,clf,svc-rbf,all,ALL_YES_1_1_1,60_120,included,basic,0.52,"{'C': 1, 'gamma': 1}",0.54,0.29,0.00,0.54,0.00,205.00,492.00,220.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 205}, '1': {'precision': 0.5365321701199564, 'recall': 1.0, 'f1-score': 0.6983676366217175, 'support': 492}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 220}, 'micro avg': {'precision': 0.5365321701199564, 'recall': 0.5365321701199564, 'f1-score': 0.5365321701199564, 'support': 917}, 'macro avg': {'precision': 0.17884405670665213, 'recall': 0.3333333333333333, 'f1-score': 0.23278921220723917, 'support': 917}, 'weighted avg': {'precision': 0.2878667695736298, 'recall': 0.5365321701199564, 'f1-score': 0.37469670361819524, 'support': 917}}",4.44
2,clf,dtree,all,ALL_YES_1_1_1,60_120,included,basic,0.70,"{'max_depth': 6, 'min_samples_leaf': 100}",0.68,0.68,0.65,0.69,0.66,205.00,492.00,220.00,"{'0': {'precision': 0.6473684210526316, 'recall': 0.6, 'f1-score': 0.6227848101265823, 'support': 205}, '1': {'precision': 0.6949458483754513, 'recall': 0.782520325203252, 'f1-score': 0.7361376673040153, 'support': 492}, '2': {'precision': 0.6589595375722543, 'recall': 0.5181818181818182, 'f1-score': 0.5801526717557252, 'support': 220}, 'micro avg': {'precision': 0.678298800436205, 'recall': 0.678298800436205, 'f1-score': 0.678298800436205, 'support': 917}, 'macro avg': {'precision': 0.6670912690001124, 'recall': 0.6335673811283566, 'f1-score': 0.6463583830621076, 'support': 917}, 'weighted avg': {'precision': 0.6756760981269438, 'recall': 0.678298800436205, 'f1-score': 0.6733742706388053, 'support': 917}}",0.43
3,clf,rforest,all,ALL_YES_1_1_1,60_120,included,basic,0.70,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.66,0.66,0.65,0.66,0.68,205.00,492.00,220.00,"{'0': {'precision': 0.6477987421383647, 'recall': 0.5024390243902439, 'f1-score': 0.5659340659340659, 'support': 205}, '1': {'precision': 0.6639072847682119, 'recall': 0.8150406504065041, 'f1-score': 0.7317518248175181, 'support': 492}, '2': {'precision': 0.6818181818181818, 'recall': 0.4772727272727273, 'f1-score': 0.5614973262032085, 'support': 220}, 'micro avg': {'precision': 0.6641221374045801, 'recall': 0.6641221374045801, 'f1-score': 0.6641221374045801, 'support': 917}, 'macro avg': {'precision': 0.6645080695749194, 'recall': 0.5982508006898251, 'f1-score': 0.6197277389849308, 'support': 917}, 'weighted avg': {'precision': 0.6646031911061341, 'recall': 0.6641221374045801, 'f1-score': 0.6538361974824517, 'support': 917}}",15.66
4,clf,xgb,all,ALL_YES_1_1_1,60_120,included,basic,0.70,{'n_estimators': 50},0.69,0.68,0.66,0.70,0.67,205.00,492.00,220.00,"{'0': {'precision': 0.6557377049180327, 'recall': 0.5853658536585366, 'f1-score': 0.6185567010309277, 'support': 205}, '1': {'precision': 0.7003610108303249, 'recall': 0.7886178861788617, 'f1-score': 0.7418738049713193, 'support': 492}, '2': {'precision': 0.6722222222222223, 'recall': 0.55, 'f1-score': 0.6050000000000001, 'support': 220}, 'micro avg': {'precision': 0.6859323882224646, 'recall': 0.6859323882224646, 'f1-score': 0.6859323882224646, 'support': 917}, 'macro avg': {'precision': 0.6761069793235267, 'recall': 0.6413279132791329, 'f1-score': 0.6551435020007491, 'support': 917}, 'weighted avg': {'precision': 0.683634390104259, 'recall': 0.6859323882224646, 'f1-score': 0.6814678688737507, 'support': 917}}",0.73
5,clf,gboosting,all,ALL_YES_1_1_1,60_120,included,basic,0.71,{'n_estimators': 10},0.68,0.68,0.64,0.68,0.71,205.00,492.00,220.00,"{'0': {'precision': 0.6411764705882353, 'recall': 0.5317073170731708, 'f1-score': 0.5813333333333334, 'support': 205}, '1': {'precision': 0.6813559322033899, 'recall': 0.8170731707317073, 'f1-score': 0.7430683918669132, 'support': 492}, '2': {'precision': 0.7070063694267515, 'recall': 0.5045454545454545, 'f1-score': 0.5888594164456232, 'support': 220}, 'micro avg': {'precision': 0.678298800436205, 'recall': 0.678298800436205, 'f1-score': 0.678298800436205, 'support': 917}, 'macro avg': {'precision': 0.6765129240727923, 'recall': 0.6177753141167774, 'f1-score': 0.6377537138819566, 'support': 917}, 'weighted avg': {'precision': 0.6785274769776896, 'recall': 0.678298800436205, 'f1-score': 0.6699149986367413, 'support': 917}}",2.04
6,clf,ada,all,ALL_YES_1_1_1,60_120,included,basic,0.70,{'n_estimators': 10},0.68,0.69,0.61,0.71,0.71,205.00,492.00,220.00,"{'0': {'precision': 0.6121495327102804, 'recall': 0.6390243902439025, 'f1-score': 0.6252983293556086, 'support': 205}, '1': {'precision': 0.707089552238806, 'recall': 0.7703252032520326, 'f1-score': 0.7373540856031129, 'support': 492}, '2': {'precision': 0.7065868263473054, 'recall': 0.5363636363636364, 'f1-score': 0.6098191214470284, 'support': 220}, 'micro avg': {'precision': 0.6848418756815703, 'recall': 0.6848418756815703, 'f1-score': 0.6848418756815703, 'support': 917}, 'macro avg': {'precision': 0.675275303765464, 'recall': 0.6485710766198571, 'f1-score': 0.6574905121352499, 'support': 917}, 'weighted avg': {'precision': 0.6857446190877942, 'recall': 0.6848418756815703, 'f1-score': 0.6817061879530835, 'support': 917}}",0.67
0,reg,kn,all,ALL_YES_1_1_1,60_120,included,basic,22.91,{'n_neighbors': 11},,,,,,,,,22.40,5.93
1,reg,svr-rbf,all,ALL_YES_1_1_1,60_120,included,basic,33.13,"{'C': 1, 'gamma': 1}",,,,,,,,,31.55,3.38
2,reg,dtree,all,ALL_YES_1_1_1,60_120,included,basic,21.71,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,21.56,0.42
3,reg,rforest,all,ALL_YES_1_1_1,60_120,included,basic,21.32,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,20.90,40.92
4,reg,xgb,all,ALL_YES_1_1_1,60_120,included,basic,21.09,{'n_estimators': 50},,,,,,,,,20.87,0.26
5,reg,gboosting,all,ALL_YES_1_1_1,60_120,included,basic,20.86,{'n_estimators': 50},,,,,,,,,20.88,0.55
6,reg,ada,all,ALL_YES_1_1_1,60_120,included,basic,21.87,{'n_estimators': 10},,,,,,,,,20.98,0.91
0,clf,kn,basic,ALL_YES_3_2_1,60_120,included,basic,0.70,{'n_neighbors': 51},0.67,0.67,0.67,0.66,0.70,205.00,492.00,220.00,"{'0': {'precision': 0.6666666666666666, 'recall': 0.4585365853658537, 'f1-score': 0.5433526011560693, 'support': 205}, '1': {'precision': 0.6608557844690967, 'recall': 0.8475609756097561, 'f1-score': 0.742653606411398, 'support': 492}, '2': {'precision': 0.7034482758620689, 'recall': 0.4636363636363636, 'f1-score': 0.5589041095890411, 'support': 220}, 'micro avg': {'precision': 0.6684841875681571, 'recall': 0.6684841875681571, 'f1-score': 0.6684841875681571, 'support': 917}, 'macro avg': {'precision': 0.6769902423326107, 'recall': 0.5899113082039912, 'f1-score': 0.614970105718836, 'support': 917}, 'weighted avg': {'precision': 0.6723733187733014, 'recall': 0.6684841875681571, 'f1-score': 0.6540150073075148, 'support': 917}}",5.30
1,clf,svc-rbf,basic,ALL_YES_3_2_1,60_120,included,basic,0.52,"{'C': 1, 'gamma': 1}",0.54,0.29,0.00,0.54,0.00,205.00,492.00,220.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 205}, '1': {'precision': 0.5365321701199564, 'recall': 1.0, 'f1-score': 0.6983676366217175, 'support': 492}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 220}, 'micro avg': {'precision': 0.5365321701199564, 'recall': 0.5365321701199564, 'f1-score': 0.5365321701199564, 'support': 917}, 'macro avg': {'precision': 0.17884405670665213, 'recall': 0.3333333333333333, 'f1-score': 0.23278921220723917, 'support': 917}, 'weighted avg': {'precision': 0.2878667695736298, 'recall': 0.5365321701199564, 'f1-score': 0.37469670361819524, 'support': 917}}",3.94
2,clf,dtree,basic,ALL_YES_3_2_1,60_120,included,basic,0.70,"{'max_depth': 6, 'min_samples_leaf': 100}",0.68,0.68,0.65,0.69,0.66,205.00,492.00,220.00,"{'0': {'precision': 0.6473684210526316, 'recall': 0.6, 'f1-score': 0.6227848101265823, 'support': 205}, '1': {'precision': 0.6949458483754513, 'recall': 0.782520325203252, 'f1-score': 0.7361376673040153, 'support': 492}, '2': {'precision': 0.6589595375722543, 'recall': 0.5181818181818182, 'f1-score': 0.5801526717557252, 'support': 220}, 'micro avg': {'precision': 0.678298800436205, 'recall': 0.678298800436205, 'f1-score': 0.678298800436205, 'support': 917}, 'macro avg': {'precision': 0.6670912690001124, 'recall': 0.6335673811283566, 'f1-score': 0.6463583830621076, 'support': 917}, 'weighted avg': {'precision': 0.6756760981269438, 'recall': 0.678298800436205, 'f1-score': 0.6733742706388053, 'support': 917}}",0.37
3,clf,rforest,basic,ALL_YES_3_2_1,60_120,included,basic,0.70,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.67,0.67,0.64,0.67,0.70,205.00,492.00,220.00,"{'0': {'precision': 0.6441717791411042, 'recall': 0.5121951219512195, 'f1-score': 0.5706521739130436, 'support': 205}, '1': {'precision': 0.6745362563237775, 'recall': 0.8130081300813008, 'f1-score': 0.7373271889400922, 'support': 492}, '2': {'precision': 0.6956521739130435, 'recall': 0.509090909090909, 'f1-score': 0.5879265091863517, 'support': 220}, 'micro avg': {'precision': 0.6728462377317339, 'recall': 0.6728462377317339, 'f1-score': 0.6728462377317339, 'support': 917}, 'macro avg': {'precision': 0.671453403125975, 'recall': 0.6114313870411431, 'f1-score': 0.6319686240131624, 'support': 917}, 'weighted avg': {'precision': 0.6728141015224585, 'recall': 0.6728462377317339, 'f1-score': 0.6642230148655361, 'support': 917}}",15.43
4,clf,xgb,basic,ALL_YES_3_2_1,60_120,included,basic,0.71,{'n_estimators': 10},0.67,0.67,0.63,0.68,0.68,205.00,492.00,220.00,"{'0': {'precision': 0.6298342541436464, 'recall': 0.5560975609756098, 'f1-score': 0.5906735751295337, 'support': 205}, '1': {'precision': 0.6818181818181818, 'recall': 0.7926829268292683, 'f1-score': 0.7330827067669172, 'support': 492}, '2': {'precision': 0.6829268292682927, 'recall': 0.509090909090909, 'f1-score': 0.5833333333333334, 'support': 220}, 'micro avg': {'precision': 0.6717557251908397, 'recall': 0.6717557251908397, 'f1-score': 0.6717557251908397, 'support': 917}, 'macro avg': {'precision': 0.6648597550767069, 'recall': 0.619290465631929, 'f1-score': 0.6356965384099281, 'support': 917}, 'weighted avg': {'precision': 0.6704628898506187, 'recall': 0.6717557251908397, 'f1-score': 0.6653196379108082, 'support': 917}}",0.61
5,clf,gboosting,basic,ALL_YES_3_2_1,60_120,included,basic,0.71,{'n_estimators': 10},0.67,0.67,0.64,0.68,0.69,205.00,492.00,220.00,"{'0': {'precision': 0.6352941176470588, 'recall': 0.526829268292683, 'f1-score': 0.5760000000000001, 'support': 205}, '1': {'precision': 0.6774744027303754, 'recall': 0.806910569105691, 'f1-score': 0.7365491651205937, 'support': 492}, '2': {'precision': 0.6894409937888198, 'recall': 0.5045454545454545, 'f1-score': 0.5826771653543307, 'support': 220}, 'micro avg': {'precision': 0.6717557251908397, 'recall': 0.6717557251908397, 'f1-score': 0.6717557251908397, 'support': 917}, 'macro avg': {'precision': 0.6674031713887514, 'recall': 0.6127617639812762, 'f1-score': 0.6317421101583082, 'support': 917}, 'weighted avg': {'precision': 0.6709157239853131, 'recall': 0.6717557251908397, 'f1-score': 0.6637417291355342, 'support': 917}}",1.89
6,clf,ada,basic,ALL_YES_3_2_1,60_120,included,basic,0.70,{'n_estimators': 10},0.68,0.69,0.61,0.71,0.71,205.00,492.00,220.00,"{'0': {'precision': 0.6121495327102804, 'recall': 0.6390243902439025, 'f1-score': 0.6252983293556086, 'support': 205}, '1': {'precision': 0.707089552238806, 'recall': 0.7703252032520326, 'f1-score': 0.7373540856031129, 'support': 492}, '2': {'precision': 0.7065868263473054, 'recall': 0.5363636363636364, 'f1-score': 0.6098191214470284, 'support': 220}, 'micro avg': {'precision': 0.6848418756815703, 'recall': 0.6848418756815703, 'f1-score': 0.6848418756815703, 'support': 917}, 'macro avg': {'precision': 0.675275303765464, 'recall': 0.6485710766198571, 'f1-score': 0.6574905121352499, 'support': 917}, 'weighted avg': {'precision': 0.6857446190877942, 'recall': 0.6848418756815703, 'f1-score': 0.6817061879530835, 'support': 917}}",0.64
0,reg,kn,basic,ALL_YES_3_2_1,60_120,included,basic,22.84,{'n_neighbors': 11},,,,,,,,,22.21,6.03
1,reg,svr-rbf,basic,ALL_YES_3_2_1,60_120,included,basic,33.13,"{'C': 1, 'gamma': 1}",,,,,,,,,31.55,3.17
2,reg,dtree,basic,ALL_YES_3_2_1,60_120,included,basic,21.69,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,21.56,0.37
3,reg,rforest,basic,ALL_YES_3_2_1,60_120,included,basic,21.31,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,20.91,36.13
4,reg,xgb,basic,ALL_YES_3_2_1,60_120,included,basic,21.01,{'n_estimators': 50},,,,,,,,,20.70,0.23
5,reg,gboosting,basic,ALL_YES_3_2_1,60_120,included,basic,20.83,{'n_estimators': 50},,,,,,,,,20.66,0.48
6,reg,ada,basic,ALL_YES_3_2_1,60_120,included,basic,21.96,{'n_estimators': 10},,,,,,,,,20.76,0.79
0,clf,kn,all,ALL_YES_3_2_1,60_120,included,basic,0.70,{'n_neighbors': 51},0.67,0.67,0.69,0.66,0.70,205.00,492.00,220.00,"{'0': {'precision': 0.6911764705882353, 'recall': 0.4585365853658537, 'f1-score': 0.5513196480938417, 'support': 205}, '1': {'precision': 0.6572327044025157, 'recall': 0.8495934959349594, 'f1-score': 0.7411347517730497, 'support': 492}, '2': {'precision': 0.696551724137931, 'recall': 0.4590909090909091, 'f1-score': 0.5534246575342465, 'support': 220}, 'micro avg': {'precision': 0.6684841875681571, 'recall': 0.6684841875681571, 'f1-score': 0.6684841875681571, 'support': 917}, 'macro avg': {'precision': 0.681653633042894, 'recall': 0.5890736634639073, 'f1-score': 0.6152930191337126, 'support': 917}, 'weighted avg': {'precision': 0.6742541399639812, 'recall': 0.6684841875681571, 'f1-score': 0.6536665762149533, 'support': 917}}",6.47
1,clf,svc-rbf,all,ALL_YES_3_2_1,60_120,included,basic,0.52,"{'C': 1, 'gamma': 1}",0.54,0.29,0.00,0.54,0.00,205.00,492.00,220.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 205}, '1': {'precision': 0.5365321701199564, 'recall': 1.0, 'f1-score': 0.6983676366217175, 'support': 492}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 220}, 'micro avg': {'precision': 0.5365321701199564, 'recall': 0.5365321701199564, 'f1-score': 0.5365321701199564, 'support': 917}, 'macro avg': {'precision': 0.17884405670665213, 'recall': 0.3333333333333333, 'f1-score': 0.23278921220723917, 'support': 917}, 'weighted avg': {'precision': 0.2878667695736298, 'recall': 0.5365321701199564, 'f1-score': 0.37469670361819524, 'support': 917}}",4.38
2,clf,dtree,all,ALL_YES_3_2_1,60_120,included,basic,0.70,"{'max_depth': 6, 'min_samples_leaf': 100}",0.68,0.68,0.65,0.69,0.66,205.00,492.00,220.00,"{'0': {'precision': 0.6473684210526316, 'recall': 0.6, 'f1-score': 0.6227848101265823, 'support': 205}, '1': {'precision': 0.6949458483754513, 'recall': 0.782520325203252, 'f1-score': 0.7361376673040153, 'support': 492}, '2': {'precision': 0.6589595375722543, 'recall': 0.5181818181818182, 'f1-score': 0.5801526717557252, 'support': 220}, 'micro avg': {'precision': 0.678298800436205, 'recall': 0.678298800436205, 'f1-score': 0.678298800436205, 'support': 917}, 'macro avg': {'precision': 0.6670912690001124, 'recall': 0.6335673811283566, 'f1-score': 0.6463583830621076, 'support': 917}, 'weighted avg': {'precision': 0.6756760981269438, 'recall': 0.678298800436205, 'f1-score': 0.6733742706388053, 'support': 917}}",0.43
