,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_30_60_after,pips_candle_30_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_60_120_after,reaction_max_60_120_after
1466,2015-11-02 10:00:00,17,-0.11,0,0.0,0,1,0,0,1,0,0,1,2015,45,0,1,15,11,9,-4,4,-4,7,2,6,1,5,0,11,-2,18,-14,1,0
1467,2015-11-04 08:15:00,0,-0.05,0,-3.73,1,1,0,0,0,0,1,1,2015,45,2,1,17,-16,9,3,8,-7,9,-4,4,-1,3,-1,8,-4,21,-1,3,0
1468,2015-11-04 08:30:00,31,1.11,0,-0.31,0,0,1,0,1,0,0,1,2015,45,2,1,9,-4,4,-1,3,-1,4,2,4,-1,3,-2,33,-30,30,-22,19,0
1469,2015-11-04 10:00:00,18,1.14,1,0.0,0,0,1,0,1,0,0,1,2015,45,2,1,25,-21,10,1,7,-3,7,-5,6,4,4,-1,22,7,45,-19,0,0
1470,2015-11-05 08:30:00,32,-1.55,1,0.0,1,0,0,1,1,0,0,1,2015,45,3,1,20,-2,11,-4,8,5,8,-2,9,8,12,-4,18,6,25,6,7,0
1471,2015-11-12 08:30:00,32,-0.53,0,0.0,1,0,0,1,1,0,0,1,2015,46,3,1,11,10,10,7,6,-4,5,0,5,-3,9,-5,16,41,21,5,41,1
1472,2015-11-13 10:00:00,28,0.46,0,-1.6,1,0,1,0,0,0,1,1,2015,46,4,1,19,-7,13,8,13,8,7,1,8,5,11,-5,24,-10,25,-3,1,0
1473,2015-11-18 08:30:00,3,0.0,0,-0.82,0,1,0,0,1,0,0,1,2015,47,2,1,7,2,4,-4,5,0,5,4,7,-5,4,-2,9,2,11,0,10,0
1474,2015-11-24 08:30:00,26,0.44,0,-1.3,0,0,1,0,1,0,0,1,2015,48,1,1,14,4,9,-3,8,3,8,5,6,1,4,0,26,-20,30,9,3,0
1475,2015-11-24 10:00:00,4,-1.14,1,2.46,1,0,0,1,0,1,0,1,2015,48,1,1,11,4,6,1,6,-1,16,-12,6,1,4,1,10,1,37,-29,17,0
1476,2015-12-01 10:00:00,17,-3.64,1,0.0,0,0,0,1,1,0,0,1,2015,49,1,1,15,6,8,4,7,5,5,-2,8,-2,7,-5,27,-18,19,4,10,0
1477,2015-12-02 08:15:00,0,1.36,1,4.26,1,0,1,0,0,1,0,1,2015,49,2,1,28,-18,6,-4,8,-8,7,1,7,1,6,0,17,9,29,15,3,0
1478,2015-12-03 08:30:00,32,0.0,0,0.0,1,1,0,0,1,0,0,1,2015,49,3,1,153,131,44,-3,106,94,51,-20,26,-14,50,-32,40,-2,277,120,61,1
1479,2015-12-03 10:00:00,18,-1.04,1,0.0,0,0,0,1,1,0,0,1,2015,49,3,1,32,29,34,24,27,-20,9,2,12,-3,9,-2,15,3,55,2,91,1
1480,2015-12-10 08:30:00,32,-1.67,1,0.0,1,0,0,1,1,0,0,1,2015,50,3,1,11,4,13,11,7,1,5,-2,6,2,10,6,19,-12,20,-8,13,0
1481,2015-12-11 10:00:00,28,-0.14,0,-1.14,1,1,0,0,0,0,1,1,2015,50,4,1,40,-28,12,0,20,-12,12,-3,16,8,8,4,25,13,72,45,11,0
1482,2015-12-16 08:30:00,3,0.99,1,-0.91,0,0,1,0,1,0,0,1,2015,51,2,1,7,-3,7,4,5,3,6,3,5,1,6,-6,14,-10,28,7,11,0
1483,2015-12-16 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2015,51,2,1,61,-36,28,-10,72,40,26,10,31,-15,15,8,71,6,79,16,11,0
1484,2015-12-22 08:30:00,16,0.29,0,-0.77,0,0,1,0,1,0,0,1,2015,52,1,1,15,2,5,-1,9,1,5,3,3,-2,5,-2,17,14,27,9,16,0
1485,2015-12-23 08:30:00,8,-0.6,0,-0.66,0,0,0,1,1,0,0,1,2015,52,2,1,6,-2,4,-1,2,0,4,-4,11,-8,3,0,18,9,15,-9,1,0
1486,2015-12-24 08:30:00,32,-0.29,0,-2.24,0,1,0,0,1,0,0,1,2015,52,3,1,10,0,10,-9,3,1,2,2,1,0,4,3,14,5,14,7,10,0
1487,2015-12-29 10:00:00,4,0.3,0,1.99,1,0,1,0,0,1,0,1,2015,52,1,1,7,3,4,4,6,4,2,-1,5,-3,7,-4,30,-15,14,3,10,0
1488,2015-12-31 08:30:00,32,-1.26,1,0.0,1,0,0,1,1,0,0,1,2015,52,3,1,9,7,3,3,5,-2,5,-3,2,2,7,-5,14,-5,14,-5,7,0
1489,2016-01-04 10:00:00,17,-1.21,1,0.0,0,0,0,1,1,0,0,1,2016,1,0,1,15,3,8,-6,21,-18,8,1,13,6,6,6,29,-11,30,-19,3,0
1490,2016-01-06 08:15:00,0,2.96,1,-0.61,0,0,1,0,1,0,0,1,2016,1,2,1,28,3,8,3,7,-2,15,5,9,2,13,-7,17,1,44,-16,18,0
1491,2016-01-06 08:30:00,31,0.78,0,-0.65,1,0,1,0,1,0,0,1,2016,1,2,1,15,5,9,2,13,-7,13,5,6,1,10,-10,14,-1,43,-9,25,1
1492,2016-01-06 10:00:00,18,-0.28,0,0.0,0,0,0,1,1,0,0,1,2016,1,2,1,23,-12,6,-3,8,4,5,0,4,-2,6,6,22,-11,34,13,14,0
1493,2016-01-07 08:30:00,32,-0.79,0,0.0,1,0,0,1,1,0,0,1,2016,1,3,1,7,3,8,-3,6,0,8,-1,5,-2,6,1,18,1,28,7,15,0
1494,2016-01-13 10:30:00,11,-1.38,0,0.0,0,1,0,0,1,0,0,1,2016,2,2,1,18,14,10,-3,11,0,10,-4,10,-10,22,-16,18,-4,49,31,11,0
1495,2016-01-14 08:30:00,32,-1.34,0,0.0,1,0,0,1,1,0,0,1,2016,2,3,1,11,-3,14,7,13,-7,7,-1,7,6,5,0,20,26,22,-13,10,0
1496,2016-01-15 10:00:00,28,0.18,0,0.55,0,0,1,0,0,1,0,1,2016,2,4,1,12,2,14,-11,17,10,9,-2,11,-9,8,-3,23,8,40,10,15,0
1497,2016-01-21 11:00:00,11,-0.34,1,0.0,0,1,0,0,1,0,0,1,2016,3,3,1,12,-7,10,5,18,9,15,-10,16,13,7,-4,12,8,25,4,14,0
1498,2016-01-26 10:00:00,4,0.2,0,-0.17,0,0,1,0,1,0,0,1,2016,4,1,1,7,-2,8,-1,5,2,4,1,5,-1,4,1,14,-1,17,9,16,0
1499,2016-01-27 10:30:00,11,-1.67,1,0.0,0,1,0,0,1,0,0,1,2016,4,2,1,5,-2,4,0,5,4,4,-1,5,-1,12,-3,11,7,24,-8,4,0
1500,2016-01-27 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,4,2,1,35,24,30,16,22,-9,25,-15,10,0,8,4,23,20,35,-4,6,0
1501,2016-01-29 08:30:00,1,-0.23,0,0.51,0,0,0,1,0,1,0,1,2016,4,4,1,13,-6,18,-16,13,-8,21,-11,9,-7,11,-4,18,-19,20,10,7,0
1502,2016-02-01 10:00:00,17,-0.54,0,0.0,0,0,0,1,1,0,0,1,2016,5,0,1,15,9,8,-2,11,-9,7,4,6,0,7,3,18,-7,36,17,8,0
1503,2016-02-03 08:15:00,0,0.4,0,1.04,0,0,1,0,0,1,0,1,2016,5,2,1,15,10,28,26,14,-4,11,-4,4,-2,5,-4,26,27,27,16,67,1
1504,2016-02-03 10:00:00,18,-0.88,1,0.0,0,0,0,1,1,0,0,1,2016,5,2,1,38,16,17,5,17,8,13,-10,9,2,25,22,46,-6,86,45,18,0
1505,2016-02-03 10:30:00,11,-1.91,1,0.0,0,1,0,0,1,0,0,1,2016,5,2,1,32,17,12,-7,13,-2,22,-10,10,2,18,0,31,-2,117,81,7,0
1506,2016-02-04 08:30:00,32,-1.29,0,-1.83,0,0,0,1,1,0,0,1,2016,5,3,1,21,11,19,-19,9,-4,15,11,20,-15,6,-3,24,-16,58,32,37,1
1507,2016-02-10 10:30:00,11,-1.85,0,0.0,0,1,0,0,1,0,0,1,2016,6,2,1,20,-8,10,4,13,13,10,-7,12,7,15,7,40,31,92,-61,23,1
1508,2016-02-11 08:30:00,32,4.33,1,0.0,1,0,1,0,1,0,0,1,2016,6,3,1,21,-18,13,-1,8,2,16,-6,19,11,10,1,37,14,53,18,15,0
1509,2016-02-12 10:00:00,28,-0.55,0,-0.81,1,0,0,1,0,0,1,1,2016,6,4,1,20,6,8,-2,13,-1,9,-4,6,-4,13,-7,23,13,54,6,2,0
1510,2016-02-18 11:00:00,11,-0.65,0,0.0,0,1,0,0,1,0,0,1,2016,7,3,1,12,8,5,-5,7,-6,5,-1,10,-8,7,-2,16,0,37,15,27,1
1511,2016-02-23 10:00:00,4,-0.83,1,-0.25,0,0,0,1,1,0,0,1,2016,8,1,1,7,4,13,11,7,-1,7,-2,8,-5,8,-2,32,12,19,-10,12,0
1512,2016-02-24 10:30:00,11,-0.82,0,0.0,0,1,0,0,1,0,0,1,2016,8,2,1,17,8,20,-17,9,3,6,-3,9,5,11,3,26,8,63,45,3,0
1513,2016-02-26 08:30:00,26,2.41,1,-1.59,0,0,1,0,1,0,0,1,2016,8,4,1,29,-24,16,-11,5,2,9,3,15,-7,8,-6,24,3,39,-8,9,0
1514,2016-03-01 10:00:00,17,1.37,0,0.0,0,0,1,0,1,0,0,1,2016,9,1,1,17,-7,9,4,14,-10,13,-7,10,5,5,0,34,9,38,-20,6,0
1515,2016-03-02 08:15:00,0,1.14,1,-1.14,1,0,1,0,0,0,1,1,2016,9,2,1,15,-14,8,4,7,2,11,8,10,1,9,-7,14,-9,19,2,9,0
1516,2016-03-02 10:30:00,11,-4.89,1,0.0,0,1,0,0,1,0,0,1,2016,9,2,1,6,-3,6,0,6,-3,6,-3,8,-4,5,-1,11,5,18,4,14,0
1517,2016-03-03 08:30:00,32,-0.66,0,0.0,1,0,0,1,1,0,0,1,2016,9,3,1,13,8,7,0,7,6,8,-6,8,7,7,-2,21,-5,18,3,34,1
1518,2016-03-03 10:00:00,18,-0.11,0,0.0,0,1,0,0,1,0,0,1,2016,9,3,1,20,8,16,-13,11,7,7,-4,13,10,14,-9,15,2,43,16,42,1
1519,2016-03-09 10:30:00,11,-0.33,1,0.0,0,1,0,0,1,0,0,1,2016,10,2,1,25,19,17,12,10,-6,5,-3,12,4,12,1,22,4,56,25,13,0
1520,2016-03-10 08:30:00,32,1.14,1,-2.24,0,0,1,0,1,0,0,1,2016,10,3,1,24,-6,27,-18,28,26,21,8,39,34,93,29,206,93,155,-119,95,1
1521,2016-03-16 10:30:00,11,-0.54,0,0.0,0,1,0,0,1,0,0,1,2016,11,2,1,7,-5,6,-4,4,0,5,2,5,1,3,0,8,0,15,1,22,1
1522,2016-03-16 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,11,2,1,82,54,39,22,24,4,13,6,20,14,19,5,56,23,100,3,41,1
1523,2016-03-18 10:00:00,28,-1.04,0,0.62,0,0,0,1,0,1,0,1,2016,11,4,1,15,-4,10,1,7,-2,6,2,4,-2,5,5,19,-1,24,8,5,0
1524,2016-03-23 10:30:00,11,-2.32,1,0.0,0,1,0,0,1,0,0,1,2016,12,2,1,7,0,7,4,4,-1,6,1,7,2,7,0,8,3,26,-17,3,0
1525,2016-03-25 08:30:00,16,1.19,1,-0.82,0,0,1,0,1,0,0,1,2016,12,4,1,6,-5,4,4,1,0,0,0,1,-1,1,0,9,2,10,-3,7,0
1526,2016-03-29 10:00:00,4,0.47,0,1.49,1,0,1,0,0,1,0,1,2016,13,1,1,7,-1,5,-4,3,1,4,1,2,1,10,7,30,-20,19,-10,13,0
1527,2016-03-30 08:15:00,0,-0.21,0,-0.75,1,1,0,0,0,0,1,1,2016,13,2,1,17,11,20,-19,8,-2,10,-5,6,5,6,1,16,-9,17,-3,45,1
1528,2016-03-30 10:30:00,11,-0.24,1,0.0,0,1,0,0,1,0,0,1,2016,13,2,1,12,3,7,-1,9,4,8,-6,5,-2,7,0,27,-13,53,42,3,0
1529,2016-03-31 08:30:00,32,-1.33,0,0.0,1,0,0,1,1,0,0,1,2016,13,3,1,9,1,6,2,6,4,5,-4,5,-3,4,-1,13,8,17,11,19,0
1530,2016-04-01 10:00:00,17,0.91,0,0.0,0,0,1,0,1,0,0,1,2016,13,4,1,20,-18,19,-17,13,-5,9,4,8,5,9,-1,22,-4,48,-25,36,1
1531,2016-04-05 10:00:00,18,0.22,0,0.0,0,0,1,0,1,0,0,1,2016,14,1,1,18,-13,11,4,8,5,5,0,7,2,8,5,17,1,34,-13,28,1
1532,2016-04-06 10:30:00,11,-2.3,1,0.0,0,1,0,0,1,0,0,1,2016,14,2,1,7,-3,7,-4,6,1,5,-1,8,3,10,-6,21,22,22,-9,39,1
1533,2016-04-07 08:30:00,32,-0.45,0,0.0,1,1,0,0,1,0,0,1,2016,14,3,1,7,2,5,3,5,4,8,-3,8,8,5,0,40,-7,43,-35,17,0
1534,2016-04-13 10:30:00,11,-1.62,1,0.0,0,1,0,0,1,0,0,1,2016,15,2,1,7,-2,7,4,6,5,4,-2,7,2,13,-9,10,-10,36,-21,15,0
1535,2016-04-15 10:00:00,28,-1.33,0,0.68,0,0,0,1,0,1,0,1,2016,15,4,1,22,19,10,-6,13,9,5,3,8,-2,5,-3,16,-7,38,15,2,0
1536,2016-04-19 08:30:00,3,-1.74,1,-0.91,0,0,0,1,1,0,0,1,2016,16,1,1,11,5,8,7,7,2,3,0,4,-3,3,-1,15,14,21,12,11,0
1537,2016-04-20 10:30:00,11,-0.03,1,0.0,0,1,0,0,1,0,0,1,2016,16,2,1,9,-3,11,10,7,-5,2,1,4,2,9,1,15,-9,43,-36,6,0
1538,2016-04-26 08:30:00,8,-0.76,0,-2.24,0,0,0,1,0,0,1,1,2016,17,1,1,20,18,13,6,10,7,11,-6,6,-2,10,-1,36,23,34,4,8,0
1539,2016-04-26 10:00:00,4,-0.31,0,-0.09,0,0,0,1,1,0,0,1,2016,17,1,1,9,5,8,1,6,-1,6,-3,7,-4,11,-3,21,-10,36,21,13,0
1540,2016-04-27 10:30:00,11,-0.17,1,0.0,0,1,0,0,1,0,0,1,2016,17,2,1,10,1,6,-3,7,5,2,0,3,0,19,-18,16,2,16,5,18,0
1541,2016-04-27 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,17,2,1,72,-20,53,-3,17,0,14,2,12,1,12,-2,28,-5,72,15,9,0
1542,2016-05-02 10:00:00,17,-0.62,0,0.0,0,0,0,1,1,0,0,1,2016,18,0,1,26,-5,11,-9,7,0,15,-15,6,4,6,2,20,13,66,45,8,0
1543,2016-05-04 08:15:00,0,-1.92,1,-0.51,0,0,0,1,1,0,0,1,2016,18,2,1,22,12,15,7,12,-5,25,-23,20,14,15,-4,18,0,36,13,25,1
1544,2016-05-04 10:00:00,18,0.76,0,0.0,0,0,1,0,1,0,0,1,2016,18,2,1,26,-21,14,-4,12,-5,11,6,10,-3,30,29,30,-4,42,8,16,0
1545,2016-05-04 10:30:00,11,-0.61,0,0.0,0,1,0,0,1,0,0,1,2016,18,2,1,11,-9,8,-3,13,-7,11,-6,8,5,15,8,17,8,52,10,8,0
1546,2016-05-05 08:30:00,32,-1.02,1,0.0,1,0,0,1,1,0,0,1,2016,18,3,1,6,3,9,-4,10,2,10,-6,6,3,8,5,13,0,23,12,4,0
1547,2016-05-11 10:30:00,11,-1.03,0,0.0,0,1,0,0,1,0,0,1,2016,19,2,1,10,-9,4,2,7,6,7,6,12,-5,6,-1,19,11,22,20,9,0
1548,2016-05-12 08:30:00,32,-1.25,1,0.0,1,0,0,1,1,0,0,1,2016,19,3,1,8,6,4,2,7,4,5,-1,6,5,4,3,12,2,15,-6,13,0
1549,2016-05-13 10:00:00,28,4.81,1,-0.51,1,0,1,0,0,0,1,1,2016,19,4,1,16,-14,12,2,11,9,5,5,5,-5,6,2,15,-2,45,-14,7,0
1550,2016-05-18 10:30:00,11,-1.94,1,0.0,0,1,0,0,1,0,0,1,2016,20,2,1,5,-2,4,-2,4,-1,9,-3,6,6,10,-5,12,2,29,20,4,0
1551,2016-05-25 10:30:00,11,-1.36,0,0.0,0,1,0,0,1,0,0,1,2016,21,2,1,4,0,4,0,8,4,4,3,5,0,9,4,25,20,24,-15,3,0
1552,2016-05-27 08:30:00,26,0.0,0,-0.73,0,1,0,0,1,0,0,1,2016,21,4,1,10,1,7,1,5,-1,15,-6,8,-3,7,-3,13,-2,14,-3,3,0
1553,2016-05-31 10:00:00,4,-1.06,0,0.41,0,0,0,1,0,1,0,1,2016,22,1,1,6,2,7,-5,6,-5,9,9,4,-3,6,2,39,-33,17,15,9,0
1554,2016-06-01 10:00:00,17,0.84,0,0.0,0,0,1,0,1,0,0,1,2016,22,2,1,28,-20,10,-7,11,7,13,8,13,7,8,5,19,9,31,0,0,0
1555,2016-06-02 08:15:00,0,-0.02,0,1.17,0,1,0,0,0,1,0,1,2016,22,3,1,11,-3,5,1,11,1,13,6,29,-20,49,36,32,-22,17,-12,14,0
1556,2016-06-02 08:30:00,32,-0.31,0,0.0,1,1,0,0,1,0,0,1,2016,22,3,1,13,6,29,-20,49,36,17,-8,10,1,24,-11,18,-1,18,-6,4,0
1557,2016-06-02 11:00:00,11,-0.91,0,0.0,0,1,0,0,1,0,0,1,2016,22,3,1,5,-2,8,-5,8,1,6,5,5,-1,3,0,5,-4,23,-8,5,0
1558,2016-06-03 10:00:00,18,-2.65,1,0.0,0,0,0,1,1,0,0,1,2016,22,4,1,23,18,16,-9,5,3,12,12,15,-13,7,0,14,3,57,34,10,0
1559,2016-06-08 10:30:00,11,0.0,1,0.0,0,1,0,0,1,0,0,1,2016,23,2,1,7,-2,5,4,4,0,5,-1,6,-3,9,-6,13,7,16,-4,11,0
1560,2016-06-09 08:30:00,32,0.52,0,-2.0,0,0,1,0,1,0,0,1,2016,23,3,1,4,-4,9,-4,8,-7,8,-5,6,5,11,-8,16,12,17,10,1,0
1561,2016-06-10 10:00:00,28,-0.06,0,-1.02,1,1,0,0,0,0,1,1,2016,23,4,1,12,7,8,5,6,-3,9,-6,5,0,10,-5,15,5,23,-12,11,0
1562,2016-06-15 08:30:00,23,0.4,0,0.0,0,0,1,0,1,0,0,1,2016,24,2,1,9,2,3,2,4,1,4,-1,5,-4,6,-5,14,-17,10,1,32,1
1563,2016-06-15 10:30:00,11,-0.69,0,0.0,0,1,0,0,1,0,0,1,2016,24,2,1,5,1,9,-5,9,-5,6,4,7,-6,8,8,16,12,34,27,6,0
1564,2016-06-15 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,24,2,1,40,9,20,-6,18,5,14,10,13,-1,12,-3,34,-19,60,31,16,0
1565,2016-06-17 08:30:00,3,-0.19,0,-0.91,0,1,0,0,1,0,0,1,2016,24,4,1,10,-9,7,4,4,2,7,-4,5,3,8,-8,28,18,20,-3,31,1
1566,2016-06-22 10:30:00,11,-0.24,1,0.0,0,1,0,0,1,0,0,1,2016,25,2,1,9,-5,5,-1,8,-6,15,-5,8,-5,11,-8,14,-5,40,7,28,1
1567,2016-06-23 08:30:00,32,1.76,1,0.0,1,0,1,0,1,0,0,1,2016,25,3,1,9,3,17,-15,6,1,7,-1,7,-5,9,7,11,4,23,12,4,0
1568,2016-06-24 08:30:00,8,-0.37,0,-0.41,0,0,0,1,1,0,0,1,2016,25,4,1,25,-11,19,2,6,-2,28,-14,16,-5,9,-3,32,9,54,28,63,1
1569,2016-06-28 08:30:00,16,0.45,0,-0.54,1,0,1,0,1,0,0,1,2016,26,1,1,9,-3,8,2,6,4,6,-3,9,-7,3,0,20,-2,21,-1,11,0
1570,2016-06-28 10:00:00,4,1.5,1,-0.23,0,0,1,0,1,0,0,1,2016,26,1,1,6,1,5,0,10,0,6,4,10,8,10,-9,18,-19,20,-5,12,0
1571,2016-06-29 10:30:00,11,-1.87,0,0.0,0,1,0,0,1,0,0,1,2016,26,2,1,10,0,15,8,14,-11,9,-1,10,-4,15,11,24,9,31,-10,7,0
1572,2016-06-30 08:30:00,32,-0.11,0,-2.24,0,1,0,0,1,0,0,1,2016,26,3,1,23,-7,6,2,13,12,7,2,9,6,7,1,21,-8,55,-35,20,1
1573,2016-07-01 10:00:00,17,2.22,1,0.0,0,0,1,0,1,0,0,1,2016,26,4,1,16,-3,10,1,17,-13,8,5,13,-9,6,3,25,14,34,16,15,0
1574,2016-07-06 10:00:00,18,2.3,1,0.0,0,0,1,0,1,0,0,1,2016,27,2,1,12,-10,8,-3,16,-12,15,2,11,8,7,1,27,19,30,-6,11,0
1575,2016-07-07 08:15:00,0,0.48,0,-0.47,0,0,1,0,1,0,0,1,2016,27,3,1,8,2,9,9,6,-2,16,-6,6,-2,5,2,22,19,18,-11,4,0
1576,2016-07-07 08:30:00,32,1.8,1,-3.65,0,0,1,0,1,0,0,1,2016,27,3,1,16,-6,6,-2,5,2,6,1,16,10,5,0,14,2,21,4,13,0
1577,2016-07-07 11:00:00,11,-0.14,1,0.0,0,1,0,0,1,0,0,1,2016,27,3,1,11,-3,6,4,11,-6,9,-4,7,4,7,-2,9,-8,22,-13,8,0
1578,2016-07-13 10:30:00,11,-0.26,1,0.0,0,1,0,0,1,0,0,1,2016,28,2,1,13,9,6,2,7,-1,8,-5,9,2,13,-10,12,4,37,17,6,0
1579,2016-07-15 10:00:00,28,-1.22,1,-0.71,1,0,0,1,0,0,1,1,2016,28,4,1,8,5,7,0,4,-1,5,-1,8,-3,5,-4,14,-4,44,-31,4,0
1580,2016-07-19 08:30:00,3,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,29,1,1,8,-2,10,-6,10,-8,6,2,8,0,8,6,14,8,23,-15,2,0
1581,2016-07-20 10:30:00,11,-1.36,0,0.0,0,1,0,0,1,0,0,1,2016,29,2,1,8,-2,5,-3,4,0,4,0,6,-6,5,-1,11,-5,35,22,7,0
1582,2016-07-26 10:00:00,4,0.41,0,-0.69,1,0,1,0,0,0,1,1,2016,30,1,1,14,-11,8,5,8,-1,4,-1,3,-2,4,-2,15,-5,17,8,2,0
1583,2016-07-27 08:30:00,8,-0.8,0,-0.41,0,0,0,1,1,0,0,1,2016,30,2,1,8,6,6,-3,5,-3,3,1,3,2,2,0,11,-4,16,4,11,0
1584,2016-07-27 10:30:00,11,-5.37,0,0.0,0,1,0,0,1,0,0,1,2016,30,2,1,3,1,3,-1,3,-2,7,-3,4,-3,11,-9,9,0,13,7,4,0
1585,2016-07-27 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,30,2,1,36,-24,21,6,12,-2,20,13,24,17,13,-5,29,43,39,6,21,1
1586,2016-07-28 08:30:00,32,-0.68,0,-1.12,0,0,0,1,1,0,0,1,2016,30,3,1,3,-1,8,4,3,-2,6,5,5,1,4,-2,12,0,16,13,7,0
1587,2016-07-29 08:30:00,1,-4.8,1,0.71,0,0,0,1,0,1,0,1,2016,30,4,1,32,18,10,2,15,15,11,5,8,6,6,-4,18,1,34,-2,18,0
1588,2016-08-01 10:00:00,17,-0.51,0,0.0,0,0,0,1,1,0,0,1,2016,31,0,1,5,0,3,1,3,-2,4,2,4,2,4,1,9,2,10,2,6,0
1589,2016-08-03 08:15:00,0,0.27,0,-0.47,0,0,1,0,1,0,0,1,2016,31,2,1,13,-9,5,3,3,2,6,2,3,-1,4,-2,19,-12,15,2,2,0
1590,2016-08-03 10:00:00,18,-0.24,0,0.0,0,0,0,1,1,0,0,1,2016,31,2,1,7,-2,8,-5,8,-7,6,-3,5,2,4,0,11,6,20,-14,7,0
1591,2016-08-03 10:30:00,11,-1.98,0,0.0,0,1,0,0,1,0,0,1,2016,31,2,1,6,1,3,1,2,0,2,0,3,-1,7,4,4,3,23,-11,4,0
1592,2016-08-04 08:30:00,32,-0.4,0,0.0,1,1,0,0,1,0,0,1,2016,31,3,1,8,7,9,-2,3,-2,4,0,5,3,2,2,9,-3,31,16,7,0
1593,2016-08-10 10:30:00,11,-1.42,0,0.0,0,1,0,0,1,0,0,1,2016,32,2,1,3,0,5,5,6,-5,6,-6,4,-1,6,3,8,5,16,-7,7,0
1594,2016-08-11 08:30:00,32,0.56,0,-2.24,0,0,1,0,1,0,0,1,2016,32,3,1,4,0,5,0,4,0,3,-2,3,3,2,-1,8,-2,17,8,18,0
1595,2016-08-12 10:00:00,28,-0.28,0,-0.48,0,0,0,1,1,0,0,1,2016,32,4,1,9,1,12,-10,16,-9,7,-1,8,0,5,-2,11,9,20,0,3,0
1596,2016-08-17 10:30:00,11,-1.91,0,0.0,0,1,0,0,1,0,0,1,2016,33,2,1,7,-6,6,3,3,1,5,3,2,1,6,2,11,-2,12,-2,3,0
1597,2016-08-24 10:30:00,11,-2.91,0,0.0,0,1,0,0,1,0,0,1,2016,34,2,1,5,1,6,-5,8,7,7,-7,5,0,3,0,7,-2,21,-12,15,0
1598,2016-08-26 08:30:00,26,0.0,0,-0.43,1,1,0,0,1,0,0,1,2016,34,4,1,8,0,11,10,12,7,5,-1,4,-2,8,-3,17,-1,12,1,47,1
1599,2016-08-30 10:00:00,4,1.19,1,-0.64,1,0,1,0,0,0,1,1,2016,35,1,1,5,-3,8,-5,7,5,8,-5,7,7,5,2,10,-6,23,-15,7,0
1600,2016-08-31 08:15:00,0,-0.12,0,2.03,1,1,0,0,0,1,0,1,2016,35,2,1,8,0,6,-3,3,1,3,3,4,-4,5,2,15,8,12,-4,14,0
1601,2016-08-31 10:30:00,11,-2.35,0,0.0,0,1,0,0,1,0,0,1,2016,35,2,1,6,-5,8,-2,9,0,3,-1,5,-1,9,4,17,3,18,9,20,1
1602,2016-09-01 08:30:00,32,-0.34,0,0.0,1,1,0,0,1,0,0,1,2016,35,3,1,7,-5,4,2,5,-3,3,0,3,0,3,3,8,-2,16,-5,58,1
1603,2016-09-01 10:00:00,17,-2.33,1,0.0,0,0,0,1,1,0,0,1,2016,35,3,1,31,27,18,7,12,-7,5,2,22,21,14,-3,19,11,38,-1,2,0
1604,2016-09-06 10:00:00,18,-1.93,1,0.0,0,0,0,1,1,0,0,1,2016,36,1,1,50,48,10,-3,8,5,19,12,8,-1,10,6,27,8,54,0,6,0
1605,2016-09-08 08:30:00,32,0.92,0,0.0,1,0,1,0,1,0,0,1,2016,36,3,1,22,-10,24,8,25,10,26,11,17,-2,12,-6,39,12,37,6,11,0
1606,2016-09-08 11:00:00,11,-19.97,3,0.0,0,1,0,0,1,0,0,1,2016,36,3,1,8,-4,5,0,13,11,7,2,6,-4,7,-7,21,-6,24,-11,3,0
1607,2016-09-14 10:30:00,11,-0.59,0,0.0,0,1,0,0,1,0,0,1,2016,37,2,1,10,8,10,-1,5,-4,2,0,4,2,11,-4,32,5,26,13,9,0
1608,2016-09-16 10:00:00,28,-0.32,0,-0.73,1,0,0,1,0,0,1,1,2016,37,4,1,6,4,14,-10,6,2,4,0,3,-1,5,-1,17,-9,17,-12,7,0
1609,2016-09-20 08:30:00,3,-0.65,0,-1.01,0,0,0,1,1,0,0,1,2016,38,1,1,8,4,6,-5,4,0,3,1,3,-1,3,1,9,-1,13,2,8,0
1610,2016-09-21 10:30:00,11,-1.66,2,0.0,0,1,0,0,1,0,0,1,2016,38,2,1,2,1,4,2,2,1,4,-2,2,-2,5,-3,19,11,8,-2,18,0
1611,2016-09-21 14:00:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2016,38,2,1,53,-6,41,31,17,1,17,-4,18,-15,7,1,49,25,53,0,18,0
