,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
3,reg,rforest,basic,ALL_NO_1_1_1,0_30,included,basic,19.78,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 200}",,,,,,,,,20.26,25.29
4,reg,xgb,basic,ALL_NO_1_1_1,0_30,included,basic,20.01,{'n_estimators': 10},,,,,,,,,20.33,0.16
5,reg,gboosting,basic,ALL_NO_1_1_1,0_30,included,basic,20.01,{'n_estimators': 10},,,,,,,,,20.36,0.29
6,reg,ada,basic,ALL_NO_1_1_1,0_30,included,basic,20.43,{'n_estimators': 10},,,,,,,,,20.22,0.37
0,clf,kn,all,ALL_NO_1_1_1,0_30,included,basic,0.55,{'n_neighbors': 151},0.53,0.48,0.47,0.54,0.34,303.00,686.00,303.00,"{'0': {'precision': 0.47058823529411764, 'recall': 0.026402640264026403, 'f1-score': 0.05, 'support': 303}, '1': {'precision': 0.5420408163265306, 'recall': 0.967930029154519, 'f1-score': 0.694924123495552, 'support': 686}, '2': {'precision': 0.34, 'recall': 0.056105610561056105, 'f1-score': 0.09631728045325778, 'support': 303}, 'micro avg': {'precision': 0.5332817337461301, 'recall': 0.5332817337461301, 'f1-score': 0.5332817337461301, 'support': 1292}, 'macro avg': {'precision': 0.4508763505402161, 'recall': 0.35014609332653385, 'f1-score': 0.28041380131627, 'support': 1292}, 'weighted avg': {'precision': 0.47790111090875975, 'recall': 0.5332817337461301, 'f1-score': 0.40329108722545337, 'support': 1292}}",1.59
1,clf,svc-rbf,all,ALL_NO_1_1_1,0_30,included,basic,0.55,"{'C': 1, 'gamma': 1}",0.53,0.28,0.00,0.53,0.00,303.00,686.00,303.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 303}, '1': {'precision': 0.5309597523219814, 'recall': 1.0, 'f1-score': 0.6936299292214358, 'support': 686}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 303}, 'micro avg': {'precision': 0.5309597523219814, 'recall': 0.5309597523219814, 'f1-score': 0.5309597523219814, 'support': 1292}, 'macro avg': {'precision': 0.17698658410732715, 'recall': 0.3333333333333333, 'f1-score': 0.23120997640714527, 'support': 1292}, 'weighted avg': {'precision': 0.28191825858581987, 'recall': 0.5309597523219814, 'f1-score': 0.3682895754225271, 'support': 1292}}",5.69
2,clf,dtree,all,ALL_NO_1_1_1,0_30,included,basic,0.56,"{'max_depth': 4, 'min_samples_leaf': 200}",0.55,0.49,0.40,0.58,0.39,303.00,686.00,303.00,"{'0': {'precision': 0.40372670807453415, 'recall': 0.2145214521452145, 'f1-score': 0.2801724137931034, 'support': 303}, '1': {'precision': 0.5772128060263654, 'recall': 0.8935860058309038, 'f1-score': 0.7013729977116704, 'support': 686}, '2': {'precision': 0.391304347826087, 'recall': 0.0891089108910891, 'f1-score': 0.14516129032258063, 'support': 303}, 'micro avg': {'precision': 0.5456656346749226, 'recall': 0.5456656346749226, 'f1-score': 0.5456656346749226, 'support': 1292}, 'macro avg': {'precision': 0.45741462064232885, 'recall': 0.39907212295573585, 'f1-score': 0.37556890060911813, 'support': 1292}, 'weighted avg': {'precision': 0.4929275502105069, 'recall': 0.5456656346749226, 'f1-score': 0.47215014611242895, 'support': 1292}}",0.26
3,clf,rforest,all,ALL_NO_1_1_1,0_30,included,basic,0.56,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.55,0.54,0.52,0.56,0.51,303.00,686.00,303.00,"{'0': {'precision': 0.5161290322580645, 'recall': 0.10561056105610561, 'f1-score': 0.17534246575342466, 'support': 303}, '1': {'precision': 0.5567703952901598, 'recall': 0.9650145772594753, 'f1-score': 0.7061333333333334, 'support': 686}, '2': {'precision': 0.5121951219512195, 'recall': 0.06930693069306931, 'f1-score': 0.12209302325581395, 'support': 303}, 'micro avg': {'precision': 0.5534055727554179, 'recall': 0.5534055727554179, 'f1-score': 0.5534055727554179, 'support': 1292}, 'macro avg': {'precision': 0.528364849833148, 'recall': 0.37997735633621676, 'f1-score': 0.33452294078085737, 'support': 1292}, 'weighted avg': {'precision': 0.5367853791752808, 'recall': 0.5534055727554179, 'f1-score': 0.44468298748952484, 'support': 1292}}",13.59
4,clf,xgb,all,ALL_NO_1_1_1,0_30,included,basic,0.56,{'n_estimators': 50},0.54,0.48,0.39,0.57,0.38,303.00,686.00,303.00,"{'0': {'precision': 0.39215686274509803, 'recall': 0.132013201320132, 'f1-score': 0.19753086419753085, 'support': 303}, '1': {'precision': 0.5697674418604651, 'recall': 0.9285714285714286, 'f1-score': 0.7062084257206209, 'support': 686}, '2': {'precision': 0.375, 'recall': 0.0891089108910891, 'f1-score': 0.14400000000000002, 'support': 303}, 'micro avg': {'precision': 0.544891640866873, 'recall': 0.544891640866873, 'f1-score': 0.544891640866873, 'support': 1292}, 'macro avg': {'precision': 0.4456414348685211, 'recall': 0.38323118026088326, 'f1-score': 0.3492464299727172, 'support': 1292}, 'weighted avg': {'precision': 0.4824373022662877, 'recall': 0.544891640866873, 'f1-score': 0.45506411137476604, 'support': 1292}}",0.48
5,clf,gboosting,all,ALL_NO_1_1_1,0_30,included,basic,0.56,{'n_estimators': 50},0.55,0.50,0.40,0.57,0.43,303.00,686.00,303.00,"{'0': {'precision': 0.39622641509433965, 'recall': 0.13861386138613863, 'f1-score': 0.2053789731051345, 'support': 303}, '1': {'precision': 0.5732600732600732, 'recall': 0.9125364431486881, 'f1-score': 0.704161979752531, 'support': 686}, '2': {'precision': 0.425531914893617, 'recall': 0.132013201320132, 'f1-score': 0.20151133501259444, 'support': 303}, 'micro avg': {'precision': 0.5479876160990712, 'recall': 0.5479876160990712, 'f1-score': 0.5479876160990712, 'support': 1292}, 'macro avg': {'precision': 0.46500613441600996, 'recall': 0.3943878352849863, 'f1-score': 0.37035076262342, 'support': 1292}, 'weighted avg': {'precision': 0.49709689182876243, 'recall': 0.5479876160990712, 'f1-score': 0.46930563581262247, 'support': 1292}}",1.40
6,clf,ada,all,ALL_NO_1_1_1,0_30,included,basic,0.56,{'n_estimators': 100},0.54,0.48,0.36,0.59,0.36,303.00,686.00,303.00,"{'0': {'precision': 0.3581081081081081, 'recall': 0.17491749174917492, 'f1-score': 0.23503325942350334, 'support': 303}, '1': {'precision': 0.5880039331366765, 'recall': 0.8717201166180758, 'f1-score': 0.7022900763358778, 'support': 686}, '2': {'precision': 0.36220472440944884, 'recall': 0.15181518151815182, 'f1-score': 0.213953488372093, 'support': 303}, 'micro avg': {'precision': 0.5394736842105263, 'recall': 0.5394736842105263, 'f1-score': 0.5394736842105263, 'support': 1292}, 'macro avg': {'precision': 0.4361055885514111, 'recall': 0.39948426329513426, 'f1-score': 0.38375894137715805, 'support': 1292}, 'weighted avg': {'precision': 0.4811342773874457, 'recall': 0.5394736842105263, 'f1-score': 0.47818419268458046, 'support': 1292}}",0.47
0,reg,kn,all,ALL_NO_1_1_1,0_30,included,basic,19.97,{'n_neighbors': 181},,,,,,,,,20.37,1.48
1,reg,svr-rbf,all,ALL_NO_1_1_1,0_30,included,basic,20.00,"{'C': 1, 'gamma': 1}",,,,,,,,,20.34,3.95
2,reg,dtree,all,ALL_NO_1_1_1,0_30,included,basic,19.95,"{'max_depth': 4, 'min_samples_leaf': 100}",,,,,,,,,20.48,0.25
3,reg,rforest,all,ALL_NO_1_1_1,0_30,included,basic,19.78,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 200}",,,,,,,,,20.26,25.51
4,reg,xgb,all,ALL_NO_1_1_1,0_30,included,basic,20.01,{'n_estimators': 10},,,,,,,,,20.33,0.16
5,reg,gboosting,all,ALL_NO_1_1_1,0_30,included,basic,20.01,{'n_estimators': 10},,,,,,,,,20.36,0.32
6,reg,ada,all,ALL_NO_1_1_1,0_30,included,basic,20.43,{'n_estimators': 10},,,,,,,,,20.22,0.39
0,clf,kn,basic,ALL_NO_3_2_1,0_30,included,basic,0.55,{'n_neighbors': 51},0.54,0.48,0.38,0.56,0.41,303.00,686.00,303.00,"{'0': {'precision': 0.38461538461538464, 'recall': 0.1485148514851485, 'f1-score': 0.2142857142857143, 'support': 303}, '1': {'precision': 0.5589788732394366, 'recall': 0.9256559766763849, 'f1-score': 0.6970362239297475, 'support': 686}, '2': {'precision': 0.41025641025641024, 'recall': 0.052805280528052806, 'f1-score': 0.09356725146198831, 'support': 303}, 'micro avg': {'precision': 0.5386996904024768, 'recall': 0.5386996904024768, 'f1-score': 0.5386996904024768, 'support': 1292}, 'macro avg': {'precision': 0.4512835560370772, 'recall': 0.37565870289652875, 'f1-score': 0.3349630632258167, 'support': 1292}, 'weighted avg': {'precision': 0.48320871585790043, 'recall': 0.5386996904024768, 'f1-score': 0.4422958964685454, 'support': 1292}}",2.01
1,clf,svc-rbf,basic,ALL_NO_3_2_1,0_30,included,basic,0.55,"{'C': 1, 'gamma': 1}",0.53,0.28,0.00,0.53,0.00,303.00,686.00,303.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 303}, '1': {'precision': 0.5309597523219814, 'recall': 1.0, 'f1-score': 0.6936299292214358, 'support': 686}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 303}, 'micro avg': {'precision': 0.5309597523219814, 'recall': 0.5309597523219814, 'f1-score': 0.5309597523219814, 'support': 1292}, 'macro avg': {'precision': 0.17698658410732715, 'recall': 0.3333333333333333, 'f1-score': 0.23120997640714527, 'support': 1292}, 'weighted avg': {'precision': 0.28191825858581987, 'recall': 0.5309597523219814, 'f1-score': 0.3682895754225271, 'support': 1292}}",5.67
2,clf,dtree,basic,ALL_NO_3_2_1,0_30,included,basic,0.55,"{'max_depth': 4, 'min_samples_leaf': 20}",0.54,0.50,0.41,0.56,0.46,303.00,686.00,303.00,"{'0': {'precision': 0.40540540540540543, 'recall': 0.1485148514851485, 'f1-score': 0.21739130434782608, 'support': 303}, '1': {'precision': 0.558693733451015, 'recall': 0.922740524781341, 'f1-score': 0.6959868059373282, 'support': 686}, '2': {'precision': 0.4583333333333333, 'recall': 0.07260726072607261, 'f1-score': 0.12535612535612534, 'support': 303}, 'micro avg': {'precision': 0.541795665634675, 'recall': 0.541795665634675, 'f1-score': 0.541795665634675, 'support': 1292}, 'macro avg': {'precision': 0.47414415739658455, 'recall': 0.3812875456641874, 'f1-score': 0.34624474521375986, 'support': 1292}, 'weighted avg': {'precision': 0.4992080023105528, 'recall': 0.541795665634675, 'f1-score': 0.44992215175952355, 'support': 1292}}",0.27
3,clf,rforest,basic,ALL_NO_3_2_1,0_30,included,basic,0.57,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",0.55,0.51,0.47,0.56,0.46,303.00,686.00,303.00,"{'0': {'precision': 0.4691358024691358, 'recall': 0.1254125412541254, 'f1-score': 0.19791666666666666, 'support': 303}, '1': {'precision': 0.5590008613264428, 'recall': 0.9460641399416909, 'f1-score': 0.7027612344342177, 'support': 686}, '2': {'precision': 0.46, 'recall': 0.07590759075907591, 'f1-score': 0.13031161473087818, 'support': 303}, 'micro avg': {'precision': 0.5495356037151703, 'recall': 0.5495356037151703, 'f1-score': 0.5495356037151703, 'support': 1292}, 'macro avg': {'precision': 0.4960455545985261, 'recall': 0.382461423984964, 'f1-score': 0.3436631719439209, 'support': 1292}, 'weighted avg': {'precision': 0.5147080023359814, 'recall': 0.5495356037151703, 'f1-score': 0.4501140681774995, 'support': 1292}}",14.55
4,clf,xgb,basic,ALL_NO_3_2_1,0_30,included,basic,0.57,{'n_estimators': 10},0.55,0.51,0.38,0.57,0.52,303.00,686.00,303.00,"{'0': {'precision': 0.38392857142857145, 'recall': 0.1419141914191419, 'f1-score': 0.20722891566265061, 'support': 303}, '1': {'precision': 0.5663082437275986, 'recall': 0.9212827988338192, 'f1-score': 0.7014428412874584, 'support': 686}, '2': {'precision': 0.515625, 'recall': 0.10891089108910891, 'f1-score': 0.1798365122615804, 'support': 303}, 'micro avg': {'precision': 0.5479876160990712, 'recall': 0.5479876160990712, 'f1-score': 0.5479876160990712, 'support': 1292}, 'macro avg': {'precision': 0.4886206050520567, 'recall': 0.3907026271140234, 'f1-score': 0.3628360897372298, 'support': 1292}, 'weighted avg': {'precision': 0.5116502997987538, 'recall': 0.5479876160990712, 'f1-score': 0.46321254936860556, 'support': 1292}}",0.48
5,clf,gboosting,basic,ALL_NO_3_2_1,0_30,included,basic,0.56,{'n_estimators': 50},0.55,0.52,0.39,0.58,0.51,303.00,686.00,303.00,"{'0': {'precision': 0.3888888888888889, 'recall': 0.1617161716171617, 'f1-score': 0.22843822843822842, 'support': 303}, '1': {'precision': 0.5756457564575646, 'recall': 0.9096209912536443, 'f1-score': 0.7050847457627119, 'support': 686}, '2': {'precision': 0.5121951219512195, 'recall': 0.13861386138613863, 'f1-score': 0.2181818181818182, 'support': 303}, 'micro avg': {'precision': 0.5534055727554179, 'recall': 0.5534055727554179, 'f1-score': 0.5534055727554179, 'support': 1292}, 'macro avg': {'precision': 0.49224325576589095, 'recall': 0.40331700808564824, 'f1-score': 0.3839015974609195, 'support': 1292}, 'weighted avg': {'precision': 0.5169670620854815, 'recall': 0.5534055727554179, 'f1-score': 0.47911301061849415, 'support': 1292}}",1.64
6,clf,ada,basic,ALL_NO_3_2_1,0_30,included,basic,0.56,{'n_estimators': 50},0.55,0.51,0.42,0.59,0.42,303.00,686.00,303.00,"{'0': {'precision': 0.4222222222222222, 'recall': 0.18811881188118812, 'f1-score': 0.2602739726027397, 'support': 303}, '1': {'precision': 0.5862068965517241, 'recall': 0.892128279883382, 'f1-score': 0.707514450867052, 'support': 686}, '2': {'precision': 0.415929203539823, 'recall': 0.1551155115511551, 'f1-score': 0.22596153846153844, 'support': 303}, 'micro avg': {'precision': 0.5541795665634675, 'recall': 0.5541795665634675, 'f1-score': 0.5541795665634675, 'support': 1292}, 'macro avg': {'precision': 0.4747861074379231, 'recall': 0.4117875344385751, 'f1-score': 0.39791665397711, 'support': 1292}, 'weighted avg': {'precision': 0.5078156447680978, 'recall': 0.5541795665634675, 'f1-score': 0.4896937098663111, 'support': 1292}}",0.55
0,reg,kn,basic,ALL_NO_3_2_1,0_30,included,basic,19.97,{'n_neighbors': 191},,,,,,,,,20.36,2.21
1,reg,svr-rbf,basic,ALL_NO_3_2_1,0_30,included,basic,20.00,"{'C': 1, 'gamma': 4}",,,,,,,,,20.34,4.14
2,reg,dtree,basic,ALL_NO_3_2_1,0_30,included,basic,19.84,"{'max_depth': 2, 'min_samples_leaf': 100}",,,,,,,,,20.31,0.29
3,reg,rforest,basic,ALL_NO_3_2_1,0_30,included,basic,19.68,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 100}",,,,,,,,,20.27,26.11
4,reg,xgb,basic,ALL_NO_3_2_1,0_30,included,basic,19.87,{'n_estimators': 10},,,,,,,,,20.60,0.16
5,reg,gboosting,basic,ALL_NO_3_2_1,0_30,included,basic,19.95,{'n_estimators': 10},,,,,,,,,20.55,0.31
6,reg,ada,basic,ALL_NO_3_2_1,0_30,included,basic,20.36,{'n_estimators': 10},,,,,,,,,20.99,0.33
0,clf,kn,all,ALL_NO_3_2_1,0_30,included,basic,0.55,{'n_neighbors': 51},0.54,0.48,0.38,0.56,0.41,303.00,686.00,303.00,"{'0': {'precision': 0.38461538461538464, 'recall': 0.1485148514851485, 'f1-score': 0.2142857142857143, 'support': 303}, '1': {'precision': 0.5589788732394366, 'recall': 0.9256559766763849, 'f1-score': 0.6970362239297475, 'support': 686}, '2': {'precision': 0.41025641025641024, 'recall': 0.052805280528052806, 'f1-score': 0.09356725146198831, 'support': 303}, 'micro avg': {'precision': 0.5386996904024768, 'recall': 0.5386996904024768, 'f1-score': 0.5386996904024768, 'support': 1292}, 'macro avg': {'precision': 0.4512835560370772, 'recall': 0.37565870289652875, 'f1-score': 0.3349630632258167, 'support': 1292}, 'weighted avg': {'precision': 0.48320871585790043, 'recall': 0.5386996904024768, 'f1-score': 0.4422958964685454, 'support': 1292}}",1.91
1,clf,svc-rbf,all,ALL_NO_3_2_1,0_30,included,basic,0.55,"{'C': 1, 'gamma': 1}",0.53,0.28,0.00,0.53,0.00,303.00,686.00,303.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 303}, '1': {'precision': 0.5309597523219814, 'recall': 1.0, 'f1-score': 0.6936299292214358, 'support': 686}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 303}, 'micro avg': {'precision': 0.5309597523219814, 'recall': 0.5309597523219814, 'f1-score': 0.5309597523219814, 'support': 1292}, 'macro avg': {'precision': 0.17698658410732715, 'recall': 0.3333333333333333, 'f1-score': 0.23120997640714527, 'support': 1292}, 'weighted avg': {'precision': 0.28191825858581987, 'recall': 0.5309597523219814, 'f1-score': 0.3682895754225271, 'support': 1292}}",5.66
2,clf,dtree,all,ALL_NO_3_2_1,0_30,included,basic,0.55,"{'max_depth': 4, 'min_samples_leaf': 20}",0.54,0.50,0.41,0.56,0.46,303.00,686.00,303.00,"{'0': {'precision': 0.40540540540540543, 'recall': 0.1485148514851485, 'f1-score': 0.21739130434782608, 'support': 303}, '1': {'precision': 0.558693733451015, 'recall': 0.922740524781341, 'f1-score': 0.6959868059373282, 'support': 686}, '2': {'precision': 0.4583333333333333, 'recall': 0.07260726072607261, 'f1-score': 0.12535612535612534, 'support': 303}, 'micro avg': {'precision': 0.541795665634675, 'recall': 0.541795665634675, 'f1-score': 0.541795665634675, 'support': 1292}, 'macro avg': {'precision': 0.47414415739658455, 'recall': 0.3812875456641874, 'f1-score': 0.34624474521375986, 'support': 1292}, 'weighted avg': {'precision': 0.4992080023105528, 'recall': 0.541795665634675, 'f1-score': 0.44992215175952355, 'support': 1292}}",0.27
3,clf,rforest,all,ALL_NO_3_2_1,0_30,included,basic,0.57,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",0.55,0.51,0.47,0.56,0.46,303.00,686.00,303.00,"{'0': {'precision': 0.4691358024691358, 'recall': 0.1254125412541254, 'f1-score': 0.19791666666666666, 'support': 303}, '1': {'precision': 0.5590008613264428, 'recall': 0.9460641399416909, 'f1-score': 0.7027612344342177, 'support': 686}, '2': {'precision': 0.46, 'recall': 0.07590759075907591, 'f1-score': 0.13031161473087818, 'support': 303}, 'micro avg': {'precision': 0.5495356037151703, 'recall': 0.5495356037151703, 'f1-score': 0.5495356037151703, 'support': 1292}, 'macro avg': {'precision': 0.4960455545985261, 'recall': 0.382461423984964, 'f1-score': 0.3436631719439209, 'support': 1292}, 'weighted avg': {'precision': 0.5147080023359814, 'recall': 0.5495356037151703, 'f1-score': 0.4501140681774995, 'support': 1292}}",13.97
4,clf,xgb,all,ALL_NO_3_2_1,0_30,included,basic,0.57,{'n_estimators': 10},0.55,0.51,0.38,0.57,0.52,303.00,686.00,303.00,"{'0': {'precision': 0.38392857142857145, 'recall': 0.1419141914191419, 'f1-score': 0.20722891566265061, 'support': 303}, '1': {'precision': 0.5663082437275986, 'recall': 0.9212827988338192, 'f1-score': 0.7014428412874584, 'support': 686}, '2': {'precision': 0.515625, 'recall': 0.10891089108910891, 'f1-score': 0.1798365122615804, 'support': 303}, 'micro avg': {'precision': 0.5479876160990712, 'recall': 0.5479876160990712, 'f1-score': 0.5479876160990712, 'support': 1292}, 'macro avg': {'precision': 0.4886206050520567, 'recall': 0.3907026271140234, 'f1-score': 0.3628360897372298, 'support': 1292}, 'weighted avg': {'precision': 0.5116502997987538, 'recall': 0.5479876160990712, 'f1-score': 0.46321254936860556, 'support': 1292}}",0.46
5,clf,gboosting,all,ALL_NO_3_2_1,0_30,included,basic,0.56,{'n_estimators': 50},0.55,0.52,0.39,0.58,0.51,303.00,686.00,303.00,"{'0': {'precision': 0.3888888888888889, 'recall': 0.1617161716171617, 'f1-score': 0.22843822843822842, 'support': 303}, '1': {'precision': 0.5756457564575646, 'recall': 0.9096209912536443, 'f1-score': 0.7050847457627119, 'support': 686}, '2': {'precision': 0.5121951219512195, 'recall': 0.13861386138613863, 'f1-score': 0.2181818181818182, 'support': 303}, 'micro avg': {'precision': 0.5534055727554179, 'recall': 0.5534055727554179, 'f1-score': 0.5534055727554179, 'support': 1292}, 'macro avg': {'precision': 0.49224325576589095, 'recall': 0.40331700808564824, 'f1-score': 0.3839015974609195, 'support': 1292}, 'weighted avg': {'precision': 0.5169670620854815, 'recall': 0.5534055727554179, 'f1-score': 0.47911301061849415, 'support': 1292}}",1.48
