,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
3,reg,rforest,max,basic,ALL_NO_1_1_1,0_120,included,basic,23.17,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,22.91,46.10
4,reg,xgb,max,basic,ALL_NO_1_1_1,0_120,included,basic,23.13,{'n_estimators': 50},,,,,,,,,22.98,0.29
5,reg,gboosting,max,basic,ALL_NO_1_1_1,0_120,included,basic,23.21,{'n_estimators': 100},,,,,,,,,23.11,0.56
6,reg,ada,max,basic,ALL_NO_1_1_1,0_120,included,basic,25.16,{'n_estimators': 10},,,,,,,,,25.00,0.64
0,clf,kn,min,basic,ALL_NO_1_1_1,0_120,included,basic,0.75,{'n_neighbors': 121},0.76,0.58,0.76,1.00,0.00,0.00,985.00,307.00,"{'0': {'precision': 0.7623839009287926, 'recall': 1.0, 'f1-score': 0.865173473869126, 'support': 985}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 307}, 'micro avg': {'precision': 0.7623839009287926, 'recall': 0.7623839009287926, 'f1-score': 0.7623839009287926, 'support': 1292}, 'macro avg': {'precision': 0.3811919504643963, 'recall': 0.5, 'f1-score': 0.432586736934563, 'support': 1292}, 'weighted avg': {'precision': 0.581229212395403, 'recall': 0.7623839009287926, 'f1-score': 0.6595943279884591, 'support': 1292}}",2.48
1,clf,svc-rbf,min,basic,ALL_NO_1_1_1,0_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,1.00,0.00,0.00,985.00,307.00,"{'0': {'precision': 0.7623839009287926, 'recall': 1.0, 'f1-score': 0.865173473869126, 'support': 985}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 307}, 'micro avg': {'precision': 0.7623839009287926, 'recall': 0.7623839009287926, 'f1-score': 0.7623839009287926, 'support': 1292}, 'macro avg': {'precision': 0.3811919504643963, 'recall': 0.5, 'f1-score': 0.432586736934563, 'support': 1292}, 'weighted avg': {'precision': 0.581229212395403, 'recall': 0.7623839009287926, 'f1-score': 0.6595943279884591, 'support': 1292}}",7.28
2,clf,dtree,min,basic,ALL_NO_1_1_1,0_120,included,basic,0.75,"{'max_depth': 2, 'min_samples_leaf': 10}",0.76,0.58,0.76,1.00,0.00,0.00,985.00,307.00,"{'0': {'precision': 0.7623839009287926, 'recall': 1.0, 'f1-score': 0.865173473869126, 'support': 985}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 307}, 'micro avg': {'precision': 0.7623839009287926, 'recall': 0.7623839009287926, 'f1-score': 0.7623839009287926, 'support': 1292}, 'macro avg': {'precision': 0.3811919504643963, 'recall': 0.5, 'f1-score': 0.432586736934563, 'support': 1292}, 'weighted avg': {'precision': 0.581229212395403, 'recall': 0.7623839009287926, 'f1-score': 0.6595943279884591, 'support': 1292}}",0.46
3,clf,rforest,min,basic,ALL_NO_1_1_1,0_120,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 30, 'n_estimators': 10}",0.76,0.58,0.76,1.00,0.00,0.00,985.00,307.00,"{'0': {'precision': 0.7623839009287926, 'recall': 1.0, 'f1-score': 0.865173473869126, 'support': 985}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 307}, 'micro avg': {'precision': 0.7623839009287926, 'recall': 0.7623839009287926, 'f1-score': 0.7623839009287926, 'support': 1292}, 'macro avg': {'precision': 0.3811919504643963, 'recall': 0.5, 'f1-score': 0.432586736934563, 'support': 1292}, 'weighted avg': {'precision': 0.581229212395403, 'recall': 0.7623839009287926, 'f1-score': 0.6595943279884591, 'support': 1292}}",22.84
4,clf,xgb,min,basic,ALL_NO_1_1_1,0_120,included,basic,0.75,{'n_estimators': 100},0.76,0.70,0.78,0.95,0.47,0.13,985.00,307.00,"{'0': {'precision': 0.7790697674418605, 'recall': 0.9522842639593908, 'f1-score': 0.857012334399269, 'support': 985}, '1': {'precision': 0.4659090909090909, 'recall': 0.13355048859934854, 'f1-score': 0.20759493670886076, 'support': 307}, 'micro avg': {'precision': 0.7577399380804953, 'recall': 0.7577399380804953, 'f1-score': 0.7577399380804952, 'support': 1292}, 'macro avg': {'precision': 0.6224894291754757, 'recall': 0.5429173762793696, 'f1-score': 0.5323036355540649, 'support': 1292}, 'weighted avg': {'precision': 0.7046577491016436, 'recall': 0.7577399380804953, 'f1-score': 0.7027003056910993, 'support': 1292}}",0.31
5,clf,gboosting,min,basic,ALL_NO_1_1_1,0_120,included,basic,0.75,{'n_estimators': 100},0.76,0.71,0.78,0.95,0.48,0.15,985.00,307.00,"{'0': {'precision': 0.7814845704753962, 'recall': 0.9512690355329949, 'f1-score': 0.858058608058608, 'support': 985}, '1': {'precision': 0.4838709677419355, 'recall': 0.1465798045602606, 'f1-score': 0.22499999999999998, 'support': 307}, 'micro avg': {'precision': 0.760061919504644, 'recall': 0.760061919504644, 'f1-score': 0.760061919504644, 'support': 1292}, 'macro avg': {'precision': 0.6326777691086658, 'recall': 0.5489244200466278, 'f1-score': 0.541529304029304, 'support': 1292}, 'weighted avg': {'precision': 0.7107667871633433, 'recall': 0.760061919504644, 'f1-score': 0.7076336911282732, 'support': 1292}}",0.71
6,clf,ada,min,basic,ALL_NO_1_1_1,0_120,included,basic,0.75,{'n_estimators': 50},0.76,0.71,0.79,0.94,0.48,0.19,985.00,307.00,"{'0': {'precision': 0.7873612297181896, 'recall': 0.9360406091370559, 'f1-score': 0.8552875695732839, 'support': 985}, '1': {'precision': 0.4793388429752066, 'recall': 0.18892508143322476, 'f1-score': 0.27102803738317754, 'support': 307}, 'micro avg': {'precision': 0.7585139318885449, 'recall': 0.7585139318885449, 'f1-score': 0.758513931888545, 'support': 1292}, 'macro avg': {'precision': 0.6333500363466981, 'recall': 0.5624828452851404, 'f1-score': 0.5631578034782307, 'support': 1292}, 'weighted avg': {'precision': 0.7141701517537191, 'recall': 0.7585139318885449, 'f1-score': 0.7164580986891023, 'support': 1292}}",0.76
0,reg,kn,min,basic,ALL_NO_1_1_1,0_120,included,basic,23.21,{'n_neighbors': 41},,,,,,,,,21.99,2.45
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,0_120,included,basic,25.24,"{'C': 5, 'gamma': 1}",,,,,,,,,23.81,6.88
2,reg,dtree,min,basic,ALL_NO_1_1_1,0_120,included,basic,22.80,"{'max_depth': 5, 'min_samples_leaf': 50}",,,,,,,,,21.58,0.45
3,reg,rforest,min,basic,ALL_NO_1_1_1,0_120,included,basic,22.38,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",,,,,,,,,21.38,41.92
4,reg,xgb,min,basic,ALL_NO_1_1_1,0_120,included,basic,22.48,{'n_estimators': 100},,,,,,,,,21.34,0.31
5,reg,gboosting,min,basic,ALL_NO_1_1_1,0_120,included,basic,22.47,{'n_estimators': 100},,,,,,,,,21.49,0.57
6,reg,ada,min,basic,ALL_NO_1_1_1,0_120,included,basic,25.24,{'n_estimators': 10},,,,,,,,,23.99,0.73
0,clf,kn,max,basic,ALL_NO_3_2_1,0_120,included,basic,0.75,{'n_neighbors': 71},0.73,0.67,0.73,1.00,0.50,0.00,947.00,345.00,"{'0': {'precision': 0.7333333333333333, 'recall': 0.9989440337909187, 'f1-score': 0.8457755923111309, 'support': 947}, '1': {'precision': 0.5, 'recall': 0.002898550724637681, 'f1-score': 0.005763688760806917, 'support': 345}, 'micro avg': {'precision': 0.7329721362229102, 'recall': 0.7329721362229102, 'f1-score': 0.7329721362229102, 'support': 1292}, 'macro avg': {'precision': 0.6166666666666667, 'recall': 0.5009212922577782, 'f1-score': 0.4257696405359689, 'support': 1292}, 'weighted avg': {'precision': 0.6710268317853456, 'recall': 0.7329721362229102, 'f1-score': 0.621469008158761, 'support': 1292}}",2.90
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,0_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.73,0.54,0.73,1.00,0.00,0.00,947.00,345.00,"{'0': {'precision': 0.7329721362229102, 'recall': 1.0, 'f1-score': 0.8459133541759715, 'support': 947}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 345}, 'micro avg': {'precision': 0.7329721362229102, 'recall': 0.7329721362229102, 'f1-score': 0.7329721362229102, 'support': 1292}, 'macro avg': {'precision': 0.3664860681114551, 'recall': 0.5, 'f1-score': 0.42295667708798573, 'support': 1292}, 'weighted avg': {'precision': 0.5372481524791765, 'recall': 0.7329721362229102, 'f1-score': 0.620030918269849, 'support': 1292}}",7.51
2,clf,dtree,max,basic,ALL_NO_3_2_1,0_120,included,basic,0.75,"{'max_depth': 2, 'min_samples_leaf': 10}",0.73,0.54,0.73,1.00,0.00,0.00,947.00,345.00,"{'0': {'precision': 0.7329721362229102, 'recall': 1.0, 'f1-score': 0.8459133541759715, 'support': 947}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 345}, 'micro avg': {'precision': 0.7329721362229102, 'recall': 0.7329721362229102, 'f1-score': 0.7329721362229102, 'support': 1292}, 'macro avg': {'precision': 0.3664860681114551, 'recall': 0.5, 'f1-score': 0.42295667708798573, 'support': 1292}, 'weighted avg': {'precision': 0.5372481524791765, 'recall': 0.7329721362229102, 'f1-score': 0.620030918269849, 'support': 1292}}",0.50
3,clf,rforest,max,basic,ALL_NO_3_2_1,0_120,included,basic,0.75,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 100}",0.74,0.76,0.74,1.00,0.83,0.01,947.00,345.00,"{'0': {'precision': 0.7356143079315708, 'recall': 0.9989440337909187, 'f1-score': 0.8472906403940887, 'support': 947}, '1': {'precision': 0.8333333333333334, 'recall': 0.014492753623188406, 'f1-score': 0.02849002849002849, 'support': 345}, 'micro avg': {'precision': 0.7360681114551083, 'recall': 0.7360681114551083, 'f1-score': 0.7360681114551083, 'support': 1292}, 'macro avg': {'precision': 0.7844738206324521, 'recall': 0.5067183937070535, 'f1-score': 0.4378903344420586, 'support': 1292}, 'weighted avg': {'precision': 0.7617080105349826, 'recall': 0.7360681114551083, 'f1-score': 0.6286480621379735, 'support': 1292}}",25.02
4,clf,xgb,max,basic,ALL_NO_3_2_1,0_120,included,basic,0.75,{'n_estimators': 10},0.73,0.54,0.73,1.00,0.00,0.00,947.00,345.00,"{'0': {'precision': 0.7329721362229102, 'recall': 1.0, 'f1-score': 0.8459133541759715, 'support': 947}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 345}, 'micro avg': {'precision': 0.7329721362229102, 'recall': 0.7329721362229102, 'f1-score': 0.7329721362229102, 'support': 1292}, 'macro avg': {'precision': 0.3664860681114551, 'recall': 0.5, 'f1-score': 0.42295667708798573, 'support': 1292}, 'weighted avg': {'precision': 0.5372481524791765, 'recall': 0.7329721362229102, 'f1-score': 0.620030918269849, 'support': 1292}}",0.29
5,clf,gboosting,max,basic,ALL_NO_3_2_1,0_120,included,basic,0.75,{'n_estimators': 10},0.73,0.54,0.73,1.00,0.00,0.00,947.00,345.00,"{'0': {'precision': 0.7329721362229102, 'recall': 1.0, 'f1-score': 0.8459133541759715, 'support': 947}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 345}, 'micro avg': {'precision': 0.7329721362229102, 'recall': 0.7329721362229102, 'f1-score': 0.7329721362229102, 'support': 1292}, 'macro avg': {'precision': 0.3664860681114551, 'recall': 0.5, 'f1-score': 0.42295667708798573, 'support': 1292}, 'weighted avg': {'precision': 0.5372481524791765, 'recall': 0.7329721362229102, 'f1-score': 0.620030918269849, 'support': 1292}}",0.71
6,clf,ada,max,basic,ALL_NO_3_2_1,0_120,included,basic,0.75,{'n_estimators': 50},0.74,0.70,0.75,0.97,0.58,0.11,947.00,345.00,"{'0': {'precision': 0.7495921696574225, 'recall': 0.9704329461457233, 'f1-score': 0.8458352508053382, 'support': 947}, '1': {'precision': 0.5757575757575758, 'recall': 0.11014492753623188, 'f1-score': 0.18491484184914844, 'support': 345}, 'micro avg': {'precision': 0.7407120743034056, 'recall': 0.7407120743034056, 'f1-score': 0.7407120743034055, 'support': 1292}, 'macro avg': {'precision': 0.6626748727074991, 'recall': 0.5402889368409776, 'f1-score': 0.5153750463272433, 'support': 1292}, 'weighted avg': {'precision': 0.7031734893977885, 'recall': 0.7407120743034056, 'f1-score': 0.6693510858750863, 'support': 1292}}",0.83
0,reg,kn,max,basic,ALL_NO_3_2_1,0_120,included,basic,23.82,{'n_neighbors': 81},,,,,,,,,23.70,2.84
1,reg,svr-rbf,max,basic,ALL_NO_3_2_1,0_120,included,basic,25.51,"{'C': 5, 'gamma': 4}",,,,,,,,,25.81,6.84
2,reg,dtree,max,basic,ALL_NO_3_2_1,0_120,included,basic,23.50,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,23.13,0.47
3,reg,rforest,max,basic,ALL_NO_3_2_1,0_120,included,basic,23.19,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,22.90,43.37
4,reg,xgb,max,basic,ALL_NO_3_2_1,0_120,included,basic,23.21,{'n_estimators': 50},,,,,,,,,23.27,0.29
5,reg,gboosting,max,basic,ALL_NO_3_2_1,0_120,included,basic,23.29,{'n_estimators': 50},,,,,,,,,23.01,0.58
6,reg,ada,max,basic,ALL_NO_3_2_1,0_120,included,basic,25.13,{'n_estimators': 10},,,,,,,,,24.90,0.74
