,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,0_240,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.73,0.53,0.73,1.00,0.00,0.00,941.00,351.00,"{'0': {'precision': 0.728328173374613, 'recall': 1.0, 'f1-score': 0.8428123600537394, 'support': 941}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 351}, 'micro avg': {'precision': 0.728328173374613, 'recall': 0.728328173374613, 'f1-score': 0.728328173374613, 'support': 1292}, 'macro avg': {'precision': 0.3641640866873065, 'recall': 0.5, 'f1-score': 0.4214061800268697, 'support': 1292}, 'weighted avg': {'precision': 0.5304619281312003, 'recall': 0.728328173374613, 'f1-score': 0.6138439866954867, 'support': 1292}}",7.39
2,clf,dtree,max,basic,ALL_NO_3_2_1,0_240,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 150}",0.73,0.68,0.74,0.97,0.51,0.08,941.00,351.00,"{'0': {'precision': 0.7388843977364592, 'recall': 0.971307120085016, 'f1-score': 0.8393021120293849, 'support': 941}, '1': {'precision': 0.509090909090909, 'recall': 0.07977207977207977, 'f1-score': 0.13793103448275862, 'support': 351}, 'micro avg': {'precision': 0.7291021671826625, 'recall': 0.7291021671826625, 'f1-score': 0.7291021671826625, 'support': 1292}, 'macro avg': {'precision': 0.6239876534136841, 'recall': 0.5255395999285478, 'f1-score': 0.4886165732560718, 'support': 1292}, 'weighted avg': {'precision': 0.6764559809295024, 'recall': 0.7291021671826625, 'f1-score': 0.6487593502500769, 'support': 1292}}",0.50
3,clf,rforest,max,basic,ALL_NO_3_2_1,0_240,included,basic,0.75,"{'max_depth': 6, 'min_samples_leaf': 30, 'n_estimators': 10}",0.73,0.73,0.73,0.99,0.72,0.04,941.00,351.00,"{'0': {'precision': 0.7346938775510204, 'recall': 0.9946865037194474, 'f1-score': 0.8451467268623024, 'support': 941}, '1': {'precision': 0.7222222222222222, 'recall': 0.037037037037037035, 'f1-score': 0.07046070460704607, 'support': 351}, 'micro avg': {'precision': 0.7345201238390093, 'recall': 0.7345201238390093, 'f1-score': 0.7345201238390094, 'support': 1292}, 'macro avg': {'precision': 0.7284580498866213, 'recall': 0.5158617703782422, 'f1-score': 0.45780371573467427, 'support': 1292}, 'weighted avg': {'precision': 0.7313056801668036, 'recall': 0.7345201238390093, 'f1-score': 0.6346863601350617, 'support': 1292}}",24.75
4,clf,xgb,max,basic,ALL_NO_3_2_1,0_240,included,basic,0.75,{'n_estimators': 50},0.73,0.68,0.74,0.98,0.52,0.07,941.00,351.00,"{'0': {'precision': 0.7375601926163724, 'recall': 0.9766206163655685, 'f1-score': 0.8404206675811615, 'support': 941}, '1': {'precision': 0.5217391304347826, 'recall': 0.06837606837606838, 'f1-score': 0.12090680100755669, 'support': 351}, 'micro avg': {'precision': 0.7298761609907121, 'recall': 0.7298761609907121, 'f1-score': 0.7298761609907122, 'support': 1292}, 'macro avg': {'precision': 0.6296496615255776, 'recall': 0.5224983423708185, 'f1-score': 0.4806637342943591, 'support': 1292}, 'weighted avg': {'precision': 0.6789276904292686, 'recall': 0.7298761609907121, 'f1-score': 0.6449490211668153, 'support': 1292}}",0.30
5,clf,gboosting,max,basic,ALL_NO_3_2_1,0_240,included,basic,0.75,{'n_estimators': 10},0.73,0.53,0.73,1.00,0.00,0.00,941.00,351.00,"{'0': {'precision': 0.728328173374613, 'recall': 1.0, 'f1-score': 0.8428123600537394, 'support': 941}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 351}, 'micro avg': {'precision': 0.728328173374613, 'recall': 0.728328173374613, 'f1-score': 0.728328173374613, 'support': 1292}, 'macro avg': {'precision': 0.3641640866873065, 'recall': 0.5, 'f1-score': 0.4214061800268697, 'support': 1292}, 'weighted avg': {'precision': 0.5304619281312003, 'recall': 0.728328173374613, 'f1-score': 0.6138439866954867, 'support': 1292}}",0.69
6,clf,ada,max,basic,ALL_NO_3_2_1,0_240,included,basic,0.75,{'n_estimators': 10},0.74,0.70,0.74,0.97,0.60,0.11,941.00,351.00,"{'0': {'precision': 0.7447154471544716, 'recall': 0.973432518597237, 'f1-score': 0.8438507600184247, 'support': 941}, '1': {'precision': 0.5967741935483871, 'recall': 0.10541310541310542, 'f1-score': 0.17917675544794187, 'support': 351}, 'micro avg': {'precision': 0.7376160990712074, 'recall': 0.7376160990712074, 'f1-score': 0.7376160990712074, 'support': 1292}, 'macro avg': {'precision': 0.6707448203514293, 'recall': 0.5394228120051712, 'f1-score': 0.5115137577331833, 'support': 1292}, 'weighted avg': {'precision': 0.704523976554057, 'recall': 0.7376160990712074, 'f1-score': 0.6632775590863508, 'support': 1292}}",0.78
0,reg,kn,max,basic,ALL_NO_3_2_1,0_240,included,basic,29.68,{'n_neighbors': 81},,,,,,,,,29.88,2.83
1,reg,svr-rbf,max,basic,ALL_NO_3_2_1,0_240,included,basic,31.83,"{'C': 5, 'gamma': 4}",,,,,,,,,32.22,6.81
2,reg,dtree,max,basic,ALL_NO_3_2_1,0_240,included,basic,29.09,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,29.72,0.46
3,reg,rforest,max,basic,ALL_NO_3_2_1,0_240,included,basic,28.73,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,,,28.90,43.23
4,reg,xgb,max,basic,ALL_NO_3_2_1,0_240,included,basic,28.86,{'n_estimators': 50},,,,,,,,,29.05,0.30
5,reg,gboosting,max,basic,ALL_NO_3_2_1,0_240,included,basic,28.90,{'n_estimators': 50},,,,,,,,,28.94,0.59
6,reg,ada,max,basic,ALL_NO_3_2_1,0_240,included,basic,31.77,{'n_estimators': 10},,,,,,,,,31.75,0.38
0,clf,kn,min,basic,ALL_NO_3_2_1,0_240,included,basic,0.75,{'n_neighbors': 121},0.77,0.82,0.77,1.00,1.00,0.00,988.00,304.00,"{'0': {'precision': 0.7652982184353214, 'recall': 1.0, 'f1-score': 0.8670469504168494, 'support': 988}, '1': {'precision': 1.0, 'recall': 0.003289473684210526, 'f1-score': 0.006557377049180327, 'support': 304}, 'micro avg': {'precision': 0.7654798761609907, 'recall': 0.7654798761609907, 'f1-score': 0.7654798761609908, 'support': 1292}, 'macro avg': {'precision': 0.8826491092176607, 'recall': 0.5016447368421053, 'f1-score': 0.4368021637330149, 'support': 1292}, 'weighted avg': {'precision': 0.8205221670387753, 'recall': 0.7654798761609907, 'f1-score': 0.6645788155068096, 'support': 1292}}",3.05
1,clf,svc-rbf,min,basic,ALL_NO_3_2_1,0_240,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,1.00,0.00,0.00,988.00,304.00,"{'0': {'precision': 0.7647058823529411, 'recall': 1.0, 'f1-score': 0.8666666666666666, 'support': 988}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 304}, 'micro avg': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 1292}, 'macro avg': {'precision': 0.38235294117647056, 'recall': 0.5, 'f1-score': 0.4333333333333333, 'support': 1292}, 'weighted avg': {'precision': 0.5847750865051903, 'recall': 0.7647058823529411, 'f1-score': 0.6627450980392156, 'support': 1292}}",7.46
2,clf,dtree,min,basic,ALL_NO_3_2_1,0_240,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 200}",0.76,0.71,0.79,0.95,0.48,0.16,988.00,304.00,"{'0': {'precision': 0.7850545759865659, 'recall': 0.9463562753036437, 'f1-score': 0.8581918311151905, 'support': 988}, '1': {'precision': 0.4752475247524752, 'recall': 0.15789473684210525, 'f1-score': 0.23703703703703702, 'support': 304}, 'micro avg': {'precision': 0.7608359133126935, 'recall': 0.7608359133126935, 'f1-score': 0.7608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.6301510503695206, 'recall': 0.5521255060728745, 'f1-score': 0.5476144340761138, 'support': 1292}, 'weighted avg': {'precision': 0.7121587992256034, 'recall': 0.7608359133126935, 'f1-score': 0.7120377619203309, 'support': 1292}}",0.50
3,clf,rforest,min,basic,ALL_NO_3_2_1,0_240,included,basic,0.75,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 10}",0.76,0.71,0.77,0.98,0.50,0.05,988.00,304.00,"{'0': {'precision': 0.7714285714285715, 'recall': 0.9838056680161943, 'f1-score': 0.8647686832740213, 'support': 988}, '1': {'precision': 0.5, 'recall': 0.05263157894736842, 'f1-score': 0.09523809523809525, 'support': 304}, 'micro avg': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 1292}, 'macro avg': {'precision': 0.6357142857142857, 'recall': 0.5182186234817814, 'f1-score': 0.4800033892560583, 'support': 1292}, 'weighted avg': {'precision': 0.7075630252100841, 'recall': 0.7647058823529411, 'f1-score': 0.6837026625596858, 'support': 1292}}",24.31
4,clf,xgb,min,basic,ALL_NO_3_2_1,0_240,included,basic,0.76,{'n_estimators': 100},0.77,0.72,0.79,0.95,0.52,0.16,988.00,304.00,"{'0': {'precision': 0.786488740617181, 'recall': 0.9544534412955465, 'f1-score': 0.862368541380887, 'support': 988}, '1': {'precision': 0.5161290322580645, 'recall': 0.15789473684210525, 'f1-score': 0.24181360201511332, 'support': 304}, 'micro avg': {'precision': 0.7670278637770898, 'recall': 0.7670278637770898, 'f1-score': 0.7670278637770898, 'support': 1292}, 'macro avg': {'precision': 0.6513088864376227, 'recall': 0.5561740890688259, 'f1-score': 0.5520910716980002, 'support': 1292}, 'weighted avg': {'precision': 0.7228746915915065, 'recall': 0.7670278637770898, 'f1-score': 0.7163556144712933, 'support': 1292}}",0.33
5,clf,gboosting,min,basic,ALL_NO_3_2_1,0_240,included,basic,0.75,{'n_estimators': 50},0.76,0.69,0.77,0.96,0.42,0.09,988.00,304.00,"{'0': {'precision': 0.7739837398373983, 'recall': 0.9635627530364372, 'f1-score': 0.8584310189359784, 'support': 988}, '1': {'precision': 0.41935483870967744, 'recall': 0.08552631578947369, 'f1-score': 0.14207650273224043, 'support': 304}, 'micro avg': {'precision': 0.7569659442724458, 'recall': 0.7569659442724458, 'f1-score': 0.7569659442724458, 'support': 1292}, 'macro avg': {'precision': 0.5966692892735379, 'recall': 0.5245445344129555, 'f1-score': 0.5002537608341094, 'support': 1292}, 'weighted avg': {'precision': 0.6905416454544052, 'recall': 0.7569659442724458, 'f1-score': 0.6898770151233342, 'support': 1292}}",0.75
6,clf,ada,min,basic,ALL_NO_3_2_1,0_240,included,basic,0.76,{'n_estimators': 100},0.76,0.71,0.79,0.95,0.48,0.16,988.00,304.00,"{'0': {'precision': 0.7861952861952862, 'recall': 0.9453441295546559, 'f1-score': 0.8584558823529411, 'support': 988}, '1': {'precision': 0.4807692307692308, 'recall': 0.16447368421052633, 'f1-score': 0.2450980392156863, 'support': 304}, 'micro avg': {'precision': 0.7616099071207431, 'recall': 0.7616099071207431, 'f1-score': 0.7616099071207431, 'support': 1292}, 'macro avg': {'precision': 0.6334822584822585, 'recall': 0.5549089068825911, 'f1-score': 0.5517769607843137, 'support': 1292}, 'weighted avg': {'precision': 0.7143303319773909, 'recall': 0.7616099071207431, 'f1-score': 0.7141363898500577, 'support': 1292}}",0.86
0,reg,kn,min,basic,ALL_NO_3_2_1,0_240,included,basic,28.68,{'n_neighbors': 31},,,,,,,,,27.38,3.05
1,reg,svr-rbf,min,basic,ALL_NO_3_2_1,0_240,included,basic,31.03,"{'C': 5, 'gamma': 4}",,,,,,,,,29.25,7.09
2,reg,dtree,min,basic,ALL_NO_3_2_1,0_240,included,basic,27.88,"{'max_depth': 5, 'min_samples_leaf': 100}",,,,,,,,,26.92,0.47
3,reg,rforest,min,basic,ALL_NO_3_2_1,0_240,included,basic,27.40,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,26.65,49.74
4,reg,xgb,min,basic,ALL_NO_3_2_1,0_240,included,basic,27.49,{'n_estimators': 50},,,,,,,,,26.51,0.33
5,reg,gboosting,min,basic,ALL_NO_3_2_1,0_240,included,basic,27.59,{'n_estimators': 50},,,,,,,,,26.48,0.68
6,reg,ada,min,basic,ALL_NO_3_2_1,0_240,included,basic,29.43,{'n_estimators': 10},,,,,,,,,29.30,0.53
