,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_30_60_after,pips_candle_30_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_60_120_after,reaction_max_60_120_after
832,2008-08-29 08:30:00,15_52_51,-2.06,3,0.0,0,1,0,2,3,0,0,0,1,2,2008,35,4,3,19,-1,15,-2,10,0,15,-9,9,-1,13,0,25,2,22,12,8,0
833,2008-08-29 09:45:00,10,11.65,1,0.0,0,0,1,0,1,0,0,0,0,1,2008,35,4,1,29,-18,14,1,20,-6,18,3,10,1,10,1,38,25,40,-7,2,0
834,2008-08-29 09:55:00,63,0.41,1,-0.2,1,0,1,0,1,0,0,0,0,1,2008,35,4,1,20,-6,18,3,10,1,10,1,10,0,10,1,36,17,59,-19,4,0
835,2008-09-02 10:00:00,11_38_39,-2.31,1,3.91,1,1,0,2,2,1,0,1,2,0,2008,36,1,3,22,13,22,17,9,4,2,2,2,1,2,-1,13,-7,36,23,17,0
836,2008-09-03 01:00:00,67,1.98,2,0.0,0,0,1,0,1,0,0,0,1,0,2008,36,2,1,15,-6,14,-7,13,1,19,10,14,1,20,13,25,5,83,-60,27,1
837,2008-09-03 10:00:00,24,0.41,0,2.14,1,0,1,0,0,1,0,0,0,1,2008,36,2,1,25,-9,19,6,13,3,10,3,13,-3,15,5,36,-25,57,25,49,1
838,2008-09-04 08:15:00,0,-0.05,0,-1.54,0,1,0,0,0,0,1,1,0,0,2008,36,3,1,13,-4,8,-1,9,4,47,-21,38,-7,18,6,47,15,52,27,24,1
839,2008-09-04 08:30:00,69_61_62,-6.41,5,-1.63,1,0,0,3,3,0,0,0,1,2,2008,36,3,3,47,-21,38,-7,18,6,22,-5,17,-3,23,18,35,-2,52,34,11,0
840,2008-09-04 10:00:00,40,0.57,0,0.0,0,0,1,0,1,0,0,1,0,0,2008,36,3,1,23,-15,23,-18,12,4,12,-4,12,-6,23,-15,29,-21,42,-13,4,0
841,2008-09-04 10:35:00,46,-0.32,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,36,3,1,19,-6,21,-10,14,-4,12,-2,17,-3,12,4,56,-33,89,-69,24,1
842,2008-09-04 11:00:00,18,-0.55,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,36,3,1,12,4,14,-5,21,-10,5,-2,22,-18,17,-2,25,14,86,-81,12,0
843,2008-09-05 08:30:00,48_70_3,-1.3099999999999996,2,0.21000000000000008,4,0,1,2,1,1,1,2,0,1,2008,36,4,3,84,-36,66,48,62,44,40,6,24,-16,35,-7,63,27,42,26,17,0
844,2008-09-08 15:00:00,12,-0.92,1,-1.52,1,0,0,1,0,0,1,0,1,0,2008,37,0,1,12,9,8,-4,15,3,9,-3,8,-2,11,9,21,9,37,30,19,0
845,2008-09-09 10:00:00,37_31_50,-1.02,1,1.6,2,0,1,2,1,2,0,1,2,0,2008,37,1,3,30,19,16,11,22,-19,14,-1,18,-7,13,-3,57,27,61,-7,68,1
846,2008-09-10 10:35:00,18,-0.38,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,37,2,1,26,-18,14,-4,24,-17,25,-20,22,-2,21,9,48,-12,39,-19,10,0
847,2008-09-11 08:30:00,68_69_41,-5.5600000000000005,3,-9.07,7,0,0,3,0,0,3,1,0,2,2008,37,3,3,33,16,15,-1,36,-26,17,-4,15,-9,18,-3,32,-24,28,13,21,1
848,2008-09-11 10:35:00,46,-0.31,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,37,3,1,15,-9,15,8,16,1,14,9,14,-6,16,-1,39,15,50,11,27,1
849,2008-09-11 14:00:00,25,-0.33,0,0.0,0,0,0,1,1,0,0,0,0,1,2008,37,3,1,9,0,21,14,15,-10,11,-1,13,-4,12,-5,23,-2,42,-2,16,0
850,2008-09-12 08:30:00,17_60_49_16,-4.75,3,-1.85,3,1,0,3,2,0,2,3,0,1,2008,37,4,4,34,16,21,-8,17,8,24,13,14,8,20,7,55,14,52,-22,40,1
851,2008-09-12 09:55:00,58,3.45,1,0.56,1,0,1,0,0,1,0,1,0,0,2008,37,4,1,34,-32,21,6,17,6,18,17,16,2,13,4,54,28,55,14,27,1
852,2008-09-12 10:00:00,5,-2.63,1,-1.12,0,0,0,1,0,0,1,0,0,1,2008,37,4,1,21,6,17,6,18,17,16,2,13,4,27,17,54,34,55,-26,20,1
853,2008-09-15 08:30:00,21,-0.92,1,0.0,0,0,0,1,1,0,0,0,0,1,2008,38,0,1,21,-4,28,27,19,2,17,-4,18,11,20,5,80,44,89,1,27,1
854,2008-09-15 09:15:00,9_42,-4.18,2,-1.89,1,0,0,2,0,0,2,0,0,2,2008,38,0,2,41,35,20,-16,34,28,14,5,3,0,2,-1,66,17,57,0,4,0
855,2008-09-16 08:30:00,13_8,-0.43,1,0.0,0,1,0,1,2,0,0,1,0,1,2008,38,1,2,15,-3,19,-9,37,28,14,-7,15,-3,24,-14,73,-42,86,53,27,1
856,2008-09-16 09:00:00,66,-2.1,1,0.0,0,0,0,1,1,0,0,1,0,0,2008,38,1,1,34,-9,27,3,18,-12,15,-3,36,-13,26,-16,31,11,61,28,16,0
857,2008-09-16 13:00:00,44,1.2,1,0.0,0,0,1,0,1,0,0,0,1,0,2008,38,1,1,18,-1,13,-1,7,-2,9,-2,9,3,15,0,29,7,51,2,20,1
858,2008-09-16 14:14:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2008,38,1,1,75,19,29,-20,24,16,25,5,24,1,31,11,40,12,64,-49,1,0
859,2008-09-17 08:30:00,4_36_19,-2.2800000000000002,3,-1.02,0,0,0,3,3,0,0,1,0,2,2008,38,2,3,19,5,38,-28,24,2,11,-2,26,18,15,-5,45,-31,51,-4,73,1
860,2008-09-17 10:35:00,18,-0.58,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,38,2,1,21,7,13,1,21,3,17,-5,19,-2,20,13,68,-45,81,40,21,1
861,2008-09-18 08:30:00,69,-1.25,1,0.0,1,0,0,1,1,0,0,0,0,1,2008,38,3,1,28,-12,37,-23,32,21,20,-9,17,7,40,-32,65,-61,47,11,22,1
862,2008-09-18 10:00:00,53_7,1.22,2,0.0,0,0,1,1,2,0,0,0,1,1,2008,38,3,2,20,2,24,-13,17,3,22,-5,24,10,20,-12,54,40,109,-66,23,1
863,2008-09-18 10:35:00,46,-0.88,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,38,3,1,24,16,21,13,27,15,18,-3,39,-22,30,22,46,-19,67,-41,22,1
864,2008-09-23 10:00:00,64_35,-3.7199999999999998,1,-2.24,2,0,0,2,1,0,1,0,2,0,2008,39,1,2,20,-8,10,-2,30,-24,21,-12,19,2,18,11,32,-8,74,33,33,1
865,2008-09-24 10:00:00,23,-0.37,0,-1.02,1,1,0,0,1,0,0,1,0,0,2008,39,2,1,26,10,8,-3,37,-32,16,-4,17,7,28,-21,47,-10,43,-17,13,0
866,2008-09-24 10:35:00,18,-0.16,1,0.0,0,1,0,0,1,0,0,0,0,1,2008,39,2,1,18,-4,15,-11,25,-16,22,12,16,1,25,12,27,0,73,-45,1,0
867,2008-09-25 08:30:00,69_14_20,-9.74,4,-3.62,3,0,0,3,0,0,3,2,0,1,2008,39,3,3,29,23,21,11,11,-1,22,-20,16,2,15,-3,47,6,73,26,23,1
868,2008-09-25 10:00:00,47,-1.69,1,0.27,1,0,0,1,0,1,0,1,0,0,2008,39,3,1,23,-2,16,-8,20,-12,25,-18,23,-19,25,-6,27,-4,47,22,2,0
869,2008-09-25 10:35:00,46,-1.67,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,39,3,1,12,-3,20,8,14,5,14,-2,15,-2,16,-7,33,-20,107,-48,30,1
870,2008-09-26 08:30:00,28_27,-9.690000000000001,3,-3.3499999999999996,0,1,0,1,2,0,0,0,1,1,2008,39,4,2,14,7,10,2,12,-5,13,2,14,-1,33,-24,52,-27,62,39,67,1
871,2008-09-26 09:55:00,63,-0.17,0,-4.09,1,1,0,0,1,0,0,0,0,1,2008,39,4,1,23,-9,29,14,16,-5,23,8,13,4,21,-18,39,-20,78,-3,13,0
872,2008-09-29 08:30:00,15_52_51,-1.3900000000000001,2,0.07999999999999985,2,1,1,1,1,1,1,0,1,2,2008,40,0,3,25,15,16,-6,21,-6,16,2,15,-2,13,6,27,1,48,25,106,1
873,2008-09-30 09:00:00,65,-0.41,0,0.0,0,0,0,1,1,0,0,0,1,0,2008,40,1,1,12,-3,24,8,22,-6,33,-26,20,-7,20,-7,61,-27,92,-49,11,0
874,2008-09-30 09:45:00,10,1.06,1,0.0,0,0,1,0,1,0,0,0,0,1,2008,40,1,1,18,-4,23,-8,20,15,13,-1,12,5,20,-8,91,-84,100,-90,4,0
875,2008-09-30 10:00:00,6,1.34,1,3.1,1,0,1,0,0,1,0,1,0,0,2008,40,1,1,13,-1,12,5,20,-8,16,0,23,-17,10,4,104,-101,124,-80,55,1
876,2008-10-01 01:00:00,67,-1.8,2,0.0,0,0,0,1,1,0,0,0,1,0,2008,40,2,1,26,-14,12,-10,11,9,15,7,9,-2,6,1,33,-14,24,-13,53,1
877,2008-10-01 08:15:00,0,0.81,0,-0.77,0,0,1,0,1,0,0,1,0,0,2008,40,2,1,23,-6,45,-35,43,-37,46,42,15,-12,17,11,71,-68,101,-73,50,1
878,2008-10-01 10:00:00,11_38_39,-12.149999999999999,6,-4.47,1,0,1,2,2,0,1,1,2,0,2008,40,2,3,28,-10,16,-13,20,17,12,1,24,-23,16,6,40,-2,55,1,52,1
879,2008-10-01 10:35:00,18,-3.99,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,40,2,1,14,-11,11,-7,16,-11,25,12,12,2,26,11,43,39,53,22,14,0
880,2008-10-02 08:30:00,69,-1.34,1,-1.1,0,0,0,1,1,0,0,1,0,0,2008,40,3,1,29,-18,72,-49,15,-6,33,-19,32,-14,33,-15,42,5,45,9,54,1
881,2008-10-02 10:00:00,24,-2.96,1,-2.89,1,0,0,1,0,0,1,0,0,1,2008,40,3,1,14,0,21,19,18,5,9,0,20,15,11,-4,38,-14,63,30,65,1
882,2008-10-02 10:35:00,46,-1.77,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,40,3,1,10,8,14,-7,11,-3,16,-11,15,-6,11,3,62,43,58,36,59,1
883,2008-10-03 08:30:00,48_70_3,-2.9299999999999997,1,1.17,0,1,0,2,2,1,0,2,0,1,2008,40,4,3,65,-34,30,-2,22,1,31,-28,21,-10,47,-37,65,2,32,17,21,1
884,2008-10-03 10:00:00,40,-0.09,0,0.0,0,1,0,0,1,0,0,1,0,0,2008,40,4,1,15,4,14,-4,23,-21,19,8,25,3,14,-7,76,54,65,1,34,1
885,2008-10-07 15:00:00,12,-2.5,1,0.32,0,0,0,1,0,1,0,0,1,0,2008,41,1,1,21,-11,9,-4,6,2,11,-5,8,-3,9,-5,22,-7,84,60,0,0
886,2008-10-08 10:00:00,50,1.99,1,0.76,1,0,1,0,0,1,0,1,0,0,2008,41,2,1,19,-4,22,-17,23,23,18,-7,31,19,27,-16,54,-29,92,38,31,1
887,2008-10-08 10:35:00,18,-7.96,1,0.0,0,1,0,0,1,0,0,0,0,1,2008,41,2,1,22,-21,32,-22,22,18,29,12,24,-24,17,12,36,-4,66,41,32,1
888,2008-10-09 08:30:00,69,-0.22,0,-0.37,0,1,0,0,1,0,0,1,0,0,2008,41,3,1,24,20,17,-12,5,0,4,-1,22,-13,19,-16,28,-15,44,9,18,0
889,2008-10-09 10:00:00,31,-0.5,0,-0.53,0,0,0,1,0,0,1,0,1,0,2008,41,3,1,7,0,12,-2,14,-6,17,6,10,-7,20,-13,35,1,37,-15,21,1
890,2008-10-09 10:35:00,46,-0.42,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,41,3,1,12,6,23,-18,19,-4,16,6,19,12,9,-7,37,15,57,-27,15,0
891,2008-10-10 08:30:00,68_41,-0.47,1,2.0,4,1,0,1,0,2,0,1,0,1,2008,41,4,2,9,-9,19,-14,15,-10,20,-19,23,-10,19,-5,39,35,41,24,68,1
892,2008-10-14 10:00:00,37,-1.33,1,0.0,0,0,0,1,1,0,0,0,1,0,2008,42,1,1,10,-3,32,-31,16,11,16,6,32,-30,14,11,38,-10,50,-33,41,1
893,2008-10-14 16:00:00,25,-0.09,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,42,1,1,5,1,16,-13,7,0,8,4,9,-6,7,-6,21,-17,28,7,19,0
894,2008-10-15 08:30:00,17_60_21_49_16,-3.83,2,-1.0899999999999999,2,1,1,3,3,0,2,3,0,2,2008,42,2,5,10,1,13,0,13,-10,10,0,7,-4,18,-9,46,-9,58,-39,42,1
895,2008-10-15 10:00:00,5,0.55,0,0.0,0,0,1,0,1,0,0,0,0,1,2008,42,2,1,12,6,9,-7,7,3,16,-10,12,10,8,-4,62,-17,46,4,4,0
896,2008-10-16 08:30:00,69_13_8,-1.1,3,-0.33,0,0,1,2,3,0,0,1,0,2,2008,42,3,3,11,6,19,18,18,-7,9,4,8,-1,13,-13,48,-41,30,-23,20,1
897,2008-10-16 09:00:00,66,-0.38,0,0.28,1,0,0,1,0,1,0,1,0,0,2008,42,3,1,23,-12,8,-2,27,-15,11,5,9,0,12,3,38,-16,39,8,4,0
898,2008-10-16 09:15:00,9_42,-7.029999999999999,4,1.83,0,0,0,2,1,1,0,0,0,2,2008,42,3,2,11,5,9,0,12,3,37,-29,21,18,11,-6,70,-63,67,-32,27,1
899,2008-10-16 10:00:00,53,-3.72,2,0.0,0,0,0,1,1,0,0,0,0,1,2008,42,3,1,14,-8,9,3,29,-27,21,-11,16,7,13,5,35,1,68,-61,22,1
900,2008-10-16 10:35:00,46,-0.63,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,42,3,1,18,0,15,12,9,1,16,-5,5,-2,10,-3,35,2,87,-55,44,1
901,2008-10-16 11:00:00,18,-1.67,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,42,3,1,10,-3,9,-1,20,-14,11,10,8,5,16,-13,35,3,66,-43,37,1
902,2008-10-16 13:00:00,44,-2.63,2,-2.0,3,0,0,1,0,0,1,0,1,0,2008,42,3,1,18,12,15,-9,10,5,7,-1,15,-8,8,-4,26,-2,52,-16,49,1
903,2008-10-17 08:30:00,4_36,-1.47,2,-1.45,1,0,0,2,1,0,1,1,0,1,2008,42,4,2,14,-5,11,4,8,5,10,10,13,11,12,10,23,-12,25,9,60,1
904,2008-10-17 09:55:00,58,-1.75,1,-1.29,1,0,0,1,0,0,1,1,0,0,2008,42,4,1,19,2,14,5,21,-17,14,-3,5,-1,12,-10,62,13,48,35,41,1
905,2008-10-20 10:00:00,7,1.86,2,-2.64,1,0,1,0,0,0,1,0,1,0,2008,43,0,1,11,0,21,-13,16,3,12,-5,25,-25,13,-2,43,-30,95,-58,35,1
906,2008-10-22 10:35:00,18,-0.43,1,0.0,0,1,0,0,1,0,0,0,0,1,2008,43,2,1,18,3,13,6,20,12,15,8,19,7,14,-5,75,-42,100,-13,50,1
907,2008-10-23 08:30:00,69,-0.41,0,-0.84,0,0,0,1,1,0,0,1,0,0,2008,43,3,1,19,-6,24,-2,23,20,17,9,29,18,29,24,47,-3,79,-61,32,1
908,2008-10-23 10:00:00,35,-0.28,0,-1.49,0,0,0,1,0,0,1,0,1,0,2008,43,3,1,13,3,29,7,13,10,14,-9,15,0,30,-15,79,42,47,-21,29,1
909,2008-10-23 10:35:00,46,-1.32,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,43,3,1,21,1,31,29,21,-1,26,25,23,4,23,-20,25,8,45,18,17,0
910,2008-10-24 10:00:00,23,4.39,2,0.0,0,0,1,0,1,0,0,1,0,0,2008,43,4,1,29,-6,49,-28,36,7,37,-23,22,4,30,15,92,42,131,57,39,1
911,2008-10-27 10:00:00,47,0.43,1,-0.43,0,0,1,0,0,0,1,1,0,0,2008,44,0,1,25,5,26,-2,15,4,30,-29,15,-1,23,13,69,-53,75,-10,65,1
912,2008-10-28 09:00:00,65,0.0,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,44,1,1,12,-9,25,-21,16,12,15,-14,24,20,25,17,37,-19,68,-14,15,0
913,2008-10-28 10:00:00,6,-3.01,2,2.72,1,0,0,1,0,1,0,1,0,0,2008,44,1,1,28,-22,21,5,14,3,52,-35,22,-10,17,-5,71,-33,51,6,34,1
914,2008-10-28 10:03:00,64,-4.08,0,0.0,0,0,0,1,1,0,0,0,1,0,2008,44,1,1,21,5,14,3,52,-35,22,-10,17,-5,20,12,52,-20,51,-7,36,1
915,2008-10-29 08:30:00,14_20,1.3599999999999999,1,-4.53,2,0,2,0,0,0,2,1,0,1,2008,44,2,2,25,-11,17,-3,25,-12,13,4,29,26,13,-10,40,27,59,-20,192,1
916,2008-10-29 10:35:00,18,-0.4,1,0.0,0,1,0,0,1,0,0,0,0,1,2008,44,2,1,20,1,24,18,24,4,29,-21,22,-6,11,-8,35,-9,202,169,27,1
917,2008-10-29 14:18:00,26,0.0,0,-1.5,3,1,0,0,1,0,0,1,0,0,2008,44,2,1,52,-34,31,-16,46,-36,36,33,42,14,30,-3,122,68,89,27,60,1
918,2008-10-30 08:30:00,69_2_1,0.58,1,1.05,1,1,2,0,2,1,0,1,0,2,2008,44,3,3,34,-13,23,-1,33,-30,38,-28,12,4,16,13,54,11,63,10,3,0
919,2008-10-30 10:35:00,46,-1.1,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,44,3,1,21,-10,15,-8,15,4,16,10,19,-10,15,11,95,-86,101,-95,50,1
920,2008-10-31 08:30:00,22_15_52_51,0.6399999999999999,2,-1.12,1,2,1,1,3,0,1,0,1,3,2008,44,4,4,23,-17,31,22,23,-11,24,-11,12,8,12,-5,25,1,60,-18,9,0
921,2008-10-31 09:45:00,10,-3.73,2,0.0,0,0,0,1,1,0,0,0,0,1,2008,44,4,1,28,6,32,-25,14,8,29,22,12,-6,14,0,60,-22,51,-17,62,1
922,2008-10-31 09:55:00,63,-0.04,0,-3.21,2,1,0,0,1,0,0,0,0,1,2008,44,4,1,14,8,29,22,12,-6,14,0,13,-8,20,-4,60,13,59,-33,52,1
923,2008-11-03 00:00:00,67,-1.93,2,0.0,0,0,0,1,1,0,0,0,1,0,2008,45,0,1,9,2,8,5,2,1,10,8,6,-5,18,13,33,6,32,-21,27,1
924,2008-11-03 10:00:00,11_38_39,-0.20000000000000018,4,0.51,0,0,1,2,2,1,0,1,2,0,2008,45,0,3,34,-22,16,2,18,12,9,3,26,-20,19,4,26,-12,71,7,4,0
925,2008-11-04 10:00:00,24,-1.5,1,-0.74,1,0,0,1,0,0,1,0,0,1,2008,45,1,1,26,-11,21,16,19,18,20,5,22,-6,15,9,72,63,80,44,49,1
926,2008-11-05 08:15:00,0,-1.04,1,-3.38,1,0,0,1,0,0,1,1,0,0,2008,45,2,1,29,-16,13,1,23,-4,29,21,11,3,10,-1,35,-13,89,-82,211,1
927,2008-11-05 10:00:00,40,-1.74,1,0.0,0,0,0,1,1,0,0,1,0,0,2008,45,2,1,43,36,50,36,35,25,66,64,28,-7,18,2,45,-37,60,53,9,0
928,2008-11-05 10:35:00,18,-0.51,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,45,2,1,21,-15,17,-2,29,15,27,-11,30,-21,16,-4,67,-40,207,176,53,1
929,2008-11-06 08:30:00,69_56_57,0.75,2,-10.950000000000001,4,2,1,0,0,0,3,0,0,3,2008,45,3,3,18,13,34,16,31,25,25,-12,29,-5,16,1,73,32,137,-87,37,1
930,2008-11-06 10:35:00,46,-3.32,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,45,3,1,24,-1,16,-12,18,-4,29,-20,13,-7,28,-14,64,-48,82,-11,43,1
931,2008-11-07 08:30:00,48_70_3,-2.35,1,-10.73,3,1,0,2,2,0,1,2,0,1,2008,45,4,3,46,-20,26,5,62,52,25,-2,20,1,48,-39,47,8,42,-8,50,1
932,2008-11-07 10:00:00,31,1.57,1,1.32,1,0,1,0,0,1,0,0,1,0,2008,45,4,1,22,18,35,29,22,14,13,7,27,15,26,-8,52,-33,83,-52,25,1
933,2008-11-07 11:30:00,50,-0.23,0,-0.24,0,0,0,1,1,0,0,1,0,0,2008,45,4,1,22,14,17,-6,12,-2,13,-6,31,6,13,3,49,-36,81,-41,21,1
934,2008-11-07 15:00:00,12,0.91,1,0.97,1,0,1,0,0,1,0,0,1,0,2008,45,4,1,13,-3,23,8,11,1,4,-1,10,-2,9,-7,21,12,45,1,4,0
935,2008-11-11 10:00:00,37,3.39,2,0.0,0,0,1,0,1,0,0,0,1,0,2008,46,1,1,13,-11,19,-11,23,20,16,-9,29,-18,12,-2,87,-74,104,-93,45,1
936,2008-11-13 08:30:00,68_69,-5.63,1,-1.38,0,1,0,1,2,0,0,1,0,1,2008,46,3,2,27,11,23,17,14,-9,17,-16,26,-13,29,-17,48,35,78,-60,45,1
937,2008-11-13 11:00:00,18,-0.43,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,46,3,1,20,-7,53,-39,23,16,16,-9,26,7,26,20,35,-19,88,67,4,0
938,2008-11-13 14:00:00,25,-9.72,3,0.0,0,0,0,1,1,0,0,0,0,1,2008,46,3,1,24,8,17,-5,13,7,31,-20,31,25,41,23,161,114,108,83,174,1
939,2008-11-14 08:30:00,17_60_41,-5.140000000000001,4,-0.19,2,0,0,3,0,1,2,2,0,1,2008,46,4,3,36,1,30,16,12,-1,33,27,11,-8,13,9,31,19,81,-53,58,1
940,2008-11-14 09:55:00,58,0.3,1,-0.04,0,0,1,0,1,0,0,1,0,0,2008,46,4,1,44,28,30,-18,26,-10,22,-3,25,3,20,-14,38,0,58,16,60,1
941,2008-11-14 10:00:00,5,0.9,1,1.83,1,0,1,0,0,1,0,0,0,1,2008,46,4,1,30,-18,26,-10,22,-3,25,3,20,-14,14,7,38,8,84,34,67,1
942,2008-11-14 10:35:00,46,-3.93,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,46,4,1,21,-13,18,11,28,9,17,-1,23,9,12,-7,44,17,79,-11,36,1
943,2008-11-17 08:30:00,21,0.07,0,0.0,0,0,1,0,1,0,0,0,0,1,2008,47,0,1,13,5,15,-9,20,-14,14,8,12,-6,11,-3,44,-10,38,10,42,1
944,2008-11-17 09:15:00,9_42,1.17,2,-16.689999999999998,6,1,1,0,0,0,2,0,0,2,2008,47,0,2,22,9,18,5,19,-17,21,-17,33,15,22,-2,37,-12,41,-5,65,1
945,2008-11-18 08:30:00,49_16,-0.9099999999999999,2,0.0,0,0,1,1,2,0,0,1,0,1,2008,47,1,2,16,-9,40,31,29,13,21,-19,16,-7,16,-5,26,11,37,17,31,1
946,2008-11-18 09:00:00,66,1.33,1,0.91,2,0,1,0,0,1,0,1,0,0,2008,47,1,1,25,-21,18,10,13,-8,20,18,14,-7,12,-5,31,9,59,12,19,0
947,2008-11-18 13:00:00,44,-3.16,2,0.0,0,0,0,1,1,0,0,0,1,0,2008,47,1,1,14,-11,33,-20,25,-17,28,-1,14,-8,19,-9,42,-17,52,-16,17,0
948,2008-11-19 08:30:00,13_4_8_36,-4.07,5,-1.6800000000000002,1,1,0,3,4,0,0,2,0,2,2008,47,2,4,22,7,10,-3,11,0,19,-13,11,0,11,3,122,115,26,-12,54,1
949,2008-11-19 10:35:00,18,-0.59,1,0.0,0,1,0,0,1,0,0,0,0,1,2008,47,2,1,49,-28,11,0,18,-14,17,7,36,-33,18,4,122,-76,102,-37,11,0
950,2008-11-20 08:30:00,69,-2.2,1,-0.48,0,0,0,1,1,0,0,1,0,0,2008,47,3,1,39,-32,19,12,11,6,20,10,17,-5,19,-4,71,53,38,-20,3,0
951,2008-11-20 10:00:00,53_7,-0.8,0,-0.92,1,0,0,2,1,0,1,0,1,1,2008,47,3,2,21,-10,25,-11,22,5,19,-8,24,20,26,-15,48,22,78,9,17,0
952,2008-11-20 10:35:00,46,-2.87,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,47,3,1,24,-18,30,22,19,3,17,5,14,-3,21,13,40,-21,89,-56,53,1
953,2008-11-24 10:00:00,23,-0.33,0,-1.04,2,0,0,1,0,0,1,1,0,0,2008,48,0,1,25,11,15,3,18,13,18,5,30,25,31,26,40,-34,82,28,79,1
954,2008-11-25 08:30:00,55_54,0.0,0,-6.17,2,2,0,0,2,0,0,1,1,0,2008,48,1,2,52,49,50,50,49,32,26,0,23,-12,48,28,67,20,61,12,16,0
955,2008-11-25 09:00:00,65,-1.17,1,0.0,0,0,0,1,1,0,0,0,1,0,2008,48,1,1,27,6,27,21,28,20,36,16,27,-7,29,-13,35,-5,227,178,21,1
956,2008-11-25 10:00:00,64_6,-13.49,2,1.17,0,0,1,1,1,1,0,1,1,0,2008,48,1,2,20,9,19,16,18,-5,34,-25,11,1,17,14,51,-35,74,12,58,1
957,2008-11-25 10:38:00,35,-1.68,1,-1.49,0,0,0,1,0,0,1,0,1,0,2008,48,1,1,27,-21,18,-11,19,0,15,14,18,-3,64,-52,75,61,46,-23,30,1
958,2008-11-26 08:30:00,69_14_20_15_52_51,-4.13,3,-5.0600000000000005,4,1,2,3,3,0,3,2,1,3,2008,48,2,6,26,3,12,5,27,24,25,14,19,-11,13,-7,36,-7,55,-28,32,1
959,2008-11-26 09:45:00,10,-0.39,1,0.0,0,0,0,1,1,0,0,0,0,1,2008,48,2,1,16,10,14,3,15,9,13,3,20,-14,21,-10,92,-67,46,-22,25,1
960,2008-11-26 09:55:00,63,-0.74,1,-0.05,1,0,0,1,1,0,0,0,0,1,2008,48,2,1,15,9,13,3,20,-14,21,-10,28,20,21,4,79,-70,36,-12,5,0
961,2008-11-26 10:00:00,47,-0.41,0,-0.4,0,0,0,1,0,0,1,1,0,0,2008,48,2,1,13,3,20,-14,21,-10,28,20,21,4,16,-2,76,-73,36,5,16,0
962,2008-11-26 10:35:00,18,-44.5,1,0.0,0,1,0,0,1,0,0,0,0,1,2008,48,2,1,51,-31,28,-19,15,-2,30,9,24,-10,30,-22,58,-20,48,-2,49,1
963,2008-11-26 12:00:00,46,-3.78,2,0.0,0,1,0,0,1,0,0,0,1,0,2008,48,2,1,23,13,14,-1,6,1,11,-5,20,16,27,15,19,6,77,-66,14,0
964,2008-12-01 10:00:00,11_38_39,-1.97,2,0.52,0,0,0,3,2,1,0,1,2,0,2008,49,0,3,26,18,15,-3,20,-10,11,-1,11,5,14,-10,50,14,37,21,13,0
965,2008-12-02 00:00:00,67,-0.36,0,0.0,0,0,0,1,1,0,0,0,1,0,2008,49,1,1,8,-2,5,-3,5,1,5,-4,6,-3,11,1,38,-26,31,27,31,1
966,2008-12-03 08:15:00,0,-0.86,1,-3.18,1,0,0,1,0,0,1,1,0,0,2008,49,2,1,13,0,17,-3,20,-2,24,15,21,4,24,-16,17,-2,45,-25,31,1
967,2008-12-03 08:30:00,61_62,-2.09,1,-4.42,2,0,0,2,2,0,0,0,1,1,2008,49,2,2,24,15,21,4,24,-16,13,5,10,6,8,1,30,19,54,-36,10,0
968,2008-12-03 10:00:00,40,-2.59,1,0.0,0,0,0,1,1,0,0,1,0,0,2008,49,2,1,19,11,15,6,20,-18,10,2,18,-13,21,19,56,49,37,-5,2,0
969,2008-12-03 10:35:00,18,-0.87,0,0.0,0,1,0,0,1,0,0,0,0,1,2008,49,2,1,12,0,11,5,31,28,12,4,24,18,12,-4,27,-16,40,-4,18,0
