,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
3,reg,rforest,max,basic,ALL_NO_1_1_1,60_120,included,basic,13.56,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,13.58,74.02
4,reg,xgb,max,basic,ALL_NO_1_1_1,60_120,included,basic,13.64,{'n_estimators': 50},,,,,,,,,13.69,0.46
5,reg,gboosting,max,basic,ALL_NO_1_1_1,60_120,included,basic,13.63,{'n_estimators': 50},,,,,,,,,13.81,1.07
6,reg,ada,max,basic,ALL_NO_1_1_1,60_120,included,basic,15.38,{'n_estimators': 10},,,,,,,,,16.44,1.51
0,clf,kn,min,basic,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_neighbors': 51},0.76,0.72,0.77,0.99,0.59,0.03,983.00,309.00,"{'0': {'precision': 0.7654901960784314, 'recall': 0.9928789420142421, 'f1-score': 0.8644818423383526, 'support': 983}, '1': {'precision': 0.5882352941176471, 'recall': 0.032362459546925564, 'f1-score': 0.06134969325153374, 'support': 309}, 'micro avg': {'precision': 0.7631578947368421, 'recall': 0.7631578947368421, 'f1-score': 0.7631578947368421, 'support': 1292}, 'macro avg': {'precision': 0.6768627450980392, 'recall': 0.5126207007805839, 'f1-score': 0.46291576779494314, 'support': 1292}, 'weighted avg': {'precision': 0.7230971893401323, 'recall': 0.7631578947368421, 'f1-score': 0.6724014754127898, 'support': 1292}}",8.60
1,clf,svc-rbf,min,basic,ALL_NO_1_1_1,60_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,1.00,0.00,0.00,983.00,309.00,"{'0': {'precision': 0.7608359133126935, 'recall': 1.0, 'f1-score': 0.8641758241758242, 'support': 983}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 309}, 'micro avg': {'precision': 0.7608359133126935, 'recall': 0.7608359133126935, 'f1-score': 0.7608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.38041795665634676, 'recall': 0.5, 'f1-score': 0.4320879120879121, 'support': 1292}, 'weighted avg': {'precision': 0.5788712869863605, 'recall': 0.7608359133126935, 'f1-score': 0.6574960024495629, 'support': 1292}}",9.50
2,clf,dtree,min,basic,ALL_NO_1_1_1,60_120,included,basic,0.75,"{'max_depth': 5, 'min_samples_leaf': 200}",0.76,0.70,0.77,0.96,0.47,0.11,983.00,309.00,"{'0': {'precision': 0.7741407528641571, 'recall': 0.9623601220752798, 'f1-score': 0.8580498866213152, 'support': 983}, '1': {'precision': 0.4714285714285714, 'recall': 0.10679611650485436, 'f1-score': 0.1741424802110818, 'support': 309}, 'micro avg': {'precision': 0.7577399380804953, 'recall': 0.7577399380804953, 'f1-score': 0.7577399380804952, 'support': 1292}, 'macro avg': {'precision': 0.6227846621463642, 'recall': 0.534578119290067, 'f1-score': 0.5160961834161986, 'support': 1292}, 'weighted avg': {'precision': 0.701742870461993, 'recall': 0.7577399380804953, 'f1-score': 0.6944837963885272, 'support': 1292}}",0.75
3,clf,rforest,min,basic,ALL_NO_1_1_1,60_120,included,basic,0.76,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 100}",0.76,0.71,0.77,0.97,0.53,0.10,983.00,309.00,"{'0': {'precision': 0.7745336577453366, 'recall': 0.9715157680569685, 'f1-score': 0.861913357400722, 'support': 983}, '1': {'precision': 0.5254237288135594, 'recall': 0.10032362459546926, 'f1-score': 0.16847826086956522, 'support': 309}, 'micro avg': {'precision': 0.7631578947368421, 'recall': 0.7631578947368421, 'f1-score': 0.7631578947368421, 'support': 1292}, 'macro avg': {'precision': 0.649978693279448, 'recall': 0.5359196963262188, 'f1-score': 0.5151958091351436, 'support': 1292}, 'weighted avg': {'precision': 0.7149555091076283, 'recall': 0.7631578947368421, 'f1-score': 0.6960685858619235, 'support': 1292}}",28.21
4,clf,xgb,min,basic,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 50},0.77,0.72,0.78,0.96,0.53,0.15,983.00,309.00,"{'0': {'precision': 0.782392026578073, 'recall': 0.9582909460834181, 'f1-score': 0.8614540466392319, 'support': 983}, '1': {'precision': 0.5340909090909091, 'recall': 0.15210355987055016, 'f1-score': 0.2367758186397985, 'support': 309}, 'micro avg': {'precision': 0.7654798761609907, 'recall': 0.7654798761609907, 'f1-score': 0.7654798761609908, 'support': 1292}, 'macro avg': {'precision': 0.658241467834491, 'recall': 0.5551972529769842, 'f1-score': 0.5491149326395152, 'support': 1292}, 'weighted avg': {'precision': 0.7230073165908179, 'recall': 0.7654798761609907, 'f1-score': 0.7120534487663024, 'support': 1292}}",0.47
5,clf,gboosting,min,basic,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 50},0.77,0.72,0.78,0.96,0.54,0.16,983.00,309.00,"{'0': {'precision': 0.7830423940149626, 'recall': 0.9582909460834181, 'f1-score': 0.8618481244281794, 'support': 983}, '1': {'precision': 0.5393258426966292, 'recall': 0.1553398058252427, 'f1-score': 0.2412060301507538, 'support': 309}, 'micro avg': {'precision': 0.7662538699690402, 'recall': 0.7662538699690402, 'f1-score': 0.7662538699690402, 'support': 1292}, 'macro avg': {'precision': 0.6611841183557958, 'recall': 0.5568153759543304, 'f1-score': 0.5515270772894666, 'support': 1292}, 'weighted avg': {'precision': 0.7247541476083333, 'recall': 0.7662538699690402, 'f1-score': 0.7134128247906217, 'support': 1292}}",1.20
6,clf,ada,min,basic,ALL_NO_1_1_1,60_120,included,basic,0.74,{'n_estimators': 50},0.76,0.71,0.78,0.94,0.49,0.17,983.00,309.00,"{'0': {'precision': 0.7842639593908629, 'recall': 0.943031536113937, 'f1-score': 0.8563510392609699, 'support': 983}, '1': {'precision': 0.4909090909090909, 'recall': 0.17475728155339806, 'f1-score': 0.2577565632458234, 'support': 309}, 'micro avg': {'precision': 0.7592879256965944, 'recall': 0.7592879256965944, 'f1-score': 0.7592879256965943, 'support': 1292}, 'macro avg': {'precision': 0.6375865251499769, 'recall': 0.5588944088336675, 'f1-score': 0.5570538012533967, 'support': 1292}, 'weighted avg': {'precision': 0.7141040101951449, 'recall': 0.7592879256965944, 'f1-score': 0.7131887381087406, 'support': 1292}}",1.18
0,reg,kn,min,basic,ALL_NO_1_1_1,60_120,included,basic,13.94,{'n_neighbors': 41},,,,,,,,,12.68,8.54
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,60_120,included,basic,15.40,"{'C': 5, 'gamma': 2}",,,,,,,,,14.03,9.47
2,reg,dtree,min,basic,ALL_NO_1_1_1,60_120,included,basic,13.76,"{'max_depth': 4, 'min_samples_leaf': 150}",,,,,,,,,12.67,0.74
3,reg,rforest,min,basic,ALL_NO_1_1_1,60_120,included,basic,13.38,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",,,,,,,,,12.32,73.39
4,reg,xgb,min,basic,ALL_NO_1_1_1,60_120,included,basic,13.46,{'n_estimators': 50},,,,,,,,,12.36,0.45
5,reg,gboosting,min,basic,ALL_NO_1_1_1,60_120,included,basic,13.50,{'n_estimators': 50},,,,,,,,,12.38,0.97
6,reg,ada,min,basic,ALL_NO_1_1_1,60_120,included,basic,14.96,{'n_estimators': 10},,,,,,,,,14.24,1.23
0,clf,kn,max,all,ALL_NO_1_1_1,60_120,included,basic,0.74,{'n_neighbors': 31},0.74,0.71,0.74,0.98,0.60,0.07,944.00,348.00,"{'0': {'precision': 0.7421937550040032, 'recall': 0.9819915254237288, 'f1-score': 0.8454172366621067, 'support': 944}, '1': {'precision': 0.6046511627906976, 'recall': 0.07471264367816093, 'f1-score': 0.1329923273657289, 'support': 348}, 'micro avg': {'precision': 0.7376160990712074, 'recall': 0.7376160990712074, 'f1-score': 0.7376160990712074, 'support': 1292}, 'macro avg': {'precision': 0.6734224588973504, 'recall': 0.5283520845509448, 'f1-score': 0.4892047820139178, 'support': 1292}, 'weighted avg': {'precision': 0.7051466790827723, 'recall': 0.7376160990712074, 'f1-score': 0.6535256976256211, 'support': 1292}}",8.93
1,clf,svc-rbf,max,all,ALL_NO_1_1_1,60_120,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.73,0.53,0.73,1.00,0.00,0.00,944.00,348.00,"{'0': {'precision': 0.7306501547987616, 'recall': 1.0, 'f1-score': 0.8443649373881932, 'support': 944}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 348}, 'micro avg': {'precision': 0.7306501547987616, 'recall': 0.7306501547987616, 'f1-score': 0.7306501547987616, 'support': 1292}, 'macro avg': {'precision': 0.3653250773993808, 'recall': 0.5, 'f1-score': 0.4221824686940966, 'support': 1292}, 'weighted avg': {'precision': 0.5338496487074542, 'recall': 0.7306501547987616, 'f1-score': 0.61693537220933, 'support': 1292}}",10.28
2,clf,dtree,max,all,ALL_NO_1_1_1,60_120,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 200}",0.75,0.72,0.76,0.95,0.59,0.20,944.00,348.00,"{'0': {'precision': 0.7632027257240205, 'recall': 0.9491525423728814, 'f1-score': 0.8460812086874411, 'support': 944}, '1': {'precision': 0.5932203389830508, 'recall': 0.20114942528735633, 'f1-score': 0.30042918454935624, 'support': 348}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.6782115323535356, 'recall': 0.5751509838301189, 'f1-score': 0.5732551966183986, 'support': 1292}, 'weighted avg': {'precision': 0.7174179961684033, 'recall': 0.7476780185758514, 'f1-score': 0.6991099204521055, 'support': 1292}}",0.89
3,clf,rforest,max,all,ALL_NO_1_1_1,60_120,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 150, 'n_estimators': 10}",0.75,0.72,0.75,0.97,0.64,0.14,944.00,348.00,"{'0': {'precision': 0.7530762920426579, 'recall': 0.972457627118644, 'f1-score': 0.8488210818307905, 'support': 944}, '1': {'precision': 0.6438356164383562, 'recall': 0.13505747126436782, 'f1-score': 0.22327790973871733, 'support': 348}, 'micro avg': {'precision': 0.7469040247678018, 'recall': 0.7469040247678018, 'f1-score': 0.7469040247678018, 'support': 1292}, 'macro avg': {'precision': 0.6984559542405071, 'recall': 0.5537575491915059, 'f1-score': 0.5360494957847539, 'support': 1292}, 'weighted avg': {'precision': 0.7236523329789605, 'recall': 0.7469040247678018, 'f1-score': 0.680331125261099, 'support': 1292}}",30.72
4,clf,xgb,max,all,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 10},0.75,0.73,0.76,0.97,0.64,0.17,944.00,348.00,"{'0': {'precision': 0.7585345545378851, 'recall': 0.965042372881356, 'f1-score': 0.8494172494172495, 'support': 944}, '1': {'precision': 0.6373626373626373, 'recall': 0.16666666666666666, 'f1-score': 0.26423690205011385, 'support': 348}, 'micro avg': {'precision': 0.75, 'recall': 0.75, 'f1-score': 0.75, 'support': 1292}, 'macro avg': {'precision': 0.6979485959502612, 'recall': 0.5658545197740114, 'f1-score': 0.5568270757336817, 'support': 1292}, 'weighted avg': {'precision': 0.7258969174039949, 'recall': 0.75, 'f1-score': 0.6917990134391047, 'support': 1292}}",0.46
5,clf,gboosting,max,all,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 50},0.76,0.74,0.77,0.96,0.65,0.20,944.00,348.00,"{'0': {'precision': 0.7658495350803043, 'recall': 0.9597457627118644, 'f1-score': 0.8519040902679831, 'support': 944}, '1': {'precision': 0.6513761467889908, 'recall': 0.20402298850574713, 'f1-score': 0.3107221006564551, 'support': 348}, 'micro avg': {'precision': 0.7561919504643962, 'recall': 0.7561919504643962, 'f1-score': 0.7561919504643962, 'support': 1292}, 'macro avg': {'precision': 0.7086128409346475, 'recall': 0.5818843756088058, 'f1-score': 0.5813130954622191, 'support': 1292}, 'weighted avg': {'precision': 0.7350161456643778, 'recall': 0.7561919504643962, 'f1-score': 0.7061368051404199, 'support': 1292}}",1.17
6,clf,ada,max,all,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 10},0.76,0.74,0.76,0.96,0.66,0.20,944.00,348.00,"{'0': {'precision': 0.7645079899074853, 'recall': 0.9629237288135594, 'f1-score': 0.8523206751054853, 'support': 944}, '1': {'precision': 0.6601941747572816, 'recall': 0.19540229885057472, 'f1-score': 0.30155210643015523, 'support': 348}, 'micro avg': {'precision': 0.7561919504643962, 'recall': 0.7561919504643962, 'f1-score': 0.7561919504643962, 'support': 1292}, 'macro avg': {'precision': 0.7123510823323834, 'recall': 0.579163013832067, 'f1-score': 0.5769363907678202, 'support': 1292}, 'weighted avg': {'precision': 0.7364110799444272, 'recall': 0.7561919504643962, 'f1-score': 0.7039712463910774, 'support': 1292}}",1.12
0,reg,kn,max,all,ALL_NO_1_1_1,60_120,included,basic,14.15,{'n_neighbors': 61},,,,,,,,,13.93,7.96
1,reg,svr-rbf,max,all,ALL_NO_1_1_1,60_120,included,basic,15.44,"{'C': 5, 'gamma': 1}",,,,,,,,,15.40,9.68
2,reg,dtree,max,all,ALL_NO_1_1_1,60_120,included,basic,13.85,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,13.93,0.79
3,reg,rforest,max,all,ALL_NO_1_1_1,60_120,included,basic,13.57,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,13.59,77.56
4,reg,xgb,max,all,ALL_NO_1_1_1,60_120,included,basic,13.66,{'n_estimators': 50},,,,,,,,,13.79,0.48
5,reg,gboosting,max,all,ALL_NO_1_1_1,60_120,included,basic,13.62,{'n_estimators': 50},,,,,,,,,14.03,1.04
6,reg,ada,max,all,ALL_NO_1_1_1,60_120,included,basic,15.48,{'n_estimators': 10},,,,,,,,,16.37,1.25
0,clf,kn,min,all,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_neighbors': 51},0.76,0.69,0.76,0.99,0.47,0.03,983.00,309.00,"{'0': {'precision': 0.7643362136684996, 'recall': 0.9898270600203459, 'f1-score': 0.8625886524822695, 'support': 983}, '1': {'precision': 0.47368421052631576, 'recall': 0.02912621359223301, 'f1-score': 0.054878048780487805, 'support': 309}, 'micro avg': {'precision': 0.760061919504644, 'recall': 0.760061919504644, 'f1-score': 0.760061919504644, 'support': 1292}, 'macro avg': {'precision': 0.6190102120974077, 'recall': 0.5094766368062895, 'f1-score': 0.45873335063137866, 'support': 1292}, 'weighted avg': {'precision': 0.6948226927931631, 'recall': 0.760061919504644, 'f1-score': 0.6694132836402799, 'support': 1292}}",9.03
1,clf,svc-rbf,min,all,ALL_NO_1_1_1,60_120,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,1.00,0.00,0.00,983.00,309.00,"{'0': {'precision': 0.7608359133126935, 'recall': 1.0, 'f1-score': 0.8641758241758242, 'support': 983}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 309}, 'micro avg': {'precision': 0.7608359133126935, 'recall': 0.7608359133126935, 'f1-score': 0.7608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.38041795665634676, 'recall': 0.5, 'f1-score': 0.4320879120879121, 'support': 1292}, 'weighted avg': {'precision': 0.5788712869863605, 'recall': 0.7608359133126935, 'f1-score': 0.6574960024495629, 'support': 1292}}",10.47
2,clf,dtree,min,all,ALL_NO_1_1_1,60_120,included,basic,0.75,"{'max_depth': 5, 'min_samples_leaf': 200}",0.76,0.70,0.77,0.96,0.47,0.11,983.00,309.00,"{'0': {'precision': 0.7741407528641571, 'recall': 0.9623601220752798, 'f1-score': 0.8580498866213152, 'support': 983}, '1': {'precision': 0.4714285714285714, 'recall': 0.10679611650485436, 'f1-score': 0.1741424802110818, 'support': 309}, 'micro avg': {'precision': 0.7577399380804953, 'recall': 0.7577399380804953, 'f1-score': 0.7577399380804952, 'support': 1292}, 'macro avg': {'precision': 0.6227846621463642, 'recall': 0.534578119290067, 'f1-score': 0.5160961834161986, 'support': 1292}, 'weighted avg': {'precision': 0.701742870461993, 'recall': 0.7577399380804953, 'f1-score': 0.6944837963885272, 'support': 1292}}",0.88
3,clf,rforest,min,all,ALL_NO_1_1_1,60_120,included,basic,0.75,"{'max_depth': 6, 'min_samples_leaf': 30, 'n_estimators': 200}",0.77,0.73,0.78,0.97,0.57,0.13,983.00,309.00,"{'0': {'precision': 0.780327868852459, 'recall': 0.9684638860630722, 'f1-score': 0.864275987290059, 'support': 983}, '1': {'precision': 0.5694444444444444, 'recall': 0.13268608414239483, 'f1-score': 0.21522309711286092, 'support': 309}, 'micro avg': {'precision': 0.7685758513931888, 'recall': 0.7685758513931888, 'f1-score': 0.7685758513931888, 'support': 1292}, 'macro avg': {'precision': 0.6748861566484516, 'recall': 0.5505749851027335, 'f1-score': 0.53974954220146, 'support': 1292}, 'weighted avg': {'precision': 0.7298921272564245, 'recall': 0.7685758513931888, 'f1-score': 0.7090458455990727, 'support': 1292}}",29.32
4,clf,xgb,min,all,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 100},0.77,0.73,0.79,0.95,0.54,0.19,983.00,309.00,"{'0': {'precision': 0.7880067567567568, 'recall': 0.9491353001017294, 'f1-score': 0.8610982925703737, 'support': 983}, '1': {'precision': 0.5370370370370371, 'recall': 0.18770226537216828, 'f1-score': 0.27817745803357313, 'support': 309}, 'micro avg': {'precision': 0.7670278637770898, 'recall': 0.7670278637770898, 'f1-score': 0.7670278637770898, 'support': 1292}, 'macro avg': {'precision': 0.6625218968968969, 'recall': 0.5684187827369489, 'f1-score': 0.5696378753019734, 'support': 1292}, 'weighted avg': {'precision': 0.7279838129538208, 'recall': 0.7670278637770898, 'f1-score': 0.7216845635673773, 'support': 1292}}",0.52
5,clf,gboosting,min,all,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 50},0.76,0.71,0.78,0.95,0.50,0.16,983.00,309.00,"{'0': {'precision': 0.7822445561139029, 'recall': 0.9501525940996948, 'f1-score': 0.8580615525953147, 'support': 983}, '1': {'precision': 0.5, 'recall': 0.15857605177993528, 'f1-score': 0.24078624078624078, 'support': 309}, 'micro avg': {'precision': 0.7608359133126935, 'recall': 0.7608359133126935, 'f1-score': 0.7608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.6411222780569514, 'recall': 0.554364322939815, 'f1-score': 0.5494238966907777, 'support': 1292}, 'weighted avg': {'precision': 0.714741794628457, 'recall': 0.7608359133126935, 'f1-score': 0.7104314664118752, 'support': 1292}}",1.17
6,clf,ada,min,all,ALL_NO_1_1_1,60_120,included,basic,0.75,{'n_estimators': 200},0.74,0.70,0.78,0.91,0.42,0.20,983.00,309.00,"{'0': {'precision': 0.7847769028871391, 'recall': 0.9125127161749745, 'f1-score': 0.8438381937911571, 'support': 983}, '1': {'precision': 0.4228187919463087, 'recall': 0.20388349514563106, 'f1-score': 0.27510917030567683, 'support': 309}, 'micro avg': {'precision': 0.7430340557275542, 'recall': 0.7430340557275542, 'f1-score': 0.7430340557275542, 'support': 1292}, 'macro avg': {'precision': 0.6037978474167239, 'recall': 0.5581981056603028, 'f1-score': 0.559473682048417, 'support': 1292}, 'weighted avg': {'precision': 0.6982095218649127, 'recall': 0.7430340557275542, 'f1-score': 0.7078186363166885, 'support': 1292}}",1.28
0,reg,kn,min,all,ALL_NO_1_1_1,60_120,included,basic,13.93,{'n_neighbors': 41},,,,,,,,,12.66,8.38
1,reg,svr-rbf,min,all,ALL_NO_1_1_1,60_120,included,basic,15.40,"{'C': 5, 'gamma': 2}",,,,,,,,,14.03,9.66
2,reg,dtree,min,all,ALL_NO_1_1_1,60_120,included,basic,13.76,"{'max_depth': 4, 'min_samples_leaf': 150}",,,,,,,,,12.67,0.79
3,reg,rforest,min,all,ALL_NO_1_1_1,60_120,included,basic,13.39,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",,,,,,,,,12.32,77.69
4,reg,xgb,min,all,ALL_NO_1_1_1,60_120,included,basic,13.48,{'n_estimators': 50},,,,,,,,,12.40,0.49
5,reg,gboosting,min,all,ALL_NO_1_1_1,60_120,included,basic,13.48,{'n_estimators': 50},,,,,,,,,12.37,1.09
6,reg,ada,min,all,ALL_NO_1_1_1,60_120,included,basic,14.99,{'n_estimators': 10},,,,,,,,,14.85,1.18
0,clf,kn,max,basic,ALL_NO_3_2_1,60_120,included,basic,0.74,{'n_neighbors': 71},0.73,0.72,0.73,1.00,0.67,0.02,944.00,348.00,"{'0': {'precision': 0.7334372564302416, 'recall': 0.996822033898305, 'f1-score': 0.8450830713964974, 'support': 944}, '1': {'precision': 0.6666666666666666, 'recall': 0.017241379310344827, 'f1-score': 0.03361344537815126, 'support': 348}, 'micro avg': {'precision': 0.7329721362229102, 'recall': 0.7329721362229102, 'f1-score': 0.7329721362229102, 'support': 1292}, 'macro avg': {'precision': 0.7000519615484542, 'recall': 0.507031706604325, 'f1-score': 0.43934825838732433, 'support': 1292}, 'weighted avg': {'precision': 0.7154526084134273, 'recall': 0.7329721362229102, 'f1-score': 0.6265138532429491, 'support': 1292}}",8.66
