,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
3,reg,rforest,max,basic,ALL_NO_1_1_1,60_180,included,basic,18.41,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,,,18.57,74.13
4,reg,xgb,max,basic,ALL_NO_1_1_1,60_180,included,basic,18.57,{'n_estimators': 50},,,,,,,,,18.57,0.46
5,reg,gboosting,max,basic,ALL_NO_1_1_1,60_180,included,basic,18.60,{'n_estimators': 50},,,,,,,,,18.52,1.09
6,reg,ada,max,basic,ALL_NO_1_1_1,60_180,included,basic,20.63,{'n_estimators': 10},,,,,,,,,21.24,1.52
0,clf,kn,min,basic,ALL_NO_1_1_1,60_180,included,basic,0.77,{'n_neighbors': 51},0.77,0.69,0.77,0.99,0.42,0.03,993.00,299.00,"{'0': {'precision': 0.7714061272584446, 'recall': 0.9889224572004028, 'f1-score': 0.8667255075022066, 'support': 993}, '1': {'precision': 0.42105263157894735, 'recall': 0.026755852842809364, 'f1-score': 0.050314465408805034, 'support': 299}, 'micro avg': {'precision': 0.7662538699690402, 'recall': 0.7662538699690402, 'f1-score': 0.7662538699690402, 'support': 1292}, 'macro avg': {'precision': 0.5962293794186959, 'recall': 0.5078391550216061, 'f1-score': 0.4585199864555058, 'support': 1292}, 'weighted avg': {'precision': 0.6903258678093969, 'recall': 0.7662538699690402, 'f1-score': 0.6777882771725416, 'support': 1292}}",8.60
1,clf,svc-rbf,min,basic,ALL_NO_1_1_1,60_180,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.77,0.59,0.77,1.00,0.00,0.00,993.00,299.00,"{'0': {'precision': 0.7685758513931888, 'recall': 1.0, 'f1-score': 0.8691466083150985, 'support': 993}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 299}, 'micro avg': {'precision': 0.7685758513931888, 'recall': 0.7685758513931888, 'f1-score': 0.7685758513931888, 'support': 1292}, 'macro avg': {'precision': 0.3842879256965944, 'recall': 0.5, 'f1-score': 0.43457330415754925, 'support': 1292}, 'weighted avg': {'precision': 0.5907088393447651, 'recall': 0.7685758513931888, 'f1-score': 0.6680050944712792, 'support': 1292}}",9.77
2,clf,dtree,min,basic,ALL_NO_1_1_1,60_180,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 150}",0.76,0.71,0.78,0.95,0.46,0.13,993.00,299.00,"{'0': {'precision': 0.7841191066997518, 'recall': 0.9546827794561934, 'f1-score': 0.8610354223433243, 'support': 993}, '1': {'precision': 0.4578313253012048, 'recall': 0.12709030100334448, 'f1-score': 0.19895287958115185, 'support': 299}, 'micro avg': {'precision': 0.7631578947368421, 'recall': 0.7631578947368421, 'f1-score': 0.7631578947368421, 'support': 1292}, 'macro avg': {'precision': 0.6209752160004783, 'recall': 0.5408865402297689, 'f1-score': 0.5299941509622381, 'support': 1292}, 'weighted avg': {'precision': 0.7086082346887878, 'recall': 0.7631578947368421, 'f1-score': 0.7078135335771558, 'support': 1292}}",0.75
3,clf,rforest,min,basic,ALL_NO_1_1_1,60_180,included,basic,0.77,"{'max_depth': 6, 'min_samples_leaf': 50, 'n_estimators': 10}",0.77,0.71,0.78,0.97,0.48,0.08,993.00,299.00,"{'0': {'precision': 0.7781350482315113, 'recall': 0.9748237663645518, 'f1-score': 0.8654447921323201, 'support': 993}, '1': {'precision': 0.4791666666666667, 'recall': 0.07692307692307693, 'f1-score': 0.13256484149855907, 'support': 299}, 'micro avg': {'precision': 0.7670278637770898, 'recall': 0.7670278637770898, 'f1-score': 0.7670278637770898, 'support': 1292}, 'macro avg': {'precision': 0.628650857449089, 'recall': 0.5258734216438143, 'f1-score': 0.49900481681543957, 'support': 1292}, 'weighted avg': {'precision': 0.7089465450675109, 'recall': 0.7670278637770898, 'f1-score': 0.6958386735259001, 'support': 1292}}",28.33
4,clf,xgb,min,basic,ALL_NO_1_1_1,60_180,included,basic,0.77,{'n_estimators': 50},0.77,0.73,0.79,0.96,0.54,0.14,993.00,299.00,"{'0': {'precision': 0.7887788778877888, 'recall': 0.9627391742195368, 'f1-score': 0.8671201814058958, 'support': 993}, '1': {'precision': 0.5375, 'recall': 0.14381270903010032, 'f1-score': 0.22691292875989444, 'support': 299}, 'micro avg': {'precision': 0.7732198142414861, 'recall': 0.7732198142414861, 'f1-score': 0.7732198142414861, 'support': 1292}, 'macro avg': {'precision': 0.6631394389438944, 'recall': 0.5532759416248185, 'f1-score': 0.5470165550828952, 'support': 1292}, 'weighted avg': {'precision': 0.7306268775097323, 'recall': 0.7732198142414861, 'f1-score': 0.7189607630303892, 'support': 1292}}",0.47
5,clf,gboosting,min,basic,ALL_NO_1_1_1,60_180,included,basic,0.77,{'n_estimators': 200},0.77,0.74,0.80,0.95,0.53,0.20,993.00,299.00,"{'0': {'precision': 0.7972858354537744, 'recall': 0.94662638469285, 'f1-score': 0.8655616942909761, 'support': 993}, '1': {'precision': 0.5309734513274337, 'recall': 0.20066889632107024, 'f1-score': 0.2912621359223301, 'support': 299}, 'micro avg': {'precision': 0.7739938080495357, 'recall': 0.7739938080495357, 'f1-score': 0.7739938080495357, 'support': 1292}, 'macro avg': {'precision': 0.6641296433906041, 'recall': 0.5736476405069602, 'f1-score': 0.5784119151066531, 'support': 1292}, 'weighted avg': {'precision': 0.735654718693886, 'recall': 0.7739938080495357, 'f1-score': 0.7326549079502446, 'support': 1292}}",1.33
6,clf,ada,min,basic,ALL_NO_1_1_1,60_180,included,basic,0.76,{'n_estimators': 100},0.77,0.73,0.80,0.93,0.49,0.22,993.00,299.00,"{'0': {'precision': 0.7982758620689655, 'recall': 0.932527693856999, 'f1-score': 0.8601950766372503, 'support': 993}, '1': {'precision': 0.49242424242424243, 'recall': 0.21739130434782608, 'f1-score': 0.30162412993039445, 'support': 299}, 'micro avg': {'precision': 0.7670278637770898, 'recall': 0.7670278637770898, 'f1-score': 0.7670278637770898, 'support': 1292}, 'macro avg': {'precision': 0.645350052246604, 'recall': 0.5749594991024125, 'f1-score': 0.5809096032838224, 'support': 1292}, 'weighted avg': {'precision': 0.7274944113926712, 'recall': 0.7670278637770898, 'f1-score': 0.7309282708591157, 'support': 1292}}",1.21
0,reg,kn,min,basic,ALL_NO_1_1_1,60_180,included,basic,18.95,{'n_neighbors': 61},,,,,,,,,16.95,8.33
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,60_180,included,basic,20.88,"{'C': 5, 'gamma': 1}",,,,,,,,,18.54,9.26
2,reg,dtree,min,basic,ALL_NO_1_1_1,60_180,included,basic,18.67,"{'max_depth': 6, 'min_samples_leaf': 250}",,,,,,,,,17.12,0.74
3,reg,rforest,min,basic,ALL_NO_1_1_1,60_180,included,basic,18.15,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,16.54,73.18
4,reg,xgb,min,basic,ALL_NO_1_1_1,60_180,included,basic,18.35,{'n_estimators': 50},,,,,,,,,16.65,0.45
5,reg,gboosting,min,basic,ALL_NO_1_1_1,60_180,included,basic,18.44,{'n_estimators': 50},,,,,,,,,16.75,0.96
6,reg,ada,min,basic,ALL_NO_1_1_1,60_180,included,basic,20.06,{'n_estimators': 10},,,,,,,,,19.07,1.44
0,clf,kn,max,all,ALL_NO_1_1_1,60_180,included,basic,0.75,{'n_neighbors': 41},0.75,0.71,0.76,0.99,0.56,0.03,971.00,321.00,"{'0': {'precision': 0.7554858934169278, 'recall': 0.9927909371781668, 'f1-score': 0.8580329327992878, 'support': 971}, '1': {'precision': 0.5625, 'recall': 0.028037383177570093, 'f1-score': 0.05341246290801186, 'support': 321}, 'micro avg': {'precision': 0.7530959752321982, 'recall': 0.7530959752321982, 'f1-score': 0.7530959752321982, 'support': 1292}, 'macro avg': {'precision': 0.6589929467084639, 'recall': 0.5104141601778684, 'f1-score': 0.4557226978536498, 'support': 1292}, 'weighted avg': {'precision': 0.7075381598357872, 'recall': 0.7530959752321982, 'f1-score': 0.6581233578495203, 'support': 1292}}",9.02
1,clf,svc-rbf,max,all,ALL_NO_1_1_1,60_180,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.75,0.56,0.75,1.00,0.00,0.00,971.00,321.00,"{'0': {'precision': 0.7515479876160991, 'recall': 1.0, 'f1-score': 0.8581528943879806, 'support': 971}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 321}, 'micro avg': {'precision': 0.7515479876160991, 'recall': 0.7515479876160991, 'f1-score': 0.7515479876160991, 'support': 1292}, 'macro avg': {'precision': 0.37577399380804954, 'recall': 0.5, 'f1-score': 0.4290764471939903, 'support': 1292}, 'weighted avg': {'precision': 0.5648243776898082, 'recall': 0.7515479876160991, 'f1-score': 0.6449430808442176, 'support': 1292}}",10.08
2,clf,dtree,max,all,ALL_NO_1_1_1,60_180,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 250}",0.75,0.69,0.77,0.96,0.47,0.12,971.00,321.00,"{'0': {'precision': 0.7663088356729976, 'recall': 0.9557157569515963, 'f1-score': 0.8505957836846929, 'support': 971}, '1': {'precision': 0.4691358024691358, 'recall': 0.11838006230529595, 'f1-score': 0.1890547263681592, 'support': 321}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.6177223190710667, 'recall': 0.5370479096284461, 'f1-score': 0.5198252550264261, 'support': 1292}, 'weighted avg': {'precision': 0.6924755975472704, 'recall': 0.7476780185758514, 'f1-score': 0.6862345767198266, 'support': 1292}}",0.96
3,clf,rforest,max,all,ALL_NO_1_1_1,60_180,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 200}",0.75,0.70,0.76,0.98,0.51,0.06,971.00,321.00,"{'0': {'precision': 0.7597765363128491, 'recall': 0.98043254376931, 'f1-score': 0.8561151079136691, 'support': 971}, '1': {'precision': 0.5128205128205128, 'recall': 0.06230529595015576, 'f1-score': 0.11111111111111112, 'support': 321}, 'micro avg': {'precision': 0.7523219814241486, 'recall': 0.7523219814241486, 'f1-score': 0.7523219814241486, 'support': 1292}, 'macro avg': {'precision': 0.636298524566681, 'recall': 0.5213689198597329, 'f1-score': 0.4836131095123901, 'support': 1292}, 'weighted avg': {'precision': 0.6984198153058523, 'recall': 0.7523219814241486, 'f1-score': 0.6710173656740243, 'support': 1292}}",30.77
4,clf,xgb,max,all,ALL_NO_1_1_1,60_180,included,basic,0.75,{'n_estimators': 50},0.75,0.71,0.77,0.96,0.51,0.13,971.00,321.00,"{'0': {'precision': 0.7698675496688742, 'recall': 0.9577754891864058, 'f1-score': 0.8536025699862322, 'support': 971}, '1': {'precision': 0.5119047619047619, 'recall': 0.13395638629283488, 'f1-score': 0.21234567901234563, 'support': 321}, 'micro avg': {'precision': 0.7530959752321982, 'recall': 0.7530959752321982, 'f1-score': 0.7530959752321982, 'support': 1292}, 'macro avg': {'precision': 0.640886155786818, 'recall': 0.5458659377396203, 'f1-score': 0.5329741244992889, 'support': 1292}, 'weighted avg': {'precision': 0.7057761759287193, 'recall': 0.7530959752321982, 'f1-score': 0.6942810049687264, 'support': 1292}}",0.48
5,clf,gboosting,max,all,ALL_NO_1_1_1,60_180,included,basic,0.75,{'n_estimators': 50},0.75,0.70,0.77,0.96,0.50,0.13,971.00,321.00,"{'0': {'precision': 0.7694859038142621, 'recall': 0.9557157569515963, 'f1-score': 0.8525493798805697, 'support': 971}, '1': {'precision': 0.5, 'recall': 0.13395638629283488, 'f1-score': 0.21130221130221127, 'support': 321}, 'micro avg': {'precision': 0.7515479876160991, 'recall': 0.7515479876160991, 'f1-score': 0.7515479876160991, 'support': 1292}, 'macro avg': {'precision': 0.634742951907131, 'recall': 0.5448360716222156, 'f1-score': 0.5319257955913905, 'support': 1292}, 'weighted avg': {'precision': 0.7025315887025143, 'recall': 0.7515479876160991, 'f1-score': 0.693230230411798, 'support': 1292}}",1.16
6,clf,ada,max,all,ALL_NO_1_1_1,60_180,included,basic,0.75,{'n_estimators': 50},0.74,0.69,0.77,0.94,0.46,0.16,971.00,321.00,"{'0': {'precision': 0.7709213863060017, 'recall': 0.9392378990731205, 'f1-score': 0.8467966573816157, 'support': 971}, '1': {'precision': 0.45871559633027525, 'recall': 0.1557632398753894, 'f1-score': 0.23255813953488372, 'support': 321}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.6148184913181385, 'recall': 0.547500569474255, 'f1-score': 0.5396773984582497, 'support': 1292}, 'weighted avg': {'precision': 0.693353229508627, 'recall': 0.7445820433436533, 'f1-score': 0.6941878615388904, 'support': 1292}}",1.15
0,reg,kn,max,all,ALL_NO_1_1_1,60_180,included,basic,19.07,{'n_neighbors': 51},,,,,,,,,18.86,7.97
1,reg,svr-rbf,max,all,ALL_NO_1_1_1,60_180,included,basic,20.87,"{'C': 5, 'gamma': 1}",,,,,,,,,20.73,9.64
2,reg,dtree,max,all,ALL_NO_1_1_1,60_180,included,basic,18.69,"{'max_depth': 5, 'min_samples_leaf': 150}",,,,,,,,,18.82,0.79
3,reg,rforest,max,all,ALL_NO_1_1_1,60_180,included,basic,18.41,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,18.59,77.66
4,reg,xgb,max,all,ALL_NO_1_1_1,60_180,included,basic,18.61,{'n_estimators': 50},,,,,,,,,18.61,0.48
5,reg,gboosting,max,all,ALL_NO_1_1_1,60_180,included,basic,18.72,{'n_estimators': 50},,,,,,,,,18.55,1.05
6,reg,ada,max,all,ALL_NO_1_1_1,60_180,included,basic,20.82,{'n_estimators': 10},,,,,,,,,21.23,1.06
0,clf,kn,min,all,ALL_NO_1_1_1,60_180,included,basic,0.77,{'n_neighbors': 61},0.77,0.59,0.77,1.00,0.00,0.00,993.00,299.00,"{'0': {'precision': 0.7680372381691234, 'recall': 0.9969788519637462, 'f1-score': 0.8676599474145485, 'support': 993}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 299}, 'micro avg': {'precision': 0.7662538699690402, 'recall': 0.7662538699690402, 'f1-score': 0.7662538699690402, 'support': 1292}, 'macro avg': {'precision': 0.3840186190845617, 'recall': 0.4984894259818731, 'f1-score': 0.4338299737072743, 'support': 1292}, 'weighted avg': {'precision': 0.5902948742275074, 'recall': 0.7662538699690402, 'f1-score': 0.666862482803906, 'support': 1292}}",9.08
1,clf,svc-rbf,min,all,ALL_NO_1_1_1,60_180,included,basic,0.76,"{'C': 1, 'gamma': 1}",0.77,0.59,0.77,1.00,0.00,0.00,993.00,299.00,"{'0': {'precision': 0.7685758513931888, 'recall': 1.0, 'f1-score': 0.8691466083150985, 'support': 993}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 299}, 'micro avg': {'precision': 0.7685758513931888, 'recall': 0.7685758513931888, 'f1-score': 0.7685758513931888, 'support': 1292}, 'macro avg': {'precision': 0.3842879256965944, 'recall': 0.5, 'f1-score': 0.43457330415754925, 'support': 1292}, 'weighted avg': {'precision': 0.5907088393447651, 'recall': 0.7685758513931888, 'f1-score': 0.6680050944712792, 'support': 1292}}",10.83
2,clf,dtree,min,all,ALL_NO_1_1_1,60_180,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 150}",0.76,0.71,0.78,0.95,0.46,0.13,993.00,299.00,"{'0': {'precision': 0.7841191066997518, 'recall': 0.9546827794561934, 'f1-score': 0.8610354223433243, 'support': 993}, '1': {'precision': 0.4578313253012048, 'recall': 0.12709030100334448, 'f1-score': 0.19895287958115185, 'support': 299}, 'micro avg': {'precision': 0.7631578947368421, 'recall': 0.7631578947368421, 'f1-score': 0.7631578947368421, 'support': 1292}, 'macro avg': {'precision': 0.6209752160004783, 'recall': 0.5408865402297689, 'f1-score': 0.5299941509622381, 'support': 1292}, 'weighted avg': {'precision': 0.7086082346887878, 'recall': 0.7631578947368421, 'f1-score': 0.7078135335771558, 'support': 1292}}",0.85
3,clf,rforest,min,all,ALL_NO_1_1_1,60_180,included,basic,0.77,"{'max_depth': 5, 'min_samples_leaf': 50, 'n_estimators': 10}",0.77,0.70,0.78,0.98,0.47,0.07,993.00,299.00,"{'0': {'precision': 0.77662129703763, 'recall': 0.9768378650553877, 'f1-score': 0.8652988403211418, 'support': 993}, '1': {'precision': 0.46511627906976744, 'recall': 0.06688963210702341, 'f1-score': 0.11695906432748537, 'support': 299}, 'micro avg': {'precision': 0.7662538699690402, 'recall': 0.7662538699690402, 'f1-score': 0.7662538699690402, 'support': 1292}, 'macro avg': {'precision': 0.6208687880536987, 'recall': 0.5218637485812055, 'f1-score': 0.4911289523243136, 'support': 1292}, 'weighted avg': {'precision': 0.704531513467668, 'recall': 0.7662538699690402, 'f1-score': 0.692114944793198, 'support': 1292}}",29.32
4,clf,xgb,min,all,ALL_NO_1_1_1,60_180,included,basic,0.77,{'n_estimators': 50},0.77,0.73,0.79,0.96,0.54,0.14,993.00,299.00,"{'0': {'precision': 0.7889530090684254, 'recall': 0.9637462235649547, 'f1-score': 0.8676337262012693, 'support': 993}, '1': {'precision': 0.5443037974683544, 'recall': 0.14381270903010032, 'f1-score': 0.22751322751322747, 'support': 299}, 'micro avg': {'precision': 0.7739938080495357, 'recall': 0.7739938080495357, 'f1-score': 0.7739938080495357, 'support': 1292}, 'macro avg': {'precision': 0.6666284032683899, 'recall': 0.5537794662975275, 'f1-score': 0.5475734768572484, 'support': 1292}, 'weighted avg': {'precision': 0.7323352735665514, 'recall': 0.7739938080495357, 'f1-score': 0.7194943847866219, 'support': 1292}}",0.49
5,clf,gboosting,min,all,ALL_NO_1_1_1,60_180,included,basic,0.77,{'n_estimators': 50},0.78,0.74,0.79,0.96,0.55,0.18,993.00,299.00,"{'0': {'precision': 0.7948073701842546, 'recall': 0.9556898288016112, 'f1-score': 0.8678555098308185, 'support': 993}, '1': {'precision': 0.5510204081632653, 'recall': 0.1806020066889632, 'f1-score': 0.2720403022670025, 'support': 299}, 'micro avg': {'precision': 0.7763157894736842, 'recall': 0.7763157894736842, 'f1-score': 0.7763157894736842, 'support': 1292}, 'macro avg': {'precision': 0.6729138891737599, 'recall': 0.5681459177452872, 'f1-score': 0.5699479060489105, 'support': 1292}, 'weighted avg': {'precision': 0.7383891800571061, 'recall': 0.7763157894736842, 'f1-score': 0.729969482693372, 'support': 1292}}",1.22
6,clf,ada,min,all,ALL_NO_1_1_1,60_180,included,basic,0.77,{'n_estimators': 100},0.76,0.72,0.80,0.93,0.48,0.21,993.00,299.00,"{'0': {'precision': 0.7970639032815199, 'recall': 0.9295065458207452, 'f1-score': 0.8582054858205487, 'support': 993}, '1': {'precision': 0.47761194029850745, 'recall': 0.2140468227424749, 'f1-score': 0.2956120092378753, 'support': 299}, 'micro avg': {'precision': 0.7639318885448917, 'recall': 0.7639318885448917, 'f1-score': 0.7639318885448917, 'support': 1292}, 'macro avg': {'precision': 0.6373379217900137, 'recall': 0.5717766842816101, 'f1-score': 0.576908747529212, 'support': 1292}, 'weighted avg': {'precision': 0.7231350047274017, 'recall': 0.7639318885448917, 'f1-score': 0.7280077694906576, 'support': 1292}}",1.22
0,reg,kn,min,all,ALL_NO_1_1_1,60_180,included,basic,18.94,{'n_neighbors': 61},,,,,,,,,16.92,8.47
1,reg,svr-rbf,min,all,ALL_NO_1_1_1,60_180,included,basic,20.88,"{'C': 5, 'gamma': 1}",,,,,,,,,18.54,9.54
2,reg,dtree,min,all,ALL_NO_1_1_1,60_180,included,basic,18.68,"{'max_depth': 6, 'min_samples_leaf': 250}",,,,,,,,,17.12,0.78
3,reg,rforest,min,all,ALL_NO_1_1_1,60_180,included,basic,18.15,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,16.51,77.50
4,reg,xgb,min,all,ALL_NO_1_1_1,60_180,included,basic,18.31,{'n_estimators': 50},,,,,,,,,16.57,0.49
5,reg,gboosting,min,all,ALL_NO_1_1_1,60_180,included,basic,18.39,{'n_estimators': 50},,,,,,,,,16.70,1.12
6,reg,ada,min,all,ALL_NO_1_1_1,60_180,included,basic,20.05,{'n_estimators': 10},,,,,,,,,18.90,1.81
0,clf,kn,max,basic,ALL_NO_3_2_1,60_180,included,basic,0.75,{'n_neighbors': 41},0.75,0.69,0.75,0.99,0.50,0.02,971.00,321.00,"{'0': {'precision': 0.7547021943573667, 'recall': 0.9917610710607621, 'f1-score': 0.8571428571428571, 'support': 971}, '1': {'precision': 0.5, 'recall': 0.024922118380062305, 'f1-score': 0.04747774480712166, 'support': 321}, 'micro avg': {'precision': 0.7515479876160991, 'recall': 0.7515479876160991, 'f1-score': 0.7515479876160991, 'support': 1292}, 'macro avg': {'precision': 0.6273510971786833, 'recall': 0.5083415947204122, 'f1-score': 0.45231030097498937, 'support': 1292}, 'weighted avg': {'precision': 0.6914209216106835, 'recall': 0.7515479876160991, 'f1-score': 0.6559799306260063, 'support': 1292}}",8.49
