,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_candle_min_0_30_after,reaction_min_0_30_after
569,2009-11-05 08:30:00,32,0.63,1,-0.92,0,0,1,0,1,0,0,1,2009,45,3,1,25,15,-18,1
570,2009-11-06 08:30:00,22_33,-1.8299999999999998,1,1.77,1,0,0,2,1,1,0,2,2009,45,4,2,44,-15,-32,1
571,2009-11-12 08:30:00,32,0.66,1,-0.92,0,0,1,0,1,0,0,1,2009,46,3,1,33,2,-5,0
572,2009-11-13 08:30:00,31,-1.39,1,-0.28,0,0,0,1,1,0,0,1,2009,46,4,1,38,0,-17,0
573,2009-11-13 09:55:00,28,-1.29,1,1.24,0,0,0,1,0,1,0,1,2009,46,4,1,53,-26,-4,0
574,2009-11-16 08:30:00,10_29,0.27,1,-3.34,2,0,1,1,0,0,2,2,2009,47,0,2,44,-7,-10,0
575,2009-11-17 08:30:00,23,-0.37,1,0.0,0,0,0,1,1,0,0,1,2009,47,1,1,34,13,-8,0
576,2009-11-17 09:00:00,30,0.26,0,29.11,3,0,1,0,0,1,0,1,2009,47,1,1,32,-2,-20,1
577,2009-11-18 08:30:00,7_3,0.7100000000000002,0,0.0,0,0,1,1,2,0,0,2,2009,47,2,2,35,-20,-19,1
578,2009-11-19 08:30:00,32,-0.16,0,-1.37,0,1,0,0,1,0,0,1,2009,47,3,1,34,12,-19,1
579,2009-11-23 10:00:00,14,1.99,2,-1.45,1,0,1,0,0,0,1,1,2009,48,0,1,19,10,-13,0
580,2009-11-24 08:30:00,26,-0.17,0,-2.35,1,0,0,1,1,0,0,1,2009,48,1,1,19,-4,-5,0
581,2009-11-24 10:00:00,4,0.38,0,2.28,1,0,1,0,0,1,0,1,2009,48,1,1,41,-25,-20,1
582,2009-11-25 08:30:00,32_8,0.7699999999999996,2,-0.6600000000000001,1,0,1,1,1,1,0,2,2009,48,2,2,19,-3,-16,0
583,2009-11-25 10:00:00,21,0.64,1,0.31,0,0,1,0,0,1,0,1,2009,48,2,1,34,-6,-15,0
584,2009-11-30 09:45:00,6,0.64,1,0.0,0,0,1,0,1,0,0,1,2009,49,0,1,34,-9,-7,0
585,2009-12-01 10:00:00,17_24,0.84,2,-0.31,0,0,1,1,2,0,0,2,2009,49,1,2,30,7,-15,0
586,2009-12-02 08:15:00,0,-0.71,0,0.53,1,0,0,1,0,1,0,1,2009,49,2,1,18,6,-7,0
587,2009-12-03 08:30:00,32,1.36,1,-2.7,0,0,1,0,1,0,0,1,2009,49,3,1,21,-2,-29,1
588,2009-12-03 10:00:00,18,-2.41,1,0.0,0,0,0,1,1,0,0,1,2009,49,3,1,48,-14,-7,0
589,2009-12-04 08:30:00,22_33,2.45,3,2.92,2,0,2,0,1,1,0,2,2009,49,4,2,53,-24,-104,1
590,2009-12-10 08:30:00,31_32,0.15999999999999992,1,3.69,3,0,1,1,1,1,0,2,2009,50,3,2,35,-8,-32,1
591,2009-12-11 08:30:00,10_29,2.33,2,-2.15,2,0,2,0,0,0,2,2,2009,50,4,2,51,-14,-17,0
592,2009-12-11 09:55:00,28,1.25,1,1.62,1,0,1,0,0,1,0,1,2009,50,4,1,80,-90,-32,1
593,2009-12-15 08:30:00,23,1.26,1,0.0,0,0,1,0,1,0,0,1,2009,51,1,1,22,4,-11,0
594,2009-12-15 09:00:00,30,-0.36,0,0.0,0,0,0,1,1,0,0,1,2009,51,1,1,33,9,-10,0
595,2009-12-16 08:30:00,7_3,-1.83,1,0.0,0,1,0,1,2,0,0,2,2009,51,2,2,42,-32,-16,0
596,2009-12-16 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2009,51,2,1,44,11,-37,1
597,2009-12-17 08:30:00,32,-0.78,1,-0.6,0,0,0,1,1,0,0,1,2009,51,3,1,39,-17,-18,1
598,2009-12-17 10:00:00,25,1.04,0,0.0,0,0,1,0,1,0,0,1,2009,51,3,1,27,7,-18,1
599,2009-12-22 10:00:00,14,1.03,1,-0.46,0,0,1,0,1,0,0,1,2009,52,1,1,53,-30,-15,0
600,2009-12-23 10:00:00,21,-2.57,1,-3.26,1,0,0,1,0,0,1,1,2009,52,2,1,46,0,-37,1
601,2009-12-24 08:30:00,32_8,1.6800000000000002,1,0.75,2,0,2,0,1,1,0,2,2009,52,3,2,35,0,-8,0
602,2009-12-29 10:00:00,4,-0.02,0,2.04,1,1,0,0,0,1,0,1,2009,52,1,1,38,-10,-7,0
603,2009-12-30 09:45:00,6,1.12,1,0.0,0,0,1,0,1,0,0,1,2009,52,2,1,46,-31,-4,0
604,2009-12-31 08:30:00,32,1.31,1,-0.98,0,0,1,0,1,0,0,1,2009,52,3,1,43,-4,-5,0
605,2010-01-04 10:00:00,17,0.88,1,0.0,0,0,1,0,1,0,0,1,2010,2,0,1,37,1,-22,1
606,2010-01-05 10:00:00,24,-7.56,2,0.61,0,0,0,1,0,1,0,1,2010,2,1,1,41,-19,-21,1
607,2010-01-06 08:15:00,0,-0.55,0,2.93,1,0,0,1,0,1,0,1,2010,2,2,1,24,6,-21,1
608,2010-01-06 10:00:00,18,-0.27,0,0.0,0,0,0,1,1,0,0,1,2010,2,2,1,34,-5,-26,1
609,2010-01-07 08:30:00,32,0.76,1,-0.6,0,0,1,0,1,0,0,1,2010,2,3,1,42,-22,-16,0
610,2010-01-08 08:30:00,22_33,-0.6400000000000001,1,0.38,0,0,1,1,1,1,0,2,2010,2,4,2,108,7,-44,1
611,2010-01-12 08:30:00,31,-0.36,0,-0.63,0,0,0,1,1,0,0,1,2010,3,1,1,40,-13,-10,0
612,2010-01-14 08:30:00,32_10_29,-2.12,2,4.369999999999999,2,0,0,3,1,2,0,3,2010,3,3,3,40,10,-4,0
613,2010-01-15 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,3,4,1,26,-15,-15,0
614,2010-01-15 09:55:00,28,-0.2,0,-0.99,1,0,0,1,0,0,1,1,2010,3,4,1,34,13,-27,1
615,2010-01-19 09:00:00,30,2.12,1,-0.54,0,0,1,0,1,0,0,1,2010,4,1,1,32,14,-12,0
616,2010-01-20 08:30:00,23_3,3.71,1,-1.01,0,0,2,0,2,0,0,2,2010,4,2,2,27,-17,-14,0
617,2010-01-21 08:30:00,32,-2.32,1,-2.83,0,0,0,1,1,0,0,1,2010,4,3,1,28,-6,-15,0
618,2010-01-21 10:00:00,25,-1.03,0,0.0,0,0,0,1,1,0,0,1,2010,4,3,1,30,19,-49,1
619,2010-01-25 10:00:00,14,-2.03,2,0.0,0,0,0,1,1,0,0,1,2010,5,0,1,23,9,-18,1
620,2010-01-26 10:00:00,4,0.49,0,1.23,0,0,1,0,0,1,0,1,2010,5,1,1,22,-21,-6,0
621,2010-01-27 10:00:00,21,-0.59,0,0.96,1,0,0,1,0,1,0,1,2010,5,2,1,33,2,-17,0
622,2010-01-27 14:16:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,5,2,1,37,9,-25,1
623,2010-01-28 08:30:00,32_8,-0.23999999999999994,1,-4.92,0,0,1,1,2,0,0,2,2010,5,3,2,47,-12,-6,0
624,2010-01-29 08:30:00,1,1.16,1,-0.96,1,0,1,0,0,0,1,1,2010,5,4,1,37,6,-12,0
625,2010-02-01 10:00:00,17,1.5,1,0.0,0,0,1,0,1,0,0,1,2010,6,0,1,37,10,-9,0
626,2010-02-02 10:00:00,24,0.07,0,-3.65,1,0,1,0,0,0,1,1,2010,6,1,1,23,15,-17,0
627,2010-02-03 08:15:00,0,0.45,0,2.77,1,0,1,0,0,1,0,1,2010,6,2,1,21,-15,-25,1
628,2010-02-03 10:00:00,18,-0.43,0,0.0,0,0,0,1,1,0,0,1,2010,6,2,1,20,9,-27,1
629,2010-02-04 08:30:00,32,-0.7,1,-1.63,0,0,0,1,1,0,0,1,2010,6,3,1,14,5,-27,1
630,2010-02-05 08:30:00,22_33,1.0699999999999998,1,-1.63,1,0,1,1,1,0,1,2,2010,6,4,2,64,2,-61,1
631,2010-02-10 08:30:00,31,-1.1,1,0.0,0,0,0,1,1,0,0,1,2010,7,2,1,56,-16,-24,1
632,2010-02-11 08:30:00,32,0.97,1,-2.45,0,0,1,0,1,0,0,1,2010,7,3,1,34,2,-26,1
633,2010-02-12 08:30:00,10_29,0.54,0,0.41,0,0,2,0,1,1,0,2,2010,7,4,2,36,8,-8,0
634,2010-02-12 09:55:00,28,-0.25,0,1.01,1,0,0,1,0,1,0,1,2010,7,4,1,77,-3,-38,1
635,2010-02-16 09:00:00,30,0.24,0,-0.14,0,0,1,0,1,0,0,1,2010,8,1,1,37,34,-22,1
636,2010-02-17 08:30:00,3,-0.27,0,0.0,0,1,0,0,1,0,0,1,2010,8,2,1,34,-21,-12,0
637,2010-02-18 08:30:00,32_23,-0.65,2,-1.75,0,0,1,1,2,0,0,2,2010,8,3,2,38,-5,-3,0
638,2010-02-18 10:00:00,25,0.1,0,0.0,0,0,1,0,1,0,0,1,2010,8,3,1,89,53,-30,1
639,2010-02-19 08:30:00,7,-3.59,2,0.0,0,0,0,1,1,0,0,1,2010,8,4,1,38,15,-23,1
640,2010-02-23 10:00:00,4,-2.46,1,1.07,0,0,0,1,0,1,0,1,2010,9,1,1,34,-8,-7,0
641,2010-02-24 10:00:00,21,-1.13,1,0.36,1,0,0,1,0,1,0,1,2010,9,2,1,58,21,-44,1
642,2010-02-25 08:30:00,32_8,-2.92,2,0.8999999999999999,1,0,0,2,1,1,0,2,2010,9,3,2,36,-13,-18,1
643,2010-02-26 08:30:00,26,0.69,2,-1.57,0,0,1,0,1,0,0,1,2010,9,4,1,46,-27,-9,0
644,2010-02-26 10:00:00,14,-1.22,2,-0.82,0,0,0,1,1,0,0,1,2010,9,4,1,35,6,-7,0
645,2010-03-01 10:00:00,17,-0.58,1,0.0,0,0,0,1,1,0,0,1,2010,10,0,1,43,-23,-56,1
646,2010-03-03 08:15:00,0,-0.22,0,-5.16,1,1,0,0,0,0,1,1,2010,10,2,1,48,4,-18,1
647,2010-03-03 10:00:00,18,1.46,1,0.0,0,0,1,0,1,0,0,1,2010,10,2,1,32,-3,-13,0
648,2010-03-04 08:30:00,32,-0.14,0,-1.75,0,1,0,0,1,0,0,1,2010,10,3,1,34,-13,-16,0
649,2010-03-04 10:00:00,24,-1.1,1,-0.91,1,0,0,1,0,0,1,1,2010,10,3,1,47,-43,-47,1
650,2010-03-05 08:30:00,22_33,0.69,1,-0.11,0,0,2,0,2,0,0,2,2010,10,4,2,52,-9,-17,0
651,2010-03-11 08:30:00,31_32,0.67,1,-2.11,0,0,1,1,2,0,0,2,2010,11,3,2,36,13,-37,1
652,2010-03-12 08:30:00,10_29,2.27,2,-1.03,1,0,2,0,0,0,2,2,2010,11,4,2,32,0,-16,0
653,2010-03-12 09:55:00,28,-0.39,0,-0.07,0,0,0,1,1,0,0,1,2010,11,4,1,28,-9,-23,1
654,2010-03-15 08:58:00,30,-0.71,0,0.0,0,0,0,1,1,0,0,1,2010,12,0,1,20,0,-17,0
655,2010-03-16 08:30:00,3,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,12,1,1,25,-2,-12,0
656,2010-03-16 14:13:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,12,1,1,61,9,-16,0
657,2010-03-17 08:30:00,23,-0.59,1,0.0,0,0,0,1,1,0,0,1,2010,12,2,1,25,-17,-22,1
658,2010-03-18 08:30:00,32_7,-0.04,0,0.0,1,2,0,0,2,0,0,2,2010,12,3,2,22,3,-16,0
659,2010-03-18 10:00:00,25,0.41,0,0.0,0,0,1,0,1,0,0,1,2010,12,3,1,41,14,-14,0
660,2010-03-23 10:00:00,14,-0.02,0,0.0,0,1,0,0,1,0,0,1,2010,13,1,1,36,5,-5,0
661,2010-03-24 08:30:00,8,0.22,0,2.48,1,0,1,0,0,1,0,1,2010,13,2,1,30,-23,-18,1
662,2010-03-24 10:00:00,21,-0.26,0,0.34,1,0,0,1,0,1,0,1,2010,13,2,1,34,7,-7,0
663,2010-03-25 08:30:00,32,0.59,1,-1.2,0,0,1,0,1,0,0,1,2010,13,3,1,34,-15,-7,0
664,2010-03-30 10:00:00,4,0.47,1,0.72,0,0,1,0,0,1,0,1,2010,14,1,1,41,-23,-28,1
665,2010-03-31 08:15:00,0,-5.66,1,-0.15,0,0,0,1,1,0,0,1,2010,14,2,1,27,2,-22,1
666,2010-04-01 08:30:00,32,-0.06,0,-4.24,0,1,0,0,1,0,0,1,2010,14,3,1,42,-28,-9,0
667,2010-04-01 10:00:00,17,1.28,1,0.0,0,0,1,0,1,0,0,1,2010,14,3,1,38,21,-16,0
668,2010-04-02 08:30:00,22_33,-0.33,0,0.41,1,1,0,1,1,1,0,2,2010,14,4,2,30,7,-37,1
669,2010-04-05 10:00:00,24_18,1.76,1,-0.89,1,0,2,0,1,0,1,2,2010,15,0,2,42,39,-14,0
670,2010-04-08 08:30:00,32,-4.29,1,-2.63,0,0,0,1,1,0,0,1,2010,15,3,1,22,-4,-3,0
671,2010-04-13 08:30:00,31,-0.29,0,-0.66,0,0,0,1,1,0,0,1,2010,16,1,1,21,-3,-10,0
672,2010-04-14 08:30:00,10_29_7,0.4600000000000001,2,0.9400000000000001,0,0,2,1,1,2,0,3,2010,16,2,3,31,2,-13,0
673,2010-04-15 08:30:00,32,-3.4,1,0.0,1,0,0,1,1,0,0,1,2010,16,3,1,27,18,-4,0
674,2010-04-15 09:00:00,30,0.26,0,-1.48,2,0,1,0,0,0,1,1,2010,16,3,1,29,11,-20,1
675,2010-04-15 10:00:00,25,0.13,0,0.0,0,0,1,0,1,0,0,1,2010,16,3,1,28,3,-9,0
676,2010-04-16 08:30:00,3,1.65,1,1.03,2,0,1,0,0,1,0,1,2010,16,4,1,23,5,-24,1
677,2010-04-16 09:55:00,28,-1.46,1,1.01,0,0,0,1,0,1,0,1,2010,16,4,1,26,-18,-12,0
678,2010-04-22 08:30:00,32_23,0.32,0,-2.64,0,1,1,0,2,0,0,2,2010,17,3,2,27,5,-15,0
679,2010-04-22 10:00:00,14,0.17,0,-0.82,0,0,1,0,1,0,0,1,2010,17,3,1,58,-36,-11,0
680,2010-04-23 08:30:00,8,1.56,1,1.27,1,0,1,0,0,1,0,1,2010,17,4,1,45,-18,-29,1
681,2010-04-23 10:00:00,21,2.1,1,0.92,1,0,1,0,0,1,0,1,2010,17,4,1,54,26,-10,0
682,2010-04-27 10:00:00,4,0.89,1,-0.69,1,0,1,0,1,0,0,1,2010,18,1,1,39,6,-5,0
683,2010-04-28 14:14:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,18,2,1,27,0,-10,0
684,2010-04-29 08:30:00,32,-0.27,0,-1.83,0,0,0,1,1,0,0,1,2010,18,3,1,21,10,-21,1
685,2010-04-30 08:30:00,1,-0.18,0,-0.08,0,0,0,1,0,0,1,1,2010,18,4,1,27,-17,-14,0
686,2010-05-03 10:00:00,17,0.2,0,0.0,0,0,1,0,1,0,0,1,2010,19,0,1,23,-6,-22,1
687,2010-05-04 10:00:00,24,0.15,0,-0.46,0,0,1,0,1,0,0,1,2010,19,1,1,40,-12,-13,0
688,2010-05-05 08:15:00,0,-0.11,0,1.65,1,1,0,0,0,1,0,1,2010,19,2,1,34,-11,-33,1
689,2010-05-05 10:00:00,18,-0.37,0,0.0,0,0,0,1,1,0,0,1,2010,19,2,1,66,-14,-18,1
690,2010-05-06 08:30:00,32,-0.16,0,-1.98,0,1,0,0,1,0,0,1,2010,19,3,1,55,-28,-16,0
691,2010-05-07 08:30:00,22_33,-0.45999999999999996,2,1.31,1,0,1,1,1,1,0,2,2010,19,4,2,61,-20,-30,1
692,2010-05-12 08:30:00,31,-0.11,0,-0.63,0,1,0,0,1,0,0,1,2010,20,2,1,26,3,-14,0
693,2010-05-13 08:30:00,32,-0.22,0,-2.64,0,1,0,0,1,0,0,1,2010,20,3,1,41,-18,-22,1
694,2010-05-14 08:30:00,10_29,-0.020000000000000018,0,3.0,2,0,1,1,0,2,0,2,2010,20,4,2,30,26,-10,0
695,2010-05-14 09:55:00,28,-0.06,0,2.51,1,1,0,0,0,1,0,1,2010,20,4,1,83,-72,-22,1
696,2010-05-17 09:00:00,30,1.81,1,0.0,0,0,1,0,1,0,0,1,2010,21,0,1,35,-11,-22,1
697,2010-05-18 08:30:00,23_3,-2.38,1,0.0,0,0,0,2,2,0,0,2,2010,21,1,2,48,4,-10,0
698,2010-05-19 08:30:00,7_5,-6.300000000000001,1,0.0,0,0,0,2,2,0,0,2,2010,21,2,2,89,28,-11,0
699,2010-05-20 08:30:00,32,-1.75,1,-1.22,0,0,0,1,1,0,0,1,2010,21,3,1,43,-1,-8,0
700,2010-05-20 10:00:00,25,-0.2,0,0.0,0,0,0,1,1,0,0,1,2010,21,3,1,57,-15,-53,1
701,2010-05-24 10:00:00,14,0.45,1,-1.01,0,0,1,0,1,0,0,1,2010,22,0,1,51,-17,-7,0
702,2010-05-25 10:00:00,4,0.8,1,-0.42,1,0,1,0,1,0,0,1,2010,22,1,1,75,27,-27,1
703,2010-05-26 08:30:00,8,-1.09,1,3.18,1,0,0,1,0,1,0,1,2010,22,2,1,32,-18,-51,1
704,2010-05-26 10:00:00,21,1.24,1,1.49,1,0,1,0,0,1,0,1,2010,22,2,1,41,6,-39,1
705,2010-05-27 08:30:00,32_26,-1.85,3,-5.05,0,0,0,2,2,0,0,2,2010,22,3,2,49,3,-17,0
706,2010-06-01 10:00:00,17,0.24,0,0.0,0,0,1,0,1,0,0,1,2010,23,1,1,64,39,-21,1
707,2010-06-02 10:00:00,24,0.12,0,8.22,2,0,1,0,0,1,0,1,2010,23,2,1,41,14,-18,1
708,2010-06-03 08:15:00,0,-0.46,0,1.06,1,0,0,1,0,1,0,1,2010,23,3,1,43,25,-18,1
709,2010-06-03 08:30:00,32,-0.17,0,-4.24,0,1,0,0,1,0,0,1,2010,23,3,1,31,15,-9,0
710,2010-06-03 10:00:00,18,-0.24,0,0.0,0,1,0,0,1,0,0,1,2010,23,3,1,46,-9,-28,1
711,2010-06-04 08:30:00,22_33,-0.8299999999999998,1,0.0,0,0,1,1,2,0,0,2,2010,23,4,2,94,-49,-6,0
712,2010-06-10 08:30:00,31_32,-0.89,0,-11.47,1,1,0,1,1,0,1,2,2010,24,3,2,34,19,-32,1
713,2010-06-11 08:30:00,10_29,-5.710000000000001,2,1.1,0,0,0,2,0,2,0,2,2010,24,4,2,58,-6,-23,1
714,2010-06-11 09:55:00,28,0.41,0,-0.21,0,0,1,0,1,0,0,1,2010,24,4,1,49,-1,-17,0
715,2010-06-15 09:00:00,30,0.1,0,0.0,0,0,1,0,1,0,0,1,2010,25,1,1,46,7,-17,0
716,2010-06-16 08:30:00,23_3,-0.6000000000000001,1,0.0,0,0,1,1,2,0,0,2,2010,25,2,2,32,-19,-12,0
717,2010-06-17 08:30:00,32_7,-1.67,1,-2.64,0,1,0,1,2,0,0,2,2010,25,3,2,31,-12,-5,0
718,2010-06-17 10:00:00,25,-8.15,1,0.0,0,0,0,1,1,0,0,1,2010,25,3,1,39,15,-12,0
719,2010-06-22 10:00:00,14,-1.66,2,-1.02,0,0,0,1,1,0,0,1,2010,26,1,1,28,-1,-9,0
720,2010-06-23 10:00:00,21,-2.01,1,-6.4,2,0,0,1,0,0,1,1,2010,26,2,1,78,-48,-7,0
721,2010-06-23 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,26,2,1,41,25,-16,0
722,2010-06-24 08:30:00,32_8,-0.47000000000000003,0,-2.39,0,1,0,1,1,1,0,2,2010,26,3,2,31,-11,-10,0
723,2010-06-29 10:00:00,4,-1.77,1,-1.38,1,0,0,1,0,0,1,1,2010,27,1,1,53,-21,-11,0
724,2010-06-30 08:15:00,0,-1.64,0,-0.06,0,0,0,1,1,0,0,1,2010,27,2,1,38,-22,-9,0
725,2010-07-01 08:30:00,32,-2.57,1,-1.63,0,0,0,1,1,0,0,1,2010,27,3,1,60,43,-7,0
726,2010-07-01 10:00:00,17_24,-5.17,4,0.0,0,0,0,2,2,0,0,2,2010,27,3,2,67,27,-16,0
727,2010-07-02 08:30:00,22_33,1.3699999999999999,1,-0.04,0,0,1,1,2,0,0,2,2010,27,4,2,72,29,-36,1
728,2010-07-06 10:00:00,18,-1.06,1,0.0,0,0,0,1,1,0,0,1,2010,28,1,1,61,-5,-47,1
729,2010-07-08 08:30:00,32,0.86,0,-2.02,0,0,1,0,1,0,0,1,2010,28,3,1,33,9,-13,0
730,2010-07-13 08:30:00,31,-1.05,1,0.0,0,0,0,1,1,0,0,1,2010,29,1,1,25,-17,-11,0
731,2010-07-14 08:30:00,10_29,-0.39,0,-0.07,0,1,0,1,0,1,1,2,2010,29,2,2,27,-2,-14,0
732,2010-07-15 08:30:00,32_23,0.98,2,-2.7,0,0,1,1,2,0,0,2,2010,29,3,2,41,24,-7,0
733,2010-07-15 10:00:00,25,-0.84,1,0.0,0,0,0,1,1,0,0,1,2010,29,3,1,36,24,-35,1
734,2010-07-16 08:30:00,7,0.82,1,0.0,0,0,1,0,1,0,0,1,2010,29,4,1,28,12,-18,1
735,2010-07-16 09:00:00,30,-0.07,0,-0.83,1,0,0,1,1,0,0,1,2010,29,4,1,39,-15,-15,0
736,2010-07-16 09:55:00,28,-3.38,1,-0.4,0,0,0,1,1,0,0,1,2010,29,4,1,31,-11,-39,1
737,2010-07-20 08:30:00,3,-0.38,0,0.0,0,1,0,0,1,0,0,1,2010,30,1,1,62,-51,-8,0
738,2010-07-22 08:30:00,32,-0.91,1,-2.24,0,0,0,1,1,0,0,1,2010,30,3,1,33,8,-13,0
739,2010-07-22 10:00:00,14,0.61,1,0.0,0,0,1,0,1,0,0,1,2010,30,3,1,62,26,-11,0
740,2010-07-26 10:00:00,21,0.15,0,-0.99,1,0,1,0,0,0,1,1,2010,31,0,1,27,10,-8,0
741,2010-07-27 10:00:00,4,-0.12,0,2.86,1,0,0,1,0,1,0,1,2010,31,1,1,29,-7,-44,1
742,2010-07-28 08:30:00,8,-0.78,1,0.43,0,0,0,1,0,1,0,1,2010,31,2,1,28,-20,-25,1
743,2010-07-29 08:30:00,32,0.0,0,-4.0,0,1,0,0,1,0,0,1,2010,31,3,1,23,-19,-6,0
744,2010-07-30 08:30:00,1,-0.11,0,-0.39,1,0,0,1,0,0,1,1,2010,31,4,1,37,27,-26,1
745,2010-08-02 10:00:00,17,0.65,0,0.0,0,0,1,0,1,0,0,1,2010,32,0,1,39,36,-3,0
746,2010-08-03 10:00:00,24,-0.26,1,-0.12,0,0,0,1,1,0,0,1,2010,32,1,1,37,-31,-23,1
747,2010-08-04 08:15:00,0,-0.15,0,-0.19,0,1,0,0,1,0,0,1,2010,32,2,1,29,-2,-20,1
748,2010-08-04 10:00:00,18,0.79,0,0.0,0,0,1,0,1,0,0,1,2010,32,2,1,30,9,-39,1
749,2010-08-05 08:30:00,32,-1.49,1,-3.0,0,0,0,1,1,0,0,1,2010,32,3,1,42,-18,-29,1
750,2010-08-06 08:30:00,22_33,-0.47,1,-3.11,2,0,1,1,1,0,1,2,2010,32,4,2,55,9,-24,1
751,2010-08-10 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,33,1,1,84,0,-57,1
752,2010-08-11 08:30:00,31,-3.27,1,-1.98,0,0,0,1,1,0,0,1,2010,33,2,1,34,13,-40,1
753,2010-08-12 08:30:00,32,-1.13,1,-3.59,0,0,0,1,1,0,0,1,2010,33,3,1,44,-5,-37,1
754,2010-08-13 08:30:00,10_29_7,-0.28,0,0.61,0,1,0,2,2,1,0,3,2010,33,4,3,39,5,-26,1
755,2010-08-13 09:55:00,28,-0.06,0,0.97,0,1,0,0,0,1,0,1,2010,33,4,1,30,-4,-48,1
756,2010-08-16 09:00:00,30,0.18,0,-0.06,0,0,1,0,1,0,0,1,2010,34,0,1,51,36,-27,1
757,2010-08-17 08:30:00,23_3,-0.19,0,-0.75,0,2,0,0,2,0,0,2,2010,34,1,2,29,4,-18,1
758,2010-08-19 08:30:00,32,-1.28,1,-4.78,0,0,0,1,1,0,0,1,2010,34,3,1,30,-11,-13,0
759,2010-08-19 10:00:00,25,-2.48,1,0.0,0,0,0,1,1,0,0,1,2010,34,3,1,37,-12,-23,1
760,2010-08-24 10:00:00,14,-3.0,2,-1.11,3,0,0,1,0,0,1,1,2010,35,1,1,68,29,-54,1
761,2010-08-25 08:30:00,8,-3.08,1,1.01,1,0,0,1,0,1,0,1,2010,35,2,1,32,2,-24,1
762,2010-08-25 10:00:00,21,-0.67,1,-0.42,0,0,0,1,0,0,1,1,2010,35,2,1,48,29,-17,0
763,2010-08-26 08:30:00,32,1.6,1,-4.78,0,0,1,0,1,0,0,1,2010,35,3,1,29,-2,-24,1
764,2010-08-27 08:30:00,26,0.27,1,-0.32,0,0,1,0,1,0,0,1,2010,35,4,1,26,2,-4,0
765,2010-08-31 10:00:00,4,0.47,0,0.77,0,0,1,0,0,1,0,1,2010,36,1,1,26,9,-6,0
766,2010-09-01 08:15:00,0,-1.1,0,-0.22,0,0,0,1,1,0,0,1,2010,36,2,1,29,-4,-5,0
767,2010-09-01 10:00:00,17,1.59,1,0.0,0,0,1,0,1,0,0,1,2010,36,2,1,35,8,-13,0
768,2010-09-02 08:30:00,32,-0.24,0,-9.13,1,1,0,0,0,0,1,1,2010,36,3,1,35,-21,-12,0
769,2010-09-02 10:00:00,24,0.55,1,-0.23,1,0,1,0,0,0,1,1,2010,36,3,1,33,-8,-10,0
770,2010-09-03 08:30:00,22_33,0.67,1,1.29,2,1,1,0,1,1,0,2,2010,36,4,2,61,-8,-37,1
771,2010-09-03 10:00:00,18,-1.85,1,0.0,0,0,0,1,1,0,0,1,2010,36,4,1,52,29,-22,1
772,2010-09-09 08:30:00,31_32,2.63,2,-7.83,1,0,2,0,1,0,1,2,2010,37,3,2,37,14,-10,0
773,2010-09-14 08:30:00,10_29,0.56,1,-1.03,0,1,1,0,0,0,2,2,2010,38,1,2,36,15,-16,0
774,2010-09-16 08:30:00,32_23,1.08,1,-1.75,0,0,2,0,2,0,0,2,2010,38,3,2,38,-10,-17,0
775,2010-09-16 09:00:00,30,0.61,1,0.0,0,0,1,0,1,0,0,1,2010,38,3,1,51,-19,-15,0
776,2010-09-16 10:00:00,25,-0.23,0,0.0,0,0,0,1,1,0,0,1,2010,38,3,1,43,2,-27,1
777,2010-09-17 08:30:00,7,-1.2,0,0.0,0,0,0,1,1,0,0,1,2010,38,4,1,50,-25,-27,1
778,2010-09-17 09:55:00,28,-0.96,0,-0.54,1,0,0,1,0,0,1,1,2010,38,4,1,59,21,-25,1
779,2010-09-21 08:30:00,3,-0.19,0,-0.66,0,1,0,0,1,0,0,1,2010,39,1,1,35,-19,-12,0
780,2010-09-21 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2010,39,1,1,81,-2,-71,1
781,2010-09-23 08:30:00,32,-0.82,0,-2.02,0,0,0,1,1,0,0,1,2010,39,3,1,30,0,-12,0
782,2010-09-23 10:00:00,14,-0.04,0,-0.22,0,1,0,0,1,0,0,1,2010,39,3,1,75,-34,-10,0
783,2010-09-24 08:30:00,8,0.47,0,1.4,1,0,1,0,0,1,0,1,2010,39,4,1,30,-2,-28,1
784,2010-09-24 10:00:00,21,-0.04,0,0.34,1,0,0,1,0,1,0,1,2010,39,4,1,35,10,-12,0
785,2010-09-28 10:00:00,4,-0.67,0,-0.38,1,0,0,1,1,0,0,1,2010,40,1,1,68,-2,-34,1
786,2010-09-30 08:30:00,32,0.35,0,-2.53,0,0,1,0,1,0,0,1,2010,40,3,1,53,16,-16,0
