,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_candle_25_30_after,volatility_30_60_after,pips_candle_30_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_60_240_after,reaction_max_60_240_after
1102,2010-02-03 10:00:00,40,-0.43,0,0.0,0,0,0,1,1,0,0,1,0,0,2010,6,2,1,12,-5,11,3,11,-3,17,-7,11,-6,14,-8,19,0,20,9,12,0
1103,2010-02-03 10:30:00,18,-1.02,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,6,2,1,12,-7,10,-3,8,-1,15,2,11,0,9,1,17,1,39,-23,6,0
1104,2010-02-04 10:00:00,24,0.39,0,-0.3,0,0,1,0,1,0,0,0,0,1,2010,6,3,1,11,-2,11,0,21,-18,10,3,10,0,10,-4,22,-4,28,-15,8,0
1105,2010-02-04 10:30:00,46,-0.85,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,6,3,1,11,0,9,-1,14,7,10,-1,10,5,18,-13,30,-17,52,-44,12,0
1106,2010-02-05 15:00:00,12,0.81,1,-1.03,1,0,1,0,0,0,1,0,1,0,2010,6,4,1,13,-5,24,19,15,1,15,-1,11,-1,11,-5,19,6,51,44,17,0
1107,2010-02-10 08:30:00,68,-1.1,1,0.0,0,0,0,1,1,0,0,1,0,0,2010,7,2,1,16,-7,10,3,17,-12,19,-4,12,3,15,2,34,-16,56,-16,19,0
1108,2010-02-11 08:30:00,69,0.97,1,-2.45,0,0,1,0,1,0,0,1,0,0,2010,7,3,1,18,-7,16,-7,23,-9,14,-4,19,14,11,-4,42,-27,30,2,8,0
1109,2010-02-12 09:55:00,58,-0.25,0,1.01,1,0,0,1,0,1,0,1,0,0,2010,7,4,1,45,34,27,-18,39,34,14,-8,17,3,20,-13,30,-16,42,-3,28,0
1110,2010-02-12 10:00:00,5,1.02,1,-0.56,1,0,1,0,0,0,1,0,0,1,2010,7,4,1,27,-18,39,34,14,-8,17,3,20,-13,14,6,28,-17,77,34,35,1
1111,2010-02-12 10:30:00,46,-1.5,1,0.0,0,1,0,0,1,0,0,0,1,0,2010,7,4,1,15,-7,16,-11,11,4,14,6,14,-9,13,0,21,4,93,55,31,1
1112,2010-02-12 11:00:00,18,-0.69,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,7,4,1,13,-7,10,3,14,7,10,1,10,1,9,-4,23,18,44,-9,13,0
1113,2010-02-16 08:30:00,21,0.48,0,0.0,0,0,1,0,1,0,0,0,0,1,2010,8,1,1,12,-2,11,5,12,7,9,-5,9,1,13,3,30,-16,28,4,124,1
1114,2010-02-16 09:00:00,66,0.24,0,-0.14,0,0,1,0,1,0,0,1,0,0,2010,8,1,1,10,-2,21,-10,14,-3,10,-2,10,-2,11,6,18,7,44,34,117,1
1115,2010-02-16 13:00:00,44,1.12,1,0.0,0,0,1,0,1,0,0,0,1,0,2010,8,1,1,11,-5,9,2,6,0,10,6,7,-1,10,4,8,1,37,13,15,0
1116,2010-02-17 14:00:00,25,-0.06,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,8,2,1,32,-18,15,3,7,1,8,2,9,-4,12,10,17,11,26,1,4,0
1117,2010-02-18 10:30:00,46,-0.56,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,8,3,1,11,5,15,10,8,-3,11,3,10,1,10,-3,40,-33,54,5,36,1
1118,2010-02-18 11:00:00,18,-1.0,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,8,3,1,13,-6,18,-11,11,4,30,-18,13,0,15,-10,34,-19,35,-3,56,1
1119,2010-02-23 09:00:00,65,-0.16,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,9,1,1,34,-18,14,6,12,-8,11,2,10,-3,13,0,34,-18,36,-12,35,1
1120,2010-02-23 09:59:00,64,0.64,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,9,1,1,23,-16,26,20,20,-15,16,2,15,-8,12,5,50,31,38,-8,1,0
1121,2010-02-23 10:00:00,6,-2.46,1,1.07,0,0,0,1,0,1,0,1,0,0,2010,9,1,1,23,-16,26,20,20,-15,16,2,15,-8,12,5,50,31,38,-8,1,0
1122,2010-02-24 10:00:00,47,-1.13,1,0.36,1,0,0,1,0,1,0,1,0,0,2010,9,2,1,50,23,23,-12,22,-8,17,-9,12,-1,12,6,57,45,42,21,1,0
1123,2010-02-24 10:30:00,18,-0.71,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,9,2,1,23,9,26,16,23,2,32,23,17,3,17,-14,54,-40,50,16,11,0
1124,2010-02-25 10:02:00,35,-5.64,2,-1.79,0,0,0,1,0,0,1,0,1,0,2010,9,3,1,16,2,10,-5,12,-3,13,3,17,12,21,9,44,-3,52,25,60,1
1125,2010-02-25 10:30:00,46,-0.69,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,9,3,1,13,-3,17,-13,18,11,26,15,17,3,14,-4,43,-28,54,45,88,1
1126,2010-02-26 09:45:00,10,0.64,1,0.0,0,0,1,0,1,0,0,0,0,1,2010,9,4,1,14,5,8,-2,14,1,28,-22,17,9,14,5,70,48,33,8,52,1
1127,2010-02-26 09:55:00,63,-0.21,0,-0.33,1,1,0,0,1,0,0,0,0,1,2010,9,4,1,14,1,28,-22,17,9,14,5,10,4,16,6,52,47,31,2,36,1
1128,2010-02-26 10:00:00,23,-1.22,2,-0.82,0,0,0,1,1,0,0,1,0,0,2010,9,4,1,28,-22,17,9,14,5,10,4,16,6,16,13,60,36,34,6,38,1
1129,2010-03-02 00:00:00,67,-0.34,0,0.0,0,0,0,1,1,0,0,0,1,0,2010,10,1,1,8,0,8,5,5,-2,6,-1,6,4,10,1,13,-7,23,7,11,0
1130,2010-03-03 08:15:00,0,-0.22,0,-5.16,1,1,0,0,0,0,1,1,0,0,2010,10,2,1,19,8,15,4,13,8,14,-5,18,-2,15,7,43,-15,48,4,99,1
1131,2010-03-03 10:00:00,40,1.46,1,0.0,0,0,1,0,1,0,0,1,0,0,2010,10,2,1,24,-13,18,0,12,-4,16,10,17,3,12,3,48,38,32,-3,48,1
1132,2010-03-03 10:30:00,18,-1.64,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,10,2,1,14,2,15,4,10,1,15,2,12,5,36,26,51,34,37,9,13,0
1133,2010-03-04 10:30:00,46,-2.82,1,0.0,0,1,0,0,1,0,0,0,1,0,2010,10,3,1,22,-16,12,5,16,7,12,8,14,-9,9,6,55,-51,74,-48,19,0
1134,2010-03-05 15:00:00,12,1.11,1,-0.75,1,0,1,0,0,0,1,0,1,0,2010,10,4,1,7,3,6,-4,7,1,6,0,9,-2,6,0,11,-3,23,8,6,0
1135,2010-03-09 10:00:00,37,-2.46,1,0.0,0,0,0,1,1,0,0,0,1,0,2010,11,1,1,14,3,13,3,15,-3,8,1,11,-3,8,-1,19,-9,40,25,44,1
1136,2010-03-10 10:00:00,31,0.34,0,1.1,0,0,1,0,0,1,0,0,1,0,2010,11,2,1,9,3,7,1,9,0,9,4,13,4,11,8,51,42,29,-1,3,0
1137,2010-03-10 10:30:00,18,-0.67,1,0.0,0,1,0,0,1,0,0,0,0,1,2010,11,2,1,10,0,10,1,9,-3,10,3,20,13,19,16,21,-15,25,12,4,0
1138,2010-03-10 14:00:00,25,-0.95,1,0.0,0,0,0,1,1,0,0,0,0,1,2010,11,2,1,7,0,10,7,12,4,13,10,7,-2,6,-1,19,-12,15,-10,14,0
1139,2010-03-11 10:30:00,46,-0.9,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,11,3,1,14,5,12,5,16,2,9,1,11,-2,10,-1,31,8,37,15,8,0
1140,2010-03-12 09:55:00,58,-0.39,0,-0.07,0,0,0,1,1,0,0,1,0,0,2010,11,4,1,8,4,23,-13,10,-6,9,4,12,2,10,1,28,19,31,-9,21,0
1141,2010-03-12 10:00:00,5,0.37,0,0.71,0,0,1,0,0,1,0,0,0,1,2010,11,4,1,23,-13,10,-6,9,4,12,2,10,1,8,2,22,11,28,-9,23,0
1142,2010-03-15 08:30:00,21,0.07,0,0.0,0,0,1,0,1,0,0,0,0,1,2010,12,0,1,9,3,10,-4,8,-2,9,3,10,5,9,0,19,-12,26,-15,13,0
1143,2010-03-15 08:58:00,66,-0.71,0,0.0,0,0,0,1,1,0,0,1,0,0,2010,12,0,1,10,-2,10,-4,12,-9,9,3,9,4,10,-1,26,-7,20,0,12,0
1144,2010-03-15 13:00:00,44,-1.49,0,0.0,0,0,0,1,1,0,0,0,1,0,2010,12,0,1,9,7,7,-1,6,1,11,9,7,-3,8,-3,10,7,29,4,10,0
1145,2010-03-16 14:13:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2010,12,1,1,39,-8,18,12,14,-4,11,-6,23,-15,13,-5,32,23,34,9,16,0
1146,2010-03-17 10:30:00,18,-0.44,1,0.0,0,1,0,0,1,0,0,0,0,1,2010,12,2,1,14,-9,11,-4,13,7,8,-4,10,-3,7,1,27,-17,27,11,47,1
1147,2010-03-18 10:30:00,46,-5.05,2,0.0,0,1,0,0,1,0,0,0,1,0,2010,12,3,1,12,-4,11,-5,11,-1,9,-4,7,1,10,0,77,-73,34,10,42,1
1148,2010-03-23 09:58:00,64,0.21,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,13,1,1,16,3,27,21,11,-4,19,14,16,2,16,-10,40,-8,36,5,37,1
1149,2010-03-24 10:00:00,47,-0.26,0,0.34,1,0,0,1,0,1,0,1,0,0,2010,13,2,1,12,-2,14,7,10,3,11,2,9,0,13,-6,24,-14,34,7,14,0
1150,2010-03-24 10:30:00,18,-5.92,1,0.0,0,1,0,0,1,0,0,0,0,1,2010,13,2,1,8,-1,10,2,10,-3,12,1,9,-1,11,-7,25,-5,48,22,19,0
1151,2010-03-25 08:30:00,69,0.59,1,-1.2,0,0,1,0,1,0,0,1,0,0,2010,13,3,1,16,-4,12,4,10,3,11,-2,12,4,8,-1,23,-17,35,-15,47,1
1152,2010-03-25 10:30:00,46,-0.11,1,0.0,0,1,0,0,1,0,0,0,1,0,2010,13,3,1,9,3,15,6,21,13,23,12,19,-13,13,8,23,-1,31,-17,38,1
1153,2010-03-26 09:55:00,63,-0.5,0,-0.44,0,1,0,0,1,0,0,0,0,1,2010,13,4,1,13,1,27,20,19,-2,14,0,12,-1,12,6,30,-21,35,3,28,0
1154,2010-03-30 09:00:00,65,-0.25,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,14,1,1,14,8,9,-2,11,0,15,-8,9,5,9,-1,29,-14,28,-17,5,0
1155,2010-03-30 10:00:00,6,0.47,1,0.72,0,0,1,0,0,1,0,1,0,0,2010,14,1,1,16,7,15,-9,11,-10,10,-2,10,3,15,-6,40,-19,41,-23,11,0
1156,2010-03-31 08:15:00,0,-5.66,1,-0.15,0,0,0,1,1,0,0,1,0,0,2010,14,2,1,25,18,20,14,13,-9,19,-12,11,-1,10,3,20,8,19,2,39,1
1157,2010-03-31 09:45:00,10,-2.34,1,0.0,0,0,0,1,1,0,0,0,0,1,2010,14,2,1,10,-3,13,6,13,1,17,5,11,0,11,-3,26,3,24,17,24,0
1158,2010-03-31 10:00:00,24,-0.32,0,2.38,1,1,0,0,0,1,0,0,0,1,2010,14,2,1,17,5,11,0,11,-3,13,6,8,3,15,8,27,-10,25,15,25,0
1159,2010-03-31 10:30:00,18,-0.21,1,0.0,0,1,0,0,1,0,0,0,0,1,2010,14,2,1,10,2,15,2,17,-7,11,-5,10,-1,15,9,27,2,36,24,23,0
1160,2010-04-01 01:00:00,67,0.66,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,14,3,1,7,2,7,-1,6,0,7,2,5,-2,6,1,14,3,20,-3,1,0
1161,2010-04-01 08:30:00,69,-0.06,0,-4.24,0,1,0,0,1,0,0,1,0,0,2010,14,3,1,15,7,15,7,15,6,11,6,10,-2,11,7,11,0,42,-28,95,1
1162,2010-04-01 10:30:00,46,-0.8,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,14,3,1,15,11,11,2,31,23,10,-2,10,1,11,0,32,8,37,11,40,1
1163,2010-04-07 10:30:00,18,-0.41,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,15,2,1,10,-4,12,-1,16,-9,8,-2,13,8,11,-6,24,11,24,7,23,0
1164,2010-04-07 15:00:00,12,-1.21,1,1.36,1,0,0,1,0,1,0,0,1,0,2010,15,2,1,9,-3,11,-7,10,-5,6,1,7,0,7,-2,13,5,18,2,4,0
1165,2010-04-08 08:30:00,69,-4.29,1,-2.63,0,0,0,1,1,0,0,1,0,0,2010,15,3,1,11,-1,13,6,10,-2,14,7,12,0,15,9,32,-12,21,-4,58,1
1166,2010-04-08 10:30:00,46,-0.2,1,0.0,0,1,0,0,1,0,0,0,1,0,2010,15,3,1,16,10,11,-5,10,0,16,10,13,5,12,-5,23,-16,48,25,19,0
1167,2010-04-09 10:00:00,31,-0.17,0,-1.65,1,0,0,1,0,0,1,0,1,0,2010,15,4,1,16,3,28,23,15,-7,9,-2,11,0,45,-18,27,16,80,55,47,1
1168,2010-04-12 14:00:00,25,-0.09,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,16,0,1,7,1,8,-1,8,5,6,-1,7,3,6,-1,15,-3,13,2,13,0
1169,2010-04-13 10:00:00,37,0.52,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,16,1,1,12,1,15,5,12,-7,10,-3,20,-12,16,5,18,-5,52,-37,31,1
1170,2010-04-14 10:00:00,5,-0.48,0,-1.41,2,0,0,1,0,0,1,0,0,1,2010,16,2,1,20,-2,16,-7,18,-13,13,8,10,1,26,13,31,17,34,-12,36,1
1171,2010-04-14 10:30:00,18,-1.48,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,16,2,1,13,-1,11,0,23,-6,10,-1,12,-3,12,7,35,26,35,2,10,0
1172,2010-04-15 08:29:00,21,0.67,1,0.0,0,0,1,0,1,0,0,0,0,1,2010,16,3,1,17,-12,8,4,13,8,16,-7,14,9,11,-1,28,4,27,18,28,0
1173,2010-04-15 08:30:00,69,-3.4,1,0.0,1,0,0,1,1,0,0,1,0,0,2010,16,3,1,17,-12,8,4,13,8,16,-7,14,9,11,-1,28,4,27,18,28,0
1174,2010-04-15 09:00:00,66,0.26,0,-1.48,2,0,1,0,0,0,1,1,0,0,2010,16,3,1,15,1,14,-7,12,-7,20,14,9,0,10,5,15,-2,25,11,30,0
1175,2010-04-15 10:00:00,53,0.13,0,0.0,0,0,1,0,1,0,0,1,0,0,2010,16,3,1,13,0,12,5,19,4,9,-4,9,-3,7,2,22,8,31,3,9,0
1176,2010-04-15 10:30:00,46,-0.58,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,16,3,1,15,5,13,-2,13,3,11,-4,12,0,10,-2,33,-17,24,4,11,0
1177,2010-04-15 13:00:00,44,2.24,1,0.0,0,0,1,0,1,0,0,0,1,0,2010,16,3,1,8,-4,6,0,8,4,7,2,8,-1,6,-1,13,2,36,27,18,0
1178,2010-04-16 09:55:00,58,-1.46,1,1.01,0,0,0,1,0,1,0,1,0,0,2010,16,4,1,16,9,14,2,20,14,14,-3,21,9,17,-11,43,-18,30,-18,17,0
1179,2010-04-19 10:00:00,7,1.46,1,5.48,1,0,1,0,0,1,0,0,1,0,2010,17,0,1,11,2,13,3,11,-1,16,11,10,-3,9,-3,18,-3,40,19,16,0
1180,2010-04-21 10:30:00,18,-0.74,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,17,2,1,12,-6,11,3,12,0,12,2,9,1,10,-1,23,-16,21,-6,34,1
1181,2010-04-22 10:30:00,46,-0.39,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,17,3,1,60,-22,22,-6,17,10,21,2,8,-1,12,2,30,-18,59,-15,36,1
1182,2010-04-23 10:00:00,47,2.1,1,0.92,1,0,1,0,0,1,0,1,0,0,2010,17,4,1,21,-10,11,-1,34,28,16,-4,12,3,11,-7,58,31,54,26,40,1
1183,2010-04-27 09:00:00,65,-6.14,1,0.0,0,0,0,1,1,0,0,0,0,1,2010,18,1,1,13,-8,15,-2,12,-4,15,8,14,3,13,-8,32,8,23,9,41,1
1184,2010-04-27 09:59:00,64,4.54,2,0.0,0,0,1,0,1,0,0,0,1,0,2010,18,1,1,16,0,13,6,11,-8,9,0,14,-1,13,11,55,-15,39,6,17,0
1185,2010-04-27 10:00:00,6,0.89,1,-0.69,1,0,1,0,1,0,0,1,0,0,2010,18,1,1,16,0,13,6,11,-8,9,0,14,-1,13,11,55,-15,39,6,17,0
1186,2010-04-28 10:30:00,18,-0.45,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,18,2,1,15,-7,15,-7,16,9,16,10,15,10,16,-4,79,-42,54,-32,37,1
1187,2010-04-28 14:14:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2010,18,2,1,20,6,21,10,18,8,14,6,16,10,13,-10,19,14,21,0,27,0
1188,2010-04-29 08:30:00,69,-0.27,0,-1.83,0,0,0,1,1,0,0,1,0,0,2010,18,3,1,13,3,11,3,11,-7,20,-13,12,4,10,-1,53,-22,22,10,35,1
1189,2010-04-29 10:30:00,46,-4.54,1,0.0,0,1,0,0,1,0,0,0,1,0,2010,18,3,1,9,2,10,3,12,3,11,0,11,-3,10,0,35,-1,37,17,30,0
1190,2010-04-30 09:45:00,10,1.28,1,0.0,0,0,1,0,1,0,0,0,0,1,2010,18,4,1,15,2,12,-5,20,-14,34,-29,19,13,15,4,24,11,25,6,4,0
1191,2010-04-30 09:55:00,63,0.99,0,-1.59,0,0,1,0,1,0,0,0,0,1,2010,18,4,1,20,-14,34,-29,19,13,15,4,14,-6,21,13,30,-16,25,8,13,0
1192,2010-05-03 01:00:00,67,-0.93,0,0.0,0,0,0,1,1,0,0,0,1,0,2010,19,0,1,12,11,7,-3,7,-3,7,1,9,-2,9,-1,18,13,24,8,9,0
1193,2010-05-05 08:15:00,0,-0.11,0,1.65,1,1,0,0,0,1,0,1,0,0,2010,19,2,1,19,-10,13,8,19,-15,14,-8,17,-6,13,7,92,-63,32,-11,74,1
1194,2010-05-05 10:00:00,40,-0.37,0,0.0,0,0,0,1,1,0,0,1,0,0,2010,19,2,1,29,13,11,1,12,-5,17,11,15,2,18,-11,34,5,58,-14,53,1
1195,2010-05-05 10:30:00,18,-1.8,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,19,2,1,10,-4,16,5,20,12,13,4,7,0,10,-2,27,10,56,32,43,1
1196,2010-05-06 10:30:00,46,-0.95,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,19,3,1,13,1,11,-7,21,-16,22,8,14,-9,22,1,36,10,71,21,33,1
1197,2010-05-07 15:00:00,12,0.45,0,1.11,1,0,1,0,0,1,0,0,1,0,2010,19,4,1,10,-4,15,-9,9,-1,15,2,10,-6,10,-1,35,27,33,2,17,0
1198,2010-05-11 07:30:00,45,1.0,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,20,1,1,11,0,11,5,20,12,11,-6,16,5,17,-11,26,5,39,-18,49,1
1199,2010-05-12 08:30:00,68,-0.11,0,-0.63,0,1,0,0,1,0,0,1,0,0,2010,20,2,1,14,-5,14,-6,13,5,14,7,10,1,11,-4,34,-8,27,3,45,1
1200,2010-05-12 10:30:00,18,-0.84,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,20,2,1,17,-12,26,-12,13,-1,21,8,12,-4,12,6,65,-49,49,26,23,0
1201,2010-05-12 14:00:00,25,-5.0,3,0.0,0,0,0,1,1,0,0,0,1,0,2010,20,2,1,10,2,12,1,12,7,13,-1,15,5,11,0,15,0,42,-33,8,0
1202,2010-05-13 10:30:00,46,-1.88,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,20,3,1,19,9,20,9,12,-1,9,0,11,-3,13,-6,25,11,35,2,18,0
1203,2010-05-14 09:55:00,58,-0.06,0,2.51,1,1,0,0,0,1,0,1,0,0,2010,20,4,1,15,-10,23,-12,20,5,14,13,21,-5,19,6,26,-17,91,-72,15,0
1204,2010-05-14 10:00:00,5,0.0,0,0.66,0,1,0,0,0,1,0,0,0,1,2010,20,4,1,23,-12,20,5,14,13,21,-5,19,6,16,-9,41,-35,83,-73,31,1
1205,2010-05-17 08:30:00,21,-0.88,1,0.0,0,0,0,1,1,0,0,0,0,1,2010,21,0,1,14,6,12,-3,13,7,14,3,15,8,16,-12,53,17,41,-12,37,1
1206,2010-05-17 09:00:00,66,1.81,1,0.0,0,0,1,0,1,0,0,1,0,0,2010,21,0,1,23,18,13,-2,16,-3,19,11,31,20,16,-9,54,-10,41,-11,20,0
1207,2010-05-17 13:00:00,44,0.87,1,0.0,0,0,1,0,1,0,0,0,1,0,2010,21,0,1,14,1,9,-5,10,0,21,18,12,-3,12,-1,34,8,51,22,39,1
1208,2010-05-19 10:30:00,18,-0.46,1,0.0,0,1,0,0,1,0,0,0,0,1,2010,21,2,1,46,25,17,-6,35,-11,28,-5,20,-12,19,8,49,-9,94,53,77,1
1209,2010-05-20 08:30:00,69,-1.75,1,-1.22,0,0,0,1,1,0,0,1,0,0,2010,21,3,1,15,-4,35,22,17,7,14,-6,29,24,23,-10,40,-1,42,-1,21,0
1210,2010-05-20 10:30:00,46,-0.8,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,21,3,1,34,21,11,-3,31,-11,25,-15,18,16,14,-1,46,31,79,-28,187,1
1211,2010-05-24 10:00:00,23,0.45,1,-1.01,0,0,1,0,1,0,0,1,0,0,2010,22,0,1,31,-15,27,20,16,6,13,1,18,-15,15,0,27,6,46,-17,38,1
1212,2010-05-25 09:00:00,65,-0.68,0,-2.24,0,0,0,1,1,0,0,0,0,1,2010,22,1,1,26,-14,19,8,17,11,26,15,18,-2,13,-9,54,29,48,-6,37,1
1213,2010-05-25 09:59:00,64,0.09,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,22,1,1,28,25,23,-9,14,-3,20,-5,15,4,15,-5,32,13,55,27,43,1
1214,2010-05-26 10:00:00,47,1.24,1,1.49,1,0,1,0,0,1,0,1,0,0,2010,22,2,1,17,-5,34,-26,15,2,15,5,15,-9,9,-1,53,-34,43,6,32,1
1215,2010-05-26 10:30:00,18,-3.15,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,22,2,1,19,14,23,10,17,-5,18,-11,10,2,21,-19,38,-5,69,-38,37,1
1216,2010-05-27 10:30:00,46,-0.72,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,22,3,1,14,7,15,-3,11,1,14,6,18,12,14,-7,61,25,53,11,75,1
1217,2010-05-28 09:45:00,10,-0.79,0,0.0,0,0,0,1,1,0,0,0,0,1,2010,22,4,1,19,10,20,9,18,8,19,1,14,5,20,-8,28,-13,56,-27,38,1
1218,2010-05-28 09:55:00,63,-0.17,0,-0.44,0,1,0,0,1,0,0,0,0,1,2010,22,4,1,18,8,19,1,14,5,20,-8,16,-1,23,-14,41,-18,59,-11,50,1
1219,2010-06-02 01:00:00,67,0.64,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,23,2,1,11,-3,23,-19,14,10,11,-1,15,7,10,4,31,-3,33,-3,36,1
1220,2010-06-02 10:00:00,50,0.12,0,8.22,2,0,1,0,0,1,0,1,0,0,2010,23,2,1,20,7,16,1,19,1,14,3,9,2,15,-7,29,2,42,14,59,1
1221,2010-06-03 08:15:00,0,-0.46,0,1.06,1,0,0,1,0,1,0,1,0,0,2010,23,3,1,17,-11,10,-1,14,-2,19,-4,12,-2,10,-1,21,-4,40,25,1,0
1222,2010-06-03 10:30:00,46,-0.46,1,0.0,0,1,0,0,1,0,0,0,1,0,2010,23,3,1,14,5,15,-10,12,5,14,8,15,-6,13,5,30,-17,59,-54,19,0
1223,2010-06-03 11:00:00,18,-1.9,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,23,3,1,10,4,11,-1,12,0,13,-6,17,-12,12,-3,25,-1,67,-48,5,0
1224,2010-06-07 15:00:00,12,-0.01,0,-1.6,2,1,0,0,0,0,1,0,1,0,2010,24,0,1,13,8,9,4,10,-4,12,-8,7,-1,8,-7,16,-8,20,-3,15,0
1225,2010-06-08 07:30:00,45,1.0,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,24,1,1,15,6,11,2,10,2,12,-3,11,-7,11,6,20,0,24,8,44,1
1226,2010-06-08 10:00:00,37,-1.8,1,0.0,0,0,0,1,1,0,0,0,1,0,2010,24,1,1,17,7,12,7,23,-18,14,-10,16,6,16,4,38,25,29,7,63,1
1227,2010-06-09 10:00:00,31,0.18,0,-1.41,1,0,1,0,0,0,1,0,1,0,2010,24,2,1,18,-4,17,-9,12,5,13,5,14,2,8,0,40,25,39,30,12,0
1228,2010-06-09 10:30:00,18,-0.92,1,0.0,0,1,0,0,1,0,0,0,0,1,2010,24,2,1,15,-2,12,-4,11,-2,22,15,20,16,12,3,14,1,27,0,6,0
1229,2010-06-10 10:30:00,46,-3.41,0,0.0,0,1,0,0,1,0,0,0,1,0,2010,24,3,1,15,9,12,-2,19,13,17,-14,13,-6,11,-2,23,-6,45,12,9,0
1230,2010-06-10 14:00:00,25,-0.12,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,24,3,1,7,-3,11,-9,9,2,10,-1,10,3,7,3,30,-21,42,25,51,1
1231,2010-06-11 09:55:00,58,0.41,0,-0.21,0,0,1,0,1,0,0,1,0,0,2010,24,4,1,27,14,19,-6,24,8,20,-7,14,1,15,-6,25,-15,29,-1,1,0
1232,2010-06-11 10:00:00,5,0.62,0,-1.98,2,0,1,0,0,0,1,0,0,1,2010,24,4,1,19,-6,24,8,20,-7,14,1,15,-6,9,-1,32,-21,49,35,2,0
1233,2010-06-15 09:00:00,66,0.1,0,0.0,0,0,1,0,1,0,0,1,0,0,2010,25,1,1,21,14,11,1,14,8,18,1,13,-4,12,2,21,-1,36,7,59,1
1234,2010-06-15 10:00:00,44,-2.17,1,0.0,0,0,0,1,1,0,0,0,1,0,2010,25,1,1,16,-5,12,2,23,-13,11,0,12,5,12,0,33,24,38,20,43,1
1235,2010-06-16 10:30:00,18,-4.63,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,25,2,1,21,-13,16,8,10,7,12,-11,16,5,14,8,30,12,45,17,16,0
1236,2010-06-17 10:30:00,46,-0.34,1,0.0,0,1,0,0,1,0,0,0,1,0,2010,25,3,1,17,-8,19,-9,11,-2,22,-10,13,3,9,-1,35,15,39,-6,33,1
1237,2010-06-22 09:59:00,64,0.2,0,0.0,0,0,1,0,1,0,0,0,1,0,2010,26,1,1,16,-11,13,3,9,5,21,-13,12,0,15,-2,25,6,21,-1,43,1
1238,2010-06-23 10:00:00,47,-2.01,1,-6.4,2,0,0,1,0,0,1,1,0,0,2010,26,2,1,28,-20,11,0,15,12,14,6,10,2,11,-7,17,-1,63,-48,46,1
1239,2010-06-23 10:30:00,18,-2.88,0,0.0,0,1,0,0,1,0,0,0,0,1,2010,26,2,1,13,11,11,-4,9,-2,8,4,10,5,7,1,24,-13,49,-28,111,1
1240,2010-06-23 14:15:00,26,0.0,0,0.0,0,1,0,0,1,0,0,1,0,0,2010,26,2,1,17,3,17,-8,29,24,29,21,24,6,11,-7,23,-2,40,25,10,0
1241,2010-06-24 10:30:00,46,-0.37,1,0.0,0,1,0,0,1,0,0,0,1,0,2010,26,3,1,11,-8,11,0,13,-7,11,-1,14,-5,17,9,31,11,44,19,65,1
