,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
4,clf,xgb,min,basic,ALL_NO_1_1_1,0_60,included,basic,0.76,{'n_estimators': 100},0.76,0.74,0.79,0.94,0.59,0.26,962.00,330.00,"{'0': {'precision': 0.7875874125874126, 'recall': 0.9365904365904366, 'f1-score': 0.855650522317189, 'support': 962}, '1': {'precision': 0.5878378378378378, 'recall': 0.2636363636363636, 'f1-score': 0.36401673640167365, 'support': 330}, 'micro avg': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 1292}, 'macro avg': {'precision': 0.6877126252126252, 'recall': 0.6001134001134001, 'f1-score': 0.6098336293594313, 'support': 1292}, 'weighted avg': {'precision': 0.736567784361902, 'recall': 0.7647058823529411, 'f1-score': 0.7300784252954242, 'support': 1292}}",0.31
5,clf,gboosting,min,basic,ALL_NO_1_1_1,0_60,included,basic,0.76,{'n_estimators': 100},0.76,0.74,0.79,0.93,0.58,0.27,962.00,330.00,"{'0': {'precision': 0.789103690685413, 'recall': 0.9334719334719335, 'f1-score': 0.8552380952380951, 'support': 962}, '1': {'precision': 0.5844155844155844, 'recall': 0.2727272727272727, 'f1-score': 0.371900826446281, 'support': 330}, 'micro avg': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 1292}, 'macro avg': {'precision': 0.6867596375504987, 'recall': 0.6030996030996031, 'f1-score': 0.613569460842188, 'support': 1292}, 'weighted avg': {'precision': 0.7368226728301162, 'recall': 0.7647058823529411, 'f1-score': 0.7317850776674305, 'support': 1292}}",0.71
6,clf,ada,min,basic,ALL_NO_1_1_1,0_60,included,basic,0.76,{'n_estimators': 100},0.76,0.73,0.79,0.92,0.56,0.29,962.00,330.00,"{'0': {'precision': 0.7915921288014311, 'recall': 0.91995841995842, 'f1-score': 0.8509615384615384, 'support': 962}, '1': {'precision': 0.5574712643678161, 'recall': 0.29393939393939394, 'f1-score': 0.3849206349206349, 'support': 330}, 'micro avg': {'precision': 0.760061919504644, 'recall': 0.760061919504644, 'f1-score': 0.760061919504644, 'support': 1292}, 'macro avg': {'precision': 0.6745316965846236, 'recall': 0.6069489069489069, 'f1-score': 0.6179410866910866, 'support': 1292}, 'weighted avg': {'precision': 0.7317934559971796, 'recall': 0.760061919504644, 'f1-score': 0.7319263231608433, 'support': 1292}}",0.79
0,reg,kn,min,basic,ALL_NO_1_1_1,0_60,included,basic,16.39,{'n_neighbors': 31},,,,,,,,,16.64,2.61
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,0_60,included,basic,18.85,"{'C': 5, 'gamma': 1}",,,,,,,,,18.63,7.24
2,reg,dtree,min,basic,ALL_NO_1_1_1,0_60,included,basic,16.25,"{'max_depth': 6, 'min_samples_leaf': 100}",,,,,,,,,16.25,0.46
3,reg,rforest,min,basic,ALL_NO_1_1_1,0_60,included,basic,15.85,"{'max_depth': 7, 'min_samples_leaf': 30, 'n_estimators': 100}",,,,,,,,,16.04,42.10
4,reg,xgb,min,basic,ALL_NO_1_1_1,0_60,included,basic,15.78,{'n_estimators': 100},,,,,,,,,16.20,0.31
5,reg,gboosting,min,basic,ALL_NO_1_1_1,0_60,included,basic,15.88,{'n_estimators': 50},,,,,,,,,16.21,0.56
6,reg,ada,min,basic,ALL_NO_1_1_1,0_60,included,basic,17.68,{'n_estimators': 10},,,,,,,,,18.81,0.47
0,clf,kn,max,basic,ALL_NO_3_2_1,0_60,included,basic,0.76,{'n_neighbors': 51},0.74,0.72,0.75,0.97,0.64,0.13,943.00,349.00,"{'0': {'precision': 0.7506132461161079, 'recall': 0.9734888653234358, 'f1-score': 0.8476454293628809, 'support': 943}, '1': {'precision': 0.6376811594202898, 'recall': 0.12607449856733524, 'f1-score': 0.21052631578947367, 'support': 349}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.6941472027681989, 'recall': 0.5497816819453856, 'f1-score': 0.5290858725761773, 'support': 1292}, 'weighted avg': {'precision': 0.7201075973105038, 'recall': 0.7445820433436533, 'f1-score': 0.6755443684982376, 'support': 1292}}",3.14
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,0_60,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.73,0.53,0.73,1.00,0.00,0.00,943.00,349.00,"{'0': {'precision': 0.7298761609907121, 'recall': 1.0, 'f1-score': 0.8438478747203579, 'support': 943}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 349}, 'micro avg': {'precision': 0.7298761609907121, 'recall': 0.7298761609907121, 'f1-score': 0.7298761609907122, 'support': 1292}, 'macro avg': {'precision': 0.36493808049535603, 'recall': 0.5, 'f1-score': 0.42192393736017897, 'support': 1292}, 'weighted avg': {'precision': 0.5327192103825398, 'recall': 0.7298761609907121, 'f1-score': 0.6159044472610662, 'support': 1292}}",7.36
2,clf,dtree,max,basic,ALL_NO_3_2_1,0_60,included,basic,0.76,"{'max_depth': 5, 'min_samples_leaf': 20}",0.75,0.72,0.76,0.94,0.59,0.21,943.00,349.00,"{'0': {'precision': 0.7641509433962265, 'recall': 0.9448568398727466, 'f1-score': 0.8449502133712661, 'support': 943}, '1': {'precision': 0.5873015873015873, 'recall': 0.21203438395415472, 'f1-score': 0.311578947368421, 'support': 349}, 'micro avg': {'precision': 0.7469040247678018, 'recall': 0.7469040247678018, 'f1-score': 0.7469040247678018, 'support': 1292}, 'macro avg': {'precision': 0.6757262653489069, 'recall': 0.5784456119134507, 'f1-score': 0.5782645803698435, 'support': 1292}, 'weighted avg': {'precision': 0.7163797164016219, 'recall': 0.7469040247678018, 'f1-score': 0.7008739193813335, 'support': 1292}}",0.50
3,clf,rforest,max,basic,ALL_NO_3_2_1,0_60,included,basic,0.77,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 50}",0.75,0.75,0.75,0.99,0.75,0.12,943.00,349.00,"{'0': {'precision': 0.7522267206477733, 'recall': 0.985153764581124, 'f1-score': 0.8530762167125804, 'support': 943}, '1': {'precision': 0.7543859649122807, 'recall': 0.12320916905444126, 'f1-score': 0.2118226600985222, 'support': 349}, 'micro avg': {'precision': 0.7523219814241486, 'recall': 0.7523219814241486, 'f1-score': 0.7523219814241486, 'support': 1292}, 'macro avg': {'precision': 0.7533063427800271, 'recall': 0.5541814668177827, 'f1-score': 0.5324494384055513, 'support': 1292}, 'weighted avg': {'precision': 0.7528099839978608, 'recall': 0.7523219814241486, 'f1-score': 0.6798583442216313, 'support': 1292}}",24.59
4,clf,xgb,max,basic,ALL_NO_3_2_1,0_60,included,basic,0.77,{'n_estimators': 50},0.75,0.73,0.76,0.96,0.66,0.19,943.00,349.00,"{'0': {'precision': 0.7630252100840336, 'recall': 0.9628844114528102, 'f1-score': 0.8513830285982185, 'support': 943}, '1': {'precision': 0.6568627450980392, 'recall': 0.19197707736389685, 'f1-score': 0.2971175166297118, 'support': 349}, 'micro avg': {'precision': 0.7546439628482973, 'recall': 0.7546439628482973, 'f1-score': 0.7546439628482972, 'support': 1292}, 'macro avg': {'precision': 0.7099439775910363, 'recall': 0.5774307444083535, 'f1-score': 0.5742502726139651, 'support': 1292}, 'weighted avg': {'precision': 0.7343481974833277, 'recall': 0.7546439628482973, 'f1-score': 0.701662700674837, 'support': 1292}}",0.30
5,clf,gboosting,max,basic,ALL_NO_3_2_1,0_60,included,basic,0.77,{'n_estimators': 50},0.76,0.75,0.76,0.97,0.71,0.19,943.00,349.00,"{'0': {'precision': 0.7639699749791493, 'recall': 0.9713679745493107, 'f1-score': 0.8552754435107376, 'support': 943}, '1': {'precision': 0.7096774193548387, 'recall': 0.18911174785100288, 'f1-score': 0.2986425339366516, 'support': 349}, 'micro avg': {'precision': 0.760061919504644, 'recall': 0.760061919504644, 'f1-score': 0.760061919504644, 'support': 1292}, 'macro avg': {'precision': 0.736823697166994, 'recall': 0.5802398612001568, 'f1-score': 0.5769589887236946, 'support': 1292}, 'weighted avg': {'precision': 0.7493042614242853, 'recall': 0.760061919504644, 'f1-score': 0.7049156250576756, 'support': 1292}}",0.72
6,clf,ada,max,basic,ALL_NO_3_2_1,0_60,included,basic,0.76,{'n_estimators': 10},0.75,0.74,0.76,0.97,0.67,0.17,943.00,349.00,"{'0': {'precision': 0.7597672485453034, 'recall': 0.9692470837751855, 'f1-score': 0.8518173345759553, 'support': 943}, '1': {'precision': 0.6741573033707865, 'recall': 0.17191977077363896, 'f1-score': 0.273972602739726, 'support': 349}, 'micro avg': {'precision': 0.7538699690402477, 'recall': 0.7538699690402477, 'f1-score': 0.7538699690402476, 'support': 1292}, 'macro avg': {'precision': 0.716962275958045, 'recall': 0.5705834272744122, 'f1-score': 0.5628949686578406, 'support': 1292}, 'weighted avg': {'precision': 0.7366419614973883, 'recall': 0.7538699690402477, 'f1-score': 0.6957276972610605, 'support': 1292}}",0.78
0,reg,kn,max,basic,ALL_NO_3_2_1,0_60,included,basic,16.07,{'n_neighbors': 41},,,,,,,,,17.07,2.83
1,reg,svr-rbf,max,basic,ALL_NO_3_2_1,0_60,included,basic,17.99,"{'C': 5, 'gamma': 1}",,,,,,,,,19.49,7.01
2,reg,dtree,max,basic,ALL_NO_3_2_1,0_60,included,basic,15.73,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,16.12,0.46
3,reg,rforest,max,basic,ALL_NO_3_2_1,0_60,included,basic,15.34,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,16.03,43.60
4,reg,xgb,max,basic,ALL_NO_3_2_1,0_60,included,basic,15.47,{'n_estimators': 50},,,,,,,,,16.25,0.31
5,reg,gboosting,max,basic,ALL_NO_3_2_1,0_60,included,basic,15.57,{'n_estimators': 50},,,,,,,,,16.15,0.60
6,reg,ada,max,basic,ALL_NO_3_2_1,0_60,included,basic,17.20,{'n_estimators': 10},,,,,,,,,17.74,0.47
0,clf,kn,min,basic,ALL_NO_3_2_1,0_60,included,basic,0.75,{'n_neighbors': 31},0.75,0.71,0.77,0.95,0.55,0.17,962.00,330.00,"{'0': {'precision': 0.7692953020134228, 'recall': 0.9532224532224532, 'f1-score': 0.8514391829155061, 'support': 962}, '1': {'precision': 0.55, 'recall': 0.16666666666666666, 'f1-score': 0.2558139534883721, 'support': 330}, 'micro avg': {'precision': 0.7523219814241486, 'recall': 0.7523219814241486, 'f1-score': 0.7523219814241486, 'support': 1292}, 'macro avg': {'precision': 0.6596476510067114, 'recall': 0.5599445599445599, 'f1-score': 0.5536265682019391, 'support': 1292}, 'weighted avg': {'precision': 0.7132833440688179, 'recall': 0.7523219814241486, 'f1-score': 0.6993058038822598, 'support': 1292}}",3.21
1,clf,svc-rbf,min,basic,ALL_NO_3_2_1,0_60,included,basic,0.74,"{'C': 1, 'gamma': 1}",0.74,0.55,0.74,1.00,0.00,0.00,962.00,330.00,"{'0': {'precision': 0.7445820433436533, 'recall': 1.0, 'f1-score': 0.8535936113575865, 'support': 962}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 330}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.37229102167182665, 'recall': 0.5, 'f1-score': 0.42679680567879325, 'support': 1292}, 'weighted avg': {'precision': 0.5544024192698099, 'recall': 0.7445820433436533, 'f1-score': 0.63557047532972, 'support': 1292}}",7.94
2,clf,dtree,min,basic,ALL_NO_3_2_1,0_60,included,basic,0.76,"{'max_depth': 3, 'min_samples_leaf': 10}",0.76,0.72,0.77,0.95,0.57,0.19,962.00,330.00,"{'0': {'precision': 0.7741116751269036, 'recall': 0.9511434511434511, 'f1-score': 0.8535447761194029, 'support': 962}, '1': {'precision': 0.5727272727272728, 'recall': 0.19090909090909092, 'f1-score': 0.2863636363636364, 'support': 330}, 'micro avg': {'precision': 0.7569659442724458, 'recall': 0.7569659442724458, 'f1-score': 0.7569659442724458, 'support': 1292}, 'macro avg': {'precision': 0.6734194739270882, 'recall': 0.571026271026271, 'f1-score': 0.5699542062415197, 'support': 1292}, 'weighted avg': {'precision': 0.7226744825635304, 'recall': 0.7569659442724458, 'f1-score': 0.7086765283489672, 'support': 1292}}",0.48
3,clf,rforest,min,basic,ALL_NO_3_2_1,0_60,included,basic,0.76,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 100}",0.76,0.74,0.77,0.97,0.65,0.15,962.00,330.00,"{'0': {'precision': 0.7699917559769167, 'recall': 0.9708939708939709, 'f1-score': 0.8588505747126437, 'support': 962}, '1': {'precision': 0.6455696202531646, 'recall': 0.15454545454545454, 'f1-score': 0.2493887530562347, 'support': 330}, 'micro avg': {'precision': 0.7623839009287926, 'recall': 0.7623839009287926, 'f1-score': 0.7623839009287926, 'support': 1292}, 'macro avg': {'precision': 0.7077806881150406, 'recall': 0.5627197127197128, 'f1-score': 0.5541196638844392, 'support': 1292}, 'weighted avg': {'precision': 0.7382121083075374, 'recall': 0.7623839009287926, 'f1-score': 0.7031830815651089, 'support': 1292}}",24.47
4,clf,xgb,min,basic,ALL_NO_3_2_1,0_60,included,basic,0.76,{'n_estimators': 10},0.76,0.72,0.77,0.95,0.57,0.19,962.00,330.00,"{'0': {'precision': 0.7741116751269036, 'recall': 0.9511434511434511, 'f1-score': 0.8535447761194029, 'support': 962}, '1': {'precision': 0.5727272727272728, 'recall': 0.19090909090909092, 'f1-score': 0.2863636363636364, 'support': 330}, 'micro avg': {'precision': 0.7569659442724458, 'recall': 0.7569659442724458, 'f1-score': 0.7569659442724458, 'support': 1292}, 'macro avg': {'precision': 0.6734194739270882, 'recall': 0.571026271026271, 'f1-score': 0.5699542062415197, 'support': 1292}, 'weighted avg': {'precision': 0.7226744825635304, 'recall': 0.7569659442724458, 'f1-score': 0.7086765283489672, 'support': 1292}}",0.32
5,clf,gboosting,min,basic,ALL_NO_3_2_1,0_60,included,basic,0.76,{'n_estimators': 50},0.77,0.74,0.78,0.95,0.61,0.23,962.00,330.00,"{'0': {'precision': 0.7828326180257511, 'recall': 0.9480249480249481, 'f1-score': 0.8575458392101553, 'support': 962}, '1': {'precision': 0.6062992125984252, 'recall': 0.23333333333333334, 'f1-score': 0.33698030634573306, 'support': 330}, 'micro avg': {'precision': 0.7654798761609907, 'recall': 0.7654798761609907, 'f1-score': 0.7654798761609908, 'support': 1292}, 'macro avg': {'precision': 0.6945659153120882, 'recall': 0.5906791406791407, 'f1-score': 0.5972630727779442, 'support': 1292}, 'weighted avg': {'precision': 0.7377428163299171, 'recall': 0.7654798761609907, 'f1-score': 0.7245840545002022, 'support': 1292}}",0.81
6,clf,ada,min,basic,ALL_NO_3_2_1,0_60,included,basic,0.76,{'n_estimators': 100},0.76,0.73,0.79,0.92,0.56,0.28,962.00,330.00,"{'0': {'precision': 0.7898486197684773, 'recall': 0.922037422037422, 'f1-score': 0.8508393285371703, 'support': 962}, '1': {'precision': 0.5562130177514792, 'recall': 0.28484848484848485, 'f1-score': 0.376753507014028, 'support': 330}, 'micro avg': {'precision': 0.7592879256965944, 'recall': 0.7592879256965944, 'f1-score': 0.7592879256965943, 'support': 1292}, 'macro avg': {'precision': 0.6730308187599783, 'recall': 0.6034429534429534, 'f1-score': 0.6137964177755991, 'support': 1292}, 'weighted avg': {'precision': 0.7301738916991203, 'recall': 0.7592879256965944, 'f1-score': 0.7297492967239838, 'support': 1292}}",0.85
0,reg,kn,min,basic,ALL_NO_3_2_1,0_60,included,basic,16.40,{'n_neighbors': 21},,,,,,,,,16.66,2.99
1,reg,svr-rbf,min,basic,ALL_NO_3_2_1,0_60,included,basic,18.85,"{'C': 5, 'gamma': 1}",,,,,,,,,18.63,7.35
2,reg,dtree,min,basic,ALL_NO_3_2_1,0_60,included,basic,16.24,"{'max_depth': 4, 'min_samples_leaf': 100}",,,,,,,,,16.22,0.47
3,reg,rforest,min,basic,ALL_NO_3_2_1,0_60,included,basic,15.84,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,,,16.12,44.45
4,reg,xgb,min,basic,ALL_NO_3_2_1,0_60,included,basic,15.84,{'n_estimators': 100},,,,,,,,,16.16,0.31
5,reg,gboosting,min,basic,ALL_NO_3_2_1,0_60,included,basic,15.92,{'n_estimators': 100},,,,,,,,,16.31,0.61
6,reg,ada,min,basic,ALL_NO_3_2_1,0_60,included,basic,17.63,{'n_estimators': 10},,,,,,,,,18.29,0.62
0,clf,kn,max,basic,ALL_YES_1_1_1,0_60,included,basic,0.78,{'n_neighbors': 61},0.79,0.74,0.79,0.99,0.56,0.05,720.00,197.00,"{'0': {'precision': 0.7913429522752498, 'recall': 0.9902777777777778, 'f1-score': 0.8797038864898211, 'support': 720}, '1': {'precision': 0.5625, 'recall': 0.04568527918781726, 'f1-score': 0.08450704225352113, 'support': 197}, 'micro avg': {'precision': 0.787350054525627, 'recall': 0.787350054525627, 'f1-score': 0.787350054525627, 'support': 917}, 'macro avg': {'precision': 0.6769214761376249, 'recall': 0.5179815284827975, 'f1-score': 0.4821054643716711, 'support': 917}, 'weighted avg': {'precision': 0.7421803987330206, 'recall': 0.787350054525627, 'f1-score': 0.7088709766593401, 'support': 917}}",1.95
