,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_60_0_before,pips_agg_60_0_before,pips_candle_max_0_120_after,reaction_max_0_120_after
119,2007-09-05 10:00:00,24,-2.3,1,0.0,0,0,0,1,1,0,0,1,2007,36,2,1,21,12,75,1
120,2007-09-06 10:00:00,18,0.37,0,0.0,0,0,1,0,1,0,0,1,2007,36,3,1,32,25,46,1
121,2007-09-07 08:30:00,22_33,-3.31,2,-1.36,1,1,0,1,1,0,1,2,2007,36,4,2,21,14,40,1
122,2007-09-11 08:30:00,31,-0.06,0,-1.55,2,1,0,0,0,0,1,1,2007,37,1,1,20,1,26,0
123,2007-09-14 08:30:00,10_29,-1.67,1,3.55,0,0,0,2,0,2,0,2,2007,37,4,2,29,10,8,0
124,2007-09-14 10:00:00,28,-0.06,0,-0.06,0,1,0,0,1,0,0,1,2007,37,4,1,22,2,3,0
125,2007-09-18 08:30:00,23,-3.49,3,0.0,0,0,0,1,1,0,0,1,2007,38,1,1,22,8,18,0
126,2007-09-18 09:00:00,30,-2.23,1,-3.41,3,0,0,1,0,0,1,1,2007,38,1,1,30,17,4,0
127,2007-09-18 14:15:00,15,-1.25,3,0.0,0,0,0,1,1,0,0,1,2007,38,1,1,20,18,52,1
128,2007-09-19 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,38,2,1,25,15,12,0
129,2007-09-25 10:00:00,14_4,-1.22,1,0.54,0,1,0,1,1,1,0,2,2007,39,1,2,34,24,12,0
130,2007-09-26 08:30:00,8,-0.46,0,-0.32,0,0,0,1,0,0,1,1,2007,39,2,1,25,13,6,0
131,2007-09-27 10:00:00,21,-0.41,0,-0.13,0,0,0,1,0,0,1,1,2007,39,3,1,17,6,5,0
132,2007-09-28 08:30:00,9,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,39,4,1,24,-1,41,1
133,2007-10-01 10:00:00,17,-0.39,0,0.0,0,0,0,1,1,0,0,1,2007,40,0,1,20,2,20,0
134,2007-10-02 10:00:00,24,-0.79,0,4.95,3,0,0,1,0,1,0,1,2007,40,1,1,29,22,2,0
135,2007-10-03 08:15:00,0,-0.12,0,-0.65,0,1,0,0,0,0,1,1,2007,40,2,1,29,15,9,0
136,2007-10-03 10:00:00,18,-0.06,0,0.0,0,1,0,0,1,0,0,1,2007,40,2,1,18,-4,5,0
137,2007-10-05 08:30:00,22_33,0.19,0,4.43,2,1,1,0,1,1,0,2,2007,40,4,2,19,-4,99,1
138,2007-10-11 08:30:00,31,0.35,0,0.0,0,0,1,0,1,0,0,1,2007,41,3,1,27,11,48,1
139,2007-10-12 08:30:00,10_29_23,1.53,1,0.0,2,0,3,0,3,0,0,3,2007,41,4,3,22,4,51,1
140,2007-10-12 10:00:00,28,-0.41,0,-0.26,0,0,0,1,1,0,0,1,2007,41,4,1,50,-21,6,0
