,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
3,reg,rforest,max,basic,ALL_NO_1_1_1,0_180,included,basic,24.63,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,24.47,45.11
4,reg,xgb,max,basic,ALL_NO_1_1_1,0_180,included,basic,24.88,{'n_estimators': 50},,,,,,,,,24.69,0.29
5,reg,gboosting,max,basic,ALL_NO_1_1_1,0_180,included,basic,25.15,{'n_estimators': 50},,,,,,,,,24.69,0.56
6,reg,ada,max,basic,ALL_NO_1_1_1,0_180,included,basic,27.45,{'n_estimators': 10},,,,,,,,,27.39,0.91
0,clf,kn,min,basic,ALL_NO_1_1_1,0_180,included,basic,0.75,{'n_neighbors': 21},0.77,0.72,0.79,0.95,0.51,0.16,988.00,304.00,"{'0': {'precision': 0.7870913663034367, 'recall': 0.9504048582995951, 'f1-score': 0.8610729023383767, 'support': 988}, '1': {'precision': 0.5050505050505051, 'recall': 0.16447368421052633, 'f1-score': 0.2481389578163772, 'support': 304}, 'micro avg': {'precision': 0.7654798761609907, 'recall': 0.7654798761609907, 'f1-score': 0.7654798761609908, 'support': 1292}, 'macro avg': {'precision': 0.6460709356769709, 'recall': 0.5574392712550607, 'f1-score': 0.554605930077377, 'support': 1292}, 'weighted avg': {'precision': 0.7207288107145116, 'recall': 0.7654798761609907, 'f1-score': 0.7168531506861415, 'support': 1292}}",2.72
1,clf,svc-rbf,min,basic,ALL_NO_1_1_1,0_180,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,1.00,0.00,0.00,988.00,304.00,"{'0': {'precision': 0.7647058823529411, 'recall': 1.0, 'f1-score': 0.8666666666666666, 'support': 988}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 304}, 'micro avg': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 1292}, 'macro avg': {'precision': 0.38235294117647056, 'recall': 0.5, 'f1-score': 0.4333333333333333, 'support': 1292}, 'weighted avg': {'precision': 0.5847750865051903, 'recall': 0.7647058823529411, 'f1-score': 0.6627450980392156, 'support': 1292}}",6.85
2,clf,dtree,min,basic,ALL_NO_1_1_1,0_180,included,basic,0.76,"{'max_depth': 4, 'min_samples_leaf': 50}",0.77,0.72,0.79,0.95,0.51,0.15,988.00,304.00,"{'0': {'precision': 0.7858333333333334, 'recall': 0.9544534412955465, 'f1-score': 0.8619744058500914, 'support': 988}, '1': {'precision': 0.5108695652173914, 'recall': 0.15460526315789475, 'f1-score': 0.2373737373737374, 'support': 304}, 'micro avg': {'precision': 0.7662538699690402, 'recall': 0.7662538699690402, 'f1-score': 0.7662538699690402, 'support': 1292}, 'macro avg': {'precision': 0.6483514492753624, 'recall': 0.5545293522267206, 'f1-score': 0.5496740716119144, 'support': 1292}, 'weighted avg': {'precision': 0.7211359761295824, 'recall': 0.7662538699690402, 'f1-score': 0.7150095426791846, 'support': 1292}}",0.46
3,clf,rforest,min,basic,ALL_NO_1_1_1,0_180,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.77,0.72,0.78,0.97,0.53,0.10,988.00,304.00,"{'0': {'precision': 0.7785888077858881, 'recall': 0.97165991902834, 'f1-score': 0.8644754615038271, 'support': 988}, '1': {'precision': 0.5254237288135594, 'recall': 0.10197368421052631, 'f1-score': 0.17079889807162535, 'support': 304}, 'micro avg': {'precision': 0.7670278637770898, 'recall': 0.7670278637770898, 'f1-score': 0.7670278637770898, 'support': 1292}, 'macro avg': {'precision': 0.6520062682997237, 'recall': 0.5368168016194331, 'f1-score': 0.5176371797877263, 'support': 1292}, 'weighted avg': {'precision': 0.719020553910046, 'recall': 0.7670278637770898, 'f1-score': 0.7012574465786031, 'support': 1292}}",22.95
4,clf,xgb,min,basic,ALL_NO_1_1_1,0_180,included,basic,0.77,{'n_estimators': 100},0.77,0.73,0.79,0.94,0.52,0.21,988.00,304.00,"{'0': {'precision': 0.7946963216424294, 'recall': 0.9402834008097166, 'f1-score': 0.8613815484469171, 'support': 988}, '1': {'precision': 0.5203252032520326, 'recall': 0.21052631578947367, 'f1-score': 0.2997658079625293, 'support': 304}, 'micro avg': {'precision': 0.7685758513931888, 'recall': 0.7685758513931888, 'f1-score': 0.7685758513931888, 'support': 1292}, 'macro avg': {'precision': 0.657510762447231, 'recall': 0.5754048582995952, 'f1-score': 0.5805736782047232, 'support': 1292}, 'weighted avg': {'precision': 0.7301384114329244, 'recall': 0.7685758513931888, 'f1-score': 0.7292366683329435, 'support': 1292}}",0.31
5,clf,gboosting,min,basic,ALL_NO_1_1_1,0_180,included,basic,0.76,{'n_estimators': 100},0.77,0.73,0.80,0.94,0.52,0.22,988.00,304.00,"{'0': {'precision': 0.7960413080895009, 'recall': 0.9362348178137652, 'f1-score': 0.8604651162790697, 'support': 988}, '1': {'precision': 0.5153846153846153, 'recall': 0.22039473684210525, 'f1-score': 0.3087557603686636, 'support': 304}, 'micro avg': {'precision': 0.7678018575851393, 'recall': 0.7678018575851393, 'f1-score': 0.7678018575851393, 'support': 1292}, 'macro avg': {'precision': 0.6557129617370581, 'recall': 0.5783147773279352, 'f1-score': 0.5846104383238666, 'support': 1292}, 'weighted avg': {'precision': 0.7300044392177631, 'recall': 0.7678018575851393, 'f1-score': 0.7306511501825036, 'support': 1292}}",0.71
6,clf,ada,min,basic,ALL_NO_1_1_1,0_180,included,basic,0.76,{'n_estimators': 100},0.77,0.74,0.80,0.93,0.53,0.26,988.00,304.00,"{'0': {'precision': 0.8035087719298246, 'recall': 0.9271255060728745, 'f1-score': 0.8609022556390977, 'support': 988}, '1': {'precision': 0.5263157894736842, 'recall': 0.2631578947368421, 'f1-score': 0.35087719298245607, 'support': 304}, 'micro avg': {'precision': 0.7708978328173375, 'recall': 0.7708978328173375, 'f1-score': 0.7708978328173375, 'support': 1292}, 'macro avg': {'precision': 0.6649122807017545, 'recall': 0.5951417004048583, 'f1-score': 0.6058897243107769, 'support': 1292}, 'weighted avg': {'precision': 0.7382868937048503, 'recall': 0.7708978328173375, 'f1-score': 0.7408963585434173, 'support': 1292}}",0.78
0,reg,kn,min,basic,ALL_NO_1_1_1,0_180,included,basic,25.29,{'n_neighbors': 31},,,,,,,,,23.37,2.57
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,0_180,included,basic,28.46,"{'C': 5, 'gamma': 4}",,,,,,,,,25.76,6.88
2,reg,dtree,min,basic,ALL_NO_1_1_1,0_180,included,basic,25.05,"{'max_depth': 6, 'min_samples_leaf': 100}",,,,,,,,,23.08,0.47
3,reg,rforest,min,basic,ALL_NO_1_1_1,0_180,included,basic,24.35,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,,,22.74,42.08
4,reg,xgb,min,basic,ALL_NO_1_1_1,0_180,included,basic,24.34,{'n_estimators': 100},,,,,,,,,22.78,0.31
5,reg,gboosting,min,basic,ALL_NO_1_1_1,0_180,included,basic,24.36,{'n_estimators': 100},,,,,,,,,22.81,0.58
6,reg,ada,min,basic,ALL_NO_1_1_1,0_180,included,basic,26.88,{'n_estimators': 10},,,,,,,,,25.71,0.33
0,clf,kn,max,basic,ALL_NO_3_2_1,0_180,included,basic,0.75,{'n_neighbors': 51},0.74,0.73,0.74,0.99,0.69,0.07,943.00,349.00,"{'0': {'precision': 0.741447891805887, 'recall': 0.9883351007423118, 'f1-score': 0.8472727272727272, 'support': 943}, '1': {'precision': 0.6857142857142857, 'recall': 0.06876790830945559, 'f1-score': 0.125, 'support': 349}, 'micro avg': {'precision': 0.739938080495356, 'recall': 0.739938080495356, 'f1-score': 0.739938080495356, 'support': 1292}, 'macro avg': {'precision': 0.7135810887600864, 'recall': 0.5285515045258837, 'f1-score': 0.4861363636363636, 'support': 1292}, 'weighted avg': {'precision': 0.7263929161665922, 'recall': 0.739938080495356, 'f1-score': 0.6521696453701097, 'support': 1292}}",3.08
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,0_180,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.73,0.53,0.73,1.00,0.00,0.00,943.00,349.00,"{'0': {'precision': 0.7298761609907121, 'recall': 1.0, 'f1-score': 0.8438478747203579, 'support': 943}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 349}, 'micro avg': {'precision': 0.7298761609907121, 'recall': 0.7298761609907121, 'f1-score': 0.7298761609907122, 'support': 1292}, 'macro avg': {'precision': 0.36493808049535603, 'recall': 0.5, 'f1-score': 0.42192393736017897, 'support': 1292}, 'weighted avg': {'precision': 0.5327192103825398, 'recall': 0.7298761609907121, 'f1-score': 0.6159044472610662, 'support': 1292}}",7.16
2,clf,dtree,max,basic,ALL_NO_3_2_1,0_180,included,basic,0.76,"{'max_depth': 2, 'min_samples_leaf': 200}",0.74,0.70,0.75,0.96,0.57,0.13,943.00,349.00,"{'0': {'precision': 0.7493816982687551, 'recall': 0.9639448568398727, 'f1-score': 0.8432282003710575, 'support': 943}, '1': {'precision': 0.569620253164557, 'recall': 0.12893982808022922, 'f1-score': 0.21028037383177567, 'support': 349}, 'micro avg': {'precision': 0.7383900928792569, 'recall': 0.7383900928792569, 'f1-score': 0.7383900928792569, 'support': 1292}, 'macro avg': {'precision': 0.6595009757166561, 'recall': 0.546442342460051, 'f1-score': 0.5267542871014166, 'support': 1292}, 'weighted avg': {'precision': 0.7008238466113518, 'recall': 0.7383900928792569, 'f1-score': 0.6722539035736819, 'support': 1292}}",0.51
3,clf,rforest,max,basic,ALL_NO_3_2_1,0_180,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.75,0.74,0.75,0.99,0.71,0.10,943.00,349.00,"{'0': {'precision': 0.7467845659163987, 'recall': 0.985153764581124, 'f1-score': 0.8495656149977139, 'support': 943}, '1': {'precision': 0.7083333333333334, 'recall': 0.09742120343839542, 'f1-score': 0.1712846347607053, 'support': 349}, 'micro avg': {'precision': 0.7453560371517027, 'recall': 0.7453560371517027, 'f1-score': 0.7453560371517026, 'support': 1292}, 'macro avg': {'precision': 0.727558949624866, 'recall': 0.5412874840097597, 'f1-score': 0.5104251248792095, 'support': 1292}, 'weighted avg': {'precision': 0.7363979713564222, 'recall': 0.7453560371517027, 'f1-score': 0.6663457526891102, 'support': 1292}}",24.72
4,clf,xgb,max,basic,ALL_NO_3_2_1,0_180,included,basic,0.76,{'n_estimators': 50},0.75,0.75,0.75,0.99,0.75,0.11,943.00,349.00,"{'0': {'precision': 0.7506053268765133, 'recall': 0.9862142099681867, 'f1-score': 0.8524289642529789, 'support': 943}, '1': {'precision': 0.7547169811320755, 'recall': 0.11461318051575932, 'f1-score': 0.19900497512437812, 'support': 349}, 'micro avg': {'precision': 0.7507739938080495, 'recall': 0.7507739938080495, 'f1-score': 0.7507739938080495, 'support': 1292}, 'macro avg': {'precision': 0.7526611540042945, 'recall': 0.550413695241973, 'f1-score': 0.5257169696886785, 'support': 1292}, 'weighted avg': {'precision': 0.7517159827087047, 'recall': 0.7507739938080495, 'f1-score': 0.675923567808798, 'support': 1292}}",0.30
5,clf,gboosting,max,basic,ALL_NO_3_2_1,0_180,included,basic,0.76,{'n_estimators': 50},0.75,0.75,0.75,0.98,0.74,0.12,943.00,349.00,"{'0': {'precision': 0.7520259319286872, 'recall': 0.9840933191940615, 'f1-score': 0.8525493798805696, 'support': 943}, '1': {'precision': 0.7413793103448276, 'recall': 0.12320916905444126, 'f1-score': 0.2113022113022113, 'support': 349}, 'micro avg': {'precision': 0.7515479876160991, 'recall': 0.7515479876160991, 'f1-score': 0.7515479876160991, 'support': 1292}, 'macro avg': {'precision': 0.7467026211367573, 'recall': 0.5536512441242514, 'f1-score': 0.5319257955913904, 'support': 1292}, 'weighted avg': {'precision': 0.7491500256339759, 'recall': 0.7515479876160991, 'f1-score': 0.6793332329503474, 'support': 1292}}",0.71
6,clf,ada,max,basic,ALL_NO_3_2_1,0_180,included,basic,0.75,{'n_estimators': 10},0.75,0.72,0.76,0.95,0.61,0.19,943.00,349.00,"{'0': {'precision': 0.760777683854607, 'recall': 0.9544008483563097, 'f1-score': 0.8466603951081845, 'support': 943}, '1': {'precision': 0.6055045871559633, 'recall': 0.18911174785100288, 'f1-score': 0.2882096069868996, 'support': 349}, 'micro avg': {'precision': 0.7476780185758514, 'recall': 0.7476780185758514, 'f1-score': 0.7476780185758514, 'support': 1292}, 'macro avg': {'precision': 0.6831411355052852, 'recall': 0.5717562981036562, 'f1-score': 0.5674350010475421, 'support': 1292}, 'weighted avg': {'precision': 0.7188347188795089, 'recall': 0.7476780185758514, 'f1-score': 0.6958095243231006, 'support': 1292}}",0.77
0,reg,kn,max,basic,ALL_NO_3_2_1,0_180,included,basic,25.60,{'n_neighbors': 41},,,,,,,,,25.80,2.77
1,reg,svr-rbf,max,basic,ALL_NO_3_2_1,0_180,included,basic,28.14,"{'C': 5, 'gamma': 1}",,,,,,,,,28.80,6.84
2,reg,dtree,max,basic,ALL_NO_3_2_1,0_180,included,basic,25.01,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,24.96,0.46
3,reg,rforest,max,basic,ALL_NO_3_2_1,0_180,included,basic,24.67,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,24.54,43.53
4,reg,xgb,max,basic,ALL_NO_3_2_1,0_180,included,basic,24.93,{'n_estimators': 50},,,,,,,,,24.88,0.30
5,reg,gboosting,max,basic,ALL_NO_3_2_1,0_180,included,basic,25.09,{'n_estimators': 50},,,,,,,,,24.75,0.59
6,reg,ada,max,basic,ALL_NO_3_2_1,0_180,included,basic,27.23,{'n_estimators': 10},,,,,,,,,27.88,0.98
0,clf,kn,min,basic,ALL_NO_3_2_1,0_180,included,basic,0.75,{'n_neighbors': 21},0.76,0.72,0.79,0.95,0.49,0.16,988.00,304.00,"{'0': {'precision': 0.7858942065491183, 'recall': 0.9473684210526315, 'f1-score': 0.859109683340982, 'support': 988}, '1': {'precision': 0.48514851485148514, 'recall': 0.1611842105263158, 'f1-score': 0.2419753086419753, 'support': 304}, 'micro avg': {'precision': 0.7623839009287926, 'recall': 0.7623839009287926, 'f1-score': 0.7623839009287926, 'support': 1292}, 'macro avg': {'precision': 0.6355213607003017, 'recall': 0.5542763157894737, 'f1-score': 0.5505424959914786, 'support': 1292}, 'weighted avg': {'precision': 0.7151305143849694, 'recall': 0.7623839009287926, 'f1-score': 0.7139015951765099, 'support': 1292}}",3.04
1,clf,svc-rbf,min,basic,ALL_NO_3_2_1,0_180,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.76,0.58,0.76,1.00,0.00,0.00,988.00,304.00,"{'0': {'precision': 0.7647058823529411, 'recall': 1.0, 'f1-score': 0.8666666666666666, 'support': 988}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 304}, 'micro avg': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 1292}, 'macro avg': {'precision': 0.38235294117647056, 'recall': 0.5, 'f1-score': 0.4333333333333333, 'support': 1292}, 'weighted avg': {'precision': 0.5847750865051903, 'recall': 0.7647058823529411, 'f1-score': 0.6627450980392156, 'support': 1292}}",7.23
2,clf,dtree,min,basic,ALL_NO_3_2_1,0_180,included,basic,0.76,"{'max_depth': 5, 'min_samples_leaf': 20}",0.76,0.71,0.78,0.95,0.47,0.15,988.00,304.00,"{'0': {'precision': 0.783625730994152, 'recall': 0.9493927125506073, 'f1-score': 0.8585812356979404, 'support': 988}, '1': {'precision': 0.47368421052631576, 'recall': 0.14802631578947367, 'f1-score': 0.2255639097744361, 'support': 304}, 'micro avg': {'precision': 0.7608359133126935, 'recall': 0.7608359133126935, 'f1-score': 0.7608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.6286549707602339, 'recall': 0.5487095141700404, 'f1-score': 0.5420725727361883, 'support': 1292}, 'weighted avg': {'precision': 0.7106983144134846, 'recall': 0.7608359133126935, 'f1-score': 0.7096359825394688, 'support': 1292}}",0.50
3,clf,rforest,min,basic,ALL_NO_3_2_1,0_180,included,basic,0.76,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 50}",0.77,0.71,0.78,0.97,0.51,0.11,988.00,304.00,"{'0': {'precision': 0.7786818551668023, 'recall': 0.9686234817813765, 'f1-score': 0.8633288227334236, 'support': 988}, '1': {'precision': 0.5079365079365079, 'recall': 0.10526315789473684, 'f1-score': 0.17438692098092642, 'support': 304}, 'micro avg': {'precision': 0.7654798761609907, 'recall': 0.7654798761609907, 'f1-score': 0.7654798761609908, 'support': 1292}, 'macro avg': {'precision': 0.6433091815516552, 'recall': 0.5369433198380567, 'f1-score': 0.518857871857175, 'support': 1292}, 'weighted avg': {'precision': 0.7149770675832037, 'recall': 0.7654798761609907, 'f1-score': 0.7012248458504831, 'support': 1292}}",24.47
4,clf,xgb,min,basic,ALL_NO_3_2_1,0_180,included,basic,0.77,{'n_estimators': 100},0.76,0.72,0.79,0.94,0.50,0.20,988.00,304.00,"{'0': {'precision': 0.7928082191780822, 'recall': 0.937246963562753, 'f1-score': 0.8589981447124304, 'support': 988}, '1': {'precision': 0.5, 'recall': 0.20394736842105263, 'f1-score': 0.2897196261682243, 'support': 304}, 'micro avg': {'precision': 0.7647058823529411, 'recall': 0.7647058823529411, 'f1-score': 0.7647058823529412, 'support': 1292}, 'macro avg': {'precision': 0.6464041095890412, 'recall': 0.5705971659919028, 'f1-score': 0.5743588854403273, 'support': 1292}, 'weighted avg': {'precision': 0.7239121676067688, 'recall': 0.7647058823529411, 'f1-score': 0.7250502579961466, 'support': 1292}}",0.32
5,clf,gboosting,min,basic,ALL_NO_3_2_1,0_180,included,basic,0.76,{'n_estimators': 50},0.77,0.72,0.79,0.95,0.50,0.17,988.00,304.00,"{'0': {'precision': 0.7885425442291492, 'recall': 0.9473684210526315, 'f1-score': 0.8606896551724138, 'support': 988}, '1': {'precision': 0.5047619047619047, 'recall': 0.17434210526315788, 'f1-score': 0.2591687041564792, 'support': 304}, 'micro avg': {'precision': 0.7654798761609907, 'recall': 0.7654798761609907, 'f1-score': 0.7654798761609908, 'support': 1292}, 'macro avg': {'precision': 0.646652224495527, 'recall': 0.5608552631578947, 'f1-score': 0.5599291796644466, 'support': 1292}, 'weighted avg': {'precision': 0.7217706290603857, 'recall': 0.7654798761609907, 'f1-score': 0.7191553137568998, 'support': 1292}}",0.74
6,clf,ada,min,basic,ALL_NO_3_2_1,0_180,included,basic,0.76,{'n_estimators': 50},0.76,0.72,0.79,0.93,0.49,0.22,988.00,304.00,"{'0': {'precision': 0.7944732297063903, 'recall': 0.9311740890688259, 'f1-score': 0.8574091332712022, 'support': 988}, '1': {'precision': 0.4925373134328358, 'recall': 0.21710526315789475, 'f1-score': 0.3013698630136986, 'support': 304}, 'micro avg': {'precision': 0.7631578947368421, 'recall': 0.7631578947368421, 'f1-score': 0.7631578947368421, 'support': 1292}, 'macro avg': {'precision': 0.643505271569613, 'recall': 0.5741396761133604, 'f1-score': 0.5793894981424503, 'support': 1292}, 'weighted avg': {'precision': 0.723429484700848, 'recall': 0.7631578947368421, 'f1-score': 0.7265763637988484, 'support': 1292}}",0.81
0,reg,kn,min,basic,ALL_NO_3_2_1,0_180,included,basic,25.28,{'n_neighbors': 31},,,,,,,,,23.33,3.12
1,reg,svr-rbf,min,basic,ALL_NO_3_2_1,0_180,included,basic,28.46,"{'C': 5, 'gamma': 4}",,,,,,,,,25.76,6.97
2,reg,dtree,min,basic,ALL_NO_3_2_1,0_180,included,basic,25.03,"{'max_depth': 6, 'min_samples_leaf': 100}",,,,,,,,,23.12,0.48
3,reg,rforest,min,basic,ALL_NO_3_2_1,0_180,included,basic,24.38,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,,,22.72,44.57
4,reg,xgb,min,basic,ALL_NO_3_2_1,0_180,included,basic,24.46,{'n_estimators': 50},,,,,,,,,22.64,0.29
5,reg,gboosting,min,basic,ALL_NO_3_2_1,0_180,included,basic,24.48,{'n_estimators': 50},,,,,,,,,22.67,0.58
6,reg,ada,min,basic,ALL_NO_3_2_1,0_180,included,basic,26.56,{'n_estimators': 10},,,,,,,,,25.75,0.47
0,clf,kn,max,basic,ALL_YES_1_1_1,0_180,included,basic,0.78,{'n_neighbors': 71},0.78,0.74,0.78,0.99,0.60,0.03,713.00,204.00,"{'0': {'precision': 0.7816979051819184, 'recall': 0.9943899018232819, 'f1-score': 0.8753086419753087, 'support': 713}, '1': {'precision': 0.6, 'recall': 0.029411764705882353, 'f1-score': 0.056074766355140186, 'support': 204}, 'micro avg': {'precision': 0.7797164667393675, 'recall': 0.7797164667393675, 'f1-score': 0.7797164667393675, 'support': 917}, 'macro avg': {'precision': 0.6908489525909591, 'recall': 0.5119008332645821, 'f1-score': 0.46569170416522443, 'support': 917}, 'weighted avg': {'precision': 0.7412765609538798, 'recall': 0.7797164667393675, 'f1-score': 0.693058139656318, 'support': 917}}",1.93
