,accuracy_test,before_data,elapsed_time,model,model_type,params,score,sweep_buy_sell,sweep_news_agg,sweeps_market_variables
0,0.30727554179566563,excluded,0.32,knn,clf,{'n_neighbors': 71},0.31,15_60,ALL_NO_1_1_1,market_basic
1,0.3862229102167183,excluded,0.19,tree,clf,"{'max_depth': 3, 'min_samples_leaf': 10}",0.39,15_60,ALL_NO_1_1_1,market_basic
2,0.40634674922600617,excluded,11.63,forest,clf,"{'max_depth': 5, 'min_samples_leaf': 150, 'n_estimators': 50}",0.40,15_60,ALL_NO_1_1_1,market_basic
3,0.40092879256965946,excluded,1.51,xgb,clf,{'n_estimators': 100},0.39,15_60,ALL_NO_1_1_1,market_basic
4,0.40634674922600617,excluded,1.94,gradientBoosting,clf,{'n_estimators': 10},0.39,15_60,ALL_NO_1_1_1,market_basic
5,0.37229102167182665,excluded,0.45,AdaBoostClassifier,clf,{'n_estimators': 10},0.39,15_60,ALL_NO_1_1_1,market_basic
