actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name,open_released,high_released,low_released,close_released,high_5,low_5,close_5,volatility_5,direction_5,pips_agg_5,pips_candle_5,high_10,low_10,close_10,volatility_10,direction_10,pips_agg_10,pips_candle_10,high_15,low_15,close_15,volatility_15,direction_15,pips_agg_15,pips_candle_15,high_30,low_30,close_30,volatility_30,direction_30,pips_agg_30,pips_candle_30,high_60,low_60,close_60,volatility_60,direction_60,pips_agg_60,pips_candle_60,high_90,low_90,close_90,volatility_90,direction_90,pips_agg_90,pips_candle_90,high_120,low_120,close_120,volatility_120,direction_120,pips_agg_120,pips_candle_120,high_180,low_180,close_180,volatility_180,direction_180,pips_agg_180,pips_candle_180,high_240,low_240,close_240,volatility_240,direction_240,pips_agg_240,pips_candle_240
308K,USD,2007-03-29 08:30:00,320K,better,Low,Unemployment Claims,318K,accurate,13,2007-03-29 12:30:00+00:00,3.75,2007,1,3,Thursday,13340,13341,13338,13341,13339,13326,13327,13,down,14,12,13328,13314,13321,14,down,20,7,13326,13320,13326,6,up,15,5,13328,13323,13327,5,up,14,1,13332,13329,13330,3,up,11,1,13338,13335,13335,3,up,6,2,13333,13332,13333,1,down,8,1,13333,13328,13331,5,down,10,0,13342,13340,13341,2,up,0,1
-22B,USD,2007-03-29 10:30:00,-18B,accurate,Low,Natural Gas Storage,17B,accurate,13,2007-03-29 14:30:00+00:00,22.22,2007,1,3,Thursday,13332,13333,13332,13333,13333,13331,13331,2,down,2,1,13332,13331,13332,1,up,1,1,13338,13333,13337,5,up,4,4,13335,13331,13332,4,down,1,2,13333,13328,13331,5,down,2,0,13337,13331,13334,6,up,1,1,13342,13340,13341,2,up,8,1,13339,13336,13338,3,down,5,0,13335,13331,13333,4,down,0,2
0.3%,USD,2007-03-30 08:30:00,0.2%,better,High,Core PCE Price Index m/m,0.2%,worse,13,2007-03-30 12:30:00+00:00,-50.0,2007,1,3,Friday,13326,13326,13324,13325,13325,13318,13321,7,down,4,4,13319,13290,13291,29,down,34,28,13301,13290,13301,11,up,24,9,13313,13308,13313,5,up,12,4,13319,13316,13317,3,up,8,1,13309,13303,13309,6,down,16,4,13302,13297,13301,5,down,24,4,13390,13350,13389,40,up,64,39,13377,13369,13373,8,down,48,0
0.6%,USD,2007-03-30 08:30:00,0.3%,better,Medium,Personal Spending m/m,0.5%,accurate,13,2007-03-30 12:30:00+00:00,-100.0,2007,1,3,Friday,13326,13326,13324,13325,13325,13318,13321,7,down,4,4,13319,13290,13291,29,down,34,28,13301,13290,13301,11,up,24,9,13313,13308,13313,5,up,12,4,13319,13316,13317,3,up,8,1,13309,13303,13309,6,down,16,4,13302,13297,13301,5,down,24,4,13390,13350,13389,40,up,64,39,13377,13369,13373,8,down,48,0
0.6%,USD,2007-03-30 08:30:00,0.3%,better,Low,Personal Income m/m,1.0%,accurate,13,2007-03-30 12:30:00+00:00,-100.0,2007,1,3,Friday,13326,13326,13324,13325,13325,13318,13321,7,down,4,4,13319,13290,13291,29,down,34,28,13301,13290,13301,11,up,24,9,13313,13308,13313,5,up,12,4,13319,13316,13317,3,up,8,1,13309,13303,13309,6,down,16,4,13302,13297,13301,5,down,24,4,13390,13350,13389,40,up,64,39,13377,13369,13373,8,down,48,0
61.7,USD,2007-03-30 09:45:00,49.5,better,Medium,Chicago PMI,47.9,accurate,13,2007-03-30 13:45:00+00:00,-24.65,2007,1,3,Friday,13315,13315,13305,13306,13307,13295,13306,12,down,0,3,13307,13304,13305,3,down,1,1,13309,13303,13309,6,up,3,4,13294,13289,13291,5,down,15,1,13305,13299,13300,6,up,6,1,13327,13311,13327,16,up,21,12,13394,13377,13393,17,up,87,15,13370,13367,13368,3,down,62,1,13373,13371,13373,2,up,67,1
88.4,USD,2007-03-30 10:00:00,88.8,accurate,Medium,Revised UoM Consumer Sentiment,88.8,accurate,13,2007-03-30 14:00:00+00:00,0.45,2007,1,3,Friday,13305,13309,13303,13309,13312,13295,13296,17,down,13,11,13297,13288,13291,9,down,18,6,13294,13289,13291,5,down,18,1,13302,13297,13301,5,up,8,4,13311,13302,13310,9,up,1,7,13390,13350,13389,40,up,80,39,13378,13365,13372,13,down,63,4,13373,13369,13370,4,down,61,3,13375,13373,13374,2,up,65,1
0.3%,USD,2007-03-30 10:00:00,-0.6%,better,Low,Construction Spending m/m,0.5%,better,13,2007-03-30 14:00:00+00:00,-150.0,2007,1,3,Friday,13305,13309,13303,13309,13312,13295,13296,17,down,13,11,13297,13288,13291,9,down,18,6,13294,13289,13291,5,down,18,1,13302,13297,13301,5,up,8,4,13311,13302,13310,9,up,1,7,13390,13350,13389,40,up,80,39,13378,13365,13372,13,down,63,4,13373,13369,13370,4,down,61,3,13375,13373,13374,2,up,65,1
50.9,USD,2007-04-02 10:00:00,51.3,worse,High,ISM Manufacturing PMI,52.3,accurate,14,2007-04-02 14:00:00+00:00,0.78,2007,2,4,Monday,13372,13372,13368,13368,13380,13368,13376,12,up,8,7,13378,13373,13377,5,up,9,1,13377,13373,13376,4,down,8,0,13371,13369,13369,2,down,1,2,13375,13370,13374,5,up,6,2,13368,13364,13365,4,down,3,3,13374,13372,13372,2,up,4,0,13379,13374,13377,5,up,9,3,13369,13366,13367,3,down,1,2
65.5,USD,2007-04-02 10:00:00,60.0,better,Low,ISM Manufacturing Prices,59.0,accurate,14,2007-04-02 14:00:00+00:00,-9.17,2007,2,4,Monday,13372,13372,13368,13368,13380,13368,13376,12,up,8,7,13378,13373,13377,5,up,9,1,13377,13373,13376,4,down,8,0,13371,13369,13369,2,down,1,2,13375,13370,13374,5,up,6,2,13368,13364,13365,4,down,3,3,13374,13372,13372,2,up,4,0,13379,13374,13377,5,up,9,3,13369,13366,13367,3,down,1,2
16.3M,USD,2007-04-03 01:00:00,16.4M,accurate,Low,Total Vehicle Sales,16.6M,accurate,14,2007-04-03 05:00:00+00:00,0.61,2007,2,4,Tuesday,13365,13366,13363,13364,13366,13364,13365,2,up,1,1,13365,13363,13364,2,down,0,0,13365,13363,13364,2,down,0,1,13364,13362,13364,2,down,0,1,13355,13353,13354,2,down,10,0,13365,13360,13362,5,up,2,2,13368,13365,13367,3,up,3,0,13371,13361,13362,10,down,2,6,13366,13364,13365,2,up,1,1
0.7%,USD,2007-04-03 10:00:00,-0.5%,better,High,Pending Home Sales m/m,-4.2%,accurate,14,2007-04-03 14:00:00+00:00,-240.0,2007,2,4,Tuesday,13370,13370,13365,13367,13366,13361,13363,5,down,4,3,13374,13364,13372,10,up,5,8,13374,13370,13371,4,down,4,0,13369,13366,13367,3,down,0,1,13372,13368,13372,4,up,5,4,13367,13364,13367,3,down,0,2,13362,13358,13361,4,down,6,3,13360,13357,13357,3,down,10,1,13340,13327,13329,13,down,38,11
106K,USD,2007-04-04 08:15:00,125K,worse,High,ADP Non-Farm Employment Change,65K,better,14,2007-04-04 12:15:00+00:00,15.2,2007,2,4,Wednesday,13352,13352,13348,13349,13356,13349,13355,7,up,6,6,13357,13354,13357,3,up,8,2,13357,13354,13357,3,down,8,0,13350,13344,13344,6,down,5,2,13357,13345,13350,12,up,1,7,13356,13345,13356,11,up,7,1,13363,13358,13360,5,up,11,0,13372,13370,13371,2,up,22,1,13364,13361,13362,3,down,13,0
52.4,USD,2007-04-04 10:00:00,54.8,worse,High,ISM Non-Manufacturing PMI,54.3,accurate,14,2007-04-04 14:00:00+00:00,4.38,2007,2,4,Wednesday,13357,13357,13353,13353,13365,13352,13362,13,up,9,9,13368,13358,13360,10,down,7,2,13363,13358,13360,5,down,7,0,13370,13365,13367,5,up,14,0,13376,13369,13376,7,up,23,7,13369,13365,13367,4,down,14,2,13368,13362,13362,6,down,9,6,13373,13369,13372,4,up,19,3,13370,13369,13369,1,down,16,1
1.0%,USD,2007-04-04 10:00:00,1.9%,worse,Medium,Factory Orders m/m,-5.7%,accurate,14,2007-04-04 14:00:00+00:00,47.37,2007,2,4,Wednesday,13357,13357,13353,13353,13365,13352,13362,13,up,9,9,13368,13358,13360,10,down,7,2,13363,13358,13360,5,down,7,0,13370,13365,13367,5,up,14,0,13376,13369,13376,7,up,23,7,13369,13365,13367,4,down,14,2,13368,13362,13362,6,down,9,6,13373,13369,13372,4,up,19,3,13370,13369,13369,1,down,16,1
4.3M,USD,2007-04-04 10:30:00,0.5M,accurate,Low,Crude Oil Inventories,-0.8M,accurate,14,2007-04-04 14:30:00+00:00,-760.0,2007,2,4,Wednesday,13367,13370,13365,13367,13373,13364,13373,9,up,6,5,13381,13372,13379,9,up,12,6,13379,13372,13373,7,down,6,5,13376,13369,13376,7,up,9,7,13369,13365,13367,4,down,0,2,13368,13362,13362,6,down,5,6,13366,13364,13366,2,up,1,2,13367,13365,13365,2,down,2,2,13370,13368,13370,2,up,3,2
321K,USD,2007-04-05 08:30:00,314K,worse,Low,Unemployment Claims,310K,accurate,14,2007-04-05 12:30:00+00:00,-2.23,2007,2,4,Thursday,13378,13388,13378,13380,13382,13375,13376,7,down,4,4,13380,13376,13380,4,up,0,4,13383,13378,13380,5,down,0,0,13388,13384,13385,4,up,5,1,13435,13418,13430,17,up,50,11,13441,13434,13434,7,up,54,3,13434,13431,13433,3,down,53,2,13430,13426,13426,4,down,46,4,13422,13420,13422,2,down,42,0
58B,USD,2007-04-05 10:30:00,54B,accurate,Low,Natural Gas Storage,-22B,accurate,14,2007-04-05 14:30:00+00:00,-7.41,2007,2,4,Thursday,13431,13434,13431,13433,13434,13430,13434,4,up,1,1,13433,13431,13432,2,down,1,1,13434,13432,13433,2,up,0,1,13437,13434,13435,3,up,2,0,13430,13426,13426,4,down,7,4,13426,13424,13425,2,down,8,0,13422,13420,13422,2,down,11,0,13427,13422,13426,5,up,7,4,13430,13427,13427,3,up,6,1
180K,USD,2007-04-06 08:30:00,135K,better,High,Non-Farm Employment Change,113K,better,14,2007-04-06 12:30:00+00:00,-33.33,2007,2,4,Friday,13423,13425,13413,13418,13413,13372,13379,41,down,39,34,13396,13377,13392,19,up,26,13,13394,13372,13376,22,down,42,16,13384,13380,13382,4,up,36,1,13381,13377,13380,4,down,38,3,13375,13368,13371,7,down,47,4,13369,13367,13368,2,down,50,0,13371,13367,13371,4,up,47,1,13372,13368,13372,4,up,46,1
4.4%,USD,2007-04-06 08:30:00,4.6%,better,High,Unemployment Rate,4.5%,accurate,14,2007-04-06 12:30:00+00:00,4.35,2007,2,4,Friday,13423,13425,13413,13418,13413,13372,13379,41,down,39,34,13396,13377,13392,19,up,26,13,13394,13372,13376,22,down,42,16,13384,13380,13382,4,up,36,1,13381,13377,13380,4,down,38,3,13375,13368,13371,7,down,47,4,13369,13367,13368,2,down,50,0,13371,13367,13371,4,up,47,1,13372,13368,13372,4,up,46,1
0.3%,USD,2007-04-06 08:30:00,0.3%,accurate,Medium,Average Hourly Earnings m/m,0.4%,accurate,14,2007-04-06 12:30:00+00:00,0.0,2007,2,4,Friday,13423,13425,13413,13418,13413,13372,13379,41,down,39,34,13396,13377,13392,19,up,26,13,13394,13372,13376,22,down,42,16,13384,13380,13382,4,up,36,1,13381,13377,13380,4,down,38,3,13375,13368,13371,7,down,47,4,13369,13367,13368,2,down,50,0,13371,13367,13371,4,up,47,1,13372,13368,13372,4,up,46,1
0.5%,USD,2007-04-06 10:00:00,0.4%,worse,Low,Final Wholesale Inventories m/m,0.6%,better,14,2007-04-06 14:00:00+00:00,-25.0,2007,2,4,Friday,13375,13375,13368,13371,13373,13365,13366,8,down,5,5,13369,13365,13367,4,up,4,0,13367,13364,13366,3,down,5,1,13369,13367,13368,2,up,3,0,13373,13371,13372,2,up,1,0,13371,13367,13371,4,down,0,1,13373,13370,13371,3,down,0,1,13373,13371,13371,2,down,0,2,13375,13371,13375,4,up,4,1
3.0B,USD,2007-04-06 15:00:00,5.5B,worse,Low,Consumer Credit m/m,6.6B,accurate,14,2007-04-06 19:00:00+00:00,45.45,2007,2,4,Friday,13377,13378,13376,13376,13377,13375,13376,2,down,0,0,13376,13372,13374,4,down,2,1,13376,13371,13375,5,up,1,3,13375,13373,13374,2,down,2,1,13374,13369,13374,5,down,2,1,13376,13371,13376,5,up,0,4,13378,13372,13378,6,up,2,6,13378,13378,13378,0,down,2,0,13378,13378,13378,0,down,2,0
45.5,USD,2007-04-10 10:00:00,50.0,worse,Low,IBD/TIPP Economic Optimism,50.8,accurate,15,2007-04-10 14:00:00+00:00,9.0,2007,2,4,Tuesday,13428,13433,13428,13433,13437,13431,13431,6,down,2,2,13433,13429,13430,4,down,3,1,13435,13429,13434,6,up,1,4,13438,13434,13436,4,up,3,1,13443,13439,13441,4,up,8,0,13443,13439,13442,4,up,9,1,13440,13434,13436,6,down,3,4,13437,13434,13434,3,down,1,3,13428,13426,13427,2,down,6,1
0.7M,USD,2007-04-11 10:30:00,1.7M,accurate,Low,Crude Oil Inventories,4.3M,accurate,15,2007-04-11 14:30:00+00:00,58.82,2007,2,4,Wednesday,13432,13432,13427,13430,13431,13429,13430,2,down,0,1,13431,13427,13427,4,down,3,3,13429,13426,13429,3,up,1,2,13441,13435,13439,6,up,9,3,13438,13436,13436,2,down,6,0,13436,13435,13436,1,down,6,0,13433,13432,13432,1,down,2,1,13434,13433,13434,1,up,4,0,13421,13416,13420,5,down,10,4
-96.3B,USD,2007-04-11 14:00:00,-90.0B,worse,Medium,Federal Budget Balance,-120.0B,accurate,15,2007-04-11 18:00:00+00:00,7.0,2007,2,4,Wednesday,13432,13432,13427,13427,13433,13417,13417,16,down,10,10,13419,13415,13417,4,down,10,0,13419,13406,13411,13,down,16,6,13421,13416,13420,5,up,7,4,13427,13425,13427,2,up,0,1,13428,13425,13426,3,down,1,1,13429,13428,13429,1,up,2,1,13432,13431,13431,1,up,4,0,13434,13433,13433,1,up,6,0
1.7%,USD,2007-04-12 08:30:00,0.7%,better,Medium,Import Prices m/m,0.1%,accurate,15,2007-04-12 12:30:00+00:00,-142.86,2007,2,4,Thursday,13462,13465,13460,13462,13465,13461,13465,4,up,3,2,13470,13455,13457,15,down,5,8,13463,13456,13460,7,up,2,3,13459,13452,13458,7,down,4,5,13464,13460,13464,4,up,2,3,13481,13477,13477,4,up,15,3,13490,13482,13483,8,up,21,7,13494,13491,13492,3,up,30,1,13483,13478,13479,5,down,17,4
342K,USD,2007-04-12 08:30:00,318K,worse,Low,Unemployment Claims,323K,accurate,15,2007-04-12 12:30:00+00:00,-7.55,2007,2,4,Thursday,13462,13465,13460,13462,13465,13461,13465,4,up,3,2,13470,13455,13457,15,down,5,8,13463,13456,13460,7,up,2,3,13459,13452,13458,7,down,4,5,13464,13460,13464,4,up,2,3,13481,13477,13477,4,up,15,3,13490,13482,13483,8,up,21,7,13494,13491,13492,3,up,30,1,13483,13478,13479,5,down,17,4
23B,USD,2007-04-12 10:30:00,18B,accurate,Low,Natural Gas Storage,58B,accurate,15,2007-04-12 14:30:00+00:00,-27.78,2007,2,4,Thursday,13490,13490,13482,13483,13487,13482,13485,5,up,2,2,13504,13484,13498,20,up,15,14,13501,13492,13492,9,down,9,6,13498,13491,13496,7,up,13,4,13494,13491,13492,3,down,9,1,13485,13483,13483,2,down,0,2,13483,13478,13479,5,down,4,4,13478,13475,13475,3,down,8,2,13483,13480,13483,3,up,0,2
1.0%,USD,2007-04-13 08:30:00,0.7%,better,High,PPI m/m,1.3%,accurate,15,2007-04-13 12:30:00+00:00,-42.86,2007,2,4,Friday,13534,13537,13530,13535,13545,13528,13539,17,up,4,5,13540,13531,13531,9,down,4,8,13537,13529,13536,8,up,1,4,13542,13538,13541,4,up,6,1,13545,13540,13542,5,up,7,2,13546,13543,13546,3,up,11,3,13542,13535,13542,7,down,7,4,13508,13497,13502,11,down,33,2,13518,13514,13515,4,up,20,2
-58.4B,USD,2007-04-13 08:30:00,-60.2B,better,High,Trade Balance,-58.9B,accurate,15,2007-04-13 12:30:00+00:00,-2.99,2007,2,4,Friday,13534,13537,13530,13535,13545,13528,13539,17,up,4,5,13540,13531,13531,9,down,4,8,13537,13529,13536,8,up,1,4,13542,13538,13541,4,up,6,1,13545,13540,13542,5,up,7,2,13546,13543,13546,3,up,11,3,13542,13535,13542,7,down,7,4,13508,13497,13502,11,down,33,2,13518,13514,13515,4,up,20,2
0.0%,USD,2007-04-13 08:30:00,0.2%,worse,Medium,Core PPI m/m,0.4%,accurate,15,2007-04-13 12:30:00+00:00,100.0,2007,2,4,Friday,13534,13537,13530,13535,13545,13528,13539,17,up,4,5,13540,13531,13531,9,down,4,8,13537,13529,13536,8,up,1,4,13542,13538,13541,4,up,6,1,13545,13540,13542,5,up,7,2,13546,13543,13546,3,up,11,3,13542,13535,13542,7,down,7,4,13508,13497,13502,11,down,33,2,13518,13514,13515,4,up,20,2
85.3,USD,2007-04-13 10:00:00,87.5,worse,High,Prelim UoM Consumer Sentiment,88.4,accurate,15,2007-04-13 14:00:00+00:00,2.51,2007,2,4,Friday,13543,13546,13543,13546,13553,13537,13542,16,down,4,1,13541,13536,13537,5,down,9,4,13539,13534,13537,5,down,9,0,13542,13535,13542,7,up,4,4,13520,13506,13512,14,down,34,8,13508,13497,13502,11,down,44,2,13521,13516,13517,5,up,29,0,13516,13514,13514,2,down,32,1,13536,13533,13535,3,up,11,1
0.8%,USD,2007-04-16 08:30:00,0.8%,accurate,High,Core Retail Sales m/m,0.4%,better,16,2007-04-16 12:30:00+00:00,0.0,2007,2,4,Monday,13543,13546,13542,13545,13551,13541,13550,10,up,5,4,13551,13545,13547,6,down,2,3,13551,13546,13550,5,up,5,3,13553,13550,13551,3,up,6,1,13549,13540,13542,9,down,3,7,13548,13544,13547,4,up,2,1,13553,13549,13551,4,up,6,2,13549,13547,13549,2,down,4,2,13547,13544,13546,3,down,1,1
0.7%,USD,2007-04-16 08:30:00,0.4%,better,High,Retail Sales m/m,0.5%,better,16,2007-04-16 12:30:00+00:00,-75.0,2007,2,4,Monday,13543,13546,13542,13545,13551,13541,13550,10,up,5,4,13551,13545,13547,6,down,2,3,13551,13546,13550,5,up,5,3,13553,13550,13551,3,up,6,1,13549,13540,13542,9,down,3,7,13548,13544,13547,4,up,2,1,13553,13549,13551,4,up,6,2,13549,13547,13549,2,down,4,2,13547,13544,13546,3,down,1,1
3.8,USD,2007-04-16 08:30:00,7.5,worse,Medium,Empire State Manufacturing Index,1.9,accurate,16,2007-04-16 12:30:00+00:00,49.33,2007,2,4,Monday,13543,13546,13542,13545,13551,13541,13550,10,up,5,4,13551,13545,13547,6,down,2,3,13551,13546,13550,5,up,5,3,13553,13550,13551,3,up,6,1,13549,13540,13542,9,down,3,7,13548,13544,13547,4,up,2,1,13553,13549,13551,4,up,6,2,13549,13547,13549,2,down,4,2,13547,13544,13546,3,down,1,1
58.1B,USD,2007-04-16 09:00:00,80.5B,worse,High,TIC Long-Term Purchases,98.8B,accurate,16,2007-04-16 13:00:00+00:00,27.83,2007,2,4,Monday,13552,13553,13550,13551,13562,13545,13549,17,down,2,3,13549,13546,13548,3,down,3,1,13552,13546,13551,6,up,0,3,13549,13540,13542,9,down,9,7,13548,13544,13547,4,up,4,1,13553,13549,13551,4,up,0,2,13552,13548,13549,4,down,2,3,13550,13547,13549,3,down,2,1,13549,13547,13548,2,down,3,1
0.3%,USD,2007-04-16 10:00:00,0.2%,worse,Medium,Business Inventories m/m,0.2%,accurate,16,2007-04-16 14:00:00+00:00,-50.0,2007,2,4,Monday,13548,13548,13544,13547,13549,13542,13543,7,down,4,4,13546,13542,13546,4,up,1,4,13547,13544,13545,3,down,2,1,13553,13549,13551,4,up,4,2,13552,13548,13549,4,down,2,3,13549,13547,13549,2,down,2,2,13550,13547,13549,3,down,2,1,13549,13547,13548,2,down,1,1,13548,13547,13547,1,down,0,1
33,USD,2007-04-16 13:00:00,36,worse,Low,NAHB Housing Market Index,36,accurate,16,2007-04-16 17:00:00+00:00,8.33,2007,2,4,Monday,13549,13549,13547,13548,13550,13546,13547,4,down,1,1,13551,13546,13550,5,up,2,3,13553,13549,13549,4,down,1,1,13550,13547,13548,3,down,0,1,13548,13547,13547,1,down,1,1,13547,13546,13547,1,down,1,0,13549,13544,13549,5,up,1,3,13544,13541,13543,3,down,5,0,13534,13532,13534,2,down,14,1
0.1%,USD,2007-04-17 08:30:00,0.2%,worse,High,Core CPI m/m,0.2%,accurate,16,2007-04-17 12:30:00+00:00,50.0,2007,2,4,Tuesday,13544,13546,13542,13544,13567,13544,13560,23,up,16,16,13565,13557,13561,8,up,17,0,13576,13560,13576,16,up,32,15,13586,13582,13583,4,up,39,1,13581,13576,13579,5,down,35,1,13580,13574,13576,6,down,32,2,13579,13577,13578,2,up,34,0,13572,13566,13570,6,down,26,3,13561,13558,13559,3,down,15,1
1.54M,USD,2007-04-17 08:30:00,1.51M,better,Medium,Building Permits,1.53M,accurate,16,2007-04-17 12:30:00+00:00,-1.99,2007,2,4,Tuesday,13544,13546,13542,13544,13567,13544,13560,23,up,16,16,13565,13557,13561,8,up,17,0,13576,13560,13576,16,up,32,15,13586,13582,13583,4,up,39,1,13581,13576,13579,5,down,35,1,13580,13574,13576,6,down,32,2,13579,13577,13578,2,up,34,0,13572,13566,13570,6,down,26,3,13561,13558,13559,3,down,15,1
0.6%,USD,2007-04-17 08:30:00,0.6%,accurate,Medium,CPI m/m,0.4%,accurate,16,2007-04-17 12:30:00+00:00,0.0,2007,2,4,Tuesday,13544,13546,13542,13544,13567,13544,13560,23,up,16,16,13565,13557,13561,8,up,17,0,13576,13560,13576,16,up,32,15,13586,13582,13583,4,up,39,1,13581,13576,13579,5,down,35,1,13580,13574,13576,6,down,32,2,13579,13577,13578,2,up,34,0,13572,13566,13570,6,down,26,3,13561,13558,13559,3,down,15,1
1.52M,USD,2007-04-17 08:30:00,1.50M,accurate,Medium,Housing Starts,1.51M,accurate,16,2007-04-17 12:30:00+00:00,-1.33,2007,2,4,Tuesday,13544,13546,13542,13544,13567,13544,13560,23,up,16,16,13565,13557,13561,8,up,17,0,13576,13560,13576,16,up,32,15,13586,13582,13583,4,up,39,1,13581,13576,13579,5,down,35,1,13580,13574,13576,6,down,32,2,13579,13577,13578,2,up,34,0,13572,13566,13570,6,down,26,3,13561,13558,13559,3,down,15,1
81.4%,USD,2007-04-17 09:15:00,82.0%,worse,Medium,Capacity Utilization Rate,81.6%,worse,16,2007-04-17 13:15:00+00:00,0.73,2007,2,4,Tuesday,13579,13585,13579,13583,13589,13579,13582,10,down,1,1,13588,13580,13580,8,down,3,2,13581,13576,13579,5,down,4,1,13579,13576,13577,3,down,6,1,13583,13578,13581,5,up,2,0,13576,13574,13575,2,down,8,1,13571,13568,13570,3,down,13,0,13572,13568,13572,4,up,11,3,13563,13560,13561,3,down,22,1
-0.2%,USD,2007-04-17 09:15:00,0.2%,worse,Medium,Industrial Production m/m,0.8%,worse,16,2007-04-17 13:15:00+00:00,200.0,2007,2,4,Tuesday,13579,13585,13579,13583,13589,13579,13582,10,down,1,1,13588,13580,13580,8,down,3,2,13581,13576,13579,5,down,4,1,13579,13576,13577,3,down,6,1,13583,13578,13581,5,up,2,0,13576,13574,13575,2,down,8,1,13571,13568,13570,3,down,13,0,13572,13568,13572,4,up,11,3,13563,13560,13561,3,down,22,1
-1.0M,USD,2007-04-18 10:30:00,0.7M,accurate,Low,Crude Oil Inventories,0.7M,accurate,16,2007-04-18 14:30:00+00:00,242.86,2007,2,4,Wednesday,13583,13584,13579,13582,13587,13581,13587,6,up,5,4,13587,13581,13583,6,down,1,4,13584,13581,13582,3,down,0,0,13584,13579,13582,5,down,0,0,13583,13579,13579,4,down,3,4,13574,13572,13573,2,down,9,1,13582,13579,13580,3,up,2,0,13576,13574,13575,2,down,7,0,13573,13571,13573,2,down,9,1
339K,USD,2007-04-19 08:30:00,325K,worse,Low,Unemployment Claims,343K,accurate,16,2007-04-19 12:30:00+00:00,-4.31,2007,2,4,Thursday,13596,13599,13595,13598,13604,13598,13602,6,up,4,4,13614,13601,13610,13,up,12,8,13610,13605,13606,5,down,8,4,13594,13587,13590,7,down,8,3,13589,13585,13588,4,down,10,1,13593,13587,13587,6,down,11,2,13600,13596,13599,4,up,1,3,13613,13604,13605,9,up,7,7,13603,13599,13602,4,down,4,2
0.1%,USD,2007-04-19 10:00:00,0.2%,worse,Low,CB Leading Index m/m,-0.6%,worse,16,2007-04-19 14:00:00+00:00,50.0,2007,2,4,Thursday,13589,13593,13587,13587,13597,13583,13596,14,up,9,10,13599,13591,13592,8,down,5,4,13593,13589,13592,4,down,5,0,13600,13596,13599,4,up,12,3,13608,13600,13607,8,up,20,1,13613,13604,13605,9,down,18,7,13607,13602,13602,5,down,15,4,13606,13602,13605,4,up,18,3,13600,13598,13599,2,down,12,0
-46B,USD,2007-04-19 10:30:00,-48B,accurate,Low,Natural Gas Storage,23B,accurate,16,2007-04-19 14:30:00+00:00,-4.17,2007,2,4,Thursday,13596,13600,13596,13599,13608,13599,13602,9,up,3,3,13603,13594,13595,9,down,4,7,13596,13594,13595,2,down,4,0,13608,13600,13607,8,up,8,1,13613,13604,13605,9,down,6,7,13607,13602,13602,5,down,3,4,13603,13599,13602,4,down,3,2,13607,13604,13604,3,up,5,1,13603,13599,13599,4,down,0,3
0.2,USD,2007-04-19 12:00:00,2.5,worse,Medium,Philly Fed Manufacturing Index,0.2,accurate,16,2007-04-19 16:00:00+00:00,92.0,2007,2,4,Thursday,13606,13607,13602,13602,13612,13599,13602,13,down,0,1,13604,13598,13598,6,down,4,4,13599,13595,13596,4,down,6,2,13603,13599,13602,4,up,0,2,13606,13602,13605,4,up,3,3,13607,13604,13604,3,down,2,1,13600,13598,13599,2,down,3,0,13602,13599,13602,3,up,0,1,13606,13604,13604,2,up,2,2
-1.0%,USD,2007-04-24 09:00:00,-1.0%,accurate,Low,S&P/CS Composite-20 HPI y/y,-0.1%,accurate,17,2007-04-24 13:00:00+00:00,0.0,2007,2,4,Tuesday,13577,13578,13575,13576,13586,13575,13584,11,up,8,8,13585,13579,13584,6,down,8,1,13584,13579,13582,5,down,6,2,13585,13580,13584,5,up,8,1,13594,13588,13590,6,up,14,1,13632,13625,13626,7,up,50,1,13627,13621,13622,6,down,46,2,13622,13619,13621,3,down,45,1,13622,13619,13621,3,down,45,2
104.0,USD,2007-04-24 10:00:00,105.0,worse,High,CB Consumer Confidence,108.2,better,17,2007-04-24 14:00:00+00:00,0.95,2007,2,4,Tuesday,13591,13594,13588,13590,13608,13588,13605,20,up,15,16,13611,13602,13609,9,up,19,5,13613,13607,13607,6,down,17,2,13632,13625,13626,7,up,36,1,13627,13621,13622,6,down,32,2,13622,13618,13620,4,down,30,1,13622,13619,13621,3,up,31,1,13622,13619,13621,3,down,31,2,13623,13620,13621,3,down,31,1
6.12M,USD,2007-04-24 10:00:00,6.55M,worse,High,Existing Home Sales,6.68M,accurate,17,2007-04-24 14:00:00+00:00,6.56,2007,2,4,Tuesday,13591,13594,13588,13590,13608,13588,13605,20,up,15,16,13611,13602,13609,9,up,19,5,13613,13607,13607,6,down,17,2,13632,13625,13626,7,up,36,1,13627,13621,13622,6,down,32,2,13622,13618,13620,4,down,30,1,13622,13619,13621,3,up,31,1,13622,13619,13621,3,down,31,2,13623,13620,13621,3,down,31,1
-11,USD,2007-04-24 10:00:00,-7,worse,Low,Richmond Manufacturing Index,-10,accurate,17,2007-04-24 14:00:00+00:00,57.14,2007,2,4,Tuesday,13591,13594,13588,13590,13608,13588,13605,20,up,15,16,13611,13602,13609,9,up,19,5,13613,13607,13607,6,down,17,2,13632,13625,13626,7,up,36,1,13627,13621,13622,6,down,32,2,13622,13618,13620,4,down,30,1,13622,13619,13621,3,up,31,1,13622,13619,13621,3,down,31,2,13623,13620,13621,3,down,31,1
