actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name,open_released,high_released,low_released,close_released,high_5,low_5,close_5,volatility_5,direction_5,pips_agg_5,pips_candle_5,high_10,low_10,close_10,volatility_10,direction_10,pips_agg_10,pips_candle_10,high_15,low_15,close_15,volatility_15,direction_15,pips_agg_15,pips_candle_15,high_30,low_30,close_30,volatility_30,direction_30,pips_agg_30,pips_candle_30,high_60,low_60,close_60,volatility_60,direction_60,pips_agg_60,pips_candle_60,high_90,low_90,close_90,volatility_90,direction_90,pips_agg_90,pips_candle_90,high_120,low_120,close_120,volatility_120,direction_120,pips_agg_120,pips_candle_120,high_180,low_180,close_180,volatility_180,direction_180,pips_agg_180,pips_candle_180,high_240,low_240,close_240,volatility_240,direction_240,pips_agg_240,pips_candle_240
0.9%,USD,2012-03-13 08:30:00,0.8%,better,High,Core Retail Sales m/m,1.1%,better,11,2012-03-13 12:30:00+00:00,-12.5,2012,1,3,Tuesday,13089,13093,13088,13088,13089,13081,13087,8,down,1,1,13091,13085,13088,6,up,0,1,13088,13078,13086,10,down,2,2,13065,13057,13060,8,down,28,1,13064,13061,13063,3,up,25,0,13070,13063,13065,7,up,23,3,13073,13066,13070,7,up,18,2,13104,13097,13099,7,up,11,1,13112,13108,13109,4,up,21,2
1.1%,USD,2012-03-13 08:30:00,1.1%,accurate,High,Retail Sales m/m,0.6%,better,11,2012-03-13 12:30:00+00:00,0.0,2012,1,3,Tuesday,13089,13093,13088,13088,13089,13081,13087,8,down,1,1,13091,13085,13088,6,up,0,1,13088,13078,13086,10,down,2,2,13065,13057,13060,8,down,28,1,13064,13061,13063,3,up,25,0,13070,13063,13065,7,up,23,3,13073,13066,13070,7,up,18,2,13104,13097,13099,7,up,11,1,13112,13108,13109,4,up,21,2
94.3,USD,2012-03-13 08:30:00,94.5,accurate,Low,NFIB Small Business Index,93.9,accurate,11,2012-03-13 12:30:00+00:00,0.21,2012,1,3,Tuesday,13089,13093,13088,13088,13089,13081,13087,8,down,1,1,13091,13085,13088,6,up,0,1,13088,13078,13086,10,down,2,2,13065,13057,13060,8,down,28,1,13064,13061,13063,3,up,25,0,13070,13063,13065,7,up,23,3,13073,13066,13070,7,up,18,2,13104,13097,13099,7,up,11,1,13112,13108,13109,4,up,21,2
0.7%,USD,2012-03-13 10:00:00,0.5%,worse,Medium,Business Inventories m/m,0.6%,worse,11,2012-03-13 14:00:00+00:00,-40.0,2012,1,3,Tuesday,13068,13070,13063,13065,13072,13062,13071,10,up,6,6,13073,13065,13073,8,up,8,2,13073,13069,13071,4,down,6,2,13073,13066,13070,7,down,5,2,13085,13077,13081,8,up,16,4,13104,13097,13099,7,up,34,1,13116,13108,13108,8,up,43,7,13113,13109,13111,4,up,46,2,13110,13106,13110,4,down,45,1
47.5,USD,2012-03-13 10:00:00,53.2,worse,Low,IBD/TIPP Economic Optimism,49.4,accurate,11,2012-03-13 14:00:00+00:00,10.71,2012,1,3,Tuesday,13068,13070,13063,13065,13072,13062,13071,10,up,6,6,13073,13065,13073,8,up,8,2,13073,13069,13071,4,down,6,2,13073,13066,13070,7,down,5,2,13085,13077,13081,8,up,16,4,13104,13097,13099,7,up,34,1,13116,13108,13108,8,up,43,7,13113,13109,13111,4,up,46,2,13110,13106,13110,4,down,45,1
<0.25%,USD,2012-03-13 14:15:00,<0.25%,accurate,Medium,Federal Funds Rate,<0.25%,accurate,11,2012-03-13 18:15:00+00:00,0.0,2012,1,3,Tuesday,13108,13112,13107,13110,13110,13087,13097,23,down,13,13,13117,13090,13090,27,down,20,7,13091,13071,13077,20,down,33,13,13079,13071,13077,8,down,33,3,13078,13067,13068,11,down,42,8,13069,13062,13065,7,down,45,1,13072,13067,13071,5,up,39,4,13085,13083,13083,2,up,27,2,13079,13076,13076,3,down,34,3
-124B,USD,2012-03-14 08:30:00,-114B,worse,Medium,Current Account,-108B,accurate,11,2012-03-14 12:30:00+00:00,8.77,2012,1,3,Wednesday,13055,13060,13050,13055,13055,13041,13046,14,down,9,9,13054,13045,13052,9,up,3,6,13059,13050,13058,9,up,3,6,13068,13053,13067,15,up,12,11,13061,13053,13054,8,down,1,6,13067,13059,13060,8,up,5,1,13047,13041,13047,6,down,8,1,13032,13024,13029,8,down,26,4,13024,13017,13023,7,down,32,6
0.4%,USD,2012-03-14 08:30:00,0.6%,worse,Medium,Import Prices m/m,0.0%,worse,11,2012-03-14 12:30:00+00:00,33.33,2012,1,3,Wednesday,13055,13060,13050,13055,13055,13041,13046,14,down,9,9,13054,13045,13052,9,up,3,6,13059,13050,13058,9,up,3,6,13068,13053,13067,15,up,12,11,13061,13053,13054,8,down,1,6,13067,13059,13060,8,up,5,1,13047,13041,13047,6,down,8,1,13032,13024,13029,8,down,26,4,13024,13017,13023,7,down,32,6
1.8M,USD,2012-03-14 10:30:00,2.2M,accurate,Medium,Crude Oil Inventories,0.8M,accurate,11,2012-03-14 14:30:00+00:00,18.18,2012,1,3,Wednesday,13046,13047,13041,13047,13055,13047,13053,8,up,6,6,13057,13052,13054,5,up,7,2,13063,13054,13062,9,up,15,8,13051,13047,13049,4,down,2,1,13032,13024,13029,8,down,18,4,13027,13013,13024,14,down,23,11,13024,13017,13023,7,down,24,6,13032,13028,13031,4,up,16,2,13025,13021,13024,4,down,23,2
0.4%,USD,2012-03-15 08:30:00,0.5%,worse,High,PPI m/m,0.1%,accurate,11,2012-03-15 12:30:00+00:00,20.0,2012,1,3,Thursday,13047,13050,13043,13050,13052,13041,13052,11,up,2,2,13054,13042,13049,12,down,1,3,13052,13043,13049,9,down,1,0,13064,13053,13059,11,up,9,6,13059,13056,13056,3,down,6,1,13049,13044,13044,5,down,6,4,13067,13056,13058,11,up,8,2,13072,13061,13063,11,up,13,7,13082,13076,13078,6,up,28,3
351K,USD,2012-03-15 08:30:00,357K,better,High,Unemployment Claims,365K,accurate,11,2012-03-15 12:30:00+00:00,1.68,2012,1,3,Thursday,13047,13050,13043,13050,13052,13041,13052,11,up,2,2,13054,13042,13049,12,down,1,3,13052,13043,13049,9,down,1,0,13064,13053,13059,11,up,9,6,13059,13056,13056,3,down,6,1,13049,13044,13044,5,down,6,4,13067,13056,13058,11,up,8,2,13072,13061,13063,11,up,13,7,13082,13076,13078,6,up,28,3
0.2%,USD,2012-03-15 08:30:00,0.2%,accurate,Medium,Core PPI m/m,0.4%,accurate,11,2012-03-15 12:30:00+00:00,0.0,2012,1,3,Thursday,13047,13050,13043,13050,13052,13041,13052,11,up,2,2,13054,13042,13049,12,down,1,3,13052,13043,13049,9,down,1,0,13064,13053,13059,11,up,9,6,13059,13056,13056,3,down,6,1,13049,13044,13044,5,down,6,4,13067,13056,13058,11,up,8,2,13072,13061,13063,11,up,13,7,13082,13076,13078,6,up,28,3
20.2,USD,2012-03-15 08:30:00,17.6,better,Medium,Empire State Manufacturing Index,19.5,accurate,11,2012-03-15 12:30:00+00:00,-14.77,2012,1,3,Thursday,13047,13050,13043,13050,13052,13041,13052,11,up,2,2,13054,13042,13049,12,down,1,3,13052,13043,13049,9,down,1,0,13064,13053,13059,11,up,9,6,13059,13056,13056,3,down,6,1,13049,13044,13044,5,down,6,4,13067,13056,13058,11,up,8,2,13072,13061,13063,11,up,13,7,13082,13076,13078,6,up,28,3
101.0B,USD,2012-03-15 09:00:00,38.9B,better,High,TIC Long-Term Purchases,19.1B,accurate,11,2012-03-15 13:00:00+00:00,-159.64,2012,1,3,Thursday,13053,13064,13053,13059,13061,13055,13056,6,down,3,3,13061,13056,13060,5,up,1,4,13061,13053,13056,8,down,3,4,13059,13056,13056,3,down,3,1,13049,13044,13044,5,down,15,4,13067,13056,13058,11,up,1,2,13076,13070,13070,6,up,11,5,13074,13069,13069,5,down,10,4,13092,13085,13090,7,up,31,3
12.5,USD,2012-03-15 10:00:00,11.9,better,High,Philly Fed Manufacturing Index,10.2,accurate,11,2012-03-15 14:00:00+00:00,-5.04,2012,1,3,Thursday,13048,13049,13044,13044,13051,13044,13049,7,up,5,5,13057,13047,13052,10,up,8,3,13054,13047,13049,7,down,5,3,13067,13056,13058,11,up,14,2,13076,13070,13070,6,up,26,5,13072,13061,13063,11,down,19,7,13074,13069,13069,5,up,25,4,13092,13085,13090,7,up,46,3,13103,13098,13100,5,up,56,2
-64B,USD,2012-03-15 10:30:00,-58B,accurate,Low,Natural Gas Storage,-80B,accurate,11,2012-03-15 14:30:00+00:00,10.34,2012,1,3,Thursday,13056,13067,13056,13058,13069,13059,13064,10,up,6,5,13068,13063,13067,5,up,9,3,13077,13065,13074,12,up,16,7,13076,13070,13070,6,down,12,5,13072,13061,13063,11,down,5,7,13074,13069,13069,5,up,11,4,13082,13076,13078,6,up,20,3,13108,13105,13106,3,up,48,1,13102,13100,13101,2,down,43,0
0.1%,USD,2012-03-16 08:30:00,0.2%,worse,High,Core CPI m/m,0.2%,accurate,11,2012-03-16 12:30:00+00:00,50.0,2012,1,3,Friday,13083,13086,13082,13083,13123,13082,13115,41,up,32,32,13131,13114,13129,17,up,46,14,13131,13117,13117,14,down,34,12,13133,13123,13129,10,up,46,5,13127,13121,13127,6,down,44,6,13169,13155,13163,14,up,80,8,13180,13175,13179,5,up,96,4,13183,13177,13181,6,up,98,4,13171,13166,13167,5,down,84,1
0.4%,USD,2012-03-16 08:30:00,0.4%,accurate,Medium,CPI m/m,0.2%,accurate,11,2012-03-16 12:30:00+00:00,0.0,2012,1,3,Friday,13083,13086,13082,13083,13123,13082,13115,41,up,32,32,13131,13114,13129,17,up,46,14,13131,13117,13117,14,down,34,12,13133,13123,13129,10,up,46,5,13127,13121,13127,6,down,44,6,13169,13155,13163,14,up,80,8,13180,13175,13179,5,up,96,4,13183,13177,13181,6,up,98,4,13171,13166,13167,5,down,84,1
78.7%,USD,2012-03-16 09:15:00,78.9%,worse,Medium,Capacity Utilization Rate,78.8%,better,11,2012-03-16 13:15:00+00:00,0.25,2012,1,3,Friday,13124,13125,13117,13117,13120,13112,13114,8,down,3,3,13126,13114,13120,12,up,3,6,13127,13121,13127,6,up,10,6,13149,13141,13146,8,up,29,2,13176,13167,13175,9,up,58,6,13182,13173,13174,9,down,57,7,13184,13177,13181,7,up,64,1,13170,13161,13169,9,down,52,7,13178,13175,13177,3,up,60,1
0.0%,USD,2012-03-16 09:15:00,0.4%,worse,Medium,Industrial Production m/m,0.4%,better,11,2012-03-16 13:15:00+00:00,100.0,2012,1,3,Friday,13124,13125,13117,13117,13120,13112,13114,8,down,3,3,13126,13114,13120,12,up,3,6,13127,13121,13127,6,up,10,6,13149,13141,13146,8,up,29,2,13176,13167,13175,9,up,58,6,13182,13173,13174,9,down,57,7,13184,13177,13181,7,up,64,1,13170,13161,13169,9,down,52,7,13178,13175,13177,3,up,60,1
74.3,USD,2012-03-16 09:55:00,75.8,worse,High,Prelim UoM Consumer Sentiment,75.3,better,11,2012-03-16 13:55:00+00:00,1.98,2012,1,3,Friday,13150,13160,13150,13155,13169,13155,13163,14,up,8,8,13176,13160,13174,16,up,19,11,13174,13168,13169,6,down,14,5,13176,13169,13175,7,up,20,5,13180,13176,13177,4,up,22,1,13178,13175,13177,3,down,22,1,13169,13166,13169,3,down,14,2,13180,13176,13179,4,up,24,0,13173,13172,13172,1,down,17,1
28,USD,2012-03-19 10:00:00,30,worse,Low,NAHB Housing Market Index,28,worse,12,2012-03-19 14:00:00+00:00,6.67,2012,1,3,Monday,13153,13156,13152,13155,13162,13154,13162,8,up,7,7,13163,13156,13156,7,down,1,6,13157,13153,13156,4,down,1,0,13166,13158,13164,8,up,9,5,13210,13202,13205,8,up,50,3,13241,13232,13235,9,up,80,1,13249,13241,13241,8,up,86,4,13247,13242,13245,5,up,90,3,13245,13241,13242,4,down,87,2
0.72M,USD,2012-03-20 08:30:00,0.69M,better,High,Building Permits,0.68M,accurate,12,2012-03-20 12:30:00+00:00,-4.35,2012,1,3,Tuesday,13182,13187,13179,13183,13189,13178,13188,11,up,5,5,13189,13184,13187,5,down,4,1,13193,13186,13190,7,up,7,3,13196,13188,13188,8,down,5,5,13198,13195,13195,3,up,12,1,13234,13223,13231,11,up,48,3,13236,13231,13234,5,up,51,1,13233,13227,13233,6,down,50,2,13226,13223,13225,3,down,42,1
0.70M,USD,2012-03-20 08:30:00,0.70M,accurate,Medium,Housing Starts,0.71M,accurate,12,2012-03-20 12:30:00+00:00,0.0,2012,1,3,Tuesday,13182,13187,13179,13183,13189,13178,13188,11,up,5,5,13189,13184,13187,5,down,4,1,13193,13186,13190,7,up,7,3,13196,13188,13188,8,down,5,5,13198,13195,13195,3,up,12,1,13234,13223,13231,11,up,48,3,13236,13231,13234,5,up,51,1,13233,13227,13233,6,down,50,2,13226,13223,13225,3,down,42,1
4.59M,USD,2012-03-21 10:00:00,4.61M,accurate,High,Existing Home Sales,4.63M,better,12,2012-03-21 14:00:00+00:00,0.43,2012,1,3,Wednesday,13224,13228,13222,13224,13225,13219,13225,6,up,1,2,13226,13216,13216,10,down,8,9,13233,13212,13233,21,up,9,17,13251,13241,13244,10,up,20,7,13220,13196,13198,24,down,26,20,13188,13179,13187,9,down,37,4,13195,13187,13190,8,up,34,4,13204,13202,13203,2,up,21,1,13197,13193,13197,4,down,27,2
-1.2M,USD,2012-03-21 10:30:00,2.4M,accurate,Medium,Crude Oil Inventories,1.8M,accurate,12,2012-03-21 14:30:00+00:00,150.0,2012,1,3,Wednesday,13251,13251,13241,13244,13246,13241,13241,5,down,3,3,13246,13240,13246,6,up,2,5,13247,13237,13239,10,down,5,7,13220,13196,13198,24,down,46,20,13188,13179,13187,9,down,57,4,13195,13187,13190,8,up,54,4,13208,13203,13204,5,up,40,4,13201,13198,13199,3,down,45,0,13208,13204,13206,4,up,38,1
348K,USD,2012-03-22 08:30:00,353K,better,High,Unemployment Claims,353K,accurate,12,2012-03-22 12:30:00+00:00,1.42,2012,1,3,Thursday,13163,13167,13161,13164,13164,13146,13151,18,down,13,13,13165,13147,13165,18,up,1,14,13175,13165,13172,10,up,8,7,13172,13166,13169,6,down,5,0,13158,13145,13145,13,down,19,13,13158,13148,13152,10,up,12,3,13167,13159,13166,8,up,2,5,13171,13163,13165,8,down,1,6,13194,13189,13193,5,up,29,1
0.7%,USD,2012-03-22 10:00:00,0.6%,better,Low,CB Leading Index m/m,0.2%,worse,12,2012-03-22 14:00:00+00:00,-16.67,2012,1,3,Thursday,13155,13158,13148,13152,13162,13145,13162,17,up,10,10,13166,13157,13157,9,down,5,5,13162,13153,13159,9,up,7,2,13167,13159,13166,8,up,14,5,13166,13159,13165,7,down,13,1,13171,13163,13165,8,down,13,6,13197,13189,13193,8,up,41,3,13191,13186,13190,5,down,38,2,13184,13177,13183,7,down,31,0
0.0%,USD,2012-03-22 10:00:00,0.2%,worse,Low,HPI m/m,0.1%,worse,12,2012-03-22 14:00:00+00:00,100.0,2012,1,3,Thursday,13155,13158,13148,13152,13162,13145,13162,17,up,10,10,13166,13157,13157,9,down,5,5,13162,13153,13159,9,up,7,2,13167,13159,13166,8,up,14,5,13166,13159,13165,7,down,13,1,13171,13163,13165,8,down,13,6,13197,13189,13193,8,up,41,3,13191,13186,13190,5,down,38,2,13184,13177,13183,7,down,31,0
11B,USD,2012-03-22 10:30:00,10B,accurate,Low,Natural Gas Storage,-64B,accurate,12,2012-03-22 14:30:00+00:00,-10.0,2012,1,3,Thursday,13161,13167,13159,13166,13169,13157,13161,12,down,5,5,13162,13156,13162,6,up,4,1,13170,13160,13165,10,up,1,3,13166,13159,13165,7,down,1,1,13171,13163,13165,8,down,1,6,13197,13189,13193,8,up,27,3,13194,13189,13193,5,down,27,1,13183,13178,13182,5,down,16,1,13181,13176,13179,5,down,13,2
313K,USD,2012-03-23 10:00:00,326K,worse,High,New Home Sales,318K,worse,12,2012-03-23 14:00:00+00:00,3.99,2012,1,3,Friday,13243,13250,13239,13240,13250,13236,13248,14,up,8,8,13251,13227,13229,24,down,11,20,13236,13224,13227,12,down,13,3,13257,13247,13251,10,up,11,0,13280,13272,13274,8,up,34,1,13283,13274,13277,9,up,37,2,13271,13262,13262,9,down,22,8,13271,13265,13268,6,up,28,2,13268,13262,13264,6,down,24,1
-0.5%,USD,2012-03-26 10:00:00,1.0%,worse,High,Pending Home Sales m/m,2.0%,accurate,13,2012-03-26 14:00:00+00:00,150.0,2012,1,3,Monday,13310,13316,13310,13312,13326,13311,13324,15,up,12,12,13326,13321,13325,5,up,13,1,13325,13319,13320,6,down,8,5,13331,13325,13329,6,up,17,3,13327,13320,13326,7,down,14,3,13324,13320,13322,4,down,10,0,13330,13326,13327,4,up,15,2,13329,13326,13328,3,up,16,0,13333,13331,13332,2,up,20,1
-3.8%,USD,2012-03-27 09:00:00,-3.8%,accurate,Medium,S&P/CS Composite-20 HPI y/y,-4.1%,accurate,13,2012-03-27 13:00:00+00:00,0.0,2012,1,3,Tuesday,13339,13347,13337,13345,13346,13341,13342,5,down,3,4,13347,13341,13341,6,down,4,1,13347,13341,13347,6,up,2,6,13338,13330,13337,8,down,8,0,13345,13335,13337,10,down,8,5,13334,13326,13334,8,down,11,8,13325,13320,13322,5,down,23,1,13338,13333,13336,5,up,9,2,13338,13335,13337,3,up,8,1
7,USD,2012-03-27 09:59:00,18,worse,Low,Richmond Manufacturing Index,20,accurate,13,2012-03-27 14:00:00+00:00,61.11,2012,1,3,Tuesday,13342,13345,13335,13337,13339,13323,13328,16,down,9,9,13332,13325,13329,7,up,8,1,13336,13329,13333,7,up,4,4,13334,13326,13334,8,up,3,8,13325,13320,13322,5,down,15,1,13340,13332,13332,8,up,5,5,13338,13333,13336,5,up,1,2,13338,13335,13337,3,up,0,1,13342,13340,13340,2,up,3,0
70.2,USD,2012-03-27 10:00:00,70.3,accurate,High,CB Consumer Confidence,71.6,better,13,2012-03-27 14:00:00+00:00,0.14,2012,1,3,Tuesday,13342,13345,13335,13337,13339,13323,13328,16,down,9,9,13332,13325,13329,7,up,8,1,13336,13329,13333,7,up,4,4,13334,13326,13334,8,up,3,8,13325,13320,13322,5,down,15,1,13340,13332,13332,8,up,5,5,13338,13333,13336,5,up,1,2,13338,13335,13337,3,up,0,1,13342,13340,13340,2,up,3,0
1.6%,USD,2012-03-28 08:30:00,1.6%,accurate,High,Core Durable Goods Orders m/m,-3.0%,better,13,2012-03-28 12:30:00+00:00,0.0,2012,1,3,Wednesday,13338,13339,13332,13332,13337,13330,13336,7,up,4,4,13341,13335,13336,6,down,4,0,13337,13324,13327,13,down,5,9,13321,13302,13302,19,down,30,19,13325,13315,13324,10,up,8,6,13317,13307,13316,10,down,16,6,13307,13292,13300,15,down,32,4,13300,13292,13297,8,down,35,2,13307,13300,13306,7,up,26,4
2.2%,USD,2012-03-28 08:30:00,3.0%,worse,Medium,Durable Goods Orders m/m,-3.6%,better,13,2012-03-28 12:30:00+00:00,26.67,2012,1,3,Wednesday,13338,13339,13332,13332,13337,13330,13336,7,up,4,4,13341,13335,13336,6,down,4,0,13337,13324,13327,13,down,5,9,13321,13302,13302,19,down,30,19,13325,13315,13324,10,up,8,6,13317,13307,13316,10,down,16,6,13307,13292,13300,15,down,32,4,13300,13292,13297,8,down,35,2,13307,13300,13306,7,up,26,4
7.1M,USD,2012-03-28 10:30:00,2.8M,accurate,Medium,Crude Oil Inventories,-1.2M,accurate,13,2012-03-28 14:30:00+00:00,-153.57,2012,1,3,Wednesday,13304,13307,13292,13300,13300,13282,13289,18,down,11,11,13289,13284,13285,5,down,15,4,13288,13280,13283,8,down,17,2,13289,13283,13289,6,up,11,2,13300,13292,13297,8,up,3,2,13299,13292,13299,7,up,1,5,13307,13300,13306,7,up,6,4,13317,13306,13314,11,up,14,7,13305,13299,13305,6,down,5,4
359K,USD,2012-03-29 08:30:00,351K,worse,High,Unemployment Claims,364K,worse,13,2012-03-29 12:30:00+00:00,-2.28,2012,1,3,Thursday,13267,13267,13258,13259,13267,13252,13267,15,up,8,8,13270,13264,13270,6,up,11,3,13273,13265,13269,8,down,10,0,13278,13266,13278,12,up,19,12,13271,13262,13267,9,down,8,2,13284,13272,13279,12,up,20,5,13273,13261,13265,12,down,6,8,13270,13265,13267,5,up,8,0,13269,13260,13262,9,down,3,6
3.0%,USD,2012-03-29 08:30:00,3.0%,accurate,Medium,Final GDP q/q,3.0%,accurate,13,2012-03-29 12:30:00+00:00,0.0,2012,1,3,Thursday,13267,13267,13258,13259,13267,13252,13267,15,up,8,8,13270,13264,13270,6,up,11,3,13273,13265,13269,8,down,10,0,13278,13266,13278,12,up,19,12,13271,13262,13267,9,down,8,2,13284,13272,13279,12,up,20,5,13273,13261,13265,12,down,6,8,13270,13265,13267,5,up,8,0,13269,13260,13262,9,down,3,6
0.9%,USD,2012-03-29 08:30:00,0.9%,accurate,Low,Final GDP Price Index q/q,0.9%,accurate,13,2012-03-29 12:30:00+00:00,0.0,2012,1,3,Thursday,13267,13267,13258,13259,13267,13252,13267,15,up,8,8,13270,13264,13270,6,up,11,3,13273,13265,13269,8,down,10,0,13278,13266,13278,12,up,19,12,13271,13262,13267,9,down,8,2,13284,13272,13279,12,up,20,5,13273,13261,13265,12,down,6,8,13270,13265,13267,5,up,8,0,13269,13260,13262,9,down,3,6
57B,USD,2012-03-29 10:30:00,49B,accurate,Low,Natural Gas Storage,11B,accurate,13,2012-03-29 14:30:00+00:00,-16.33,2012,1,3,Thursday,13273,13273,13261,13265,13270,13261,13264,9,down,1,1,13264,13254,13255,10,down,10,9,13265,13254,13265,11,up,0,9,13278,13267,13277,11,up,12,9,13270,13265,13267,5,down,2,0,13267,13263,13264,4,down,1,1,13269,13260,13262,9,down,3,6,13274,13272,13273,2,up,8,0,13288,13279,13287,9,up,22,5
0.1%,USD,2012-03-30 08:30:00,0.1%,accurate,Medium,Core PCE Price Index m/m,0.2%,accurate,13,2012-03-30 12:30:00+00:00,0.0,2012,1,3,Friday,13350,13351,13345,13346,13356,13343,13352,13,up,6,6,13367,13352,13360,15,up,14,8,13362,13352,13354,10,down,8,6,13346,13340,13341,6,down,5,4,13352,13345,13346,7,up,0,4,13352,13343,13344,9,down,2,7,13351,13337,13338,14,down,8,12,13335,13328,13330,7,down,16,5,13345,13340,13344,5,up,2,1
0.8%,USD,2012-03-30 08:30:00,0.6%,better,Medium,Personal Spending m/m,0.4%,better,13,2012-03-30 12:30:00+00:00,-33.33,2012,1,3,Friday,13350,13351,13345,13346,13356,13343,13352,13,up,6,6,13367,13352,13360,15,up,14,8,13362,13352,13354,10,down,8,6,13346,13340,13341,6,down,5,4,13352,13345,13346,7,up,0,4,13352,13343,13344,9,down,2,7,13351,13337,13338,14,down,8,12,13335,13328,13330,7,down,16,5,13345,13340,13344,5,up,2,1
0.2%,USD,2012-03-30 08:30:00,0.4%,worse,Low,Personal Income m/m,0.2%,worse,13,2012-03-30 12:30:00+00:00,50.0,2012,1,3,Friday,13350,13351,13345,13346,13356,13343,13352,13,up,6,6,13367,13352,13360,15,up,14,8,13362,13352,13354,10,down,8,6,13346,13340,13341,6,down,5,4,13352,13345,13346,7,up,0,4,13352,13343,13344,9,down,2,7,13351,13337,13338,14,down,8,12,13335,13328,13330,7,down,16,5,13345,13340,13344,5,up,2,1
62.2,USD,2012-03-30 09:45:00,63.2,worse,Medium,Chicago PMI,64.0,accurate,13,2012-03-30 13:45:00+00:00,1.58,2012,1,3,Friday,13351,13351,13344,13347,13351,13345,13350,6,up,3,3,13355,13348,13351,7,up,4,1,13352,13343,13344,9,down,3,7,13343,13335,13342,8,down,5,4,13325,13317,13324,8,down,23,5,13332,13325,13331,7,up,16,6,13328,13322,13323,6,down,24,5,13342,13339,13340,3,up,7,0,13342,13339,13341,3,up,6,0
76.2,USD,2012-03-30 09:55:00,74.9,better,Medium,Revised UoM Consumer Sentiment,74.3,accurate,13,2012-03-30 13:55:00+00:00,-1.74,2012,1,3,Friday,13350,13355,13348,13351,13352,13343,13344,9,down,7,7,13347,13332,13336,15,down,15,8,13339,13334,13337,5,up,14,1,13351,13337,13350,14,up,1,12,13323,13316,13321,7,down,30,0,13335,13332,13335,3,up,16,1,13333,13325,13332,8,down,19,7,13342,13338,13341,4,up,10,0,13339,13334,13334,5,down,17,4
53.4,USD,2012-04-02 10:00:00,53.3,accurate,High,ISM Manufacturing PMI,52.4,accurate,14,2012-04-02 14:00:00+00:00,-0.19,2012,2,4,Monday,13295,13296,13291,13292,13298,13285,13297,13,up,5,5,13302,13295,13297,7,down,5,0,13299,13296,13297,3,down,5,0,13298,13293,13296,5,down,4,3,13301,13296,13300,5,up,8,1,13315,13311,13314,4,up,22,3,13327,13323,13323,4,up,31,2,13332,13328,13328,4,up,36,2,13327,13323,13326,4,down,34,1
-1.1%,USD,2012-04-02 10:00:00,0.7%,worse,Low,Construction Spending m/m,-0.8%,worse,14,2012-04-02 14:00:00+00:00,257.14,2012,2,4,Monday,13295,13296,13291,13292,13298,13285,13297,13,up,5,5,13302,13295,13297,7,down,5,0,13299,13296,13297,3,down,5,0,13298,13293,13296,5,down,4,3,13301,13296,13300,5,up,8,1,13315,13311,13314,4,up,22,3,13327,13323,13323,4,up,31,2,13332,13328,13328,4,up,36,2,13327,13323,13326,4,down,34,1
61.0,USD,2012-04-02 10:00:00,63.2,worse,Low,ISM Manufacturing Prices,61.5,accurate,14,2012-04-02 14:00:00+00:00,3.48,2012,2,4,Monday,13295,13296,13291,13292,13298,13285,13297,13,up,5,5,13302,13295,13297,7,down,5,0,13299,13296,13297,3,down,5,0,13298,13293,13296,5,down,4,3,13301,13296,13300,5,up,8,1,13315,13311,13314,4,up,22,3,13327,13323,13323,4,up,31,2,13332,13328,13328,4,up,36,2,13327,13323,13326,4,down,34,1
14.4M,USD,2012-04-03 01:00:00,14.6M,worse,Low,Total Vehicle Sales,15.1M,accurate,14,2012-04-03 05:00:00+00:00,1.37,2012,2,4,Tuesday,13338,13339,13337,13338,13338,13334,13335,4,down,3,3,13336,13331,13333,5,down,5,3,13335,13333,13334,2,up,4,1,13340,13337,13338,3,up,0,0,13335,13330,13333,5,down,5,2,13349,13344,13347,5,up,9,3,13345,13338,13339,7,down,1,6,13346,13338,13338,8,down,0,3,13336,13333,13334,3,down,4,1
1.3%,USD,2012-04-03 10:00:00,1.5%,worse,Medium,Factory Orders m/m,-1.1%,accurate,14,2012-04-03 14:00:00+00:00,13.33,2012,2,4,Tuesday,13317,13319,13315,13317,13322,13312,13322,10,up,5,5,13322,13319,13321,3,down,4,1,13322,13310,13311,12,down,6,10,13312,13307,13312,5,up,5,0,13345,13338,13339,7,up,22,5,13335,13332,13334,3,down,17,0,13337,13334,13336,3,up,19,2,13331,13329,13330,2,down,13,0,13341,13336,13340,5,up,23,4
209K,USD,2012-04-04 08:15:00,205K,accurate,High,ADP Non-Farm Employment Change,230K,better,14,2012-04-04 12:15:00+00:00,-1.95,2012,2,4,Wednesday,13151,13151,13141,13142,13146,13136,13140,10,down,2,1,13141,13126,13129,15,down,13,12,13137,13126,13131,11,up,11,2,13121,13112,13116,9,down,26,0,13122,13109,13120,13,up,22,5,13141,13130,13140,11,up,2,5,13142,13133,13139,9,down,3,4,13132,13127,13127,5,down,15,3,13133,13127,13128,6,up,14,3
56.0,USD,2012-04-04 10:00:00,56.9,worse,High,ISM Non-Manufacturing PMI,57.3,accurate,14,2012-04-04 14:00:00+00:00,1.58,2012,2,4,Wednesday,13132,13136,13128,13134,13145,13132,13138,13,up,4,3,13141,13134,13135,7,down,1,3,13142,13133,13139,9,up,5,4,13139,13125,13132,14,down,2,6,13122,13115,13117,7,down,17,2,13130,13124,13125,6,up,9,5,13131,13125,13127,6,up,7,2,13135,13131,13135,4,up,1,2,13141,13138,13140,3,up,6,2
