,datetime,new_id,forecast_error_ratio,forecast_error_ratio_zscore,previous_error_ratio,total_error_ratio,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,num_news
1737,2010-05-28 08:30:00,15_52_51,-120.0,-0.7316617693842828,33.33,-86.67,-1.2353136802269367,1,0,2,2,1,0,0,0,3,3
1738,2010-05-28 09:45:00,10,-3.86,-1.0374922213017077,0.0,-3.86,-1.0374922213017077,0,0,1,1,0,0,0,0,1,1
1739,2010-05-28 09:55:00,63,-0.27,-0.7838098252519315,-1.52,-1.79,-1.1129722097411412,1,0,0,1,0,0,0,0,1,1
1740,2010-06-01 10:00:00,11_38_39,2606.11,1.2159091137863764,-100.0,2506.11,1.2121154374658334,0,3,0,3,0,0,1,2,0,3
1741,2010-06-02 01:00:00,67,1.75,0.9103210969214672,0.0,1.75,0.9103210969214672,0,1,0,1,0,0,0,1,0,1
1742,2010-06-02 10:00:00,50,22.45,-0.2700295939374241,33.96,56.41,-0.23277422335874925,0,1,0,0,1,0,1,0,0,1
1743,2010-06-03 08:15:00,0,-19.12,0.07467982419238188,103.12,84.0,0.5502997471445555,0,0,1,0,1,0,1,0,0,1
1744,2010-06-03 08:30:00,69_61_62,12.419999999999998,1.6665806002372812,-25.699999999999996,-13.280000000000001,0.6294482227611493,2,1,0,3,0,0,1,1,1,3
1745,2010-06-03 10:00:00,24_40,-28.87,-1.0697368538532046,30.77,1.8999999999999995,-0.9617507932380307,1,0,1,1,1,0,1,0,1,2
1746,2010-06-03 10:30:00,46,2.22,0.20241111861391636,0.0,2.22,0.20241111861391636,1,0,0,1,0,0,0,1,0,1
1747,2010-06-03 11:00:00,18,375.0,1.0672861320447105,0.0,375.0,1.0672861320447105,1,0,0,1,0,0,0,0,1,1
1748,2010-06-04 08:30:00,48_70_3,183.75,2.084550019629053,100.0,283.75,2.0835408027762474,0,2,1,2,1,0,2,0,1,3
1749,2010-06-07 15:00:00,12,9.09,0.4256993543863141,-370.0,-360.91,0.3773237322407816,1,0,0,0,0,1,0,1,0,1
1750,2010-06-08 07:30:00,45,1.21,-0.7071067811865474,0.0,1.21,-0.7071067811865474,0,1,0,1,0,0,0,1,0,1
1751,2010-06-08 10:00:00,37,-6.29,-0.7446544878969648,0.0,-6.29,-0.7446544878969656,0,0,1,1,0,0,0,1,0,1
1752,2010-06-09 10:00:00,31,33.33,-0.4528411871406191,-75.0,-41.67,-0.4905681116866786,0,1,0,0,0,1,0,1,0,1
1753,2010-06-09 10:30:00,18,63.64,0.3535257995258845,0.0,63.64,0.3535257995258845,1,0,0,1,0,0,0,0,1,1
1754,2010-06-10 08:30:00,68_69,-3.2399999999999998,0.22406470666668946,-2.31,-5.550000000000001,-0.012291149734024204,1,0,1,1,0,1,2,0,0,2
1755,2010-06-10 10:30:00,46,-8.79,-1.4295099643680116,0.0,-8.79,-1.4295099643680116,1,0,0,1,0,0,0,1,0,1
1756,2010-06-10 14:00:00,25,-1.95,0.4535832597380397,0.0,-1.95,0.4535832597380397,1,0,0,1,0,0,0,0,1,1
1757,2010-06-11 08:30:00,17_60,-1900.0,-3.257689658413531,100.0,-1800.0,-3.3557359173073684,0,0,2,0,2,0,2,0,0,2
1758,2010-06-11 09:55:00,58,1.07,0.92320326065571,-0.41,0.6600000000000001,0.28589449363883823,0,1,0,1,0,0,1,0,0,1
1759,2010-06-11 10:00:00,5,33.33,-0.14807249882225432,-75.0,-41.67,-0.24880140061478856,0,1,0,0,0,1,0,0,1,1
1760,2010-06-15 08:30:00,41_21,42.96,0.3733973620393637,22.22,65.18,0.03544085521412066,0,1,1,1,1,0,0,0,2,2
1761,2010-06-15 09:00:00,66,7.37,-0.3427635778567453,0.0,7.37,-0.2928519612714438,0,1,0,1,0,0,1,0,0,1
1762,2010-06-15 10:00:00,44,-22.73,-1.3491863966889852,0.0,-22.73,-1.3491863966889854,0,0,1,1,0,0,0,1,0,1
1763,2010-06-16 08:30:00,49_16_4_36,121.24999999999999,-0.27417874873085646,1.49,122.74,0.5149686771035785,0,2,2,4,0,0,2,0,2,4
1764,2010-06-16 09:15:00,9_42,33.199999999999996,-0.7882800290263224,-12.5,20.7,-2.036724355650758,1,1,0,1,0,1,0,0,2,2
1765,2010-06-16 10:30:00,18,-213.33,-0.09325944260901048,0.0,-213.33,-0.09325944260901048,1,0,0,1,0,0,0,0,1,1
1766,2010-06-17 08:30:00,69_13_8_19,4.75,2.548684558642835,12.049999999999999,16.8,2.1402668875006556,2,1,1,3,1,0,2,0,2,4
1767,2010-06-17 10:00:00,53_7,-62.09,-1.3462464636146387,100.0,37.91,-1.5122261849281433,1,0,1,1,1,0,1,1,0,2
1768,2010-06-17 10:30:00,46,-1.16,0.04461157870029442,0.0,-1.16,0.04461157870029442,1,0,0,1,0,0,0,1,0,1
1769,2010-06-22 09:59:00,64,9.52,-0.7047318861433269,0.0,9.52,-0.7047318861433269,0,1,0,1,0,0,0,1,0,1
1770,2010-06-22 10:00:00,23_35,291.73,-0.12516636374674872,-67.02,224.71,-0.17112248711067735,0,1,1,1,0,1,1,1,0,2
1771,2010-06-23 10:00:00,47,-29.25,-1.2874834093408278,-11.51,-40.76,-1.4231917610983118,0,0,1,0,0,1,1,0,0,1
1772,2010-06-23 10:30:00,18,-266.67,-0.06979271420448466,0.0,-266.67,-0.06979271420448466,1,0,0,1,0,0,0,0,1,1
1773,2010-06-23 14:15:00,26,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1
1774,2010-06-24 08:30:00,69_14_20,-25.64,1.600657110803745,15.7,-9.94,0.7834282058634388,2,0,1,2,1,0,2,0,1,3
1775,2010-06-24 10:30:00,46,-1.25,0.2820171393107468,0.0,-1.25,0.2820171393107468,1,0,0,1,0,0,0,1,0,1
1776,2010-06-25 08:30:00,28_27,-20.0,-0.9133680420322494,-53.57,-73.57,0.4582354278601689,1,0,1,2,0,0,0,1,1,2
1777,2010-06-25 09:55:00,63,-0.66,-0.8116013758129871,-2.58,-3.24,-1.0416276381580118,1,0,0,1,0,0,0,0,1,1
1778,2010-06-28 08:30:00,15_52_51,180.0,3.166074396864956,25.0,205.0,1.821039753521661,0,2,1,2,1,0,0,1,2,3
1779,2010-06-29 09:00:00,65,8.57,0.5429095467834074,0.0,8.57,0.6345381224704608,0,1,0,1,0,0,0,0,1,1
1780,2010-06-29 10:00:00,6,-15.76,-1.0663887368646032,-0.95,-16.71,-1.1470437133856544,0,0,1,0,0,1,1,0,0,1
1781,2010-06-30 08:15:00,0,-77.97,-0.4293006804896768,-3.64,-81.61,-0.43345389393589023,0,0,1,1,0,0,1,0,0,1
1782,2010-06-30 09:45:00,10,0.0,-0.1259156524030039,0.0,0.0,-0.1259156524030039,1,0,0,1,0,0,0,0,1,1
1783,2010-06-30 10:30:00,18,122.22,0.404504389008276,0.0,122.22,0.404504389008276,1,0,0,1,0,0,0,0,1,1
1784,2010-07-01 01:00:00,67,-2.63,-0.81995279245387,0.0,-2.63,-0.81995279245387,0,0,1,1,0,0,0,1,0,1
1785,2010-07-01 08:30:00,69,-3.96,-0.8721233442943753,-0.44,-4.4,-0.7072094818967871,0,0,1,1,0,0,1,0,0,1
1786,2010-07-01 10:00:00,11_38_50_39,-259.61,-3.8997532418041745,-14.81,-274.42,-3.8663897448215003,0,1,3,3,0,1,2,2,0,4
1787,2010-07-01 10:30:00,46,7.69,1.325108995617836,0.0,7.69,1.325108995617836,1,0,0,1,0,0,0,1,0,1
1788,2010-07-02 08:30:00,48_70_3,-214.86,-0.3690731567943437,-33.79,-248.65,-0.788796438088974,0,1,2,2,0,1,2,0,1,3
1789,2010-07-02 10:00:00,24,-180.0,-1.4733052963200088,-16.67,-196.67,-1.427198714485307,0,0,1,0,0,1,0,0,1,1
1790,2010-07-06 10:00:00,40,-2.36,-1.170807450798807,0.0,-2.36,-1.1708074507988075,0,0,1,1,0,0,1,0,0,1
1791,2010-07-08 08:30:00,69,1.52,1.1483828409654522,-0.64,0.88,1.209474242257414,0,1,0,1,0,0,1,0,0,1
1792,2010-07-08 10:30:00,46,-9.86,-1.0142867386168384,0.0,-9.86,-1.0142867386168384,1,0,0,1,0,0,0,1,0,1
1793,2010-07-08 11:00:00,18,177.78,0.991390329930086,0.0,177.78,0.991390329930086,1,0,0,1,0,0,0,0,1,1
1794,2010-07-08 15:00:00,12,-378.95,0.37163047406412025,-1590.0,-1968.95,0.14342274082476342,0,0,1,0,0,1,0,1,0,1
1795,2010-07-09 10:00:00,31,-25.0,-0.6201753731291243,50.0,25.0,0.12664366924108028,0,0,1,0,1,0,0,1,0,1
1796,2010-07-13 07:30:00,45,-2.52,-1.049418114854786,0.0,-2.52,-1.049418114854786,0,0,1,1,0,0,0,1,0,1
1797,2010-07-13 08:30:00,68,-7.63,-1.1868890878272809,0.0,-7.63,-1.114987355710644,0,0,1,1,0,0,1,0,0,1
1798,2010-07-13 10:00:00,37,-2.61,0.07039051606803562,0.0,-2.61,0.07039051606803573,0,0,1,1,0,0,0,1,0,1
1799,2010-07-13 14:00:00,25,-2.29,0.4446994359965879,0.0,-2.29,0.4446994359965879,1,0,0,1,0,0,0,0,1,1
1800,2010-07-14 08:30:00,17_60_41,-483.33,-1.4952937702118712,-17.43,-500.76,-1.5962212785734227,1,0,2,1,1,1,2,0,1,3
1801,2010-07-14 10:00:00,5,66.67,0.6238966595686327,0.0,66.67,0.5144618840948724,0,1,0,1,0,0,0,0,1,1
1802,2010-07-14 10:30:00,18,363.64,1.216945276675508,0.0,363.64,1.216945276675508,1,0,0,1,0,0,0,0,1,1
1803,2010-07-15 08:30:00,69_21_49_16,-217.89,-1.1035439084712024,-0.88,-218.76999999999998,-1.1189702056830133,1,1,2,4,0,0,2,0,2,4
1804,2010-07-15 09:15:00,9_42,100.13,1.8682122463486133,7.53,107.66,-0.9836637579720587,1,1,0,0,1,1,0,0,2,2
1805,2010-07-15 10:00:00,53,-50.0,-0.8935337090546324,0.0,-50.0,-0.8935337090546324,0,0,1,1,0,0,1,0,0,1
1806,2010-07-15 10:30:00,46,-5.41,-0.5255892246883057,0.0,-5.41,-0.5255892246883057,1,0,0,1,0,0,0,1,0,1
1807,2010-07-16 08:30:00,13_8,0.0,0.9870607357013144,0.0,0.0,0.9870607357013145,0,1,1,2,0,0,1,0,1,2
1808,2010-07-16 09:00:00,66,-8.53,-0.4335973488284329,1.81,-6.719999999999999,-0.3702449271792392,0,0,1,1,0,0,1,0,0,1
1809,2010-07-16 09:55:00,58,-10.38,-1.3790892087996565,-0.66,-11.04,-1.4286043474923182,0,0,1,1,0,0,1,0,0,1
1810,2010-07-19 10:00:00,44,-12.5,-0.5118765563595007,-5.88,-18.38,-0.7439870506470339,0,0,1,0,0,1,0,1,0,1
1811,2010-07-20 08:30:00,4_36,-8.68,-0.5950150647052339,1.69,-6.99,-0.42779440928035667,1,0,1,2,0,0,1,0,1,2
1812,2010-07-21 10:30:00,18,-136.36,-0.7466450096216537,0.0,-136.36,-0.7466450096216537,1,0,0,1,0,0,0,0,1,1
1813,2010-07-22 08:30:00,69,-3.34,-0.927501150732842,0.47,-2.87,-0.7373000013192152,0,0,1,1,0,0,1,0,0,1
1814,2010-07-22 10:00:00,7_23_35,303.67,2.0315709270050206,37.5,341.17,1.6750731366824347,0,3,0,1,2,0,1,2,0,3
1815,2010-07-22 10:30:00,46,3.77,0.6826580634206858,0.0,3.77,0.6826580634206858,1,0,0,1,0,0,0,1,0,1
1816,2010-07-26 10:00:00,47,4.1,0.038368112734980746,-11.0,-6.9,-0.2936240374412918,0,1,0,0,0,1,1,0,0,1
1817,2010-07-27 09:00:00,65,17.95,0.7148886564961737,0.0,17.95,0.7877513676209076,0,1,0,1,0,0,0,0,1,1
1818,2010-07-27 10:00:00,64_6,12.54,-0.6569290192228393,2.65,15.19,-0.4536244365658271,0,1,1,1,1,0,1,1,0,2
1819,2010-07-28 08:30:00,14_20,-411.11,-0.8060268649676717,60.599999999999994,-350.51000000000005,-1.0067468870535716,0,0,2,0,2,0,1,0,1,2
1820,2010-07-28 10:30:00,18,-621.43,-1.5800905841779662,0.0,-621.43,-1.5800905841779662,1,0,0,1,0,0,0,0,1,1
1821,2010-07-29 08:30:00,69,0.0,0.09018842275828368,-0.86,-0.86,-0.026826165069809525,1,0,0,1,0,0,1,0,0,1
1822,2010-07-29 10:30:00,46,9.68,1.0048034745771015,0.0,9.68,1.0048034745771015,1,0,0,1,0,0,0,1,0,1
1823,2010-07-30 08:30:00,2_1_22,59.64,-0.12012494886745428,6.6,66.24,-0.2780992197712371,1,1,1,1,1,1,1,0,2,3
1824,2010-07-30 09:45:00,10,10.66,1.356708164368298,0.0,10.66,1.356708164368298,0,1,0,1,0,0,0,0,1,1
1825,2010-07-30 09:55:00,63,-0.74,-0.6057136482288489,12.5,11.76,1.404403772298354,1,0,0,1,0,0,0,0,1,1
1826,2010-08-02 10:00:00,11_38_39,131.57,0.29858680754536004,-400.0,-268.43,0.08646270597417097,0,3,0,2,0,1,1,2,0,3
1827,2010-08-03 01:00:00,67,5.22,1.268464006655939,0.0,5.22,1.268464006655939,0,1,0,1,0,0,0,1,0,1
1828,2010-08-03 08:30:00,15_52_51,-300.0,-2.973124632529765,-125.0,-425.0,-3.9842837028738813,0,0,3,0,0,3,0,1,2,3
1829,2010-08-03 10:00:00,50_24,-1120.0,-2.457334041760619,-28.9,-1148.9,-2.3828409628489,0,0,2,1,0,1,1,0,1,2
1830,2010-08-04 08:15:00,0,-10.53,0.6982165678328672,-46.15,-56.68,-0.4126280248198762,1,0,0,1,0,0,1,0,0,1
1831,2010-08-04 10:00:00,40,2.07,0.8663279454194425,0.0,2.07,0.8663279454194426,0,1,0,1,0,0,1,0,0,1
1832,2010-08-04 10:30:00,18,211.11,0.5418845931172227,0.0,211.11,0.5418845931172227,1,0,0,1,0,0,0,0,1,1
1833,2010-08-05 08:30:00,69,-5.04,-1.2126787407861186,-0.66,-5.7,-1.3437993514136966,0,0,1,1,0,0,1,0,0,1
1834,2010-08-05 10:30:00,46,9.38,0.8923688491562743,0.0,9.38,0.8923688491562743,1,0,0,1,0,0,0,1,0,1
1835,2010-08-06 08:30:00,48_70_3,-6.8999999999999915,-0.5723559340634644,23.200000000000003,16.299999999999983,-0.5788337100991631,0,2,1,1,1,1,2,0,1,3
1836,2010-08-06 15:00:00,12,75.0,0.4677624001053392,41.76,116.76,0.5656976427156652,0,1,0,0,1,0,0,1,0,1
1837,2010-08-10 07:30:00,45,0.0,-0.24273206092458186,0.0,0.0,-0.24273206092458186,1,0,0,1,0,0,0,1,0,1
1838,2010-08-10 08:30:00,56_57,314.29,2.227090074853085,40.97,355.26000000000005,2.219021398841652,0,1,1,0,2,0,0,0,2,2
1839,2010-08-10 10:00:00,37_31,75.61,0.6929308123664414,0.0,75.61,0.30893772396485863,0,1,1,2,0,0,0,2,0,2
1840,2010-08-10 14:15:00,26,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1
1841,2010-08-11 08:30:00,68,-18.81,-1.6361971480051931,-0.71,-19.52,-1.6627322871207142,0,0,1,1,0,0,1,0,0,1
1842,2010-08-11 10:30:00,18,57.89,0.2174234289924247,0.0,57.89,0.2174234289924247,1,0,0,1,0,0,0,0,1,1
1843,2010-08-11 13:45:00,25,1.9,0.4723566190498672,0.0,1.9,0.4723566190498672,0,1,0,1,0,0,0,0,1,1
1844,2010-08-12 08:30:00,69_41,-54.09,-0.4786094441766644,-0.63,-54.72,-0.48310926476882854,0,0,2,2,0,0,1,0,1,2
1845,2010-08-12 10:30:00,46,-5.71,-1.0610660187840788,0.0,-5.71,-1.0610660187840788,1,0,0,1,0,0,0,1,0,1
1846,2010-08-13 08:30:00,17_60_13_8,-3.3299999999999983,2.1767529098558325,40.0,36.67,2.1231287439956015,1,1,2,3,1,0,3,0,1,4
1847,2010-08-13 09:55:00,58,-0.29,0.5809145837459838,1.95,1.66,0.5943503723516791,1,0,0,0,1,0,1,0,0,1
1848,2010-08-13 10:00:00,5,0.0,-0.13482158576693398,-100.0,-100.0,-0.2755798689022304,1,0,0,0,0,1,0,0,1,1
1849,2010-08-16 08:30:00,21,-12.35,0.14723285618529433,0.0,-12.35,0.14723285618529433,0,0,1,1,0,0,0,0,1,1
1850,2010-08-16 09:00:00,66,22.31,-0.3342712110988072,0.28,22.59,-0.2753704172190846,0,1,0,1,0,0,1,0,0,1
1851,2010-08-16 10:00:00,44,-13.33,-0.5356057607918471,0.0,-13.33,-0.4456299835299268,0,0,1,1,0,0,0,1,0,1
1852,2010-08-17 08:30:00,49_16_4_36,55.23,2.1777727061610963,3.51,58.739999999999995,1.8740475696365877,3,1,0,4,0,0,2,0,2,4
1853,2010-08-17 09:15:00,9_42,100.27,1.940529491165241,-200.0,-99.73,-1.15706619165821,0,2,0,1,0,1,0,0,2,2
1854,2010-08-18 10:30:00,18,-27.27,0.24009926045002855,0.0,-27.27,0.24009926045002855,1,0,0,1,0,0,0,0,1,1
1855,2010-08-19 08:30:00,69,-4.6,-0.5899052165469968,-0.83,-5.43,-0.744213552367197,0,0,1,1,0,0,1,0,0,1
1856,2010-08-19 10:00:00,53_7,-258.45,-2.0782999582797483,-50.0,-308.45,-2.4827253120638053,0,0,2,1,0,1,1,1,0,2
1857,2010-08-19 10:30:00,46,15.62,1.1293626348396688,0.0,15.62,1.1293626348396688,1,0,0,1,0,0,0,1,0,1
1858,2010-08-24 10:00:00,23,-18.16,-1.5399331475085922,-2.05,-20.21,-1.5683933170756983,0,0,1,0,0,1,1,0,0,1
1859,2010-08-24 10:02:00,64,-21.43,-0.6020051573399232,0.0,-21.43,-0.6020051573399232,0,0,1,1,0,0,0,1,0,1
1860,2010-08-25 08:30:00,14_20,-822.99,-1.127859180649687,223.33,-599.66,-0.937771887371156,0,0,2,0,2,0,1,0,1,2
1861,2010-08-25 10:00:00,47_35,-417.12,-2.259908414852858,-4.55,-421.67,-2.156249207727152,0,0,2,1,0,1,1,1,0,2
1862,2010-08-25 10:30:00,18,-4000.0,-1.7603143605481801,0.0,-4000.0,-1.7603143605481801,1,0,0,1,0,0,0,0,1,1
1863,2010-08-26 08:30:00,69,3.07,1.4715320376386858,-0.8,2.27,1.4821612665362018,0,1,0,1,0,0,1,0,0,1
1864,2010-08-26 10:30:00,46,-5.26,-1.0350603740958124,0.0,-5.26,-1.0350603740958124,1,0,0,1,0,0,0,1,0,1
1865,2010-08-27 08:30:00,55_54,1.1100000000000003,0.9832015583823113,-60.0,-58.89,0.19718737589002572,1,1,0,2,0,0,1,1,0,2
1866,2010-08-27 09:55:00,63,-1.29,-0.955171954673578,-2.65,-3.94,-0.8394638556893556,0,0,1,1,0,0,0,0,1,1
1867,2010-08-30 08:30:00,15_52_51,-33.33,0.22162742770141633,0.0,-33.33,-0.18591899027437814,2,0,1,3,0,0,0,1,2,3
1868,2010-08-31 09:00:00,65,10.53,0.5325503667145519,0.0,10.53,0.6176655186433546,0,1,0,1,0,0,0,0,1,1
1869,2010-08-31 09:45:00,10,-1.05,-0.5847731769402666,0.0,-1.05,-0.5847731769402666,0,0,1,1,0,0,0,0,1,1
1870,2010-08-31 10:00:00,6,5.52,0.4924042332068344,1.19,6.709999999999999,0.5096330392122348,0,1,0,0,1,0,1,0,0,1
1871,2010-09-01 01:00:00,67,0.86,0.10378194152805638,0.0,0.86,0.10378194152805638,1,0,0,1,0,0,0,1,0,1
1872,2010-09-01 08:15:00,0,-150.0,-1.5848210690206248,11.9,-138.1,-1.0469862777510868,0,0,1,1,0,0,1,0,0,1
1873,2010-09-01 10:00:00,11_38_39,-133.35999999999999,1.4311229513839538,-900.0,-1033.3600000000001,1.0626144253680097,0,2,1,2,0,1,1,2,0,3
1874,2010-09-01 10:30:00,18,-161.54,0.3452340318814398,0.0,-161.54,0.3452340318814398,1,0,0,1,0,0,0,0,1,1
1875,2010-09-02 08:30:00,69_61_62,-19.8,-0.17285918843647752,15.699999999999989,-4.1000000000000085,0.6494801579793561,2,0,1,2,0,1,1,1,1,3
1876,2010-09-02 10:00:00,50_24,425.0,1.6064609336366147,42.31,467.31,1.6021942145710872,0,1,1,0,1,1,1,0,1,2
1877,2010-09-02 10:30:00,46,3.57,0.005399229600016447,0.0,3.57,0.005399229600016447,1,0,0,1,0,0,0,1,0,1
1878,2010-09-03 08:30:00,48_70_3,246.53,1.443676422641609,58.78,305.31,1.183595025814122,1,2,0,2,1,0,2,0,1,3
1879,2010-09-03 10:00:00,40,-3.92,-1.2453171838438373,0.0,-3.92,-1.245317183843838,0,0,1,1,0,0,1,0,0,1
1880,2010-09-08 15:00:00,12,14.29,0.17474249404215764,23.08,37.37,0.4729073947862368,0,1,0,0,1,0,0,1,0,1
1881,2010-09-09 08:30:00,68_69,13.739999999999998,2.278208655239715,-1.47,12.27,2.254696726962655,0,2,0,1,0,1,2,0,0,2
1882,2010-09-09 10:30:00,46,-13.73,-1.1301135718932511,0.0,-13.73,-1.1301135718932511,1,0,0,1,0,0,0,1,0,1
1883,2010-09-09 11:00:00,18,371.43,0.6150861117020201,0.0,371.43,0.6150861117020201,1,0,0,1,0,0,0,0,1,1
1884,2010-09-10 10:00:00,31,-225.0,-1.6977545605822102,-200.0,-425.0,-1.7484955641279436,0,0,1,0,0,1,0,1,0,1
1885,2010-09-13 14:00:00,25,11.27,0.5623696371943434,0.0,11.27,0.5623696371943434,0,1,0,1,0,0,0,0,1,1
1886,2010-09-14 07:30:00,45,0.34,-0.1062976693774827,0.0,0.34,-0.1062976693774827,1,0,0,1,0,0,0,1,0,1
1887,2010-09-14 08:30:00,17_60,100.0,1.1546326652478656,-75.0,25.0,0.9150956516585107,1,1,0,0,0,2,2,0,0,2
1888,2010-09-14 10:00:00,37_5,-97.51,-0.31700061216011455,-66.67,-164.18000000000004,-0.030091529043654752,0,1,1,1,0,1,0,1,1,2
1889,2010-09-15 08:30:00,41_21,147.13,0.5676022933042442,50.0,197.13,0.6425770479907635,0,1,1,2,0,0,0,0,2,2
1890,2010-09-15 09:15:00,9_42,-33.86,-3.0257643582218625,-40.27,-74.13,-2.0308205572205384,0,0,2,0,0,2,0,0,2,2
1891,2010-09-15 10:30:00,18,-3.85,0.41788115576536505,0.0,-3.85,0.41788115576536505,1,0,0,1,0,0,0,0,1,1
1892,2010-09-16 08:30:00,69_49_16_19,35.33,0.28260689103576675,-0.44,34.88999999999999,0.35058142518574203,2,2,0,4,0,0,2,0,2,4
1893,2010-09-16 09:00:00,66,61.48,0.12397247128990847,0.0,61.48,0.11902523066240225,0,1,0,1,0,0,1,0,0,1
1894,2010-09-16 10:00:00,53,-177.78,-0.8779566554685346,0.0,-177.78,-0.8779566554685346,0,0,1,1,0,0,1,0,0,1
1895,2010-09-16 10:30:00,46,-10.75,-0.7261967152602599,0.0,-10.75,-0.7261967152602599,1,0,0,1,0,0,0,1,0,1
1896,2010-09-17 08:30:00,13_8,-50.0,-0.07541187536642613,0.0,-50.0,-0.07541187536642613,0,1,1,2,0,0,1,0,1,2
1897,2010-09-17 09:55:00,58,-5.13,-0.4627858448058221,-1.01,-6.14,-0.6380403930318981,0,0,1,0,0,1,1,0,0,1
1898,2010-09-20 10:00:00,44,-7.14,0.16553912154640993,0.0,-7.14,0.24894561363034645,0,0,1,1,0,0,0,1,0,1
1899,2010-09-21 08:30:00,4_36,7.3,1.9181115877528896,3.5700000000000003,10.870000000000001,2.0588753178851062,1,1,0,2,0,0,1,0,1,2
1900,2010-09-21 14:15:00,26,0.0,0.0,0.0,0.0,0.0,1,0,0,1,0,0,1,0,0,1
1901,2010-09-22 10:00:00,35,-400.0,-1.094733515480443,-300.0,-700.0,-1.3986578843162099,0,0,1,0,0,1,0,1,0,1
1902,2010-09-22 10:30:00,18,-166.67,0.3462151910065232,0.0,-166.67,0.3462151910065232,1,0,0,1,0,0,0,0,1,1
1903,2010-09-23 08:30:00,69,-3.1,-1.6319807119937946,-0.67,-3.77,-1.6165739195951152,0,0,1,1,0,0,1,0,0,1
1904,2010-09-23 10:00:00,7_23,199.51,1.9366205336907991,-0.26,199.25,1.641788225967553,1,1,0,2,0,0,1,1,0,2
1905,2010-09-23 10:30:00,46,10.98,1.3698099335387366,0.0,10.98,1.3698099335387366,1,0,0,1,0,0,0,1,0,1
1906,2010-09-24 08:30:00,14_20,77.78,1.1057890237883268,159.65,237.43,1.6017958343598266,0,1,1,0,2,0,1,0,1,2
1907,2010-09-24 10:00:00,47,-1.37,0.1954454748910462,4.35,2.9799999999999995,0.4470471602304912,0,0,1,0,1,0,1,0,0,1
1908,2010-09-28 09:00:00,65,-3.23,-0.7934890887202862,0.0,-3.23,-0.3039127290641664,1,0,0,1,0,0,0,0,1,1
1909,2010-09-28 10:00:00,64_6,-140.95000000000002,-2.2841738900281072,0.56,-140.39000000000001,-2.265971594808757,0,0,2,2,0,0,1,1,0,2
1910,2010-09-29 10:30:00,18,25.0,0.05539854104987337,0.0,25.0,0.05539854104987337,1,0,0,1,0,0,0,0,1,1
1911,2010-09-30 08:30:00,69_28_27,7.34,0.3298198582834263,-32.85,-25.510000000000005,0.130967217314939,1,2,0,3,0,0,1,1,1,3
1912,2010-09-30 09:45:00,10,7.86,0.8270683575362449,0.0,7.86,0.8270683575362449,0,1,0,1,0,0,0,0,1,1
1913,2010-09-30 10:30:00,46,-8.82,-0.4807574061761617,0.0,-8.82,-0.4807574061761617,1,0,0,1,0,0,0,1,0,1
1914,2010-10-01 01:00:00,67,1.72,0.12002197031792768,0.0,1.72,0.12002197031792768,0,1,0,1,0,0,0,1,0,1
1915,2010-10-01 08:30:00,15_52_51,66.67,1.7222924416126935,0.0,66.67,1.5611053617839248,2,1,0,3,0,0,0,1,2,3
1916,2010-10-01 09:55:00,63,1.64,1.6926417218402268,3.34,4.98,0.5103654419694599,0,1,0,1,0,0,0,0,1,1
1917,2010-10-01 10:00:00,11_38_39,218.66,0.5217379556684425,-40.0,178.66,0.755912546159725,1,2,0,2,0,1,1,2,0,3
1918,2010-10-04 10:00:00,50_24,-13.100000000000001,0.8311706160042354,386.54,373.44,1.5812532416091887,0,1,1,0,1,1,1,0,1,2
1919,2010-10-05 10:00:00,40,2.11,0.8921872471555746,0.0,2.11,0.8921872471555747,0,1,0,1,0,0,1,0,0,1
1920,2010-10-06 08:15:00,0,-269.57,-1.5282497613988586,200.0,-69.57,-0.20863702164999345,0,0,1,0,1,0,1,0,0,1
1921,2010-10-06 10:30:00,18,-520.0,-1.4241184350403595,0.0,-520.0,-1.4241184350403595,1,0,0,1,0,0,0,0,1,1
1922,2010-10-07 08:30:00,69,1.98,0.2263172312253817,-0.66,1.3199999999999998,0.2802273714069637,0,1,0,1,0,0,1,0,0,1
1923,2010-10-07 10:30:00,46,-8.97,-0.27569024640688405,0.0,-8.97,-0.27569024640688405,1,0,0,1,0,0,0,1,0,1
1924,2010-10-07 15:00:00,12,-13.79,0.24781597736645875,-13.89,-27.68,0.4728280355712029,0,0,1,0,0,1,0,1,0,1
1925,2010-10-08 08:30:00,48_70_3,-9698.97,-2.7385897766286926,5.56,-9693.41,-2.7284800963791085,0,1,2,3,0,0,2,0,1,3
1926,2010-10-08 10:00:00,31,-33.33,0.005761547818279168,-15.38,-48.71,0.16784182957793187,0,0,1,0,0,1,0,1,0,1
1927,2010-10-12 07:30:00,45,0.67,0.5049213608792646,0.0,0.67,0.5049213608792646,1,0,0,1,0,0,0,1,0,1
1928,2010-10-12 10:00:00,37,0.64,0.7438534862411442,0.0,0.64,0.7438534862411452,1,0,0,1,0,0,0,1,0,1
1929,2010-10-13 08:30:00,41,-200.0,-0.6370478296809213,0.0,-200.0,-0.6174759401487498,0,0,1,1,0,0,0,0,1,1
