actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name,open_released,high_released,low_released,close_released,high_5,low_5,close_5,volatility_5,direction_5,pips_agg_5,pips_candle_5,high_10,low_10,close_10,volatility_10,direction_10,pips_agg_10,pips_candle_10,high_15,low_15,close_15,volatility_15,direction_15,pips_agg_15,pips_candle_15,high_30,low_30,close_30,volatility_30,direction_30,pips_agg_30,pips_candle_30,high_60,low_60,close_60,volatility_60,direction_60,pips_agg_60,pips_candle_60,high_90,low_90,close_90,volatility_90,direction_90,pips_agg_90,pips_candle_90,high_120,low_120,close_120,volatility_120,direction_120,pips_agg_120,pips_candle_120,high_180,low_180,close_180,volatility_180,direction_180,pips_agg_180,pips_candle_180,high_240,low_240,close_240,volatility_240,direction_240,pips_agg_240,pips_candle_240
100.4,USD,2015-01-13 09:00:00,98.6,better,Low,NFIB Small Business Index,98.1,accurate,3,2015-01-13 14:00:00+00:00,-1.83,2015,1,1,Tuesday,11771,11776,11769,11770,11774,11769,11771,5,up,1,1,11775,11769,11774,6,up,4,3,11776,11774,11775,2,up,5,1,11772,11766,11767,6,down,3,4,11766,11759,11761,7,down,9,0,11783,11769,11780,14,up,10,11,11790,11780,11781,10,up,11,5,11780,11776,11778,4,down,8,1,11788,11784,11784,4,up,14,2
4.97M,USD,2015-01-13 10:00:00,4.86M,better,Medium,JOLTS Job Openings,4.83M,accurate,3,2015-01-13 15:00:00+00:00,-2.26,2015,1,1,Tuesday,11761,11766,11759,11761,11763,11753,11757,10,down,4,4,11765,11755,11765,10,up,4,8,11771,11764,11769,7,up,8,4,11783,11769,11780,14,up,19,11,11790,11780,11781,10,up,20,5,11798,11788,11790,10,up,29,2,11780,11776,11778,4,down,17,1,11788,11784,11784,4,up,23,2,11770,11765,11767,5,down,6,3
51.5,USD,2015-01-13 10:00:00,48.9,better,Low,IBD/TIPP Economic Optimism,48.4,accurate,3,2015-01-13 15:00:00+00:00,-5.32,2015,1,1,Tuesday,11761,11766,11759,11761,11763,11753,11757,10,down,4,4,11765,11755,11765,10,up,4,8,11771,11764,11769,7,up,8,4,11783,11769,11780,14,up,19,11,11790,11780,11781,10,up,20,5,11798,11788,11790,10,up,29,2,11780,11776,11778,4,down,17,1,11788,11784,11784,4,up,23,2,11770,11765,11767,5,down,6,3
1.9B,USD,2015-01-13 14:00:00,3.8B,accurate,Low,Federal Budget Balance,-56.8B,accurate,3,2015-01-13 19:00:00+00:00,50.0,2015,1,1,Tuesday,11770,11770,11765,11767,11769,11764,11766,5,down,1,1,11768,11761,11763,7,down,4,3,11768,11761,11767,7,up,0,4,11780,11772,11774,8,up,7,3,11767,11764,11764,3,down,3,2,11774,11771,11773,3,up,6,2,11773,11771,11771,2,down,4,1,11776,11771,11773,5,up,6,2,11776,11775,11776,1,up,9,1
-1.0%,USD,2015-01-14 08:30:00,0.1%,worse,High,Core Retail Sales m/m,0.1%,worse,3,2015-01-14 13:30:00+00:00,1100.0,2015,1,1,Wednesday,11778,11778,11774,11774,11820,11774,11815,46,up,41,41,11829,11808,11816,21,up,42,1,11820,11811,11812,9,down,38,4,11843,11824,11825,19,up,51,12,11811,11803,11805,8,down,31,1,11793,11789,11791,4,down,17,2,11787,11781,11787,6,down,13,0,11811,11798,11808,13,up,34,9,11802,11795,11795,7,down,21,4
-0.9%,USD,2015-01-14 08:30:00,0.2%,worse,High,Retail Sales m/m,0.4%,worse,3,2015-01-14 13:30:00+00:00,550.0,2015,1,1,Wednesday,11778,11778,11774,11774,11820,11774,11815,46,up,41,41,11829,11808,11816,21,up,42,1,11820,11811,11812,9,down,38,4,11843,11824,11825,19,up,51,12,11811,11803,11805,8,down,31,1,11793,11789,11791,4,down,17,2,11787,11781,11787,6,down,13,0,11811,11798,11808,13,up,34,9,11802,11795,11795,7,down,21,4
-2.5%,USD,2015-01-14 08:30:00,-2.7%,better,Medium,Import Prices m/m,-1.8%,worse,3,2015-01-14 13:30:00+00:00,-7.41,2015,1,1,Wednesday,11778,11778,11774,11774,11820,11774,11815,46,up,41,41,11829,11808,11816,21,up,42,1,11820,11811,11812,9,down,38,4,11843,11824,11825,19,up,51,12,11811,11803,11805,8,down,31,1,11793,11789,11791,4,down,17,2,11787,11781,11787,6,down,13,0,11811,11798,11808,13,up,34,9,11802,11795,11795,7,down,21,4
0.2%,USD,2015-01-14 10:00:00,0.2%,accurate,Medium,Business Inventories m/m,0.2%,accurate,3,2015-01-14 15:00:00+00:00,0.0,2015,1,1,Wednesday,11793,11793,11789,11791,11791,11774,11779,17,down,12,12,11782,11771,11780,11,up,11,1,11786,11773,11786,13,up,5,6,11787,11781,11787,6,up,4,0,11792,11785,11786,7,down,5,5,11811,11798,11808,13,up,17,9,11807,11800,11806,7,down,15,5,11789,11786,11788,3,down,3,0,11789,11784,11785,5,down,6,2
5.4M,USD,2015-01-14 10:30:00,1.2M,accurate,Medium,Crude Oil Inventories,-3.1M,accurate,3,2015-01-14 15:30:00+00:00,-350.0,2015,1,1,Wednesday,11787,11787,11781,11787,11795,11785,11790,10,up,3,3,11797,11787,11788,10,down,1,2,11791,11784,11789,7,up,2,1,11792,11785,11786,7,down,1,5,11811,11798,11808,13,up,21,9,11807,11800,11806,7,down,19,5,11802,11795,11795,7,down,8,4,11785,11782,11784,3,down,3,0,11785,11777,11778,8,down,9,4
-0.3%,USD,2015-01-15 08:30:00,-0.3%,accurate,High,PPI m/m,-0.2%,accurate,3,2015-01-15 13:30:00+00:00,0.0,2015,1,1,Thursday,11696,11710,11695,11698,11702,11691,11696,11,down,2,2,11710,11691,11702,19,up,4,6,11716,11699,11707,17,up,9,5,11704,11697,11699,7,down,1,4,11675,11663,11667,12,down,31,6,11642,11627,11631,15,down,67,1,11643,11624,11626,19,down,72,15,11590,11579,11589,11,down,109,2,11609,11601,11605,8,up,93,2
316K,USD,2015-01-15 08:30:00,299K,worse,High,Unemployment Claims,297K,accurate,3,2015-01-15 13:30:00+00:00,-5.69,2015,1,1,Thursday,11696,11710,11695,11698,11702,11691,11696,11,down,2,2,11710,11691,11702,19,up,4,6,11716,11699,11707,17,up,9,5,11704,11697,11699,7,down,1,4,11675,11663,11667,12,down,31,6,11642,11627,11631,15,down,67,1,11643,11624,11626,19,down,72,15,11590,11579,11589,11,down,109,2,11609,11601,11605,8,up,93,2
0.3%,USD,2015-01-15 08:30:00,0.2%,better,Medium,Core PPI m/m,0.0%,accurate,3,2015-01-15 13:30:00+00:00,-50.0,2015,1,1,Thursday,11696,11710,11695,11698,11702,11691,11696,11,down,2,2,11710,11691,11702,19,up,4,6,11716,11699,11707,17,up,9,5,11704,11697,11699,7,down,1,4,11675,11663,11667,12,down,31,6,11642,11627,11631,15,down,67,1,11643,11624,11626,19,down,72,15,11590,11579,11589,11,down,109,2,11609,11601,11605,8,up,93,2
10.0,USD,2015-01-15 08:30:00,5.3,better,Medium,Empire State Manufacturing Index,-3.6,accurate,3,2015-01-15 13:30:00+00:00,-88.68,2015,1,1,Thursday,11696,11710,11695,11698,11702,11691,11696,11,down,2,2,11710,11691,11702,19,up,4,6,11716,11699,11707,17,up,9,5,11704,11697,11699,7,down,1,4,11675,11663,11667,12,down,31,6,11642,11627,11631,15,down,67,1,11643,11624,11626,19,down,72,15,11590,11579,11589,11,down,109,2,11609,11601,11605,8,up,93,2
6.3,USD,2015-01-15 10:00:00,20.3,worse,High,Philly Fed Manufacturing Index,24.5,accurate,3,2015-01-15 15:00:00+00:00,68.97,2015,1,1,Thursday,11630,11642,11627,11631,11644,11617,11618,27,down,13,13,11632,11610,11630,22,up,1,12,11640,11624,11636,16,up,5,6,11643,11624,11626,19,down,5,15,11610,11586,11586,24,down,45,18,11590,11579,11589,11,up,42,2,11607,11594,11595,13,up,36,6,11609,11600,11601,9,up,30,4,11624,11614,11616,10,up,15,8
-236B,USD,2015-01-15 10:30:00,-224B,accurate,Low,Natural Gas Storage,-131B,accurate,3,2015-01-15 15:30:00+00:00,5.36,2015,1,1,Thursday,11641,11643,11624,11626,11629,11613,11616,16,down,10,10,11627,11610,11615,17,down,11,1,11627,11609,11613,18,down,13,2,11610,11586,11586,24,down,40,18,11590,11579,11589,11,up,37,2,11607,11594,11595,13,up,31,6,11609,11601,11605,8,up,21,2,11624,11614,11619,10,up,7,1,11618,11609,11609,9,down,17,3
-0.4%,USD,2015-01-16 08:30:00,-0.3%,worse,High,CPI m/m,-0.3%,accurate,3,2015-01-16 13:30:00+00:00,33.33,2015,1,1,Friday,11595,11603,11595,11600,11609,11584,11585,25,down,15,15,11590,11575,11583,15,down,17,2,11596,11583,11587,13,up,13,4,11594,11584,11584,10,down,16,5,11556,11542,11546,14,down,54,6,11554,11546,11550,8,up,50,0,11516,11511,11513,5,down,87,0,11515,11502,11511,13,down,89,7,11535,11527,11531,8,up,69,4
0.0%,USD,2015-01-16 08:30:00,0.1%,worse,High,Core CPI m/m,0.1%,accurate,3,2015-01-16 13:30:00+00:00,100.0,2015,1,1,Friday,11595,11603,11595,11600,11609,11584,11585,25,down,15,15,11590,11575,11583,15,down,17,2,11596,11583,11587,13,up,13,4,11594,11584,11584,10,down,16,5,11556,11542,11546,14,down,54,6,11554,11546,11550,8,up,50,0,11516,11511,11513,5,down,87,0,11515,11502,11511,13,down,89,7,11535,11527,11531,8,up,69,4
79.7%,USD,2015-01-16 09:15:00,80.2%,worse,Medium,Capacity Utilization Rate,80.0%,accurate,3,2015-01-16 14:15:00+00:00,0.62,2015,1,1,Friday,11575,11577,11572,11574,11575,11560,11562,15,down,12,12,11566,11551,11551,15,down,23,11,11556,11542,11546,14,down,28,6,11556,11541,11556,15,up,18,15,11538,11522,11526,16,down,48,8,11508,11478,11487,30,down,87,20,11517,11499,11500,18,up,74,13,11538,11528,11537,10,up,37,3,11546,11542,11543,4,up,31,1
-0.1%,USD,2015-01-16 09:15:00,0.1%,worse,Medium,Industrial Production m/m,1.3%,accurate,3,2015-01-16 14:15:00+00:00,200.0,2015,1,1,Friday,11575,11577,11572,11574,11575,11560,11562,15,down,12,12,11566,11551,11551,15,down,23,11,11556,11542,11546,14,down,28,6,11556,11541,11556,15,up,18,15,11538,11522,11526,16,down,48,8,11508,11478,11487,30,down,87,20,11517,11499,11500,18,up,74,13,11538,11528,11537,10,up,37,3,11546,11542,11543,4,up,31,1
98.2,USD,2015-01-16 10:00:00,94.2,better,High,Prelim UoM Consumer Sentiment,93.6,accurate,3,2015-01-16 15:00:00+00:00,-4.25,2015,1,1,Friday,11550,11554,11546,11550,11552,11538,11545,14,down,5,5,11550,11534,11534,16,down,16,11,11538,11522,11526,16,down,24,8,11516,11511,11513,5,down,37,0,11508,11490,11492,18,down,58,9,11515,11502,11511,13,up,39,7,11526,11516,11517,10,up,33,2,11548,11536,11547,12,up,3,7,11553,11539,11539,14,down,11,13
33.5B,USD,2015-01-16 16:00:00,27.3B,better,Low,TIC Long-Term Purchases,-1.4B,accurate,3,2015-01-16 21:00:00+00:00,-22.71,2015,1,1,Friday,11566,11570,11563,11569,11569,11563,11564,6,down,5,4,11568,11564,11568,4,up,1,4,11568,11565,11565,3,down,4,3,11565,11557,11557,8,down,12,8,11567,11560,11563,7,up,6,4,11563,11563,11563,0,down,6,0,11563,11563,11563,0,down,6,0,11563,11563,11563,0,down,6,0,11563,11563,11563,0,down,6,0
57,USD,2015-01-20 10:00:00,58,worse,Medium,NAHB Housing Market Index,58,better,4,2015-01-20 15:00:00+00:00,1.72,2015,1,1,Tuesday,11589,11591,11585,11585,11590,11585,11586,5,up,1,1,11587,11581,11584,6,down,1,2,11585,11581,11582,4,down,3,2,11584,11572,11575,12,down,10,6,11582,11571,11573,11,down,12,8,11565,11561,11564,4,down,21,0,11564,11555,11558,9,down,27,5,11548,11545,11547,3,down,38,1,11555,11551,11552,4,up,33,0
1.03M,USD,2015-01-21 08:30:00,1.06M,worse,High,Building Permits,1.05M,accurate,4,2015-01-21 13:30:00+00:00,2.83,2015,1,1,Wednesday,11596,11600,11594,11597,11610,11593,11605,17,up,8,7,11608,11601,11605,7,down,8,0,11609,11603,11608,6,up,11,3,11637,11624,11633,13,up,36,7,11633,11628,11633,5,down,36,1,11645,11627,11640,18,up,43,0,11623,11614,11621,9,down,24,6,11598,11594,11595,4,down,2,1,11581,11573,11576,8,down,21,4
1.09M,USD,2015-01-21 08:30:00,1.04M,better,Medium,Housing Starts,1.04M,accurate,4,2015-01-21 13:30:00+00:00,-4.81,2015,1,1,Wednesday,11596,11600,11594,11597,11610,11593,11605,17,up,8,7,11608,11601,11605,7,down,8,0,11609,11603,11608,6,up,11,3,11637,11624,11633,13,up,36,7,11633,11628,11633,5,down,36,1,11645,11627,11640,18,up,43,0,11623,11614,11621,9,down,24,6,11598,11594,11595,4,down,2,1,11581,11573,11576,8,down,21,4
307K,USD,2015-01-22 08:30:00,301K,worse,High,Unemployment Claims,317K,accurate,4,2015-01-22 13:30:00+00:00,-1.99,2015,1,1,Thursday,11617,11624,11603,11617,11626,11604,11616,22,down,1,1,11621,11607,11607,14,down,10,9,11638,11513,11628,125,up,11,21,11575,11546,11563,29,down,54,12,11486,11467,11481,19,down,136,4,11469,11453,11464,16,down,153,2,11463,11441,11456,22,down,161,7,11426,11411,11421,15,down,196,10,11414,11402,11407,12,down,210,2
0.8%,USD,2015-01-22 09:00:00,0.4%,better,Low,HPI m/m,0.4%,worse,4,2015-01-22 14:00:00+00:00,-100.0,2015,1,1,Thursday,11575,11575,11546,11563,11566,11525,11533,41,down,30,30,11533,11483,11489,50,down,74,44,11499,11473,11482,26,down,81,7,11486,11467,11481,19,down,82,4,11469,11453,11464,16,down,99,2,11463,11441,11456,22,down,107,7,11426,11414,11417,12,down,146,8,11418,11408,11413,10,down,150,1,11395,11376,11383,19,down,180,3
-216B,USD,2015-01-22 10:30:00,-231B,accurate,Low,Natural Gas Storage,-236B,accurate,4,2015-01-22 15:30:00+00:00,-6.49,2015,1,1,Thursday,11463,11463,11441,11456,11466,11450,11459,16,up,3,3,11463,11447,11463,16,up,7,5,11466,11456,11461,10,down,5,2,11426,11414,11417,12,down,39,8,11426,11411,11421,15,up,35,10,11418,11408,11413,10,down,43,1,11414,11402,11407,12,down,49,2,11372,11363,11370,9,down,86,2,11390,11385,11386,5,up,70,2
10.1M,USD,2015-01-22 11:00:00,2.5M,accurate,Medium,Crude Oil Inventories,5.4M,accurate,4,2015-01-22 16:00:00+00:00,-304.0,2015,1,1,Thursday,11425,11426,11414,11417,11431,11416,11423,15,up,6,5,11424,11416,11417,8,down,0,6,11419,11404,11409,15,down,8,8,11426,11411,11421,15,up,4,10,11418,11408,11413,10,down,4,1,11414,11402,11407,12,down,10,2,11395,11376,11383,19,down,34,3,11377,11372,11377,5,down,40,4,11381,11376,11379,5,up,38,1
53.7,USD,2015-01-23 09:45:00,54.1,worse,Medium,Flash Manufacturing PMI,53.9,accurate,4,2015-01-23 14:45:00+00:00,0.74,2015,1,1,Friday,11227,11249,11227,11249,11253,11240,11246,13,down,3,3,11252,11233,11240,19,down,9,6,11253,11239,11244,14,up,5,4,11259,11241,11255,18,up,6,6,11286,11269,11270,17,up,21,15,11262,11251,11260,11,down,11,3,11287,11278,11286,9,up,37,5,11267,11261,11264,6,down,15,1,11237,11231,11235,6,down,14,4
5.04M,USD,2015-01-23 10:00:00,5.08M,worse,Medium,Existing Home Sales,4.92M,accurate,4,2015-01-23 15:00:00+00:00,0.79,2015,1,1,Friday,11240,11253,11239,11244,11272,11240,11272,32,up,28,28,11272,11247,11249,25,down,5,23,11259,11241,11255,18,up,11,6,11273,11259,11273,14,up,29,8,11252,11233,11246,19,down,2,6,11286,11266,11277,20,up,33,10,11280,11269,11277,11,down,33,8,11260,11252,11255,8,down,11,2,11228,11218,11219,10,down,25,6
0.5%,USD,2015-01-23 10:00:00,0.5%,accurate,Low,CB Leading Index m/m,0.4%,worse,4,2015-01-23 15:00:00+00:00,0.0,2015,1,1,Friday,11240,11253,11239,11244,11272,11240,11272,32,up,28,28,11272,11247,11249,25,down,5,23,11259,11241,11255,18,up,11,6,11273,11259,11273,14,up,29,8,11252,11233,11246,19,down,2,6,11286,11266,11277,20,up,33,10,11280,11269,11277,11,down,33,8,11260,11252,11255,8,down,11,2,11228,11218,11219,10,down,25,6
-0.8%,USD,2015-01-27 08:30:00,0.6%,worse,High,Core Durable Goods Orders m/m,-0.7%,worse,5,2015-01-27 13:30:00+00:00,233.33,2015,1,1,Tuesday,11305,11319,11304,11313,11339,11309,11337,30,up,24,24,11339,11319,11327,20,down,14,11,11333,11319,11332,14,up,19,5,11339,11319,11338,20,up,25,19,11366,11354,11364,12,up,51,4,11384,11369,11374,15,up,61,10,11373,11360,11363,13,down,50,8,11388,11375,11377,13,up,64,7,11363,11347,11352,16,down,39,9
-3.4%,USD,2015-01-27 08:30:00,0.6%,worse,Medium,Durable Goods Orders m/m,-0.9%,worse,5,2015-01-27 13:30:00+00:00,666.67,2015,1,1,Tuesday,11305,11319,11304,11313,11339,11309,11337,30,up,24,24,11339,11319,11327,20,down,14,11,11333,11319,11332,14,up,19,5,11339,11319,11338,20,up,25,19,11366,11354,11364,12,up,51,4,11384,11369,11374,15,up,61,10,11373,11360,11363,13,down,50,8,11388,11375,11377,13,up,64,7,11363,11347,11352,16,down,39,9
4.3%,USD,2015-01-27 09:00:00,4.4%,accurate,Low,S&P/CS Composite-20 HPI y/y,4.5%,accurate,5,2015-01-27 14:00:00+00:00,2.27,2015,1,1,Tuesday,11319,11339,11319,11338,11348,11333,11341,15,up,3,2,11363,11340,11359,23,up,21,18,11364,11354,11363,10,up,25,4,11366,11354,11364,12,up,26,4,11384,11369,11374,15,up,36,10,11373,11360,11363,13,down,25,8,11413,11399,11401,14,up,63,1,11370,11364,11369,6,down,31,1,11354,11343,11352,11,down,14,6
