,datetime,new_id,forecast_error_ratio,forecast_error_ratio_zscore,previous_error_ratio,total_error_ratio,total_error_ratio_zscore,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,num_news
1053,2009-02-03 10:00:00,50,1890.0,3.18457988178639,22.5,1912.5,2.7202503670687963,0,3,0,0,3,0,1,0,0,1
1054,2009-02-04 08:15:00,0,-3.42,0.3434503341891788,14.73,11.310000000000002,1.535961087758994,3,0,0,0,3,0,1,0,0,1
1055,2009-02-04 10:00:00,40,29.160000000000004,2.9220524407333572,0.0,29.160000000000004,2.9220524407333572,0,3,0,3,0,0,1,0,0,1
1056,2009-02-04 10:30:00,18,-314.28,0.8586023008323574,0.0,-314.28,0.8586023008323574,2,0,0,2,0,0,0,0,1,1
1058,2009-02-05 10:00:00,24,-51.62,1.6481400461248303,-82.6,-134.22,1.3957371625652593,0,0,2,0,0,2,0,0,1,1
1059,2009-02-05 10:30:00,46,2.63,0.6155134767101395,0.0,2.63,0.6155134767101395,1,0,0,1,0,0,0,1,0,1
1061,2009-02-06 15:00:00,12,-57.14,-0.21065479096176995,-39.24,-96.38,-0.2434963493720837,0,0,1,0,0,1,0,1,0,1
1063,2009-02-11 08:30:00,68,-23.52,-2.289244166821792,-8.91,-32.43,-2.8766854261902495,0,0,3,0,0,3,1,0,0,1
1064,2009-02-11 10:30:00,18,-103.22,1.0326808488719001,0.0,-103.22,1.0326808488719001,2,0,0,2,0,0,0,0,1,1
1065,2009-02-11 14:00:00,25,-9.5,0.6906562402603595,0.0,-9.5,0.6906562402603595,0,0,2,2,0,0,0,0,1,1
1067,2009-02-12 10:00:00,5,125.0,-0.8377060802196544,114.28,239.28,-0.4359143290178036,0,2,0,0,2,0,0,0,1,1
1068,2009-02-12 10:30:00,46,-4.22,-0.4643367764257042,0.0,-4.22,-0.4643367764257042,1,0,0,1,0,0,0,1,0,1
1069,2009-02-13 09:55:00,58,-21.78,-2.1826766403487206,-3.3899999999999997,-25.17,-1.82651889277578,0,0,3,0,0,3,1,0,0,1
1070,2009-02-17 08:30:00,21,-101.74,-0.2469828896786241,0.0,-101.74,-0.2469828896786241,0,0,2,2,0,0,0,0,1,1
1071,2009-02-17 09:00:00,66,222.0,1.3522612020776466,-53.91,168.09,0.5797141550640652,0,3,0,0,0,3,1,0,0,1
1072,2009-02-17 13:00:00,44,12.5,1.257308459806701,0.0,12.5,1.2689115498509078,0,1,0,1,0,0,0,1,0,1
1077,2009-02-19 10:30:00,46,-51.02,-1.7743952808641723,0.0,-51.02,-1.7743952808641723,1,0,0,1,0,0,0,1,0,1
1078,2009-02-19 11:00:00,18,213.8,2.364436140047,0.0,213.8,2.364436140047,2,0,0,2,0,0,0,0,1,1
1080,2009-02-24 09:00:00,65,-1.09,-0.3049557174378837,0.0,-1.09,-0.3387818720915154,0,0,1,1,0,0,0,1,0,1
1082,2009-02-24 10:07:00,35,105.56,1.538839735753119,-22.22,83.34,1.4057950554368714,0,1,0,0,0,1,0,1,0,1
1083,2009-02-25 10:00:00,23,-18.21,-2.4182808001386076,0.0,-18.21,-2.100526907952504,0,0,3,3,0,0,1,0,0,1
1084,2009-02-25 10:30:00,18,44.44,1.1651466249678075,0.0,44.44,1.1651466249678075,2,0,0,2,0,0,0,0,1,1
1086,2009-02-26 10:00:00,47,-14.76,-0.08837369893252928,11.790000000000001,-2.9699999999999993,1.7987177936740668,0,0,3,0,3,0,1,0,0,1
1087,2009-02-26 10:30:00,46,3.06,0.5221627643215389,0.0,3.06,0.5221627643215389,1,0,0,1,0,0,0,1,0,1
1089,2009-02-27 09:45:00,10,7.28,1.6535992268976307,0.0,7.28,1.6535992268976307,0,2,0,2,0,0,0,0,1,1
1090,2009-02-27 09:55:00,63,-1.08,-0.21635873227165306,16.34,15.26,0.9500995511581248,2,0,0,2,0,0,0,0,1,1
1093,2009-03-03 00:00:00,67,-4.21,0.021526480273275462,0.0,-4.21,0.021526480273275462,0,0,1,1,0,0,0,1,0,1
1094,2009-03-03 10:00:00,50,-470.01,-1.5574108518149665,-71.42999999999999,-541.4399999999999,-0.6334233053026048,0,0,3,0,0,3,1,0,0,1
1095,2009-03-04 08:15:00,0,-37.26,1.9940761780371061,-52.86,-90.12,1.7016745262023596,0,0,3,0,0,3,1,0,0,1
1096,2009-03-04 10:00:00,40,2.91,0.15343106944323953,0.0,2.91,0.15343106944323953,0,3,0,3,0,0,1,0,0,1
1097,2009-03-04 10:30:00,18,340.0,2.355785840786941,0.0,340.0,2.355785840786941,2,0,0,2,0,0,0,0,1,1
1099,2009-03-05 10:00:00,24,91.42,2.5714820372923186,-51.28,40.14,2.801409575301022,0,2,0,0,0,2,0,0,1,1
1100,2009-03-05 10:30:00,46,7.37,0.6541107377034441,0.0,7.37,0.6541107377034441,1,0,0,1,0,0,0,1,0,1
1102,2009-03-06 15:00:00,12,142.86,-0.11459919037235752,-13.64,129.22000000000003,-0.12334973374295748,0,1,0,0,0,1,0,1,0,1
1104,2009-03-11 10:30:00,18,-1200.0,-3.4420499312618777,0.0,-1200.0,-3.4420499312618777,2,0,0,2,0,0,0,0,1,1
1105,2009-03-11 14:00:00,25,10.04,0.9809827764475232,0.0,10.04,0.9809827764475232,0,2,0,2,0,0,0,0,1,1
1107,2009-03-12 10:00:00,5,-16.66,-1.7996331544424233,46.16,29.499999999999996,-1.9584178129953684,0,0,2,0,2,0,0,0,1,1
1108,2009-03-12 10:30:00,46,7.69,0.6084560637146927,0.0,7.69,0.6084560637146927,1,0,0,1,0,0,0,1,0,1
1110,2009-03-13 09:55:00,58,8.73,0.3277012869686048,-0.54,8.19,0.686547324957878,0,3,0,3,0,0,1,0,0,1
1111,2009-03-16 08:30:00,21,-42.54,-0.8178269793418002,0.0,-42.54,-0.8178269793418002,0,0,2,2,0,0,0,0,1,1
1112,2009-03-16 09:00:00,66,-591.21,-1.970094416501817,0.8699999999999999,-590.34,-2.5364053676057248,0,0,3,3,0,0,1,0,0,1
1114,2009-03-16 13:00:00,44,0.0,0.3779490265322957,0.0,0.0,0.3779490265322956,1,0,0,1,0,0,0,1,0,1
1117,2009-03-18 10:30:00,18,-133.34,0.04448647422631804,0.0,-133.34,0.04448647422631804,2,0,0,2,0,0,0,0,1,1
1118,2009-03-18 14:17:00,26,0.0,1.3416407864998738,0.0,0.0,0.5477225575051661,3,0,0,3,0,0,1,0,0,1
1119,2009-03-19 08:30:00,69,2.7600000000000002,2.337106519590358,-1.83,0.9300000000000002,2.3332923496345224,0,3,0,3,0,0,1,0,0,1
1121,2009-03-19 10:30:00,46,15.38,0.7012118967097029,0.0,15.38,0.7012118967097029,1,0,0,1,0,0,0,1,0,1
1122,2009-03-23 10:00:00,23,18.21,2.672697076644312,0.0,18.21,2.8561041899794857,0,3,0,3,0,0,1,0,0,1
1123,2009-03-24 09:59:00,64,61.54,1.5717929079486723,0.0,61.54,1.5717929079486723,0,1,0,1,0,0,0,1,0,1
1124,2009-03-24 10:00:00,35,342.86,1.6193194551913934,-300.0,42.860000000000014,0.6051238528316027,0,1,0,0,0,1,0,1,0,1
1126,2009-03-25 10:00:00,47,34.769999999999996,4.403411619662339,12.629999999999999,47.400000000000006,4.351016807329335,0,3,0,0,3,0,1,0,0,1
1127,2009-03-25 10:30:00,18,-350.0,-0.3094035669263521,0.0,-350.0,-0.3094035669263521,2,0,0,2,0,0,0,0,1,1
1129,2009-03-26 10:30:00,46,-130.0,-1.784270999804506,0.0,-130.0,-1.784270999804506,1,0,0,1,0,0,0,1,0,1
1131,2009-03-27 09:55:00,63,2.12,1.1096612798636696,-1.06,1.06,0.4843055284038698,0,2,0,2,0,0,0,0,1,1
1132,2009-03-31 09:00:00,65,-2.7,-0.9867345552478488,0.54,-2.16,-0.7172270468450019,0,0,1,1,0,0,0,1,0,1
1133,2009-03-31 09:45:00,10,-16.9,-2.1268872307895426,0.0,-16.9,-2.1268872307895426,0,0,2,2,0,0,0,0,1,1
1134,2009-03-31 10:00:00,6,-19.41,0.13790066010094354,-3.5999999999999996,-23.009999999999998,-0.187559381762862,0,0,3,3,0,0,1,0,0,1
1135,2009-04-01 01:00:00,67,6.45,1.3720184399121915,0.0,6.45,1.3720184399121915,0,1,0,1,0,0,0,1,0,1
1136,2009-04-01 08:15:00,0,-37.26,1.1686916506806968,-3.87,-41.13,1.6216557824979974,0,0,3,0,0,3,1,0,0,1
1138,2009-04-01 10:30:00,18,19.36,0.9798228787394802,0.0,19.36,0.9798228787394802,2,0,0,2,0,0,0,0,1,1
1139,2009-04-02 08:30:00,69,-9.24,-3.973120791710367,-2.31,-11.55,-3.94763557948676,0,0,3,0,0,3,1,0,0,1
1140,2009-04-02 10:00:00,24,40.0,1.3767640271697537,-168.42,-128.42,-0.5056517505551953,0,2,0,0,0,2,0,0,1,1
1141,2009-04-02 10:30:00,46,-100.0,-0.8653785701509162,0.0,-100.0,-0.8653785701509162,1,0,0,1,0,0,0,1,0,1
1143,2009-04-03 10:00:00,40,-7.89,-1.2258946868894445,0.0,-7.89,-1.2258946868894445,0,0,3,3,0,0,1,0,0,1
1144,2009-04-07 10:00:00,37,8.87,1.3406622923221017,0.0,8.87,1.3351559890110063,0,1,0,1,0,0,0,1,0,1
1145,2009-04-07 15:00:00,12,-240.91,0.008995491991350404,350.0,109.09,0.7848891471410541,0,0,1,0,1,0,0,1,0,1
1146,2009-04-08 10:00:00,31,150.0,0.13196524461894574,28.57,178.57,-0.07666702171473254,0,1,0,0,1,0,0,1,0,1
1147,2009-04-08 10:30:00,18,-12.5,1.2792821842515252,0.0,-12.5,1.2792821842515252,2,0,0,2,0,0,0,0,1,1
1149,2009-04-09 10:30:00,46,-66.67,-0.18511466126727155,0.0,-66.67,-0.18511466126727155,1,0,0,1,0,0,0,1,0,1
1150,2009-04-10 14:00:00,25,-46.06,-3.3385455227120295,0.0,-46.06,-3.3385455227120295,0,0,2,2,0,0,0,0,1,1
1152,2009-04-14 10:00:00,5,16.66,-1.4914694148859553,36.36,53.02,-1.3662552111384616,0,2,0,0,2,0,0,0,1,1
1154,2009-04-15 09:00:00,66,88.23,2.4648216091472226,43.26,131.49,2.9596066263577585,0,3,0,0,3,0,1,0,0,1
1156,2009-04-15 10:30:00,18,-360.0,-2.133997779020986,0.0,-360.0,-2.133997779020986,2,0,0,2,0,0,0,0,1,1
1157,2009-04-15 13:00:00,44,40.0,1.6182505242306608,0.0,40.0,1.6182505242306608,0,1,0,1,0,0,0,1,0,1
1159,2009-04-16 10:00:00,53,46.54,1.0121483241585496,0.0,46.54,1.0121483241585496,0,2,0,2,0,0,0,0,1,1
1160,2009-04-16 10:30:00,46,-16.67,0.7228525703149122,0.0,-16.67,0.7228525703149122,1,0,0,1,0,0,0,1,0,1
1161,2009-04-17 09:55:00,58,11.98,1.075069232505351,2.48,14.46,1.6020759726006835,0,2,0,0,2,0,0,0,1,1
1162,2009-04-20 10:00:00,7,-50.0,-0.9617826782099584,50.0,0.0,-0.6440537826069456,0,0,1,0,1,0,0,1,0,1
1163,2009-04-22 10:13:00,35,200.0,0.4983683496600315,-41.18,158.82,1.3979323638106822,0,1,0,0,0,1,0,1,0,1
1164,2009-04-22 10:30:00,18,-139.14,0.3251019548536708,0.0,-139.14,0.3251019548536708,2,0,0,2,0,0,0,0,1,1
1165,2009-04-23 08:30:00,69,-2.37,-1.3025668210571637,-1.47,-3.84,-1.319372307063213,0,0,3,3,0,0,1,0,0,1
1166,2009-04-23 10:00:00,23,-7.050000000000001,-0.7302217483746943,0.63,-6.42,-0.45935821395120674,0,0,3,3,0,0,1,0,0,1
1167,2009-04-23 10:30:00,46,-15.0,0.9991557198711783,0.0,-15.0,0.9991557198711783,1,0,0,1,0,0,0,1,0,1
1169,2009-04-24 10:00:00,47,14.129999999999999,1.7633050427476964,18.69,32.82,2.2993477037363332,0,3,0,0,3,0,1,0,0,1
1170,2009-04-28 09:00:00,65,1.59,1.153855026583646,0.0,1.59,1.0439833730882273,0,1,0,1,0,0,0,1,0,1
1171,2009-04-28 09:59:00,64,50.0,0.8765766261017174,0.0,50.0,0.8765766261017174,0,1,0,1,0,0,0,1,0,1
1172,2009-04-28 10:00:00,6,97.28999999999999,4.790337166276103,10.379999999999999,107.67,4.855916520462234,0,3,0,0,3,0,1,0,0,1
1174,2009-04-29 10:30:00,18,-255.56,-1.3213627360993205,0.0,-255.56,-1.3213627360993205,2,0,0,2,0,0,0,0,1,1
1175,2009-04-29 14:15:00,26,0.0,1.3416407864998738,0.0,0.0,0.5477225575051661,3,0,0,3,0,0,1,0,0,1
1177,2009-04-30 09:45:00,10,29.14,2.9152181756126896,0.0,29.14,2.9152181756126896,0,2,0,2,0,0,0,0,1,1
1178,2009-04-30 10:30:00,46,0.0,0.9428722479131371,0.0,0.0,0.9428722479131371,1,0,0,1,0,0,0,1,0,1
1179,2009-05-01 01:00:00,67,-4.12,-0.5899536472595113,0.0,-4.12,-0.5899536472595113,0,0,1,1,0,0,0,1,0,1
1180,2009-05-01 09:55:00,63,11.02,2.982948521005647,-16.06,-5.04,-0.825969552708311,0,2,0,2,0,0,0,0,1,1
1183,2009-05-05 10:00:00,40,8.459999999999999,-0.7355184583235538,0.0,8.459999999999999,-0.7355184583235537,0,3,0,3,0,0,1,0,0,1
1184,2009-05-06 08:15:00,0,71.28,4.198692333268786,13.74,85.02000000000001,2.7915584707815784,0,3,0,0,3,0,1,0,0,1
1185,2009-05-06 10:30:00,18,150.0,2.728099099647498,0.0,150.0,2.728099099647498,2,0,0,2,0,0,0,0,1,1
1187,2009-05-07 10:30:00,46,-1.06,0.6903425161071415,0.0,-1.06,0.6903425161071415,1,0,0,1,0,0,0,1,0,1
1188,2009-05-07 15:00:00,12,-164.29,0.16516027097554564,-8.0,-172.29,-0.03349106629913694,0,0,1,0,0,1,0,1,0,1
1190,2009-05-08 10:00:00,31,45.45,0.0315143510404218,13.33,58.78,-0.06764454093331053,0,1,0,0,1,0,0,1,0,1
1191,2009-05-12 08:30:00,68,16.44,-1.1012071054190344,1.1400000000000001,17.580000000000002,-0.845675746485164,0,3,0,3,0,0,1,0,0,1
1192,2009-05-12 10:00:00,37,-4.89,-1.5001173766947773,0.0,-4.89,-1.485271315877778,0,0,1,1,0,0,0,1,0,1
1193,2009-05-12 14:00:00,25,-2.84,0.5495417477185686,0.0,-2.84,0.5495417477185686,2,0,0,2,0,0,0,0,1,1
1195,2009-05-13 10:00:00,5,-18.18,-1.7602948714149942,15.38,-2.7999999999999994,-1.7534840978742614,0,0,2,0,2,0,0,0,1,1
1196,2009-05-13 10:30:00,18,1054.54,3.3731213530981092,0.0,1054.54,3.3731213530981092,2,0,0,2,0,0,0,0,1,1
1198,2009-05-14 10:30:00,46,5.0,1.0888640565460301,0.0,5.0,1.0888640565460301,1,0,0,1,0,0,0,1,0,1
1200,2009-05-15 09:00:00,66,202.70999999999998,2.3176945499256103,0.0,202.70999999999998,2.448750078199046,0,3,0,3,0,0,1,0,0,1
1202,2009-05-15 09:55:00,58,2.98,-0.018454520389843153,10.34,13.32,1.149340034895393,0,2,0,0,2,0,0,0,1,1
1203,2009-05-18 13:00:00,44,0.0,-0.42228982534460013,0.0,0.0,-0.4222898253446005,1,0,0,1,0,0,0,1,0,1
1205,2009-05-20 10:30:00,18,123.08,-0.24668652158474896,0.0,123.08,-0.24668652158474896,2,0,0,2,0,0,0,0,1,1
1206,2009-05-21 08:30:00,69,-0.48,-0.3534237196999158,-2.82,-3.3000000000000003,-0.5369390190181205,3,0,0,0,0,3,1,0,0,1
1208,2009-05-21 10:30:00,46,-8.42,-0.5767318230274143,0.0,-8.42,-0.5767318230274143,1,0,0,1,0,0,0,1,0,1
1209,2009-05-26 09:00:00,65,-1.63,-0.5922728551710279,0.54,-1.09,-0.5012432263461237,0,0,1,1,0,0,0,1,0,1
1211,2009-05-27 09:46:00,35,-650.0,-1.661147384171192,-71.43,-721.4300000000002,-1.7485664700506665,0,0,1,0,0,1,0,1,0,1
1212,2009-05-27 10:00:00,23,1.9500000000000002,-0.2902345583012035,1.32,3.2700000000000005,-0.0373169947795961,0,3,0,3,0,0,1,0,0,1
1214,2009-05-28 10:00:00,47,-9.09,-0.4176094958065568,-4.199999999999999,-13.29,-0.9439426617485305,0,0,3,0,0,3,1,0,0,1
1215,2009-05-28 10:30:00,46,7.02,1.0815467371939549,0.0,7.02,1.0815467371939549,1,0,0,1,0,0,0,1,0,1
1216,2009-05-28 11:00:00,18,10600.0,3.558433615379563,0.0,10600.0,3.558433615379563,2,0,0,2,0,0,0,0,1,1
1218,2009-05-29 09:45:00,10,-34.2,-2.5062169561831817,0.0,-34.2,-2.5062169561831817,0,0,2,2,0,0,0,0,1,1
1219,2009-05-29 09:55:00,63,2.06,-0.14647024948683965,-8.6,-6.54,-1.238405862508405,0,2,0,2,0,0,0,0,1,1
1222,2009-06-02 01:00:00,67,6.45,1.0883481185314403,0.0,6.45,1.0883481185314403,0,1,0,1,0,0,0,1,0,1
1223,2009-06-02 10:00:00,50,4725.0,0.8720859600454018,0.0,4725.0,0.8722836443712075,0,3,0,3,0,0,1,0,0,1
1224,2009-06-03 08:15:00,0,-3.99,-0.12585979641215522,-33.0,-36.99,-1.0252953360830852,0,0,3,0,0,3,1,0,0,1
1226,2009-06-03 10:30:00,18,-562.5,-1.2091201433688739,0.0,-562.5,-1.2091201433688739,2,0,0,2,0,0,0,0,1,1
1228,2009-06-04 10:30:00,46,-6.9,-0.8743845889604813,0.0,-6.9,-0.8743845889604813,1,0,0,1,0,0,0,1,0,1
1230,2009-06-05 15:00:00,12,-161.67,-0.4398516105967401,-49.55,-211.22,-1.0276622957008006,0,0,1,0,0,1,0,1,0,1
1232,2009-06-10 08:30:00,68,4.17,-1.195655295239795,-9.78,-5.61,-1.52461205504996,3,0,0,0,0,3,1,0,0,1
1233,2009-06-10 10:30:00,18,9000.0,1.8646468551569784,0.0,9000.0,1.8646468551569784,2,0,0,2,0,0,0,0,1,1
1234,2009-06-10 14:00:00,25,-13.14,-0.08062283599979242,0.0,-13.14,-0.08062283599979242,0,0,2,2,0,0,0,0,1,1
1236,2009-06-11 10:00:00,5,20.0,-0.18335139360564273,60.0,80.0,0.004245724207928357,0,2,0,0,2,0,0,0,1,1
1237,2009-06-11 10:30:00,46,3.64,0.4977300223313036,0.0,3.64,0.4977300223313036,1,0,0,1,0,0,0,1,0,1
1238,2009-06-12 08:30:00,41,0.0,-0.9086162993854044,-62.5,-62.5,-0.9605093501813784,2,0,0,0,0,2,0,0,1,1
1239,2009-06-12 09:55:00,58,1.44,-0.020324762443627558,2.36,3.8,-0.040152018705223766,2,0,0,0,2,0,0,0,1,1
1240,2009-06-15 08:30:00,21,-200.0,-2.5524814377717684,0.0,-200.0,-2.5524814377717684,0,0,2,2,0,0,0,0,1,1
1241,2009-06-15 09:00:00,66,-242.16,-1.5329394734011412,2.16,-240.0,-1.5242777814477644,0,0,3,3,0,0,1,0,0,1
1242,2009-06-15 13:00:00,44,-11.76,-1.0072423661281864,0.0,-11.76,-1.0072423661281866,0,0,1,1,0,0,0,1,0,1
1246,2009-06-17 10:30:00,18,233.34,-1.3394066371173758,0.0,233.34,-1.3394066371173758,2,0,0,2,0,0,0,0,1,1
1247,2009-06-18 08:30:00,69,0.0,-1.5934968005685777,-2.0100000000000002,-2.0100000000000002,-1.560985429888794,3,0,0,3,0,0,1,0,0,1
1248,2009-06-18 09:59:00,53,262.5,4.189781546549047,0.0,262.5,4.189781546549047,0,3,0,3,0,0,1,0,0,1
1249,2009-06-18 10:00:00,7,50.0,-0.25840111430004753,10.0,60.0,-0.20085206432542654,0,1,0,0,1,0,0,1,0,1
1250,2009-06-18 10:30:00,46,-9.62,-0.8866348404677182,0.0,-9.62,-0.8866348404677182,1,0,0,1,0,0,0,1,0,1
1253,2009-06-24 10:00:00,47,-15.0,-2.332902078601778,-6.8100000000000005,-21.81,-3.011598922351659,0,0,3,0,0,3,1,0,0,1
1254,2009-06-24 10:30:00,18,490.9,-1.2862895481180834,0.0,490.9,-1.2862895481180834,2,0,0,2,0,0,0,0,1,1
1255,2009-06-24 14:18:00,26,0.0,1.3416407864998738,0.0,0.0,1.3416407864998738,3,0,0,3,0,0,1,0,0,1
1257,2009-06-25 10:30:00,46,6.93,0.8486993672932218,0.0,6.93,0.8486993672932218,1,0,0,1,0,0,0,1,0,1
1259,2009-06-26 09:55:00,63,4.62,0.3841286692511605,-0.88,3.74,0.470655251586417,0,2,0,2,0,0,0,0,1,1
1260,2009-06-30 09:00:00,65,6.42,2.7284412282446464,0.0,6.42,2.8006339498742303,0,2,0,2,0,0,0,0,1,1
1261,2009-06-30 09:45:00,10,5.14,0.579635193236029,0.0,5.14,0.579635193236029,0,2,0,2,0,0,0,0,1,1
1262,2009-06-30 10:00:00,6,-33.03,-1.5461184166774817,0.54,-32.49,-1.582927308387827,0,0,3,3,0,0,1,0,0,1
1263,2009-07-01 01:00:00,67,1.02,-0.018463121801651345,0.0,1.02,-0.018463121801651345,1,0,0,1,0,0,0,1,0,1
1264,2009-07-01 08:15:00,0,-65.73,-2.908462827305437,26.490000000000002,-39.24,-0.679663430255856,0,0,3,0,3,0,1,0,0,1
1266,2009-07-01 10:30:00,18,211.12,-0.8311657535278208,0.0,211.12,-0.8311657535278208,2,0,0,2,0,0,0,0,1,1
1268,2009-07-02 10:00:00,24,142.86,2.5166281959834125,-57.14,85.72000000000001,2.3591052939005808,0,2,0,0,0,2,0,0,1,1
1269,2009-07-02 10:30:00,46,5.41,0.7266840365087996,0.0,5.41,0.7266840365087996,1,0,0,1,0,0,0,1,0,1
1270,2009-07-06 10:00:00,40,7.199999999999999,2.5000248303678854,0.0,7.199999999999999,2.5000248303678854,0,3,0,3,0,0,1,0,0,1
1271,2009-07-08 10:30:00,18,7.14,-1.0100455297451274,0.0,7.14,-1.0100455297451274,2,0,0,2,0,0,0,0,1,1
1272,2009-07-08 15:00:00,12,67.35,0.8337495707638378,-5.1,62.24999999999999,0.485698116919886,0,1,0,0,0,1,0,1,0,1
1273,2009-07-09 08:30:00,69,14.14,2.9862967980191866,-0.98,13.16,2.9958905006396046,0,2,0,2,0,0,0,0,1,1
1274,2009-07-09 10:00:00,31,-20.0,-0.7592616420116245,-7.14,-27.14,-0.8693815401212163,0,0,1,0,0,1,0,1,0,1
1275,2009-07-09 10:30:00,46,11.76,1.0175611648238163,0.0,11.76,1.0175611648238163,1,0,0,1,0,0,0,1,0,1
1277,2009-07-10 09:55:00,58,-17.78,-3.337656597851423,5.22,-12.560000000000002,-3.2253244454671672,0,0,2,0,2,0,0,0,1,1
1278,2009-07-13 14:00:00,25,-1.48,0.8609844655567136,0.0,-1.48,0.8609844655567136,2,0,0,2,0,0,0,0,1,1
1283,2009-07-15 10:30:00,18,94.74,-1.2322446543245063,0.0,94.74,-1.2322446543245063,2,0,0,2,0,0,0,0,1,1
1284,2009-07-16 08:30:00,69,10.18,1.5753996482047472,-1.42,8.76,1.518856622317169,0,2,0,2,0,0,0,0,1,1
1285,2009-07-16 09:00:00,66,-655.6800000000001,-3.2231223340904593,-8.040000000000001,-663.72,-3.2484007015014003,0,0,3,3,0,0,1,0,0,1
1286,2009-07-16 10:00:00,53,-106.12,-2.3908237312319285,0.0,-106.12,-2.3908237312319285,0,0,2,2,0,0,0,0,1,1
1287,2009-07-16 10:30:00,46,3.23,-0.03901226335989321,0.0,3.23,-0.03901226335989321,1,0,0,1,0,0,0,1,0,1
1288,2009-07-16 13:00:00,44,6.25,-0.033031057529498975,0.0,6.25,-0.03303105752949912,0,1,0,1,0,0,0,1,0,1
1290,2009-07-20 10:00:00,7,40.0,0.4051155022404647,8.33,48.33,0.40770726485526665,0,1,0,0,1,0,0,1,0,1
1291,2009-07-22 10:00:00,35,550.0,0.9807012304711372,-200.0,350.0,0.9201384946169467,0,1,0,0,0,1,0,1,0,1
1292,2009-07-22 10:30:00,18,-10.52,-1.647259567839186,0.0,-10.52,-1.647259567839186,2,0,0,2,0,0,0,0,1,1
1293,2009-07-23 08:30:00,69,-1.62,-1.2936044633214552,-1.1400000000000001,-2.7600000000000002,-1.1865730773940733,3,0,0,3,0,0,1,0,0,1
1294,2009-07-23 10:00:00,23,4.35,0.46063334285365615,-3.1500000000000004,1.1999999999999997,-0.543323679404228,0,3,0,0,0,3,1,0,0,1
1295,2009-07-23 10:30:00,46,-4.76,-1.530854382863852,0.0,-4.76,-1.530854382863852,1,0,0,1,0,0,0,1,0,1
1296,2009-07-24 09:55:00,63,2.76,-0.9289744066502602,17.52,20.28,3.2854332558151778,0,2,0,2,0,0,0,0,1,1
1297,2009-07-27 10:00:00,47,26.339999999999996,2.2252941424764225,3.51,29.849999999999998,1.4569189776986733,0,3,0,0,3,0,1,0,0,1
1298,2009-07-28 09:00:00,65,7.86,2.0815354763851612,0.0,7.86,2.137547299336958,0,2,0,2,0,0,0,0,1,1
1299,2009-07-28 09:59:00,64,75.0,0.006473366706882789,0.0,75.0,0.006473366706882789,0,1,0,1,0,0,0,1,0,1
1300,2009-07-28 10:00:00,6,-15.27,-1.82640338622399,0.0,-15.27,-1.8210787872287746,0,0,3,3,0,0,1,0,0,1
