actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week,datetime_gmt,prediction_error,year,quarter,month,day_name,open_released,high_released,low_released,close_released,high_5,low_5,close_5,volatility_5,direction_5,pips_agg_5,pips_candle_5,high_10,low_10,close_10,volatility_10,direction_10,pips_agg_10,pips_candle_10,high_15,low_15,close_15,volatility_15,direction_15,pips_agg_15,pips_candle_15,high_30,low_30,close_30,volatility_30,direction_30,pips_agg_30,pips_candle_30,high_60,low_60,close_60,volatility_60,direction_60,pips_agg_60,pips_candle_60,high_90,low_90,close_90,volatility_90,direction_90,pips_agg_90,pips_candle_90,high_120,low_120,close_120,volatility_120,direction_120,pips_agg_120,pips_candle_120,high_180,low_180,close_180,volatility_180,direction_180,pips_agg_180,pips_candle_180,high_240,low_240,close_240,volatility_240,direction_240,pips_agg_240,pips_candle_240
0.3%,USD,2018-01-05 08:30:00,0.3%,accurate,High,Average Hourly Earnings m/m,0.1%,worse,1,2018-01-05 13:30:00+00:00,0.0,2018,1,1,Friday,12049,12051,12046,12051,12083,12049,12074,34,up,23,24,12076,12067,12071,9,down,20,3,12072,12053,12061,19,down,10,10,12062,12048,12052,14,down,1,9,12032,12025,12028,7,down,23,4,12030,12025,12029,5,up,22,2,12038,12035,12037,3,up,14,1,12037,12031,12032,6,down,19,5,12043,12038,12041,5,up,10,3
148K,USD,2018-01-05 08:30:00,190K,worse,High,Non-Farm Employment Change,252K,better,1,2018-01-05 13:30:00+00:00,22.11,2018,1,1,Friday,12049,12051,12046,12051,12083,12049,12074,34,up,23,24,12076,12067,12071,9,down,20,3,12072,12053,12061,19,down,10,10,12062,12048,12052,14,down,1,9,12032,12025,12028,7,down,23,4,12030,12025,12029,5,up,22,2,12038,12035,12037,3,up,14,1,12037,12031,12032,6,down,19,5,12043,12038,12041,5,up,10,3
4.1%,USD,2018-01-05 08:30:00,4.1%,accurate,High,Unemployment Rate,4.1%,accurate,1,2018-01-05 13:30:00+00:00,0.0,2018,1,1,Friday,12049,12051,12046,12051,12083,12049,12074,34,up,23,24,12076,12067,12071,9,down,20,3,12072,12053,12061,19,down,10,10,12062,12048,12052,14,down,1,9,12032,12025,12028,7,down,23,4,12030,12025,12029,5,up,22,2,12038,12035,12037,3,up,14,1,12037,12031,12032,6,down,19,5,12043,12038,12041,5,up,10,3
-50.5B,USD,2018-01-05 08:30:00,-49.7B,worse,Low,Trade Balance,-48.9B,accurate,1,2018-01-05 13:30:00+00:00,1.61,2018,1,1,Friday,12049,12051,12046,12051,12083,12049,12074,34,up,23,24,12076,12067,12071,9,down,20,3,12072,12053,12061,19,down,10,10,12062,12048,12052,14,down,1,9,12032,12025,12028,7,down,23,4,12030,12025,12029,5,up,22,2,12038,12035,12037,3,up,14,1,12037,12031,12032,6,down,19,5,12043,12038,12041,5,up,10,3
55.9,USD,2018-01-05 10:00:00,57.6,worse,High,ISM Non-Manufacturing PMI,57.4,accurate,1,2018-01-05 15:00:00+00:00,2.95,2018,1,1,Friday,12027,12030,12025,12029,12035,12026,12028,9,down,1,2,12035,12025,12034,10,up,5,6,12039,12034,12039,5,up,10,4,12038,12035,12037,3,down,8,1,12038,12026,12036,12,down,7,6,12037,12031,12032,6,down,3,5,12043,12038,12038,5,up,9,2,12049,12047,12047,2,up,18,0,12046,12044,12045,2,down,16,1
1.3%,USD,2018-01-05 10:00:00,1.1%,better,Low,Factory Orders m/m,0.4%,better,1,2018-01-05 15:00:00+00:00,-18.18,2018,1,1,Friday,12027,12030,12025,12029,12035,12026,12028,9,down,1,2,12035,12025,12034,10,up,5,6,12039,12034,12039,5,up,10,4,12038,12035,12037,3,down,8,1,12038,12026,12036,12,down,7,6,12037,12031,12032,6,down,3,5,12043,12038,12038,5,up,9,2,12049,12047,12047,2,up,18,0,12046,12044,12045,2,down,16,1
28.0B,USD,2018-01-08 15:00:00,17.8B,better,Low,Consumer Credit m/m,20.5B,accurate,2,2018-01-08 20:00:00+00:00,-57.3,2018,1,1,Monday,11963,11965,11963,11963,11964,11962,11964,2,up,1,1,11967,11964,11965,3,up,2,1,11965,11962,11962,3,down,1,3,11962,11961,11962,1,down,1,0,11967,11963,11967,4,up,4,4,11967,11966,11966,1,down,3,0,11968,11967,11967,1,up,4,1,11970,11968,11968,2,up,5,2,11970,11969,11970,1,up,7,1
104.9,USD,2018-01-09 06:00:00,108.4,worse,Low,NFIB Small Business Index,107.5,accurate,2,2018-01-09 11:00:00+00:00,3.23,2018,1,1,Tuesday,11928,11929,11927,11928,11929,11925,11926,4,down,2,2,11928,11924,11925,4,down,3,0,11925,11921,11921,4,down,7,4,11929,11925,11928,4,up,0,2,11930,11928,11928,2,down,0,1,11930,11927,11928,3,down,0,2,11935,11931,11933,4,up,5,2,11925,11921,11921,4,down,7,2,11927,11917,11918,10,down,10,7
5.88M,USD,2018-01-09 10:00:00,6.05M,worse,Low,JOLTS Job Openings,5.93M,worse,2,2018-01-09 15:00:00+00:00,2.81,2018,1,1,Tuesday,11925,11927,11917,11918,11926,11918,11925,8,up,7,7,11930,11925,11930,5,up,12,5,11933,11927,11928,6,down,10,2,11926,11922,11923,4,down,5,2,11933,11928,11930,5,up,12,1,11928,11921,11922,7,down,4,3,11923,11918,11921,5,down,3,2,11926,11921,11921,5,down,3,1,11931,11925,11931,6,up,13,5
0.1%,USD,2018-01-10 08:30:00,0.4%,worse,Medium,Import Prices m/m,0.8%,accurate,2,2018-01-10 13:30:00+00:00,75.0,2018,1,1,Wednesday,11999,12000,11997,11999,12002,11994,11998,8,down,1,1,12001,11996,12000,5,up,1,2,12003,11994,11994,9,down,5,6,11996,11990,11995,6,up,4,4,12001,11995,11996,6,up,3,2,11987,11984,11986,3,down,13,1,11991,11987,11988,4,up,11,1,11972,11965,11972,7,down,27,3,11963,11959,11959,4,down,40,4
0.8%,USD,2018-01-10 10:00:00,0.7%,worse,Low,Final Wholesale Inventories m/m,0.7%,accurate,2,2018-01-10 15:00:00+00:00,-14.29,2018,1,1,Wednesday,11985,11987,11984,11986,11991,11984,11988,7,up,2,2,11992,11985,11992,7,up,6,4,11996,11991,11992,5,down,6,0,11991,11987,11988,4,down,2,1,11985,11979,11983,6,down,3,0,11972,11965,11972,7,down,14,3,11962,11955,11958,7,down,28,2,11964,11960,11960,4,up,26,2,11961,11958,11959,3,down,27,0
-4.9M,USD,2018-01-10 10:30:00,-3.9M,accurate,High,Crude Oil Inventories,-7.4M,accurate,2,2018-01-10 15:30:00+00:00,25.64,2018,1,1,Wednesday,11989,11991,11987,11988,11988,11982,11984,6,down,4,4,11985,11978,11979,7,down,9,5,11983,11977,11980,6,up,8,1,11985,11979,11983,6,up,5,0,11972,11965,11972,7,down,16,3,11962,11955,11958,7,down,30,2,11963,11959,11959,4,up,29,4,11967,11963,11965,4,up,23,2,11950,11947,11948,3,down,40,1
-0.1%,USD,2018-01-11 08:30:00,0.2%,worse,High,PPI m/m,0.4%,accurate,2,2018-01-11 13:30:00+00:00,150.0,2018,1,1,Thursday,12014,12014,12007,12012,12035,12012,12027,23,up,15,15,12035,12027,12028,8,up,16,1,12029,12024,12025,5,down,13,3,12032,12026,12031,6,up,19,2,12038,12033,12034,5,up,22,0,12049,12041,12048,8,up,36,5,12045,12039,12041,6,down,29,2,12048,12045,12047,3,up,35,2,12039,12035,12039,4,down,27,3
-0.1%,USD,2018-01-11 08:30:00,0.2%,worse,Medium,Core PPI m/m,0.3%,accurate,2,2018-01-11 13:30:00+00:00,150.0,2018,1,1,Thursday,12014,12014,12007,12012,12035,12012,12027,23,up,15,15,12035,12027,12028,8,up,16,1,12029,12024,12025,5,down,13,3,12032,12026,12031,6,up,19,2,12038,12033,12034,5,up,22,0,12049,12041,12048,8,up,36,5,12045,12039,12041,6,down,29,2,12048,12045,12047,3,up,35,2,12039,12035,12039,4,down,27,3
261K,USD,2018-01-11 08:30:00,246K,worse,Medium,Unemployment Claims,250K,accurate,2,2018-01-11 13:30:00+00:00,-6.1,2018,1,1,Thursday,12014,12014,12007,12012,12035,12012,12027,23,up,15,15,12035,12027,12028,8,up,16,1,12029,12024,12025,5,down,13,3,12032,12026,12031,6,up,19,2,12038,12033,12034,5,up,22,0,12049,12041,12048,8,up,36,5,12045,12039,12041,6,down,29,2,12048,12045,12047,3,up,35,2,12039,12035,12039,4,down,27,3
-359B,USD,2018-01-11 10:30:00,-318B,accurate,Low,Natural Gas Storage,-206B,accurate,2,2018-01-11 15:30:00+00:00,12.89,2018,1,1,Thursday,12043,12045,12039,12041,12046,12041,12043,5,up,2,2,12049,12043,12046,6,up,5,3,12053,12045,12051,8,up,10,5,12056,12045,12049,11,down,8,6,12048,12045,12047,3,down,6,2,12036,12032,12034,4,down,7,2,12039,12035,12039,4,up,2,3,12034,12032,12032,2,down,9,1,12045,12041,12042,4,up,1,2
-23.2B,USD,2018-01-11 14:00:00,-34.5B,better,Low,Federal Budget Balance,-138.5B,accurate,2,2018-01-11 19:00:00+00:00,-32.75,2018,1,1,Thursday,12034,12038,12034,12037,12037,12034,12037,3,down,0,0,12039,12035,12038,4,up,1,1,12041,12036,12041,5,up,4,3,12045,12041,12042,4,up,5,2,12040,12037,12039,3,down,2,2,12038,12036,12038,2,down,1,1,12032,12028,12031,4,down,6,3,12032,12030,12032,2,up,5,2,12040,12038,12038,2,up,1,1
0.1%,USD,2018-01-12 08:30:00,0.1%,accurate,High,CPI m/m,0.4%,accurate,2,2018-01-12 13:30:00+00:00,0.0,2018,1,1,Friday,12139,12143,12138,12140,12148,12118,12144,30,up,4,5,12143,12124,12131,19,down,9,12,12132,12112,12114,20,down,26,17,12127,12115,12120,12,up,20,7,12149,12134,12144,15,up,4,8,12138,12130,12138,8,down,2,5,12138,12133,12136,5,down,4,1,12155,12145,12153,10,up,13,8,12129,12124,12127,5,down,13,2
0.3%,USD,2018-01-12 08:30:00,0.2%,better,High,Core CPI m/m,0.1%,accurate,2,2018-01-12 13:30:00+00:00,-50.0,2018,1,1,Friday,12139,12143,12138,12140,12148,12118,12144,30,up,4,5,12143,12124,12131,19,down,9,12,12132,12112,12114,20,down,26,17,12127,12115,12120,12,up,20,7,12149,12134,12144,15,up,4,8,12138,12130,12138,8,down,2,5,12138,12133,12136,5,down,4,1,12155,12145,12153,10,up,13,8,12129,12124,12127,5,down,13,2
0.4%,USD,2018-01-12 08:30:00,0.3%,better,High,Core Retail Sales m/m,1.3%,better,2,2018-01-12 13:30:00+00:00,-33.33,2018,1,1,Friday,12139,12143,12138,12140,12148,12118,12144,30,up,4,5,12143,12124,12131,19,down,9,12,12132,12112,12114,20,down,26,17,12127,12115,12120,12,up,20,7,12149,12134,12144,15,up,4,8,12138,12130,12138,8,down,2,5,12138,12133,12136,5,down,4,1,12155,12145,12153,10,up,13,8,12129,12124,12127,5,down,13,2
0.4%,USD,2018-01-12 08:30:00,0.5%,worse,High,Retail Sales m/m,0.9%,better,2,2018-01-12 13:30:00+00:00,20.0,2018,1,1,Friday,12139,12143,12138,12140,12148,12118,12144,30,up,4,5,12143,12124,12131,19,down,9,12,12132,12112,12114,20,down,26,17,12127,12115,12120,12,up,20,7,12149,12134,12144,15,up,4,8,12138,12130,12138,8,down,2,5,12138,12133,12136,5,down,4,1,12155,12145,12153,10,up,13,8,12129,12124,12127,5,down,13,2
55.1,USD,2018-01-12 09:59:00,52.3,better,Low,IBD/TIPP Economic Optimism,51.9,accurate,2,2018-01-12 15:00:00+00:00,-5.35,2018,1,1,Friday,12133,12138,12130,12138,12149,12138,12142,11,up,4,4,12147,12138,12140,9,down,2,2,12144,12139,12144,5,up,6,4,12138,12133,12136,5,down,2,1,12151,12145,12148,6,up,10,1,12155,12145,12153,10,up,15,8,12136,12130,12130,6,down,8,5,12136,12131,12134,5,up,4,1,12167,12161,12162,6,up,24,1
0.4%,USD,2018-01-12 10:00:00,0.4%,accurate,Low,Business Inventories m/m,0.0%,worse,2,2018-01-12 15:00:00+00:00,0.0,2018,1,1,Friday,12133,12138,12130,12138,12149,12138,12142,11,up,4,4,12147,12138,12140,9,down,2,2,12144,12139,12144,5,up,6,4,12138,12133,12136,5,down,2,1,12151,12145,12148,6,up,10,1,12155,12145,12153,10,up,15,8,12136,12130,12130,6,down,8,5,12136,12131,12134,5,up,4,1,12167,12161,12162,6,up,24,1
17.7,USD,2018-01-16 08:30:00,18.5,worse,Medium,Empire State Manufacturing Index,18.0,accurate,3,2018-01-16 13:30:00+00:00,4.32,2018,1,1,Tuesday,12226,12228,12222,12223,12226,12221,12226,5,up,3,2,12227,12224,12227,3,up,4,1,12227,12222,12224,5,down,1,3,12218,12213,12218,5,down,5,4,12208,12205,12206,3,down,17,1,12215,12209,12209,6,up,14,4,12221,12216,12216,5,up,7,3,12229,12225,12227,4,up,4,2,12239,12234,12235,5,up,12,2
77.9%,USD,2018-01-17 09:15:00,77.3%,better,Medium,Capacity Utilization Rate,77.2%,accurate,3,2018-01-17 14:15:00+00:00,-0.78,2018,1,1,Wednesday,12217,12224,12217,12222,12227,12218,12222,9,down,0,1,12227,12221,12225,6,up,3,3,12228,12222,12223,6,down,1,2,12230,12225,12226,5,up,4,0,12227,12222,12225,5,down,3,2,12240,12235,12235,5,up,13,2,12245,12239,12241,6,up,19,2,12234,12231,12232,3,down,10,1,12264,12253,12263,11,up,41,10
0.9%,USD,2018-01-17 09:15:00,0.4%,better,Medium,Industrial Production m/m,-0.1%,worse,3,2018-01-17 14:15:00+00:00,-125.0,2018,1,1,Wednesday,12217,12224,12217,12222,12227,12218,12222,9,down,0,1,12227,12221,12225,6,up,3,3,12228,12222,12223,6,down,1,2,12230,12225,12226,5,up,4,0,12227,12222,12225,5,down,3,2,12240,12235,12235,5,up,13,2,12245,12239,12241,6,up,19,2,12234,12231,12232,3,down,10,1,12264,12253,12263,11,up,41,10
72,USD,2018-01-17 10:00:00,73,worse,Low,NAHB Housing Market Index,74,accurate,3,2018-01-17 15:00:00+00:00,1.37,2018,1,1,Wednesday,12222,12225,12219,12222,12224,12216,12219,8,down,3,3,12228,12218,12227,10,up,5,8,12227,12222,12225,5,down,3,2,12237,12227,12235,10,up,13,8,12246,12239,12242,7,up,20,2,12240,12233,12233,7,down,11,7,12233,12227,12228,6,down,6,5,12253,12244,12252,9,up,30,6,12281,12276,12277,5,up,55,1
57.5B,USD,2018-01-17 16:00:00,50.1B,better,Low,TIC Long-Term Purchases,26.2B,better,3,2018-01-17 21:00:00+00:00,-14.77,2018,1,1,Wednesday,12212,12214,12212,12213,12217,12207,12207,10,down,6,6,12216,12207,12213,9,up,0,6,12215,12212,12213,3,down,0,0,12210,12207,12207,3,down,6,3,12186,12179,12185,7,down,28,6,12190,12185,12186,5,up,27,3,12170,12165,12165,5,down,48,5,12187,12179,12180,8,up,33,6,12193,12188,12190,5,up,23,1
1.30M,USD,2018-01-18 08:30:00,1.29M,accurate,High,Building Permits,1.30M,accurate,3,2018-01-18 13:30:00+00:00,-0.78,2018,1,1,Thursday,12230,12233,12230,12232,12240,12231,12231,9,down,1,1,12239,12231,12239,8,up,7,8,12246,12238,12243,8,up,11,4,12250,12244,12249,6,up,17,5,12245,12242,12243,3,down,11,1,12262,12258,12261,4,up,29,0,12254,12249,12249,5,down,17,4,12253,12243,12247,10,down,15,5,12255,12249,12250,6,up,18,3
1.19M,USD,2018-01-18 08:30:00,1.28M,worse,Medium,Housing Starts,1.30M,accurate,3,2018-01-18 13:30:00+00:00,7.03,2018,1,1,Thursday,12230,12233,12230,12232,12240,12231,12231,9,down,1,1,12239,12231,12239,8,up,7,8,12246,12238,12243,8,up,11,4,12250,12244,12249,6,up,17,5,12245,12242,12243,3,down,11,1,12262,12258,12261,4,up,29,0,12254,12249,12249,5,down,17,4,12253,12243,12247,10,down,15,5,12255,12249,12250,6,up,18,3
22.2,USD,2018-01-18 08:30:00,24.9,worse,Medium,Philly Fed Manufacturing Index,26.2,accurate,3,2018-01-18 13:30:00+00:00,10.84,2018,1,1,Thursday,12230,12233,12230,12232,12240,12231,12231,9,down,1,1,12239,12231,12239,8,up,7,8,12246,12238,12243,8,up,11,4,12250,12244,12249,6,up,17,5,12245,12242,12243,3,down,11,1,12262,12258,12261,4,up,29,0,12254,12249,12249,5,down,17,4,12253,12243,12247,10,down,15,5,12255,12249,12250,6,up,18,3
220K,USD,2018-01-18 08:30:00,250K,better,Medium,Unemployment Claims,261K,accurate,3,2018-01-18 13:30:00+00:00,12.0,2018,1,1,Thursday,12230,12233,12230,12232,12240,12231,12231,9,down,1,1,12239,12231,12239,8,up,7,8,12246,12238,12243,8,up,11,4,12250,12244,12249,6,up,17,5,12245,12242,12243,3,down,11,1,12262,12258,12261,4,up,29,0,12254,12249,12249,5,down,17,4,12253,12243,12247,10,down,15,5,12255,12249,12250,6,up,18,3
-183B,USD,2018-01-18 10:30:00,-201B,accurate,Low,Natural Gas Storage,-359B,accurate,3,2018-01-18 15:30:00+00:00,-8.96,2018,1,1,Thursday,12253,12254,12249,12249,12250,12238,12240,12,down,9,9,12243,12233,12235,10,down,14,5,12239,12232,12233,7,down,16,2,12245,12236,12239,9,up,10,3,12253,12243,12247,10,up,2,5,12240,12238,12238,2,down,11,0,12255,12249,12250,6,up,1,3,12229,12225,12226,4,down,23,1,12237,12233,12235,4,up,14,1
-6.9M,USD,2018-01-18 11:00:00,-1.4M,accurate,High,Crude Oil Inventories,-4.9M,accurate,3,2018-01-18 16:00:00+00:00,392.86,2018,1,1,Thursday,12236,12245,12236,12239,12240,12234,12235,6,down,4,4,12240,12235,12238,5,up,1,3,12239,12227,12228,12,down,11,10,12253,12243,12247,10,up,8,5,12240,12238,12238,2,down,1,0,12255,12249,12250,6,up,11,3,12229,12224,12228,5,down,11,2,12231,12224,12226,7,down,13,4,12244,12239,12243,5,up,4,4
94.4,USD,2018-01-19 10:00:00,97.0,worse,Medium,Prelim UoM Consumer Sentiment,95.9,worse,3,2018-01-19 15:00:00+00:00,2.68,2018,1,1,Friday,12241,12253,12241,12251,12257,12247,12256,10,up,5,5,12256,12249,12251,7,down,0,4,12253,12245,12247,8,down,4,4,12244,12238,12240,6,down,11,2,12228,12218,12221,10,down,30,6,12231,12227,12228,4,up,23,1,12239,12232,12237,7,up,14,4,12235,12231,12232,4,down,19,3,12233,12227,12232,6,down,19,5
14,USD,2018-01-23 09:59:00,19,worse,Low,Richmond Manufacturing Index,20,accurate,4,2018-01-23 15:00:00+00:00,26.32,2018,1,1,Tuesday,12268,12283,12268,12278,12284,12277,12282,7,up,4,4,12288,12281,12285,7,up,7,3,12288,12282,12283,6,down,5,2,12295,12288,12291,7,up,13,2,12302,12291,12293,11,up,15,1,12281,12270,12280,11,down,2,8,12283,12275,12276,8,down,2,6,12281,12278,12279,3,up,1,0,12286,12281,12281,5,up,3,4
0.4%,USD,2018-01-24 09:00:00,0.4%,accurate,Low,HPI m/m,0.6%,better,4,2018-01-24 14:00:00+00:00,0.0,2018,1,1,Wednesday,12361,12368,12361,12366,12373,12363,12372,10,up,6,6,12381,12372,12379,9,up,13,6,12380,12375,12375,5,down,9,4,12383,12377,12383,6,up,17,2,12396,12386,12392,10,up,26,6,12392,12388,12389,4,down,23,1,12387,12380,12381,7,down,15,2,12390,12380,12390,10,up,24,9,12391,12383,12391,8,up,25,3
55.5,USD,2018-01-24 09:45:00,55.2,accurate,Low,Flash Manufacturing PMI,55.1,accurate,4,2018-01-24 14:45:00+00:00,-0.54,2018,1,1,Wednesday,12391,12392,12381,12381,12385,12378,12384,7,up,3,3,12391,12384,12386,7,up,5,2,12396,12386,12392,10,up,11,6,12401,12393,12397,8,up,16,3,12393,12386,12386,7,down,5,5,12384,12377,12384,7,down,3,3,12387,12383,12387,4,up,6,4,12394,12391,12392,3,up,11,1,12406,12402,12403,4,up,22,1
53.3,USD,2018-01-24 09:45:00,54.5,worse,Low,Flash Services PMI,53.7,better,4,2018-01-24 14:45:00+00:00,2.2,2018,1,1,Wednesday,12391,12392,12381,12381,12385,12378,12384,7,up,3,3,12391,12384,12386,7,up,5,2,12396,12386,12392,10,up,11,6,12401,12393,12397,8,up,16,3,12393,12386,12386,7,down,5,5,12384,12377,12384,7,down,3,3,12387,12383,12387,4,up,6,4,12394,12391,12392,3,up,11,1,12406,12402,12403,4,up,22,1
5.57M,USD,2018-01-24 10:00:00,5.72M,worse,Medium,Existing Home Sales,5.78M,worse,4,2018-01-24 15:00:00+00:00,2.62,2018,1,1,Wednesday,12386,12396,12386,12392,12402,12389,12399,13,up,7,7,12402,12394,12400,8,up,8,1,12401,12393,12397,8,down,5,3,12392,12388,12389,4,down,3,1,12387,12380,12381,7,down,11,2,12396,12389,12396,7,up,4,7,12390,12380,12390,10,down,2,9,12391,12383,12391,8,up,1,3,12415,12406,12412,9,up,20,5
-1.1M,USD,2018-01-24 10:30:00,-1.0M,accurate,High,Crude Oil Inventories,-6.9M,accurate,4,2018-01-24 15:30:00+00:00,10.0,2018,1,1,Wednesday,12390,12392,12388,12389,12389,12383,12383,6,down,6,6,12391,12383,12391,8,up,2,8,12393,12386,12386,7,down,3,5,12387,12380,12381,7,down,8,2,12396,12389,12396,7,up,7,7,12390,12380,12390,10,down,1,9,12392,12388,12391,4,up,2,2,12408,12404,12406,4,up,17,2,12413,12408,12409,5,up,20,4
233K,USD,2018-01-25 08:30:00,239K,better,Medium,Unemployment Claims,216K,accurate,4,2018-01-25 13:30:00+00:00,2.51,2018,1,1,Thursday,12408,12424,12408,12423,12436,12404,12428,32,up,5,6,12467,12403,12465,64,up,42,37,12479,12459,12477,20,up,54,11,12498,12480,12496,18,up,73,8,12486,12466,12481,20,down,58,1,12492,12475,12490,17,up,67,14,12520,12504,12519,16,up,96,13,12506,12496,12506,10,down,83,10,12489,12486,12488,3,down,65,0
