,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,precision_above_TH,support_below_TH,support_above_TH,report,elapsed_time
4,clf,xgb,max,basic,ALL_YES_1_1_1,30_120,included,basic,0.76,{'n_estimators': 100},0.77,0.72,0.79,0.46,708.00,209.00,"{'0': {'precision': 0.789906103286385, 'recall': 0.9505649717514124, 'f1-score': 0.8628205128205128, 'support': 708}, '1': {'precision': 0.46153846153846156, 'recall': 0.14354066985645933, 'f1-score': 0.21897810218978103, 'support': 209}, 'micro avg': {'precision': 0.7666303162486369, 'recall': 0.7666303162486369, 'f1-score': 0.7666303162486369, 'support': 917}, 'macro avg': {'precision': 0.6257222824124233, 'recall': 0.5470528208039359, 'f1-score': 0.5408993075051469, 'support': 917}, 'weighted avg': {'precision': 0.715065495734241, 'recall': 0.7666303162486369, 'f1-score': 0.7160778041816656, 'support': 917}}",0.25
5,clf,gboosting,max,basic,ALL_YES_1_1_1,30_120,included,basic,0.76,{'n_estimators': 50},0.76,0.70,0.78,0.42,708.00,209.00,"{'0': {'precision': 0.7825086306098964, 'recall': 0.96045197740113, 'f1-score': 0.8623969562460367, 'support': 708}, '1': {'precision': 0.4166666666666667, 'recall': 0.09569377990430622, 'f1-score': 0.1556420233463035, 'support': 209}, 'micro avg': {'precision': 0.7633587786259542, 'recall': 0.7633587786259542, 'f1-score': 0.7633587786259542, 'support': 917}, 'macro avg': {'precision': 0.5995876486382815, 'recall': 0.5280728786527181, 'f1-score': 0.5090194897961702, 'support': 917}, 'weighted avg': {'precision': 0.6991269834298146, 'recall': 0.7633587786259542, 'f1-score': 0.7013154066538403, 'support': 917}}",0.57
6,clf,ada,max,basic,ALL_YES_1_1_1,30_120,included,basic,0.75,{'n_estimators': 10},0.77,0.72,0.79,0.48,708.00,209.00,"{'0': {'precision': 0.7945368171021377, 'recall': 0.9449152542372882, 'f1-score': 0.863225806451613, 'support': 708}, '1': {'precision': 0.48, 'recall': 0.1722488038277512, 'f1-score': 0.2535211267605634, 'support': 209}, 'micro avg': {'precision': 0.7688113413304253, 'recall': 0.7688113413304253, 'f1-score': 0.7688113413304253, 'support': 917}, 'macro avg': {'precision': 0.6372684085510689, 'recall': 0.5585820290325196, 'f1-score': 0.5583734666060882, 'support': 917}, 'weighted avg': {'precision': 0.7228484912849658, 'recall': 0.7688113413304253, 'f1-score': 0.7242636711676115, 'support': 917}}",0.66
0,reg,kn,max,basic,ALL_YES_1_1_1,30_120,included,basic,18.05,{'n_neighbors': 71},,,,,,,17.99,4.27
1,reg,svr-rbf,max,basic,ALL_YES_1_1_1,30_120,included,basic,20.06,"{'C': 5, 'gamma': 1}",,,,,,,19.78,3.48
2,reg,dtree,max,basic,ALL_YES_1_1_1,30_120,included,basic,18.22,"{'max_depth': 3, 'min_samples_leaf': 200}",,,,,,,18.13,0.37
3,reg,rforest,max,basic,ALL_YES_1_1_1,30_120,included,basic,17.73,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 200}",,,,,,,17.49,36.38
4,reg,xgb,max,basic,ALL_YES_1_1_1,30_120,included,basic,17.82,{'n_estimators': 50},,,,,,,17.28,0.25
5,reg,gboosting,max,basic,ALL_YES_1_1_1,30_120,included,basic,18.16,{'n_estimators': 10},,,,,,,17.75,0.48
6,reg,ada,max,basic,ALL_YES_1_1_1,30_120,included,basic,19.15,{'n_estimators': 10},,,,,,,18.77,0.63
