,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,clf_report,elapsed_time
0,clf,kn,all,ALL_NO_3_2_1,60_180,included,basic,0.60,{'n_neighbors': 31},0.61,0.71,0.39,0.85,0.38,202.00,898.00,192.00,"{'0': {'precision': 0.38924050632911394, 'recall': 0.6089108910891089, 'f1-score': 0.4749034749034749, 'support': 202}, '1': {'precision': 0.8477564102564102, 'recall': 0.589086859688196, 'f1-score': 0.6951379763469119, 'support': 898}, '2': {'precision': 0.3806818181818182, 'recall': 0.6979166666666666, 'f1-score': 0.4926470588235294, 'support': 192}, 'micro avg': {'precision': 0.608359133126935, 'recall': 0.608359133126935, 'f1-score': 0.608359133126935, 'support': 1292}, 'macro avg': {'precision': 0.5392262449224474, 'recall': 0.6319714724813238, 'f1-score': 0.554229503357972, 'support': 1292}, 'weighted avg': {'precision': 0.7066584735136583, 'recall': 0.608359133126935, 'f1-score': 0.6306134984397418, 'support': 1292}}",6.57
1,clf,svc-rbf,all,ALL_NO_3_2_1,60_180,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.48,1.00,0.00,1.00,0.00,0.00,1292.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.48297213622291024, 'f1-score': 0.651356993736952, 'support': 1292}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.48297213622291024, 'recall': 0.48297213622291024, 'f1-score': 0.48297213622291024, 'support': 1292}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.1609907120743034, 'f1-score': 0.21711899791231734, 'support': 1292}, 'weighted avg': {'precision': 1.0, 'recall': 0.48297213622291024, 'f1-score': 0.651356993736952, 'support': 1292}}",8.15
2,clf,dtree,all,ALL_NO_3_2_1,60_180,included,basic,0.65,"{'max_depth': 3, 'min_samples_leaf': 150}",0.64,0.71,0.48,0.84,0.42,225.00,869.00,198.00,"{'0': {'precision': 0.4810126582278481, 'recall': 0.6755555555555556, 'f1-score': 0.5619223659889094, 'support': 225}, '1': {'precision': 0.8397435897435898, 'recall': 0.6029919447640967, 'f1-score': 0.7019423978566645, 'support': 869}, '2': {'precision': 0.42329545454545453, 'recall': 0.7525252525252525, 'f1-score': 0.5418181818181819, 'support': 198}, 'micro avg': {'precision': 0.6385448916408669, 'recall': 0.6385448916408669, 'f1-score': 0.6385448916408669, 'support': 1292}, 'macro avg': {'precision': 0.5813505675056309, 'recall': 0.6770242509483015, 'f1-score': 0.6018943152212519, 'support': 1292}, 'weighted avg': {'precision': 0.7134500987526666, 'recall': 0.6385448916408669, 'f1-score': 0.6530189443381936, 'support': 1292}}",0.50
3,clf,rforest,all,ALL_NO_3_2_1,60_180,included,basic,0.65,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.64,0.68,0.49,0.80,0.47,239.00,807.00,246.00,"{'0': {'precision': 0.4873417721518987, 'recall': 0.6443514644351465, 'f1-score': 0.554954954954955, 'support': 239}, '1': {'precision': 0.8028846153846154, 'recall': 0.620817843866171, 'f1-score': 0.7002096436058701, 'support': 807}, '2': {'precision': 0.4744318181818182, 'recall': 0.6788617886178862, 'f1-score': 0.5585284280936454, 'support': 246}, 'micro avg': {'precision': 0.6362229102167183, 'recall': 0.6362229102167183, 'f1-score': 0.6362229102167183, 'support': 1292}, 'macro avg': {'precision': 0.5882194019061108, 'recall': 0.6480103656397346, 'f1-score': 0.6045643422181568, 'support': 1292}, 'weighted avg': {'precision': 0.6819758478579069, 'recall': 0.6362229102167183, 'f1-score': 0.646363320383288, 'support': 1292}}",16.72
4,clf,xgb,all,ALL_NO_3_2_1,60_180,included,basic,0.65,{'n_estimators': 10},0.64,0.68,0.50,0.80,0.50,252.00,786.00,254.00,"{'0': {'precision': 0.49683544303797467, 'recall': 0.623015873015873, 'f1-score': 0.5528169014084506, 'support': 252}, '1': {'precision': 0.7964743589743589, 'recall': 0.6323155216284987, 'f1-score': 0.7049645390070921, 'support': 786}, '2': {'precision': 0.5, 'recall': 0.6929133858267716, 'f1-score': 0.5808580858085808, 'support': 254}, 'micro avg': {'precision': 0.6424148606811145, 'recall': 0.6424148606811145, 'f1-score': 0.6424148606811145, 'support': 1292}, 'macro avg': {'precision': 0.5977699340041113, 'recall': 0.6494149268237145, 'f1-score': 0.6128798420747078, 'support': 1292}, 'weighted avg': {'precision': 0.6797456484515602, 'recall': 0.6424148606811145, 'f1-score': 0.6508900469116745, 'support': 1292}}",0.77
5,clf,gboosting,all,ALL_NO_3_2_1,60_180,included,basic,0.65,{'n_estimators': 10},0.65,0.70,0.50,0.82,0.48,238.00,814.00,240.00,"{'0': {'precision': 0.49683544303797467, 'recall': 0.6596638655462185, 'f1-score': 0.5667870036101084, 'support': 238}, '1': {'precision': 0.8221153846153846, 'recall': 0.6302211302211302, 'f1-score': 0.7134909596662031, 'support': 814}, '2': {'precision': 0.48295454545454547, 'recall': 0.7083333333333334, 'f1-score': 0.5743243243243242, 'support': 240}, 'micro avg': {'precision': 0.6501547987616099, 'recall': 0.6501547987616099, 'f1-score': 0.6501547987616099, 'support': 1292}, 'macro avg': {'precision': 0.6006351243693016, 'recall': 0.6660727763668941, 'f1-score': 0.6182007625335452, 'support': 1292}, 'weighted avg': {'precision': 0.699193381911031, 'recall': 0.6501547987616099, 'f1-score': 0.6606151593384929, 'support': 1292}}",2.45
6,clf,ada,all,ALL_NO_3_2_1,60_180,included,basic,0.64,{'n_estimators': 50},0.63,0.65,0.50,0.74,0.54,265.00,731.00,296.00,"{'0': {'precision': 0.5, 'recall': 0.5962264150943396, 'f1-score': 0.5438898450946644, 'support': 265}, '1': {'precision': 0.7419871794871795, 'recall': 0.6333789329685362, 'f1-score': 0.6833948339483394, 'support': 731}, '2': {'precision': 0.5397727272727273, 'recall': 0.6418918918918919, 'f1-score': 0.5864197530864197, 'support': 296}, 'micro avg': {'precision': 0.6277089783281734, 'recall': 0.6277089783281734, 'f1-score': 0.6277089783281734, 'support': 1292}, 'macro avg': {'precision': 0.5939199689199689, 'recall': 0.6238324133182559, 'f1-score': 0.6045681440431412, 'support': 1292}, 'weighted avg': {'precision': 0.6460258169333246, 'recall': 0.6277089783281734, 'f1-score': 0.6325639934054972, 'support': 1292}}",0.71
0,clf,kn,basic,ALL_YES_1_1_1,60_180,included,basic,0.66,{'n_neighbors': 51},0.66,0.73,0.40,0.85,0.42,120.00,662.00,135.00,"{'0': {'precision': 0.4030612244897959, 'recall': 0.6583333333333333, 'f1-score': 0.5, 'support': 120}, '1': {'precision': 0.854043392504931, 'recall': 0.6540785498489426, 'f1-score': 0.7408041060735673, 'support': 662}, '2': {'precision': 0.4158878504672897, 'recall': 0.6592592592592592, 'f1-score': 0.5100286532951288, 'support': 135}, 'micro avg': {'precision': 0.6553980370774264, 'recall': 0.6553980370774264, 'f1-score': 0.6553980370774264, 'support': 917}, 'macro avg': {'precision': 0.5576641558206722, 'recall': 0.6572237141471784, 'f1-score': 0.5836109197895654, 'support': 917}, 'weighted avg': {'precision': 0.7305222819957731, 'recall': 0.6553980370774264, 'f1-score': 0.6753175424378887, 'support': 917}}",3.76
1,clf,svc-rbf,basic,ALL_YES_1_1_1,60_180,included,basic,0.53,"{'C': 1, 'gamma': 1}",0.55,1.00,0.00,1.00,0.00,0.00,917.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.5528898582333697, 'f1-score': 0.7120786516853932, 'support': 917}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.5528898582333697, 'recall': 0.5528898582333697, 'f1-score': 0.5528898582333697, 'support': 917}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.1842966194111232, 'f1-score': 0.23735955056179772, 'support': 917}, 'weighted avg': {'precision': 1.0, 'recall': 0.5528898582333697, 'f1-score': 0.7120786516853932, 'support': 917}}",3.37
2,clf,dtree,basic,ALL_YES_1_1_1,60_180,included,basic,0.67,"{'max_depth': 3, 'min_samples_leaf': 100}",0.66,0.72,0.51,0.84,0.37,160.00,644.00,113.00,"{'0': {'precision': 0.5051020408163265, 'recall': 0.61875, 'f1-score': 0.5561797752808988, 'support': 160}, '1': {'precision': 0.8402366863905325, 'recall': 0.6614906832298136, 'f1-score': 0.740225890529974, 'support': 644}, '2': {'precision': 0.3691588785046729, 'recall': 0.6991150442477876, 'f1-score': 0.4831804281345566, 'support': 113}, 'micro avg': {'precision': 0.658669574700109, 'recall': 0.658669574700109, 'f1-score': 0.658669574700109, 'support': 917}, 'macro avg': {'precision': 0.571499201903844, 'recall': 0.6597852424925338, 'f1-score': 0.5931953646484764, 'support': 917}, 'weighted avg': {'precision': 0.7237117839009195, 'recall': 0.658669574700109, 'f1-score': 0.6764379781084537, 'support': 917}}",0.29
3,clf,rforest,basic,ALL_YES_1_1_1,60_180,included,basic,0.68,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",0.66,0.70,0.46,0.81,0.46,149.00,612.00,156.00,"{'0': {'precision': 0.4642857142857143, 'recall': 0.610738255033557, 'f1-score': 0.527536231884058, 'support': 149}, '1': {'precision': 0.814595660749507, 'recall': 0.6748366013071896, 'f1-score': 0.738159070598749, 'support': 612}, '2': {'precision': 0.45794392523364486, 'recall': 0.6282051282051282, 'f1-score': 0.5297297297297298, 'support': 156}, 'micro avg': {'precision': 0.6564885496183206, 'recall': 0.6564885496183206, 'f1-score': 0.6564885496183206, 'support': 917}, 'macro avg': {'precision': 0.5789417667562887, 'recall': 0.6379266615152916, 'f1-score': 0.5984750107375122, 'support': 917}, 'weighted avg': {'precision': 0.6970014919778825, 'recall': 0.6564885496183206, 'f1-score': 0.6684777400163543, 'support': 917}}",12.09
4,clf,xgb,basic,ALL_YES_1_1_1,60_180,included,basic,0.68,{'n_estimators': 10},0.67,0.70,0.48,0.82,0.47,160.00,607.00,150.00,"{'0': {'precision': 0.4846938775510204, 'recall': 0.59375, 'f1-score': 0.5337078651685394, 'support': 160}, '1': {'precision': 0.8185404339250493, 'recall': 0.6836902800658978, 'f1-score': 0.7450628366247755, 'support': 607}, '2': {'precision': 0.4672897196261682, 'recall': 0.6666666666666666, 'f1-score': 0.5494505494505495, 'support': 150}, 'micro avg': {'precision': 0.6652126499454744, 'recall': 0.6652126499454744, 'f1-score': 0.6652126499454744, 'support': 917}, 'macro avg': {'precision': 0.5901746770340793, 'recall': 0.6480356489108549, 'f1-score': 0.6094070837479547, 'support': 917}, 'weighted avg': {'precision': 0.7028337205502656, 'recall': 0.6652126499454744, 'f1-score': 0.6761875492647628, 'support': 917}}",0.47
5,clf,gboosting,basic,ALL_YES_1_1_1,60_180,included,basic,0.68,{'n_estimators': 10},0.66,0.71,0.47,0.82,0.45,152.00,621.00,144.00,"{'0': {'precision': 0.46938775510204084, 'recall': 0.6052631578947368, 'f1-score': 0.5287356321839081, 'support': 152}, '1': {'precision': 0.8244575936883629, 'recall': 0.6731078904991948, 'f1-score': 0.7411347517730495, 'support': 621}, '2': {'precision': 0.4532710280373832, 'recall': 0.6736111111111112, 'f1-score': 0.5418994413407822, 'support': 144}, 'micro avg': {'precision': 0.6619411123227917, 'recall': 0.6619411123227917, 'f1-score': 0.6619411123227917, 'support': 917}, 'macro avg': {'precision': 0.5823721256092623, 'recall': 0.6506607198350143, 'f1-score': 0.6039232750992466, 'support': 917}, 'weighted avg': {'precision': 0.7073131215849147, 'recall': 0.6619411123227917, 'f1-score': 0.6746412393632394, 'support': 917}}",1.35
6,clf,ada,basic,ALL_YES_1_1_1,60_180,included,basic,0.66,{'n_estimators': 10},0.67,0.68,0.52,0.78,0.53,162.00,568.00,187.00,"{'0': {'precision': 0.5204081632653061, 'recall': 0.6296296296296297, 'f1-score': 0.5698324022346369, 'support': 162}, '1': {'precision': 0.7790927021696252, 'recall': 0.6954225352112676, 'f1-score': 0.7348837209302325, 'support': 568}, '2': {'precision': 0.5280373831775701, 'recall': 0.6042780748663101, 'f1-score': 0.5635910224438903, 'support': 187}, 'micro avg': {'precision': 0.6652126499454744, 'recall': 0.6652126499454744, 'f1-score': 0.6652126499454744, 'support': 917}, 'macro avg': {'precision': 0.6091794162041672, 'recall': 0.6431100799024024, 'f1-score': 0.6227690485362533, 'support': 917}, 'weighted avg': {'precision': 0.6821960391881488, 'recall': 0.6652126499454744, 'f1-score': 0.6707942462894119, 'support': 917}}",0.44
0,clf,kn,all,ALL_YES_1_1_1,60_180,included,basic,0.66,{'n_neighbors': 61},0.65,0.74,0.39,0.86,0.40,121.00,672.00,124.00,"{'0': {'precision': 0.39285714285714285, 'recall': 0.6363636363636364, 'f1-score': 0.48580441640378547, 'support': 121}, '1': {'precision': 0.863905325443787, 'recall': 0.6517857142857143, 'f1-score': 0.7430025445292621, 'support': 672}, '2': {'precision': 0.397196261682243, 'recall': 0.6854838709677419, 'f1-score': 0.5029585798816568, 'support': 124}, 'micro avg': {'precision': 0.6543075245365322, 'recall': 0.6543075245365322, 'f1-score': 0.6543075245365322, 'support': 917}, 'macro avg': {'precision': 0.5513195766610576, 'recall': 0.6578777405390309, 'f1-score': 0.5772551802715681, 'support': 917}, 'weighted avg': {'precision': 0.7386395086505314, 'recall': 0.6543075245365322, 'f1-score': 0.676605134366246, 'support': 917}}",4.38
1,clf,svc-rbf,all,ALL_YES_1_1_1,60_180,included,basic,0.53,"{'C': 1, 'gamma': 1}",0.55,1.00,0.00,1.00,0.00,0.00,917.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.5528898582333697, 'f1-score': 0.7120786516853932, 'support': 917}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.5528898582333697, 'recall': 0.5528898582333697, 'f1-score': 0.5528898582333697, 'support': 917}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.1842966194111232, 'f1-score': 0.23735955056179772, 'support': 917}, 'weighted avg': {'precision': 1.0, 'recall': 0.5528898582333697, 'f1-score': 0.7120786516853932, 'support': 917}}",3.62
2,clf,dtree,all,ALL_YES_1_1_1,60_180,included,basic,0.67,"{'max_depth': 3, 'min_samples_leaf': 100}",0.66,0.72,0.51,0.84,0.37,160.00,644.00,113.00,"{'0': {'precision': 0.5051020408163265, 'recall': 0.61875, 'f1-score': 0.5561797752808988, 'support': 160}, '1': {'precision': 0.8402366863905325, 'recall': 0.6614906832298136, 'f1-score': 0.740225890529974, 'support': 644}, '2': {'precision': 0.3691588785046729, 'recall': 0.6991150442477876, 'f1-score': 0.4831804281345566, 'support': 113}, 'micro avg': {'precision': 0.658669574700109, 'recall': 0.658669574700109, 'f1-score': 0.658669574700109, 'support': 917}, 'macro avg': {'precision': 0.571499201903844, 'recall': 0.6597852424925338, 'f1-score': 0.5931953646484764, 'support': 917}, 'weighted avg': {'precision': 0.7237117839009195, 'recall': 0.658669574700109, 'f1-score': 0.6764379781084537, 'support': 917}}",0.34
3,clf,rforest,all,ALL_YES_1_1_1,60_180,included,basic,0.67,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.66,0.70,0.47,0.81,0.45,152.00,612.00,153.00,"{'0': {'precision': 0.4744897959183674, 'recall': 0.6118421052631579, 'f1-score': 0.5344827586206896, 'support': 152}, '1': {'precision': 0.8126232741617357, 'recall': 0.673202614379085, 'f1-score': 0.7363717605004468, 'support': 612}, '2': {'precision': 0.4485981308411215, 'recall': 0.6274509803921569, 'f1-score': 0.5231607629427792, 'support': 153}, 'micro avg': {'precision': 0.6553980370774264, 'recall': 0.6553980370774264, 'f1-score': 0.6553980370774264, 'support': 917}, 'macro avg': {'precision': 0.578570400307075, 'recall': 0.6374985666781332, 'f1-score': 0.5980050940213052, 'support': 917}, 'weighted avg': {'precision': 0.6958379572358404, 'recall': 0.6553980370774264, 'f1-score': 0.6673331444567759, 'support': 917}}",12.62
4,clf,xgb,all,ALL_YES_1_1_1,60_180,included,basic,0.68,{'n_estimators': 10},0.66,0.70,0.48,0.82,0.47,160.00,607.00,150.00,"{'0': {'precision': 0.47959183673469385, 'recall': 0.5875, 'f1-score': 0.5280898876404494, 'support': 160}, '1': {'precision': 0.8165680473372781, 'recall': 0.6820428336079077, 'f1-score': 0.7432675044883302, 'support': 607}, '2': {'precision': 0.4672897196261682, 'recall': 0.6666666666666666, 'f1-score': 0.5494505494505495, 'support': 150}, 'micro avg': {'precision': 0.6630316248636859, 'recall': 0.6630316248636859, 'f1-score': 0.6630316248636859, 'support': 917}, 'macro avg': {'precision': 0.5878165345660468, 'recall': 0.6454031667581915, 'f1-score': 0.606935980526443, 'support': 917}, 'weighted avg': {'precision': 0.7006379024593283, 'recall': 0.6630316248636859, 'f1-score': 0.6740189091215602, 'support': 917}}",0.55
5,clf,gboosting,all,ALL_YES_1_1_1,60_180,included,basic,0.68,{'n_estimators': 10},0.66,0.71,0.46,0.82,0.45,153.00,619.00,145.00,"{'0': {'precision': 0.4642857142857143, 'recall': 0.5947712418300654, 'f1-score': 0.5214899713467049, 'support': 153}, '1': {'precision': 0.8244575936883629, 'recall': 0.6752827140549273, 'f1-score': 0.7424511545293073, 'support': 619}, '2': {'precision': 0.4532710280373832, 'recall': 0.6689655172413793, 'f1-score': 0.5403899721448467, 'support': 145}, 'micro avg': {'precision': 0.6608505997818975, 'recall': 0.6608505997818975, 'f1-score': 0.6608505997818975, 'support': 917}, 'macro avg': {'precision': 0.5806714453371534, 'recall': 0.6463398243754573, 'f1-score': 0.6014436993402863, 'support': 917}, 'weighted avg': {'precision': 0.7056698624255524, 'recall': 0.6608505997818975, 'f1-score': 0.6736333437630206, 'support': 917}}",1.66
6,clf,ada,all,ALL_YES_1_1_1,60_180,included,basic,0.66,{'n_estimators': 10},0.67,0.68,0.52,0.78,0.53,162.00,568.00,187.00,"{'0': {'precision': 0.5204081632653061, 'recall': 0.6296296296296297, 'f1-score': 0.5698324022346369, 'support': 162}, '1': {'precision': 0.7790927021696252, 'recall': 0.6954225352112676, 'f1-score': 0.7348837209302325, 'support': 568}, '2': {'precision': 0.5280373831775701, 'recall': 0.6042780748663101, 'f1-score': 0.5635910224438903, 'support': 187}, 'micro avg': {'precision': 0.6652126499454744, 'recall': 0.6652126499454744, 'f1-score': 0.6652126499454744, 'support': 917}, 'macro avg': {'precision': 0.6091794162041672, 'recall': 0.6431100799024024, 'f1-score': 0.6227690485362533, 'support': 917}, 'weighted avg': {'precision': 0.6821960391881488, 'recall': 0.6652126499454744, 'f1-score': 0.6707942462894119, 'support': 917}}",0.51
0,clf,kn,basic,ALL_YES_3_2_1,60_180,included,basic,0.66,{'n_neighbors': 31},0.65,0.73,0.37,0.86,0.42,119.00,665.00,133.00,"{'0': {'precision': 0.37244897959183676, 'recall': 0.6134453781512605, 'f1-score': 0.4634920634920635, 'support': 119}, '1': {'precision': 0.8560157790927022, 'recall': 0.6526315789473685, 'f1-score': 0.7406143344709898, 'support': 665}, '2': {'precision': 0.4158878504672897, 'recall': 0.6691729323308271, 'f1-score': 0.5129682997118156, 'support': 133}, 'micro avg': {'precision': 0.6499454743729552, 'recall': 0.6499454743729552, 'f1-score': 0.6499454743729552, 'support': 917}, 'macro avg': {'precision': 0.5481175363839429, 'recall': 0.6450832964764853, 'f1-score': 0.5723582325582895, 'support': 917}, 'weighted avg': {'precision': 0.7294274872194385, 'recall': 0.6499454743729552, 'f1-score': 0.6716345385391878, 'support': 917}}",4.31
1,clf,svc-rbf,basic,ALL_YES_3_2_1,60_180,included,basic,0.53,"{'C': 1, 'gamma': 1}",0.55,1.00,0.00,1.00,0.00,0.00,917.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.5528898582333697, 'f1-score': 0.7120786516853932, 'support': 917}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.5528898582333697, 'recall': 0.5528898582333697, 'f1-score': 0.5528898582333697, 'support': 917}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.1842966194111232, 'f1-score': 0.23735955056179772, 'support': 917}, 'weighted avg': {'precision': 1.0, 'recall': 0.5528898582333697, 'f1-score': 0.7120786516853932, 'support': 917}}",3.40
2,clf,dtree,basic,ALL_YES_3_2_1,60_180,included,basic,0.67,"{'max_depth': 3, 'min_samples_leaf': 100}",0.66,0.72,0.51,0.84,0.37,160.00,644.00,113.00,"{'0': {'precision': 0.5051020408163265, 'recall': 0.61875, 'f1-score': 0.5561797752808988, 'support': 160}, '1': {'precision': 0.8402366863905325, 'recall': 0.6614906832298136, 'f1-score': 0.740225890529974, 'support': 644}, '2': {'precision': 0.3691588785046729, 'recall': 0.6991150442477876, 'f1-score': 0.4831804281345566, 'support': 113}, 'micro avg': {'precision': 0.658669574700109, 'recall': 0.658669574700109, 'f1-score': 0.658669574700109, 'support': 917}, 'macro avg': {'precision': 0.571499201903844, 'recall': 0.6597852424925338, 'f1-score': 0.5931953646484764, 'support': 917}, 'weighted avg': {'precision': 0.7237117839009195, 'recall': 0.658669574700109, 'f1-score': 0.6764379781084537, 'support': 917}}",0.30
3,clf,rforest,basic,ALL_YES_3_2_1,60_180,included,basic,0.68,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 10}",0.66,0.71,0.48,0.83,0.43,151.00,621.00,145.00,"{'0': {'precision': 0.47959183673469385, 'recall': 0.6225165562913907, 'f1-score': 0.5417867435158501, 'support': 151}, '1': {'precision': 0.8284023668639053, 'recall': 0.6763285024154589, 'f1-score': 0.7446808510638298, 'support': 621}, '2': {'precision': 0.43457943925233644, 'recall': 0.6413793103448275, 'f1-score': 0.5181058495821728, 'support': 145}, 'micro avg': {'precision': 0.6619411123227917, 'recall': 0.6619411123227917, 'f1-score': 0.6619411123227917, 'support': 917}, 'macro avg': {'precision': 0.5808578809503119, 'recall': 0.646741456350559, 'f1-score': 0.6015244813872842, 'support': 917}, 'weighted avg': {'precision': 0.7086916639705702, 'recall': 0.6619411123227917, 'f1-score': 0.6754437894993967, 'support': 917}}",10.74
4,clf,xgb,basic,ALL_YES_3_2_1,60_180,included,basic,0.68,{'n_estimators': 50},0.65,0.68,0.48,0.79,0.48,166.00,592.00,159.00,"{'0': {'precision': 0.47959183673469385, 'recall': 0.5662650602409639, 'f1-score': 0.5193370165745856, 'support': 166}, '1': {'precision': 0.7928994082840237, 'recall': 0.6790540540540541, 'f1-score': 0.7315741583257508, 'support': 592}, '2': {'precision': 0.48130841121495327, 'recall': 0.6477987421383647, 'f1-score': 0.5522788203753352, 'support': 159}, 'micro avg': {'precision': 0.653217011995638, 'recall': 0.653217011995638, 'f1-score': 0.653217011995638, 'support': 917}, 'macro avg': {'precision': 0.5845998854112237, 'recall': 0.6310392854777942, 'f1-score': 0.6010633317585571, 'support': 917}, 'weighted avg': {'precision': 0.6821556510199331, 'recall': 0.653217011995638, 'f1-score': 0.6620656258668527, 'support': 917}}",0.42
5,clf,gboosting,basic,ALL_YES_3_2_1,60_180,included,basic,0.68,{'n_estimators': 50},0.65,0.67,0.52,0.78,0.47,174.00,579.00,164.00,"{'0': {'precision': 0.5153061224489796, 'recall': 0.5804597701149425, 'f1-score': 0.5459459459459459, 'support': 174}, '1': {'precision': 0.7751479289940828, 'recall': 0.6787564766839378, 'f1-score': 0.723756906077348, 'support': 579}, '2': {'precision': 0.4719626168224299, 'recall': 0.6158536585365854, 'f1-score': 0.5343915343915344, 'support': 164}, 'micro avg': {'precision': 0.648854961832061, 'recall': 0.648854961832061, 'f1-score': 0.648854961832061, 'support': 917}, 'macro avg': {'precision': 0.5874722227551641, 'recall': 0.6250233017784885, 'f1-score': 0.6013647954716094, 'support': 917}, 'weighted avg': {'precision': 0.6716202675600599, 'recall': 0.648854961832061, 'f1-score': 0.6561505505491719, 'support': 917}}",1.19
6,clf,ada,basic,ALL_YES_3_2_1,60_180,included,basic,0.66,{'n_estimators': 10},0.67,0.68,0.52,0.78,0.53,162.00,568.00,187.00,"{'0': {'precision': 0.5204081632653061, 'recall': 0.6296296296296297, 'f1-score': 0.5698324022346369, 'support': 162}, '1': {'precision': 0.7790927021696252, 'recall': 0.6954225352112676, 'f1-score': 0.7348837209302325, 'support': 568}, '2': {'precision': 0.5280373831775701, 'recall': 0.6042780748663101, 'f1-score': 0.5635910224438903, 'support': 187}, 'micro avg': {'precision': 0.6652126499454744, 'recall': 0.6652126499454744, 'f1-score': 0.6652126499454744, 'support': 917}, 'macro avg': {'precision': 0.6091794162041672, 'recall': 0.6431100799024024, 'f1-score': 0.6227690485362533, 'support': 917}, 'weighted avg': {'precision': 0.6821960391881488, 'recall': 0.6652126499454744, 'f1-score': 0.6707942462894119, 'support': 917}}",0.39
0,clf,kn,all,ALL_YES_3_2_1,60_180,included,basic,0.66,{'n_neighbors': 71},0.65,0.75,0.38,0.87,0.38,112.00,684.00,121.00,"{'0': {'precision': 0.37755102040816324, 'recall': 0.6607142857142857, 'f1-score': 0.4805194805194805, 'support': 112}, '1': {'precision': 0.873767258382643, 'recall': 0.6476608187134503, 'f1-score': 0.7439126784214946, 'support': 684}, '2': {'precision': 0.38317757009345793, 'recall': 0.6776859504132231, 'f1-score': 0.4895522388059701, 'support': 121}, 'micro avg': {'precision': 0.653217011995638, 'recall': 0.653217011995638, 'f1-score': 0.653217011995638, 'support': 917}, 'macro avg': {'precision': 0.5448319496280881, 'recall': 0.662020351613653, 'f1-score': 0.5713281325823151, 'support': 917}, 'weighted avg': {'precision': 0.748426395856871, 'recall': 0.653217011995638, 'f1-score': 0.6781791436793964, 'support': 917}}",4.31
1,clf,svc-rbf,all,ALL_YES_3_2_1,60_180,included,basic,0.53,"{'C': 1, 'gamma': 1}",0.55,1.00,0.00,1.00,0.00,0.00,917.00,0.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, '1': {'precision': 1.0, 'recall': 0.5528898582333697, 'f1-score': 0.7120786516853932, 'support': 917}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 0}, 'micro avg': {'precision': 0.5528898582333697, 'recall': 0.5528898582333697, 'f1-score': 0.5528898582333697, 'support': 917}, 'macro avg': {'precision': 0.3333333333333333, 'recall': 0.1842966194111232, 'f1-score': 0.23735955056179772, 'support': 917}, 'weighted avg': {'precision': 1.0, 'recall': 0.5528898582333697, 'f1-score': 0.7120786516853932, 'support': 917}}",3.16
2,clf,dtree,all,ALL_YES_3_2_1,60_180,included,basic,0.67,"{'max_depth': 3, 'min_samples_leaf': 100}",0.66,0.72,0.51,0.84,0.37,160.00,644.00,113.00,"{'0': {'precision': 0.5051020408163265, 'recall': 0.61875, 'f1-score': 0.5561797752808988, 'support': 160}, '1': {'precision': 0.8402366863905325, 'recall': 0.6614906832298136, 'f1-score': 0.740225890529974, 'support': 644}, '2': {'precision': 0.3691588785046729, 'recall': 0.6991150442477876, 'f1-score': 0.4831804281345566, 'support': 113}, 'micro avg': {'precision': 0.658669574700109, 'recall': 0.658669574700109, 'f1-score': 0.658669574700109, 'support': 917}, 'macro avg': {'precision': 0.571499201903844, 'recall': 0.6597852424925338, 'f1-score': 0.5931953646484764, 'support': 917}, 'weighted avg': {'precision': 0.7237117839009195, 'recall': 0.658669574700109, 'f1-score': 0.6764379781084537, 'support': 917}}",0.30
