,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,Low,Medium,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,volatility_0_45_after,pips_agg_0_45_after,volatility_0_60_after,pips_agg_0_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_120_after,direction_agg_0_120_after
419,2007-11-05 10:00:00,40,1.77,0,0.0,0,0,3,0,3,0,0,1,0,0,2007,45,0,1,10,2,10,-1,8,1,13,-4,10,-6,9,-5,15,-6,19,-5,18,0,-7,1
420,2007-11-07 08:30:00,56_57,-0.6000000000000001,0,0.6000000000000001,0,0,0,4,0,0,4,0,0,2,2007,45,2,2,18,-4,9,-5,10,-1,15,2,7,-2,9,-4,26,-6,38,-18,68,38,-29,0
421,2007-11-07 10:00:00,31,3.59,1,5.48,2,0,0,1,0,0,1,0,1,0,2007,45,2,1,10,2,12,0,11,-3,11,-8,9,-8,10,-10,21,0,29,-15,34,-22,-12,1
422,2007-11-07 10:30:00,18,0.3,0,0.0,0,2,0,0,2,0,0,0,0,1,2007,45,2,1,13,3,14,9,9,2,13,-3,13,-9,10,-8,29,-8,29,-7,22,-17,-9,1
423,2007-11-07 15:00:00,12,-1.31,0,1.83,0,0,0,1,0,1,0,0,1,0,2007,45,2,1,11,-7,9,-7,8,-5,13,-14,5,-13,31,-32,45,-31,51,-43,17,-6,-28,0
424,2007-11-08 08:30:00,69,-1.38,0,7.18,0,0,2,0,2,0,0,0,0,1,2007,45,3,1,8,0,19,-4,12,-4,10,1,7,1,21,-5,30,8,30,3,26,9,34,2
425,2007-11-08 10:30:00,46,0.59,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,45,3,1,11,3,7,1,11,2,13,2,8,2,9,-1,16,4,18,6,48,26,-17,0
426,2007-11-09 08:30:00,68_41,6.449999999999999,0,-0.27,0,0,5,0,0,3,2,1,0,1,2007,45,4,2,14,-3,18,-14,11,-10,9,-8,6,-10,10,-8,22,-7,33,6,23,-9,-10,1
427,2007-11-09 10:00:00,58,-3.18,0,-2.55,0,0,0,3,0,0,3,1,0,0,2007,45,4,1,15,4,18,-8,11,-5,15,0,11,-1,11,0,27,6,27,2,31,-9,-9,1
428,2007-11-13 10:00:00,37,-1.51,0,0.0,0,0,0,1,1,0,0,0,1,0,2007,46,1,1,12,9,14,15,10,11,9,11,7,10,11,4,19,6,25,6,20,1,-16,0
429,2007-11-13 14:00:00,25,0.02,0,0.0,0,2,0,0,2,0,0,0,0,1,2007,46,1,1,7,-2,7,-5,6,-3,7,-4,7,-5,6,-4,18,-8,18,-1,13,-3,6,1
430,2007-11-13 15:00:00,50,1.5,0,2.13,0,0,3,0,3,0,0,1,0,0,2007,46,1,1,20,10,10,6,9,2,6,4,10,-2,7,-3,22,-2,22,9,27,-1,5,1
431,2007-11-14 08:30:00,17_60_49_16,-3.43,0,1.2899999999999996,0,3,0,8,5,3,3,3,0,1,2007,46,2,4,17,-5,12,-1,25,9,11,6,7,8,9,6,42,11,42,14,34,12,7,1
432,2007-11-14 10:00:00,5,-1.12,0,8.94,4,0,2,0,0,0,2,0,0,1,2007,46,2,1,12,-1,9,-3,8,-4,8,-4,10,-5,8,-9,28,-14,29,-12,32,0,-33,0
433,2007-11-15 08:30:00,69_21_13_8,3.82,0,2.39,0,5,2,1,8,0,0,1,1,2,2007,46,3,4,19,-15,13,-16,17,-24,11,-28,12,-23,20,-36,44,-16,44,-30,21,8,-9,1
434,2007-11-15 10:30:00,18_46,1.0399999999999998,0,0.0,0,2,0,0,2,0,0,0,2,0,2007,46,3,2,9,-5,12,5,8,-1,10,0,12,-8,8,-11,20,-2,20,-2,23,17,4,1
435,2007-11-15 12:00:00,53,0.78,0,0.0,0,0,2,0,2,0,0,0,0,1,2007,46,3,1,12,1,7,1,9,3,8,1,11,3,10,7,23,-9,23,-8,23,11,-25,0
436,2007-11-16 09:00:00,66,-1.62,0,-0.36,0,0,0,3,3,0,0,1,0,0,2007,46,4,1,16,4,13,6,12,9,15,15,17,23,15,18,33,13,33,19,30,8,-11,1
437,2007-11-16 09:15:00,9_42,-17.1,2,2.16,0,0,0,4,2,2,0,0,0,2,2007,46,4,2,15,6,17,14,15,9,10,5,10,4,9,4,22,11,31,-5,35,-2,-15,1
438,2007-11-19 13:00:00,44,2.44,0,2.0,4,0,2,0,0,2,0,0,0,1,2007,47,0,1,8,3,8,0,11,-2,8,-1,9,-1,7,2,15,4,15,1,13,-5,9,1
439,2007-11-20 08:30:00,4_36,2.02,0,5.3,0,2,2,0,2,2,0,0,0,2,2007,47,1,2,12,-5,11,2,18,1,9,2,8,1,17,14,29,16,29,7,30,16,-5,1
440,2007-11-21 08:30:00,69,-26.52,0,5.66,0,2,0,0,2,0,0,0,0,1,2007,47,2,1,11,4,14,11,16,20,15,21,9,19,18,30,39,17,39,19,31,14,10,1
441,2007-11-21 10:00:00,7_63,1.29,0,-3.14,0,0,2,1,2,0,1,0,1,1,2007,47,2,2,15,-8,14,-15,9,-18,8,-16,8,-18,7,-19,25,-3,25,-17,20,2,-11,1
442,2007-11-21 10:30:00,18_46,-0.26,0,0.0,0,2,0,0,2,0,0,0,2,0,2007,47,2,2,11,5,10,12,8,10,10,10,12,4,9,5,19,7,21,9,25,-11,7,1
443,2007-11-27 09:00:00,65,0.55,0,1.12,0,1,0,0,1,0,0,0,1,0,2007,48,1,1,11,-5,19,-16,13,-10,11,-11,9,-14,6,-12,23,-12,23,-17,56,28,-22,0
444,2007-11-27 10:00:00,64_6,-2.4,0,-1.47,0,0,1,3,1,0,3,1,1,0,2007,48,1,2,10,2,10,3,10,2,8,0,9,-3,17,-12,23,-6,23,-10,19,-5,-56,0
445,2007-11-28 08:30:00,14_20,-2.09,0,3.85,0,0,0,5,0,5,0,1,0,1,2007,48,2,2,17,8,15,5,12,-1,14,-4,8,-4,16,5,22,8,25,9,63,28,-10,1
446,2007-11-28 10:00:00,23,-0.8699999999999999,0,-1.8900000000000001,0,0,0,3,3,0,0,1,0,0,2007,48,2,1,10,1,10,-2,14,-5,13,-8,11,-7,10,-9,19,-3,24,5,23,-8,-9,1
447,2007-11-28 10:30:00,18,0.13,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,48,2,1,9,1,9,1,12,5,13,4,14,14,9,7,23,0,25,1,23,-9,11,1
448,2007-11-29 08:30:00,69_55_54,5.0,0,-6.68,2,4,0,2,6,0,0,1,1,1,2007,48,3,3,19,-7,9,-6,10,-5,9,-13,9,-9,8,-9,26,-8,34,-22,39,22,21,2
449,2007-11-29 10:00:00,47,-1.62,0,-5.28,0,0,0,3,0,0,3,1,0,0,2007,48,3,1,10,-2,12,7,15,13,26,32,9,30,10,25,43,31,45,29,25,1,25,2
450,2007-11-29 10:30:00,46,1.41,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,48,3,1,10,4,10,7,10,14,10,11,11,8,9,3,20,4,20,-1,48,33,0,1
451,2007-11-30 08:30:00,15_52_51,-2.99,0,0.31,0,2,0,3,5,0,0,0,1,2,2007,48,4,3,18,-7,11,-4,12,-3,9,-4,9,0,11,-2,21,-6,21,-9,24,5,-46,0
452,2007-11-30 09:45:00,10,1.16,0,0.0,0,0,2,0,2,0,0,0,0,1,2007,48,4,1,11,2,12,2,12,8,11,5,16,-4,15,-12,47,-36,74,-58,24,-8,-58,0
453,2007-11-30 10:00:00,11,-1.03,0,-0.33,0,0,0,1,1,0,0,0,1,0,2007,48,4,1,11,-3,16,-12,15,-20,22,-36,14,-38,14,-38,74,-57,91,-66,20,-8,-68,0
454,2007-12-03 00:00:00,67,0.19,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,49,0,1,7,6,6,3,7,4,7,2,7,7,8,4,11,2,11,7,18,4,9,1
455,2007-12-03 10:00:00,38_39,2.5,0,0.0,0,3,1,0,4,0,0,1,1,0,2007,49,0,2,9,2,10,2,16,9,7,6,11,6,8,3,21,3,21,3,22,-1,8,1
456,2007-12-05 08:15:00,0,8.73,3,2.16,0,0,3,0,0,3,0,1,0,0,2007,49,2,1,21,-10,43,-45,17,-39,17,-40,22,-50,16,-40,60,-34,60,-39,25,7,-54,0
457,2007-12-05 08:30:00,61_62,1.0,0,0.3999999999999999,0,0,0,3,3,0,0,0,1,1,2007,49,2,2,17,-1,22,-11,16,-1,11,-3,10,0,12,-9,26,-1,26,-6,55,-35,-21,0
458,2007-12-05 10:00:00,24_40,0.15999999999999992,0,0.7,0,0,2,3,5,0,0,1,0,1,2007,49,2,2,21,-2,8,-1,17,4,8,6,18,-4,9,-2,29,-6,29,-3,38,-16,3,1
459,2007-12-05 10:30:00,18,-2.23,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,49,2,1,9,-2,10,-5,11,-5,12,-5,7,-5,10,-5,19,-7,21,-1,33,-13,2,1
460,2007-12-06 08:30:00,69,0.44,0,1.32,0,2,0,0,2,0,0,0,0,1,2007,49,3,1,10,4,19,10,13,8,32,28,9,28,15,37,45,23,69,43,35,20,53,2
461,2007-12-06 10:30:00,46,-2.38,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,49,3,1,13,-1,9,2,10,5,14,-3,7,1,7,-1,24,-2,28,-7,24,-2,20,2
462,2007-12-07 08:30:00,48_70_3,-1.1600000000000001,8,-2.16,4,0,8,0,6,0,2,2,0,1,2007,49,4,3,38,-8,16,-6,42,27,19,14,15,8,15,16,65,14,65,3,44,3,22,2
463,2007-12-07 10:00:00,58,-0.30000000000000004,0,2.43,0,3,0,0,0,3,0,1,0,0,2007,49,4,1,13,-1,10,1,14,3,22,14,13,12,8,12,26,7,28,-2,29,-9,14,1
464,2007-12-07 15:00:00,12,-0.23,0,-0.25,0,0,0,1,0,0,1,0,1,0,2007,49,4,1,8,1,5,-2,5,1,7,1,5,1,6,1,10,1,12,0,10,-2,2,1
465,2007-12-10 10:00:00,50,0.78,0,4.9799999999999995,3,0,3,0,0,3,0,1,0,0,2007,50,0,1,11,-7,9,-12,8,-13,9,-9,6,-12,11,-17,21,-14,21,-12,22,4,-10,1
466,2007-12-11 10:00:00,37_31,-0.8,0,-0.66,0,0,2,0,1,1,0,0,2,0,2007,50,1,2,14,8,9,7,9,5,7,2,9,3,8,7,21,5,29,-2,33,19,0,1
467,2007-12-11 14:15:00,26,0.33,0,0.0,0,3,0,0,3,0,0,1,0,0,2007,50,1,1,50,-14,29,-35,23,-21,33,-32,15,-31,15,-22,65,-45,68,-41,50,5,-68,0
468,2007-12-12 08:30:00,68_41,1.37,0,-6.85,0,3,2,0,3,0,2,1,0,1,2007,50,2,2,20,8,12,8,21,-5,13,2,18,10,24,21,64,37,85,-9,46,3,-8,1
469,2007-12-12 10:30:00,18,0.05,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,50,2,1,9,-1,7,3,11,6,10,1,13,0,15,2,19,2,20,11,33,-2,25,2
470,2007-12-12 14:00:00,25,-1.62,0,0.0,0,0,0,2,2,0,0,0,0,1,2007,50,2,1,7,4,7,4,8,6,9,10,6,7,6,5,19,3,19,4,29,20,2,1
471,2007-12-13 08:30:00,69_17_60_49_16,24.09,6,4.86,0,1,11,0,9,3,0,3,1,1,2007,50,3,5,22,-15,12,-14,11,-14,13,-9,12,-8,14,-4,25,-17,25,-17,30,7,-25,0
472,2007-12-13 10:00:00,5,-3.36,0,0.18,0,0,2,0,2,0,0,0,0,1,2007,50,3,1,9,3,7,4,12,11,11,5,9,4,47,-40,82,-60,92,-61,32,-19,-63,0
473,2007-12-13 10:30:00,46,-2.84,1,0.0,0,1,0,0,1,0,0,0,1,0,2007,50,3,1,14,7,38,-20,10,-17,22,-29,17,-22,13,-11,49,-10,49,-27,59,-50,-14,1
474,2007-12-14 08:30:00,13_8,4.3,6,0.0,0,0,5,0,5,0,0,1,0,1,2007,50,4,2,47,-37,19,-26,15,-16,14,-21,15,-12,16,-25,47,-17,47,-33,64,9,-77,0
475,2007-12-14 09:15:00,9_42,-0.40000000000000013,0,-6.68,0,0,2,2,0,0,4,0,0,2,2007,50,4,2,23,-11,9,-11,9,-9,23,-18,14,-25,14,-29,46,-17,47,-25,64,-20,-50,0
476,2007-12-17 08:30:00,21_19,-0.8199999999999998,0,2.0,0,0,2,2,4,0,0,0,0,2,2007,51,0,2,12,4,12,7,9,6,10,13,8,9,10,8,28,16,28,11,29,10,0,1
477,2007-12-17 09:00:00,66,2.34,0,-3.2700000000000005,6,0,3,0,0,0,3,1,0,0,2007,51,0,1,23,6,10,8,7,8,8,6,10,4,13,-6,37,-16,38,-18,23,-3,-14,1
478,2007-12-17 13:00:00,44,2.19,0,0.45,0,1,0,0,1,0,0,0,1,0,2007,51,0,1,8,0,12,-4,6,-2,6,-2,7,0,7,-1,14,-1,14,0,34,22,11,1
479,2007-12-18 08:30:00,4_36,0.42,0,-2.6,0,5,0,0,5,0,0,1,0,1,2007,51,1,2,24,10,10,9,7,7,6,6,5,8,7,7,24,12,38,20,33,9,0,1
480,2007-12-19 10:30:00,18,-1.62,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,51,2,1,11,-3,12,-1,8,-3,9,-2,8,0,10,-1,19,-2,21,-15,21,-10,-38,0
481,2007-12-20 08:30:00,69_28_27,2.96,0,1.84,0,3,0,2,5,0,0,0,1,2,2007,51,3,3,10,-2,23,11,8,12,13,-1,8,-4,9,0,27,-4,41,-16,44,32,-22,0
482,2007-12-20 10:00:00,7,-0.42,0,0.21,0,0,0,1,1,0,0,0,1,0,2007,51,3,1,11,0,9,-1,24,-19,13,-22,14,-9,12,-14,37,-2,38,0,22,-4,-2,1
483,2007-12-20 10:30:00,46,1.15,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,51,3,1,22,18,9,13,14,20,11,15,9,16,12,19,25,9,25,13,39,-9,23,2
484,2007-12-20 12:00:00,53,-3.64,0,0.0,0,0,0,2,2,0,0,0,0,1,2007,51,3,1,10,8,7,9,6,9,13,14,10,12,10,8,16,10,16,7,18,-3,8,1
485,2007-12-21 08:30:00,15_52_51,5.76,0,4.9,0,2,2,1,3,2,0,0,1,2,2007,51,4,3,11,0,11,1,10,-5,7,-8,8,-3,8,-3,14,-5,15,-6,25,13,-2,1
486,2007-12-21 10:00:00,63,1.04,0,-0.56,0,2,0,0,2,0,0,0,0,1,2007,51,4,1,11,3,8,5,9,8,7,5,6,3,9,3,15,5,25,2,14,-5,-21,0
487,2007-12-26 09:00:00,65,-2.56,0,0.09,0,0,0,1,1,0,0,0,1,0,2007,52,2,1,11,6,14,12,7,11,8,14,8,13,8,9,20,7,24,17,28,2,34,2
488,2007-12-26 10:00:00,64,-0.5,0,0.0,0,0,0,1,1,0,0,0,1,0,2007,52,2,1,9,1,15,11,10,7,7,8,15,11,17,18,28,14,31,19,21,11,13,1
489,2007-12-27 08:30:00,69_14_20,-2.38,0,0.31999999999999984,0,0,0,6,3,0,3,1,1,1,2007,52,3,3,18,3,35,33,16,35,10,38,8,40,18,53,68,58,68,60,26,1,52,2
490,2007-12-27 10:00:00,6,1.23,0,1.7399999999999998,0,0,3,0,0,3,0,1,0,0,2007,52,3,1,12,0,9,-3,14,5,8,1,9,-4,6,-2,16,1,16,2,18,-8,31,2
491,2007-12-27 10:30:00,18,-0.56,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,52,3,1,7,2,9,3,8,0,7,0,9,3,7,3,29,13,51,39,16,-5,55,2
492,2007-12-28 09:45:00,10,2.88,0,0.0,0,0,2,0,2,0,0,0,0,1,2007,52,4,1,12,-4,13,-11,17,-2,26,20,19,22,13,20,54,19,54,24,29,11,24,2
493,2007-12-28 10:00:00,47,-5.25,0,-1.62,0,0,0,3,0,0,3,1,0,0,2007,52,4,1,26,22,19,24,13,22,13,25,9,21,9,21,41,26,41,22,39,8,26,2
494,2007-12-28 10:30:00,46,-0.79,0,0.0,0,1,0,0,1,0,0,0,1,0,2007,52,4,1,8,2,6,3,7,5,7,1,10,-1,14,-9,20,-9,20,-11,54,18,-5,1
495,2007-12-31 10:00:00,23,0.99,0,2.64,0,0,3,0,3,0,0,1,0,0,2007,52,0,1,18,-12,28,-24,21,-40,37,-11,17,-21,18,-35,49,-38,65,-52,63,-41,-84,0
496,2008-01-02 10:00:00,11_38_39,-8.65,0,1.3,0,0,2,3,4,1,0,1,2,0,2008,1,2,3,37,37,14,38,19,49,14,54,11,49,20,34,57,42,74,53,49,-5,85,2
497,2008-01-03 00:00:00,67,0.44,0,0.0,0,0,1,0,1,0,0,0,1,0,2008,1,3,1,7,1,8,-2,6,-3,9,-1,6,-1,7,-1,12,-6,12,-5,21,5,11,1
498,2008-01-03 08:15:00,0,-0.18,0,-2.31,0,3,0,0,0,0,3,1,0,0,2008,1,3,1,21,-4,34,-26,16,-17,39,-44,14,-47,10,-46,59,-31,59,-38,42,-20,-33,0
499,2008-01-03 08:30:00,69,-1.98,0,13.06,4,0,2,0,0,0,2,0,0,1,2008,1,3,1,39,-27,14,-30,10,-29,13,-20,17,-19,13,-28,42,-26,42,-5,67,-30,-20,0
500,2008-01-03 10:00:00,24,3.12,0,1.46,0,0,2,0,0,2,0,0,0,1,2008,1,3,1,18,-11,10,-17,8,-14,9,-17,8,-16,6,-16,24,-11,24,-6,32,17,5,1
501,2008-01-03 10:30:00,18,-0.5,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,1,3,1,12,1,10,2,15,13,11,7,14,11,9,8,24,9,24,10,31,-5,19,2
502,2008-01-04 08:30:00,48_70_3,8.15,6,-1.0799999999999998,4,0,2,6,3,3,2,2,0,1,2008,1,4,3,97,89,26,71,25,65,20,67,33,78,16,77,100,86,100,68,126,20,37,2
503,2008-01-04 10:00:00,40,0.54,0,0.0,0,0,3,0,3,0,0,1,0,0,2008,1,4,1,35,-12,20,-20,21,-25,15,-23,11,-18,15,-19,42,-12,42,-13,77,-23,1,1
504,2008-01-04 10:30:00,46,1.76,1,0.0,0,1,0,0,1,0,0,0,1,0,2008,1,4,1,10,1,12,7,12,10,12,10,9,6,10,11,38,20,38,20,70,-42,11,1
505,2008-01-08 10:00:00,37_50,-0.8499999999999999,0,11.82,6,1,0,3,1,3,0,1,1,0,2008,2,1,2,24,-5,16,-7,9,-6,9,-12,15,-23,13,-15,46,-23,46,-16,36,20,-15,1
506,2008-01-08 15:00:00,12,1.53,0,-1.3,0,0,1,0,0,0,1,0,1,0,2008,2,1,1,6,1,7,1,6,1,8,-1,7,-1,10,2,11,1,12,5,16,-2,-2,1
507,2008-01-09 10:30:00,18,-1.54,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,2,2,1,7,0,10,1,22,-15,14,-18,12,-15,17,0,34,2,38,-3,32,2,1,1
508,2008-01-10 08:30:00,69,-4.4,0,0.68,0,0,2,0,2,0,0,0,0,1,2008,2,3,1,10,-1,15,3,17,5,11,6,9,8,14,5,33,15,53,43,36,-9,79,2
509,2008-01-10 10:00:00,31,0.47,0,0.33,0,0,0,1,1,0,0,0,1,0,2008,2,3,1,19,6,16,4,12,4,13,2,15,-4,14,-6,25,-1,25,-4,87,56,1,1
510,2008-01-10 10:30:00,46,-0.46,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,2,3,1,16,4,12,2,11,2,11,4,8,1,10,1,27,-4,27,-5,57,41,32,2
511,2008-01-11 08:30:00,68_41,-5.779999999999999,0,10.83,2,2,0,3,3,2,0,1,0,1,2008,2,4,2,28,-3,14,1,12,1,14,10,13,13,18,16,38,14,38,6,34,0,4,1
512,2008-01-11 14:00:00,25,-0.2,0,0.0,0,2,0,0,2,0,0,0,0,1,2008,2,4,1,7,-1,7,2,5,0,5,-1,9,0,8,-3,13,0,15,-6,18,-7,-12,1
513,2008-01-15 08:30:00,17_60_21_49_16,-5.33,0,-7.83,0,2,0,11,7,0,6,3,0,2,2008,3,1,5,21,14,20,19,23,3,11,10,17,7,15,10,27,13,37,21,44,17,4,1
514,2008-01-15 10:00:00,5,0.38,0,0.18,0,2,0,0,2,0,0,0,0,1,2008,3,1,1,13,-3,17,-12,10,-15,20,-24,13,-19,9,-19,48,-26,67,-52,29,7,-68,0
515,2008-01-16 08:30:00,13_8,1.6600000000000001,0,0.0,0,3,2,0,5,0,0,1,0,1,2008,3,2,2,27,1,26,-12,17,-8,16,3,18,-9,14,-6,39,1,39,11,42,18,5,1
516,2008-01-16 09:00:00,66,0.75,0,30.93,0,0,3,0,3,0,0,1,0,0,2008,3,2,1,11,-4,15,7,13,9,11,5,21,17,15,11,39,17,49,24,39,1,-98,0
517,2008-01-16 09:15:00,9_42,2.58,0,0.5,0,0,4,0,4,0,0,0,0,2,2008,3,2,2,11,-4,21,8,15,2,8,4,10,7,18,19,40,16,40,4,39,2,-153,0
518,2008-01-16 10:30:00,18,1.2,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,3,2,1,11,5,15,5,37,-26,64,-77,50,-108,21,-122,220,-158,220,-166,43,1,-157,0
519,2008-01-16 13:00:00,44,1.1,0,-2.24,2,1,0,0,0,0,1,0,1,0,2008,3,2,1,13,5,8,5,8,2,8,0,7,2,8,1,38,16,38,24,31,20,16,2
520,2008-01-17 08:30:00,69_4_36,-19.19,0,-4.05,0,0,2,5,7,0,0,1,0,2,2008,3,3,3,26,-20,15,-26,21,-18,21,-30,17,-22,21,-14,43,-13,43,-35,42,8,-31,0
521,2008-01-17 10:00:00,53,-4.8,2,0.0,0,0,0,2,2,0,0,0,0,1,2008,3,3,1,33,16,18,4,20,3,14,6,28,-18,23,-18,64,-5,64,0,56,13,4,1
522,2008-01-17 10:30:00,46,0.06,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,3,3,1,15,7,21,15,19,14,16,4,18,18,14,20,32,22,32,22,64,-8,23,2
523,2008-01-18 10:00:00,58_7,6.32,0,2.75,0,0,3,1,1,3,0,1,1,0,2008,3,4,2,16,-6,9,-6,12,-5,10,-11,10,-8,11,-12,38,-19,54,-37,40,-24,-39,0
524,2008-01-22 10:00:00,64,-0.6,0,0.0,0,0,0,1,1,0,0,0,1,0,2008,4,1,1,15,0,16,6,20,12,11,13,13,23,57,70,92,76,92,71,65,5,56,2
525,2008-01-24 08:30:00,69,-3.3000000000000003,0,0.9299999999999999,0,0,3,0,3,0,0,1,0,0,2008,4,3,1,25,10,10,10,10,14,16,19,15,24,12,24,66,48,71,48,38,-22,69,2
526,2008-01-24 10:00:00,23,-1.8599999999999999,0,0.03,0,0,0,3,3,0,0,1,0,0,2008,4,3,1,17,8,19,23,25,9,10,12,12,13,15,20,36,10,37,15,35,13,28,2
527,2008-01-24 10:30:00,18_46,0.52,0,0.0,0,2,0,0,2,0,0,0,2,0,2008,4,3,2,20,-14,16,-11,13,-2,15,-6,15,-3,28,-24,29,-10,36,-2,37,8,8,1
528,2008-01-28 10:00:00,47,-2.91,0,-1.23,0,0,0,3,0,0,3,1,0,0,2008,5,0,1,18,-8,12,-7,14,-2,12,1,14,3,13,-3,22,-6,32,15,62,42,8,1
529,2008-01-29 08:30:00,14_20,6.42,2,3.21,0,0,5,0,0,5,0,1,0,1,2008,5,1,2,13,-6,8,-6,14,-7,11,-11,11,-12,13,-15,20,-6,20,-7,28,-12,-22,0
530,2008-01-29 09:00:00,65,-2.68,0,0.09,0,0,0,1,1,0,0,0,1,0,2008,5,1,1,15,7,12,5,8,8,8,8,8,8,8,7,18,-7,18,-7,25,-12,-4,1
531,2008-01-29 10:00:00,6,0.8999999999999999,0,10.41,0,0,3,0,0,3,0,1,0,0,2008,5,1,1,10,-2,16,-15,20,-16,12,-17,11,-13,18,1,34,-2,34,-4,18,-1,4,1
532,2008-01-30 08:15:00,0,3.87,0,-0.78,0,0,3,0,3,0,0,1,0,0,2008,5,2,1,39,-22,22,-35,20,-40,32,-13,17,-11,16,-21,49,-29,49,-28,42,8,-25,0
533,2008-01-30 08:30:00,2_1,-1.7999999999999998,0,5.0,0,2,0,3,0,5,0,1,0,1,2008,5,2,2,32,27,17,29,16,19,12,13,10,16,16,17,36,16,37,11,52,-37,17,2
534,2008-01-30 10:30:00,18,0.55,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,5,2,1,10,-1,12,2,10,3,6,4,8,3,9,2,13,1,14,-3,23,8,-3,1
535,2008-01-30 14:15:00,26,0.33,0,-2.25,6,3,0,0,3,0,0,1,0,0,2008,5,2,1,51,54,34,49,23,58,13,53,19,62,20,61,85,79,95,80,80,9,61,2
536,2008-01-31 08:30:00,69_22_15_52_51,9.580000000000002,2,1.4800000000000002,2,4,3,2,5,0,4,0,1,4,2008,5,3,5,28,20,22,10,21,-3,17,0,11,0,13,-4,56,-21,85,-42,41,-10,-25,0
537,2008-01-31 09:45:00,10,-0.42,0,0.0,0,0,0,2,2,0,0,0,0,1,2008,5,3,1,14,1,20,12,14,14,13,12,13,15,13,19,35,13,35,16,68,-41,-4,1
538,2008-01-31 10:30:00,46,-1.29,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,5,3,1,13,-2,10,-5,24,-17,23,-23,12,-24,30,-43,55,-34,55,-31,39,22,-5,1
539,2008-02-01 00:00:00,67,-4.18,1,0.0,0,0,0,1,1,0,0,0,1,0,2008,5,4,1,7,-3,8,-3,8,-2,7,-3,8,-1,7,-2,11,1,11,1,17,-10,-7,1
540,2008-02-01 08:30:00,48_70_3,-7.76,0,4.239999999999999,0,0,3,5,5,3,0,2,0,1,2008,5,4,3,59,21,33,35,21,30,13,29,11,22,21,16,59,18,99,-31,71,1,-67,0
541,2008-02-01 10:00:00,11_38_39_63,9.219999999999999,0,1.6900000000000002,0,0,4,3,6,0,1,1,2,1,2008,5,4,4,38,-15,34,-42,27,-29,24,-11,16,-12,17,-10,57,-13,57,-16,115,-72,8,1
542,2008-02-04 10:00:00,24,-1.28,0,1.38,0,2,0,0,0,2,0,0,0,1,2008,6,0,1,11,-5,16,3,14,9,8,7,7,7,12,7,22,3,22,1,29,-11,12,1
543,2008-02-05 10:00:00,40,-21.39,3,-2.0999999999999996,6,0,0,3,3,0,0,1,0,0,2008,6,1,1,15,-3,14,-4,18,7,15,-4,21,-6,13,-6,23,-1,25,-6,70,-36,-16,0
544,2008-02-06 08:30:00,56_57,-0.7999999999999998,0,-1.6,0,0,0,4,0,0,4,0,0,2,2008,6,2,2,19,11,16,5,15,2,11,-2,8,-4,12,2,23,0,35,20,31,9,33,2
545,2008-02-06 10:30:00,18,1.46,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,6,2,1,23,-8,15,-5,13,-9,12,-3,17,-6,24,3,31,-2,42,-19,46,5,-16,0
546,2008-02-07 08:30:00,69,1.41,0,2.64,0,0,0,3,3,0,0,1,0,0,2008,6,3,1,16,-1,43,-34,27,-41,12,-43,41,-87,24,-70,95,-53,95,-51,47,-12,-37,0
547,2008-02-07 10:00:00,50,-0.30000000000000004,0,-0.9299999999999999,0,0,0,3,0,0,3,1,0,0,2008,6,3,1,19,14,18,13,18,14,20,24,18,14,9,18,33,10,50,0,34,8,-26,0
548,2008-02-07 10:30:00,46,-0.87,0,0.0,0,1,0,0,1,0,0,0,1,0,2008,6,3,1,10,2,20,-13,11,-15,13,-20,14,-19,19,-35,46,-33,49,-34,39,5,-47,0
549,2008-02-07 15:00:00,12,-0.51,0,0.7,0,0,0,1,0,1,0,0,1,0,2008,6,3,1,7,-1,7,0,6,0,7,3,9,0,14,11,23,15,23,15,46,-18,23,2
