,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
4,reg,xgb,basic,ALL_NO_1_1_1,60_120,included,basic,22.06,{'n_estimators': 50},,,,,,,,,22.08,0.39
5,reg,gboosting,basic,ALL_NO_1_1_1,60_120,included,basic,22.12,{'n_estimators': 50},,,,,,,,,22.44,0.91
6,reg,ada,basic,ALL_NO_1_1_1,60_120,included,basic,23.22,{'n_estimators': 10},,,,,,,,,22.79,1.10
0,clf,kn,all,ALL_NO_1_1_1,60_120,included,basic,0.63,{'n_neighbors': 11},0.65,0.66,0.63,0.63,0.74,332.00,618.00,342.00,"{'0': {'precision': 0.6333333333333333, 'recall': 0.5150602409638554, 'f1-score': 0.5681063122923588, 'support': 332}, '1': {'precision': 0.6335012594458438, 'recall': 0.813915857605178, 'f1-score': 0.7124645892351275, 'support': 618}, '2': {'precision': 0.7368421052631579, 'recall': 0.49122807017543857, 'f1-score': 0.5894736842105264, 'support': 342}, 'micro avg': {'precision': 0.651702786377709, 'recall': 0.651702786377709, 'f1-score': 0.651702786377709, 'support': 1292}, 'macro avg': {'precision': 0.6678922326807784, 'recall': 0.606734722914824, 'f1-score': 0.6233481952460042, 'support': 1292}, 'weighted avg': {'precision': 0.6608130379289459, 'recall': 0.651702786377709, 'f1-score': 0.6428130122510618, 'support': 1292}}",8.12
1,clf,svc-rbf,all,ALL_NO_1_1_1,60_120,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.48,0.23,0.00,0.48,0.00,332.00,618.00,342.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 332}, '1': {'precision': 0.47832817337461303, 'recall': 1.0, 'f1-score': 0.6471204188481676, 'support': 618}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 342}, 'micro avg': {'precision': 0.47832817337461303, 'recall': 0.47832817337461303, 'f1-score': 0.47832817337461303, 'support': 1292}, 'macro avg': {'precision': 0.15944272445820434, 'recall': 0.3333333333333333, 'f1-score': 0.21570680628272254, 'support': 1292}, 'weighted avg': {'precision': 0.22879784144389384, 'recall': 0.47832817337461303, 'f1-score': 0.3095359279010585, 'support': 1292}}",9.72
2,clf,dtree,all,ALL_NO_1_1_1,60_120,included,basic,0.68,"{'max_depth': 3, 'min_samples_leaf': 200}",0.68,0.69,0.73,0.65,0.71,332.00,618.00,342.00,"{'0': {'precision': 0.7328519855595668, 'recall': 0.6114457831325302, 'f1-score': 0.6666666666666667, 'support': 332}, '1': {'precision': 0.6476063829787234, 'recall': 0.7880258899676376, 'f1-score': 0.710948905109489, 'support': 618}, '2': {'precision': 0.7110266159695817, 'recall': 0.5467836257309941, 'f1-score': 0.6181818181818182, 'support': 342}, 'micro avg': {'precision': 0.6787925696594427, 'recall': 0.6787925696594427, 'f1-score': 0.6787925696594427, 'support': 1292}, 'macro avg': {'precision': 0.697161661502624, 'recall': 0.648751766277054, 'f1-score': 0.665265796652658, 'support': 1292}, 'weighted avg': {'precision': 0.6862993084738578, 'recall': 0.6787925696594427, 'f1-score': 0.6750138842950305, 'support': 1292}}",0.59
3,clf,rforest,all,ALL_NO_1_1_1,60_120,included,basic,0.67,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 10}",0.69,0.70,0.74,0.65,0.76,332.00,618.00,342.00,"{'0': {'precision': 0.7394957983193278, 'recall': 0.5301204819277109, 'f1-score': 0.617543859649123, 'support': 332}, '1': {'precision': 0.654911838790932, 'recall': 0.8414239482200647, 'f1-score': 0.736543909348442, 'support': 618}, '2': {'precision': 0.7576923076923077, 'recall': 0.5760233918128655, 'f1-score': 0.6544850498338871, 'support': 342}, 'micro avg': {'precision': 0.6911764705882353, 'recall': 0.6911764705882353, 'f1-score': 0.6911764705882353, 'support': 1292}, 'macro avg': {'precision': 0.7173666482675225, 'recall': 0.6491892739868804, 'f1-score': 0.6695242729438173, 'support': 1292}, 'weighted avg': {'precision': 0.7038536305306362, 'recall': 0.6911764705882353, 'f1-score': 0.6842434863963122, 'support': 1292}}",20.40
4,clf,xgb,all,ALL_NO_1_1_1,60_120,included,basic,0.67,{'n_estimators': 50},0.70,0.70,0.75,0.67,0.73,332.00,618.00,342.00,"{'0': {'precision': 0.7480314960629921, 'recall': 0.572289156626506, 'f1-score': 0.6484641638225256, 'support': 332}, '1': {'precision': 0.6662286465177398, 'recall': 0.8203883495145631, 'f1-score': 0.7353154459753444, 'support': 618}, '2': {'precision': 0.7328519855595668, 'recall': 0.5935672514619883, 'f1-score': 0.6558966074313408, 'support': 342}, 'micro avg': {'precision': 0.6965944272445821, 'recall': 0.6965944272445821, 'f1-score': 0.6965944272445821, 'support': 1292}, 'macro avg': {'precision': 0.7157040427134329, 'recall': 0.6620815858676857, 'f1-score': 0.6798920724097369, 'support': 1292}, 'weighted avg': {'precision': 0.7048847827416784, 'recall': 0.6965944272445821, 'f1-score': 0.6919749905134364, 'support': 1292}}",0.96
5,clf,gboosting,all,ALL_NO_1_1_1,60_120,included,basic,0.67,{'n_estimators': 10},0.70,0.71,0.74,0.66,0.78,332.00,618.00,342.00,"{'0': {'precision': 0.7410358565737052, 'recall': 0.5602409638554217, 'f1-score': 0.6380789022298455, 'support': 332}, '1': {'precision': 0.657035175879397, 'recall': 0.8462783171521036, 'f1-score': 0.7397454031117399, 'support': 618}, '2': {'precision': 0.7755102040816326, 'recall': 0.5555555555555556, 'f1-score': 0.647359454855196, 'support': 342}, 'micro avg': {'precision': 0.6958204334365325, 'recall': 0.6958204334365325, 'f1-score': 0.6958204334365325, 'support': 1292}, 'macro avg': {'precision': 0.7245270788449116, 'recall': 0.6540249455210269, 'f1-score': 0.6750612533989271, 'support': 1292}, 'weighted avg': {'precision': 0.7099815269906006, 'recall': 0.6958204334365325, 'f1-score': 0.6891654707614868, 'support': 1292}}",3.14
6,clf,ada,all,ALL_NO_1_1_1,60_120,included,basic,0.67,{'n_estimators': 10},0.69,0.69,0.73,0.68,0.66,332.00,618.00,342.00,"{'0': {'precision': 0.7328519855595668, 'recall': 0.6114457831325302, 'f1-score': 0.6666666666666667, 'support': 332}, '1': {'precision': 0.6837349397590361, 'recall': 0.7346278317152104, 'f1-score': 0.7082683307332295, 'support': 618}, '2': {'precision': 0.6638176638176638, 'recall': 0.6812865497076024, 'f1-score': 0.6724386724386725, 'support': 342}, 'micro avg': {'precision': 0.6888544891640866, 'recall': 0.6888544891640866, 'f1-score': 0.6888544891640866, 'support': 1292}, 'macro avg': {'precision': 0.6934681963787556, 'recall': 0.6757867215184477, 'f1-score': 0.6824578899461895, 'support': 1292}, 'weighted avg': {'precision': 0.6910841277109144, 'recall': 0.6888544891640866, 'f1-score': 0.6880937985297951, 'support': 1292}}",0.87
0,reg,kn,all,ALL_NO_1_1_1,60_120,included,basic,25.87,{'n_neighbors': 11},,,,,,,,,26.27,6.95
1,reg,svr-rbf,all,ALL_NO_1_1_1,60_120,included,basic,34.20,"{'C': 1, 'gamma': 1}",,,,,,,,,34.77,6.50
2,reg,dtree,all,ALL_NO_1_1_1,60_120,included,basic,22.28,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,22.15,0.56
3,reg,rforest,all,ALL_NO_1_1_1,60_120,included,basic,22.11,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,21.67,57.40
4,reg,xgb,all,ALL_NO_1_1_1,60_120,included,basic,22.14,{'n_estimators': 50},,,,,,,,,22.12,0.33
5,reg,gboosting,all,ALL_NO_1_1_1,60_120,included,basic,22.14,{'n_estimators': 50},,,,,,,,,22.55,0.76
6,reg,ada,all,ALL_NO_1_1_1,60_120,included,basic,23.18,{'n_estimators': 10},,,,,,,,,22.79,1.15
0,clf,kn,basic,ALL_NO_3_2_1,60_120,included,basic,0.62,{'n_neighbors': 31},0.65,0.66,0.68,0.62,0.73,332.00,618.00,342.00,"{'0': {'precision': 0.6814159292035398, 'recall': 0.463855421686747, 'f1-score': 0.5519713261648745, 'support': 332}, '1': {'precision': 0.6164542294322132, 'recall': 0.86084142394822, 'f1-score': 0.7184334908845376, 'support': 618}, '2': {'precision': 0.729064039408867, 'recall': 0.4327485380116959, 'f1-score': 0.5431192660550459, 'support': 342}, 'micro avg': {'precision': 0.6455108359133127, 'recall': 0.6455108359133127, 'f1-score': 0.6455108359133127, 'support': 1292}, 'macro avg': {'precision': 0.67564473268154, 'recall': 0.585815127882221, 'f1-score': 0.604508027701486, 'support': 1292}, 'weighted avg': {'precision': 0.6629556530669625, 'recall': 0.6455108359133127, 'f1-score': 0.6292516769692015, 'support': 1292}}",5.66
1,clf,svc-rbf,basic,ALL_NO_3_2_1,60_120,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.48,0.23,0.00,0.48,0.00,332.00,618.00,342.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 332}, '1': {'precision': 0.47832817337461303, 'recall': 1.0, 'f1-score': 0.6471204188481676, 'support': 618}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 342}, 'micro avg': {'precision': 0.47832817337461303, 'recall': 0.47832817337461303, 'f1-score': 0.47832817337461303, 'support': 1292}, 'macro avg': {'precision': 0.15944272445820434, 'recall': 0.3333333333333333, 'f1-score': 0.21570680628272254, 'support': 1292}, 'weighted avg': {'precision': 0.22879784144389384, 'recall': 0.47832817337461303, 'f1-score': 0.3095359279010585, 'support': 1292}}",8.43
2,clf,dtree,basic,ALL_NO_3_2_1,60_120,included,basic,0.68,"{'max_depth': 3, 'min_samples_leaf': 10}",0.69,0.71,0.73,0.64,0.82,332.00,618.00,342.00,"{'0': {'precision': 0.7328519855595668, 'recall': 0.6114457831325302, 'f1-score': 0.6666666666666667, 'support': 332}, '1': {'precision': 0.6397058823529411, 'recall': 0.8446601941747572, 'f1-score': 0.7280334728033472, 'support': 618}, '2': {'precision': 0.8190954773869347, 'recall': 0.4766081871345029, 'f1-score': 0.6025878003696858, 'support': 342}, 'micro avg': {'precision': 0.6873065015479877, 'recall': 0.6873065015479877, 'f1-score': 0.6873065015479877, 'support': 1292}, 'macro avg': {'precision': 0.7305511150998142, 'recall': 0.6442380548139301, 'f1-score': 0.6657626466132333, 'support': 1292}, 'weighted avg': {'precision': 0.7111267397571404, 'recall': 0.6873065015479877, 'f1-score': 0.6790580861085407, 'support': 1292}}",0.48
3,clf,rforest,basic,ALL_NO_3_2_1,60_120,included,basic,0.67,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.69,0.70,0.77,0.65,0.73,332.00,618.00,342.00,"{'0': {'precision': 0.7702127659574468, 'recall': 0.5451807228915663, 'f1-score': 0.6384479717813052, 'support': 332}, '1': {'precision': 0.651685393258427, 'recall': 0.8446601941747572, 'f1-score': 0.7357293868921776, 'support': 618}, '2': {'precision': 0.7265625, 'recall': 0.543859649122807, 'f1-score': 0.6220735785953178, 'support': 342}, 'micro avg': {'precision': 0.6880804953560371, 'recall': 0.6880804953560371, 'f1-score': 0.6880804953560371, 'support': 1292}, 'macro avg': {'precision': 0.7161535530719579, 'recall': 0.6445668553963769, 'f1-score': 0.6654169790896002, 'support': 1292}, 'weighted avg': {'precision': 0.7019633021142262, 'recall': 0.6880804953560371, 'f1-score': 0.6806460151782955, 'support': 1292}}",18.22
4,clf,xgb,basic,ALL_NO_3_2_1,60_120,included,basic,0.68,{'n_estimators': 50},0.69,0.70,0.75,0.66,0.73,332.00,618.00,342.00,"{'0': {'precision': 0.7490196078431373, 'recall': 0.5753012048192772, 'f1-score': 0.6507666098807496, 'support': 332}, '1': {'precision': 0.6623207301173403, 'recall': 0.8220064724919094, 'f1-score': 0.7335740072202166, 'support': 618}, '2': {'precision': 0.7296296296296296, 'recall': 0.5760233918128655, 'f1-score': 0.6437908496732025, 'support': 342}, 'micro avg': {'precision': 0.6934984520123839, 'recall': 0.6934984520123839, 'f1-score': 0.6934984520123839, 'support': 1292}, 'macro avg': {'precision': 0.7136566558633689, 'recall': 0.6577770230413508, 'f1-score': 0.6760438222580563, 'support': 1292}, 'weighted avg': {'precision': 0.702416450735117, 'recall': 0.6934984520123839, 'f1-score': 0.6885291962312213, 'support': 1292}}",0.80
5,clf,gboosting,basic,ALL_NO_3_2_1,60_120,included,basic,0.68,{'n_estimators': 50},0.69,0.70,0.73,0.67,0.72,332.00,618.00,342.00,"{'0': {'precision': 0.7283018867924528, 'recall': 0.5813253012048193, 'f1-score': 0.6465661641541038, 'support': 332}, '1': {'precision': 0.6684491978609626, 'recall': 0.8090614886731392, 'f1-score': 0.732064421669107, 'support': 618}, '2': {'precision': 0.7204301075268817, 'recall': 0.5877192982456141, 'f1-score': 0.6473429951690822, 'support': 342}, 'micro avg': {'precision': 0.6919504643962848, 'recall': 0.6919504643962848, 'f1-score': 0.6919504643962848, 'support': 1292}, 'macro avg': {'precision': 0.705727064060099, 'recall': 0.6593686960411909, 'f1-score': 0.675324526997431, 'support': 1292}, 'weighted avg': {'precision': 0.6975889531481136, 'recall': 0.6919504643962848, 'f1-score': 0.6876680212372266, 'support': 1292}}",2.39
6,clf,ada,basic,ALL_NO_3_2_1,60_120,included,basic,0.67,{'n_estimators': 10},0.69,0.69,0.73,0.68,0.66,332.00,618.00,342.00,"{'0': {'precision': 0.7328519855595668, 'recall': 0.6114457831325302, 'f1-score': 0.6666666666666667, 'support': 332}, '1': {'precision': 0.6837349397590361, 'recall': 0.7346278317152104, 'f1-score': 0.7082683307332295, 'support': 618}, '2': {'precision': 0.6638176638176638, 'recall': 0.6812865497076024, 'f1-score': 0.6724386724386725, 'support': 342}, 'micro avg': {'precision': 0.6888544891640866, 'recall': 0.6888544891640866, 'f1-score': 0.6888544891640866, 'support': 1292}, 'macro avg': {'precision': 0.6934681963787556, 'recall': 0.6757867215184477, 'f1-score': 0.6824578899461895, 'support': 1292}, 'weighted avg': {'precision': 0.6910841277109144, 'recall': 0.6888544891640866, 'f1-score': 0.6880937985297951, 'support': 1292}}",0.73
0,reg,kn,basic,ALL_NO_3_2_1,60_120,included,basic,25.77,{'n_neighbors': 11},,,,,,,,,25.96,5.50
1,reg,svr-rbf,basic,ALL_NO_3_2_1,60_120,included,basic,34.20,"{'C': 1, 'gamma': 1}",,,,,,,,,34.77,5.63
2,reg,dtree,basic,ALL_NO_3_2_1,60_120,included,basic,22.29,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,22.15,0.48
3,reg,rforest,basic,ALL_NO_3_2_1,60_120,included,basic,22.09,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,21.67,49.18
4,reg,xgb,basic,ALL_NO_3_2_1,60_120,included,basic,22.02,{'n_estimators': 50},,,,,,,,,22.04,0.29
5,reg,gboosting,basic,ALL_NO_3_2_1,60_120,included,basic,22.05,{'n_estimators': 50},,,,,,,,,22.47,0.67
6,reg,ada,basic,ALL_NO_3_2_1,60_120,included,basic,23.07,{'n_estimators': 10},,,,,,,,,22.89,0.86
0,clf,kn,all,ALL_NO_3_2_1,60_120,included,basic,0.63,{'n_neighbors': 11},0.65,0.66,0.65,0.63,0.74,332.00,618.00,342.00,"{'0': {'precision': 0.6452830188679245, 'recall': 0.5150602409638554, 'f1-score': 0.5728643216080402, 'support': 332}, '1': {'precision': 0.6305970149253731, 'recall': 0.8203883495145631, 'f1-score': 0.7130801687763713, 'support': 618}, '2': {'precision': 0.7354260089686099, 'recall': 0.47953216374269003, 'f1-score': 0.5805309734513274, 'support': 342}, 'micro avg': {'precision': 0.651702786377709, 'recall': 0.651702786377709, 'f1-score': 0.651702786377709, 'support': 1292}, 'macro avg': {'precision': 0.6704353475873025, 'recall': 0.6049935847403695, 'f1-score': 0.6221584879452463, 'support': 1292}, 'weighted avg': {'precision': 0.6621196691604458, 'recall': 0.651702786377709, 'f1-score': 0.641962919503112, 'support': 1292}}",7.20
1,clf,svc-rbf,all,ALL_NO_3_2_1,60_120,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.48,0.23,0.00,0.48,0.00,332.00,618.00,342.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 332}, '1': {'precision': 0.47832817337461303, 'recall': 1.0, 'f1-score': 0.6471204188481676, 'support': 618}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 342}, 'micro avg': {'precision': 0.47832817337461303, 'recall': 0.47832817337461303, 'f1-score': 0.47832817337461303, 'support': 1292}, 'macro avg': {'precision': 0.15944272445820434, 'recall': 0.3333333333333333, 'f1-score': 0.21570680628272254, 'support': 1292}, 'weighted avg': {'precision': 0.22879784144389384, 'recall': 0.47832817337461303, 'f1-score': 0.3095359279010585, 'support': 1292}}",8.80
2,clf,dtree,all,ALL_NO_3_2_1,60_120,included,basic,0.68,"{'max_depth': 3, 'min_samples_leaf': 10}",0.69,0.71,0.73,0.64,0.82,332.00,618.00,342.00,"{'0': {'precision': 0.7328519855595668, 'recall': 0.6114457831325302, 'f1-score': 0.6666666666666667, 'support': 332}, '1': {'precision': 0.6397058823529411, 'recall': 0.8446601941747572, 'f1-score': 0.7280334728033472, 'support': 618}, '2': {'precision': 0.8190954773869347, 'recall': 0.4766081871345029, 'f1-score': 0.6025878003696858, 'support': 342}, 'micro avg': {'precision': 0.6873065015479877, 'recall': 0.6873065015479877, 'f1-score': 0.6873065015479877, 'support': 1292}, 'macro avg': {'precision': 0.7305511150998142, 'recall': 0.6442380548139301, 'f1-score': 0.6657626466132333, 'support': 1292}, 'weighted avg': {'precision': 0.7111267397571404, 'recall': 0.6873065015479877, 'f1-score': 0.6790580861085407, 'support': 1292}}",0.59
3,clf,rforest,all,ALL_NO_3_2_1,60_120,included,basic,0.67,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 100}",0.68,0.70,0.74,0.65,0.73,332.00,618.00,342.00,"{'0': {'precision': 0.7426160337552743, 'recall': 0.5301204819277109, 'f1-score': 0.6186291739894552, 'support': 332}, '1': {'precision': 0.6515151515151515, 'recall': 0.8349514563106796, 'f1-score': 0.7319148936170212, 'support': 618}, '2': {'precision': 0.7300380228136882, 'recall': 0.5614035087719298, 'f1-score': 0.6347107438016529, 'support': 342}, 'micro avg': {'precision': 0.6842105263157895, 'recall': 0.6842105263157895, 'f1-score': 0.6842105263157895, 'support': 1292}, 'macro avg': {'precision': 0.7080564026947047, 'recall': 0.6421584823367734, 'f1-score': 0.6617516038027098, 'support': 1292}, 'weighted avg': {'precision': 0.6957104416760032, 'recall': 0.6842105263157895, 'f1-score': 0.6770738114550957, 'support': 1292}}",18.65
4,clf,xgb,all,ALL_NO_3_2_1,60_120,included,basic,0.68,{'n_estimators': 100},0.70,0.71,0.76,0.67,0.74,332.00,618.00,342.00,"{'0': {'precision': 0.7579365079365079, 'recall': 0.5753012048192772, 'f1-score': 0.654109589041096, 'support': 332}, '1': {'precision': 0.6675358539765319, 'recall': 0.8284789644012945, 'f1-score': 0.7393501805054151, 'support': 618}, '2': {'precision': 0.7435897435897436, 'recall': 0.5935672514619883, 'f1-score': 0.6601626016260163, 'support': 342}, 'micro avg': {'precision': 0.7012383900928792, 'recall': 0.7012383900928792, 'f1-score': 0.7012383900928792, 'support': 1292}, 'macro avg': {'precision': 0.7230207018342613, 'recall': 0.6657824735608533, 'f1-score': 0.6845407903908424, 'support': 1292}, 'weighted avg': {'precision': 0.7108976553406421, 'recall': 0.7012383900928792, 'f1-score': 0.6964848334907802, 'support': 1292}}",1.01
5,clf,gboosting,all,ALL_NO_3_2_1,60_120,included,basic,0.68,{'n_estimators': 50},0.69,0.70,0.74,0.67,0.72,332.00,618.00,342.00,"{'0': {'precision': 0.7378277153558053, 'recall': 0.5933734939759037, 'f1-score': 0.657762938230384, 'support': 332}, '1': {'precision': 0.6697986577181209, 'recall': 0.8074433656957929, 'f1-score': 0.7322083639031548, 'support': 618}, '2': {'precision': 0.7178571428571429, 'recall': 0.5877192982456141, 'f1-score': 0.6463022508038586, 'support': 342}, 'micro avg': {'precision': 0.6942724458204335, 'recall': 0.6942724458204335, 'f1-score': 0.6942724458204335, 'support': 1292}, 'macro avg': {'precision': 0.7084945053103563, 'recall': 0.6628453859724369, 'f1-score': 0.6787578509791324, 'support': 1292}, 'weighted avg': {'precision': 0.7000011724652235, 'recall': 0.6942724458204335, 'f1-score': 0.6903385713309264, 'support': 1292}}",2.85
