,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,pips_candle_0_5_after,volatility_5_10_after,pips_agg_5_10_after,pips_candle_5_10_after,volatility_10_15_after,pips_agg_10_15_after,pips_candle_10_15_after,volatility_15_20_after,pips_agg_15_20_after,pips_candle_15_20_after,volatility_20_25_after,pips_agg_20_25_after,pips_candle_20_25_after,volatility_25_30_after,pips_agg_25_30_after,pips_candle_25_30_after,volatility_0_30_after,pips_agg_0_30_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_90_after,direction_agg_0_90_after
361,2008-11-14 09:55:00,28,0.3,0,0.04,0,0,1,0,1,0,0,1,2008,46,4,1,44,29,28,30,10,-18,26,0,-10,22,-4,-3,25,-1,3,20,-16,-14,68,-3,84,7,8,1
362,2008-11-18 08:30:00,23,-2.17,0,0.0,0,0,0,1,1,0,0,1,2008,47,1,1,16,-10,-9,40,21,31,29,34,13,21,15,-19,16,8,-7,16,3,-5,58,9,30,8,13,1
363,2008-11-18 09:00:00,30,1.33,0,0.91,1,0,1,0,0,1,0,1,2008,47,1,1,25,-22,-21,18,-12,10,13,-20,-8,20,-2,18,14,-10,-7,12,-15,-5,26,-9,65,1,-5,1
364,2008-11-19 08:30:00,7_3,-3.12,2,0.96,0,0,0,2,2,0,0,2,2008,47,2,2,22,6,7,10,3,-3,11,4,0,19,-9,-13,11,-9,0,11,-6,3,35,-8,27,-9,129,2
365,2008-11-20 08:30:00,32,2.2,0,-0.39,0,0,0,1,1,0,0,1,2008,47,3,1,39,-32,-32,19,-21,12,11,-15,6,20,-4,10,17,-9,-5,19,-13,-4,44,-9,71,-14,-10,1
366,2008-11-24 10:00:00,14,-0.33,0,-3.65,1,0,0,1,0,0,1,1,2008,48,0,1,25,11,11,15,14,3,18,27,13,18,32,5,30,58,25,31,85,26,91,59,66,28,44,2
367,2008-11-25 08:30:00,26,0.33,0,-1.38,2,1,0,0,1,0,0,1,2008,48,1,1,52,50,49,50,100,50,49,133,32,26,134,0,23,122,-12,48,150,28,172,121,107,15,166,2
368,2008-11-25 10:00:00,4,0.85,0,1.17,0,0,1,0,0,1,0,1,2008,48,1,1,20,11,9,19,27,16,18,22,-5,34,-3,-25,11,-2,1,17,12,14,41,-4,69,6,-37,0
369,2008-11-26 08:30:00,32_8,-2.02,0,-1.4,0,0,1,1,1,0,1,2,2008,48,2,2,26,2,3,12,7,5,27,31,24,25,44,14,19,34,-11,13,26,-7,62,34,41,-17,22,2
370,2008-11-26 10:00:00,21,-0.41,0,-0.4,0,0,0,1,0,0,1,1,2008,48,2,1,13,4,3,20,-12,-14,21,-22,-10,28,-2,20,21,2,4,16,1,-2,48,2,36,10,-93,0
371,2008-12-01 10:00:00,17,-0.33,0,0.0,0,0,0,1,1,0,0,1,2008,49,0,1,26,19,18,15,16,-3,20,6,-10,11,5,-1,11,10,5,14,0,-10,26,9,45,23,-4,1
372,2008-12-03 08:15:00,0,-0.86,0,-2.71,0,0,0,1,0,0,1,1,2008,49,2,1,13,-1,0,17,-4,-3,20,-7,-2,24,8,15,21,12,4,24,-4,-16,42,13,45,-19,29,2
373,2008-12-03 10:00:00,18,-2.55,0,0.0,0,0,0,1,1,0,0,1,2008,49,2,1,19,11,11,15,17,6,20,-1,-18,10,2,2,18,-11,-13,21,8,19,36,-11,37,2,41,2
374,2008-12-04 08:30:00,32,-1.65,0,0.38,0,0,1,0,1,0,0,1,2008,49,3,1,15,2,2,13,-4,-6,16,8,11,24,-5,-12,17,-12,-7,18,-4,7,31,-11,37,-1,74,2
375,2008-12-05 08:30:00,22_33,-7.21,2,-1.4,2,0,1,1,1,0,1,2,2008,49,4,2,80,28,28,44,16,-11,55,-29,-45,37,-55,-24,27,-37,18,26,-24,13,121,-37,83,4,-2,1
376,2008-12-09 10:00:00,24,0.47,0,0.77,0,0,1,0,0,1,0,1,2008,50,1,1,12,11,11,8,14,3,16,30,15,14,37,7,13,32,-6,11,33,1,46,32,40,17,55,2
377,2008-12-11 08:30:00,31_32,0.48,0,2.18,0,0,0,2,1,0,1,2,2008,50,3,2,36,19,18,15,30,10,30,16,-14,16,24,8,10,25,1,15,31,6,44,24,44,-17,46,2
378,2008-12-12 08:30:00,10_29_23,0.53,0,-1.99,0,0,2,1,1,0,2,3,2008,50,4,3,21,1,0,19,14,13,17,27,13,16,34,7,12,39,5,36,24,-15,60,38,45,5,27,2
379,2008-12-12 09:55:00,28,0.68,0,-0.96,0,0,1,0,0,0,1,1,2008,50,4,1,12,4,4,8,5,1,16,-5,-9,20,-12,-6,21,-9,4,10,-11,-2,35,-9,61,4,-57,0
380,2008-12-15 09:00:00,30,-1.11,0,-0.11,0,0,0,1,1,0,0,1,2008,51,0,1,17,3,3,20,22,19,29,9,-13,13,17,8,21,6,-11,12,9,3,29,6,81,63,116,2
381,2008-12-16 08:30:00,7_3,-1.71,0,1.04,0,0,0,2,2,0,0,2,2008,51,1,2,20,17,18,5,16,-1,9,21,4,13,24,3,14,31,7,11,32,0,42,33,57,38,48,2
382,2008-12-16 14:21:00,15,-0.25,2,0.22,0,0,0,1,1,0,0,1,2008,51,1,1,113,111,111,39,103,-8,83,170,67,26,176,4,25,171,-5,18,164,-7,196,171,127,-28,268,2
383,2008-12-18 08:30:00,32,-0.13,0,0.76,0,1,0,0,1,0,0,1,2008,51,3,1,9,4,4,25,25,21,28,13,-11,27,-6,-20,23,-12,-5,59,-45,-33,94,-12,93,-48,-220,0
384,2008-12-23 10:00:00,14_21,-3.4899999999999998,2,-3.99,2,0,0,2,0,0,2,2,2008,52,1,2,8,-1,-1,8,-4,-3,11,-2,3,12,4,6,8,2,-2,7,1,0,18,1,47,-35,-50,0
385,2008-12-24 08:30:00,32_8,2.9400000000000004,0,-2.3,1,0,1,1,1,0,1,2,2008,52,2,2,14,-13,-13,8,-7,6,6,-5,2,7,-6,-1,7,0,6,7,4,4,20,0,23,-6,-1,1
386,2008-12-30 10:00:00,4,-0.84,0,-0.29,0,0,0,1,1,0,0,1,2008,52,1,1,23,10,12,12,18,8,12,11,-7,15,19,7,18,5,-15,22,8,2,35,8,55,-8,-32,0
387,2008-12-31 08:30:00,32,-2.72,2,-2.07,0,0,1,0,1,0,0,1,2008,52,2,1,30,26,26,19,42,15,20,24,-19,8,26,1,28,44,18,25,22,-22,54,44,112,-103,115,2
388,2009-01-02 10:00:00,17,-1.17,0,0.0,0,0,0,1,1,0,0,1,2009,1,4,1,33,28,29,14,29,1,16,44,15,30,56,12,18,68,12,17,57,-11,73,69,51,16,23,2
389,2009-01-06 10:00:00,24_18,0.67,0,-11.8,2,0,1,1,1,0,1,2,2009,2,1,2,33,15,17,24,-9,-24,13,-2,7,21,-12,-10,32,-39,-27,19,-30,8,79,-36,59,24,-17,0
390,2009-01-07 08:15:00,0,-3.55,1,-22.83,2,0,0,1,0,0,1,1,2009,2,2,1,40,29,29,21,31,2,62,84,52,28,107,22,49,135,27,22,121,-14,148,135,49,-24,83,2
391,2009-01-08 08:30:00,32,-1.52,2,-0.44,0,0,1,0,1,0,0,1,2009,2,3,1,74,63,63,21,57,-6,17,56,0,34,77,21,44,102,24,20,93,-9,127,102,101,33,108,2
392,2009-01-09 08:30:00,22_33,1.0,0,-0.83,1,1,0,1,1,0,1,2,2009,2,4,2,29,4,0,31,18,13,58,-32,-50,60,-89,-57,26,-71,17,24,-78,-7,123,-75,43,9,-179,0
393,2009-01-13 08:30:00,31,2.96,1,0.44,0,0,1,0,1,0,0,1,2009,3,1,1,30,2,1,24,12,11,58,-13,-26,19,-22,-9,41,-45,-22,26,-51,-8,93,-44,63,-9,-17,0
394,2009-01-14 08:30:00,10_29,-7.74,1,-7.34,1,0,0,2,0,0,2,2,2009,3,2,2,30,9,9,80,-58,-67,28,-46,12,23,-54,-8,23,-44,10,35,-75,-31,107,-44,71,-57,-67,0
395,2009-01-15 08:30:00,32_23,0.38,0,1.12,0,0,1,1,2,0,0,2,2009,3,3,2,17,-5,-5,17,-6,-1,63,35,40,24,33,-1,19,31,-2,53,57,26,100,31,105,-52,-19,0
396,2009-01-16 08:30:00,7,-0.88,0,0.0,0,0,0,1,1,0,0,1,2009,3,4,1,24,19,18,15,8,-12,36,36,28,22,29,-7,19,21,-8,21,37,16,46,20,40,15,3,1
397,2009-01-16 09:00:00,30,-0.86,0,-0.27,0,0,0,1,1,0,0,1,2009,3,4,1,28,3,3,21,21,18,25,5,-16,31,-8,-13,16,-6,2,17,4,11,46,-7,76,36,-81,0
398,2009-01-16 09:55:00,28,0.42,0,0.33,0,0,1,0,0,1,0,1,2009,3,4,1,10,1,1,16,-7,-8,24,-22,-14,32,-40,-19,27,-61,-21,20,-50,11,73,-61,69,-33,-21,0
399,2009-01-22 08:30:00,32_3,-1.98,0,1.85,0,0,0,2,2,0,0,2,2009,4,3,2,26,-17,-17,21,-30,-14,24,-39,-9,19,-51,-10,17,-41,10,18,-23,18,61,-41,46,-8,-19,0
400,2009-01-26 09:59:00,14,1.4,1,-1.13,0,0,1,0,0,0,1,1,2009,5,0,1,40,22,22,17,13,-9,20,15,2,12,11,-4,28,24,13,17,14,-9,40,23,112,60,-1,1
401,2009-01-27 10:00:00,4,-0.11,0,0.7,0,0,0,1,0,1,0,1,2009,5,1,1,55,-47,-46,34,-77,-31,22,-58,19,19,-61,-3,24,-52,9,16,-56,-4,80,-51,98,-5,-55,0
402,2009-01-28 14:15:00,15,0.11,0,0.22,0,1,0,0,1,0,0,1,2009,5,2,1,48,-32,-32,89,-92,-60,49,-125,-33,30,-130,-5,30,-118,11,10,-121,-3,166,-118,54,22,-132,0
403,2009-01-29 08:30:00,32_8,-0.21000000000000002,0,-5.050000000000001,2,0,0,2,1,0,1,2,2009,5,3,2,22,-11,-11,14,-11,0,19,2,12,18,18,15,16,26,9,13,30,4,59,26,50,-20,-14,1
404,2009-01-29 10:00:00,21,-2.87,0,-1.63,0,0,0,1,0,0,1,1,2009,5,3,1,27,-10,-8,13,-12,-3,15,-8,5,36,-35,-27,18,-38,-3,16,-37,1,52,-36,95,-66,-16,0
405,2009-01-30 08:30:00,1,2.87,0,-0.49,0,0,1,0,0,0,1,1,2009,5,4,1,34,-6,-6,26,-11,-5,29,11,20,30,25,14,24,11,-13,11,10,-2,62,12,59,16,40,2
406,2009-02-02 10:00:00,17,1.39,0,0.0,0,0,1,0,1,0,0,1,2009,6,0,1,20,5,5,48,37,32,18,39,1,20,51,12,22,42,-10,12,32,-10,67,42,49,18,18,2
407,2009-02-03 10:00:00,24,1.29,0,0.17,0,0,1,0,0,1,0,1,2009,6,1,1,30,10,10,57,66,56,23,77,12,24,56,-20,22,67,11,12,60,-7,81,67,65,23,114,2
408,2009-02-04 08:15:00,0,0.07,0,0.36,1,1,0,0,0,1,0,1,2009,6,2,1,26,18,18,29,36,17,18,51,15,16,58,8,22,39,-19,9,35,-3,65,38,48,-44,36,2
409,2009-02-04 10:00:00,18,1.09,0,0.0,0,0,1,0,1,0,0,1,2009,6,2,1,30,25,23,18,37,12,21,51,14,22,44,-7,21,38,-6,13,35,-4,66,37,57,0,-10,1
410,2009-02-05 08:30:00,32,0.71,0,1.02,0,0,0,1,1,0,0,1,2009,6,3,1,35,-25,-25,36,-47,-22,20,-30,17,21,-26,4,21,-18,9,22,-15,3,56,-18,85,-49,-28,0
411,2009-02-06 08:30:00,22_33,-0.29000000000000004,0,-0.97,1,0,0,2,1,0,1,2,2009,6,4,2,42,4,4,21,-2,-5,32,-22,-20,16,-17,6,41,9,25,24,21,12,66,9,47,10,52,2
412,2009-02-11 08:30:00,31,-0.47,0,-1.08,1,0,0,1,0,0,1,1,2009,7,2,1,30,25,25,22,30,5,14,23,-7,30,46,23,9,44,-3,36,14,-30,56,44,57,-9,11,1
413,2009-02-12 08:30:00,32_10_29,5.19,2,-0.81,0,0,2,1,0,0,3,3,2009,7,3,3,37,23,23,21,8,-15,22,12,3,19,8,-5,14,8,-1,13,10,1,45,9,57,-14,-104,0
414,2009-02-13 09:55:00,28,-0.68,0,-0.36,0,0,0,1,0,0,1,1,2009,7,4,1,17,10,11,11,18,8,17,31,12,15,29,-1,13,24,-5,27,50,26,53,25,31,-3,56,2
415,2009-02-17 09:00:00,30,0.38,0,-1.1,0,0,1,0,0,0,1,1,2009,8,1,1,18,14,14,29,-7,-21,19,4,10,17,0,-4,14,-1,-2,15,9,10,31,-1,53,-41,12,1
416,2009-02-18 08:30:00,3,0.02,0,0.01,0,1,0,0,1,0,0,1,2009,8,2,1,16,-11,-11,22,7,18,11,4,-2,15,5,1,18,-9,-14,8,-11,-2,29,-9,37,30,-38,0
417,2009-02-19 08:30:00,32_23,1.9100000000000001,0,1.15,0,0,1,1,2,0,0,2,2009,8,3,2,20,1,1,30,25,24,10,24,-1,15,28,4,12,21,-7,13,25,4,50,21,41,9,48,2
418,2009-02-20 08:30:00,7,1.41,0,0.0,0,0,1,0,1,0,0,1,2009,8,4,1,21,-2,-2,13,0,2,14,-3,-3,8,1,4,10,3,2,9,-1,-4,28,3,41,-29,24,2
419,2009-02-24 10:00:00,4,-1.2,0,-0.4,0,0,0,1,1,0,0,1,2009,9,1,1,40,-24,-24,15,-28,-5,18,-23,4,19,-24,-1,11,-23,1,21,-7,15,49,-22,46,-5,15,2
420,2009-02-25 10:00:00,14,-0.99,1,0.04,0,0,0,1,1,0,0,1,2009,9,2,1,28,-19,-19,27,-36,-17,18,-48,-12,16,-53,-5,14,-43,9,14,-44,-1,70,-43,61,-24,-45,0
421,2009-02-26 08:30:00,32_8,1.9899999999999998,0,-0.8499999999999999,0,0,0,2,1,0,1,2,2009,9,3,2,31,-14,-14,18,-2,13,14,6,9,12,2,-4,8,5,3,9,2,-3,41,5,56,28,-25,0
422,2009-02-26 10:00:00,21,-0.51,0,1.44,0,0,0,1,0,1,0,1,2009,9,3,1,16,1,-1,32,-15,-16,11,-20,-5,18,-27,-7,19,-10,18,15,-22,-12,49,-12,52,-4,18,2
423,2009-02-27 08:30:00,26,-2.45,2,-1.39,0,0,0,1,1,0,0,1,2009,9,4,1,22,11,12,24,6,-6,15,9,2,10,18,9,12,19,0,29,2,-17,37,20,71,-46,34,2
424,2009-03-02 10:00:00,17,0.53,0,0.0,0,0,1,0,1,0,0,1,2009,10,0,1,28,26,26,14,21,-4,29,1,-20,17,-4,-5,21,11,15,15,6,-5,46,11,33,-12,-5,1
425,2009-03-03 10:00:00,24,-0.94,0,-0.88,1,0,0,1,0,0,1,1,2009,10,1,1,20,-3,-3,10,-4,0,14,-12,-9,14,-5,7,7,-7,-2,7,0,7,20,-7,77,-45,-47,0
426,2009-03-04 08:15:00,0,-0.83,0,-0.9,2,0,0,1,0,0,1,1,2009,10,2,1,24,-20,-20,14,-7,13,10,-6,1,20,3,9,14,-3,-7,5,-4,-1,34,-3,30,19,25,2
427,2009-03-04 10:00:00,18,0.1,0,0.0,0,0,1,0,1,0,0,1,2009,10,2,1,17,2,2,9,1,-1,21,-15,-16,13,-22,-7,9,-21,2,11,-17,4,44,-21,28,-1,4,1
428,2009-03-05 08:30:00,32,-0.47,0,0.82,0,0,1,0,1,0,0,1,2009,10,3,1,8,7,7,41,-30,-35,21,-38,-9,9,-45,-7,16,-39,5,26,-59,-20,73,-39,33,0,-32,0
429,2009-03-06 08:30:00,22_33,1.48,0,-1.15,1,1,0,1,1,0,1,2,2009,10,4,2,63,45,44,37,18,-27,30,31,13,20,31,0,24,34,3,14,41,6,69,34,87,15,21,2
430,2009-03-12 08:30:00,32_10_29,1.54,0,16.32,1,0,2,1,0,2,1,3,2009,11,3,3,25,13,13,14,5,-8,17,-7,-12,10,-2,6,10,3,5,19,11,8,35,3,66,41,-52,0
431,2009-03-13 08:30:00,31,0.39,0,0.79,0,0,1,0,1,0,0,1,2009,11,4,1,23,18,19,13,22,4,4,18,-3,13,10,-8,13,0,-10,12,-3,-3,31,1,55,29,1,1
432,2009-03-13 09:55:00,28,0.29,0,0.06,0,0,1,0,1,0,0,1,2009,11,4,1,7,-2,-2,18,11,13,14,19,8,11,18,-2,9,19,1,11,13,-6,30,19,35,3,2,1
433,2009-03-16 09:00:00,30,-2.42,0,-0.02,0,0,0,1,1,0,0,1,2009,12,0,1,22,16,18,11,10,-6,10,4,-6,13,7,3,23,-7,-14,13,3,9,30,-4,40,5,-30,0
434,2009-03-17 08:30:00,23_3,1.33,0,1.0,0,0,1,1,2,0,0,2,2009,12,1,2,17,8,8,10,16,8,7,13,-3,10,12,-1,10,11,-1,13,10,-1,22,11,55,-28,-10,1
435,2009-03-18 08:30:00,7,0.91,0,0.0,0,0,1,0,1,0,0,1,2009,12,2,1,41,27,26,24,32,4,18,30,-2,36,63,33,16,58,-5,15,44,-14,67,57,89,37,53,2
436,2009-03-18 14:17:00,15,0.11,0,0.22,0,1,0,0,1,0,0,1,2009,12,2,1,105,104,102,122,193,88,52,223,32,95,288,64,29,274,-16,44,294,20,320,272,111,-7,331,2
437,2009-03-19 08:30:00,32,-0.35,0,3.51,0,0,1,0,1,0,0,1,2009,12,3,1,15,-7,-8,24,-16,-9,16,-8,8,18,-7,1,14,-13,-6,17,-7,6,38,-14,180,141,-11,1
438,2009-03-23 10:00:00,14,0.83,1,0.03,0,0,1,0,1,0,0,1,2009,13,0,1,28,25,24,15,34,9,13,30,-4,23,43,14,15,32,-11,11,28,-4,54,31,104,-87,46,2
439,2009-03-25 08:30:00,8,2.23,1,-4.41,1,0,1,0,0,0,1,1,2009,13,2,1,21,20,20,16,11,-8,15,17,6,13,12,-5,16,13,1,13,8,-5,27,13,51,-25,-23,0
440,2009-03-25 10:00:00,21,1.25,0,1.07,0,0,1,0,0,1,0,1,2009,13,2,1,58,25,24,43,-4,-29,32,-16,-12,58,-38,-22,32,-52,-15,27,-57,-6,128,-52,201,100,-41,0
441,2009-03-26 08:30:00,32,0.16,0,-1.83,0,1,0,0,1,0,0,1,2009,13,3,1,16,-7,-7,7,-7,0,17,7,15,12,14,7,24,33,19,13,27,-6,51,33,48,24,-41,0
442,2009-03-31 10:00:00,4,-0.22,0,0.38,0,0,0,1,1,0,0,1,2009,14,1,1,16,-6,-6,15,-4,2,16,-14,-9,21,-2,12,8,-4,-2,10,-1,3,28,-4,35,-5,-12,1
443,2009-04-01 08:15:00,0,-1.09,0,-0.09,0,0,0,1,0,0,1,1,2009,14,2,1,15,-2,-1,24,20,22,15,5,-15,22,17,12,13,15,-2,12,22,6,37,17,41,-26,5,1
444,2009-04-01 10:00:00,17_24,0.61,0,-1.66,0,0,2,0,2,0,0,2,2009,14,2,2,15,13,13,13,15,1,17,7,-8,14,14,7,15,8,-5,9,2,-6,24,8,49,-27,-30,0
445,2009-04-02 08:30:00,32,1.05,0,1.67,0,0,0,1,0,0,1,1,2009,14,3,1,29,-24,-23,40,6,30,67,70,64,44,58,-12,53,11,-47,29,35,24,115,12,99,70,47,2
446,2009-04-03 08:30:00,22_33,-0.18,0,31.2,0,2,0,0,2,0,0,2,2009,14,4,2,35,26,25,34,2,-23,41,-32,-34,43,-60,-28,24,-56,4,23,-46,10,96,-57,51,18,-42,0
447,2009-04-03 10:00:00,18,-0.28,0,0.0,0,0,0,1,1,0,0,1,2009,14,4,1,18,-15,-13,20,0,15,15,2,2,23,16,14,13,14,-2,13,23,9,47,16,55,35,13,1
448,2009-04-09 08:30:00,31_32,0.87,1,1.29,0,0,2,0,1,0,1,2,2009,15,3,2,22,-9,-9,7,-8,1,14,-2,6,21,-17,-15,13,-12,5,13,-17,-5,31,-12,59,41,-11,1
449,2009-04-14 08:30:00,10_29_23,-4.07,0,1.3900000000000001,0,0,0,3,1,2,0,3,2009,16,1,3,21,-12,-12,18,-19,-7,17,-23,-4,21,-13,10,15,-19,-6,10,-17,2,32,-19,49,-15,7,1
450,2009-04-15 08:30:00,7,0.75,0,0.0,0,0,1,0,1,0,0,1,2009,16,2,1,31,-15,-16,16,-15,-2,14,-8,8,7,-7,1,7,-7,-1,6,-3,5,34,-9,68,-38,-4,1
451,2009-04-15 09:00:00,30,0.1,0,1.5,1,0,1,0,0,1,0,1,2009,16,2,1,6,-4,-5,7,-8,-4,9,0,6,14,-9,-9,10,-17,-9,17,-23,-5,33,-19,34,-3,12,1
452,2009-04-16 08:30:00,32_3,-4.46,1,3.8,1,0,1,1,1,0,1,2,2009,16,3,2,18,0,-1,16,-6,-7,23,2,8,9,3,1,14,14,11,9,13,-1,27,13,51,37,4,1
453,2009-04-23 08:30:00,32,0.2,0,0.76,0,0,0,1,1,0,0,1,2009,17,3,1,17,-1,-1,6,-4,-3,16,-15,-11,9,-7,9,7,-7,1,16,-2,6,29,-8,46,-36,-28,0
454,2009-04-23 10:00:00,14,-0.33,0,-0.33,0,0,0,1,1,0,0,1,2009,17,3,1,16,6,5,24,20,14,6,16,-4,16,26,11,8,26,1,9,30,4,35,25,33,-14,34,2
455,2009-04-24 08:30:00,8,0.16,0,-2.22,0,0,1,0,0,0,1,1,2009,17,4,1,21,-9,-8,26,-18,-9,13,-22,-4,25,0,22,14,13,13,13,10,-3,44,14,33,-3,26,2
456,2009-04-24 10:00:00,21,0.46,0,1.4,0,0,1,0,0,1,0,1,2009,17,4,1,19,-6,-6,11,-9,-4,10,-10,-1,10,-4,6,13,-11,-7,9,-3,8,30,-11,49,16,-6,1
457,2009-04-28 10:00:00,4,1.44,0,1.86,0,0,1,0,0,1,0,1,2009,18,1,1,28,24,24,9,24,0,13,18,-6,7,22,4,11,24,1,17,12,-12,33,24,35,-11,22,2
458,2009-04-29 08:30:00,1,-1.53,0,-4.71,2,0,0,1,0,0,1,1,2009,18,2,1,17,-12,-11,14,-9,3,12,-15,-6,15,-31,-15,21,-12,19,15,-17,-4,32,-12,30,8,-6,1
459,2009-04-29 14:15:00,15,0.11,0,0.22,0,1,0,0,1,0,0,1,2009,18,2,1,66,-54,-53,40,-64,-10,29,-65,-1,35,-59,6,25,-45,13,13,-46,0,82,-45,67,17,-70,0
460,2009-04-30 08:30:00,32,-0.31,0,1.25,0,0,1,0,0,0,1,1,2009,18,3,1,31,-16,-15,15,-19,-3,24,-32,-13,15,-38,-6,18,-51,-13,13,-40,11,53,-50,53,-19,-53,0
461,2009-05-01 10:00:00,17,0.69,0,0.0,0,0,1,0,1,0,0,1,2009,18,4,1,19,3,3,14,-8,-11,19,-4,6,27,-23,-20,11,-15,7,9,-13,2,36,-15,40,15,5,1
462,2009-05-04 10:00:00,24,0.7,0,-0.06,0,0,1,0,1,0,0,1,2009,19,0,1,32,28,27,10,23,-6,12,31,8,16,39,9,15,52,13,8,48,-4,53,51,77,40,68,2
463,2009-05-05 10:00:00,18,0.32,0,0.0,0,0,1,0,1,0,0,1,2009,19,1,1,19,9,8,17,0,-9,25,-20,-20,16,-20,1,17,-35,-15,14,-27,7,57,-35,48,-34,-30,0
464,2009-05-06 08:15:00,0,2.05,0,0.33,1,0,1,0,0,1,0,1,2009,19,2,1,36,25,25,24,35,10,13,34,-2,14,38,4,11,36,-2,18,46,10,48,36,72,34,13,1
465,2009-05-07 08:30:00,32,-1.53,0,1.83,0,0,1,0,1,0,0,1,2009,19,3,1,20,-14,-13,75,-34,-22,35,-16,18,56,16,34,23,24,8,46,27,3,106,25,88,46,71,2
466,2009-05-08 08:30:00,22_33,0.6900000000000001,0,-1.23,0,1,1,0,1,0,1,2,2009,19,4,2,60,47,45,27,45,-2,21,46,1,14,44,-1,22,48,4,17,60,11,84,47,67,13,65,2
467,2009-05-12 08:30:00,31,0.23,0,-0.16,0,0,1,0,1,0,0,1,2009,20,1,1,36,21,22,13,17,-5,24,2,-15,10,-7,-9,25,-23,-17,11,-22,1,54,-22,53,23,-34,0
468,2009-05-13 08:30:00,10_29,-0.75,0,-0.9099999999999999,0,0,0,2,0,0,2,2,2009,20,2,2,39,-36,-37,28,-47,-12,15,-39,7,19,-24,16,10,-21,3,17,-15,6,57,-22,57,-9,-37,0
469,2009-05-14 08:30:00,32_23,1.48,0,1.75,0,0,1,1,2,0,0,2,2009,20,3,2,23,9,9,13,12,3,17,24,12,11,18,-5,13,22,4,15,13,-9,42,22,42,-5,36,2
470,2009-05-15 08:30:00,7,1.83,0,0.0,0,0,1,0,1,0,0,1,2009,20,4,1,17,7,4,23,21,14,12,16,-5,19,28,12,10,30,2,13,25,-5,35,27,49,-23,62,2
471,2009-05-15 09:00:00,30,0.56,0,3.8,0,0,1,0,1,0,0,1,2009,20,4,1,19,-3,-3,12,-10,-7,9,-11,-2,25,8,19,12,9,1,5,11,2,36,9,52,38,23,2
472,2009-05-19 08:30:00,3,-0.8,0,0.0,0,0,0,1,1,0,0,1,2009,21,1,1,21,-21,-21,15,-29,-8,12,-32,-3,15,-28,3,10,-28,1,7,-29,-1,43,-28,32,-11,-47,0
473,2009-05-21 08:30:00,32,0.03,0,2.56,0,1,0,0,0,0,1,1,2009,21,3,1,11,-4,-6,13,-1,4,12,-9,-8,29,-19,-10,16,-32,-14,19,-29,3,38,-34,28,0,-7,1
474,2009-05-26 10:00:00,4,1.59,0,3.12,0,0,1,0,0,1,0,1,2009,22,1,1,27,16,16,9,16,1,24,39,23,15,51,12,16,41,-11,11,42,1,53,41,75,17,50,2
475,2009-05-27 10:00:00,14,0.09,0,-0.66,0,0,1,0,1,0,0,1,2009,22,2,1,32,-23,-23,16,-31,-8,15,-27,3,27,-53,-26,20,-56,-4,11,-51,4,81,-55,67,24,-57,0
476,2009-05-28 08:30:00,32_8,0.19000000000000003,0,1.1699999999999995,0,0,2,0,0,0,2,2,2009,22,3,2,14,4,2,23,19,15,10,15,-5,17,7,-8,12,-1,-8,8,-3,-2,35,-3,31,-5,60,2
477,2009-05-28 10:00:00,21,-0.29,0,-0.28,0,0,0,1,0,0,1,1,2009,22,3,1,26,-22,-22,13,-22,1,14,-29,-7,15,-24,4,12,-29,-6,15,-24,4,36,-28,94,67,20,2
478,2009-05-29 08:30:00,26,-0.38,0,0.04,0,0,0,1,1,0,0,1,2009,22,4,1,24,13,13,19,4,-9,11,-3,-7,14,12,14,7,7,-5,5,10,3,26,7,44,-19,-7,1
479,2009-06-01 10:00:00,17,0.25,0,0.0,0,0,1,0,1,0,0,1,2009,23,0,1,27,16,17,35,-16,-32,16,-2,13,13,-2,0,14,-11,-9,31,-42,-31,68,-10,54,11,-16,0
480,2009-06-02 10:00:00,24,1.39,0,1.58,0,0,1,0,1,0,0,1,2009,23,1,1,17,13,13,18,3,-10,8,-4,-6,14,6,10,9,5,-1,21,6,1,30,5,67,18,27,2
481,2009-06-03 08:15:00,0,-0.05,0,-0.49,1,0,0,1,0,0,1,1,2009,23,2,1,21,0,1,25,-16,-16,16,-1,15,18,10,10,13,-1,-11,17,-13,-12,33,0,45,-11,-5,1
482,2009-06-03 10:00:00,18,-0.52,0,0.0,0,0,0,1,1,0,0,1,2009,23,2,1,29,4,3,21,17,13,14,10,-7,19,0,-10,19,14,14,20,24,10,50,13,50,1,16,2
483,2009-06-04 08:30:00,32,0.04,0,2.39,0,1,0,0,1,0,0,1,2009,23,3,1,23,11,12,32,13,3,23,17,5,27,25,8,35,54,29,29,67,12,73,56,89,-57,28,2
484,2009-06-05 08:30:00,22_33,6.15,1,1.49,0,0,1,1,1,1,0,2,2009,23,4,2,87,70,70,25,60,-10,35,29,-32,42,15,-14,81,-58,-72,35,-73,-15,166,-58,106,-2,-153,0
485,2009-06-10 08:30:00,31,-0.07,0,-1.45,0,1,0,0,0,0,1,1,2009,24,2,1,19,3,3,21,-9,-12,7,-8,1,15,-5,3,13,-12,-7,20,-30,-18,38,-12,62,-23,-62,0
