,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
1,clf,svc-rbf,all,ALL_NO_1_1_1,0_60,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.51,0.26,0.00,0.51,0.00,311.00,658.00,323.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 311}, '1': {'precision': 0.5092879256965944, 'recall': 1.0, 'f1-score': 0.6748717948717948, 'support': 658}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 323}, 'micro avg': {'precision': 0.5092879256965944, 'recall': 0.5092879256965944, 'f1-score': 0.5092879256965944, 'support': 1292}, 'macro avg': {'precision': 0.1697626418988648, 'recall': 0.3333333333333333, 'f1-score': 0.22495726495726495, 'support': 1292}, 'weighted avg': {'precision': 0.2593741912603399, 'recall': 0.5092879256965944, 'f1-score': 0.34370405652139396, 'support': 1292}}",5.70
2,clf,dtree,all,ALL_NO_1_1_1,0_60,included,basic,0.51,"{'max_depth': 7, 'min_samples_leaf': 100}",0.51,0.46,0.33,0.58,0.35,311.00,658.00,323.00,"{'0': {'precision': 0.32786885245901637, 'recall': 0.2572347266881029, 'f1-score': 0.28828828828828823, 'support': 311}, '1': {'precision': 0.579295154185022, 'recall': 0.7993920972644377, 'f1-score': 0.6717752234993614, 'support': 658}, '2': {'precision': 0.35, 'recall': 0.15170278637770898, 'f1-score': 0.21166306695464362, 'support': 323}, 'micro avg': {'precision': 0.5069659442724458, 'recall': 0.5069659442724458, 'f1-score': 0.5069659442724458, 'support': 1292}, 'macro avg': {'precision': 0.41905466888134607, 'recall': 0.4027765367767498, 'f1-score': 0.3905755262474311, 'support': 1292}, 'weighted avg': {'precision': 0.4614500190158658, 'recall': 0.5069659442724458, 'f1-score': 0.46443724872026876, 'support': 1292}}",0.27
3,clf,rforest,all,ALL_NO_1_1_1,0_60,included,basic,0.52,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",0.54,0.51,0.53,0.55,0.42,311.00,658.00,323.00,"{'0': {'precision': 0.5272727272727272, 'recall': 0.1864951768488746, 'f1-score': 0.2755344418052256, 'support': 311}, '1': {'precision': 0.551131221719457, 'recall': 0.925531914893617, 'f1-score': 0.6908678389109473, 'support': 658}, '2': {'precision': 0.4155844155844156, 'recall': 0.09907120743034056, 'f1-score': 0.15999999999999998, 'support': 323}, 'micro avg': {'precision': 0.5410216718266254, 'recall': 0.5410216718266254, 'f1-score': 0.5410216718266254, 'support': 1292}, 'macro avg': {'precision': 0.4979961215255333, 'recall': 0.4036994330576107, 'f1-score': 0.375467426905391, 'support': 1292}, 'weighted avg': {'precision': 0.5115014924976681, 'recall': 0.5410216718266254, 'f1-score': 0.45817511563841207, 'support': 1292}}",14.26
4,clf,xgb,all,ALL_NO_1_1_1,0_60,included,basic,0.52,{'n_estimators': 50},0.53,0.49,0.48,0.56,0.35,311.00,658.00,323.00,"{'0': {'precision': 0.4782608695652174, 'recall': 0.21221864951768488, 'f1-score': 0.29398663697104677, 'support': 311}, '1': {'precision': 0.5634765625, 'recall': 0.8768996960486323, 'f1-score': 0.6860879904875149, 'support': 658}, '2': {'precision': 0.34615384615384615, 'recall': 0.1393188854489164, 'f1-score': 0.19867549668874174, 'support': 323}, 'micro avg': {'precision': 0.5325077399380805, 'recall': 0.5325077399380805, 'f1-score': 0.5325077399380805, 'support': 1292}, 'macro avg': {'precision': 0.4626304260730212, 'recall': 0.40947907700507785, 'f1-score': 0.39291670804910117, 'support': 1292}, 'weighted avg': {'precision': 0.48863343720392793, 'recall': 0.5325077399380805, 'f1-score': 0.46985133689569963, 'support': 1292}}",0.54
5,clf,gboosting,all,ALL_NO_1_1_1,0_60,included,basic,0.52,{'n_estimators': 50},0.52,0.47,0.44,0.56,0.33,311.00,658.00,323.00,"{'0': {'precision': 0.4420289855072464, 'recall': 0.19614147909967847, 'f1-score': 0.2717149220489978, 'support': 311}, '1': {'precision': 0.5605911330049261, 'recall': 0.8647416413373861, 'f1-score': 0.6802151823072325, 'support': 658}, '2': {'precision': 0.33093525179856115, 'recall': 0.14241486068111456, 'f1-score': 0.19913419913419914, 'support': 323}, 'micro avg': {'precision': 0.5232198142414861, 'recall': 0.5232198142414861, 'f1-score': 0.5232198142414861, 'support': 1292}, 'macro avg': {'precision': 0.44451845677024454, 'recall': 0.40109932703939305, 'f1-score': 0.38368810116347646, 'support': 1292}, 'weighted avg': {'precision': 0.47463782224530204, 'recall': 0.5232198142414861, 'f1-score': 0.4616139915137335, 'support': 1292}}",1.62
6,clf,ada,all,ALL_NO_1_1_1,0_60,included,basic,0.52,{'n_estimators': 50},0.52,0.47,0.38,0.58,0.34,311.00,658.00,323.00,"{'0': {'precision': 0.3825503355704698, 'recall': 0.1832797427652733, 'f1-score': 0.24782608695652175, 'support': 311}, '1': {'precision': 0.5788923719958202, 'recall': 0.8419452887537994, 'f1-score': 0.6860681114551083, 'support': 658}, '2': {'precision': 0.3387096774193548, 'recall': 0.19504643962848298, 'f1-score': 0.24754420432220042, 'support': 323}, 'micro avg': {'precision': 0.521671826625387, 'recall': 0.521671826625387, 'f1-score': 0.521671826625387, 'support': 1292}, 'macro avg': {'precision': 0.4333841283285483, 'recall': 0.40675715704918525, 'f1-score': 0.39381280091127685, 'support': 1292}, 'weighted avg': {'precision': 0.471584799490803, 'recall': 0.521671826625387, 'f1-score': 0.4709469879079027, 'support': 1292}}",0.52
0,reg,kn,all,ALL_NO_1_1_1,0_60,included,basic,26.06,{'n_neighbors': 181},,,,,,,,,26.46,1.63
1,reg,svr-rbf,all,ALL_NO_1_1_1,0_60,included,basic,26.11,"{'C': 5, 'gamma': 2}",,,,,,,,,26.46,4.29
2,reg,dtree,all,ALL_NO_1_1_1,0_60,included,basic,26.13,"{'max_depth': 3, 'min_samples_leaf': 100}",,,,,,,,,26.22,0.27
3,reg,rforest,all,ALL_NO_1_1_1,0_60,included,basic,25.93,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 100}",,,,,,,,,26.34,29.14
4,reg,xgb,all,ALL_NO_1_1_1,0_60,included,basic,26.19,{'n_estimators': 10},,,,,,,,,26.29,0.17
5,reg,gboosting,all,ALL_NO_1_1_1,0_60,included,basic,26.24,{'n_estimators': 10},,,,,,,,,26.35,0.40
6,reg,ada,all,ALL_NO_1_1_1,0_60,included,basic,26.57,{'n_estimators': 10},,,,,,,,,26.71,0.61
0,clf,kn,basic,ALL_NO_3_2_1,0_60,included,basic,0.51,{'n_neighbors': 161},0.52,0.48,0.47,0.53,0.40,311.00,658.00,323.00,"{'0': {'precision': 0.46875, 'recall': 0.04823151125401929, 'f1-score': 0.08746355685131196, 'support': 311}, '1': {'precision': 0.5335029686174725, 'recall': 0.9559270516717325, 'f1-score': 0.6848121937942298, 'support': 658}, '2': {'precision': 0.3950617283950617, 'recall': 0.09907120743034056, 'f1-score': 0.15841584158415842, 'support': 323}, 'micro avg': {'precision': 0.5232198142414861, 'recall': 0.5232198142414861, 'f1-score': 0.5232198142414861, 'support': 1292}, 'macro avg': {'precision': 0.4657715656708447, 'recall': 0.3677432567853642, 'f1-score': 0.3102305307432334, 'support': 1292}, 'weighted avg': {'precision': 0.48330583716865466, 'recall': 0.5232198142414861, 'f1-score': 0.40942407626087024, 'support': 1292}}",2.13
1,clf,svc-rbf,basic,ALL_NO_3_2_1,0_60,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.51,0.26,0.00,0.51,0.00,311.00,658.00,323.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 311}, '1': {'precision': 0.5092879256965944, 'recall': 1.0, 'f1-score': 0.6748717948717948, 'support': 658}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 323}, 'micro avg': {'precision': 0.5092879256965944, 'recall': 0.5092879256965944, 'f1-score': 0.5092879256965944, 'support': 1292}, 'macro avg': {'precision': 0.1697626418988648, 'recall': 0.3333333333333333, 'f1-score': 0.22495726495726495, 'support': 1292}, 'weighted avg': {'precision': 0.2593741912603399, 'recall': 0.5092879256965944, 'f1-score': 0.34370405652139396, 'support': 1292}}",5.81
2,clf,dtree,basic,ALL_NO_3_2_1,0_60,included,basic,0.51,"{'max_depth': 4, 'min_samples_leaf': 50}",0.53,0.48,0.46,0.55,0.37,311.00,658.00,323.00,"{'0': {'precision': 0.45794392523364486, 'recall': 0.15755627009646303, 'f1-score': 0.2344497607655502, 'support': 311}, '1': {'precision': 0.5495495495495496, 'recall': 0.9270516717325228, 'f1-score': 0.6900452488687784, 'support': 658}, '2': {'precision': 0.37333333333333335, 'recall': 0.08668730650154799, 'f1-score': 0.1407035175879397, 'support': 323}, 'micro avg': {'precision': 0.531733746130031, 'recall': 0.531733746130031, 'f1-score': 0.531733746130031, 'support': 1292}, 'macro avg': {'precision': 0.46027560270550927, 'recall': 0.3904317494435112, 'f1-score': 0.3550661757407561, 'support': 1292}, 'weighted avg': {'precision': 0.4834449156485556, 'recall': 0.531733746130031, 'f1-score': 0.4430424810639681, 'support': 1292}}",0.32
3,clf,rforest,basic,ALL_NO_3_2_1,0_60,included,basic,0.52,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.54,0.50,0.53,0.55,0.35,311.00,658.00,323.00,"{'0': {'precision': 0.5338983050847458, 'recall': 0.20257234726688103, 'f1-score': 0.29370629370629375, 'support': 311}, '1': {'precision': 0.5509641873278237, 'recall': 0.9118541033434651, 'f1-score': 0.6868918145392101, 'support': 658}, '2': {'precision': 0.35294117647058826, 'recall': 0.09287925696594428, 'f1-score': 0.14705882352941177, 'support': 323}, 'micro avg': {'precision': 0.5363777089783281, 'recall': 0.5363777089783281, 'f1-score': 0.5363777089783281, 'support': 1292}, 'macro avg': {'precision': 0.4792678896277193, 'recall': 0.40243523585876345, 'f1-score': 0.37588564392497187, 'support': 1292}, 'weighted avg': {'precision': 0.4973504706989659, 'recall': 0.5363777089783281, 'f1-score': 0.4572890644810043, 'support': 1292}}",15.90
4,clf,xgb,basic,ALL_NO_3_2_1,0_60,included,basic,0.52,{'n_estimators': 50},0.53,0.48,0.47,0.56,0.31,311.00,658.00,323.00,"{'0': {'precision': 0.4714285714285714, 'recall': 0.21221864951768488, 'f1-score': 0.2926829268292683, 'support': 311}, '1': {'precision': 0.561284046692607, 'recall': 0.8768996960486323, 'f1-score': 0.6844602609727166, 'support': 658}, '2': {'precision': 0.31451612903225806, 'recall': 0.12074303405572756, 'f1-score': 0.174496644295302, 'support': 323}, 'micro avg': {'precision': 0.5278637770897833, 'recall': 0.5278637770897833, 'f1-score': 0.5278637770897833, 'support': 1292}, 'macro avg': {'precision': 0.44907624905114546, 'recall': 0.4032871265406816, 'f1-score': 0.383879944032429, 'support': 1292}, 'weighted avg': {'precision': 0.4779627694391954, 'recall': 0.5278637770897833, 'f1-score': 0.46266382203663503, 'support': 1292}}",0.52
5,clf,gboosting,basic,ALL_NO_3_2_1,0_60,included,basic,0.52,{'n_estimators': 50},0.52,0.47,0.46,0.56,0.29,311.00,658.00,323.00,"{'0': {'precision': 0.4632352941176471, 'recall': 0.20257234726688103, 'f1-score': 0.2818791946308725, 'support': 311}, '1': {'precision': 0.5568627450980392, 'recall': 0.8632218844984803, 'f1-score': 0.6769964243146603, 'support': 658}, '2': {'precision': 0.29411764705882354, 'recall': 0.1238390092879257, 'f1-score': 0.17429193899782136, 'support': 323}, 'micro avg': {'precision': 0.5193498452012384, 'recall': 0.5193498452012384, 'f1-score': 0.5193498452012384, 'support': 1292}, 'macro avg': {'precision': 0.4380718954248366, 'recall': 0.396544413684429, 'f1-score': 0.3777225193144514, 'support': 1292}, 'weighted avg': {'precision': 0.46863921265100467, 'recall': 0.5193498452012384, 'f1-score': 0.45621081503525085, 'support': 1292}}",1.62
6,clf,ada,basic,ALL_NO_3_2_1,0_60,included,basic,0.52,{'n_estimators': 50},0.53,0.48,0.42,0.59,0.34,311.00,658.00,323.00,"{'0': {'precision': 0.42207792207792205, 'recall': 0.2090032154340836, 'f1-score': 0.27956989247311825, 'support': 311}, '1': {'precision': 0.5850267379679145, 'recall': 0.831306990881459, 'f1-score': 0.6867545511613309, 'support': 658}, '2': {'precision': 0.3399014778325123, 'recall': 0.21362229102167182, 'f1-score': 0.2623574144486692, 'support': 323}, 'micro avg': {'precision': 0.5270897832817337, 'recall': 0.5270897832817337, 'f1-score': 0.5270897832817337, 'support': 1292}, 'macro avg': {'precision': 0.44900204595944965, 'recall': 0.4179774991124048, 'f1-score': 0.40956061936103944, 'support': 1292}, 'weighted avg': {'precision': 0.48452167545590014, 'recall': 0.5270897832817337, 'f1-score': 0.48264100316580155, 'support': 1292}}",0.54
0,reg,kn,basic,ALL_NO_3_2_1,0_60,included,basic,26.07,{'n_neighbors': 191},,,,,,,,,26.45,2.30
1,reg,svr-rbf,basic,ALL_NO_3_2_1,0_60,included,basic,26.11,"{'C': 5, 'gamma': 4}",,,,,,,,,26.46,4.20
2,reg,dtree,basic,ALL_NO_3_2_1,0_60,included,basic,26.14,"{'max_depth': 4, 'min_samples_leaf': 250}",,,,,,,,,26.38,0.29
3,reg,rforest,basic,ALL_NO_3_2_1,0_60,included,basic,25.92,"{'max_depth': 7, 'min_samples_leaf': 50, 'n_estimators': 200}",,,,,,,,,26.24,26.84
4,reg,xgb,basic,ALL_NO_3_2_1,0_60,included,basic,26.17,{'n_estimators': 50},,,,,,,,,26.49,0.17
5,reg,gboosting,basic,ALL_NO_3_2_1,0_60,included,basic,26.12,{'n_estimators': 10},,,,,,,,,26.41,0.31
6,reg,ada,basic,ALL_NO_3_2_1,0_60,included,basic,26.36,{'n_estimators': 10},,,,,,,,,27.06,0.32
0,clf,kn,all,ALL_NO_3_2_1,0_60,included,basic,0.51,{'n_neighbors': 161},0.52,0.48,0.47,0.53,0.40,311.00,658.00,323.00,"{'0': {'precision': 0.46875, 'recall': 0.04823151125401929, 'f1-score': 0.08746355685131196, 'support': 311}, '1': {'precision': 0.5335029686174725, 'recall': 0.9559270516717325, 'f1-score': 0.6848121937942298, 'support': 658}, '2': {'precision': 0.3950617283950617, 'recall': 0.09907120743034056, 'f1-score': 0.15841584158415842, 'support': 323}, 'micro avg': {'precision': 0.5232198142414861, 'recall': 0.5232198142414861, 'f1-score': 0.5232198142414861, 'support': 1292}, 'macro avg': {'precision': 0.4657715656708447, 'recall': 0.3677432567853642, 'f1-score': 0.3102305307432334, 'support': 1292}, 'weighted avg': {'precision': 0.48330583716865466, 'recall': 0.5232198142414861, 'f1-score': 0.40942407626087024, 'support': 1292}}",1.86
1,clf,svc-rbf,all,ALL_NO_3_2_1,0_60,included,basic,0.50,"{'C': 1, 'gamma': 1}",0.51,0.26,0.00,0.51,0.00,311.00,658.00,323.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 311}, '1': {'precision': 0.5092879256965944, 'recall': 1.0, 'f1-score': 0.6748717948717948, 'support': 658}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 323}, 'micro avg': {'precision': 0.5092879256965944, 'recall': 0.5092879256965944, 'f1-score': 0.5092879256965944, 'support': 1292}, 'macro avg': {'precision': 0.1697626418988648, 'recall': 0.3333333333333333, 'f1-score': 0.22495726495726495, 'support': 1292}, 'weighted avg': {'precision': 0.2593741912603399, 'recall': 0.5092879256965944, 'f1-score': 0.34370405652139396, 'support': 1292}}",5.45
2,clf,dtree,all,ALL_NO_3_2_1,0_60,included,basic,0.51,"{'max_depth': 4, 'min_samples_leaf': 50}",0.53,0.48,0.46,0.55,0.37,311.00,658.00,323.00,"{'0': {'precision': 0.45794392523364486, 'recall': 0.15755627009646303, 'f1-score': 0.2344497607655502, 'support': 311}, '1': {'precision': 0.5495495495495496, 'recall': 0.9270516717325228, 'f1-score': 0.6900452488687784, 'support': 658}, '2': {'precision': 0.37333333333333335, 'recall': 0.08668730650154799, 'f1-score': 0.1407035175879397, 'support': 323}, 'micro avg': {'precision': 0.531733746130031, 'recall': 0.531733746130031, 'f1-score': 0.531733746130031, 'support': 1292}, 'macro avg': {'precision': 0.46027560270550927, 'recall': 0.3904317494435112, 'f1-score': 0.3550661757407561, 'support': 1292}, 'weighted avg': {'precision': 0.4834449156485556, 'recall': 0.531733746130031, 'f1-score': 0.4430424810639681, 'support': 1292}}",0.27
3,clf,rforest,all,ALL_NO_3_2_1,0_60,included,basic,0.52,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.54,0.50,0.53,0.55,0.35,311.00,658.00,323.00,"{'0': {'precision': 0.5338983050847458, 'recall': 0.20257234726688103, 'f1-score': 0.29370629370629375, 'support': 311}, '1': {'precision': 0.5509641873278237, 'recall': 0.9118541033434651, 'f1-score': 0.6868918145392101, 'support': 658}, '2': {'precision': 0.35294117647058826, 'recall': 0.09287925696594428, 'f1-score': 0.14705882352941177, 'support': 323}, 'micro avg': {'precision': 0.5363777089783281, 'recall': 0.5363777089783281, 'f1-score': 0.5363777089783281, 'support': 1292}, 'macro avg': {'precision': 0.4792678896277193, 'recall': 0.40243523585876345, 'f1-score': 0.37588564392497187, 'support': 1292}, 'weighted avg': {'precision': 0.4973504706989659, 'recall': 0.5363777089783281, 'f1-score': 0.4572890644810043, 'support': 1292}}",13.94
4,clf,xgb,all,ALL_NO_3_2_1,0_60,included,basic,0.52,{'n_estimators': 50},0.53,0.48,0.47,0.56,0.31,311.00,658.00,323.00,"{'0': {'precision': 0.4714285714285714, 'recall': 0.21221864951768488, 'f1-score': 0.2926829268292683, 'support': 311}, '1': {'precision': 0.561284046692607, 'recall': 0.8768996960486323, 'f1-score': 0.6844602609727166, 'support': 658}, '2': {'precision': 0.31451612903225806, 'recall': 0.12074303405572756, 'f1-score': 0.174496644295302, 'support': 323}, 'micro avg': {'precision': 0.5278637770897833, 'recall': 0.5278637770897833, 'f1-score': 0.5278637770897833, 'support': 1292}, 'macro avg': {'precision': 0.44907624905114546, 'recall': 0.4032871265406816, 'f1-score': 0.383879944032429, 'support': 1292}, 'weighted avg': {'precision': 0.4779627694391954, 'recall': 0.5278637770897833, 'f1-score': 0.46266382203663503, 'support': 1292}}",0.50
5,clf,gboosting,all,ALL_NO_3_2_1,0_60,included,basic,0.52,{'n_estimators': 50},0.52,0.47,0.46,0.56,0.29,311.00,658.00,323.00,"{'0': {'precision': 0.4632352941176471, 'recall': 0.20257234726688103, 'f1-score': 0.2818791946308725, 'support': 311}, '1': {'precision': 0.5568627450980392, 'recall': 0.8632218844984803, 'f1-score': 0.6769964243146603, 'support': 658}, '2': {'precision': 0.29411764705882354, 'recall': 0.1238390092879257, 'f1-score': 0.17429193899782136, 'support': 323}, 'micro avg': {'precision': 0.5193498452012384, 'recall': 0.5193498452012384, 'f1-score': 0.5193498452012384, 'support': 1292}, 'macro avg': {'precision': 0.4380718954248366, 'recall': 0.396544413684429, 'f1-score': 0.3777225193144514, 'support': 1292}, 'weighted avg': {'precision': 0.46863921265100467, 'recall': 0.5193498452012384, 'f1-score': 0.45621081503525085, 'support': 1292}}",1.49
