,datetime,new_id,forecast_error_diff_deviation,forecast_error_diff_outlier_class,previous_error_diff_deviation,previous_error_diff_outlier_class,fe_accurate,fe_better,fe_worse,pe_accurate,pe_better,pe_worse,High,year,week,weekday,num_news,volatility_0_5_after,pips_agg_0_5_after,volatility_5_10_after,pips_agg_5_10_after,volatility_10_15_after,pips_agg_10_15_after,volatility_15_20_after,pips_agg_15_20_after,volatility_20_25_after,pips_agg_20_25_after,volatility_25_30_after,pips_agg_25_30_after,volatility_0_30_after,pips_agg_0_30_after,volatility_0_60_after,pips_agg_0_60_after,volatility_60_0_before,pips_agg_60_0_before,pips_agg_0_180_after,direction_agg_0_180_after
23,2007-02-27 10:00:00,14_4,2.0,0,0.9,0,0,2,0,1,1,0,2,2007,9,1,2,19,-13,12,-22,6,-23,8,-17,4,-16,7,-12,24,-13,28,-2,26,4,5,1
24,2007-02-28 08:30:00,26,-0.2,0,0.0,0,0,0,1,1,0,0,1,2007,9,2,1,14,-8,15,4,8,0,9,2,11,-5,7,-5,20,-4,22,-10,26,22,0,1
25,2007-02-28 10:00:00,21,-143.0,0,1.0,0,0,0,1,0,1,0,1,2007,9,2,1,6,5,6,3,3,2,6,3,5,2,14,-8,19,-3,30,-11,20,-1,12,1
26,2007-03-01 08:30:00,9,1.0,0,0.0,0,0,1,0,1,0,0,1,2007,9,3,1,8,2,9,4,9,1,6,-4,5,-3,7,0,16,-1,16,-1,19,-1,-54,0
27,2007-03-01 10:00:00,17,1.0,0,0.0,0,0,1,0,1,0,0,1,2007,9,3,1,17,-14,8,-11,8,-18,22,-37,15,-24,10,-30,37,-18,45,-37,40,-10,-32,0
28,2007-03-05 10:00:00,18,-2.9,0,0.0,0,0,0,1,1,0,0,1,2007,10,0,1,14,13,11,7,7,9,7,9,2,12,7,12,14,10,18,2,40,14,-9,1
29,2007-03-06 10:00:00,24,-1.9,0,-0.4,0,0,0,1,0,0,1,1,2007,10,1,1,6,0,10,-4,5,1,4,2,4,2,6,-2,12,-1,17,5,18,10,1,1
30,2007-03-09 08:30:00,31_22_33,-2.1,0,0.7,0,2,1,0,2,1,0,3,2007,10,4,3,31,-23,19,-43,7,-43,16,-58,10,-57,8,-57,60,-47,64,-47,38,-3,-30,0
31,2007-03-13 08:30:00,10_29,-0.6000000000000001,0,-0.1,0,0,0,2,1,0,1,2,2007,11,1,2,25,18,12,12,10,19,7,20,7,22,9,24,28,21,37,29,30,-5,14,1
32,2007-03-15 08:30:00,23,1.0,0,0.0,0,0,1,0,1,0,0,1,2007,11,3,1,30,13,9,10,8,4,7,4,6,8,5,4,30,11,36,21,30,-6,33,2
33,2007-03-15 09:00:00,30,1.0,0,-1.3,0,0,1,0,1,0,0,1,2007,11,3,1,14,6,13,15,8,10,5,8,15,15,7,12,26,17,26,11,30,-4,26,2
34,2007-03-16 08:30:00,7,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,11,4,1,10,-2,8,-1,10,3,8,2,6,0,5,1,13,4,22,-10,14,-11,-13,1
35,2007-03-16 10:00:00,28,-1.2,0,-2.0,0,0,0,1,0,0,1,1,2007,11,4,1,8,-3,5,-1,4,-1,7,-5,4,-1,4,-3,13,-1,14,-3,23,-2,-12,1
36,2007-03-21 14:15:00,15,0.0,0,0.0,0,1,0,0,1,0,0,1,2007,12,2,1,41,28,38,66,25,53,21,69,15,58,12,67,76,55,82,71,49,3,78,2
37,2007-03-23 10:00:00,14,1.0,0,-0.02,0,0,1,0,1,0,0,1,2007,12,4,1,16,-11,9,-7,9,-14,14,-24,11,-24,6,-24,32,-24,37,-26,29,-9,-32,0
38,2007-03-26 10:00:00,21,-137.0,0,-55.0,0,0,0,1,0,0,1,1,2007,13,0,1,21,22,14,33,4,32,10,38,6,47,7,49,46,42,46,33,53,28,30,2
39,2007-03-27 10:00:00,4,-1.8,0,-1.3,0,0,0,1,0,0,1,1,2007,13,1,1,11,-4,6,-6,8,1,16,14,8,17,3,15,31,15,31,8,17,-1,5,1
40,2007-03-28 08:30:00,8,-1.9,0,-0.9,0,0,0,1,0,0,1,1,2007,13,2,1,20,12,6,11,3,10,6,15,3,14,10,8,20,14,20,10,22,-1,6,1
41,2007-03-30 08:30:00,9,1.0,0,-0.1,0,0,1,0,0,0,1,1,2007,13,4,1,7,-4,29,-34,11,-24,7,-20,8,-16,5,-12,35,-16,35,-7,20,16,25,2
