,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
5,clf,gboosting,all,ALL_NO_3_2_1,30_60,included,basic,0.71,{'n_estimators': 10},0.70,0.70,0.74,0.69,0.69,311.00,658.00,323.00,"{'0': {'precision': 0.7352941176470589, 'recall': 0.6430868167202572, 'f1-score': 0.6861063464837049, 'support': 311}, '1': {'precision': 0.6904109589041096, 'recall': 0.7659574468085106, 'f1-score': 0.7262247838616716, 'support': 658}, '2': {'precision': 0.6862068965517242, 'recall': 0.6160990712074303, 'f1-score': 0.6492659053833605, 'support': 323}, 'micro avg': {'precision': 0.6989164086687306, 'recall': 0.6989164086687306, 'f1-score': 0.6989164086687306, 'support': 1292}, 'macro avg': {'precision': 0.7039706577009642, 'recall': 0.6750477782453994, 'f1-score': 0.6871990119095791, 'support': 1292}, 'weighted avg': {'precision': 0.7001638615583177, 'recall': 0.6989164086687306, 'f1-score': 0.6973280719630321, 'support': 1292}}",3.01
6,clf,ada,all,ALL_NO_3_2_1,30_60,included,basic,0.69,{'n_estimators': 10},0.67,0.67,0.70,0.66,0.64,311.00,658.00,323.00,"{'0': {'precision': 0.7048611111111112, 'recall': 0.6527331189710611, 'f1-score': 0.6777963272120201, 'support': 311}, '1': {'precision': 0.6621067031463749, 'recall': 0.7355623100303952, 'f1-score': 0.6969042476601873, 'support': 658}, '2': {'precision': 0.6410256410256411, 'recall': 0.541795665634675, 'f1-score': 0.5872483221476511, 'support': 323}, 'micro avg': {'precision': 0.6671826625386997, 'recall': 0.6671826625386997, 'f1-score': 0.6671826625386997, 'support': 1292}, 'macro avg': {'precision': 0.6693311517610424, 'recall': 0.6433636982120438, 'f1-score': 0.6539829656732862, 'support': 1292}, 'weighted avg': {'precision': 0.6671279398429972, 'recall': 0.6671826625386997, 'f1-score': 0.6648907591153504, 'support': 1292}}",0.77
0,reg,kn,all,ALL_NO_3_2_1,30_60,included,basic,18.88,{'n_neighbors': 11},,,,,,,,,19.01,6.00
1,reg,svr-rbf,all,ALL_NO_3_2_1,30_60,included,basic,26.11,"{'C': 1, 'gamma': 2}",,,,,,,,,26.46,5.90
2,reg,dtree,all,ALL_NO_3_2_1,30_60,included,basic,15.82,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,15.52,0.52
3,reg,rforest,all,ALL_NO_3_2_1,30_60,included,basic,15.43,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,15.13,53.71
4,reg,xgb,all,ALL_NO_3_2_1,30_60,included,basic,15.43,{'n_estimators': 50},,,,,,,,,15.05,0.31
5,reg,gboosting,all,ALL_NO_3_2_1,30_60,included,basic,15.42,{'n_estimators': 50},,,,,,,,,15.10,0.70
6,reg,ada,all,ALL_NO_3_2_1,30_60,included,basic,16.86,{'n_estimators': 10},,,,,,,,,17.19,1.06
0,clf,kn,basic,ALL_YES_1_1_1,30_60,included,basic,0.70,{'n_neighbors': 61},0.68,0.70,0.75,0.65,0.76,225.00,471.00,221.00,"{'0': {'precision': 0.7535211267605634, 'recall': 0.47555555555555556, 'f1-score': 0.5831062670299727, 'support': 225}, '1': {'precision': 0.6460587326120556, 'recall': 0.8874734607218684, 'f1-score': 0.7477638640429337, 'support': 471}, '2': {'precision': 0.7578125, 'recall': 0.43891402714932126, 'f1-score': 0.5558739255014327, 'support': 221}, 'micro avg': {'precision': 0.678298800436205, 'recall': 0.678298800436205, 'f1-score': 0.678298800436205, 'support': 917}, 'macro avg': {'precision': 0.7191307864575397, 'recall': 0.6006476811422484, 'f1-score': 0.6289146855247797, 'support': 917}, 'weighted avg': {'precision': 0.6993593010702344, 'recall': 0.678298800436205, 'f1-score': 0.661116496817647, 'support': 917}}",3.20
1,clf,svc-rbf,basic,ALL_YES_1_1_1,30_60,included,basic,0.53,"{'C': 1, 'gamma': 1}",0.51,0.26,0.00,0.51,0.00,225.00,471.00,221.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 225}, '1': {'precision': 0.5136314067611778, 'recall': 1.0, 'f1-score': 0.6786743515850144, 'support': 471}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 221}, 'micro avg': {'precision': 0.5136314067611778, 'recall': 0.5136314067611778, 'f1-score': 0.5136314067611778, 'support': 917}, 'macro avg': {'precision': 0.1712104689203926, 'recall': 0.3333333333333333, 'f1-score': 0.22622478386167147, 'support': 917}, 'weighted avg': {'precision': 0.26381722201146646, 'recall': 0.5136314067611778, 'f1-score': 0.3485884619373411, 'support': 917}}",3.53
2,clf,dtree,basic,ALL_YES_1_1_1,30_60,included,basic,0.71,"{'max_depth': 4, 'min_samples_leaf': 20}",0.69,0.69,0.73,0.67,0.70,225.00,471.00,221.00,"{'0': {'precision': 0.732484076433121, 'recall': 0.5111111111111111, 'f1-score': 0.6020942408376962, 'support': 225}, '1': {'precision': 0.6730769230769231, 'recall': 0.8174097664543525, 'f1-score': 0.738255033557047, 'support': 471}, '2': {'precision': 0.7021276595744681, 'recall': 0.5972850678733032, 'f1-score': 0.645476772616137, 'support': 221}, 'micro avg': {'precision': 0.6892039258451472, 'recall': 0.6892039258451472, 'f1-score': 0.6892039258451472, 'support': 917}, 'macro avg': {'precision': 0.702562886361504, 'recall': 0.6419353151462556, 'f1-score': 0.6619420156702934, 'support': 917}, 'weighted avg': {'precision': 0.6946547009080049, 'recall': 0.6892039258451472, 'f1-score': 0.6824860324340426, 'support': 917}}",0.30
3,clf,rforest,basic,ALL_YES_1_1_1,30_60,included,basic,0.71,"{'max_depth': 6, 'min_samples_leaf': 30, 'n_estimators': 200}",0.68,0.69,0.71,0.66,0.74,225.00,471.00,221.00,"{'0': {'precision': 0.7125748502994012, 'recall': 0.5288888888888889, 'f1-score': 0.6071428571428571, 'support': 225}, '1': {'precision': 0.66110183639399, 'recall': 0.8407643312101911, 'f1-score': 0.7401869158878506, 'support': 471}, '2': {'precision': 0.7350993377483444, 'recall': 0.502262443438914, 'f1-score': 0.5967741935483871, 'support': 221}, 'micro avg': {'precision': 0.6826608505997819, 'recall': 0.6826608505997819, 'f1-score': 0.6826608505997819, 'support': 917}, 'macro avg': {'precision': 0.7029253414805785, 'recall': 0.623971887845998, 'f1-score': 0.6480346555263649, 'support': 917}, 'weighted avg': {'precision': 0.6915651689218305, 'recall': 0.6826608505997819, 'f1-score': 0.6729795823495245, 'support': 917}}",12.29
4,clf,xgb,basic,ALL_YES_1_1_1,30_60,included,basic,0.71,{'n_estimators': 100},0.71,0.71,0.72,0.70,0.73,225.00,471.00,221.00,"{'0': {'precision': 0.7219251336898396, 'recall': 0.6, 'f1-score': 0.6553398058252428, 'support': 225}, '1': {'precision': 0.6985559566787004, 'recall': 0.821656050955414, 'f1-score': 0.7551219512195122, 'support': 471}, '2': {'precision': 0.7329545454545454, 'recall': 0.583710407239819, 'f1-score': 0.649874055415617, 'support': 221}, 'micro avg': {'precision': 0.7099236641221374, 'recall': 0.7099236641221374, 'f1-score': 0.7099236641221375, 'support': 917}, 'macro avg': {'precision': 0.7178118786076951, 'recall': 0.6684554860650778, 'f1-score': 0.6867786041534574, 'support': 917}, 'weighted avg': {'precision': 0.7125801147451869, 'recall': 0.7099236641221374, 'f1-score': 0.7052737858036219, 'support': 917}}",0.58
5,clf,gboosting,basic,ALL_YES_1_1_1,30_60,included,basic,0.71,{'n_estimators': 50},0.71,0.71,0.72,0.70,0.73,225.00,471.00,221.00,"{'0': {'precision': 0.7213114754098361, 'recall': 0.5866666666666667, 'f1-score': 0.6470588235294118, 'support': 225}, '1': {'precision': 0.6954954954954955, 'recall': 0.8195329087048833, 'f1-score': 0.7524366471734893, 'support': 471}, '2': {'precision': 0.7318435754189944, 'recall': 0.5927601809954751, 'f1-score': 0.655, 'support': 221}, 'micro avg': {'precision': 0.707742639040349, 'recall': 0.707742639040349, 'f1-score': 0.7077426390403491, 'support': 917}, 'macro avg': {'precision': 0.7162168487747752, 'recall': 0.6663199187890084, 'f1-score': 0.6848318235676336, 'support': 917}, 'weighted avg': {'precision': 0.7105898478878836, 'recall': 0.707742639040349, 'f1-score': 0.70309803283842, 'support': 917}}",1.53
6,clf,ada,basic,ALL_YES_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.70,0.69,0.68,0.70,0.69,225.00,471.00,221.00,"{'0': {'precision': 0.6826923076923077, 'recall': 0.6311111111111111, 'f1-score': 0.6558891454965359, 'support': 225}, '1': {'precision': 0.7049504950495049, 'recall': 0.7558386411889597, 'f1-score': 0.7295081967213115, 'support': 471}, '2': {'precision': 0.6862745098039216, 'recall': 0.6334841628959276, 'f1-score': 0.6588235294117647, 'support': 221}, 'micro avg': {'precision': 0.6957470010905126, 'recall': 0.6957470010905126, 'f1-score': 0.6957470010905126, 'support': 917}, 'macro avg': {'precision': 0.691305770848578, 'recall': 0.6734779717319994, 'f1-score': 0.6814069572098708, 'support': 917}, 'weighted avg': {'precision': 0.6949881342047467, 'recall': 0.6957470010905126, 'f1-score': 0.6944093984650581, 'support': 917}}",0.48
0,reg,kn,basic,ALL_YES_1_1_1,30_60,included,basic,16.54,{'n_neighbors': 11},,,,,,,,,16.04,3.29
1,reg,svr-rbf,basic,ALL_YES_1_1_1,30_60,included,basic,24.98,"{'C': 5, 'gamma': 1}",,,,,,,,,23.35,2.68
2,reg,dtree,basic,ALL_YES_1_1_1,30_60,included,basic,15.65,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,14.91,0.31
3,reg,rforest,basic,ALL_YES_1_1_1,30_60,included,basic,15.41,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,14.56,29.31
4,reg,xgb,basic,ALL_YES_1_1_1,30_60,included,basic,15.43,{'n_estimators': 50},,,,,,,,,14.62,0.19
5,reg,gboosting,basic,ALL_YES_1_1_1,30_60,included,basic,15.40,{'n_estimators': 50},,,,,,,,,14.55,0.39
6,reg,ada,basic,ALL_YES_1_1_1,30_60,included,basic,16.49,{'n_estimators': 10},,,,,,,,,15.39,0.45
0,clf,kn,all,ALL_YES_1_1_1,30_60,included,basic,0.70,{'n_neighbors': 41},0.68,0.70,0.74,0.66,0.75,225.00,471.00,221.00,"{'0': {'precision': 0.738255033557047, 'recall': 0.4888888888888889, 'f1-score': 0.5882352941176471, 'support': 225}, '1': {'precision': 0.6555555555555556, 'recall': 0.8768577494692145, 'f1-score': 0.7502270663033607, 'support': 471}, '2': {'precision': 0.7463768115942029, 'recall': 0.4660633484162896, 'f1-score': 0.573816155988858, 'support': 221}, 'micro avg': {'precision': 0.6826608505997819, 'recall': 0.6826608505997819, 'f1-score': 0.6826608505997819, 'support': 917}, 'macro avg': {'precision': 0.7133958002356019, 'recall': 0.6106033289247977, 'f1-score': 0.6374261721366219, 'support': 917}, 'weighted avg': {'precision': 0.6977353594103829, 'recall': 0.6826608505997819, 'f1-score': 0.6679642964873403, 'support': 917}}",4.52
1,clf,svc-rbf,all,ALL_YES_1_1_1,30_60,included,basic,0.53,"{'C': 1, 'gamma': 1}",0.51,0.26,0.00,0.51,0.00,225.00,471.00,221.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 225}, '1': {'precision': 0.5136314067611778, 'recall': 1.0, 'f1-score': 0.6786743515850144, 'support': 471}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 221}, 'micro avg': {'precision': 0.5136314067611778, 'recall': 0.5136314067611778, 'f1-score': 0.5136314067611778, 'support': 917}, 'macro avg': {'precision': 0.1712104689203926, 'recall': 0.3333333333333333, 'f1-score': 0.22622478386167147, 'support': 917}, 'weighted avg': {'precision': 0.26381722201146646, 'recall': 0.5136314067611778, 'f1-score': 0.3485884619373411, 'support': 917}}",4.01
2,clf,dtree,all,ALL_YES_1_1_1,30_60,included,basic,0.70,"{'max_depth': 3, 'min_samples_leaf': 100}",0.69,0.70,0.71,0.67,0.74,225.00,471.00,221.00,"{'0': {'precision': 0.7127659574468085, 'recall': 0.5955555555555555, 'f1-score': 0.6489104116222759, 'support': 225}, '1': {'precision': 0.6689774696707106, 'recall': 0.8195329087048833, 'f1-score': 0.736641221374046, 'support': 471}, '2': {'precision': 0.7368421052631579, 'recall': 0.5067873303167421, 'f1-score': 0.6005361930294906, 'support': 221}, 'micro avg': {'precision': 0.6892039258451472, 'recall': 0.6892039258451472, 'f1-score': 0.6892039258451472, 'support': 917}, 'macro avg': {'precision': 0.7061951774602256, 'recall': 0.6406252648590604, 'f1-score': 0.6620292753419376, 'support': 917}, 'weighted avg': {'precision': 0.6960772452601903, 'recall': 0.6892039258451472, 'f1-score': 0.6823133659124374, 'support': 917}}",0.36
3,clf,rforest,all,ALL_YES_1_1_1,30_60,included,basic,0.71,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",0.69,0.70,0.73,0.66,0.73,225.00,471.00,221.00,"{'0': {'precision': 0.7289156626506024, 'recall': 0.5377777777777778, 'f1-score': 0.6189258312020461, 'support': 225}, '1': {'precision': 0.662771285475793, 'recall': 0.8428874734607219, 'f1-score': 0.7420560747663552, 'support': 471}, '2': {'precision': 0.7302631578947368, 'recall': 0.502262443438914, 'f1-score': 0.5951742627345844, 'support': 221}, 'micro avg': {'precision': 0.6859323882224646, 'recall': 0.6859323882224646, 'f1-score': 0.6859323882224646, 'support': 917}, 'macro avg': {'precision': 0.7073167020070441, 'recall': 0.6276425648924713, 'f1-score': 0.6520520562343286, 'support': 917}, 'weighted avg': {'precision': 0.6952665839151809, 'recall': 0.6859323882224646, 'f1-score': 0.6764451857140206, 'support': 917}}",11.70
4,clf,xgb,all,ALL_YES_1_1_1,30_60,included,basic,0.71,{'n_estimators': 50},0.69,0.69,0.70,0.68,0.71,225.00,471.00,221.00,"{'0': {'precision': 0.6968085106382979, 'recall': 0.5822222222222222, 'f1-score': 0.6343825665859565, 'support': 225}, '1': {'precision': 0.6829710144927537, 'recall': 0.8004246284501062, 'f1-score': 0.7370478983382209, 'support': 471}, '2': {'precision': 0.7062146892655368, 'recall': 0.5656108597285068, 'f1-score': 0.628140703517588, 'support': 221}, 'micro avg': {'precision': 0.6902944383860414, 'recall': 0.6902944383860414, 'f1-score': 0.6902944383860414, 'support': 917}, 'macro avg': {'precision': 0.6953314047988628, 'recall': 0.6494192368002784, 'f1-score': 0.6665237228139218, 'support': 917}, 'weighted avg': {'precision': 0.6919680578488415, 'recall': 0.6902944383860414, 'f1-score': 0.6856103959395085, 'support': 917}}",0.44
5,clf,gboosting,all,ALL_YES_1_1_1,30_60,included,basic,0.70,{'n_estimators': 10},0.69,0.70,0.73,0.67,0.73,225.00,471.00,221.00,"{'0': {'precision': 0.7320261437908496, 'recall': 0.49777777777777776, 'f1-score': 0.5925925925925926, 'support': 225}, '1': {'precision': 0.6677908937605397, 'recall': 0.8407643312101911, 'f1-score': 0.7443609022556392, 'support': 471}, '2': {'precision': 0.7309941520467836, 'recall': 0.5656108597285068, 'f1-score': 0.6377551020408163, 'support': 221}, 'micro avg': {'precision': 0.6902944383860414, 'recall': 0.6902944383860414, 'f1-score': 0.6902944383860414, 'support': 917}, 'macro avg': {'precision': 0.7102703965327243, 'recall': 0.6347176562388251, 'f1-score': 0.658236198963016, 'support': 917}, 'weighted avg': {'precision': 0.6987841885676058, 'recall': 0.6902944383860414, 'f1-score': 0.6814298755144599, 'support': 917}}",1.22
6,clf,ada,all,ALL_YES_1_1_1,30_60,included,basic,0.69,{'n_estimators': 10},0.70,0.69,0.68,0.70,0.69,225.00,471.00,221.00,"{'0': {'precision': 0.6826923076923077, 'recall': 0.6311111111111111, 'f1-score': 0.6558891454965359, 'support': 225}, '1': {'precision': 0.7049504950495049, 'recall': 0.7558386411889597, 'f1-score': 0.7295081967213115, 'support': 471}, '2': {'precision': 0.6862745098039216, 'recall': 0.6334841628959276, 'f1-score': 0.6588235294117647, 'support': 221}, 'micro avg': {'precision': 0.6957470010905126, 'recall': 0.6957470010905126, 'f1-score': 0.6957470010905126, 'support': 917}, 'macro avg': {'precision': 0.691305770848578, 'recall': 0.6734779717319994, 'f1-score': 0.6814069572098708, 'support': 917}, 'weighted avg': {'precision': 0.6949881342047467, 'recall': 0.6957470010905126, 'f1-score': 0.6944093984650581, 'support': 917}}",0.38
0,reg,kn,all,ALL_YES_1_1_1,30_60,included,basic,16.48,{'n_neighbors': 11},,,,,,,,,15.65,2.84
1,reg,svr-rbf,all,ALL_YES_1_1_1,30_60,included,basic,24.98,"{'C': 5, 'gamma': 1}",,,,,,,,,23.35,2.14
2,reg,dtree,all,ALL_YES_1_1_1,30_60,included,basic,15.72,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,14.91,0.26
3,reg,rforest,all,ALL_YES_1_1_1,30_60,included,basic,15.41,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,14.55,24.78
4,reg,xgb,all,ALL_YES_1_1_1,30_60,included,basic,15.37,{'n_estimators': 50},,,,,,,,,14.61,0.16
5,reg,gboosting,all,ALL_YES_1_1_1,30_60,included,basic,15.36,{'n_estimators': 50},,,,,,,,,14.43,0.32
6,reg,ada,all,ALL_YES_1_1_1,30_60,included,basic,16.61,{'n_estimators': 10},,,,,,,,,15.42,0.36
0,clf,kn,basic,ALL_YES_3_2_1,30_60,included,basic,0.70,{'n_neighbors': 71},0.68,0.70,0.78,0.64,0.75,225.00,471.00,221.00,"{'0': {'precision': 0.781021897810219, 'recall': 0.47555555555555556, 'f1-score': 0.5911602209944752, 'support': 225}, '1': {'precision': 0.6441717791411042, 'recall': 0.89171974522293, 'f1-score': 0.7479964381121993, 'support': 471}, '2': {'precision': 0.75, 'recall': 0.4343891402714932, 'f1-score': 0.5501432664756447, 'support': 221}, 'micro avg': {'precision': 0.6793893129770993, 'recall': 0.6793893129770993, 'f1-score': 0.6793893129770993, 'support': 917}, 'macro avg': {'precision': 0.7250645589837744, 'recall': 0.6005548136833262, 'f1-score': 0.6297666418607731, 'support': 917}, 'weighted avg': {'precision': 0.7032549999811989, 'recall': 0.6793893129770993, 'f1-score': 0.6618310075962053, 'support': 917}}",2.67
1,clf,svc-rbf,basic,ALL_YES_3_2_1,30_60,included,basic,0.53,"{'C': 1, 'gamma': 1}",0.51,0.26,0.00,0.51,0.00,225.00,471.00,221.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 225}, '1': {'precision': 0.5136314067611778, 'recall': 1.0, 'f1-score': 0.6786743515850144, 'support': 471}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 221}, 'micro avg': {'precision': 0.5136314067611778, 'recall': 0.5136314067611778, 'f1-score': 0.5136314067611778, 'support': 917}, 'macro avg': {'precision': 0.1712104689203926, 'recall': 0.3333333333333333, 'f1-score': 0.22622478386167147, 'support': 917}, 'weighted avg': {'precision': 0.26381722201146646, 'recall': 0.5136314067611778, 'f1-score': 0.3485884619373411, 'support': 917}}",2.49
2,clf,dtree,basic,ALL_YES_3_2_1,30_60,included,basic,0.71,"{'max_depth': 4, 'min_samples_leaf': 100}",0.68,0.69,0.73,0.65,0.74,225.00,471.00,221.00,"{'0': {'precision': 0.732484076433121, 'recall': 0.5111111111111111, 'f1-score': 0.6020942408376962, 'support': 225}, '1': {'precision': 0.6546052631578947, 'recall': 0.8450106157112527, 'f1-score': 0.7377201112140871, 'support': 471}, '2': {'precision': 0.7368421052631579, 'recall': 0.5067873303167421, 'f1-score': 0.6005361930294906, 'support': 221}, 'micro avg': {'precision': 0.6815703380588877, 'recall': 0.6815703380588877, 'f1-score': 0.6815703380588877, 'support': 917}, 'macro avg': {'precision': 0.7079771482847246, 'recall': 0.6209696857130352, 'f1-score': 0.6467835150270913, 'support': 917}, 'weighted avg': {'precision': 0.6935333712191696, 'recall': 0.6815703380588877, 'f1-score': 0.6713804528133415, 'support': 917}}",0.21
3,clf,rforest,basic,ALL_YES_3_2_1,30_60,included,basic,0.71,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 10}",0.68,0.69,0.75,0.65,0.71,225.00,471.00,221.00,"{'0': {'precision': 0.7483443708609272, 'recall': 0.5022222222222222, 'f1-score': 0.6010638297872342, 'support': 225}, '1': {'precision': 0.6524590163934426, 'recall': 0.8450106157112527, 'f1-score': 0.736355226641998, 'support': 471}, '2': {'precision': 0.7115384615384616, 'recall': 0.502262443438914, 'f1-score': 0.5888594164456232, 'support': 221}, 'micro avg': {'precision': 0.678298800436205, 'recall': 0.678298800436205, 'f1-score': 0.678298800436205, 'support': 917}, 'macro avg': {'precision': 0.7041139495976104, 'recall': 0.6164984271241297, 'f1-score': 0.6420928242916184, 'support': 917}, 'weighted avg': {'precision': 0.6902242967993677, 'recall': 0.678298800436205, 'f1-score': 0.6676124367339058, 'support': 917}}",8.74
4,clf,xgb,basic,ALL_YES_3_2_1,30_60,included,basic,0.71,{'n_estimators': 50},0.70,0.70,0.69,0.69,0.72,225.00,471.00,221.00,"{'0': {'precision': 0.6914893617021277, 'recall': 0.5777777777777777, 'f1-score': 0.6295399515738499, 'support': 225}, '1': {'precision': 0.6878402903811253, 'recall': 0.8046709129511678, 'f1-score': 0.7416829745596868, 'support': 471}, '2': {'precision': 0.7247191011235955, 'recall': 0.583710407239819, 'f1-score': 0.6466165413533835, 'support': 221}, 'micro avg': {'precision': 0.6957470010905126, 'recall': 0.6957470010905126, 'f1-score': 0.6957470010905126, 'support': 917}, 'macro avg': {'precision': 0.7013495844022829, 'recall': 0.6553863659895881, 'f1-score': 0.6726131558289734, 'support': 917}, 'weighted avg': {'precision': 0.6976235599790658, 'recall': 0.6957470010905126, 'f1-score': 0.69125564423209, 'support': 917}}",0.39
5,clf,gboosting,basic,ALL_YES_3_2_1,30_60,included,basic,0.71,{'n_estimators': 50},0.70,0.71,0.72,0.69,0.73,225.00,471.00,221.00,"{'0': {'precision': 0.7166666666666667, 'recall': 0.5733333333333334, 'f1-score': 0.6370370370370371, 'support': 225}, '1': {'precision': 0.6880570409982175, 'recall': 0.8195329087048833, 'f1-score': 0.748062015503876, 'support': 471}, '2': {'precision': 0.7329545454545454, 'recall': 0.583710407239819, 'f1-score': 0.649874055415617, 'support': 221}, 'micro avg': {'precision': 0.7022900763358778, 'recall': 0.7022900763358778, 'f1-score': 0.7022900763358778, 'support': 917}, 'macro avg': {'precision': 0.7125594177064766, 'recall': 0.6588588830926786, 'f1-score': 0.6783243693188433, 'support': 917}, 'weighted avg': {'precision': 0.7058972964619574, 'recall': 0.7022900763358778, 'f1-score': 0.6971567163386153, 'support': 917}}",1.10
6,clf,ada,basic,ALL_YES_3_2_1,30_60,included,basic,0.70,{'n_estimators': 10},0.70,0.69,0.68,0.70,0.69,225.00,471.00,221.00,"{'0': {'precision': 0.6826923076923077, 'recall': 0.6311111111111111, 'f1-score': 0.6558891454965359, 'support': 225}, '1': {'precision': 0.7049504950495049, 'recall': 0.7558386411889597, 'f1-score': 0.7295081967213115, 'support': 471}, '2': {'precision': 0.6862745098039216, 'recall': 0.6334841628959276, 'f1-score': 0.6588235294117647, 'support': 221}, 'micro avg': {'precision': 0.6957470010905126, 'recall': 0.6957470010905126, 'f1-score': 0.6957470010905126, 'support': 917}, 'macro avg': {'precision': 0.691305770848578, 'recall': 0.6734779717319994, 'f1-score': 0.6814069572098708, 'support': 917}, 'weighted avg': {'precision': 0.6949881342047467, 'recall': 0.6957470010905126, 'f1-score': 0.6944093984650581, 'support': 917}}",0.35
0,reg,kn,basic,ALL_YES_3_2_1,30_60,included,basic,16.53,{'n_neighbors': 11},,,,,,,,,16.06,2.72
1,reg,svr-rbf,basic,ALL_YES_3_2_1,30_60,included,basic,24.98,"{'C': 5, 'gamma': 1}",,,,,,,,,23.35,1.91
2,reg,dtree,basic,ALL_YES_3_2_1,30_60,included,basic,15.65,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,14.91,0.22
3,reg,rforest,basic,ALL_YES_3_2_1,30_60,included,basic,15.41,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,14.56,21.49
4,reg,xgb,basic,ALL_YES_3_2_1,30_60,included,basic,15.41,{'n_estimators': 50},,,,,,,,,14.52,0.14
5,reg,gboosting,basic,ALL_YES_3_2_1,30_60,included,basic,15.43,{'n_estimators': 50},,,,,,,,,14.55,0.28
6,reg,ada,basic,ALL_YES_3_2_1,30_60,included,basic,16.44,{'n_estimators': 10},,,,,,,,,15.40,0.45
0,clf,kn,all,ALL_YES_3_2_1,30_60,included,basic,0.70,{'n_neighbors': 41},0.68,0.70,0.75,0.65,0.75,225.00,471.00,221.00,"{'0': {'precision': 0.75, 'recall': 0.49333333333333335, 'f1-score': 0.5951742627345844, 'support': 225}, '1': {'precision': 0.6535433070866141, 'recall': 0.881104033970276, 'f1-score': 0.7504520795660036, 'support': 471}, '2': {'precision': 0.753731343283582, 'recall': 0.45701357466063347, 'f1-score': 0.5690140845070423, 'support': 221}, 'micro avg': {'precision': 0.6837513631406761, 'recall': 0.6837513631406761, 'f1-score': 0.6837513631406761, 'support': 917}, 'macro avg': {'precision': 0.7190915501233986, 'recall': 0.6104836473214142, 'f1-score': 0.6382134756025435, 'support': 917}, 'weighted avg': {'precision': 0.7013560790659399, 'recall': 0.6837513631406761, 'f1-score': 0.6686251376956658, 'support': 917}}",4.49
1,clf,svc-rbf,all,ALL_YES_3_2_1,30_60,included,basic,0.53,"{'C': 1, 'gamma': 1}",0.51,0.26,0.00,0.51,0.00,225.00,471.00,221.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 225}, '1': {'precision': 0.5136314067611778, 'recall': 1.0, 'f1-score': 0.6786743515850144, 'support': 471}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 221}, 'micro avg': {'precision': 0.5136314067611778, 'recall': 0.5136314067611778, 'f1-score': 0.5136314067611778, 'support': 917}, 'macro avg': {'precision': 0.1712104689203926, 'recall': 0.3333333333333333, 'f1-score': 0.22622478386167147, 'support': 917}, 'weighted avg': {'precision': 0.26381722201146646, 'recall': 0.5136314067611778, 'f1-score': 0.3485884619373411, 'support': 917}}",3.09
2,clf,dtree,all,ALL_YES_3_2_1,30_60,included,basic,0.70,"{'max_depth': 3, 'min_samples_leaf': 100}",0.69,0.70,0.71,0.67,0.74,225.00,471.00,221.00,"{'0': {'precision': 0.7127659574468085, 'recall': 0.5955555555555555, 'f1-score': 0.6489104116222759, 'support': 225}, '1': {'precision': 0.6689774696707106, 'recall': 0.8195329087048833, 'f1-score': 0.736641221374046, 'support': 471}, '2': {'precision': 0.7368421052631579, 'recall': 0.5067873303167421, 'f1-score': 0.6005361930294906, 'support': 221}, 'micro avg': {'precision': 0.6892039258451472, 'recall': 0.6892039258451472, 'f1-score': 0.6892039258451472, 'support': 917}, 'macro avg': {'precision': 0.7061951774602256, 'recall': 0.6406252648590604, 'f1-score': 0.6620292753419376, 'support': 917}, 'weighted avg': {'precision': 0.6960772452601903, 'recall': 0.6892039258451472, 'f1-score': 0.6823133659124374, 'support': 917}}",0.27
