,model_type,model,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_EUR_down,precision_EUR_same,precision_EUR_up,support_EUR_down,support_EUR_same,support_EUR_up,report,elapsed_time
5,reg,gboosting,basic,ALL_YES_3_2_1,60_120,included,basic,20.87,{'n_estimators': 50},,,,,,,,,20.65,0.33
6,reg,ada,basic,ALL_YES_3_2_1,60_120,included,basic,22.03,{'n_estimators': 10},,,,,,,,,20.60,0.50
0,clf,kn,all,ALL_YES_3_2_1,60_120,included,basic,0.70,{'n_neighbors': 51},0.68,0.68,0.71,0.66,0.71,205.00,492.00,220.00,"{'0': {'precision': 0.7132352941176471, 'recall': 0.47317073170731705, 'f1-score': 0.5689149560117301, 'support': 205}, '1': {'precision': 0.660436137071651, 'recall': 0.8617886178861789, 'f1-score': 0.7477954144620811, 'support': 492}, '2': {'precision': 0.7122302158273381, 'recall': 0.45, 'f1-score': 0.551532033426184, 'support': 220}, 'micro avg': {'precision': 0.6761177753544165, 'recall': 0.6761177753544165, 'f1-score': 0.6761177753544165, 'support': 917}, 'macro avg': {'precision': 0.6953005490055455, 'recall': 0.5949864498644987, 'f1-score': 0.622747467966665, 'support': 917}, 'weighted avg': {'precision': 0.6846657167016187, 'recall': 0.6761177753544165, 'f1-score': 0.6607196916592247, 'support': 917}}",4.82
1,clf,svc-rbf,all,ALL_YES_3_2_1,60_120,included,basic,0.52,"{'C': 1, 'gamma': 1}",0.54,0.29,0.00,0.54,0.00,205.00,492.00,220.00,"{'0': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 205}, '1': {'precision': 0.5365321701199564, 'recall': 1.0, 'f1-score': 0.6983676366217175, 'support': 492}, '2': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 220}, 'micro avg': {'precision': 0.5365321701199564, 'recall': 0.5365321701199564, 'f1-score': 0.5365321701199564, 'support': 917}, 'macro avg': {'precision': 0.17884405670665213, 'recall': 0.3333333333333333, 'f1-score': 0.23278921220723917, 'support': 917}, 'weighted avg': {'precision': 0.2878667695736298, 'recall': 0.5365321701199564, 'f1-score': 0.37469670361819524, 'support': 917}}",3.36
2,clf,dtree,all,ALL_YES_3_2_1,60_120,included,basic,0.70,"{'max_depth': 6, 'min_samples_leaf': 100}",0.68,0.68,0.65,0.69,0.66,205.00,492.00,220.00,"{'0': {'precision': 0.6473684210526316, 'recall': 0.6, 'f1-score': 0.6227848101265823, 'support': 205}, '1': {'precision': 0.6949458483754513, 'recall': 0.782520325203252, 'f1-score': 0.7361376673040153, 'support': 492}, '2': {'precision': 0.6589595375722543, 'recall': 0.5181818181818182, 'f1-score': 0.5801526717557252, 'support': 220}, 'micro avg': {'precision': 0.678298800436205, 'recall': 0.678298800436205, 'f1-score': 0.678298800436205, 'support': 917}, 'macro avg': {'precision': 0.6670912690001124, 'recall': 0.6335673811283566, 'f1-score': 0.6463583830621076, 'support': 917}, 'weighted avg': {'precision': 0.6756760981269438, 'recall': 0.678298800436205, 'f1-score': 0.6733742706388053, 'support': 917}}",0.33
3,clf,rforest,all,ALL_YES_3_2_1,60_120,included,basic,0.70,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",0.67,0.67,0.65,0.67,0.70,205.00,492.00,220.00,"{'0': {'precision': 0.6513157894736842, 'recall': 0.48292682926829267, 'f1-score': 0.5546218487394958, 'support': 205}, '1': {'precision': 0.670549084858569, 'recall': 0.8191056910569106, 'f1-score': 0.7374199451052149, 'support': 492}, '2': {'precision': 0.6951219512195121, 'recall': 0.5181818181818182, 'f1-score': 0.5937499999999999, 'support': 220}, 'micro avg': {'precision': 0.6717557251908397, 'recall': 0.6717557251908397, 'f1-score': 0.6717557251908397, 'support': 917}, 'macro avg': {'precision': 0.6723289418505884, 'recall': 0.6067381128356738, 'f1-score': 0.6285972646149035, 'support': 917}, 'weighted avg': {'precision': 0.6721447283105931, 'recall': 0.6717557251908397, 'f1-score': 0.6620862507997409, 'support': 917}}",11.27
4,clf,xgb,all,ALL_YES_3_2_1,60_120,included,basic,0.71,{'n_estimators': 10},0.68,0.67,0.63,0.69,0.68,205.00,492.00,220.00,"{'0': {'precision': 0.6348314606741573, 'recall': 0.551219512195122, 'f1-score': 0.5900783289817233, 'support': 205}, '1': {'precision': 0.6865148861646234, 'recall': 0.7967479674796748, 'f1-score': 0.7375352775164628, 'support': 492}, '2': {'precision': 0.6845238095238095, 'recall': 0.5227272727272727, 'f1-score': 0.5927835051546392, 'support': 220}, 'micro avg': {'precision': 0.6761177753544165, 'recall': 0.6761177753544165, 'f1-score': 0.6761177753544165, 'support': 917}, 'macro avg': {'precision': 0.6686233854541968, 'recall': 0.6235649174673565, 'f1-score': 0.6401323705509417, 'support': 917}, 'weighted avg': {'precision': 0.6744831096253381, 'recall': 0.6761177753544165, 'f1-score': 0.6698427318575503, 'support': 917}}",0.46
5,clf,gboosting,all,ALL_YES_3_2_1,60_120,included,basic,0.71,{'n_estimators': 10},0.68,0.68,0.65,0.68,0.69,205.00,492.00,220.00,"{'0': {'precision': 0.650887573964497, 'recall': 0.5365853658536586, 'f1-score': 0.5882352941176471, 'support': 205}, '1': {'precision': 0.6814310051107325, 'recall': 0.8130081300813008, 'f1-score': 0.7414272474513438, 'support': 492}, '2': {'precision': 0.6894409937888198, 'recall': 0.5045454545454545, 'f1-score': 0.5826771653543307, 'support': 220}, 'micro avg': {'precision': 0.6772082878953108, 'recall': 0.6772082878953108, 'f1-score': 0.6772082878953108, 'support': 917}, 'macro avg': {'precision': 0.6739198576213498, 'recall': 0.6180463168268046, 'f1-score': 0.6374465689744405, 'support': 917}, 'weighted avg': {'precision': 0.6765245646791087, 'recall': 0.6772082878953108, 'f1-score': 0.6690942392782241, 'support': 917}}",1.39
6,clf,ada,all,ALL_YES_3_2_1,60_120,included,basic,0.70,{'n_estimators': 10},0.68,0.69,0.61,0.71,0.71,205.00,492.00,220.00,"{'0': {'precision': 0.6121495327102804, 'recall': 0.6390243902439025, 'f1-score': 0.6252983293556086, 'support': 205}, '1': {'precision': 0.707089552238806, 'recall': 0.7703252032520326, 'f1-score': 0.7373540856031129, 'support': 492}, '2': {'precision': 0.7065868263473054, 'recall': 0.5363636363636364, 'f1-score': 0.6098191214470284, 'support': 220}, 'micro avg': {'precision': 0.6848418756815703, 'recall': 0.6848418756815703, 'f1-score': 0.6848418756815703, 'support': 917}, 'macro avg': {'precision': 0.675275303765464, 'recall': 0.6485710766198571, 'f1-score': 0.6574905121352499, 'support': 917}, 'weighted avg': {'precision': 0.6857446190877942, 'recall': 0.6848418756815703, 'f1-score': 0.6817061879530835, 'support': 917}}",0.48
0,reg,kn,all,ALL_YES_3_2_1,60_120,included,basic,22.90,{'n_neighbors': 11},,,,,,,,,22.39,5.02
1,reg,svr-rbf,all,ALL_YES_3_2_1,60_120,included,basic,33.13,"{'C': 1, 'gamma': 1}",,,,,,,,,31.55,2.31
2,reg,dtree,all,ALL_YES_3_2_1,60_120,included,basic,21.71,"{'max_depth': 4, 'min_samples_leaf': 10}",,,,,,,,,21.56,0.27
3,reg,rforest,all,ALL_YES_3_2_1,60_120,included,basic,21.31,"{'max_depth': 4, 'min_samples_leaf': 10, 'n_estimators': 100}",,,,,,,,,20.89,29.03
4,reg,xgb,all,ALL_YES_3_2_1,60_120,included,basic,21.17,{'n_estimators': 50},,,,,,,,,20.78,0.21
5,reg,gboosting,all,ALL_YES_3_2_1,60_120,included,basic,20.95,{'n_estimators': 50},,,,,,,,,20.87,0.47
6,reg,ada,all,ALL_YES_3_2_1,60_120,included,basic,21.87,{'n_estimators': 10},,,,,,,,,20.85,0.68
