,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
3,reg,rforest,max,basic,ALL_NO_1_1_1,0_180,included,basic,26.07,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,,,25.77,45.32
4,reg,xgb,max,basic,ALL_NO_1_1_1,0_180,included,basic,26.09,{'n_estimators': 50},,,,,,,,,25.79,0.29
5,reg,gboosting,max,basic,ALL_NO_1_1_1,0_180,included,basic,26.15,{'n_estimators': 50},,,,,,,,,25.68,0.56
6,reg,ada,max,basic,ALL_NO_1_1_1,0_180,included,basic,28.58,{'n_estimators': 10},,,,,,,,,28.53,0.58
0,clf,kn,min,basic,ALL_NO_1_1_1,0_180,included,basic,0.75,{'n_neighbors': 101},0.77,0.67,0.77,1.00,0.33,0.00,997.00,295.00,"{'0': {'precision': 0.7719162141194724, 'recall': 0.9979939819458375, 'f1-score': 0.8705161854768153, 'support': 997}, '1': {'precision': 0.3333333333333333, 'recall': 0.003389830508474576, 'f1-score': 0.006711409395973153, 'support': 295}, 'micro avg': {'precision': 0.7708978328173375, 'recall': 0.7708978328173375, 'f1-score': 0.7708978328173375, 'support': 1292}, 'macro avg': {'precision': 0.5526247737264028, 'recall': 0.5006919062271561, 'f1-score': 0.4386137974363942, 'support': 1292}, 'weighted avg': {'precision': 0.6717753860761976, 'recall': 0.7708978328173375, 'f1-score': 0.6732852188020101, 'support': 1292}}",2.60
1,clf,svc-rbf,min,basic,ALL_NO_1_1_1,0_180,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.77,0.60,0.77,1.00,0.00,0.00,997.00,295.00,"{'0': {'precision': 0.771671826625387, 'recall': 1.0, 'f1-score': 0.8711227610310179, 'support': 997}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 295}, 'micro avg': {'precision': 0.771671826625387, 'recall': 0.771671826625387, 'f1-score': 0.771671826625387, 'support': 1292}, 'macro avg': {'precision': 0.3858359133126935, 'recall': 0.5, 'f1-score': 0.43556138051550897, 'support': 1292}, 'weighted avg': {'precision': 0.5954774080073614, 'recall': 0.771671826625387, 'f1-score': 0.6722208922197561, 'support': 1292}}",7.51
2,clf,dtree,min,basic,ALL_NO_1_1_1,0_180,included,basic,0.75,"{'max_depth': 2, 'min_samples_leaf': 10}",0.77,0.60,0.77,1.00,0.00,0.00,997.00,295.00,"{'0': {'precision': 0.771671826625387, 'recall': 1.0, 'f1-score': 0.8711227610310179, 'support': 997}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 295}, 'micro avg': {'precision': 0.771671826625387, 'recall': 0.771671826625387, 'f1-score': 0.771671826625387, 'support': 1292}, 'macro avg': {'precision': 0.3858359133126935, 'recall': 0.5, 'f1-score': 0.43556138051550897, 'support': 1292}, 'weighted avg': {'precision': 0.5954774080073614, 'recall': 0.771671826625387, 'f1-score': 0.6722208922197561, 'support': 1292}}",0.45
3,clf,rforest,min,basic,ALL_NO_1_1_1,0_180,included,basic,0.75,"{'max_depth': 3, 'min_samples_leaf': 10, 'n_estimators': 10}",0.77,0.59,0.77,1.00,0.00,0.00,997.00,295.00,"{'0': {'precision': 0.7709627329192547, 'recall': 0.995987963891675, 'f1-score': 0.8691466083150984, 'support': 997}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 295}, 'micro avg': {'precision': 0.7685758513931888, 'recall': 0.7685758513931888, 'f1-score': 0.7685758513931888, 'support': 1292}, 'macro avg': {'precision': 0.38548136645962733, 'recall': 0.4979939819458375, 'f1-score': 0.4345733041575492, 'support': 1292}, 'weighted avg': {'precision': 0.5949302203719016, 'recall': 0.7685758513931888, 'f1-score': 0.6706959508437718, 'support': 1292}}",22.83
4,clf,xgb,min,basic,ALL_NO_1_1_1,0_180,included,basic,0.76,{'n_estimators': 100},0.77,0.73,0.79,0.96,0.53,0.14,997.00,295.00,"{'0': {'precision': 0.7907742998352554, 'recall': 0.9628886659979939, 'f1-score': 0.8683853459972863, 'support': 997}, '1': {'precision': 0.5256410256410257, 'recall': 0.13898305084745763, 'f1-score': 0.2198391420911528, 'support': 295}, 'micro avg': {'precision': 0.7747678018575851, 'recall': 0.7747678018575851, 'f1-score': 0.7747678018575851, 'support': 1292}, 'macro avg': {'precision': 0.6582076627381406, 'recall': 0.5509358584227257, 'f1-score': 0.5441122440442195, 'support': 1292}, 'weighted avg': {'precision': 0.7302369036376565, 'recall': 0.7747678018575851, 'f1-score': 0.7203039759103596, 'support': 1292}}",0.31
5,clf,gboosting,min,basic,ALL_NO_1_1_1,0_180,included,basic,0.75,{'n_estimators': 100},0.78,0.74,0.79,0.97,0.56,0.13,997.00,295.00,"{'0': {'precision': 0.7900326797385621, 'recall': 0.9699097291875627, 'f1-score': 0.8707789284106259, 'support': 997}, '1': {'precision': 0.5588235294117647, 'recall': 0.1288135593220339, 'f1-score': 0.20936639118457304, 'support': 295}, 'micro avg': {'precision': 0.7778637770897833, 'recall': 0.7778637770897833, 'f1-score': 0.7778637770897833, 'support': 1292}, 'macro avg': {'precision': 0.6744281045751634, 'recall': 0.5493616442547983, 'f1-score': 0.5400726597975994, 'support': 1292}, 'weighted avg': {'precision': 0.7372411167769481, 'recall': 0.7778637770897833, 'f1-score': 0.719759811938733, 'support': 1292}}",0.72
6,clf,ada,min,basic,ALL_NO_1_1_1,0_180,included,basic,0.76,{'n_estimators': 50},0.77,0.72,0.79,0.95,0.49,0.16,997.00,295.00,"{'0': {'precision': 0.79232693911593, 'recall': 0.9528585757271816, 'f1-score': 0.8652094717668488, 'support': 997}, '1': {'precision': 0.4946236559139785, 'recall': 0.15593220338983052, 'f1-score': 0.23711340206185572, 'support': 295}, 'micro avg': {'precision': 0.7708978328173375, 'recall': 0.7708978328173375, 'f1-score': 0.7708978328173375, 'support': 1292}, 'macro avg': {'precision': 0.6434752975149542, 'recall': 0.5543953895585061, 'f1-score': 0.5511614369143523, 'support': 1292}, 'weighted avg': {'precision': 0.7243528922548033, 'recall': 0.7708978328173375, 'f1-score': 0.7217974434673341, 'support': 1292}}",0.78
0,reg,kn,min,basic,ALL_NO_1_1_1,0_180,included,basic,26.42,{'n_neighbors': 41},,,,,,,,,24.33,2.55
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,0_180,included,basic,28.78,"{'C': 5, 'gamma': 4}",,,,,,,,,26.35,6.84
2,reg,dtree,min,basic,ALL_NO_1_1_1,0_180,included,basic,25.77,"{'max_depth': 5, 'min_samples_leaf': 50}",,,,,,,,,24.16,0.46
3,reg,rforest,min,basic,ALL_NO_1_1_1,0_180,included,basic,25.35,"{'max_depth': 7, 'min_samples_leaf': 10, 'n_estimators': 200}",,,,,,,,,23.67,42.01
4,reg,xgb,min,basic,ALL_NO_1_1_1,0_180,included,basic,25.36,{'n_estimators': 100},,,,,,,,,23.50,0.31
5,reg,gboosting,min,basic,ALL_NO_1_1_1,0_180,included,basic,25.31,{'n_estimators': 100},,,,,,,,,23.51,0.59
6,reg,ada,min,basic,ALL_NO_1_1_1,0_180,included,basic,27.44,{'n_estimators': 10},,,,,,,,,26.72,0.41
0,clf,kn,max,basic,ALL_NO_3_2_1,0_180,included,basic,0.75,{'n_neighbors': 121},0.74,0.77,0.74,1.00,0.86,0.02,953.00,339.00,"{'0': {'precision': 0.7408560311284047, 'recall': 0.9989506820566632, 'f1-score': 0.8507596067917784, 'support': 953}, '1': {'precision': 0.8571428571428571, 'recall': 0.017699115044247787, 'f1-score': 0.03468208092485549, 'support': 339}, 'micro avg': {'precision': 0.7414860681114551, 'recall': 0.7414860681114551, 'f1-score': 0.7414860681114552, 'support': 1292}, 'macro avg': {'precision': 0.798999444135631, 'recall': 0.5083248985504555, 'f1-score': 0.44272084385831695, 'support': 1292}, 'weighted avg': {'precision': 0.7713678221647046, 'recall': 0.7414860681114551, 'f1-score': 0.6366340020944976, 'support': 1292}}",3.22
1,clf,svc-rbf,max,basic,ALL_NO_3_2_1,0_180,included,basic,0.75,"{'C': 1, 'gamma': 1}",0.74,0.54,0.74,1.00,0.00,0.00,953.00,339.00,"{'0': {'precision': 0.7376160990712074, 'recall': 1.0, 'f1-score': 0.8489977728285079, 'support': 953}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 339}, 'micro avg': {'precision': 0.7376160990712074, 'recall': 0.7376160990712074, 'f1-score': 0.7376160990712074, 'support': 1292}, 'macro avg': {'precision': 0.3688080495356037, 'recall': 0.5, 'f1-score': 0.42449888641425393, 'support': 1292}, 'weighted avg': {'precision': 0.5440775096090252, 'recall': 0.7376160990712074, 'f1-score': 0.626234425313907, 'support': 1292}}",7.55
2,clf,dtree,max,basic,ALL_NO_3_2_1,0_180,included,basic,0.75,"{'max_depth': 4, 'min_samples_leaf': 20}",0.74,0.68,0.75,0.97,0.48,0.06,953.00,339.00,"{'0': {'precision': 0.7455858747993579, 'recall': 0.974816369359916, 'f1-score': 0.8449295134151886, 'support': 953}, '1': {'precision': 0.4782608695652174, 'recall': 0.06489675516224189, 'f1-score': 0.11428571428571428, 'support': 339}, 'micro avg': {'precision': 0.7360681114551083, 'recall': 0.7360681114551083, 'f1-score': 0.7360681114551083, 'support': 1292}, 'macro avg': {'precision': 0.6119233721822877, 'recall': 0.5198565622610789, 'f1-score': 0.4796076138504515, 'support': 1292}, 'weighted avg': {'precision': 0.6754440971102142, 'recall': 0.7360681114551083, 'f1-score': 0.653220343210164, 'support': 1292}}",0.50
3,clf,rforest,max,basic,ALL_NO_3_2_1,0_180,included,basic,0.76,"{'max_depth': 6, 'min_samples_leaf': 10, 'n_estimators': 100}",0.74,0.71,0.74,0.99,0.62,0.02,953.00,339.00,"{'0': {'precision': 0.7412040656763096, 'recall': 0.9947534102833159, 'f1-score': 0.8494623655913979, 'support': 953}, '1': {'precision': 0.6153846153846154, 'recall': 0.02359882005899705, 'f1-score': 0.045454545454545456, 'support': 339}, 'micro avg': {'precision': 0.739938080495356, 'recall': 0.739938080495356, 'f1-score': 0.739938080495356, 'support': 1292}, 'macro avg': {'precision': 0.6782943405304624, 'recall': 0.5091761151711565, 'f1-score': 0.44745845552297164, 'support': 1292}, 'weighted avg': {'precision': 0.7081910674960585, 'recall': 0.739938080495356, 'f1-score': 0.6385036573666354, 'support': 1292}}",24.76
4,clf,xgb,max,basic,ALL_NO_3_2_1,0_180,included,basic,0.75,{'n_estimators': 50},0.74,0.72,0.75,0.99,0.65,0.06,953.00,339.00,"{'0': {'precision': 0.7470261697065821, 'recall': 0.9884575026232949, 'f1-score': 0.8509485094850949, 'support': 953}, '1': {'precision': 0.6451612903225806, 'recall': 0.058997050147492625, 'f1-score': 0.1081081081081081, 'support': 339}, 'micro avg': {'precision': 0.7445820433436533, 'recall': 0.7445820433436533, 'f1-score': 0.7445820433436534, 'support': 1292}, 'macro avg': {'precision': 0.6960937300145813, 'recall': 0.5237272763853937, 'f1-score': 0.4795283087966015, 'support': 1292}, 'weighted avg': {'precision': 0.7202984652861668, 'recall': 0.7445820433436533, 'f1-score': 0.6560391472042911, 'support': 1292}}",0.30
5,clf,gboosting,max,basic,ALL_NO_3_2_1,0_180,included,basic,0.75,{'n_estimators': 10},0.74,0.54,0.74,1.00,0.00,0.00,953.00,339.00,"{'0': {'precision': 0.7376160990712074, 'recall': 1.0, 'f1-score': 0.8489977728285079, 'support': 953}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 339}, 'micro avg': {'precision': 0.7376160990712074, 'recall': 0.7376160990712074, 'f1-score': 0.7376160990712074, 'support': 1292}, 'macro avg': {'precision': 0.3688080495356037, 'recall': 0.5, 'f1-score': 0.42449888641425393, 'support': 1292}, 'weighted avg': {'precision': 0.5440775096090252, 'recall': 0.7376160990712074, 'f1-score': 0.626234425313907, 'support': 1292}}",0.71
6,clf,ada,max,basic,ALL_NO_3_2_1,0_180,included,basic,0.75,{'n_estimators': 10},0.74,0.68,0.75,0.97,0.48,0.09,953.00,339.00,"{'0': {'precision': 0.748780487804878, 'recall': 0.9664218258132214, 'f1-score': 0.8437929454878607, 'support': 953}, '1': {'precision': 0.4838709677419355, 'recall': 0.08849557522123894, 'f1-score': 0.14962593516209477, 'support': 339}, 'micro avg': {'precision': 0.7360681114551083, 'recall': 0.7360681114551083, 'f1-score': 0.7360681114551083, 'support': 1292}, 'macro avg': {'precision': 0.6163257277734068, 'recall': 0.5274587005172302, 'f1-score': 0.4967094403249777, 'support': 1292}, 'weighted avg': {'precision': 0.679272494537589, 'recall': 0.7360681114551083, 'f1-score': 0.6616546974225087, 'support': 1292}}",0.79
0,reg,kn,max,basic,ALL_NO_3_2_1,0_180,included,basic,26.86,{'n_neighbors': 81},,,,,,,,,26.67,2.88
1,reg,svr-rbf,max,basic,ALL_NO_3_2_1,0_180,included,basic,28.84,"{'C': 5, 'gamma': 2}",,,,,,,,,28.98,6.83
2,reg,dtree,max,basic,ALL_NO_3_2_1,0_180,included,basic,26.46,"{'max_depth': 4, 'min_samples_leaf': 50}",,,,,,,,,26.12,0.46
3,reg,rforest,max,basic,ALL_NO_3_2_1,0_180,included,basic,26.10,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,,,25.78,43.31
4,reg,xgb,max,basic,ALL_NO_3_2_1,0_180,included,basic,26.15,{'n_estimators': 50},,,,,,,,,25.84,0.30
5,reg,gboosting,max,basic,ALL_NO_3_2_1,0_180,included,basic,26.25,{'n_estimators': 100},,,,,,,,,25.81,0.61
6,reg,ada,max,basic,ALL_NO_3_2_1,0_180,included,basic,28.79,{'n_estimators': 10},,,,,,,,,28.16,0.74
