,model_type,model,direction,sweeps_market_variables,sweep_news_agg,sweep_buy_sell,before_data,sweep_grid,best_score,best_params,f1_microavg,precision_weighted,precision_below_TH,recall_below_TH,precision_above_TH,recall_above_TH,support_below_TH,support_above_TH,report,elapsed_time
0,clf,kn,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.74,{'n_neighbors': 31},0.73,0.68,0.73,0.98,0.57,0.06,932.00,360.00,"{'0': {'precision': 0.7298804780876494, 'recall': 0.9828326180257511, 'f1-score': 0.8376771833561958, 'support': 932}, '1': {'precision': 0.5675675675675675, 'recall': 0.058333333333333334, 'f1-score': 0.1057934508816121, 'support': 360}, 'micro avg': {'precision': 0.7252321981424149, 'recall': 0.7252321981424149, 'f1-score': 0.7252321981424149, 'support': 1292}, 'macro avg': {'precision': 0.6487240228276085, 'recall': 0.5205829756795421, 'f1-score': 0.47173531711890393, 'support': 1292}, 'weighted avg': {'precision': 0.6846539705123944, 'recall': 0.7252321981424149, 'f1-score': 0.633746731583092, 'support': 1292}}",6.72
1,clf,svc-rbf,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.73,"{'C': 1, 'gamma': 1}",0.72,0.52,0.72,1.00,0.00,0.00,932.00,360.00,"{'0': {'precision': 0.7213622291021672, 'recall': 1.0, 'f1-score': 0.8381294964028777, 'support': 932}, '1': {'precision': 0.0, 'recall': 0.0, 'f1-score': 0.0, 'support': 360}, 'micro avg': {'precision': 0.7213622291021672, 'recall': 0.7213622291021672, 'f1-score': 0.7213622291021671, 'support': 1292}, 'macro avg': {'precision': 0.3606811145510836, 'recall': 0.5, 'f1-score': 0.41906474820143885, 'support': 1292}, 'weighted avg': {'precision': 0.5203634655752476, 'recall': 0.7213622291021672, 'f1-score': 0.6045949618014567, 'support': 1292}}",10.05
2,clf,dtree,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.74,"{'max_depth': 3, 'min_samples_leaf': 10}",0.71,0.69,0.77,0.86,0.47,0.33,932.00,360.00,"{'0': {'precision': 0.7690086621751684, 'recall': 0.8572961373390557, 'f1-score': 0.8107559614408929, 'support': 932}, '1': {'precision': 0.4743083003952569, 'recall': 0.3333333333333333, 'f1-score': 0.3915171288743882, 'support': 360}, 'micro avg': {'precision': 0.7113003095975232, 'recall': 0.7113003095975232, 'f1-score': 0.7113003095975232, 'support': 1292}, 'macro avg': {'precision': 0.6216584812852126, 'recall': 0.5953147353361945, 'f1-score': 0.6011365451576406, 'support': 1292}, 'weighted avg': {'precision': 0.6868940102860289, 'recall': 0.7113003095975232, 'f1-score': 0.6939401876607523, 'support': 1292}}",0.71
3,clf,rforest,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.75,"{'max_depth': 7, 'min_samples_leaf': 20, 'n_estimators': 100}",0.72,0.68,0.74,0.95,0.52,0.14,932.00,360.00,"{'0': {'precision': 0.740989103101425, 'recall': 0.9484978540772532, 'f1-score': 0.832, 'support': 932}, '1': {'precision': 0.5151515151515151, 'recall': 0.14166666666666666, 'f1-score': 0.22222222222222224, 'support': 360}, 'micro avg': {'precision': 0.7236842105263158, 'recall': 0.7236842105263158, 'f1-score': 0.7236842105263158, 'support': 1292}, 'macro avg': {'precision': 0.6280703091264701, 'recall': 0.54508226037196, 'f1-score': 0.5271111111111111, 'support': 1292}, 'weighted avg': {'precision': 0.6780622210101188, 'recall': 0.7236842105263158, 'f1-score': 0.6620928792569659, 'support': 1292}}",27.23
4,clf,xgb,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.74,{'n_estimators': 100},0.72,0.69,0.75,0.92,0.51,0.22,932.00,360.00,"{'0': {'precision': 0.7526315789473684, 'recall': 0.9206008583690987, 'f1-score': 0.8281853281853282, 'support': 932}, '1': {'precision': 0.5131578947368421, 'recall': 0.21666666666666667, 'f1-score': 0.3046875, 'support': 360}, 'micro avg': {'precision': 0.7244582043343654, 'recall': 0.7244582043343654, 'f1-score': 0.7244582043343654, 'support': 1292}, 'macro avg': {'precision': 0.6328947368421053, 'recall': 0.5686337625178827, 'f1-score': 0.5664364140926641, 'support': 1292}, 'weighted avg': {'precision': 0.6859051653902558, 'recall': 0.7244582043343654, 'f1-score': 0.6823190602699116, 'support': 1292}}",0.48
5,clf,gboosting,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.74,{'n_estimators': 50},0.72,0.68,0.75,0.93,0.51,0.19,932.00,360.00,"{'0': {'precision': 0.7476313522825151, 'recall': 0.9313304721030042, 'f1-score': 0.8294314381270903, 'support': 932}, '1': {'precision': 0.5114503816793893, 'recall': 0.18611111111111112, 'f1-score': 0.2729124236252546, 'support': 360}, 'micro avg': {'precision': 0.7236842105263158, 'recall': 0.7236842105263158, 'f1-score': 0.7236842105263158, 'support': 1292}, 'macro avg': {'precision': 0.6295408669809521, 'recall': 0.5587207916070577, 'f1-score': 0.5511719308761724, 'support': 1292}, 'weighted avg': {'precision': 0.6818224131051736, 'recall': 0.7236842105263158, 'f1-score': 0.6743642204640401, 'support': 1292}}",1.08
6,clf,ada,min,basic,ALL_NO_1_1_1,30_60,included,basic,0.74,{'n_estimators': 100},0.72,0.68,0.75,0.91,0.50,0.24,932.00,360.00,"{'0': {'precision': 0.7549019607843137, 'recall': 0.9087982832618026, 'f1-score': 0.824732229795521, 'support': 932}, '1': {'precision': 0.5, 'recall': 0.2361111111111111, 'f1-score': 0.32075471698113206, 'support': 360}, 'micro avg': {'precision': 0.7213622291021672, 'recall': 0.7213622291021672, 'f1-score': 0.7213622291021671, 'support': 1292}, 'macro avg': {'precision': 0.6274509803921569, 'recall': 0.5724546971864568, 'f1-score': 0.5727434733883265, 'support': 1292}, 'weighted avg': {'precision': 0.6838766466338857, 'recall': 0.7213622291021672, 'f1-score': 0.6843050590422858, 'support': 1292}}",1.14
0,reg,kn,min,basic,ALL_NO_1_1_1,30_60,included,basic,11.11,{'n_neighbors': 31},,,,,,,,,11.26,7.70
1,reg,svr-rbf,min,basic,ALL_NO_1_1_1,30_60,included,basic,12.14,"{'C': 5, 'gamma': 1}",,,,,,,,,12.26,9.52
2,reg,dtree,min,basic,ALL_NO_1_1_1,30_60,included,basic,10.95,"{'max_depth': 5, 'min_samples_leaf': 150}",,,,,,,,,11.16,0.70
3,reg,rforest,min,basic,ALL_NO_1_1_1,30_60,included,basic,10.66,"{'max_depth': 6, 'min_samples_leaf': 20, 'n_estimators': 100}",,,,,,,,,10.80,66.82
4,reg,xgb,min,basic,ALL_NO_1_1_1,30_60,included,basic,10.72,{'n_estimators': 50},,,,,,,,,10.89,0.43
5,reg,gboosting,min,basic,ALL_NO_1_1_1,30_60,included,basic,10.78,{'n_estimators': 50},,,,,,,,,10.87,0.88
6,reg,ada,min,basic,ALL_NO_1_1_1,30_60,included,basic,11.76,{'n_estimators': 10},,,,,,,,,12.05,1.58
